ward,precinct,total,Timothy Patrick Murphy,Timothy Patrick Murphy Percent,John Noonan Farrell,John Noonan Farrell Percent,Lisa R. Curcio,Lisa R. Curcio Percent,Mary Lou Ryan Norwell,Mary Lou Ryan Norwell Percent,Mary Beth Duffy,Mary Beth Duffy Percent,Edwin Jon Belz,Edwin Jon Belz Percent,Susan Patricia Malone,Susan Patricia Malone Percent,Terrence J. McConville,Terrence J. McConville Percent,precinct_id
31,8,58,18,31.03,1,1.72,17,29.31,0,0.0,8,13.79,3,5.17,10,17.24,1,1.72,31008
31,9,100,25,25.0,1,1.0,35,35.0,9,9.0,7,7.0,8,8.0,13,13.0,2,2.0,31009
31,10,30,11,36.67,1,3.33,7,23.33,1,3.33,2,6.67,1,3.33,7,23.33,0,0.0,31010
31,11,63,16,25.4,3,4.76,26,41.27,1,1.59,5,7.94,1,1.59,9,14.29,2,3.17,31011
31,12,55,9,16.36,4,7.27,23,41.82,3,5.45,2,3.64,0,0.0,12,21.82,2,3.64,31012
31,13,70,15,21.43,2,2.86,28,40.0,4,5.71,6,8.57,2,2.86,10,14.29,3,4.29,31013
31,14,59,9,15.25,3,5.08,25,42.37,1,1.69,3,5.08,1,1.69,15,25.42,2,3.39,31014
31,15,40,13,32.5,2,5.0,15,37.5,2,5.0,2,5.0,0,0.0,5,12.5,1,2.5,31015
31,16,40,12,30.0,2,5.0,15,37.5,1,2.5,2,5.0,1,2.5,3,7.5,4,10.0,31016
31,17,64,11,17.19,1,1.56,29,45.31,3,4.69,5,7.81,2,3.13,12,18.75,1,1.56,31017
31,18,86,19,22.09,3,3.49,29,33.72,6,6.98,5,5.81,3,3.49,20,23.26,1,1.16,31018
31,19,72,13,18.06,1,1.39,35,48.61,2,2.78,1,1.39,7,9.72,11,15.28,2,2.78,31019
31,20,53,17,32.08,2,3.77,14,26.42,1,1.89,3,5.66,1,1.89,14,26.42,1,1.89,31020
31,21,94,20,21.28,7,7.45,38,40.43,6,6.38,5,5.32,4,4.26,11,11.7,3,3.19,31021
31,22,61,19,31.15,5,8.2,19,31.15,2,3.28,5,8.2,4,6.56,5,8.2,2,3.28,31022
31,23,62,17,27.42,2,3.23,18,29.03,0,0.0,5,8.06,3,4.84,15,24.19,2,3.23,31023
31,24,67,16,23.88,2,2.99,23,34.33,3,4.48,7,10.45,1,1.49,13,19.4,2,2.99,31024
31,25,54,13,24.07,4,7.41,21,38.89,1,1.85,2,3.7,5,9.26,8,14.81,0,0.0,31025
31,26,33,6,18.18,2,6.06,11,33.33,3,9.09,2,6.06,3,9.09,3,9.09,3,9.09,31026
31,27,44,8,18.18,1,2.27,19,43.18,2,4.55,5,11.36,2,4.55,5,11.36,2,4.55,31027
31,28,82,18,21.95,4,4.88,39,47.56,1,1.22,5,6.1,1,1.22,11,13.41,3,3.66,31028
31,29,69,17,24.64,4,5.8,27,39.13,3,4.35,9,13.04,4,5.8,5,7.25,0,0.0,31029
31,30,77,18,23.38,5,6.49,22,28.57,4,5.19,6,7.79,2,2.6,20,25.97,0,0.0,31030
31,31,114,23,20.18,7,6.14,26,22.81,5,4.39,15,13.16,4,3.51,31,27.19,3,2.63,31031
31,32,91,17,18.68,5,5.49,44,48.35,5,5.49,4,4.4,2,2.2,12,13.19,2,2.2,31032
31,33,84,21,25.0,3,3.57,32,38.1,9,10.71,4,4.76,5,5.95,8,9.52,2,2.38,31033
31,34,54,11,20.37,1,1.85,17,31.48,5,9.26,7,12.96,3,5.56,8,14.81,2,3.7,31034
31,35,51,11,21.57,1,1.96,23,45.1,3,5.88,2,3.92,2,3.92,9,17.65,0,0.0,31035
31,36,94,18,19.15,3,3.19,44,46.81,2,2.13,6,6.38,5,5.32,12,12.77,4,4.26,31036
31,37,93,24,25.81,3,3.23,30,32.26,6,6.45,6,6.45,5,5.38,17,18.28,2,2.15,31037
31,38,58,12,20.69,4,6.9,19,32.76,5,8.62,6,10.34,3,5.17,9,15.52,0,0.0,31038
31,39,69,11,15.94,1,1.45,42,60.87,2,2.9,2,2.9,2,2.9,7,10.14,2,2.9,31039
31,40,73,9,12.33,3,4.11,31,42.47,4,5.48,7,9.59,5,6.85,11,15.07,3,4.11,31040
31,41,60,18,30.0,3,5.0,16,26.67,5,8.33,2,3.33,3,5.0,13,21.67,0,0.0,31041
31,42,82,20,24.39,5,6.1,24,29.27,3,3.66,4,4.88,5,6.1,19,23.17,2,2.44,31042
31,43,70,20,28.57,2,2.86,22,31.43,1,1.43,5,7.14,2,2.86,15,21.43,3,4.29,31043
31,44,63,16,25.4,2,3.17,27,42.86,4,6.35,4,6.35,1,1.59,8,12.7,1,1.59,31044
31,45,52,15,28.85,3,5.77,12,23.08,1,1.92,5,9.62,1,1.92,14,26.92,1,1.92,31045
31,46,85,15,17.65,3,3.53,38,44.71,6,7.06,7,8.24,5,5.88,10,11.76,1,1.18,31046
31,47,107,27,25.23,3,2.8,32,29.91,6,5.61,14,13.08,6,5.61,16,14.95,3,2.8,31047
31,48,65,20,30.77,2,3.08,26,40.0,3,4.62,4,6.15,0,0.0,9,13.85,1,1.54,31048
31,49,49,15,30.61,2,4.08,13,26.53,2,4.08,9,18.37,2,4.08,6,12.24,0,0.0,31049
31,50,88,24,27.27,3,3.41,28,31.82,4,4.55,10,11.36,2,2.27,15,17.05,2,2.27,31050
31,51,62,15,24.19,0,0.0,28,45.16,3,4.84,4,6.45,2,3.23,9,14.52,1,1.61,31051
32,1,137,21,15.33,4,2.92,46,33.58,7,5.11,17,12.41,8,5.84,30,21.9,4,2.92,32001
32,2,125,21,16.8,6,4.8,33,26.4,4,3.2,14,11.2,9,7.2,31,24.8,7,5.6,32002
32,3,104,18,17.31,2,1.92,46,44.23,4,3.85,10,9.62,5,4.81,15,14.42,4,3.85,32003
32,4,147,18,12.24,6,4.08,72,48.98,4,2.72,15,10.2,4,2.72,24,16.33,4,2.72,32004
32,5,78,15,19.23,3,3.85,27,34.62,6,7.69,5,6.41,4,5.13,17,21.79,1,1.28,32005
32,6,101,29,28.71,2,1.98,25,24.75,9,8.91,10,9.9,3,2.97,20,19.8,3,2.97,32006
32,7,57,10,17.54,3,5.26,15,26.32,3,5.26,9,15.79,6,10.53,9,15.79,2,3.51,32007
32,8,106,27,25.47,6,5.66,31,29.25,3,2.83,14,13.21,5,4.72,19,17.92,1,0.94,32008
32,9,159,27,16.98,5,3.14,54,33.96,10,6.29,11,6.92,11,6.92,33,20.75,8,5.03,32009
32,10,69,15,21.74,3,4.35,24,34.78,2,2.9,7,10.14,8,11.59,9,13.04,1,1.45,32010
32,11,61,17,27.87,4,6.56,14,22.95,3,4.92,12,19.67,2,3.28,9,14.75,0,0.0,32011
32,12,82,14,17.07,1,1.22,20,24.39,8,9.76,16,19.51,2,2.44,19,23.17,2,2.44,32012
32,13,46,6,13.04,4,8.7,17,36.96,4,8.7,4,8.7,2,4.35,8,17.39,1,2.17,32013
32,14,104,20,19.23,3,2.88,44,42.31,1,0.96,10,9.62,5,4.81,18,17.31,3,2.88,32014
32,15,103,26,25.24,6,5.83,18,17.48,5,4.85,23,22.33,4,3.88,18,17.48,3,2.91,32015
32,16,118,28,23.73,2,1.69,61,51.69,5,4.24,11,9.32,3,2.54,5,4.24,3,2.54,32016
32,17,114,25,21.93,5,4.39,34,29.82,4,3.51,17,14.91,5,4.39,22,19.3,2,1.75,32017
32,18,79,18,22.78,3,3.8,25,31.65,3,3.8,12,15.19,3,3.8,14,17.72,1,1.27,32018
32,19,115,22,19.13,6,5.22,32,27.83,8,6.96,13,11.3,7,6.09,25,21.74,2,1.74,32019
32,20,109,18,16.51,3,2.75,49,44.95,8,7.34,8,7.34,7,6.42,15,13.76,1,0.92,32020
32,21,88,22,25.0,4,4.55,22,25.0,3,3.41,16,18.18,4,4.55,15,17.05,2,2.27,32021
32,22,134,23,17.16,8,5.97,44,32.84,7,5.22,15,11.19,1,0.75,33,24.63,3,2.24,32022
32,23,120,30,25.0,1,0.83,28,23.33,4,3.33,25,20.83,8,6.67,20,16.67,4,3.33,32023
32,24,80,12,15.0,3,3.75,39,48.75,4,5.0,10,12.5,0,0.0,9,11.25,3,3.75,32024
32,25,87,18,20.69,3,3.45,32,36.78,3,3.45,10,11.49,1,1.15,19,21.84,1,1.15,32025
32,26,103,21,20.39,1,0.97,30,29.13,11,10.68,13,12.62,5,4.85,17,16.5,5,4.85,32026
32,27,91,17,18.68,6,6.59,37,40.66,4,4.4,13,14.29,1,1.1,12,13.19,1,1.1,32027
32,28,81,13,16.05,4,4.94,32,39.51,6,7.41,9,11.11,4,4.94,12,14.81,1,1.23,32028
32,29,117,31,26.5,8,6.84,33,28.21,8,6.84,11,9.4,6,5.13,17,14.53,3,2.56,32029
32,30,46,10,21.74,1,2.17,17,36.96,4,8.7,4,8.7,1,2.17,9,19.57,0,0.0,32030
32,31,138,31,22.46,5,3.62,46,33.33,7,5.07,12,8.7,5,3.62,27,19.57,5,3.62,32031
32,32,92,23,25.0,5,5.43,31,33.7,4,4.35,16,17.39,4,4.35,6,6.52,3,3.26,32032
32,33,95,32,33.68,5,5.26,20,21.05,6,6.32,12,12.63,2,2.11,15,15.79,3,3.16,32033
32,34,136,25,18.38,4,2.94,59,43.38,7,5.15,16,11.76,10,7.35,15,11.03,0,0.0,32034
32,35,153,21,13.73,5,3.27,72,47.06,8,5.23,14,9.15,8,5.23,19,12.42,6,3.92,32035
32,36,130,31,23.85,6,4.62,44,33.85,6,4.62,15,11.54,6,4.62,21,16.15,1,0.77,32036
32,37,108,40,37.04,4,3.7,20,18.52,10,9.26,12,11.11,5,4.63,13,12.04,4,3.7,32037
32,38,90,16,17.78,5,5.56,33,36.67,5,5.56,6,6.67,9,10.0,15,16.67,1,1.11,32038
32,39,102,23,22.55,6,5.88,28,27.45,6,5.88,15,14.71,7,6.86,16,15.69,1,0.98,32039
32,40,107,16,14.95,9,8.41,31,28.97,2,1.87,17,15.89,3,2.8,25,23.36,4,3.74,32040
32,41,147,31,21.09,9,6.12,44,29.93,7,4.76,22,14.97,9,6.12,23,15.65,2,1.36,32041
32,42,134,30,22.39,7,5.22,41,30.6,8,5.97,14,10.45,10,7.46,20,14.93,4,2.99,32042
32,43,94,15,15.96,1,1.06,28,29.79,4,4.26,11,11.7,8,8.51,24,25.53,3,3.19,32043
32,44,74,20,27.03,0,0.0,20,27.03,4,5.41,9,12.16,6,8.11,14,18.92,1,1.35,32044
32,45,81,22,27.16,3,3.7,28,34.57,3,3.7,12,14.81,1,1.23,11,13.58,1,1.23,32045
32,46,58,18,31.03,2,3.45,20,34.48,1,1.72,4,6.9,1,1.72,10,17.24,2,3.45,32046
32,47,103,27,26.21,3,2.91,29,28.16,5,4.85,8,7.77,9,8.74,18,17.48,4,3.88,32047
32,48,106,22,20.75,6,5.66,23,21.7,8,7.55,18,16.98,2,1.89,24,22.64,3,2.83,32048
32,49,67,9,13.43,2,2.99,22,32.84,7,10.45,8,11.94,7,10.45,11,16.42,1,1.49,32049
32,50,115,18,15.65,3,2.61,40,34.78,2,1.74,12,10.43,10,8.7,24,20.87,6,5.22,32050
32,51,87,15,17.24,3,3.45,27,31.03,3,3.45,14,16.09,1,1.15,18,20.69,6,6.9,32051
32,52,63,7,11.11,3,4.76,26,41.27,4,6.35,6,9.52,0,0.0,16,25.4,1,1.59,32052
33,1,139,37,26.62,6,4.32,42,30.22,12,8.63,10,7.19,6,4.32,20,14.39,6,4.32,33001
33,2,223,29,13.0,9,4.04,124,55.61,9,4.04,18,8.07,4,1.79,27,12.11,3,1.35,33002
33,3,122,21,17.21,6,4.92,47,38.52,7,5.74,13,10.66,2,1.64,22,18.03,4,3.28,33003
33,4,142,28,19.72,14,9.86,58,40.85,6,4.23,12,8.45,3,2.11,19,13.38,2,1.41,33004
33,5,55,8,14.55,2,3.64,25,45.45,3,5.45,6,10.91,2,3.64,7,12.73,2,3.64,33005
33,6,181,33,18.23,4,2.21,81,44.75,11,6.08,22,12.15,6,3.31,21,11.6,3,1.66,33006
33,7,161,26,16.15,3,1.86,36,22.36,8,4.97,17,10.56,16,9.94,51,31.68,4,2.48,33007
33,8,144,39,27.08,5,3.47,30,20.83,7,4.86,15,10.42,8,5.56,37,25.69,3,2.08,33008
33,9,73,14,19.18,3,4.11,22,30.14,2,2.74,9,12.33,3,4.11,14,19.18,6,8.22,33009
33,10,220,61,27.73,8,3.64,93,42.27,7,3.18,16,7.27,3,1.36,30,13.64,2,0.91,33010
33,11,146,36,24.66,8,5.48,51,34.93,7,4.79,14,9.59,5,3.42,21,14.38,4,2.74,33011
33,12,182,41,22.53,13,7.14,82,45.05,8,4.4,10,5.49,6,3.3,22,12.09,0,0.0,33012
33,13,231,32,13.85,6,2.6,127,54.98,10,4.33,20,8.66,6,2.6,23,9.96,7,3.03,33013
33,14,123,25,20.33,6,4.88,49,39.84,7,5.69,6,4.88,4,3.25,23,18.7,3,2.44,33014
33,15,84,26,30.95,2,2.38,23,27.38,3,3.57,9,10.71,5,5.95,14,16.67,2,2.38,33015
33,16,52,19,36.54,6,11.54,11,21.15,4,7.69,5,9.62,1,1.92,4,7.69,2,3.85,33016
33,17,153,41,26.8,8,5.23,55,35.95,8,5.23,13,8.5,4,2.61,21,13.73,3,1.96,33017
33,18,62,16,25.81,5,8.06,20,32.26,3,4.84,6,9.68,2,3.23,9,14.52,1,1.61,33018
33,19,154,45,29.22,5,3.25,44,28.57,15,9.74,9,5.84,5,3.25,25,16.23,6,3.9,33019
33,20,111,24,21.62,5,4.5,46,41.44,2,1.8,12,10.81,2,1.8,19,17.12,1,0.9,33020
33,21,180,46,25.56,7,3.89,65,36.11,12,6.67,17,9.44,3,1.67,27,15.0,3,1.67,33021
33,22,226,37,16.37,2,0.88,112,49.56,11,4.87,19,8.41,11,4.87,30,13.27,4,1.77,33022
33,23,203,41,20.2,8,3.94,81,39.9,14,6.9,20,9.85,9,4.43,28,13.79,2,0.99,33023
33,24,139,18,12.95,5,3.6,48,34.53,4,2.88,11,7.91,8,5.76,43,30.94,2,1.44,33024
33,25,207,51,24.64,9,4.35,84,40.58,13,6.28,12,5.8,5,2.42,31,14.98,2,0.97,33025
33,26,115,26,22.61,4,3.48,30,26.09,15,13.04,11,9.57,4,3.48,24,20.87,1,0.87,33026
33,27,79,15,18.99,3,3.8,25,31.65,4,5.06,4,5.06,2,2.53,20,25.32,6,7.59,33027
33,28,176,40,22.73,4,2.27,45,25.57,3,1.7,20,11.36,7,3.98,51,28.98,6,3.41,33028
33,29,133,25,18.8,5,3.76,49,36.84,7,5.26,11,8.27,9,6.77,25,18.8,2,1.5,33029
33,30,95,28,29.47,6,6.32,27,28.42,5,5.26,13,13.68,4,4.21,11,11.58,1,1.05,33030
33,31,156,18,11.54,6,3.85,75,48.08,15,9.62,14,8.97,4,2.56,22,14.1,2,1.28,33031
33,32,138,29,21.01,6,4.35,53,38.41,9,6.52,17,12.32,4,2.9,19,13.77,1,0.72,33032
33,33,101,23,22.77,8,7.92,28,27.72,4,3.96,18,17.82,4,3.96,13,12.87,3,2.97,33033
33,34,108,17,15.74,5,4.63,46,42.59,6,5.56,11,10.19,3,2.78,18,16.67,2,1.85,33034
34,1,249,74,29.72,9,3.61,53,21.29,19,7.63,29,11.65,8,3.21,48,19.28,9,3.61,34001
34,2,162,50,30.86,9,5.56,53,32.72,8,4.94,11,6.79,2,1.23,19,11.73,10,6.17,34002
34,3,149,42,28.19,5,3.36,29,19.46,10,6.71,19,12.75,4,2.68,28,18.79,12,8.05,34003
34,4,160,50,31.25,8,5.0,55,34.38,10,6.25,8,5.0,1,0.63,22,13.75,6,3.75,34004
34,5,134,36,26.87,6,4.48,39,29.1,8,5.97,20,14.93,2,1.49,18,13.43,5,3.73,34005
34,6,108,31,28.7,3,2.78,24,22.22,5,4.63,14,12.96,4,3.7,20,18.52,7,6.48,34006
34,7,256,61,23.83,9,3.52,84,32.81,26,10.16,23,8.98,6,2.34,40,15.63,7,2.73,34007
34,8,232,71,30.6,9,3.88,55,23.71,23,9.91,23,9.91,2,0.86,44,18.97,5,2.16,34008
34,9,155,42,27.1,4,2.58,46,29.68,20,12.9,15,9.68,4,2.58,17,10.97,7,4.52,34009
34,10,255,81,31.76,18,7.06,53,20.78,22,8.63,25,9.8,6,2.35,36,14.12,14,5.49,34010
34,11,142,38,26.76,5,3.52,37,26.06,6,4.23,20,14.08,2,1.41,30,21.13,4,2.82,34011
34,12,188,61,32.45,8,4.26,38,20.21,15,7.98,11,5.85,4,2.13,41,21.81,10,5.32,34012
34,13,168,41,24.4,7,4.17,57,33.93,15,8.93,11,6.55,3,1.79,24,14.29,10,5.95,34013
34,14,142,41,28.87,6,4.23,33,23.24,10,7.04,20,14.08,2,1.41,27,19.01,3,2.11,34014
34,15,159,37,23.27,4,2.52,66,41.51,13,8.18,9,5.66,0,0.0,21,13.21,9,5.66,34015
34,16,119,34,28.57,3,2.52,35,29.41,7,5.88,9,7.56,5,4.2,20,16.81,6,5.04,34016
34,17,162,48,29.63,9,5.56,52,32.1,9,5.56,7,4.32,3,1.85,24,14.81,10,6.17,34017
34,18,143,49,34.27,4,2.8,39,27.27,8,5.59,12,8.39,1,0.7,24,16.78,6,4.2,34018
34,19,143,28,19.58,7,4.9,72,50.35,3,2.1,8,5.59,3,2.1,16,11.19,6,4.2,34019
34,20,282,55,19.5,10,3.55,140,49.65,12,4.26,15,5.32,3,1.06,41,14.54,6,2.13,34020
34,21,228,65,28.51,6,2.63,74,32.46,15,6.58,19,8.33,6,2.63,35,15.35,8,3.51,34021
34,22,246,52,21.14,14,5.69,89,36.18,24,9.76,19,7.72,2,0.81,33,13.41,13,5.28,34022
34,23,154,44,28.57,5,3.25,35,22.73,11,7.14,16,10.39,6,3.9,36,23.38,1,0.65,34023
34,24,202,33,16.34,11,5.45,84,41.58,16,7.92,17,8.42,3,1.49,33,16.34,5,2.48,34024
34,25,110,31,28.18,2,1.82,32,29.09,7,6.36,12,10.91,3,2.73,18,16.36,5,4.55,34025
34,26,161,24,14.91,10,6.21,77,47.83,10,6.21,10,6.21,2,1.24,20,12.42,8,4.97,34026
34,27,111,38,34.23,7,6.31,21,18.92,11,9.91,9,8.11,1,0.9,15,13.51,9,8.11,34027
34,28,100,31,31.0,3,3.0,40,40.0,3,3.0,6,6.0,1,1.0,9,9.0,7,7.0,34028
34,29,243,73,30.04,15,6.17,61,25.1,15,6.17,20,8.23,2,0.82,44,18.11,13,5.35,34029
34,30,269,71,26.39,9,3.35,68,25.28,14,5.2,26,9.67,5,1.86,59,21.93,17,6.32,34030
34,31,125,41,32.8,4,3.2,32,25.6,7,5.6,11,8.8,2,1.6,20,16.0,8,6.4,34031
34,32,236,77,32.63,19,8.05,49,20.76,14,5.93,13,5.51,3,1.27,51,21.61,10,4.24,34032
34,33,113,34,30.09,1,0.88,39,34.51,8,7.08,12,10.62,2,1.77,12,10.62,5,4.42,34033
34,34,194,51,26.29,11,5.67,55,28.35,3,1.55,12,6.19,8,4.12,47,24.23,7,3.61,34034
34,35,240,64,26.67,13,5.42,70,29.17,16,6.67,17,7.08,3,1.25,45,18.75,12,5.0,34035
34,36,226,54,23.89,16,7.08,61,26.99,18,7.96,22,9.73,0,0.0,42,18.58,13,5.75,34036
34,37,91,19,20.88,5,5.49,35,38.46,6,6.59,10,10.99,1,1.1,15,16.48,0,0.0,34037
34,38,120,21,17.5,4,3.33,66,55.0,6,5.0,7,5.83,4,3.33,12,10.0,0,0.0,34038
34,39,129,45,34.88,5,3.88,20,15.5,11,8.53,16,12.4,5,3.88,22,17.05,5,3.88,34039
34,40,213,56,26.29,7,3.29,77,36.15,14,6.57,21,9.86,3,1.41,23,10.8,12,5.63,34040
34,41,175,44,25.14,8,4.57,45,25.71,13,7.43,19,10.86,3,1.71,32,18.29,11,6.29,34041
34,42,233,60,25.75,17,7.3,61,26.18,12,5.15,26,11.16,4,1.72,45,19.31,8,3.43,34042
34,43,186,50,26.88,8,4.3,56,30.11,11,5.91,14,7.53,3,1.61,33,17.74,11,5.91,34043
34,44,265,47,17.74,12,4.53,117,44.15,16,6.04,13,4.91,6,2.26,46,17.36,8,3.02,34044
34,45,238,65,27.31,10,4.2,71,29.83,17,7.14,29,12.18,2,0.84,37,15.55,7,2.94,34045
34,46,88,19,21.59,2,2.27,22,25.0,9,10.23,13,14.77,1,1.14,19,21.59,3,3.41,34046
34,47,104,16,15.38,8,7.69,45,43.27,7,6.73,9,8.65,2,1.92,16,15.38,1,0.96,34047
34,48,195,60,30.77,13,6.67,31,15.9,18,9.23,14,7.18,3,1.54,47,24.1,9,4.62,34048
34,49,233,57,24.46,7,3.0,59,25.32,13,5.58,24,10.3,6,2.58,51,21.89,16,6.87,34049
34,50,164,45,27.44,12,7.32,41,25.0,6,3.66,21,12.8,2,1.22,34,20.73,3,1.83,34050
34,51,279,68,24.37,12,4.3,101,36.2,17,6.09,22,7.89,3,1.08,40,14.34,16,5.73,34051
34,52,166,34,20.48,8,4.82,69,41.57,13,7.83,12,7.23,2,1.2,22,13.25,6,3.61,34052
34,53,166,46,27.71,10,6.02,38,22.89,18,10.84,18,10.84,5,3.01,27,16.27,4,2.41,34053
34,54,159,43,27.04,5,3.14,58,36.48,12,7.55,10,6.29,1,0.63,24,15.09,6,3.77,34054
34,55,133,38,28.57,7,5.26,38,28.57,12,9.02,12,9.02,1,0.75,21,15.79,4,3.01,34055
34,56,146,33,22.6,4,2.74,42,28.77,11,7.53,16,10.96,1,0.68,32,21.92,7,4.79,34056
34,57,99,30,30.3,6,6.06,18,18.18,12,12.12,9,9.09,0,0.0,20,20.2,4,4.04,34057
34,58,150,35,23.33,6,4.0,59,39.33,10,6.67,13,8.67,1,0.67,19,12.67,7,4.67,34058
34,59,160,40,25.0,10,6.25,53,33.13,10,6.25,14,8.75,1,0.63,27,16.88,5,3.13,34059
34,60,124,41,33.06,6,4.84,21,16.94,14,11.29,14,11.29,2,1.61,21,16.94,5,4.03,34060
34,61,95,31,32.63,3,3.16,23,24.21,7,7.37,5,5.26,1,1.05,22,23.16,3,3.16,34061
34,62,227,68,29.96,5,2.2,70,30.84,14,6.17,14,6.17,4,1.76,44,19.38,8,3.52,34062
34,63,182,55,30.22,10,5.49,51,28.02,14,7.69,12,6.59,4,2.2,28,15.38,8,4.4,34063
34,64,37,10,27.03,2,5.41,10,27.03,1,2.7,1,2.7,0,0.0,11,29.73,2,5.41,34064
34,65,62,15,24.19,2,3.23,20,32.26,4,6.45,6,9.68,3,4.84,11,17.74,1,1.61,34065
34,66,189,62,32.8,9,4.76,49,25.93,7,3.7,11,5.82,2,1.06,36,19.05,13,6.88,34066
34,67,173,58,33.53,6,3.47,25,14.45,22,12.72,17,9.83,2,1.16,37,21.39,6,3.47,34067
34,68,103,31,30.1,3,2.91,18,17.48,11,10.68,10,9.71,1,0.97,19,18.45,10,9.71,34068
34,69,142,42,29.58,10,7.04,32,22.54,10,7.04,12,8.45,2,1.41,24,16.9,10,7.04,34069
34,70,183,53,28.96,8,4.37,38,20.77,18,9.84,17,9.29,5,2.73,32,17.49,12,6.56,34070
34,71,151,42,27.81,8,5.3,28,18.54,13,8.61,12,7.95,0,0.0,38,25.17,10,6.62,34071
34,72,133,42,31.58,13,9.77,25,18.8,8,6.02,16,12.03,0,0.0,25,18.8,4,3.01,34072
34,73,146,52,35.62,7,4.79,33,22.6,10,6.85,14,9.59,3,2.05,23,15.75,4,2.74,34073
35,1,128,31,24.22,4,3.13,37,28.91,9,7.03,9,7.03,6,4.69,29,22.66,3,2.34,35001
35,2,82,26,31.71,6,7.32,21,25.61,2,2.44,8,9.76,4,4.88,12,14.63,3,3.66,35002
35,3,68,19,27.94,3,4.41,17,25.0,7,10.29,7,10.29,4,5.88,10,14.71,1,1.47,35003
35,4,144,40,27.78,3,2.08,38,26.39,17,11.81,15,10.42,7,4.86,21,14.58,3,2.08,35004
35,5,119,37,31.09,5,4.2,28,23.53,7,5.88,9,7.56,3,2.52,22,18.49,8,6.72,35005
35,6,101,28,27.72,2,1.98,24,23.76,5,4.95,10,9.9,2,1.98,26,25.74,4,3.96,35006
35,7,131,29,22.14,6,4.58,32,24.43,5,3.82,17,12.98,8,6.11,30,22.9,4,3.05,35007
35,8,113,26,23.01,5,4.42,31,27.43,4,3.54,11,9.73,11,9.73,22,19.47,3,2.65,35008
35,9,110,30,27.27,5,4.55,23,20.91,4,3.64,14,12.73,8,7.27,24,21.82,2,1.82,35009
35,10,120,34,28.33,8,6.67,37,30.83,7,5.83,11,9.17,3,2.5,17,14.17,3,2.5,35010
35,11,117,35,29.91,6,5.13,29,24.79,6,5.13,8,6.84,4,3.42,24,20.51,5,4.27,35011
35,12,140,39,27.86,4,2.86,34,24.29,6,4.29,21,15.0,8,5.71,21,15.0,7,5.0,35012
35,13,71,18,25.35,0,0.0,19,26.76,2,2.82,8,11.27,4,5.63,19,26.76,1,1.41,35013
35,14,115,19,16.52,10,8.7,35,30.43,7,6.09,8,6.96,3,2.61,25,21.74,8,6.96,35014
35,15,115,29,25.22,7,6.09,26,22.61,6,5.22,10,8.7,7,6.09,27,23.48,3,2.61,35015
35,16,113,23,20.35,3,2.65,33,29.2,15,13.27,13,11.5,7,6.19,17,15.04,2,1.77,35016
35,17,120,27,22.5,11,9.17,33,27.5,4,3.33,10,8.33,7,5.83,24,20.0,4,3.33,35017
35,18,145,40,27.59,3,2.07,48,33.1,5,3.45,11,7.59,6,4.14,28,19.31,4,2.76,35018
35,19,101,18,17.82,14,13.86,24,23.76,5,4.95,7,6.93,9,8.91,18,17.82,6,5.94,35019
35,20,98,25,25.51,7,7.14,34,34.69,8,8.16,5,5.1,2,2.04,14,14.29,3,3.06,35020
35,21,139,44,31.65,8,5.76,35,25.18,3,2.16,16,11.51,4,2.88,23,16.55,6,4.32,35021
35,22,47,12,25.53,1,2.13,7,14.89,1,2.13,8,17.02,5,10.64,10,21.28,3,6.38,35022
35,23,91,20,21.98,3,3.3,26,28.57,1,1.1,10,10.99,5,5.49,26,28.57,0,0.0,35023
35,24,80,26,32.5,0,0.0,21,26.25,3,3.75,12,15.0,4,5.0,12,15.0,2,2.5,35024
35,25,113,20,17.7,2,1.77,30,26.55,8,7.08,13,11.5,9,7.96,22,19.47,9,7.96,35025
35,26,147,38,25.85,2,1.36,40,27.21,11,7.48,23,15.65,3,2.04,24,16.33,6,4.08,35026
35,27,168,37,22.02,6,3.57,44,26.19,10,5.95,20,11.9,4,2.38,39,23.21,8,4.76,35027
35,28,123,26,21.14,5,4.07,38,30.89,7,5.69,13,10.57,8,6.5,25,20.33,1,0.81,35028
35,29,134,27,20.15,4,2.99,40,29.85,7,5.22,14,10.45,10,7.46,26,19.4,6,4.48,35029
35,30,156,40,25.64,6,3.85,35,22.44,6,3.85,15,9.62,10,6.41,40,25.64,4,2.56,35030
35,31,134,31,23.13,4,2.99,32,23.88,6,4.48,22,16.42,8,5.97,26,19.4,5,3.73,35031
35,32,69,19,27.54,5,7.25,14,20.29,6,8.7,11,15.94,5,7.25,8,11.59,1,1.45,35032
35,33,100,25,25.0,4,4.0,27,27.0,8,8.0,8,8.0,6,6.0,19,19.0,3,3.0,35033
35,34,114,15,13.16,6,5.26,33,28.95,8,7.02,16,14.04,6,5.26,28,24.56,2,1.75,35034
35,35,97,16,16.49,5,5.15,19,19.59,4,4.12,17,17.53,8,8.25,22,22.68,6,6.19,35035
36,1,138,23,16.67,5,3.62,82,59.42,6,4.35,4,2.9,3,2.17,12,8.7,3,2.17,36001
36,2,123,30,24.39,2,1.63,68,55.28,7,5.69,4,3.25,4,3.25,7,5.69,1,0.81,36002
36,3,159,17,10.69,3,1.89,97,61.01,3,1.89,13,8.18,4,2.52,15,9.43,7,4.4,36003
