ward,precinct,total,James C. Murray,James C. Murray Percent,Patrick T. Murphy,Patrick T. Murphy Percent,Margaret Ann Carey,Margaret Ann Carey Percent,Mary Therese Quinn,Mary Therese Quinn Percent,Richard Frederick Johnson,Richard Frederick Johnson Percent,precinct_id
46,16,136,20,14.71,50,36.76,28,20.59,27,19.85,11,8.09,46016
46,17,217,30,13.82,80,36.87,48,22.12,41,18.89,18,8.29,46017
46,18,164,32,19.51,62,37.8,31,18.9,25,15.24,14,8.54,46018
46,19,157,33,21.02,39,24.84,35,22.29,37,23.57,13,8.28,46019
46,20,130,30,23.08,31,23.85,33,25.38,21,16.15,15,11.54,46020
46,21,37,4,10.81,9,24.32,10,27.03,10,27.03,4,10.81,46021
46,22,96,17,17.71,33,34.38,15,15.63,20,20.83,11,11.46,46022
46,23,123,25,20.33,32,26.02,24,19.51,17,13.82,25,20.33,46023
46,24,101,20,19.8,28,27.72,20,19.8,14,13.86,19,18.81,46024
46,25,111,28,25.23,34,30.63,20,18.02,19,17.12,10,9.01,46025
46,26,126,25,19.84,35,27.78,27,21.43,25,19.84,14,11.11,46026
46,27,132,30,22.73,29,21.97,34,25.76,27,20.45,12,9.09,46027
46,28,140,26,18.57,46,32.86,32,22.86,26,18.57,10,7.14,46028
46,29,146,34,23.29,53,36.3,28,19.18,19,13.01,12,8.22,46029
46,30,163,30,18.4,47,28.83,46,28.22,25,15.34,15,9.2,46030
46,31,135,22,16.3,45,33.33,31,22.96,19,14.07,18,13.33,46031
46,32,126,13,10.32,42,33.33,29,23.02,26,20.63,16,12.7,46032
46,33,146,26,17.81,47,32.19,29,19.86,25,17.12,19,13.01,46033
46,34,178,32,17.98,56,31.46,45,25.28,27,15.17,18,10.11,46034
46,35,105,17,16.19,30,28.57,30,28.57,16,15.24,12,11.43,46035
46,36,150,25,16.67,55,36.67,31,20.67,24,16.0,15,10.0,46036
46,37,73,9,12.33,29,39.73,15,20.55,14,19.18,6,8.22,46037
46,38,71,13,18.31,18,25.35,10,14.08,20,28.17,10,14.08,46038
46,39,133,22,16.54,46,34.59,29,21.8,21,15.79,15,11.28,46039
46,40,95,24,25.26,23,24.21,20,21.05,18,18.95,10,10.53,46040
46,41,131,32,24.43,36,27.48,28,21.37,24,18.32,11,8.4,46041
46,42,158,28,17.72,45,28.48,36,22.78,29,18.35,20,12.66,46042
46,43,93,18,19.35,34,36.56,17,18.28,12,12.9,12,12.9,46043
47,1,174,43,24.71,46,26.44,25,14.37,48,27.59,12,6.9,47001
47,2,154,40,25.97,49,31.82,23,14.94,30,19.48,12,7.79,47002
47,3,133,44,33.08,32,24.06,17,12.78,35,26.32,5,3.76,47003
47,4,205,63,30.73,58,28.29,28,13.66,39,19.02,17,8.29,47004
47,5,150,37,24.67,36,24.0,32,21.33,36,24.0,9,6.0,47005
47,6,232,85,36.64,59,25.43,26,11.21,56,24.14,6,2.59,47006
47,7,151,24,15.89,45,29.8,25,16.56,52,34.44,5,3.31,47007
47,8,223,61,27.35,50,22.42,38,17.04,65,29.15,9,4.04,47008
47,9,120,45,37.5,37,30.83,16,13.33,15,12.5,7,5.83,47009
47,10,128,12,9.38,40,31.25,38,29.69,32,25.0,6,4.69,47010
47,11,284,137,48.24,57,20.07,33,11.62,45,15.85,12,4.23,47011
47,12,158,39,24.68,45,28.48,26,16.46,38,24.05,10,6.33,47012
47,13,233,56,24.03,71,30.47,44,18.88,51,21.89,11,4.72,47013
47,14,115,26,22.61,33,28.7,28,24.35,22,19.13,6,5.22,47014
47,15,169,49,28.99,43,25.44,25,14.79,39,23.08,13,7.69,47015
47,16,147,29,19.73,49,33.33,29,19.73,36,24.49,4,2.72,47016
47,17,170,55,32.35,42,24.71,25,14.71,39,22.94,9,5.29,47017
47,18,167,35,20.96,76,45.51,24,14.37,20,11.98,12,7.19,47018
47,19,254,132,51.97,45,17.72,25,9.84,42,16.54,10,3.94,47019
47,20,182,70,38.46,35,19.23,27,14.84,43,23.63,7,3.85,47020
47,21,185,46,24.86,48,25.95,31,16.76,39,21.08,21,11.35,47021
47,22,190,50,26.32,56,29.47,24,12.63,49,25.79,11,5.79,47022
47,23,75,25,33.33,12,16.0,15,20.0,14,18.67,9,12.0,47023
47,24,124,23,18.55,44,35.48,17,13.71,30,24.19,10,8.06,47024
47,25,199,57,28.64,58,29.15,32,16.08,40,20.1,12,6.03,47025
47,26,213,37,17.37,61,28.64,56,26.29,49,23.0,10,4.69,47026
47,27,146,31,21.23,38,26.03,16,10.96,44,30.14,17,11.64,47027
47,28,251,63,25.1,54,21.51,43,17.13,72,28.69,19,7.57,47028
47,29,153,26,16.99,47,30.72,36,23.53,34,22.22,10,6.54,47029
47,30,176,52,29.55,44,25.0,40,22.73,31,17.61,9,5.11,47030
47,31,151,37,24.5,45,29.8,23,15.23,35,23.18,11,7.28,47031
47,32,183,55,30.05,42,22.95,27,14.75,47,25.68,12,6.56,47032
47,33,176,59,33.52,45,25.57,32,18.18,31,17.61,9,5.11,47033
47,34,210,46,21.9,42,20.0,51,24.29,49,23.33,22,10.48,47034
47,35,214,84,39.25,42,19.63,33,15.42,40,18.69,15,7.01,47035
47,36,245,53,21.63,60,24.49,57,23.27,56,22.86,19,7.76,47036
47,37,207,71,34.3,42,20.29,43,20.77,38,18.36,13,6.28,47037
47,38,191,61,31.94,40,20.94,30,15.71,54,28.27,6,3.14,47038
47,39,156,35,22.44,47,30.13,24,15.38,41,26.28,9,5.77,47039
47,40,128,34,26.56,37,28.91,26,20.31,22,17.19,9,7.03,47040
47,41,270,112,41.48,53,19.63,49,18.15,37,13.7,19,7.04,47041
47,42,122,23,18.85,39,31.97,22,18.03,32,26.23,6,4.92,47042
47,43,113,36,31.86,32,28.32,18,15.93,22,19.47,5,4.42,47043
47,44,149,37,24.83,50,33.56,22,14.77,24,16.11,16,10.74,47044
47,45,174,44,25.29,47,27.01,17,9.77,50,28.74,16,9.2,47045
47,46,93,25,26.88,25,26.88,10,10.75,26,27.96,7,7.53,47046
47,47,172,45,26.16,52,30.23,28,16.28,40,23.26,7,4.07,47047
47,48,41,16,39.02,6,14.63,7,17.07,8,19.51,4,9.76,47048
47,49,123,20,16.26,36,29.27,28,22.76,26,21.14,13,10.57,47049
47,50,106,35,33.02,25,23.58,14,13.21,24,22.64,8,7.55,47050
47,51,108,33,30.56,31,28.7,11,10.19,26,24.07,7,6.48,47051
48,1,168,47,27.98,42,25.0,37,22.02,25,14.88,17,10.12,48001
48,2,125,32,25.6,38,30.4,33,26.4,12,9.6,10,8.0,48002
48,3,189,49,25.93,50,26.46,44,23.28,25,13.23,21,11.11,48003
48,4,164,46,28.05,52,31.71,21,12.8,32,19.51,13,7.93,48004
48,5,139,38,27.34,47,33.81,22,15.83,21,15.11,11,7.91,48005
48,6,167,46,27.54,39,23.35,33,19.76,23,13.77,26,15.57,48006
48,7,123,34,27.64,25,20.33,23,18.7,30,24.39,11,8.94,48007
48,8,106,31,29.25,36,33.96,20,18.87,15,14.15,4,3.77,48008
48,9,142,42,29.58,46,32.39,29,20.42,14,9.86,11,7.75,48009
48,10,108,30,27.78,29,26.85,19,17.59,20,18.52,10,9.26,48010
48,11,187,67,35.83,55,29.41,21,11.23,28,14.97,16,8.56,48011
48,12,125,43,34.4,30,24.0,22,17.6,19,15.2,11,8.8,48012
48,13,108,36,33.33,30,27.78,18,16.67,16,14.81,8,7.41,48013
48,14,200,80,40.0,38,19.0,41,20.5,15,7.5,26,13.0,48014
48,15,92,36,39.13,24,26.09,15,16.3,10,10.87,7,7.61,48015
48,16,123,49,39.84,27,21.95,22,17.89,12,9.76,13,10.57,48016
48,17,127,34,26.77,42,33.07,21,16.54,20,15.75,10,7.87,48017
48,18,132,36,27.27,39,29.55,25,18.94,19,14.39,13,9.85,48018
48,19,153,45,29.41,43,28.1,26,16.99,30,19.61,9,5.88,48019
48,20,71,33,46.48,20,28.17,5,7.04,8,11.27,5,7.04,48020
48,21,70,17,24.29,18,25.71,14,20.0,12,17.14,9,12.86,48021
48,22,199,45,22.61,70,35.18,39,19.6,21,10.55,24,12.06,48022
48,23,156,37,23.72,48,30.77,32,20.51,22,14.1,17,10.9,48023
48,24,128,59,46.09,15,11.72,24,18.75,17,13.28,13,10.16,48024
48,25,119,34,28.57,29,24.37,27,22.69,13,10.92,16,13.45,48025
48,26,165,43,26.06,50,30.3,30,18.18,24,14.55,18,10.91,48026
48,27,85,19,22.35,22,25.88,14,16.47,20,23.53,10,11.76,48027
48,28,134,29,21.64,45,33.58,26,19.4,19,14.18,15,11.19,48028
48,29,131,35,26.72,30,22.9,40,30.53,23,17.56,3,2.29,48029
48,30,153,52,33.99,43,28.1,28,18.3,26,16.99,4,2.61,48030
48,31,125,43,34.4,30,24.0,24,19.2,15,12.0,13,10.4,48031
48,32,136,31,22.79,34,25.0,27,19.85,29,21.32,15,11.03,48032
48,33,127,34,26.77,50,39.37,20,15.75,15,11.81,8,6.3,48033
48,34,71,23,32.39,19,26.76,14,19.72,5,7.04,10,14.08,48034
48,35,124,26,20.97,40,32.26,25,20.16,16,12.9,17,13.71,48035
48,36,115,31,26.96,36,31.3,23,20.0,13,11.3,12,10.43,48036
48,37,113,34,30.09,26,23.01,25,22.12,18,15.93,10,8.85,48037
48,38,185,66,35.68,69,37.3,20,10.81,22,11.89,8,4.32,48038
48,39,123,28,22.76,38,30.89,26,21.14,21,17.07,10,8.13,48039
48,40,76,17,22.37,26,34.21,12,15.79,14,18.42,7,9.21,48040
48,41,82,20,24.39,18,21.95,21,25.61,9,10.98,14,17.07,48041
48,42,130,26,20.0,37,28.46,25,19.23,27,20.77,15,11.54,48042
48,43,148,38,25.68,41,27.7,31,20.95,21,14.19,17,11.49,48043
48,44,139,31,22.3,29,20.86,32,23.02,31,22.3,16,11.51,48044
48,45,124,31,25.0,31,25.0,26,20.97,17,13.71,19,15.32,48045
48,46,109,28,25.69,25,22.94,26,23.85,20,18.35,10,9.17,48046
48,47,109,31,28.44,25,22.94,26,23.85,17,15.6,10,9.17,48047
48,48,135,43,31.85,32,23.7,27,20.0,22,16.3,11,8.15,48048
48,49,38,8,21.05,11,28.95,10,26.32,9,23.68,0,0.0,48049
48,50,160,33,20.63,52,32.5,36,22.5,31,19.38,8,5.0,48050
48,51,196,51,26.02,67,34.18,30,15.31,31,15.82,17,8.67,48051
48,52,81,18,22.22,16,19.75,20,24.69,17,20.99,10,12.35,48052
48,53,126,26,20.63,35,27.78,36,28.57,19,15.08,10,7.94,48053
48,54,101,22,21.78,33,32.67,20,19.8,10,9.9,16,15.84,48054
48,55,37,11,29.73,8,21.62,7,18.92,4,10.81,7,18.92,48055
48,56,118,40,33.9,21,17.8,27,22.88,10,8.47,20,16.95,48056
49,1,171,56,32.75,44,25.73,25,14.62,28,16.37,18,10.53,49001
49,2,146,25,17.12,47,32.19,29,19.86,35,23.97,10,6.85,49002
49,3,89,33,37.08,25,28.09,14,15.73,9,10.11,8,8.99,49003
49,4,66,19,28.79,19,28.79,11,16.67,10,15.15,7,10.61,49004
49,5,148,33,22.3,40,27.03,27,18.24,26,17.57,22,14.86,49005
49,6,144,38,26.39,44,30.56,27,18.75,17,11.81,18,12.5,49006
49,7,94,29,30.85,21,22.34,20,21.28,16,17.02,8,8.51,49007
49,8,134,22,16.42,49,36.57,23,17.16,23,17.16,17,12.69,49008
49,9,119,27,22.69,36,30.25,21,17.65,20,16.81,15,12.61,49009
49,10,113,42,37.17,26,23.01,23,20.35,13,11.5,9,7.96,49010
49,11,85,17,20.0,18,21.18,26,30.59,13,15.29,11,12.94,49011
49,12,139,41,29.5,42,30.22,24,17.27,17,12.23,15,10.79,49012
49,13,161,57,35.4,46,28.57,37,22.98,18,11.18,3,1.86,49013
49,14,118,42,35.59,36,30.51,18,15.25,16,13.56,6,5.08,49014
49,15,85,12,14.12,29,34.12,20,23.53,10,11.76,14,16.47,49015
49,16,105,38,36.19,23,21.9,20,19.05,18,17.14,6,5.71,49016
49,17,21,10,47.62,2,9.52,5,23.81,1,4.76,3,14.29,49017
49,18,100,33,33.0,33,33.0,16,16.0,12,12.0,6,6.0,49018
49,19,124,32,25.81,33,26.61,30,24.19,16,12.9,13,10.48,49019
49,20,173,45,26.01,54,31.21,25,14.45,25,14.45,24,13.87,49020
49,21,95,24,25.26,32,33.68,17,17.89,17,17.89,5,5.26,49021
49,22,121,24,19.83,43,35.54,17,14.05,23,19.01,14,11.57,49022
49,23,91,25,27.47,28,30.77,15,16.48,10,10.99,13,14.29,49023
49,24,46,12,26.09,11,23.91,9,19.57,8,17.39,6,13.04,49024
49,25,137,35,25.55,40,29.2,29,21.17,25,18.25,8,5.84,49025
49,26,139,40,28.78,37,26.62,26,18.71,20,14.39,16,11.51,49026
49,27,173,55,31.79,38,21.97,30,17.34,20,11.56,30,17.34,49027
49,28,103,27,26.21,22,21.36,20,19.42,17,16.5,17,16.5,49028
49,29,130,28,21.54,42,32.31,28,21.54,20,15.38,12,9.23,49029
49,30,135,39,28.89,36,26.67,23,17.04,19,14.07,18,13.33,49030
49,31,47,20,42.55,13,27.66,7,14.89,5,10.64,2,4.26,49031
49,32,98,22,22.45,34,34.69,15,15.31,15,15.31,12,12.24,49032
49,33,128,28,21.88,39,30.47,23,17.97,18,14.06,20,15.63,49033
49,34,123,35,28.46,28,22.76,25,20.33,22,17.89,13,10.57,49034
49,35,177,40,22.6,52,29.38,31,17.51,32,18.08,22,12.43,49035
49,36,183,45,24.59,39,21.31,48,26.23,34,18.58,17,9.29,49036
49,37,81,28,34.57,28,34.57,9,11.11,13,16.05,3,3.7,49037
49,38,102,30,29.41,26,25.49,16,15.69,16,15.69,14,13.73,49038
49,39,103,37,35.92,21,20.39,14,13.59,13,12.62,18,17.48,49039
49,40,120,42,35.0,34,28.33,20,16.67,11,9.17,13,10.83,49040
49,41,137,36,26.28,41,29.93,25,18.25,15,10.95,20,14.6,49041
49,42,143,38,26.57,41,28.67,26,18.18,23,16.08,15,10.49,49042
49,43,147,29,19.73,35,23.81,33,22.45,25,17.01,25,17.01,49043
49,44,144,52,36.11,43,29.86,15,10.42,17,11.81,17,11.81,49044
50,1,174,43,24.71,61,35.06,38,21.84,22,12.64,10,5.75,50001
50,2,159,28,17.61,73,45.91,25,15.72,22,13.84,11,6.92,50002
50,3,132,19,14.39,47,35.61,35,26.52,19,14.39,12,9.09,50003
50,4,126,26,20.63,52,41.27,27,21.43,16,12.7,5,3.97,50004
50,5,124,14,11.29,53,42.74,21,16.94,20,16.13,16,12.9,50005
50,6,97,18,18.56,36,37.11,8,8.25,22,22.68,13,13.4,50006
50,7,180,37,20.56,75,41.67,31,17.22,27,15.0,10,5.56,50007
50,8,112,22,19.64,36,32.14,26,23.21,23,20.54,5,4.46,50008
50,9,119,21,17.65,50,42.02,22,18.49,19,15.97,7,5.88,50009
50,10,112,15,13.39,57,50.89,11,9.82,13,11.61,16,14.29,50010
50,11,99,12,12.12,41,41.41,18,18.18,15,15.15,13,13.13,50011
50,12,95,18,18.95,26,27.37,29,30.53,17,17.89,5,5.26,50012
50,13,143,41,28.67,47,32.87,27,18.88,10,6.99,18,12.59,50013
50,14,84,24,28.57,21,25.0,21,25.0,11,13.1,7,8.33,50014
50,15,170,27,15.88,57,33.53,41,24.12,31,18.24,14,8.24,50015
50,16,84,17,20.24,28,33.33,14,16.67,15,17.86,10,11.9,50016
50,17,95,21,22.11,28,29.47,24,25.26,16,16.84,6,6.32,50017
50,18,118,27,22.88,37,31.36,24,20.34,14,11.86,16,13.56,50018
50,19,99,17,17.17,39,39.39,19,19.19,17,17.17,7,7.07,50019
50,20,106,16,15.09,38,35.85,21,19.81,21,19.81,10,9.43,50020
50,21,145,15,10.34,65,44.83,29,20.0,17,11.72,19,13.1,50021
50,22,111,16,14.41,35,31.53,27,24.32,20,18.02,13,11.71,50022
50,23,67,13,19.4,24,35.82,14,20.9,12,17.91,4,5.97,50023
50,24,142,16,11.27,46,32.39,37,26.06,28,19.72,15,10.56,50024
50,25,118,20,16.95,50,42.37,18,15.25,15,12.71,15,12.71,50025
50,26,82,19,23.17,29,35.37,14,17.07,12,14.63,8,9.76,50026
50,27,47,10,21.28,16,34.04,12,25.53,5,10.64,4,8.51,50027
50,28,105,26,24.76,26,24.76,25,23.81,14,13.33,14,13.33,50028
50,29,144,24,16.67,47,32.64,29,20.14,26,18.06,18,12.5,50029
50,30,95,20,21.05,43,45.26,14,14.74,8,8.42,10,10.53,50030
50,31,51,12,23.53,15,29.41,13,25.49,3,5.88,8,15.69,50031
50,32,93,12,12.9,34,36.56,22,23.66,18,19.35,7,7.53,50032
50,33,72,15,20.83,19,26.39,17,23.61,12,16.67,9,12.5,50033
50,34,68,11,16.18,21,30.88,19,27.94,11,16.18,6,8.82,50034
50,35,151,27,17.88,58,38.41,22,14.57,27,17.88,17,11.26,50035
50,36,138,29,21.01,51,36.96,30,21.74,13,9.42,15,10.87,50036
50,37,146,16,10.96,62,42.47,33,22.6,24,16.44,11,7.53,50037
50,38,99,23,23.23,25,25.25,29,29.29,14,14.14,8,8.08,50038
50,39,109,26,23.85,33,30.28,23,21.1,17,15.6,10,9.17,50039
50,40,109,14,12.84,51,46.79,12,11.01,18,16.51,14,12.84,50040
50,41,143,26,18.18,61,42.66,26,18.18,18,12.59,12,8.39,50041
50,42,163,21,12.88,71,43.56,32,19.63,27,16.56,12,7.36,50042
50,43,111,23,20.72,31,27.93,26,23.42,16,14.41,15,13.51,50043
50,44,110,25,22.73,46,41.82,18,16.36,13,11.82,8,7.27,50044
50,45,67,17,25.37,23,34.33,15,22.39,11,16.42,1,1.49,50045
