ward,precinct,total,"Xochitl """"So-She"""" Flores","Xochitl """"So-She"""" Flores Percent",Stacy M. Stoldt,Stacy M. Stoldt Percent,Brendan George O'Connor,Brendan George O'Connor Percent,Gloria Alitto Majewski,Gloria Alitto Majewski Percent,Patricia Young,Patricia Young Percent,Barbara McGowan,Barbara McGowan Percent,Anthony J. Sutor Jr.,Anthony J. Sutor Jr. Percent,"Lewis W. Powell, III","Lewis W. Powell, III Percent",Minerva V. Orozco,Minerva V. Orozco Percent,Gracie Gipson,Gracie Gipson Percent,Frank Avila,Frank Avila Percent,precinct_id
28,17,311,39,12.54,12,3.86,13,4.18,21,6.75,48,15.43,101,32.48,13,4.18,29,9.32,3,0.96,13,4.18,19,6.11,28017
28,18,397,51,12.85,15,3.78,28,7.05,22,5.54,72,18.14,98,24.69,17,4.28,39,9.82,2,0.5,16,4.03,37,9.32,28018
28,19,375,49,13.07,13,3.47,35,9.33,20,5.33,78,20.8,96,25.6,14,3.73,26,6.93,5,1.33,21,5.6,18,4.8,28019
28,20,344,38,11.05,20,5.81,40,11.63,30,8.72,58,16.86,75,21.8,11,3.2,27,7.85,6,1.74,14,4.07,25,7.27,28020
28,21,290,30,10.34,14,4.83,19,6.55,14,4.83,74,25.52,68,23.45,12,4.14,28,9.66,4,1.38,14,4.83,13,4.48,28021
28,22,274,42,15.33,8,2.92,8,2.92,17,6.2,47,17.15,73,26.64,6,2.19,26,9.49,3,1.09,19,6.93,25,9.12,28022
28,23,323,32,9.91,12,3.72,24,7.43,19,5.88,67,20.74,78,24.15,10,3.1,36,11.15,9,2.79,25,7.74,11,3.41,28023
28,24,198,15,7.58,10,5.05,23,11.62,15,7.58,38,19.19,45,22.73,7,3.54,21,10.61,5,2.53,11,5.56,8,4.04,28024
28,25,244,29,11.89,13,5.33,22,9.02,14,5.74,30,12.3,56,22.95,12,4.92,27,11.07,8,3.28,15,6.15,18,7.38,28025
28,26,295,32,10.85,3,1.02,34,11.53,29,9.83,49,16.61,76,25.76,8,2.71,29,9.83,4,1.36,19,6.44,12,4.07,28026
28,27,184,20,10.87,3,1.63,22,11.96,8,4.35,41,22.28,35,19.02,8,4.35,21,11.41,4,2.17,11,5.98,11,5.98,28027
28,28,273,25,9.16,11,4.03,27,9.89,13,4.76,64,23.44,55,20.15,11,4.03,34,12.45,4,1.47,12,4.4,17,6.23,28028
28,29,209,53,25.36,3,1.44,13,6.22,16,7.66,15,7.18,9,4.31,6,2.87,6,2.87,39,18.66,3,1.44,46,22.01,28029
28,30,215,23,10.7,7,3.26,15,6.98,10,4.65,49,22.79,46,21.4,13,6.05,23,10.7,8,3.72,10,4.65,11,5.12,28030
28,31,226,22,9.73,11,4.87,19,8.41,10,4.42,50,22.12,59,26.11,7,3.1,27,11.95,2,0.88,8,3.54,11,4.87,28031
28,32,303,36,11.88,9,2.97,20,6.6,7,2.31,70,23.1,63,20.79,16,5.28,35,11.55,7,2.31,21,6.93,19,6.27,28032
28,33,246,29,11.79,7,2.85,9,3.66,10,4.07,55,22.36,58,23.58,12,4.88,28,11.38,6,2.44,15,6.1,17,6.91,28033
28,34,34,10,29.41,0,0.0,2,5.88,1,2.94,2,5.88,2,5.88,1,2.94,1,2.94,6,17.65,2,5.88,7,20.59,28034
28,35,191,19,9.95,7,3.66,19,9.95,9,4.71,28,14.66,46,24.08,14,7.33,23,12.04,2,1.05,5,2.62,19,9.95,28035
28,36,277,32,11.55,20,7.22,20,7.22,6,2.17,59,21.3,56,20.22,11,3.97,22,7.94,7,2.53,22,7.94,22,7.94,28036
28,37,388,65,16.75,6,1.55,19,4.9,12,3.09,93,23.97,105,27.06,12,3.09,35,9.02,4,1.03,27,6.96,10,2.58,28037
28,38,117,33,28.21,2,1.71,6,5.13,6,5.13,3,2.56,10,8.55,3,2.56,3,2.56,26,22.22,1,0.85,24,20.51,28038
28,39,59,7,11.86,0,0.0,4,6.78,4,6.78,9,15.25,13,22.03,4,6.78,6,10.17,2,3.39,3,5.08,7,11.86,28039
28,40,288,21,7.29,15,5.21,27,9.38,13,4.51,55,19.1,64,22.22,11,3.82,34,11.81,2,0.69,21,7.29,25,8.68,28040
28,41,121,11,9.09,4,3.31,9,7.44,3,2.48,27,22.31,26,21.49,7,5.79,18,14.88,2,1.65,8,6.61,6,4.96,28041
28,42,261,28,10.73,11,4.21,12,4.6,16,6.13,60,22.99,63,24.14,13,4.98,25,9.58,3,1.15,19,7.28,11,4.21,28042
28,43,231,34,14.72,10,4.33,11,4.76,20,8.66,42,18.18,53,22.94,8,3.46,16,6.93,7,3.03,16,6.93,14,6.06,28043
28,44,187,22,11.76,5,2.67,17,9.09,9,4.81,41,21.93,38,20.32,5,2.67,27,14.44,0,0.0,11,5.88,12,6.42,28044
28,45,223,25,11.21,10,4.48,17,7.62,10,4.48,55,24.66,45,20.18,9,4.04,25,11.21,4,1.79,10,4.48,13,5.83,28045
28,46,259,49,18.92,6,2.32,13,5.02,31,11.97,36,13.9,78,30.12,8,3.09,15,5.79,4,1.54,7,2.7,12,4.63,28046
28,47,224,21,9.38,9,4.02,15,6.7,10,4.46,52,23.21,65,29.02,5,2.23,23,10.27,2,0.89,11,4.91,11,4.91,28047
28,48,150,17,11.33,6,4.0,12,8.0,4,2.67,28,18.67,34,22.67,4,2.67,18,12.0,5,3.33,8,5.33,14,9.33,28048
28,49,187,20,10.7,8,4.28,15,8.02,11,5.88,37,19.79,47,25.13,8,4.28,18,9.63,4,2.14,10,5.35,9,4.81,28049
28,50,140,13,9.29,4,2.86,10,7.14,9,6.43,37,26.43,33,23.57,2,1.43,13,9.29,0,0.0,14,10.0,5,3.57,28050
28,51,266,35,13.16,8,3.01,22,8.27,15,5.64,47,17.67,60,22.56,6,2.26,41,15.41,4,1.5,7,2.63,21,7.89,28051
28,52,242,21,8.68,11,4.55,22,9.09,15,6.2,49,20.25,41,16.94,15,6.2,28,11.57,5,2.07,21,8.68,14,5.79,28052
28,53,123,13,10.57,7,5.69,8,6.5,7,5.69,18,14.63,13,10.57,4,3.25,13,10.57,16,13.01,8,6.5,16,13.01,28053
28,54,215,18,8.37,13,6.05,18,8.37,10,4.65,43,20.0,43,20.0,9,4.19,23,10.7,4,1.86,18,8.37,16,7.44,28054
28,55,252,31,12.3,6,2.38,16,6.35,12,4.76,54,21.43,64,25.4,9,3.57,29,11.51,3,1.19,15,5.95,13,5.16,28055
28,56,225,23,10.22,10,4.44,18,8.0,9,4.0,44,19.56,56,24.89,5,2.22,28,12.44,4,1.78,16,7.11,12,5.33,28056
28,57,214,26,12.15,8,3.74,12,5.61,12,5.61,40,18.69,58,27.1,9,4.21,14,6.54,4,1.87,16,7.48,15,7.01,28057
28,58,160,20,12.5,3,1.88,21,13.13,6,3.75,34,21.25,40,25.0,6,3.75,17,10.63,2,1.25,3,1.88,8,5.0,28058
28,59,203,24,11.82,3,1.48,11,5.42,16,7.88,34,16.75,58,28.57,6,2.96,22,10.84,2,0.99,16,7.88,11,5.42,28059
28,60,197,21,10.66,13,6.6,14,7.11,7,3.55,45,22.84,46,23.35,10,5.08,21,10.66,3,1.52,6,3.05,11,5.58,28060
28,61,148,12,8.11,6,4.05,7,4.73,8,5.41,24,16.22,38,25.68,9,6.08,22,14.86,2,1.35,10,6.76,10,6.76,28061
28,62,296,41,13.85,12,4.05,28,9.46,19,6.42,57,19.26,74,25.0,8,2.7,23,7.77,2,0.68,10,3.38,22,7.43,28062
28,63,302,22,7.28,12,3.97,21,6.95,12,3.97,68,22.52,78,25.83,10,3.31,29,9.6,11,3.64,19,6.29,20,6.62,28063
28,64,198,22,11.11,3,1.52,14,7.07,13,6.57,39,19.7,59,29.8,5,2.53,19,9.6,3,1.52,11,5.56,10,5.05,28064
28,65,275,29,10.55,9,3.27,17,6.18,8,2.91,59,21.45,65,23.64,13,4.73,30,10.91,6,2.18,18,6.55,21,7.64,28065
28,66,286,24,8.39,17,5.94,19,6.64,22,7.69,47,16.43,72,25.17,18,6.29,27,9.44,4,1.4,12,4.2,24,8.39,28066
28,67,171,17,9.94,5,2.92,11,6.43,7,4.09,33,19.3,43,25.15,7,4.09,22,12.87,1,0.58,11,6.43,14,8.19,28067
28,68,302,27,8.94,14,4.64,23,7.62,15,4.97,58,19.21,63,20.86,10,3.31,43,14.24,8,2.65,21,6.95,20,6.62,28068
28,69,111,21,18.92,1,0.9,11,9.91,7,6.31,14,12.61,16,14.41,6,5.41,2,1.8,13,11.71,4,3.6,16,14.41,28069
28,70,167,17,10.18,6,3.59,15,8.98,2,1.2,35,20.96,44,26.35,7,4.19,18,10.78,1,0.6,12,7.19,10,5.99,28070
28,71,208,21,10.1,14,6.73,20,9.62,14,6.73,34,16.35,43,20.67,11,5.29,25,12.02,2,0.96,11,5.29,13,6.25,28071
28,72,177,19,10.73,6,3.39,10,5.65,8,4.52,35,19.77,39,22.03,7,3.95,29,16.38,3,1.69,8,4.52,13,7.34,28072
28,73,112,19,16.96,3,2.68,6,5.36,8,7.14,16,14.29,10,8.93,5,4.46,2,1.79,18,16.07,6,5.36,19,16.96,28073
29,1,513,90,17.54,16,3.12,27,5.26,58,11.31,75,14.62,142,27.68,18,3.51,36,7.02,4,0.78,20,3.9,27,5.26,29001
29,2,253,33,13.04,4,1.58,17,6.72,40,15.81,35,13.83,22,8.7,7,2.77,7,2.77,37,14.62,6,2.37,45,17.79,29002
29,3,647,108,16.69,18,2.78,38,5.87,61,9.43,101,15.61,188,29.06,19,2.94,50,7.73,15,2.32,15,2.32,34,5.26,29003
29,4,431,63,14.62,11,2.55,20,4.64,32,7.42,78,18.1,122,28.31,16,3.71,39,9.05,5,1.16,17,3.94,28,6.5,29004
29,5,423,67,15.84,14,3.31,18,4.26,57,13.48,61,14.42,115,27.19,13,3.07,33,7.8,6,1.42,17,4.02,22,5.2,29005
29,6,102,19,18.63,1,0.98,9,8.82,8,7.84,9,8.82,8,7.84,2,1.96,6,5.88,16,15.69,5,4.9,19,18.63,29006
29,7,202,47,23.27,4,1.98,16,7.92,27,13.37,18,8.91,31,15.35,3,1.49,8,3.96,18,8.91,3,1.49,27,13.37,29007
29,8,318,55,17.3,14,4.4,18,5.66,20,6.29,51,16.04,86,27.04,10,3.14,23,7.23,5,1.57,20,6.29,16,5.03,29008
29,9,149,37,24.83,5,3.36,11,7.38,34,22.82,11,7.38,18,12.08,1,0.67,2,1.34,12,8.05,2,1.34,16,10.74,29009
29,10,552,142,25.72,7,1.27,16,2.9,122,22.1,39,7.07,169,30.62,4,0.72,21,3.8,8,1.45,7,1.27,17,3.08,29010
29,11,565,96,16.99,18,3.19,31,5.49,65,11.5,76,13.45,160,28.32,17,3.01,39,6.9,9,1.59,25,4.42,29,5.13,29011
29,12,613,85,13.87,21,3.43,28,4.57,66,10.77,111,18.11,141,23.0,19,3.1,57,9.3,17,2.77,33,5.38,35,5.71,29012
29,13,377,61,16.18,12,3.18,19,5.04,30,7.96,72,19.1,104,27.59,10,2.65,30,7.96,7,1.86,15,3.98,17,4.51,29013
29,14,551,83,15.06,17,3.09,31,5.63,36,6.53,92,16.7,166,30.13,17,3.09,45,8.17,6,1.09,30,5.44,28,5.08,29014
29,15,519,70,13.49,17,3.28,34,6.55,33,6.36,101,19.46,116,22.35,28,5.39,57,10.98,12,2.31,18,3.47,33,6.36,29015
29,16,639,158,24.73,14,2.19,23,3.6,123,19.25,65,10.17,187,29.26,12,1.88,24,3.76,5,0.78,13,2.03,15,2.35,29016
29,17,379,62,16.36,12,3.17,19,5.01,40,10.55,53,13.98,93,24.54,12,3.17,32,8.44,10,2.64,25,6.6,21,5.54,29017
29,18,519,120,23.12,17,3.28,19,3.66,57,10.98,49,9.44,127,24.47,36,6.94,37,7.13,4,0.77,10,1.93,43,8.29,29018
29,19,383,77,20.1,9,2.35,14,3.66,48,12.53,53,13.84,113,29.5,7,1.83,26,6.79,1,0.26,14,3.66,21,5.48,29019
29,20,380,58,15.26,16,4.21,30,7.89,33,8.68,60,15.79,95,25.0,17,4.47,34,8.95,5,1.32,12,3.16,20,5.26,29020
29,21,313,45,14.38,12,3.83,26,8.31,23,7.35,56,17.89,70,22.36,14,4.47,32,10.22,6,1.92,14,4.47,15,4.79,29021
29,22,297,42,14.14,11,3.7,26,8.75,22,7.41,48,16.16,50,16.84,14,4.71,17,5.72,19,6.4,13,4.38,35,11.78,29022
29,23,487,82,16.84,17,3.49,28,5.75,51,10.47,80,16.43,130,26.69,13,2.67,33,6.78,5,1.03,29,5.95,19,3.9,29023
29,24,150,25,16.67,3,2.0,13,8.67,29,19.33,14,9.33,25,16.67,5,3.33,4,2.67,15,10.0,1,0.67,16,10.67,29024
29,25,587,154,26.24,10,1.7,12,2.04,135,23.0,37,6.3,183,31.18,6,1.02,21,3.58,2,0.34,11,1.87,16,2.73,29025
29,26,505,101,20.0,9,1.78,16,3.17,78,15.45,71,14.06,148,29.31,17,3.37,20,3.96,5,0.99,23,4.55,17,3.37,29026
29,27,370,75,20.27,12,3.24,26,7.03,41,11.08,51,13.78,101,27.3,6,1.62,25,6.76,3,0.81,11,2.97,19,5.14,29027
29,28,592,89,15.03,28,4.73,39,6.59,58,9.8,94,15.88,174,29.39,23,3.89,31,5.24,3,0.51,21,3.55,32,5.41,29028
29,29,395,75,18.99,9,2.28,18,4.56,50,12.66,40,10.13,125,31.65,9,2.28,25,6.33,7,1.77,15,3.8,22,5.57,29029
29,30,80,14,17.5,4,5.0,5,6.25,14,17.5,5,6.25,7,8.75,2,2.5,4,5.0,12,15.0,3,3.75,10,12.5,29030
29,31,406,52,12.81,19,4.68,29,7.14,29,7.14,72,17.73,117,28.82,12,2.96,28,6.9,6,1.48,17,4.19,25,6.16,29031
29,32,268,56,20.9,15,5.6,18,6.72,38,14.18,12,4.48,34,12.69,6,2.24,8,2.99,35,13.06,11,4.1,35,13.06,29032
29,33,388,51,13.14,10,2.58,22,5.67,27,6.96,58,14.95,104,26.8,22,5.67,46,11.86,6,1.55,20,5.15,22,5.67,29033
29,34,273,37,13.55,10,3.66,16,5.86,18,6.59,60,21.98,46,16.85,9,3.3,25,9.16,11,4.03,16,5.86,25,9.16,29034
29,35,346,35,10.12,9,2.6,29,8.38,18,5.2,70,20.23,87,25.14,15,4.34,42,12.14,6,1.73,17,4.91,18,5.2,29035
29,36,511,111,21.72,14,2.74,11,2.15,100,19.57,55,10.76,141,27.59,12,2.35,26,5.09,7,1.37,13,2.54,21,4.11,29036
29,37,442,72,16.29,14,3.17,21,4.75,46,10.41,73,16.52,123,27.83,13,2.94,43,9.73,8,1.81,21,4.75,8,1.81,29037
29,38,435,59,13.56,11,2.53,29,6.67,27,6.21,83,19.08,136,31.26,5,1.15,37,8.51,2,0.46,25,5.75,21,4.83,29038
29,39,344,85,24.71,9,2.62,16,4.65,65,18.9,29,8.43,69,20.06,2,0.58,8,2.33,25,7.27,9,2.62,27,7.85,29039
29,40,633,123,19.43,11,1.74,19,3.0,79,12.48,67,10.58,247,39.02,7,1.11,33,5.21,8,1.26,21,3.32,18,2.84,29040
29,41,530,88,16.6,17,3.21,32,6.04,48,9.06,90,16.98,130,24.53,22,4.15,49,9.25,9,1.7,23,4.34,22,4.15,29041
29,42,484,67,13.84,17,3.51,30,6.2,39,8.06,93,19.21,131,27.07,21,4.34,36,7.44,6,1.24,21,4.34,23,4.75,29042
29,43,682,127,18.62,22,3.23,30,4.4,88,12.9,103,15.1,173,25.37,17,2.49,50,7.33,12,1.76,32,4.69,28,4.11,29043
29,44,408,62,15.2,10,2.45,25,6.13,36,8.82,74,18.14,107,26.23,9,2.21,33,8.09,9,2.21,24,5.88,19,4.66,29044
29,45,375,56,14.93,13,3.47,19,5.07,43,11.47,60,16.0,100,26.67,14,3.73,28,7.47,3,0.8,15,4.0,24,6.4,29045
29,46,359,56,15.6,10,2.79,17,4.74,28,7.8,58,16.16,100,27.86,9,2.51,36,10.03,6,1.67,16,4.46,23,6.41,29046
29,47,706,71,10.06,27,3.82,49,6.94,54,7.65,134,18.98,190,26.91,23,3.26,63,8.92,18,2.55,34,4.82,43,6.09,29047
29,48,276,47,17.03,5,1.81,13,4.71,34,12.32,37,13.41,82,29.71,6,2.17,23,8.33,8,2.9,13,4.71,8,2.9,29048
29,49,485,121,24.95,6,1.24,20,4.12,93,19.18,40,8.25,145,29.9,7,1.44,23,4.74,3,0.62,10,2.06,17,3.51,29049
29,50,441,75,17.01,9,2.04,29,6.58,49,11.11,75,17.01,117,26.53,9,2.04,25,5.67,11,2.49,17,3.85,25,5.67,29050
29,51,393,50,12.72,14,3.56,25,6.36,33,8.4,81,20.61,92,23.41,14,3.56,36,9.16,8,2.04,21,5.34,19,4.83,29051
29,52,252,47,18.65,14,5.56,17,6.75,28,11.11,37,14.68,30,11.9,4,1.59,15,5.95,18,7.14,13,5.16,29,11.51,29052
29,53,280,59,21.07,1,0.36,13,4.64,41,14.64,25,8.93,28,10.0,4,1.43,9,3.21,42,15.0,8,2.86,50,17.86,29053
29,54,273,43,15.75,10,3.66,24,8.79,59,21.61,15,5.49,43,15.75,7,2.56,8,2.93,25,9.16,6,2.2,33,12.09,29054
30,1,303,25,8.25,17,5.61,41,13.53,44,14.52,50,16.5,52,17.16,5,1.65,12,3.96,16,5.28,9,2.97,32,10.56,30001
30,2,176,26,14.77,6,3.41,15,8.52,26,14.77,26,14.77,29,16.48,1,0.57,6,3.41,18,10.23,4,2.27,19,10.8,30002
30,3,380,45,11.84,16,4.21,18,4.74,74,19.47,60,15.79,49,12.89,9,2.37,11,2.89,29,7.63,17,4.47,52,13.68,30003
30,4,229,45,19.65,9,3.93,13,5.68,21,9.17,21,9.17,15,6.55,10,4.37,8,3.49,30,13.1,6,2.62,51,22.27,30004
30,5,122,28,22.95,0,0.0,11,9.02,11,9.02,15,12.3,14,11.48,2,1.64,3,2.46,14,11.48,2,1.64,22,18.03,30005
30,6,136,27,19.85,3,2.21,6,4.41,14,10.29,17,12.5,12,8.82,8,5.88,2,1.47,22,16.18,5,3.68,20,14.71,30006
30,7,271,37,13.65,17,6.27,16,5.9,43,15.87,38,14.02,43,15.87,2,0.74,5,1.85,26,9.59,8,2.95,36,13.28,30007
30,8,336,36,10.71,14,4.17,26,7.74,63,18.75,55,16.37,45,13.39,2,0.6,9,2.68,33,9.82,8,2.38,45,13.39,30008
30,9,400,69,17.25,17,4.25,34,8.5,77,19.25,38,9.5,47,11.75,9,2.25,8,2.0,31,7.75,12,3.0,58,14.5,30009
30,10,323,48,14.86,11,3.41,30,9.29,49,15.17,45,13.93,26,8.05,6,1.86,5,1.55,40,12.38,7,2.17,56,17.34,30010
30,11,188,29,15.43,10,5.32,16,8.51,33,17.55,26,13.83,17,9.04,0,0.0,3,1.6,20,10.64,6,3.19,28,14.89,30011
30,12,189,23,12.17,11,5.82,18,9.52,29,15.34,28,14.81,18,9.52,5,2.65,4,2.12,19,10.05,4,2.12,30,15.87,30012
30,13,163,15,9.2,10,6.13,11,6.75,30,18.4,28,17.18,20,12.27,1,0.61,4,2.45,11,6.75,7,4.29,26,15.95,30013
30,14,82,9,10.98,2,2.44,13,15.85,7,8.54,9,10.98,11,13.41,4,4.88,2,2.44,5,6.1,5,6.1,15,18.29,30014
30,15,282,35,12.41,11,3.9,27,9.57,57,20.21,47,16.67,45,15.96,3,1.06,7,2.48,8,2.84,11,3.9,31,10.99,30015
30,16,171,20,11.7,8,4.68,11,6.43,40,23.39,26,15.2,28,16.37,5,2.92,0,0.0,13,7.6,4,2.34,16,9.36,30016
30,17,385,55,14.29,18,4.68,37,9.61,51,13.25,46,11.95,23,5.97,14,3.64,13,3.38,45,11.69,13,3.38,70,18.18,30017
30,18,60,18,30.0,1,1.67,4,6.67,2,3.33,4,6.67,1,1.67,3,5.0,1,1.67,15,25.0,1,1.67,10,16.67,30018
30,19,154,27,17.53,6,3.9,9,5.84,22,14.29,21,13.64,14,9.09,3,1.95,1,0.65,18,11.69,2,1.3,31,20.13,30019
30,20,186,53,28.49,10,5.38,12,6.45,8,4.3,19,10.22,11,5.91,12,6.45,2,1.08,26,13.98,2,1.08,31,16.67,30020
30,21,164,29,17.68,9,5.49,11,6.71,11,6.71,13,7.93,5,3.05,4,2.44,6,3.66,33,20.12,6,3.66,37,22.56,30021
30,22,251,55,21.91,6,2.39,16,6.37,21,8.37,21,8.37,11,4.38,7,2.79,8,3.19,43,17.13,8,3.19,55,21.91,30022
30,23,182,36,19.78,6,3.3,8,4.4,13,7.14,16,8.79,17,9.34,6,3.3,6,3.3,30,16.48,6,3.3,38,20.88,30023
30,24,172,31,18.02,5,2.91,17,9.88,21,12.21,19,11.05,15,8.72,4,2.33,5,2.91,20,11.63,5,2.91,30,17.44,30024
30,25,179,29,16.2,9,5.03,12,6.7,38,21.23,16,8.94,17,9.5,6,3.35,7,3.91,12,6.7,4,2.23,29,16.2,30025
30,26,150,21,14.0,5,3.33,8,5.33,11,7.33,24,16.0,18,12.0,8,5.33,9,6.0,12,8.0,9,6.0,25,16.67,30026
30,27,258,52,20.16,5,1.94,12,4.65,25,9.69,29,11.24,19,7.36,16,6.2,9,3.49,34,13.18,5,1.94,52,20.16,30027
30,28,223,48,21.52,9,4.04,18,8.07,34,15.25,20,8.97,23,10.31,8,3.59,8,3.59,17,7.62,7,3.14,31,13.9,30028
30,29,97,15,15.46,2,2.06,8,8.25,9,9.28,13,13.4,6,6.19,1,1.03,4,4.12,16,16.49,1,1.03,22,22.68,30029
30,30,285,36,12.63,8,2.81,18,6.32,47,16.49,34,11.93,40,14.04,3,1.05,10,3.51,29,10.18,11,3.86,49,17.19,30030
30,31,172,40,23.26,5,2.91,14,8.14,12,6.98,17,9.88,13,7.56,2,1.16,4,2.33,31,18.02,3,1.74,31,18.02,30031
30,32,106,12,11.32,4,3.77,9,8.49,13,12.26,11,10.38,12,11.32,3,2.83,5,4.72,14,13.21,3,2.83,20,18.87,30032
30,33,207,36,17.39,12,5.8,11,5.31,13,6.28,17,8.21,10,4.83,5,2.42,11,5.31,36,17.39,3,1.45,53,25.6,30033
30,34,283,34,12.01,6,2.12,26,9.19,36,12.72,37,13.07,31,10.95,7,2.47,4,1.41,37,13.07,5,1.77,60,21.2,30034
30,35,201,24,11.94,9,4.48,17,8.46,33,16.42,30,14.93,23,11.44,5,2.49,9,4.48,19,9.45,9,4.48,23,11.44,30035
30,36,250,38,15.2,13,5.2,19,7.6,40,16.0,36,14.4,25,10.0,3,1.2,3,1.2,27,10.8,6,2.4,40,16.0,30036
30,37,171,20,11.7,8,4.68,22,12.87,29,16.96,21,12.28,10,5.85,8,4.68,4,2.34,17,9.94,9,5.26,23,13.45,30037
30,38,380,38,10.0,18,4.74,44,11.58,57,15.0,61,16.05,58,15.26,13,3.42,8,2.11,24,6.32,8,2.11,51,13.42,30038
30,39,224,32,14.29,12,5.36,28,12.5,31,13.84,22,9.82,17,7.59,9,4.02,4,1.79,21,9.38,8,3.57,40,17.86,30039
30,40,239,29,12.13,8,3.35,17,7.11,27,11.3,23,9.62,21,8.79,9,3.77,6,2.51,37,15.48,8,3.35,54,22.59,30040
30,41,224,45,20.09,1,0.45,13,5.8,18,8.04,26,11.61,18,8.04,4,1.79,7,3.13,33,14.73,4,1.79,55,24.55,30041
31,1,121,29,23.97,6,4.96,11,9.09,23,19.01,6,4.96,1,0.83,2,1.65,3,2.48,12,9.92,2,1.65,26,21.49,31001
31,2,166,39,23.49,7,4.22,17,10.24,19,11.45,11,6.63,11,6.63,3,1.81,5,3.01,22,13.25,4,2.41,28,16.87,31002
31,3,217,30,13.82,11,5.07,16,7.37,48,22.12,17,7.83,16,7.37,7,3.23,5,2.3,18,8.29,6,2.76,43,19.82,31003
31,4,234,47,20.09,4,1.71,11,4.7,39,16.67,24,10.26,18,7.69,6,2.56,4,1.71,26,11.11,9,3.85,46,19.66,31004
31,5,192,43,22.4,3,1.56,13,6.77,29,15.1,23,11.98,16,8.33,4,2.08,4,2.08,25,13.02,5,2.6,27,14.06,31005
31,6,332,63,18.98,19,5.72,25,7.53,35,10.54,28,8.43,24,7.23,3,0.9,5,1.51,42,12.65,18,5.42,70,21.08,31006
31,7,156,36,23.08,5,3.21,10,6.41,10,6.41,13,8.33,13,8.33,5,3.21,3,1.92,24,15.38,5,3.21,32,20.51,31007
31,8,171,23,13.45,7,4.09,15,8.77,28,16.37,22,12.87,23,13.45,2,1.17,5,2.92,17,9.94,3,1.75,26,15.2,31008
31,9,265,52,19.62,6,2.26,21,7.92,42,15.85,21,7.92,30,11.32,7,2.64,8,3.02,27,10.19,6,2.26,45,16.98,31009
31,10,73,13,17.81,2,2.74,5,6.85,3,4.11,8,10.96,3,4.11,2,2.74,1,1.37,17,23.29,1,1.37,18,24.66,31010
31,11,164,41,25.0,5,3.05,11,6.71,28,17.07,9,5.49,4,2.44,1,0.61,3,1.83,20,12.2,4,2.44,38,23.17,31011
31,12,150,37,24.67,4,2.67,11,7.33,16,10.67,5,3.33,7,4.67,3,2.0,5,3.33,27,18.0,2,1.33,33,22.0,31012
31,13,189,39,20.63,6,3.17,17,8.99,14,7.41,13,6.88,12,6.35,3,1.59,6,3.17,29,15.34,5,2.65,45,23.81,31013
31,14,159,46,28.93,0,0.0,6,3.77,16,10.06,5,3.14,8,5.03,5,3.14,6,3.77,27,16.98,2,1.26,38,23.9,31014
31,15,115,15,13.04,6,5.22,11,9.57,23,20.0,11,9.57,10,8.7,1,0.87,3,2.61,9,7.83,2,1.74,24,20.87,31015
31,16,126,24,19.05,3,2.38,11,8.73,30,23.81,12,9.52,13,10.32,2,1.59,3,2.38,11,8.73,2,1.59,15,11.9,31016
31,17,170,40,23.53,3,1.76,10,5.88,17,10.0,13,7.65,9,5.29,2,1.18,3,1.76,24,14.12,4,2.35,45,26.47,31017
31,18,241,55,22.82,3,1.24,15,6.22,28,11.62,14,5.81,16,6.64,5,2.07,8,3.32,30,12.45,9,3.73,58,24.07,31018
31,19,219,57,26.03,6,2.74,11,5.02,42,19.18,13,5.94,11,5.02,7,3.2,1,0.46,14,6.39,8,3.65,49,22.37,31019
31,20,147,18,12.24,6,4.08,12,8.16,22,14.97,16,10.88,13,8.84,5,3.4,3,2.04,21,14.29,3,2.04,28,19.05,31020
31,21,226,56,24.78,4,1.77,6,2.65,17,7.52,18,7.96,13,5.75,8,3.54,4,1.77,47,20.8,6,2.65,47,20.8,31021
31,22,158,27,17.09,10,6.33,14,8.86,24,15.19,13,8.23,12,7.59,3,1.9,5,3.16,17,10.76,6,3.8,27,17.09,31022
31,23,153,31,20.26,12,7.84,10,6.54,21,13.73,8,5.23,12,7.84,3,1.96,5,3.27,22,14.38,3,1.96,26,16.99,31023
31,24,167,36,21.56,5,2.99,14,8.38,15,8.98,13,7.78,14,8.38,3,1.8,5,2.99,23,13.77,5,2.99,34,20.36,31024
31,25,142,22,15.49,5,3.52,8,5.63,17,11.97,12,8.45,6,4.23,3,2.11,3,2.11,27,19.01,2,1.41,37,26.06,31025
31,26,102,8,7.84,2,1.96,9,8.82,23,22.55,13,12.75,16,15.69,3,2.94,7,6.86,5,4.9,2,1.96,14,13.73,31026
31,27,111,21,18.92,2,1.8,18,16.22,9,8.11,10,9.01,2,1.8,3,2.7,5,4.5,15,13.51,5,4.5,21,18.92,31027
31,28,210,38,18.1,10,4.76,19,9.05,33,15.71,20,9.52,15,7.14,4,1.9,5,2.38,17,8.1,8,3.81,41,19.52,31028
31,29,192,34,17.71,6,3.13,12,6.25,34,17.71,19,9.9,18,9.38,7,3.65,3,1.56,22,11.46,4,2.08,33,17.19,31029
31,30,219,44,20.09,8,3.65,19,8.68,26,11.87,18,8.22,11,5.02,6,2.74,6,2.74,24,10.96,4,1.83,53,24.2,31030
