ward,precinct,total,Barack Obama,Barack Obama Percent,Daniel W. Hynes,Daniel W. Hynes Percent,Gery Chico,Gery Chico Percent,Maria Pappas,Maria Pappas Percent,M. Blair Hull,M. Blair Hull Percent,Joyce Washington,Joyce Washington Percent,Nancy Skinner,Nancy Skinner Percent,precinct_id
5,50,216,199,92.13,1,0.46,1,0.46,5,2.31,5,2.31,3,1.39,2,0.93,05050
5,51,175,151,86.29,6,3.43,1,0.57,4,2.29,9,5.14,4,2.29,0,0.0,05051
5,52,72,71,98.61,0,0.0,0,0.0,1,1.39,0,0.0,0,0.0,0,0.0,05052
5,53,292,274,93.84,2,0.68,3,1.03,2,0.68,6,2.05,2,0.68,3,1.03,05053
5,54,346,329,95.09,6,1.73,2,0.58,1,0.29,2,0.58,5,1.45,1,0.29,05054
5,55,184,176,95.65,1,0.54,0,0.0,1,0.54,5,2.72,1,0.54,0,0.0,05055
6,1,317,306,96.53,4,1.26,0,0.0,1,0.32,2,0.63,4,1.26,0,0.0,06001
6,2,301,287,95.35,2,0.66,1,0.33,4,1.33,5,1.66,0,0.0,2,0.66,06002
6,3,292,275,94.18,3,1.03,2,0.68,2,0.68,5,1.71,4,1.37,1,0.34,06003
6,4,155,136,87.74,4,2.58,1,0.65,3,1.94,5,3.23,3,1.94,3,1.94,06004
6,5,116,100,86.21,4,3.45,0,0.0,1,0.86,6,5.17,5,4.31,0,0.0,06005
6,6,239,227,94.98,2,0.84,0,0.0,1,0.42,2,0.84,6,2.51,1,0.42,06006
6,7,295,276,93.56,3,1.02,0,0.0,6,2.03,5,1.69,3,1.02,2,0.68,06007
6,8,237,227,95.78,3,1.27,0,0.0,0,0.0,2,0.84,5,2.11,0,0.0,06008
6,9,184,179,97.28,2,1.09,0,0.0,1,0.54,1,0.54,1,0.54,0,0.0,06009
6,10,315,302,95.87,2,0.63,1,0.32,1,0.32,5,1.59,4,1.27,0,0.0,06010
6,11,250,238,95.2,2,0.8,0,0.0,3,1.2,3,1.2,3,1.2,1,0.4,06011
6,12,181,158,87.29,3,1.66,0,0.0,5,2.76,9,4.97,6,3.31,0,0.0,06012
6,13,220,213,96.82,2,0.91,0,0.0,1,0.45,0,0.0,3,1.36,1,0.45,06013
6,14,252,235,93.25,6,2.38,1,0.4,6,2.38,1,0.4,2,0.79,1,0.4,06014
6,15,200,180,90.0,6,3.0,1,0.5,2,1.0,5,2.5,6,3.0,0,0.0,06015
6,16,280,260,92.86,4,1.43,1,0.36,0,0.0,10,3.57,3,1.07,2,0.71,06016
6,17,305,301,98.69,1,0.33,1,0.33,1,0.33,0,0.0,1,0.33,0,0.0,06017
6,18,62,53,85.48,1,1.61,1,1.61,1,1.61,2,3.23,4,6.45,0,0.0,06018
6,19,289,267,92.39,5,1.73,1,0.35,4,1.38,8,2.77,4,1.38,0,0.0,06019
6,20,242,225,92.98,2,0.83,1,0.41,1,0.41,9,3.72,4,1.65,0,0.0,06020
6,21,260,242,93.08,4,1.54,1,0.38,2,0.77,7,2.69,3,1.15,1,0.38,06021
6,22,226,216,95.58,1,0.44,2,0.88,3,1.33,3,1.33,1,0.44,0,0.0,06022
6,23,203,185,91.13,2,0.99,0,0.0,3,1.48,11,5.42,2,0.99,0,0.0,06023
6,24,267,250,93.63,1,0.37,1,0.37,6,2.25,4,1.5,4,1.5,1,0.37,06024
6,25,177,164,92.66,5,2.82,0,0.0,1,0.56,3,1.69,4,2.26,0,0.0,06025
6,26,270,253,93.7,4,1.48,1,0.37,4,1.48,4,1.48,4,1.48,0,0.0,06026
6,27,343,324,94.46,1,0.29,1,0.29,7,2.04,5,1.46,5,1.46,0,0.0,06027
6,28,420,406,96.67,3,0.71,1,0.24,4,0.95,4,0.95,2,0.48,0,0.0,06028
6,29,309,297,96.12,2,0.65,0,0.0,2,0.65,2,0.65,6,1.94,0,0.0,06029
6,30,225,210,93.33,3,1.33,0,0.0,1,0.44,5,2.22,5,2.22,1,0.44,06030
6,31,312,296,94.87,4,1.28,0,0.0,0,0.0,3,0.96,8,2.56,1,0.32,06031
6,32,309,285,92.23,6,1.94,1,0.32,3,0.97,6,1.94,8,2.59,0,0.0,06032
6,33,304,287,94.41,4,1.32,1,0.33,2,0.66,7,2.3,3,0.99,0,0.0,06033
6,34,227,211,92.95,4,1.76,1,0.44,2,0.88,4,1.76,4,1.76,1,0.44,06034
6,35,317,301,94.95,2,0.63,1,0.32,3,0.95,7,2.21,3,0.95,0,0.0,06035
6,36,45,42,93.33,0,0.0,0,0.0,2,4.44,1,2.22,0,0.0,0,0.0,06036
6,37,302,293,97.02,2,0.66,1,0.33,2,0.66,0,0.0,4,1.32,0,0.0,06037
6,38,297,279,93.94,3,1.01,1,0.34,5,1.68,4,1.35,4,1.35,1,0.34,06038
6,39,232,212,91.38,3,1.29,1,0.43,1,0.43,7,3.02,6,2.59,2,0.86,06039
6,40,149,134,89.93,3,2.01,0,0.0,4,2.68,6,4.03,2,1.34,0,0.0,06040
6,41,247,239,96.76,1,0.4,1,0.4,1,0.4,3,1.21,2,0.81,0,0.0,06041
6,42,129,117,90.7,3,2.33,0,0.0,1,0.78,6,4.65,1,0.78,1,0.78,06042
6,43,265,248,93.58,5,1.89,0,0.0,3,1.13,3,1.13,6,2.26,0,0.0,06043
6,44,246,240,97.56,0,0.0,0,0.0,1,0.41,4,1.63,1,0.41,0,0.0,06044
6,45,168,163,97.02,2,1.19,1,0.6,1,0.6,1,0.6,0,0.0,0,0.0,06045
6,46,228,221,96.93,1,0.44,0,0.0,2,0.88,2,0.88,2,0.88,0,0.0,06046
6,47,272,261,95.96,2,0.74,2,0.74,2,0.74,1,0.37,4,1.47,0,0.0,06047
6,48,284,261,91.9,4,1.41,1,0.35,4,1.41,10,3.52,3,1.06,1,0.35,06048
6,49,262,239,91.22,4,1.53,0,0.0,5,1.91,7,2.67,6,2.29,1,0.38,06049
6,50,260,251,96.54,2,0.77,0,0.0,1,0.38,4,1.54,2,0.77,0,0.0,06050
6,51,198,189,95.45,2,1.01,1,0.51,1,0.51,4,2.02,1,0.51,0,0.0,06051
6,52,187,178,95.19,2,1.07,0,0.0,1,0.53,3,1.6,3,1.6,0,0.0,06052
6,53,230,216,93.91,6,2.61,0,0.0,4,1.74,3,1.3,1,0.43,0,0.0,06053
6,54,242,233,96.28,0,0.0,1,0.41,1,0.41,4,1.65,3,1.24,0,0.0,06054
6,55,197,194,98.48,2,1.02,0,0.0,0,0.0,0,0.0,1,0.51,0,0.0,06055
6,56,179,172,96.09,2,1.12,0,0.0,2,1.12,0,0.0,3,1.68,0,0.0,06056
6,57,143,134,93.71,1,0.7,3,2.1,3,2.1,2,1.4,0,0.0,0,0.0,06057
6,58,301,294,97.67,2,0.66,2,0.66,0,0.0,1,0.33,1,0.33,1,0.33,06058
6,59,245,231,94.29,5,2.04,0,0.0,0,0.0,4,1.63,4,1.63,1,0.41,06059
6,60,161,155,96.27,3,1.86,0,0.0,0,0.0,2,1.24,1,0.62,0,0.0,06060
6,61,162,149,91.98,5,3.09,1,0.62,4,2.47,1,0.62,2,1.23,0,0.0,06061
6,62,80,80,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,06062
6,63,222,211,95.05,1,0.45,0,0.0,1,0.45,6,2.7,3,1.35,0,0.0,06063
6,64,297,281,94.61,6,2.02,0,0.0,2,0.67,3,1.01,5,1.68,0,0.0,06064
6,65,76,71,93.42,1,1.32,0,0.0,3,3.95,1,1.32,0,0.0,0,0.0,06065
6,66,220,207,94.09,4,1.82,1,0.45,1,0.45,4,1.82,3,1.36,0,0.0,06066
7,1,275,262,95.27,4,1.45,0,0.0,4,1.45,0,0.0,4,1.45,1,0.36,07001
7,2,275,247,89.82,5,1.82,3,1.09,6,2.18,5,1.82,7,2.55,2,0.73,07002
7,3,164,147,89.63,2,1.22,2,1.22,2,1.22,6,3.66,4,2.44,1,0.61,07003
7,4,168,143,85.12,6,3.57,10,5.95,4,2.38,3,1.79,1,0.6,1,0.6,07004
7,5,160,117,73.13,3,1.88,23,14.38,6,3.75,8,5.0,3,1.88,0,0.0,07005
7,6,169,149,88.17,6,3.55,5,2.96,1,0.59,6,3.55,1,0.59,1,0.59,07006
7,7,140,123,87.86,8,5.71,0,0.0,1,0.71,5,3.57,2,1.43,1,0.71,07007
7,8,63,50,79.37,4,6.35,4,6.35,1,1.59,2,3.17,2,3.17,0,0.0,07008
7,9,217,206,94.93,0,0.0,1,0.46,1,0.46,5,2.3,3,1.38,1,0.46,07009
7,10,145,134,92.41,4,2.76,1,0.69,2,1.38,2,1.38,2,1.38,0,0.0,07010
7,11,227,220,96.92,2,0.88,2,0.88,0,0.0,2,0.88,1,0.44,0,0.0,07011
7,12,154,125,81.17,6,3.9,3,1.95,9,5.84,6,3.9,4,2.6,1,0.65,07012
7,13,165,154,93.33,2,1.21,1,0.61,2,1.21,1,0.61,3,1.82,2,1.21,07013
7,14,254,234,92.13,5,1.97,1,0.39,5,1.97,4,1.57,4,1.57,1,0.39,07014
7,15,127,117,92.13,3,2.36,3,2.36,0,0.0,3,2.36,1,0.79,0,0.0,07015
7,16,166,156,93.98,0,0.0,2,1.2,1,0.6,5,3.01,1,0.6,1,0.6,07016
7,17,135,121,89.63,6,4.44,1,0.74,2,1.48,2,1.48,3,2.22,0,0.0,07017
7,18,134,109,81.34,3,2.24,11,8.21,2,1.49,5,3.73,3,2.24,1,0.75,07018
7,19,333,304,91.29,3,0.9,6,1.8,6,1.8,9,2.7,5,1.5,0,0.0,07019
7,20,92,75,81.52,2,2.17,5,5.43,2,2.17,5,5.43,2,2.17,1,1.09,07020
7,21,213,186,87.32,12,5.63,6,2.82,5,2.35,3,1.41,1,0.47,0,0.0,07021
7,22,161,143,88.82,1,0.62,5,3.11,5,3.11,6,3.73,1,0.62,0,0.0,07022
7,23,143,131,91.61,2,1.4,1,0.7,0,0.0,6,4.2,3,2.1,0,0.0,07023
7,24,188,175,93.09,2,1.06,2,1.06,2,1.06,4,2.13,2,1.06,1,0.53,07024
7,25,233,220,94.42,1,0.43,3,1.29,4,1.72,2,0.86,3,1.29,0,0.0,07025
7,26,281,263,93.59,4,1.42,1,0.36,3,1.07,6,2.14,4,1.42,0,0.0,07026
7,27,317,299,94.32,5,1.58,3,0.95,2,0.63,5,1.58,3,0.95,0,0.0,07027
7,28,209,183,87.56,3,1.44,2,0.96,2,0.96,14,6.7,5,2.39,0,0.0,07028
7,29,134,130,97.01,2,1.49,0,0.0,2,1.49,0,0.0,0,0.0,0,0.0,07029
7,30,255,240,94.12,3,1.18,1,0.39,1,0.39,8,3.14,2,0.78,0,0.0,07030
7,31,223,212,95.07,1,0.45,0,0.0,3,1.35,3,1.35,3,1.35,1,0.45,07031
7,32,159,110,69.18,10,6.29,18,11.32,7,4.4,7,4.4,7,4.4,0,0.0,07032
7,33,164,150,91.46,3,1.83,3,1.83,1,0.61,6,3.66,0,0.0,1,0.61,07033
7,34,201,193,96.02,2,1.0,1,0.5,1,0.5,3,1.49,1,0.5,0,0.0,07034
7,35,130,103,79.23,5,3.85,1,0.77,3,2.31,9,6.92,1,0.77,8,6.15,07035
7,36,254,230,90.55,6,2.36,0,0.0,4,1.57,6,2.36,7,2.76,1,0.39,07036
7,37,107,98,91.59,0,0.0,2,1.87,0,0.0,4,3.74,3,2.8,0,0.0,07037
7,38,151,137,90.73,3,1.99,2,1.32,1,0.66,4,2.65,4,2.65,0,0.0,07038
7,39,180,163,90.56,1,0.56,1,0.56,2,1.11,6,3.33,7,3.89,0,0.0,07039
7,40,207,161,77.78,10,4.83,3,1.45,12,5.8,2,0.97,13,6.28,6,2.9,07040
7,41,157,148,94.27,0,0.0,1,0.64,3,1.91,4,2.55,1,0.64,0,0.0,07041
7,42,278,250,89.93,7,2.52,3,1.08,8,2.88,5,1.8,3,1.08,2,0.72,07042
7,43,222,211,95.05,1,0.45,0,0.0,4,1.8,2,0.9,4,1.8,0,0.0,07043
7,44,290,253,87.24,8,2.76,0,0.0,4,1.38,8,2.76,10,3.45,7,2.41,07044
7,45,325,313,96.31,2,0.62,2,0.62,2,0.62,5,1.54,1,0.31,0,0.0,07045
7,46,89,79,88.76,2,2.25,3,3.37,1,1.12,1,1.12,3,3.37,0,0.0,07046
7,47,172,164,95.35,2,1.16,0,0.0,2,1.16,2,1.16,1,0.58,1,0.58,07047
7,48,91,78,85.71,1,1.1,2,2.2,2,2.2,2,2.2,6,6.59,0,0.0,07048
7,49,133,127,95.49,1,0.75,0,0.0,1,0.75,4,3.01,0,0.0,0,0.0,07049
7,50,157,153,97.45,0,0.0,1,0.64,2,1.27,1,0.64,0,0.0,0,0.0,07050
7,51,175,164,93.71,1,0.57,0,0.0,2,1.14,2,1.14,6,3.43,0,0.0,07051
7,52,183,167,91.26,4,2.19,1,0.55,1,0.55,8,4.37,1,0.55,1,0.55,07052
7,53,184,173,94.02,3,1.63,1,0.54,1,0.54,5,2.72,1,0.54,0,0.0,07053
7,54,83,63,75.9,1,1.2,4,4.82,6,7.23,5,6.02,3,3.61,1,1.2,07054
7,55,187,175,93.58,2,1.07,1,0.53,5,2.67,1,0.53,3,1.6,0,0.0,07055
7,56,164,156,95.12,1,0.61,1,0.61,1,0.61,3,1.83,2,1.22,0,0.0,07056
7,57,175,170,97.14,3,1.71,0,0.0,0,0.0,0,0.0,2,1.14,0,0.0,07057
7,58,270,251,92.96,7,2.59,2,0.74,0,0.0,6,2.22,2,0.74,2,0.74,07058
7,59,103,80,77.67,2,1.94,12,11.65,5,4.85,0,0.0,3,2.91,1,0.97,07059
7,60,146,136,93.15,2,1.37,0,0.0,1,0.68,4,2.74,3,2.05,0,0.0,07060
7,61,184,174,94.57,1,0.54,1,0.54,4,2.17,1,0.54,3,1.63,0,0.0,07061
7,62,203,184,90.64,3,1.48,0,0.0,3,1.48,8,3.94,5,2.46,0,0.0,07062
7,63,192,160,83.33,7,3.65,2,1.04,7,3.65,6,3.13,9,4.69,1,0.52,07063
7,64,186,169,90.86,5,2.69,0,0.0,5,2.69,4,2.15,3,1.61,0,0.0,07064
7,65,160,141,88.13,2,1.25,1,0.63,6,3.75,6,3.75,2,1.25,2,1.25,07065
8,1,286,268,93.71,6,2.1,2,0.7,3,1.05,1,0.35,6,2.1,0,0.0,08001
8,2,153,133,86.93,9,5.88,0,0.0,1,0.65,7,4.58,3,1.96,0,0.0,08002
8,3,358,336,93.85,11,3.07,1,0.28,5,1.4,2,0.56,3,0.84,0,0.0,08003
8,4,258,241,93.41,6,2.33,6,2.33,2,0.78,1,0.39,2,0.78,0,0.0,08004
8,5,314,298,94.9,8,2.55,2,0.64,2,0.64,1,0.32,2,0.64,1,0.32,08005
8,6,294,262,89.12,16,5.44,0,0.0,3,1.02,5,1.7,6,2.04,2,0.68,08006
8,7,199,182,91.46,8,4.02,1,0.5,2,1.01,4,2.01,1,0.5,1,0.5,08007
8,8,317,293,92.43,14,4.42,0,0.0,3,0.95,3,0.95,4,1.26,0,0.0,08008
8,9,328,302,92.07,9,2.74,1,0.3,8,2.44,3,0.91,5,1.52,0,0.0,08009
8,10,352,329,93.47,5,1.42,0,0.0,5,1.42,8,2.27,4,1.14,1,0.28,08010
8,11,230,211,91.74,11,4.78,2,0.87,1,0.43,3,1.3,1,0.43,1,0.43,08011
8,12,218,209,95.87,4,1.83,0,0.0,1,0.46,3,1.38,1,0.46,0,0.0,08012
8,13,200,184,92.0,7,3.5,1,0.5,2,1.0,4,2.0,2,1.0,0,0.0,08013
8,14,184,162,88.04,6,3.26,0,0.0,2,1.09,11,5.98,3,1.63,0,0.0,08014
8,15,220,195,88.64,12,5.45,0,0.0,3,1.36,6,2.73,3,1.36,1,0.45,08015
8,16,276,264,95.65,7,2.54,0,0.0,2,0.72,2,0.72,1,0.36,0,0.0,08016
8,17,222,205,92.34,10,4.5,0,0.0,1,0.45,5,2.25,1,0.45,0,0.0,08017
8,18,138,127,92.03,5,3.62,0,0.0,0,0.0,5,3.62,1,0.72,0,0.0,08018
8,19,312,291,93.27,10,3.21,3,0.96,1,0.32,1,0.32,4,1.28,2,0.64,08019
8,20,198,177,89.39,11,5.56,1,0.51,4,2.02,2,1.01,3,1.52,0,0.0,08020
8,21,197,181,91.88,6,3.05,3,1.52,2,1.02,2,1.02,3,1.52,0,0.0,08021
8,22,219,197,89.95,11,5.02,2,0.91,3,1.37,2,0.91,4,1.83,0,0.0,08022
8,23,246,234,95.12,8,3.25,0,0.0,1,0.41,0,0.0,3,1.22,0,0.0,08023
8,24,274,249,90.88,13,4.74,2,0.73,1,0.36,5,1.82,4,1.46,0,0.0,08024
8,25,258,227,87.98,17,6.59,1,0.39,6,2.33,2,0.78,5,1.94,0,0.0,08025
8,26,189,167,88.36,9,4.76,2,1.06,2,1.06,7,3.7,2,1.06,0,0.0,08026
8,27,279,255,91.4,8,2.87,0,0.0,6,2.15,7,2.51,3,1.08,0,0.0,08027
8,28,226,212,93.81,7,3.1,0,0.0,2,0.88,5,2.21,0,0.0,0,0.0,08028
8,29,268,231,86.19,21,7.84,1,0.37,3,1.12,3,1.12,8,2.99,1,0.37,08029
8,30,212,200,94.34,5,2.36,0,0.0,2,0.94,3,1.42,2,0.94,0,0.0,08030
8,31,169,156,92.31,7,4.14,0,0.0,1,0.59,4,2.37,0,0.0,1,0.59,08031
8,32,411,397,96.59,7,1.7,1,0.24,2,0.49,4,0.97,0,0.0,0,0.0,08032
8,33,237,210,88.61,18,7.59,0,0.0,1,0.42,6,2.53,2,0.84,0,0.0,08033
8,34,272,233,85.66,17,6.25,1,0.37,6,2.21,6,2.21,8,2.94,1,0.37,08034
8,35,311,295,94.86,6,1.93,1,0.32,2,0.64,6,1.93,1,0.32,0,0.0,08035
8,36,229,202,88.21,13,5.68,0,0.0,4,1.75,7,3.06,3,1.31,0,0.0,08036
8,37,276,247,89.49,12,4.35,3,1.09,3,1.09,9,3.26,1,0.36,1,0.36,08037
8,38,234,203,86.75,15,6.41,0,0.0,5,2.14,5,2.14,6,2.56,0,0.0,08038
8,39,289,270,93.43,9,3.11,0,0.0,2,0.69,4,1.38,3,1.04,1,0.35,08039
8,40,232,222,95.69,5,2.16,0,0.0,2,0.86,2,0.86,1,0.43,0,0.0,08040
8,41,241,229,95.02,9,3.73,0,0.0,2,0.83,0,0.0,1,0.41,0,0.0,08041
8,42,273,244,89.38,8,2.93,1,0.37,6,2.2,7,2.56,6,2.2,1,0.37,08042
8,43,229,202,88.21,14,6.11,0,0.0,1,0.44,6,2.62,6,2.62,0,0.0,08043
8,44,200,182,91.0,7,3.5,4,2.0,2,1.0,5,2.5,0,0.0,0,0.0,08044
8,45,183,165,90.16,1,0.55,0,0.0,6,3.28,6,3.28,3,1.64,2,1.09,08045
8,46,199,183,91.96,5,2.51,0,0.0,2,1.01,4,2.01,4,2.01,1,0.5,08046
8,47,257,228,88.72,17,6.61,1,0.39,5,1.95,3,1.17,2,0.78,1,0.39,08047
8,48,196,177,90.31,11,5.61,1,0.51,3,1.53,2,1.02,2,1.02,0,0.0,08048
8,49,280,260,92.86,10,3.57,1,0.36,3,1.07,3,1.07,2,0.71,1,0.36,08049
8,50,261,238,91.19,11,4.21,1,0.38,5,1.92,4,1.53,1,0.38,1,0.38,08050
8,51,306,291,95.1,6,1.96,0,0.0,5,1.63,3,0.98,1,0.33,0,0.0,08051
8,52,273,250,91.58,11,4.03,0,0.0,4,1.47,5,1.83,3,1.1,0,0.0,08052
8,53,317,298,94.01,7,2.21,0,0.0,4,1.26,6,1.89,2,0.63,0,0.0,08053
8,54,256,231,90.23,10,3.91,1,0.39,3,1.17,5,1.95,4,1.56,2,0.78,08054
8,55,245,227,92.65,8,3.27,1,0.41,4,1.63,0,0.0,5,2.04,0,0.0,08055
8,56,271,226,83.39,32,11.81,2,0.74,3,1.11,5,1.85,3,1.11,0,0.0,08056
8,57,223,211,94.62,3,1.35,3,1.35,1,0.45,0,0.0,5,2.24,0,0.0,08057
8,58,290,275,94.83,4,1.38,2,0.69,0,0.0,3,1.03,5,1.72,1,0.34,08058
8,59,150,123,82.0,15,10.0,1,0.67,2,1.33,5,3.33,3,2.0,1,0.67,08059
8,60,219,202,92.24,9,4.11,0,0.0,3,1.37,4,1.83,1,0.46,0,0.0,08060
8,61,191,181,94.76,3,1.57,0,0.0,1,0.52,1,0.52,5,2.62,0,0.0,08061
8,62,238,229,96.22,5,2.1,1,0.42,0,0.0,3,1.26,0,0.0,0,0.0,08062
8,63,291,267,91.75,11,3.78,3,1.03,3,1.03,5,1.72,2,0.69,0,0.0,08063
8,64,209,187,89.47,10,4.78,1,0.48,6,2.87,3,1.44,2,0.96,0,0.0,08064
8,65,168,158,94.05,4,2.38,0,0.0,2,1.19,0,0.0,4,2.38,0,0.0,08065
8,66,339,320,94.4,5,1.47,1,0.29,2,0.59,3,0.88,8,2.36,0,0.0,08066
8,67,117,110,94.02,1,0.85,0,0.0,3,2.56,1,0.85,2,1.71,0,0.0,08067
8,68,152,131,86.18,7,4.61,0,0.0,4,2.63,7,4.61,3,1.97,0,0.0,08068
8,69,151,131,86.75,9,5.96,1,0.66,2,1.32,1,0.66,4,2.65,3,1.99,08069
8,70,289,271,93.77,7,2.42,1,0.35,2,0.69,5,1.73,2,0.69,1,0.35,08070
9,1,289,278,96.19,1,0.35,0,0.0,4,1.38,5,1.73,1,0.35,0,0.0,09001
9,2,253,230,90.91,5,1.98,1,0.4,2,0.79,9,3.56,6,2.37,0,0.0,09002
9,3,156,130,83.33,7,4.49,1,0.64,2,1.28,4,2.56,8,5.13,4,2.56,09003
9,4,288,266,92.36,4,1.39,0,0.0,3,1.04,8,2.78,7,2.43,0,0.0,09004
9,5,227,207,91.19,4,1.76,2,0.88,3,1.32,8,3.52,3,1.32,0,0.0,09005
9,6,253,220,86.96,6,2.37,1,0.4,5,1.98,14,5.53,5,1.98,2,0.79,09006
9,7,235,206,87.66,7,2.98,1,0.43,3,1.28,12,5.11,5,2.13,1,0.43,09007
9,8,188,170,90.43,4,2.13,0,0.0,4,2.13,6,3.19,4,2.13,0,0.0,09008
9,9,277,263,94.95,3,1.08,0,0.0,4,1.44,5,1.81,2,0.72,0,0.0,09009
9,10,231,216,93.51,4,1.73,0,0.0,4,1.73,6,2.6,1,0.43,0,0.0,09010
9,11,126,96,76.19,4,3.17,3,2.38,3,2.38,12,9.52,7,5.56,1,0.79,09011
9,12,244,227,93.03,4,1.64,0,0.0,3,1.23,5,2.05,4,1.64,1,0.41,09012
9,13,349,322,92.26,9,2.58,1,0.29,3,0.86,6,1.72,5,1.43,3,0.86,09013
9,14,350,331,94.57,3,0.86,0,0.0,5,1.43,9,2.57,2,0.57,0,0.0,09014
9,15,104,95,91.35,1,0.96,0,0.0,3,2.88,3,2.88,2,1.92,0,0.0,09015
9,16,221,196,88.69,4,1.81,2,0.9,3,1.36,12,5.43,4,1.81,0,0.0,09016
9,17,208,186,89.42,4,1.92,0,0.0,2,0.96,7,3.37,7,3.37,2,0.96,09017
9,18,254,230,90.55,1,0.39,2,0.79,6,2.36,12,4.72,3,1.18,0,0.0,09018
9,19,297,269,90.57,4,1.35,1,0.34,4,1.35,12,4.04,6,2.02,1,0.34,09019
9,20,294,256,87.07,4,1.36,3,1.02,6,2.04,16,5.44,8,2.72,1,0.34,09020
9,21,182,174,95.6,0,0.0,1,0.55,3,1.65,3,1.65,1,0.55,0,0.0,09021
9,22,273,258,94.51,3,1.1,0,0.0,2,0.73,7,2.56,2,0.73,1,0.37,09022
9,23,202,178,88.12,3,1.49,1,0.5,4,1.98,11,5.45,4,1.98,1,0.5,09023
9,24,124,104,83.87,7,5.65,0,0.0,1,0.81,6,4.84,4,3.23,2,1.61,09024
9,25,98,90,91.84,3,3.06,0,0.0,0,0.0,4,4.08,1,1.02,0,0.0,09025
9,26,160,138,86.25,3,1.88,2,1.25,1,0.63,6,3.75,8,5.0,2,1.25,09026
9,27,131,121,92.37,3,2.29,0,0.0,5,3.82,1,0.76,1,0.76,0,0.0,09027
9,28,143,89,62.24,7,4.9,19,13.29,8,5.59,18,12.59,2,1.4,0,0.0,09028
9,29,185,168,90.81,3,1.62,1,0.54,2,1.08,8,4.32,3,1.62,0,0.0,09029
9,30,195,180,92.31,2,1.03,0,0.0,3,1.54,6,3.08,4,2.05,0,0.0,09030
9,31,201,182,90.55,3,1.49,0,0.0,3,1.49,10,4.98,3,1.49,0,0.0,09031
9,32,249,232,93.17,4,1.61,2,0.8,0,0.0,8,3.21,2,0.8,1,0.4,09032
9,33,167,145,86.83,5,2.99,1,0.6,3,1.8,10,5.99,3,1.8,0,0.0,09033
9,34,204,174,85.29,8,3.92,2,0.98,2,0.98,11,5.39,7,3.43,0,0.0,09034
9,35,260,237,91.15,3,1.15,1,0.38,7,2.69,6,2.31,6,2.31,0,0.0,09035
9,36,102,86,84.31,6,5.88,2,1.96,3,2.94,2,1.96,3,2.94,0,0.0,09036
9,37,156,112,71.79,15,9.62,10,6.41,4,2.56,11,7.05,2,1.28,2,1.28,09037
9,38,245,225,91.84,5,2.04,0,0.0,5,2.04,5,2.04,4,1.63,1,0.41,09038
9,39,222,209,94.14,3,1.35,1,0.45,1,0.45,5,2.25,3,1.35,0,0.0,09039
9,40,274,261,95.26,4,1.46,0,0.0,1,0.36,5,1.82,3,1.09,0,0.0,09040
9,41,318,296,93.08,4,1.26,1,0.31,5,1.57,4,1.26,8,2.52,0,0.0,09041
9,42,149,121,81.21,9,6.04,1,0.67,5,3.36,8,5.37,4,2.68,1,0.67,09042
9,43,153,136,88.89,3,1.96,1,0.65,6,3.92,6,3.92,1,0.65,0,0.0,09043
9,44,171,149,87.13,5,2.92,2,1.17,1,0.58,8,4.68,6,3.51,0,0.0,09044
9,45,246,218,88.62,4,1.63,0,0.0,8,3.25,10,4.07,6,2.44,0,0.0,09045
9,46,201,184,91.54,1,0.5,2,1.0,6,2.99,4,1.99,4,1.99,0,0.0,09046
9,47,145,112,77.24,6,4.14,5,3.45,7,4.83,11,7.59,4,2.76,0,0.0,09047
9,48,264,252,95.45,2,0.76,1,0.38,4,1.52,2,0.76,3,1.14,0,0.0,09048
9,49,88,76,86.36,3,3.41,1,1.14,1,1.14,3,3.41,3,3.41,1,1.14,09049
9,50,94,89,94.68,2,2.13,1,1.06,0,0.0,1,1.06,1,1.06,0,0.0,09050
9,51,158,132,83.54,9,5.7,0,0.0,3,1.9,10,6.33,3,1.9,1,0.63,09051
9,52,288,267,92.71,2,0.69,0,0.0,8,2.78,4,1.39,6,2.08,1,0.35,09052
9,53,187,156,83.42,6,3.21,2,1.07,9,4.81,11,5.88,2,1.07,1,0.53,09053
9,54,198,188,94.95,2,1.01,1,0.51,3,1.52,0,0.0,4,2.02,0,0.0,09054
9,55,128,115,89.84,1,0.78,0,0.0,7,5.47,1,0.78,4,3.13,0,0.0,09055
9,56,146,128,87.67,1,0.68,4,2.74,5,3.42,4,2.74,4,2.74,0,0.0,09056
9,57,133,84,63.16,17,12.78,4,3.01,17,12.78,10,7.52,1,0.75,0,0.0,09057
9,58,184,174,94.57,2,1.09,1,0.54,2,1.09,1,0.54,4,2.17,0,0.0,09058
10,1,162,105,64.81,11,6.79,30,18.52,7,4.32,6,3.7,3,1.85,0,0.0,10001
10,2,125,21,16.8,52,41.6,23,18.4,20,16.0,9,7.2,0,0.0,0,0.0,10002
10,3,203,30,14.78,98,48.28,25,12.32,33,16.26,16,7.88,1,0.49,0,0.0,10003
10,4,130,64,49.23,19,14.62,33,25.38,10,7.69,4,3.08,0,0.0,0,0.0,10004
10,5,141,33,23.4,58,41.13,20,14.18,18,12.77,11,7.8,1,0.71,0,0.0,10005
10,6,179,160,89.39,6,3.35,3,1.68,4,2.23,3,1.68,3,1.68,0,0.0,10006
