ward,precinct,total,Iris Y. Martinez,Iris Y. Martinez Percent,Barbara Bellar,Barbara Bellar Percent,precinct_id
32,37,790,630,79.75,160,20.25,32037
32,38,695,522,75.11,173,24.89,32038
32,39,783,535,68.33,248,31.67,32039
32,40,693,532,76.77,161,23.23,32040
32,41,736,548,74.46,188,25.54,32041
32,42,661,495,74.89,166,25.11,32042
32,43,577,509,88.21,68,11.79,32043
33,1,692,614,88.73,78,11.27,33001
33,2,875,723,82.63,152,17.37,33002
33,3,914,801,87.64,113,12.36,33003
33,4,897,764,85.17,133,14.83,33004
33,5,668,562,84.13,106,15.87,33005
33,6,601,527,87.69,74,12.31,33006
33,7,688,601,87.35,87,12.65,33007
33,8,822,706,85.89,116,14.11,33008
33,9,746,622,83.38,124,16.62,33009
33,10,589,485,82.34,104,17.66,33010
33,11,684,577,84.36,107,15.64,33011
33,12,697,598,85.8,99,14.2,33012
33,13,646,560,86.69,86,13.31,33013
33,14,330,287,86.97,43,13.03,33014
33,15,711,630,88.61,81,11.39,33015
33,16,955,811,84.92,144,15.08,33016
33,17,716,603,84.22,113,15.78,33017
33,18,976,849,86.99,127,13.01,33018
33,19,831,690,83.03,141,16.97,33019
33,20,838,754,89.98,84,10.02,33020
33,21,708,622,87.85,86,12.15,33021
33,22,646,527,81.58,119,18.42,33022
33,23,738,630,85.37,108,14.63,33023
33,24,807,686,85.01,121,14.99,33024
33,25,811,683,84.22,128,15.78,33025
33,26,519,468,90.17,51,9.83,33026
33,27,800,676,84.5,124,15.5,33027
33,28,607,551,90.77,56,9.23,33028
34,1,452,439,97.12,13,2.88,34001
34,2,370,349,94.32,21,5.68,34002
34,3,421,403,95.72,18,4.28,34003
34,4,322,306,95.03,16,4.97,34004
34,5,375,359,95.73,16,4.27,34005
34,6,477,452,94.76,25,5.24,34006
34,7,455,432,94.95,23,5.05,34007
34,8,361,346,95.84,15,4.16,34008
34,9,297,276,92.93,21,7.07,34009
34,10,432,414,95.83,18,4.17,34010
34,11,367,342,93.19,25,6.81,34011
34,12,452,427,94.47,25,5.53,34012
34,13,424,402,94.81,22,5.19,34013
34,14,336,311,92.56,25,7.44,34014
34,15,400,373,93.25,27,6.75,34015
34,16,370,356,96.22,14,3.78,34016
34,17,516,494,95.74,22,4.26,34017
34,18,288,272,94.44,16,5.56,34018
34,19,464,440,94.83,24,5.17,34019
34,20,460,437,95.0,23,5.0,34020
34,21,471,451,95.75,20,4.25,34021
34,22,424,408,96.23,16,3.77,34022
34,23,347,335,96.54,12,3.46,34023
34,24,363,345,95.04,18,4.96,34024
34,25,632,607,96.04,25,3.96,34025
34,26,481,463,96.26,18,3.74,34026
34,27,345,329,95.36,16,4.64,34027
34,28,271,251,92.62,20,7.38,34028
34,29,349,338,96.85,11,3.15,34029
34,30,403,383,95.04,20,4.96,34030
34,31,340,319,93.82,21,6.18,34031
34,32,416,394,94.71,22,5.29,34032
34,33,346,323,93.35,23,6.65,34033
34,34,485,466,96.08,19,3.92,34034
34,35,516,488,94.57,28,5.43,34035
34,36,369,350,94.85,19,5.15,34036
34,37,240,224,93.33,16,6.67,34037
34,38,210,195,92.86,15,7.14,34038
34,39,311,291,93.57,20,6.43,34039
34,40,460,447,97.17,13,2.83,34040
34,41,252,239,94.84,13,5.16,34041
34,42,399,383,95.99,16,4.01,34042
34,43,379,362,95.51,17,4.49,34043
34,44,389,380,97.69,9,2.31,34044
34,45,424,412,97.17,12,2.83,34045
34,46,286,276,96.5,10,3.5,34046
34,47,389,374,96.14,15,3.86,34047
34,48,429,411,95.8,18,4.2,34048
34,49,393,377,95.93,16,4.07,34049
34,50,337,319,94.66,18,5.34,34050
34,51,449,423,94.21,26,5.79,34051
34,52,320,301,94.06,19,5.94,34052
34,53,284,263,92.61,21,7.39,34053
35,1,608,543,89.31,65,10.69,35001
35,2,588,520,88.44,68,11.56,35002
35,3,528,468,88.64,60,11.36,35003
35,4,586,483,82.42,103,17.58,35004
35,5,500,455,91.0,45,9.0,35005
35,6,602,543,90.2,59,9.8,35006
35,7,593,547,92.24,46,7.76,35007
35,8,580,530,91.38,50,8.62,35008
35,9,527,436,82.73,91,17.27,35009
35,10,664,620,93.37,44,6.63,35010
35,11,661,586,88.65,75,11.35,35011
35,12,431,369,85.61,62,14.39,35012
35,13,415,378,91.08,37,8.92,35013
35,14,459,407,88.67,52,11.33,35014
35,15,689,624,90.57,65,9.43,35015
35,16,342,304,88.89,38,11.11,35016
35,17,589,548,93.04,41,6.96,35017
35,18,387,338,87.34,49,12.66,35018
35,19,371,319,85.98,52,14.02,35019
35,20,583,508,87.14,75,12.86,35020
35,21,582,542,93.13,40,6.87,35021
35,22,681,596,87.52,85,12.48,35022
35,23,599,505,84.31,94,15.69,35023
35,24,521,463,88.87,58,11.13,35024
35,25,586,520,88.74,66,11.26,35025
35,26,497,425,85.51,72,14.49,35026
35,27,541,467,86.32,74,13.68,35027
35,28,560,504,90.0,56,10.0,35028
35,29,565,473,83.72,92,16.28,35029
35,30,557,475,85.28,82,14.72,35030
35,31,615,507,82.44,108,17.56,35031
36,1,493,389,78.9,104,21.1,36001
36,2,475,417,87.79,58,12.21,36002
36,3,432,347,80.32,85,19.68,36003
36,4,529,454,85.82,75,14.18,36004
36,5,427,369,86.42,58,13.58,36005
36,6,459,373,81.26,86,18.74,36006
36,7,560,357,63.75,203,36.25,36007
36,8,413,357,86.44,56,13.56,36008
36,9,463,385,83.15,78,16.85,36009
36,10,645,485,75.19,160,24.81,36010
36,11,353,303,85.84,50,14.16,36011
36,12,332,288,86.75,44,13.25,36012
36,13,367,326,88.83,41,11.17,36013
36,14,537,396,73.74,141,26.26,36014
36,15,518,363,70.08,155,29.92,36015
36,16,509,381,74.85,128,25.15,36016
36,17,617,467,75.69,150,24.31,36017
36,18,537,388,72.25,149,27.75,36018
36,19,622,501,80.55,121,19.45,36019
36,20,570,413,72.46,157,27.54,36020
36,21,444,370,83.33,74,16.67,36021
36,22,445,390,87.64,55,12.36,36022
36,23,451,385,85.37,66,14.63,36023
36,24,591,437,73.94,154,26.06,36024
36,25,508,442,87.01,66,12.99,36025
36,26,508,315,62.01,193,37.99,36026
36,27,442,343,77.6,99,22.4,36027
36,28,514,346,67.32,168,32.68,36028
36,29,543,384,70.72,159,29.28,36029
36,30,480,359,74.79,121,25.21,36030
37,1,338,311,92.01,27,7.99,37001
37,2,356,330,92.7,26,7.3,37002
37,3,280,256,91.43,24,8.57,37003
37,4,323,294,91.02,29,8.98,37004
37,5,399,371,92.98,28,7.02,37005
37,6,409,388,94.87,21,5.13,37006
37,7,321,292,90.97,29,9.03,37007
37,8,297,278,93.6,19,6.4,37008
37,9,389,362,93.06,27,6.94,37009
37,10,497,459,92.35,38,7.65,37010
37,11,258,239,92.64,19,7.36,37011
37,12,384,360,93.75,24,6.25,37012
37,13,289,269,93.08,20,6.92,37013
37,14,425,395,92.94,30,7.06,37014
37,15,422,397,94.08,25,5.92,37015
37,16,461,426,92.41,35,7.59,37016
37,17,296,271,91.55,25,8.45,37017
37,18,349,313,89.68,36,10.32,37018
37,19,304,288,94.74,16,5.26,37019
37,20,357,340,95.24,17,4.76,37020
37,21,352,326,92.61,26,7.39,37021
37,22,367,331,90.19,36,9.81,37022
37,23,378,357,94.44,21,5.56,37023
37,24,395,375,94.94,20,5.06,37024
37,25,346,319,92.2,27,7.8,37025
37,26,531,484,91.15,47,8.85,37026
37,27,362,341,94.2,21,5.8,37027
37,28,364,333,91.48,31,8.52,37028
37,29,372,341,91.67,31,8.33,37029
37,30,382,358,93.72,24,6.28,37030
37,31,455,412,90.55,43,9.45,37031
37,32,345,316,91.59,29,8.41,37032
37,33,416,387,93.03,29,6.97,37033
37,34,336,315,93.75,21,6.25,37034
37,35,382,362,94.76,20,5.24,37035
37,36,387,364,94.06,23,5.94,37036
37,37,431,405,93.97,26,6.03,37037
37,38,422,394,93.36,28,6.64,37038
37,39,359,333,92.76,26,7.24,37039
37,40,402,376,93.53,26,6.47,37040
37,41,394,363,92.13,31,7.87,37041
38,1,489,370,75.66,119,24.34,38001
38,2,549,213,38.8,336,61.2,38002
38,3,563,324,57.55,239,42.45,38003
38,4,518,283,54.63,235,45.37,38004
38,5,552,333,60.33,219,39.67,38005
38,6,560,304,54.29,256,45.71,38006
38,7,523,281,53.73,242,46.27,38007
38,8,525,305,58.1,220,41.9,38008
38,9,621,330,53.14,291,46.86,38009
38,10,479,289,60.33,190,39.67,38010
38,11,470,313,66.6,157,33.4,38011
38,12,541,228,42.14,313,57.86,38012
38,13,619,335,54.12,284,45.88,38013
38,14,560,362,64.64,198,35.36,38014
38,15,516,359,69.57,157,30.43,38015
38,16,514,309,60.12,205,39.88,38016
38,17,643,293,45.57,350,54.43,38017
38,18,575,353,61.39,222,38.61,38018
38,19,615,361,58.7,254,41.3,38019
38,20,572,272,47.55,300,52.45,38020
38,21,528,361,68.37,167,31.63,38021
38,22,484,347,71.69,137,28.31,38022
38,23,549,378,68.85,171,31.15,38023
38,24,575,305,53.04,270,46.96,38024
38,25,509,308,60.51,201,39.49,38025
38,26,572,347,60.66,225,39.34,38026
38,27,560,314,56.07,246,43.93,38027
38,28,669,323,48.28,346,51.72,38028
38,29,579,360,62.18,219,37.82,38029
38,30,554,299,53.97,255,46.03,38030
38,31,516,379,73.45,137,26.55,38031
38,32,517,348,67.31,169,32.69,38032
38,33,546,385,70.51,161,29.49,38033
38,34,502,373,74.3,129,25.7,38034
38,35,516,397,76.94,119,23.06,38035
38,36,518,355,68.53,163,31.47,38036
38,37,528,360,68.18,168,31.82,38037
38,38,530,311,58.68,219,41.32,38038
38,39,564,404,71.63,160,28.37,38039
38,40,527,369,70.02,158,29.98,38040
38,41,478,380,79.5,98,20.5,38041
39,1,536,320,59.7,216,40.3,39001
39,2,426,271,63.62,155,36.38,39002
39,3,594,476,80.13,118,19.87,39003
39,4,526,317,60.27,209,39.73,39004
39,5,559,403,72.09,156,27.91,39005
39,6,551,433,78.58,118,21.42,39006
39,7,486,375,77.16,111,22.84,39007
39,8,571,434,76.01,137,23.99,39008
39,9,498,368,73.9,130,26.1,39009
39,10,258,226,87.6,32,12.4,39010
39,11,518,367,70.85,151,29.15,39011
39,12,713,599,84.01,114,15.99,39012
39,13,480,351,73.13,129,26.88,39013
39,14,528,401,75.95,127,24.05,39014
39,15,645,354,54.88,291,45.12,39015
39,16,519,394,75.92,125,24.08,39016
39,17,554,402,72.56,152,27.44,39017
39,18,534,401,75.09,133,24.91,39018
39,19,520,390,75.0,130,25.0,39019
39,20,685,383,55.91,302,44.09,39020
39,21,546,305,55.86,241,44.14,39021
39,22,532,423,79.51,109,20.49,39022
39,23,547,329,60.15,218,39.85,39023
39,24,675,385,57.04,290,42.96,39024
39,25,464,374,80.6,90,19.4,39025
39,26,511,290,56.75,221,43.25,39026
39,27,80,54,67.5,26,32.5,39027
39,28,654,553,84.56,101,15.44,39028
39,29,296,249,84.12,47,15.88,39029
39,30,624,529,84.78,95,15.22,39030
39,31,474,390,82.28,84,17.72,39031
39,32,491,282,57.43,209,42.57,39032
39,33,553,424,76.67,129,23.33,39033
39,34,644,515,79.97,129,20.03,39034
39,35,543,427,78.64,116,21.36,39035
39,36,134,99,73.88,35,26.12,39036
39,37,509,333,65.42,176,34.58,39037
39,38,290,210,72.41,80,27.59,39038
39,39,334,239,71.56,95,28.44,39039
39,40,556,335,60.25,221,39.75,39040
39,41,564,352,62.41,212,37.59,39041
39,42,564,299,53.01,265,46.99,39042
39,43,551,309,56.08,242,43.92,39043
39,44,437,259,59.27,178,40.73,39044
39,45,485,292,60.21,193,39.79,39045
40,1,547,399,72.94,148,27.06,40001
40,2,614,503,81.92,111,18.08,40002
40,3,744,654,87.9,90,12.1,40003
40,4,371,299,80.59,72,19.41,40004
40,5,634,535,84.38,99,15.62,40005
40,6,699,618,88.41,81,11.59,40006
40,7,580,506,87.24,74,12.76,40007
40,8,790,693,87.72,97,12.28,40008
40,9,485,391,80.62,94,19.38,40009
40,10,669,541,80.87,128,19.13,40010
40,11,606,523,86.3,83,13.7,40011
40,12,528,456,86.36,72,13.64,40012
40,13,862,784,90.95,78,9.05,40013
40,14,577,416,72.1,161,27.9,40014
40,15,598,467,78.09,131,21.91,40015
40,16,786,697,88.68,89,11.32,40016
40,17,493,388,78.7,105,21.3,40017
40,18,489,421,86.09,68,13.91,40018
40,19,723,579,80.08,144,19.92,40019
40,20,631,509,80.67,122,19.33,40020
40,21,658,581,88.3,77,11.7,40021
40,22,721,625,86.69,96,13.31,40022
40,23,701,629,89.73,72,10.27,40023
40,24,560,407,72.68,153,27.32,40024
40,25,697,620,88.95,77,11.05,40025
40,26,639,571,89.36,68,10.64,40026
40,27,762,655,85.96,107,14.04,40027
40,28,624,553,88.62,71,11.38,40028
40,29,604,469,77.65,135,22.35,40029
40,30,505,373,73.86,132,26.14,40030
40,31,669,601,89.84,68,10.16,40031
40,32,649,569,87.67,80,12.33,40032
40,33,573,515,89.88,58,10.12,40033
40,34,554,405,73.1,149,26.9,40034
40,35,426,322,75.59,104,24.41,40035
40,36,538,460,85.5,78,14.5,40036
40,37,623,528,84.75,95,15.25,40037
40,38,740,630,85.14,110,14.86,40038
40,39,256,193,75.39,63,24.61,40039
41,1,548,230,41.97,318,58.03,41001
41,2,587,252,42.93,335,57.07,41002
41,3,557,306,54.94,251,45.06,41003
41,4,537,275,51.21,262,48.79,41004
41,5,681,362,53.16,319,46.84,41005
41,6,624,332,53.21,292,46.79,41006
41,7,594,292,49.16,302,50.84,41007
41,8,566,262,46.29,304,53.71,41008
41,9,570,315,55.26,255,44.74,41009
41,10,558,288,51.61,270,48.39,41010
41,11,621,291,46.86,330,53.14,41011
41,12,621,294,47.34,327,52.66,41012
41,13,692,338,48.84,354,51.16,41013
41,14,601,359,59.73,242,40.27,41014
41,15,721,381,52.84,340,47.16,41015
41,16,539,283,52.5,256,47.5,41016
41,17,517,280,54.16,237,45.84,41017
41,18,533,275,51.59,258,48.41,41018
41,19,620,373,60.16,247,39.84,41019
41,20,432,214,49.54,218,50.46,41020
41,21,568,303,53.35,265,46.65,41021
41,22,643,328,51.01,315,48.99,41022
41,23,617,238,38.57,379,61.43,41023
41,24,546,249,45.6,297,54.4,41024
41,25,594,308,51.85,286,48.15,41025
41,26,506,255,50.4,251,49.6,41026
41,27,562,238,42.35,324,57.65,41027
41,28,649,371,57.16,278,42.84,41028
41,29,513,258,50.29,255,49.71,41029
41,30,560,302,53.93,258,46.07,41030
41,31,521,281,53.93,240,46.07,41031
41,32,484,245,50.62,239,49.38,41032
41,33,553,281,50.81,272,49.19,41033
41,34,542,274,50.55,268,49.45,41034
41,35,689,326,47.31,363,52.69,41035
41,36,565,290,51.33,275,48.67,41036
41,37,634,331,52.21,303,47.79,41037
41,38,576,306,53.13,270,46.88,41038
41,39,598,310,51.84,288,48.16,41039
41,40,644,283,43.94,361,56.06,41040
41,41,622,286,45.98,336,54.02,41041
41,42,578,268,46.37,310,53.63,41042
41,43,605,312,51.57,293,48.43,41043
41,44,568,236,41.55,332,58.45,41044
41,45,573,304,53.05,269,46.95,41045
41,46,577,292,50.61,285,49.39,41046
41,47,615,327,53.17,288,46.83,41047
42,1,561,364,64.88,197,35.12,42001
42,2,848,626,73.82,222,26.18,42002
42,3,701,550,78.46,151,21.54,42003
42,4,1682,1169,69.5,513,30.5,42004
42,5,580,405,69.83,175,30.17,42005
42,6,623,420,67.42,203,32.58,42006
42,7,777,526,67.7,251,32.3,42007
42,8,546,421,77.11,125,22.89,42008
42,9,896,682,76.12,214,23.88,42009
42,10,950,693,72.95,257,27.05,42010
42,11,452,291,64.38,161,35.62,42011
42,12,562,371,66.01,191,33.99,42012
42,13,513,338,65.89,175,34.11,42013
42,14,959,622,64.86,337,35.14,42014
42,15,973,625,64.23,348,35.77,42015
42,16,701,518,73.89,183,26.11,42016
42,17,1128,706,62.59,422,37.41,42017
42,18,896,620,69.2,276,30.8,42018
42,19,848,551,64.98,297,35.02,42019
42,20,892,559,62.67,333,37.33,42020
42,21,835,643,77.01,192,22.99,42021
42,22,399,251,62.91,148,37.09,42022
42,23,795,488,61.38,307,38.62,42023
42,24,637,423,66.41,214,33.59,42024
42,25,814,525,64.5,289,35.5,42025
42,26,1152,772,67.01,380,32.99,42026
42,27,468,336,71.79,132,28.21,42027
42,28,696,491,70.55,205,29.45,42028
42,29,816,528,64.71,288,35.29,42029
42,30,512,329,64.26,183,35.74,42030
42,31,852,564,66.2,288,33.8,42031
42,32,838,551,65.75,287,34.25,42032
42,33,744,579,77.82,165,22.18,42033
42,34,541,343,63.4,198,36.6,42034
42,35,862,646,74.94,216,25.06,42035
42,36,1239,866,69.9,373,30.1,42036
42,37,541,336,62.11,205,37.89,42037
42,38,673,435,64.64,238,35.36,42038
42,39,1257,857,68.18,400,31.82,42039
42,40,1027,745,72.54,282,27.46,42040
42,41,717,539,75.17,178,24.83,42041
42,42,1229,934,76.0,295,24.0,42042
43,1,356,271,76.12,85,23.88,43001
43,2,709,516,72.78,193,27.22,43002
43,3,622,431,69.29,191,30.71,43003
43,4,832,570,68.51,262,31.49,43004
43,5,612,434,70.92,178,29.08,43005
43,6,521,394,75.62,127,24.38,43006
43,7,415,302,72.77,113,27.23,43007
43,8,493,370,75.05,123,24.95,43008
43,9,676,493,72.93,183,27.07,43009
43,10,817,587,71.85,230,28.15,43010
43,11,631,416,65.93,215,34.07,43011
43,12,412,306,74.27,106,25.73,43012
43,13,640,504,78.75,136,21.25,43013
43,14,653,470,71.98,183,28.02,43014
43,15,663,470,70.89,193,29.11,43015
43,16,941,701,74.5,240,25.5,43016
43,17,527,356,67.55,171,32.45,43017
43,18,754,522,69.23,232,30.77,43018
43,19,661,483,73.07,178,26.93,43019
43,20,801,608,75.91,193,24.09,43020
43,21,765,571,74.64,194,25.36,43021
43,22,481,367,76.3,114,23.7,43022
43,23,472,334,70.76,138,29.24,43023
43,24,497,344,69.22,153,30.78,43024
43,25,526,399,75.86,127,24.14,43025
43,26,396,307,77.53,89,22.47,43026
43,27,587,426,72.57,161,27.43,43027
43,28,812,587,72.29,225,27.71,43028
43,29,926,681,73.54,245,26.46,43029
43,30,682,513,75.22,169,24.78,43030
43,31,617,453,73.42,164,26.58,43031
43,32,697,549,78.77,148,21.23,43032
43,33,655,441,67.33,214,32.67,43033
43,34,424,327,77.12,97,22.88,43034
43,35,660,443,67.12,217,32.88,43035
43,36,444,333,75.0,111,25.0,43036
43,37,750,597,79.6,153,20.4,43037
43,38,492,313,63.62,179,36.38,43038
43,39,529,368,69.57,161,30.43,43039
43,40,496,393,79.23,103,20.77,43040
43,41,794,581,73.17,213,26.83,43041
43,42,633,493,77.88,140,22.12,43042
43,43,667,449,67.32,218,32.68,43043
43,44,660,486,73.64,174,26.36,43044
43,45,394,288,73.1,106,26.9,43045
43,46,423,327,77.3,96,22.7,43046
44,1,1038,890,85.74,148,14.26,44001
44,2,716,542,75.7,174,24.3,44002
44,3,361,302,83.66,59,16.34,44003
44,4,542,441,81.37,101,18.63,44004
44,5,699,592,84.69,107,15.31,44005
44,6,911,755,82.88,156,17.12,44006
44,7,449,337,75.06,112,24.94,44007
44,8,956,809,84.62,147,15.38,44008
44,9,711,553,77.78,158,22.22,44009
44,10,775,586,75.61,189,24.39,44010
44,11,805,613,76.15,192,23.85,44011
44,12,737,597,81.0,140,19.0,44012
44,13,596,447,75.0,149,25.0,44013
44,14,664,529,79.67,135,20.33,44014
44,15,656,544,82.93,112,17.07,44015
44,16,826,659,79.78,167,20.22,44016
44,17,908,790,87.0,118,13.0,44017
44,18,809,626,77.38,183,22.62,44018
44,19,834,688,82.49,146,17.51,44019
44,20,851,696,81.79,155,18.21,44020
44,21,822,700,85.16,122,14.84,44021
44,22,662,543,82.02,119,17.98,44022
44,23,663,558,84.16,105,15.84,44023
44,24,480,371,77.29,109,22.71,44024
44,25,717,588,82.01,129,17.99,44025
44,26,873,748,85.68,125,14.32,44026
44,27,823,656,79.71,167,20.29,44027
44,28,742,626,84.37,116,15.63,44028
44,29,832,663,79.69,169,20.31,44029
44,30,865,689,79.65,176,20.35,44030
44,31,641,493,76.91,148,23.09,44031
44,32,826,648,78.45,178,21.55,44032
44,33,753,683,90.7,70,9.3,44033
44,34,731,635,86.87,96,13.13,44034
44,35,774,611,78.94,163,21.06,44035
44,36,794,654,82.37,140,17.63,44036
44,37,772,659,85.36,113,14.64,44037
44,38,884,654,73.98,230,26.02,44038
44,39,762,595,78.08,167,21.92,44039
44,40,707,524,74.12,183,25.88,44040
44,41,934,781,83.62,153,16.38,44041
45,1,453,387,85.43,66,14.57,45001
45,2,555,484,87.21,71,12.79,45002
45,3,501,414,82.63,87,17.37,45003
45,4,657,513,78.08,144,21.92,45004
45,5,589,451,76.57,138,23.43,45005
45,6,740,589,79.59,151,20.41,45006
45,7,796,601,75.5,195,24.5,45007
45,8,565,434,76.81,131,23.19,45008
45,9,558,416,74.55,142,25.45,45009
45,10,569,427,75.04,142,24.96,45010
45,11,435,325,74.71,110,25.29,45011
45,12,536,394,73.51,142,26.49,45012
45,13,453,343,75.72,110,24.28,45013
45,14,798,619,77.57,179,22.43,45014
45,15,656,527,80.34,129,19.66,45015
45,16,461,335,72.67,126,27.33,45016
45,17,625,422,67.52,203,32.48,45017
45,18,615,407,66.18,208,33.82,45018
45,19,319,215,67.4,104,32.6,45019
45,20,410,292,71.22,118,28.78,45020
45,21,501,315,62.87,186,37.13,45021
45,22,555,352,63.42,203,36.58,45022
45,23,532,319,59.96,213,40.04,45023
45,24,439,257,58.54,182,41.46,45024
45,25,360,216,60.0,144,40.0,45025
45,26,330,171,51.82,159,48.18,45026
45,27,542,322,59.41,220,40.59,45027
45,28,467,307,65.74,160,34.26,45028
45,29,378,231,61.11,147,38.89,45029
45,30,519,400,77.07,119,22.93,45030
45,31,460,350,76.09,110,23.91,45031
45,32,523,369,70.55,154,29.45,45032
45,33,394,298,75.63,96,24.37,45033
45,34,580,395,68.1,185,31.9,45034
45,35,595,407,68.4,188,31.6,45035
45,36,573,375,65.45,198,34.55,45036
45,37,543,339,62.43,204,37.57,45037
45,38,557,376,67.5,181,32.5,45038
45,39,554,348,62.82,206,37.18,45039
45,40,518,306,59.07,212,40.93,45040
45,41,504,304,60.32,200,39.68,45041
45,42,515,309,60.0,206,40.0,45042
45,43,578,309,53.46,269,46.54,45043
45,44,531,300,56.5,231,43.5,45044
45,45,384,196,51.04,188,48.96,45045
45,46,434,241,55.53,193,44.47,45046
45,47,401,225,56.11,176,43.89,45047
45,48,467,226,48.39,241,51.61,45048
46,1,479,410,85.59,69,14.41,46001
46,2,625,557,89.12,68,10.88,46002
46,3,760,624,82.11,136,17.89,46003
46,4,609,551,90.48,58,9.52,46004
46,5,870,711,81.72,159,18.28,46005
46,6,575,508,88.35,67,11.65,46006
46,7,670,547,81.64,123,18.36,46007
46,8,462,418,90.48,44,9.52,46008
46,9,710,633,89.15,77,10.85,46009
46,10,1138,976,85.76,162,14.24,46010
46,11,674,531,78.78,143,21.22,46011
46,12,703,642,91.32,61,8.68,46012
46,13,677,590,87.15,87,12.85,46013
46,14,727,621,85.42,106,14.58,46014
46,15,681,577,84.73,104,15.27,46015
46,16,712,627,88.06,85,11.94,46016
46,17,696,571,82.04,125,17.96,46017
46,18,765,603,78.82,162,21.18,46018
46,19,444,357,80.41,87,19.59,46019
46,20,557,495,88.87,62,11.13,46020
46,21,510,409,80.2,101,19.8,46021
46,22,457,406,88.84,51,11.16,46022
46,23,586,532,90.78,54,9.22,46023
46,24,807,688,85.25,119,14.75,46024
46,25,618,566,91.59,52,8.41,46025
46,26,908,809,89.1,99,10.9,46026
46,27,856,754,88.08,102,11.92,46027
46,28,600,488,81.33,112,18.67,46028
46,29,537,439,81.75,98,18.25,46029
46,30,695,603,86.76,92,13.24,46030
46,31,679,609,89.69,70,10.31,46031
46,32,631,543,86.05,88,13.95,46032
46,33,700,591,84.43,109,15.57,46033
46,34,825,736,89.21,89,10.79,46034
46,35,733,644,87.86,89,12.14,46035
46,36,609,487,79.97,122,20.03,46036
46,37,531,465,87.57,66,12.43,46037
46,38,771,674,87.42,97,12.58,46038
46,39,622,497,79.9,125,20.1,46039
46,40,540,467,86.48,73,13.52,46040
47,1,469,380,81.02,89,18.98,47001
47,2,652,522,80.06,130,19.94,47002
47,3,628,507,80.73,121,19.27,47003
47,4,782,639,81.71,143,18.29,47004
47,5,702,610,86.89,92,13.11,47005
47,6,807,684,84.76,123,15.24,47006
47,7,632,511,80.85,121,19.15,47007
47,8,647,527,81.45,120,18.55,47008
47,9,653,517,79.17,136,20.83,47009
47,10,795,702,88.3,93,11.7,47010
47,11,696,554,79.6,142,20.4,47011
47,12,718,615,85.65,103,14.35,47012
47,13,651,551,84.64,100,15.36,47013
47,14,615,507,82.44,108,17.56,47014
47,15,788,734,93.15,54,6.85,47015
47,16,653,527,80.7,126,19.3,47016
47,17,665,524,78.8,141,21.2,47017
47,18,638,509,79.78,129,20.22,47018
47,19,1043,963,92.33,80,7.67,47019
47,20,675,584,86.52,91,13.48,47020
47,21,641,547,85.34,94,14.66,47021
47,22,720,600,83.33,120,16.67,47022
47,23,747,676,90.5,71,9.5,47023
47,24,713,606,84.99,107,15.01,47024
47,25,826,698,84.5,128,15.5,47025
47,26,900,819,91.0,81,9.0,47026
47,27,575,468,81.39,107,18.61,47027
47,28,621,531,85.51,90,14.49,47028
47,29,782,641,81.97,141,18.03,47029
47,30,831,754,90.73,77,9.27,47030
47,31,694,609,87.75,85,12.25,47031
47,32,797,717,89.96,80,10.04,47032
47,33,698,563,80.66,135,19.34,47033
47,34,685,593,86.57,92,13.43,47034
47,35,661,524,79.27,137,20.73,47035
47,36,756,674,89.15,82,10.85,47036
47,37,631,550,87.16,81,12.84,47037
47,38,676,584,86.39,92,13.61,47038
47,39,673,575,85.44,98,14.56,47039
47,40,621,541,87.12,80,12.88,47040
47,41,721,630,87.38,91,12.62,47041
47,42,634,553,87.22,81,12.78,47042
47,43,618,478,77.35,140,22.65,47043
47,44,607,495,81.55,112,18.45,47044
47,45,601,519,86.36,82,13.64,47045
47,46,707,541,76.52,166,23.48,47046
47,47,815,663,81.35,152,18.65,47047
47,48,47,38,80.85,9,19.15,47048
48,1,616,563,91.4,53,8.6,48001
48,2,280,234,83.57,46,16.43,48002
48,3,719,629,87.48,90,12.52,48003
48,4,591,542,91.71,49,8.29,48004
48,5,341,288,84.46,53,15.54,48005
48,6,759,658,86.69,101,13.31,48006
48,7,653,607,92.96,46,7.04,48007
48,8,318,253,79.56,65,20.44,48008
48,9,435,321,73.79,114,26.21,48009
48,10,860,789,91.74,71,8.26,48010
48,11,505,452,89.5,53,10.5,48011
48,12,785,698,88.92,87,11.08,48012
48,13,805,657,81.61,148,18.39,48013
48,14,307,241,78.5,66,21.5,48014
48,15,400,328,82.0,72,18.0,48015
48,16,693,610,88.02,83,11.98,48016
48,17,540,479,88.7,61,11.3,48017
48,18,413,348,84.26,65,15.74,48018
48,19,429,385,89.74,44,10.26,48019
48,20,653,588,90.05,65,9.95,48020
48,21,812,700,86.21,112,13.79,48021
48,22,484,380,78.51,104,21.49,48022
48,23,572,464,81.12,108,18.88,48023
48,24,765,558,72.94,207,27.06,48024
48,25,515,447,86.8,68,13.2,48025
48,26,316,261,82.59,55,17.41,48026
48,27,625,557,89.12,68,10.88,48027
48,28,742,562,75.74,180,24.26,48028
48,29,278,233,83.81,45,16.19,48029
48,30,525,476,90.67,49,9.33,48030
48,31,895,785,87.71,110,12.29,48031
48,32,681,613,90.01,68,9.99,48032
48,33,332,284,85.54,48,14.46,48033
48,34,536,474,88.43,62,11.57,48034
48,35,395,316,80.0,79,20.0,48035
48,36,354,292,82.49,62,17.51,48036
