ward,precinct,total,JA'MAL GREEN,JA'MAL GREEN Percent,SOPHIA KING,SOPHIA KING Percent,KAM BUCKNER,KAM BUCKNER Percent,WILLIE L. WILSON,WILLIE L. WILSON Percent,BRANDON JOHNSON,BRANDON JOHNSON Percent,PAUL VALLAS,PAUL VALLAS Percent,LORI E. LIGHTFOOT,LORI E. LIGHTFOOT Percent,RODERICK T. SAWYER,RODERICK T. SAWYER Percent,"JESUS """"CHUY"""" GARCIA","JESUS """"CHUY"""" GARCIA Percent",KEITH M. JUDGE (WRITE-IN),KEITH M. JUDGE (WRITE-IN) Percent,STEPHEN HODGE (WRITE-IN),STEPHEN HODGE (WRITE-IN) Percent,RYAN FRIEDMAN (WRITE-IN),RYAN FRIEDMAN (WRITE-IN) Percent,STEPHANIE ANN MUSTARI (WRITE-IN),STEPHANIE ANN MUSTARI (WRITE-IN) Percent,JOHNNY LOGALBO (WRITE-IN),JOHNNY LOGALBO (WRITE-IN) Percent,precinct_id
22,13,304,5,1.64,1,0.33,2,0.66,4,1.32,31,10.2,40,13.16,10,3.29,3,0.99,208,68.42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22013
22,14,273,0,0.0,1,0.37,1,0.37,5,1.83,34,12.45,27,9.89,3,1.1,0,0.0,202,73.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22014
22,15,162,2,1.23,0,0.0,1,0.62,10,6.17,12,7.41,18,11.11,1,0.62,0,0.0,118,72.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22015
22,16,316,4,1.27,2,0.63,1,0.32,42,13.29,19,6.01,87,27.53,30,9.49,2,0.63,129,40.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22016
22,17,118,4,3.39,1,0.85,0,0.0,30,25.42,15,12.71,11,9.32,36,30.51,1,0.85,20,16.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22017
22,18,259,6,2.32,1,0.39,0,0.0,51,19.69,40,15.44,19,7.34,117,45.17,1,0.39,24,9.27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22018
22,19,426,3,0.7,3,0.7,5,1.17,32,7.51,34,7.98,141,33.1,37,8.69,1,0.23,170,39.91,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22019
23,1,323,3,0.93,1,0.31,2,0.62,18,5.57,11,3.41,235,72.76,12,3.72,0,0.0,41,12.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23001
23,2,521,1,0.19,1,0.19,0,0.0,32,6.14,20,3.84,369,70.83,19,3.65,0,0.0,79,15.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23002
23,3,330,2,0.61,0,0.0,1,0.3,19,5.76,14,4.24,235,71.21,14,4.24,2,0.61,43,13.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23003
23,4,248,4,1.61,1,0.4,1,0.4,20,8.06,7,2.82,179,72.18,3,1.21,2,0.81,31,12.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23004
23,5,426,1,0.23,0,0.0,1,0.23,32,7.51,16,3.76,319,74.88,5,1.17,1,0.23,51,11.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23005
23,6,252,0,0.0,0,0.0,1,0.4,23,9.13,6,2.38,176,69.84,6,2.38,0,0.0,40,15.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23006
23,7,337,4,1.19,0,0.0,0,0.0,34,10.09,14,4.15,219,64.99,13,3.86,0,0.0,53,15.73,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23007
23,8,309,0,0.0,2,0.65,2,0.65,39,12.62,8,2.59,186,60.19,7,2.27,0,0.0,65,21.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23008
23,9,493,2,0.41,5,1.01,1,0.2,48,9.74,34,6.9,299,60.65,10,2.03,0,0.0,94,19.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23009
23,10,465,4,0.86,1,0.22,1,0.22,27,5.81,31,6.67,271,58.28,23,4.95,0,0.0,107,23.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23010
23,11,202,1,0.5,0,0.0,2,0.99,16,7.92,17,8.42,91,45.05,5,2.48,0,0.0,70,34.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23011
23,12,287,1,0.35,1,0.35,1,0.35,32,11.15,19,6.62,122,42.51,12,4.18,0,0.0,99,34.49,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23012
23,13,515,5,0.97,1,0.19,2,0.39,35,6.8,32,6.21,225,43.69,23,4.47,0,0.0,192,37.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23013
23,14,377,5,1.33,2,0.53,2,0.53,36,9.55,27,7.16,134,35.54,15,3.98,0,0.0,156,41.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23014
23,15,378,3,0.79,0,0.0,6,1.59,32,8.47,32,8.47,155,41.01,12,3.17,0,0.0,138,36.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23015
23,16,208,2,0.96,1,0.48,0,0.0,11,5.29,20,9.62,55,26.44,5,2.4,1,0.48,113,54.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23016
23,17,268,2,0.75,0,0.0,2,0.75,20,7.46,33,12.31,67,25.0,15,5.6,0,0.0,129,48.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23017
23,18,242,1,0.41,0,0.0,1,0.41,13,5.37,22,9.09,66,27.27,7,2.89,0,0.0,132,54.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23018
23,19,170,4,2.35,0,0.0,1,0.59,14,8.24,10,5.88,42,24.71,3,1.76,0,0.0,96,56.47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23019
23,20,175,3,1.71,2,1.14,1,0.57,7,4.0,26,14.86,38,21.71,6,3.43,0,0.0,92,52.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23020
23,21,159,4,2.52,1,0.63,0,0.0,14,8.81,12,7.55,47,29.56,6,3.77,2,1.26,73,45.91,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23021
23,22,171,2,1.17,3,1.75,0,0.0,17,9.94,9,5.26,54,31.58,11,6.43,0,0.0,75,43.86,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23022
23,23,178,2,1.12,4,2.25,2,1.12,15,8.43,14,7.87,54,30.34,4,2.25,1,0.56,82,46.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23023
23,24,176,0,0.0,0,0.0,2,1.14,10,5.68,16,9.09,41,23.3,9,5.11,1,0.57,97,55.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23024
23,25,169,3,1.78,0,0.0,1,0.59,11,6.51,7,4.14,60,35.5,5,2.96,0,0.0,82,48.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23025
23,26,139,4,2.88,1,0.72,0,0.0,6,4.32,10,7.19,32,23.02,5,3.6,0,0.0,81,58.27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23026
23,27,146,0,0.0,5,3.42,0,0.0,10,6.85,17,11.64,30,20.55,13,8.9,0,0.0,71,48.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23027
23,28,223,1,0.45,0,0.0,0,0.0,10,4.48,23,10.31,82,36.77,12,5.38,0,0.0,95,42.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23028
23,29,273,8,2.93,1,0.37,2,0.73,20,7.33,13,4.76,59,21.61,19,6.96,0,0.0,151,55.31,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23029
23,30,184,2,1.09,1,0.54,0,0.0,18,9.78,14,7.61,47,25.54,16,8.7,1,0.54,85,46.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23030
23,31,221,6,2.71,0,0.0,0,0.0,9,4.07,19,8.6,69,31.22,9,4.07,0,0.0,109,49.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23031
23,32,181,1,0.55,0,0.0,0,0.0,8,4.42,18,9.94,61,33.7,8,4.42,2,1.1,83,45.86,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23032
23,33,410,7,1.71,2,0.49,2,0.49,35,8.54,37,9.02,145,35.37,49,11.95,2,0.49,131,31.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23033
24,1,187,5,2.67,0,0.0,0,0.0,60,32.09,38,20.32,7,3.74,73,39.04,0,0.0,4,2.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24001
24,2,173,7,4.05,1,0.58,0,0.0,48,27.75,30,17.34,13,7.51,68,39.31,1,0.58,5,2.89,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24002
24,3,344,21,6.1,1,0.29,0,0.0,76,22.09,64,18.6,21,6.1,150,43.6,1,0.29,10,2.91,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24003
24,4,305,12,3.93,3,0.98,1,0.33,75,24.59,54,17.7,11,3.61,131,42.95,3,0.98,15,4.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24004
24,5,502,18,3.59,1,0.2,1,0.2,118,23.51,80,15.94,36,7.17,229,45.62,1,0.2,18,3.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24005
24,6,324,13,4.01,0,0.0,1,0.31,84,25.93,62,19.14,13,4.01,140,43.21,0,0.0,11,3.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24006
24,7,155,5,3.23,0,0.0,2,1.29,47,30.32,24,15.48,5,3.23,68,43.87,0,0.0,4,2.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24007
24,8,222,10,4.5,3,1.35,1,0.45,67,30.18,33,14.86,12,5.41,84,37.84,0,0.0,12,5.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24008
24,9,382,14,3.66,1,0.26,4,1.05,90,23.56,79,20.68,17,4.45,156,40.84,4,1.05,17,4.45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24009
24,10,292,11,3.77,1,0.34,1,0.34,92,31.51,46,15.75,14,4.79,116,39.73,0,0.0,11,3.77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24010
24,11,322,13,4.04,4,1.24,1,0.31,85,26.4,58,18.01,25,7.76,124,38.51,1,0.31,11,3.42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24011
24,12,504,12,2.38,2,0.4,5,0.99,138,27.38,122,24.21,29,5.75,173,34.33,2,0.4,21,4.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24012
24,13,340,13,3.82,3,0.88,2,0.59,84,24.71,65,19.12,26,7.65,139,40.88,0,0.0,8,2.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24013
24,14,318,9,2.83,6,1.89,2,0.63,81,25.47,59,18.55,16,5.03,134,42.14,3,0.94,8,2.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24014
24,15,231,9,3.9,2,0.87,2,0.87,64,27.71,31,13.42,16,6.93,102,44.16,1,0.43,4,1.73,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24015
24,16,133,3,2.26,2,1.5,0,0.0,26,19.55,29,21.8,10,7.52,53,39.85,0,0.0,10,7.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24016
24,17,282,13,4.61,3,1.06,3,1.06,83,29.43,31,10.99,20,7.09,119,42.2,1,0.35,9,3.19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24017
24,18,442,8,1.81,3,0.68,3,0.68,64,14.48,113,25.57,36,8.14,82,18.55,1,0.23,132,29.86,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24018
24,19,1146,81,7.07,42,3.66,20,1.75,345,30.1,157,13.7,39,3.4,240,20.94,9,0.79,213,18.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24019
24,20,312,7,2.24,2,0.64,2,0.64,48,15.38,79,25.32,30,9.62,122,39.1,0,0.0,22,7.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24020
25,1,313,6,1.92,1,0.32,1,0.32,17,5.43,52,16.61,35,11.18,11,3.51,0,0.0,190,60.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25001
25,2,214,1,0.47,1,0.47,3,1.4,7,3.27,25,11.68,17,7.94,6,2.8,0,0.0,154,71.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25002
25,3,297,1,0.34,1,0.34,3,1.01,11,3.7,83,27.95,33,11.11,23,7.74,1,0.34,141,47.47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25003
25,4,373,10,2.68,4,1.07,6,1.61,35,9.38,79,21.18,53,14.21,23,6.17,1,0.27,162,43.43,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25004
25,5,534,14,2.62,2,0.37,3,0.56,17,3.18,168,31.46,60,11.24,27,5.06,1,0.19,242,45.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25005
25,6,544,12,2.21,3,0.55,7,1.29,21,3.86,147,27.02,116,21.32,21,3.86,0,0.0,217,39.89,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25006
25,7,546,14,2.56,2,0.37,8,1.47,25,4.58,159,29.12,86,15.75,25,4.58,0,0.0,227,41.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25007
25,8,526,3,0.57,2,0.38,7,1.33,21,3.99,123,23.38,106,20.15,17,3.23,1,0.19,246,46.77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25008
25,9,532,10,1.88,2,0.38,8,1.5,14,2.63,181,34.02,76,14.29,20,3.76,2,0.38,219,41.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25009
25,10,611,7,1.15,1,0.16,8,1.31,21,3.44,217,35.52,87,14.24,33,5.4,0,0.0,237,38.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25010
25,11,513,6,1.17,5,0.97,7,1.36,18,3.51,166,32.36,90,17.54,17,3.31,1,0.19,203,39.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25011
25,12,451,6,1.33,1,0.22,9,2.0,8,1.77,178,39.47,46,10.2,21,4.66,0,0.0,182,40.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25012
25,13,577,15,2.6,4,0.69,20,3.47,18,3.12,184,31.89,151,26.17,52,9.01,3,0.52,130,22.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25013
25,14,732,17,2.32,4,0.55,12,1.64,33,4.51,233,31.83,97,13.25,56,7.65,0,0.0,280,38.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25014
25,15,459,8,1.74,6,1.31,9,1.96,17,3.7,85,18.52,212,46.19,56,12.2,1,0.22,65,14.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25015
25,16,630,9,1.43,3,0.48,8,1.27,19,3.02,227,36.03,124,19.68,36,5.71,1,0.16,203,32.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25016
25,17,240,2,0.83,2,0.83,7,2.92,13,5.42,73,30.42,58,24.17,17,7.08,0,0.0,68,28.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25017
26,1,207,2,0.97,0,0.0,1,0.48,21,10.14,22,10.63,50,24.15,20,9.66,0,0.0,91,43.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26001
26,2,227,2,0.88,3,1.32,4,1.76,15,6.61,75,33.04,35,15.42,20,8.81,0,0.0,73,32.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26002
26,3,373,10,2.68,1,0.27,9,2.41,12,3.22,205,54.96,45,12.06,28,7.51,0,0.0,63,16.89,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26003
26,4,268,6,2.24,2,0.75,1,0.37,39,14.55,34,12.69,58,21.64,29,10.82,0,0.0,99,36.94,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26004
26,5,340,8,2.35,0,0.0,3,0.88,26,7.65,136,40.0,65,19.12,32,9.41,1,0.29,69,20.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26005
26,6,229,7,3.06,1,0.44,7,3.06,15,6.55,72,31.44,58,25.33,16,6.99,1,0.44,52,22.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26006
26,7,329,7,2.13,3,0.91,8,2.43,13,3.95,158,48.02,53,16.11,27,8.21,0,0.0,60,18.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26007
26,8,265,7,2.64,4,1.51,4,1.51,17,6.42,77,29.06,44,16.6,24,9.06,1,0.38,87,32.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26008
26,9,259,4,1.54,3,1.16,4,1.54,20,7.72,63,24.32,66,25.48,14,5.41,0,0.0,85,32.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26009
26,10,251,6,2.39,3,1.2,4,1.59,17,6.77,90,35.86,41,16.33,30,11.95,1,0.4,59,23.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26010
26,11,211,4,1.9,2,0.95,8,3.79,8,3.79,98,46.45,45,21.33,12,5.69,0,0.0,34,16.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26011
26,12,121,2,1.65,3,2.48,2,1.65,7,5.79,48,39.67,16,13.22,12,9.92,0,0.0,31,25.62,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26012
26,13,192,6,3.13,0,0.0,2,1.04,12,6.25,81,42.19,34,17.71,29,15.1,0,0.0,28,14.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26013
26,14,157,3,1.91,2,1.27,0,0.0,20,12.74,16,10.19,29,18.47,17,10.83,0,0.0,70,44.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26014
26,15,210,6,2.86,1,0.48,1,0.48,15,7.14,25,11.9,54,25.71,16,7.62,0,0.0,92,43.81,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26015
26,16,404,6,1.49,5,1.24,7,1.73,21,5.2,157,38.86,76,18.81,45,11.14,1,0.25,86,21.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26016
26,17,371,5,1.35,10,2.7,13,3.5,14,3.77,179,48.25,68,18.33,24,6.47,0,0.0,58,15.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26017
26,18,169,0,0.0,2,1.18,1,0.59,16,9.47,20,11.83,32,18.93,11,6.51,0,0.0,87,51.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26018
26,19,411,12,2.92,4,0.97,17,4.14,9,2.19,194,47.2,75,18.25,46,11.19,0,0.0,54,13.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26019
26,20,428,8,1.87,3,0.7,7,1.64,17,3.97,193,45.09,79,18.46,35,8.18,0,0.0,86,20.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26020
26,21,184,8,4.35,0,0.0,1,0.54,7,3.8,35,19.02,41,22.28,19,10.33,0,0.0,73,39.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26021
26,22,227,4,1.76,2,0.88,2,0.88,28,12.33,35,15.42,31,13.66,30,13.22,1,0.44,94,41.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26022
26,23,368,8,2.17,0,0.0,3,0.82,30,8.15,134,36.41,49,13.32,33,8.97,1,0.27,110,29.89,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26023
26,24,199,2,1.01,2,1.01,0,0.0,21,10.55,41,20.6,40,20.1,14,7.04,0,0.0,79,39.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26024
26,25,371,8,2.16,12,3.23,13,3.5,15,4.04,152,40.97,52,14.02,34,9.16,4,1.08,81,21.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26025
26,26,455,10,2.2,4,0.88,5,1.1,21,4.62,183,40.22,71,15.6,48,10.55,3,0.66,110,24.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26026
26,27,439,10,2.28,8,1.82,6,1.37,22,5.01,178,40.55,84,19.13,53,12.07,0,0.0,78,17.77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26027
26,28,413,8,1.94,2,0.48,13,3.15,11,2.66,189,45.76,89,21.55,30,7.26,2,0.48,69,16.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26028
26,29,397,11,2.77,2,0.5,8,2.02,25,6.3,157,39.55,78,19.65,17,4.28,0,0.0,99,24.94,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26029
26,30,199,3,1.51,0,0.0,2,1.01,10,5.03,105,52.76,31,15.58,23,11.56,0,0.0,25,12.56,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26030
26,31,248,5,2.02,2,0.81,1,0.4,17,6.85,47,18.95,45,18.15,21,8.47,0,0.0,110,44.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26031
26,32,324,6,1.85,10,3.09,16,4.94,17,5.25,100,30.86,73,22.53,32,9.88,1,0.31,69,21.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26032
27,1,419,21,5.01,2,0.48,15,3.58,20,4.77,91,21.72,176,42.0,52,12.41,4,0.95,38,9.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27001
27,2,527,10,1.9,13,2.47,23,4.36,35,6.64,90,17.08,235,44.59,81,15.37,4,0.76,36,6.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27002
27,3,287,9,3.14,2,0.7,0,0.0,81,28.22,51,17.77,15,5.23,112,39.02,0,0.0,17,5.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27003
27,4,367,14,3.81,3,0.82,4,1.09,59,16.08,67,18.26,51,13.9,151,41.14,3,0.82,15,4.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27004
27,5,250,7,2.8,0,0.0,3,1.2,62,24.8,53,21.2,21,8.4,88,35.2,0,0.0,16,6.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27005
27,6,511,12,2.35,10,1.96,14,2.74,28,5.48,85,16.63,234,45.79,81,15.85,1,0.2,46,9.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27006
27,7,663,16,2.41,8,1.21,35,5.28,53,7.99,202,30.47,177,26.7,68,10.26,3,0.45,101,15.23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27007
27,8,157,4,2.55,1,0.64,1,0.64,43,27.39,29,18.47,13,8.28,55,35.03,0,0.0,11,7.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27008
27,9,491,13,2.65,8,1.63,12,2.44,64,13.03,70,14.26,146,29.74,126,25.66,2,0.41,50,10.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27009
27,10,333,14,4.2,4,1.2,5,1.5,109,32.73,37,11.11,42,12.61,99,29.73,2,0.6,21,6.31,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27010
27,11,430,5,1.16,7,1.63,16,3.72,8,1.86,93,21.63,198,46.05,49,11.4,1,0.23,53,12.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27011
27,12,375,9,2.4,7,1.87,3,0.8,76,20.27,47,12.53,114,30.4,89,23.73,0,0.0,30,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27012
27,13,418,13,3.11,5,1.2,11,2.63,66,15.79,90,21.53,84,20.1,120,28.71,1,0.24,28,6.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27013
27,14,309,15,4.85,3,0.97,2,0.65,95,30.74,61,19.74,23,7.44,96,31.07,1,0.32,13,4.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27014
27,15,353,18,5.1,3,0.85,13,3.68,28,7.93,72,20.4,112,31.73,76,21.53,0,0.0,31,8.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27015
27,16,378,12,3.17,7,1.85,19,5.03,13,3.44,69,18.25,185,48.94,43,11.38,1,0.26,29,7.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27016
27,17,173,4,2.31,0,0.0,3,1.73,21,12.14,48,27.75,29,16.76,55,31.79,0,0.0,13,7.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27017
27,18,505,17,3.37,4,0.79,12,2.38,112,22.18,96,19.01,75,14.85,159,31.49,1,0.2,29,5.74,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27018
27,19,141,7,4.96,0,0.0,1,0.71,27,19.15,29,20.57,16,11.35,44,31.21,0,0.0,17,12.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27019
27,20,266,9,3.38,5,1.88,6,2.26,60,22.56,53,19.92,39,14.66,87,32.71,1,0.38,6,2.26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27020
27,21,217,1,0.46,3,1.38,8,3.69,21,9.68,47,21.66,83,38.25,44,20.28,2,0.92,8,3.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27021
27,22,284,12,4.23,4,1.41,2,0.7,55,19.37,50,17.61,27,9.51,110,38.73,1,0.35,23,8.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27022
27,23,256,7,2.73,0,0.0,1,0.39,56,21.88,38,14.84,17,6.64,121,47.27,2,0.78,14,5.47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27023
27,24,152,8,5.26,1,0.66,2,1.32,38,25.0,27,17.76,16,10.53,31,20.39,1,0.66,28,18.42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27024
27,25,331,17,5.14,1,0.3,2,0.6,56,16.92,103,31.12,27,8.16,99,29.91,0,0.0,26,7.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27025
27,26,367,16,4.36,4,1.09,3,0.82,50,13.62,98,26.7,33,8.99,137,37.33,3,0.82,23,6.27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27026
27,27,267,15,5.62,4,1.5,7,2.62,34,12.73,65,24.34,50,18.73,69,25.84,0,0.0,23,8.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27027
27,28,277,6,2.17,2,0.72,8,2.89,10,3.61,52,18.77,139,50.18,41,14.8,0,0.0,19,6.86,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27028
27,29,556,6,1.08,3,0.54,32,5.76,16,2.88,125,22.48,233,41.91,77,13.85,4,0.72,60,10.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27029
28,1,213,11,5.16,3,1.41,0,0.0,41,19.25,26,12.21,6,2.82,112,52.58,2,0.94,12,5.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28001
28,2,210,11,5.24,2,0.95,0,0.0,52,24.76,26,12.38,11,5.24,104,49.52,0,0.0,4,1.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28002
28,3,61,2,3.28,0,0.0,0,0.0,11,18.03,6,9.84,2,3.28,37,60.66,0,0.0,3,4.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28003
28,4,194,3,1.55,2,1.03,1,0.52,60,30.93,19,9.79,14,7.22,86,44.33,1,0.52,8,4.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28004
28,5,232,7,3.02,0,0.0,0,0.0,92,39.66,26,11.21,10,4.31,91,39.22,1,0.43,5,2.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28005
28,6,304,7,2.3,4,1.32,0,0.0,70,23.03,73,24.01,29,9.54,106,34.87,0,0.0,15,4.93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28006
28,7,169,6,3.55,3,1.78,0,0.0,33,19.53,47,27.81,17,10.06,54,31.95,0,0.0,9,5.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28007
