ward,precinct,total,Mark Steven Kirk,Mark Steven Kirk Percent,Tammy Duckworth,Tammy Duckworth Percent,Kenton McMillen,Kenton McMillen Percent,Scott Summers,Scott Summers Percent,precinct_id
41,44,580,302,52.07,246,42.41,21,3.62,11,1.9,41044
41,45,534,190,35.58,312,58.43,17,3.18,15,2.81,41045
41,46,562,251,44.66,287,51.07,10,1.78,14,2.49,41046
41,47,550,217,39.45,300,54.55,18,3.27,15,2.73,41047
42,1,639,254,39.75,374,58.53,7,1.1,4,0.63,42001
42,2,789,246,31.18,500,63.37,24,3.04,19,2.41,42002
42,3,748,203,27.14,506,67.65,23,3.07,16,2.14,42003
42,4,1252,406,32.43,800,63.9,29,2.32,17,1.36,42004
42,5,568,200,35.21,344,60.56,19,3.35,5,0.88,42005
42,6,649,205,31.59,423,65.18,12,1.85,9,1.39,42006
42,7,815,293,35.95,493,60.49,18,2.21,11,1.35,42007
42,8,622,168,27.01,433,69.61,10,1.61,11,1.77,42008
42,9,770,199,25.84,537,69.74,19,2.47,15,1.95,42009
42,10,880,256,29.09,579,65.8,28,3.18,17,1.93,42010
42,11,480,200,41.67,267,55.63,7,1.46,6,1.25,42011
42,12,567,216,38.1,334,58.91,10,1.76,7,1.23,42012
42,13,561,206,36.72,337,60.07,7,1.25,11,1.96,42013
42,14,875,355,40.57,490,56.0,21,2.4,9,1.03,42014
42,15,628,270,42.99,332,52.87,19,3.03,7,1.11,42015
42,16,719,216,30.04,460,63.98,23,3.2,20,2.78,42016
42,17,992,378,38.1,581,58.57,24,2.42,9,0.91,42017
42,18,898,326,36.3,531,59.13,28,3.12,13,1.45,42018
42,19,894,320,35.79,540,60.4,27,3.02,7,0.78,42019
42,20,784,320,40.82,440,56.12,18,2.3,6,0.77,42020
42,21,719,209,29.07,478,66.48,21,2.92,11,1.53,42021
42,22,401,171,42.64,216,53.87,10,2.49,4,1.0,42022
42,23,759,336,44.27,398,52.44,17,2.24,8,1.05,42023
42,24,703,253,35.99,422,60.03,22,3.13,6,0.85,42024
42,25,776,303,39.05,430,55.41,26,3.35,17,2.19,42025
42,26,832,257,30.89,531,63.82,32,3.85,12,1.44,42026
42,27,493,134,27.18,326,66.13,22,4.46,11,2.23,42027
42,28,788,244,30.96,510,64.72,18,2.28,16,2.03,42028
42,29,755,282,37.35,444,58.81,17,2.25,12,1.59,42029
42,30,568,224,39.44,330,58.1,9,1.58,5,0.88,42030
42,31,884,316,35.75,527,59.62,23,2.6,18,2.04,42031
42,32,777,331,42.6,402,51.74,33,4.25,11,1.42,42032
42,33,768,185,24.09,546,71.09,21,2.73,16,2.08,42033
42,34,630,268,42.54,347,55.08,11,1.75,4,0.63,42034
42,35,944,252,26.69,650,68.86,30,3.18,12,1.27,42035
42,36,1155,380,32.9,727,62.94,36,3.12,12,1.04,42036
42,37,538,226,42.01,295,54.83,12,2.23,5,0.93,42037
42,38,672,241,35.86,401,59.67,19,2.83,11,1.64,42038
42,39,827,297,35.91,499,60.34,24,2.9,7,0.85,42039
42,40,951,300,31.55,623,65.51,20,2.1,8,0.84,42040
42,41,725,195,26.9,489,67.45,26,3.59,15,2.07,42041
42,42,1110,291,26.22,776,69.91,28,2.52,15,1.35,42042
43,1,364,104,28.57,252,69.23,4,1.1,4,1.1,43001
43,2,700,245,35.0,424,60.57,20,2.86,11,1.57,43002
43,3,678,252,37.17,406,59.88,14,2.06,6,0.88,43003
43,4,916,351,38.32,536,58.52,17,1.86,12,1.31,43004
43,5,601,222,36.94,363,60.4,15,2.5,1,0.17,43005
43,6,517,182,35.2,315,60.93,10,1.93,10,1.93,43006
43,7,448,139,31.03,298,66.52,7,1.56,4,0.89,43007
43,8,547,172,31.44,362,66.18,10,1.83,3,0.55,43008
43,9,700,237,33.86,444,63.43,13,1.86,6,0.86,43009
43,10,784,292,37.24,469,59.82,15,1.91,8,1.02,43010
43,11,660,284,43.03,352,53.33,12,1.82,12,1.82,43011
43,12,489,158,32.31,310,63.39,15,3.07,6,1.23,43012
43,13,665,169,25.41,468,70.38,16,2.41,12,1.8,43013
43,14,655,221,33.74,406,61.98,22,3.36,6,0.92,43014
43,15,758,259,34.17,461,60.82,17,2.24,21,2.77,43015
43,16,800,271,33.88,482,60.25,30,3.75,17,2.13,43016
43,17,573,215,37.52,340,59.34,12,2.09,6,1.05,43017
43,18,755,273,36.16,453,60.0,19,2.52,10,1.32,43018
43,19,730,251,34.38,453,62.05,15,2.05,11,1.51,43019
43,20,743,232,31.22,485,65.28,16,2.15,10,1.35,43020
43,21,718,248,34.54,444,61.84,19,2.65,7,0.97,43021
43,22,489,141,28.83,322,65.85,16,3.27,10,2.04,43022
43,23,494,140,28.34,335,67.81,13,2.63,6,1.21,43023
43,24,571,196,34.33,353,61.82,10,1.75,12,2.1,43024
43,25,535,155,28.97,359,67.1,11,2.06,10,1.87,43025
43,26,431,125,29.0,291,67.52,5,1.16,10,2.32,43026
43,27,660,213,32.27,421,63.79,18,2.73,8,1.21,43027
43,28,862,267,30.97,552,64.04,29,3.36,14,1.62,43028
43,29,686,221,32.22,441,64.29,19,2.77,5,0.73,43029
43,30,864,253,29.28,564,65.28,21,2.43,26,3.01,43030
43,31,655,202,30.84,430,65.65,13,1.98,10,1.53,43031
43,32,759,225,29.64,506,66.67,14,1.84,14,1.84,43032
43,33,690,290,42.03,388,56.23,7,1.01,5,0.72,43033
43,34,483,153,31.68,311,64.39,14,2.9,5,1.04,43034
43,35,779,306,39.28,448,57.51,16,2.05,9,1.16,43035
43,36,399,126,31.58,254,63.66,16,4.01,3,0.75,43036
43,37,805,185,22.98,571,70.93,26,3.23,23,2.86,43037
43,38,582,244,41.92,330,56.7,5,0.86,3,0.52,43038
43,39,752,236,31.38,480,63.83,14,1.86,22,2.93,43039
43,40,540,150,27.78,363,67.22,18,3.33,9,1.67,43040
43,41,877,266,30.33,575,65.56,18,2.05,18,2.05,43041
43,42,648,165,25.46,454,70.06,18,2.78,11,1.7,43042
43,43,712,291,40.87,405,56.88,9,1.26,7,0.98,43043
43,44,649,210,32.36,412,63.48,17,2.62,10,1.54,43044
43,45,409,127,31.05,276,67.48,2,0.49,4,0.98,43045
43,46,407,144,35.38,246,60.44,8,1.97,9,2.21,43046
44,1,1119,240,21.45,830,74.17,26,2.32,23,2.06,44001
44,2,706,188,26.63,487,68.98,17,2.41,14,1.98,44002
44,3,433,93,21.48,329,75.98,7,1.62,4,0.92,44003
44,4,661,153,23.15,494,74.74,6,0.91,8,1.21,44004
44,5,780,162,20.77,593,76.03,10,1.28,15,1.92,44005
44,6,913,185,20.26,676,74.04,28,3.07,24,2.63,44006
44,7,514,175,34.05,321,62.45,10,1.95,8,1.56,44007
44,8,918,212,23.09,665,72.44,28,3.05,13,1.42,44008
44,9,672,216,32.14,423,62.95,22,3.27,11,1.64,44009
44,10,728,220,30.22,474,65.11,22,3.02,12,1.65,44010
44,11,776,217,27.96,518,66.75,26,3.35,15,1.93,44011
44,12,766,168,21.93,571,74.54,12,1.57,15,1.96,44012
44,13,629,222,35.29,387,61.53,13,2.07,7,1.11,44013
44,14,671,163,24.29,480,71.54,21,3.13,7,1.04,44014
44,15,651,142,21.81,479,73.58,12,1.84,18,2.76,44015
44,16,780,232,29.74,507,65.0,23,2.95,18,2.31,44016
44,17,924,168,18.18,714,77.27,25,2.71,17,1.84,44017
44,18,719,198,27.54,490,68.15,17,2.36,14,1.95,44018
44,19,847,189,22.31,629,74.26,12,1.42,17,2.01,44019
44,20,744,158,21.24,553,74.33,19,2.55,14,1.88,44020
44,21,841,154,18.31,655,77.88,20,2.38,12,1.43,44021
44,22,752,179,23.8,547,72.74,17,2.26,9,1.2,44022
44,23,726,155,21.35,533,73.42,19,2.62,19,2.62,44023
44,24,526,122,23.19,390,74.14,6,1.14,8,1.52,44024
44,25,717,205,28.59,484,67.5,15,2.09,13,1.81,44025
44,26,817,167,20.44,607,74.3,23,2.82,20,2.45,44026
44,27,809,208,25.71,562,69.47,29,3.58,10,1.24,44027
44,28,735,124,16.87,572,77.82,21,2.86,18,2.45,44028
44,29,821,239,29.11,547,66.63,26,3.17,9,1.1,44029
44,30,824,221,26.82,567,68.81,25,3.03,11,1.33,44030
44,31,644,157,24.38,451,70.03,25,3.88,11,1.71,44031
44,32,838,219,26.13,572,68.26,30,3.58,17,2.03,44032
44,33,730,96,13.15,611,83.7,12,1.64,11,1.51,44033
44,34,743,162,21.8,545,73.35,18,2.42,18,2.42,44034
44,35,833,199,23.89,606,72.75,19,2.28,9,1.08,44035
44,36,749,185,24.7,537,71.7,16,2.14,11,1.47,44036
44,37,780,151,19.36,580,74.36,23,2.95,26,3.33,44037
44,38,735,205,27.89,484,65.85,23,3.13,23,3.13,44038
44,39,723,242,33.47,452,62.52,13,1.8,16,2.21,44039
44,40,716,247,34.5,433,60.47,23,3.21,13,1.82,44040
44,41,926,199,21.49,684,73.87,21,2.27,22,2.38,44041
45,1,458,77,16.81,347,75.76,15,3.28,19,4.15,45001
45,2,452,65,14.38,345,76.33,22,4.87,20,4.42,45002
45,3,487,83,17.04,370,75.98,20,4.11,14,2.87,45003
45,4,641,130,20.28,473,73.79,16,2.5,22,3.43,45004
45,5,523,107,20.46,392,74.95,11,2.1,13,2.49,45005
45,6,646,150,23.22,466,72.14,21,3.25,9,1.39,45006
45,7,751,175,23.3,535,71.24,18,2.4,23,3.06,45007
45,8,549,129,23.5,382,69.58,21,3.83,17,3.1,45008
45,9,550,128,23.27,375,68.18,22,4.0,25,4.55,45009
45,10,576,146,25.35,395,68.58,16,2.78,19,3.3,45010
45,11,421,69,16.39,323,76.72,20,4.75,9,2.14,45011
45,12,516,111,21.51,362,70.16,21,4.07,22,4.26,45012
45,13,452,99,21.9,333,73.67,9,1.99,11,2.43,45013
45,14,693,148,21.36,494,71.28,29,4.18,22,3.17,45014
45,15,639,137,21.44,464,72.61,18,2.82,20,3.13,45015
45,16,448,114,25.45,299,66.74,23,5.13,12,2.68,45016
45,17,606,196,32.34,373,61.55,18,2.97,19,3.14,45017
45,18,561,175,31.19,350,62.39,18,3.21,18,3.21,45018
45,19,306,80,26.14,200,65.36,12,3.92,14,4.58,45019
45,20,409,105,25.67,271,66.26,20,4.89,13,3.18,45020
45,21,476,156,32.77,294,61.76,10,2.1,16,3.36,45021
45,22,510,143,28.04,333,65.29,21,4.12,13,2.55,45022
45,23,513,178,34.7,302,58.87,22,4.29,11,2.14,45023
45,24,422,152,36.02,247,58.53,19,4.5,4,0.95,45024
45,25,338,135,39.94,179,52.96,9,2.66,15,4.44,45025
45,26,304,133,43.75,152,50.0,9,2.96,10,3.29,45026
45,27,504,182,36.11,299,59.33,12,2.38,11,2.18,45027
45,28,452,146,32.3,275,60.84,16,3.54,15,3.32,45028
45,29,358,108,30.17,219,61.17,20,5.59,11,3.07,45029
45,30,509,119,23.38,354,69.55,21,4.13,15,2.95,45030
45,31,423,107,25.3,286,67.61,13,3.07,17,4.02,45031
45,32,454,115,25.33,311,68.5,15,3.3,13,2.86,45032
45,33,358,92,25.7,253,70.67,7,1.96,6,1.68,45033
45,34,553,133,24.05,383,69.26,18,3.25,19,3.44,45034
45,35,535,157,29.35,351,65.61,19,3.55,8,1.5,45035
45,36,534,175,32.77,323,60.49,19,3.56,17,3.18,45036
45,37,496,152,30.65,316,63.71,19,3.83,9,1.81,45037
45,38,457,139,30.42,295,64.55,14,3.06,9,1.97,45038
45,39,523,173,33.08,318,60.8,21,4.02,11,2.1,45039
45,40,515,176,34.17,310,60.19,16,3.11,13,2.52,45040
45,41,501,165,32.93,301,60.08,23,4.59,12,2.4,45041
45,42,506,176,34.78,290,57.31,21,4.15,19,3.75,45042
45,43,533,214,40.15,295,55.35,14,2.63,10,1.88,45043
45,44,518,184,35.52,293,56.56,25,4.83,16,3.09,45044
45,45,361,146,40.44,197,54.57,10,2.77,8,2.22,45045
45,46,429,161,37.53,229,53.38,24,5.59,15,3.5,45046
45,47,400,164,41.0,215,53.75,15,3.75,6,1.5,45047
45,48,432,197,45.6,211,48.84,13,3.01,11,2.55,45048
46,1,492,74,15.04,384,78.05,20,4.07,14,2.85,46001
46,2,571,65,11.38,464,81.26,14,2.45,28,4.9,46002
46,3,774,160,20.67,575,74.29,17,2.2,22,2.84,46003
46,4,592,66,11.15,504,85.14,7,1.18,15,2.53,46004
46,5,813,172,21.16,591,72.69,24,2.95,26,3.2,46005
46,6,609,55,9.03,517,84.89,16,2.63,21,3.45,46006
46,7,698,144,20.63,534,76.5,8,1.15,12,1.72,46007
46,8,493,58,11.76,416,84.38,12,2.43,7,1.42,46008
46,9,697,101,14.49,552,79.2,16,2.3,28,4.02,46009
46,10,1070,192,17.94,825,77.1,30,2.8,23,2.15,46010
46,11,656,179,27.29,451,68.75,14,2.13,12,1.83,46011
46,12,687,75,10.92,576,83.84,16,2.33,20,2.91,46012
46,13,651,115,17.67,514,78.96,7,1.08,15,2.3,46013
46,14,734,81,11.04,634,86.38,11,1.5,8,1.09,46014
46,15,701,129,18.4,537,76.6,20,2.85,15,2.14,46015
46,16,707,90,12.73,584,82.6,12,1.7,21,2.97,46016
46,17,728,141,19.37,557,76.51,16,2.2,14,1.92,46017
46,18,732,157,21.45,546,74.59,15,2.05,14,1.91,46018
46,19,455,100,21.98,332,72.97,15,3.3,8,1.76,46019
46,20,546,60,10.99,463,84.8,8,1.47,15,2.75,46020
46,21,483,89,18.43,363,75.16,15,3.11,16,3.31,46021
46,22,506,56,11.07,410,81.03,14,2.77,26,5.14,46022
46,23,483,42,8.7,418,86.54,9,1.86,14,2.9,46023
46,24,702,118,16.81,538,76.64,29,4.13,17,2.42,46024
46,25,619,81,13.09,502,81.1,17,2.75,19,3.07,46025
46,26,656,65,9.91,558,85.06,14,2.13,19,2.9,46026
46,27,815,125,15.34,651,79.88,23,2.82,16,1.96,46027
46,28,637,131,20.57,488,76.61,9,1.41,9,1.41,46028
46,29,575,96,16.7,452,78.61,13,2.26,14,2.43,46029
46,30,687,83,12.08,571,83.11,18,2.62,15,2.18,46030
46,31,701,107,15.26,566,80.74,11,1.57,17,2.43,46031
46,32,651,65,9.98,553,84.95,25,3.84,8,1.23,46032
46,33,760,143,18.82,589,77.5,18,2.37,10,1.32,46033
46,34,775,95,12.26,625,80.65,26,3.35,29,3.74,46034
46,35,789,103,13.05,655,83.02,16,2.03,15,1.9,46035
46,36,625,129,20.64,456,72.96,16,2.56,24,3.84,46036
46,37,470,51,10.85,401,85.32,9,1.91,9,1.91,46037
46,38,706,113,16.01,574,81.3,10,1.42,9,1.27,46038
46,39,647,134,20.71,487,75.27,13,2.01,13,2.01,46039
46,40,553,72,13.02,451,81.56,12,2.17,18,3.25,46040
47,1,420,98,23.33,302,71.9,7,1.67,13,3.1,47001
47,2,656,152,23.17,471,71.8,20,3.05,13,1.98,47002
47,3,631,147,23.3,451,71.47,20,3.17,13,2.06,47003
47,4,679,185,27.25,471,69.37,8,1.18,15,2.21,47004
47,5,701,104,14.84,565,80.6,19,2.71,13,1.85,47005
47,6,760,172,22.63,555,73.03,20,2.63,13,1.71,47006
47,7,604,122,20.2,444,73.51,11,1.82,27,4.47,47007
47,8,660,162,24.55,466,70.61,14,2.12,18,2.73,47008
47,9,602,145,24.09,415,68.94,23,3.82,19,3.16,47009
47,10,820,115,14.02,680,82.93,14,1.71,11,1.34,47010
47,11,683,166,24.3,487,71.3,17,2.49,13,1.9,47011
47,12,696,133,19.11,526,75.57,10,1.44,27,3.88,47012
47,13,597,82,13.74,487,81.57,8,1.34,20,3.35,47013
47,14,595,133,22.35,439,73.78,11,1.85,12,2.02,47014
47,15,775,69,8.9,656,84.65,21,2.71,29,3.74,47015
47,16,616,122,19.81,465,75.49,16,2.6,13,2.11,47016
47,17,622,150,24.12,434,69.77,10,1.61,28,4.5,47017
47,18,684,140,20.47,504,73.68,20,2.92,20,2.92,47018
47,19,812,63,7.76,720,88.67,14,1.72,15,1.85,47019
47,20,610,104,17.05,470,77.05,20,3.28,16,2.62,47020
47,21,600,89,14.83,479,79.83,23,3.83,9,1.5,47021
47,22,727,122,16.78,576,79.23,17,2.34,12,1.65,47022
47,23,684,58,8.48,596,87.13,11,1.61,19,2.78,47023
47,24,678,118,17.4,524,77.29,17,2.51,19,2.8,47024
47,25,766,171,22.32,556,72.58,24,3.13,15,1.96,47025
47,26,889,121,13.61,724,81.44,25,2.81,19,2.14,47026
47,27,599,119,19.87,445,74.29,17,2.84,18,3.01,47027
47,28,610,110,18.03,479,78.52,8,1.31,13,2.13,47028
47,29,685,151,22.04,497,72.55,17,2.48,20,2.92,47029
47,30,812,105,12.93,659,81.16,16,1.97,32,3.94,47030
47,31,637,91,14.29,509,79.91,15,2.35,22,3.45,47031
47,32,765,116,15.16,612,80.0,15,1.96,22,2.88,47032
47,33,663,165,24.89,480,72.4,9,1.36,9,1.36,47033
47,34,685,114,16.64,539,78.69,17,2.48,15,2.19,47034
47,35,669,153,22.87,475,71.0,20,2.99,21,3.14,47035
47,36,759,100,13.18,607,79.97,27,3.56,25,3.29,47036
47,37,710,111,15.63,552,77.75,26,3.66,21,2.96,47037
47,38,663,107,16.14,525,79.19,12,1.81,19,2.87,47038
47,39,658,117,17.78,503,76.44,15,2.28,23,3.5,47039
47,40,624,104,16.67,491,78.69,10,1.6,19,3.04,47040
47,41,747,101,13.52,615,82.33,19,2.54,12,1.61,47041
47,42,646,88,13.62,517,80.03,15,2.32,26,4.02,47042
47,43,653,172,26.34,449,68.76,16,2.45,16,2.45,47043
47,44,665,151,22.71,482,72.48,22,3.31,10,1.5,47044
47,45,627,99,15.79,486,77.51,22,3.51,20,3.19,47045
47,46,592,158,26.69,407,68.75,12,2.03,15,2.53,47046
47,47,797,185,23.21,574,72.02,19,2.38,19,2.38,47047
47,48,65,14,21.54,49,75.38,1,1.54,1,1.54,47048
48,1,573,61,10.65,492,85.86,8,1.4,12,2.09,48001
48,2,299,56,18.73,231,77.26,6,2.01,6,2.01,48002
48,3,757,80,10.57,644,85.07,18,2.38,15,1.98,48003
48,4,618,67,10.84,521,84.3,12,1.94,18,2.91,48004
48,5,330,49,14.85,266,80.61,6,1.82,9,2.73,48005
48,6,778,101,12.98,645,82.9,13,1.67,19,2.44,48006
48,7,626,54,8.63,544,86.9,11,1.76,17,2.72,48007
48,8,350,80,22.86,247,70.57,6,1.71,17,4.86,48008
48,9,444,95,21.4,326,73.42,12,2.7,11,2.48,48009
48,10,832,81,9.74,718,86.3,12,1.44,21,2.52,48010
48,11,491,54,11.0,412,83.91,13,2.65,12,2.44,48011
48,12,719,71,9.87,616,85.67,15,2.09,17,2.36,48012
48,13,772,129,16.71,610,79.02,12,1.55,21,2.72,48013
48,14,347,68,19.6,269,77.52,6,1.73,4,1.15,48014
48,15,439,67,15.26,350,79.73,11,2.51,11,2.51,48015
48,16,657,56,8.52,558,84.93,16,2.44,27,4.11,48016
48,17,584,68,11.64,476,81.51,16,2.74,24,4.11,48017
48,18,445,50,11.24,373,83.82,6,1.35,16,3.6,48018
48,19,417,52,12.47,341,81.77,9,2.16,15,3.6,48019
48,20,671,72,10.73,564,84.05,14,2.09,21,3.13,48020
48,21,794,87,10.96,665,83.75,24,3.02,18,2.27,48021
48,22,512,113,22.07,379,74.02,12,2.34,8,1.56,48022
48,23,691,134,19.39,531,76.85,16,2.32,10,1.45,48023
48,24,744,158,21.24,550,73.92,16,2.15,20,2.69,48024
48,25,538,44,8.18,466,86.62,12,2.23,16,2.97,48025
48,26,355,57,16.06,280,78.87,6,1.69,12,3.38,48026
48,27,1227,206,16.79,952,77.59,26,2.12,43,3.5,48027
48,28,778,180,23.14,555,71.34,21,2.7,22,2.83,48028
48,29,293,55,18.77,235,80.2,1,0.34,2,0.68,48029
48,30,533,55,10.32,455,85.37,10,1.88,13,2.44,48030
48,31,910,103,11.32,754,82.86,19,2.09,34,3.74,48031
48,32,693,65,9.38,581,83.84,29,4.18,18,2.6,48032
48,33,349,65,18.62,275,78.8,4,1.15,5,1.43,48033
48,34,545,59,10.83,464,85.14,5,0.92,17,3.12,48034
48,35,406,77,18.97,307,75.62,10,2.46,12,2.96,48035
48,36,362,54,14.92,299,82.6,4,1.1,5,1.38,48036
48,37,648,70,10.8,552,85.19,5,0.77,21,3.24,48037
48,38,600,71,11.83,504,84.0,13,2.17,12,2.0,48038
48,39,507,99,19.53,387,76.33,11,2.17,10,1.97,48039
48,40,542,64,11.81,453,83.58,7,1.29,18,3.32,48040
48,41,802,82,10.22,673,83.92,19,2.37,28,3.49,48041
48,42,734,61,8.31,645,87.87,13,1.77,15,2.04,48042
48,43,649,82,12.63,517,79.66,23,3.54,27,4.16,48043
48,44,740,73,9.86,643,86.89,13,1.76,11,1.49,48044
48,45,476,55,11.55,395,82.98,10,2.1,16,3.36,48045
48,46,410,69,16.83,323,78.78,10,2.44,8,1.95,48046
49,1,466,25,5.36,419,89.91,8,1.72,14,3.0,49001
49,2,421,45,10.69,353,83.85,7,1.66,16,3.8,49002
49,3,683,62,9.08,579,84.77,20,2.93,22,3.22,49003
49,4,779,71,9.11,657,84.34,19,2.44,32,4.11,49004
49,5,608,65,10.69,514,84.54,9,1.48,20,3.29,49005
49,6,601,53,8.82,507,84.36,14,2.33,27,4.49,49006
49,7,704,115,16.34,538,76.42,29,4.12,22,3.13,49007
49,8,543,63,11.6,455,83.79,11,2.03,14,2.58,49008
49,9,664,83,12.5,546,82.23,14,2.11,21,3.16,49009
49,10,614,73,11.89,511,83.22,15,2.44,15,2.44,49010
49,11,758,67,8.84,664,87.6,12,1.58,15,1.98,49011
49,12,901,97,10.77,753,83.57,14,1.55,37,4.11,49012
49,13,765,95,12.42,636,83.14,15,1.96,19,2.48,49013
49,14,526,70,13.31,428,81.37,8,1.52,20,3.8,49014
49,15,514,42,8.17,439,85.41,11,2.14,22,4.28,49015
49,16,597,80,13.4,481,80.57,15,2.51,21,3.52,49016
49,17,471,83,17.62,361,76.65,14,2.97,13,2.76,49017
49,18,804,58,7.21,691,85.95,15,1.87,40,4.98,49018
49,19,608,39,6.41,540,88.82,8,1.32,21,3.45,49019
49,20,922,82,8.89,785,85.14,25,2.71,30,3.25,49020
49,21,406,47,11.58,346,85.22,5,1.23,8,1.97,49021
49,22,651,68,10.45,552,84.79,17,2.61,14,2.15,49022
49,23,761,58,7.62,664,87.25,10,1.31,29,3.81,49023
49,24,573,61,10.65,482,84.12,12,2.09,18,3.14,49024
49,25,860,93,10.81,711,82.67,16,1.86,40,4.65,49025
49,26,742,127,17.12,569,76.68,14,1.89,32,4.31,49026
49,27,796,82,10.3,663,83.29,24,3.02,27,3.39,49027
49,28,838,82,9.79,716,85.44,16,1.91,24,2.86,49028
49,29,746,64,8.58,622,83.38,15,2.01,45,6.03,49029
49,30,737,85,11.53,597,81.0,37,5.02,18,2.44,49030
49,31,522,55,10.54,441,84.48,13,2.49,13,2.49,49031
49,32,669,45,6.73,587,87.74,14,2.09,23,3.44,49032
49,33,555,49,8.83,472,85.05,13,2.34,21,3.78,49033
50,1,521,272,52.21,224,42.99,10,1.92,15,2.88,50001
50,2,337,154,45.7,174,51.63,4,1.19,5,1.48,50002
50,3,427,206,48.24,210,49.18,7,1.64,4,0.94,50003
50,4,548,134,24.45,386,70.44,16,2.92,12,2.19,50004
50,5,391,223,57.03,160,40.92,1,0.26,7,1.79,50005
50,6,567,141,24.87,407,71.78,8,1.41,11,1.94,50006
50,7,571,92,16.11,461,80.74,7,1.23,11,1.93,50007
50,8,545,64,11.74,453,83.12,13,2.39,15,2.75,50008
50,9,428,97,22.66,309,72.2,12,2.8,10,2.34,50009
50,10,583,219,37.56,341,58.49,7,1.2,16,2.74,50010
50,11,382,265,69.37,108,28.27,7,1.83,2,0.52,50011
50,12,236,92,38.98,129,54.66,4,1.69,11,4.66,50012
50,13,633,85,13.43,511,80.73,13,2.05,24,3.79,50013
50,14,175,90,51.43,79,45.14,3,1.71,3,1.71,50014
50,15,549,91,16.58,427,77.78,10,1.82,21,3.83,50015
50,16,178,85,47.75,85,47.75,7,3.93,1,0.56,50016
50,17,504,143,28.37,342,67.86,8,1.59,11,2.18,50017
50,18,116,78,67.24,37,31.9,0,0.0,1,0.86,50018
50,19,390,66,16.92,299,76.67,11,2.82,14,3.59,50019
50,20,548,107,19.53,412,75.18,8,1.46,21,3.83,50020
50,21,454,117,25.77,323,71.15,8,1.76,6,1.32,50021
50,22,492,211,42.89,256,52.03,14,2.85,11,2.24,50022
50,23,364,109,29.95,236,64.84,9,2.47,10,2.75,50023
50,24,458,281,61.35,163,35.59,8,1.75,6,1.31,50024
50,25,482,250,51.87,217,45.02,6,1.24,9,1.87,50025
50,26,595,125,21.01,437,73.45,16,2.69,17,2.86,50026
50,27,164,66,40.24,97,59.15,1,0.61,0,0.0,50027
50,28,584,100,17.12,456,78.08,9,1.54,19,3.25,50028
50,29,556,66,11.87,472,84.89,7,1.26,11,1.98,50029
50,30,388,51,13.14,313,80.67,7,1.8,17,4.38,50030
50,31,639,81,12.68,529,82.79,10,1.56,19,2.97,50031
50,32,646,72,11.15,541,83.75,12,1.86,21,3.25,50032
50,33,434,273,62.9,150,34.56,9,2.07,2,0.46,50033
50,34,657,187,28.46,432,65.75,14,2.13,24,3.65,50034
50,35,633,105,16.59,501,79.15,14,2.21,13,2.05,50035
50,36,456,116,25.44,326,71.49,5,1.1,9,1.97,50036
50,37,512,91,17.77,393,76.76,10,1.95,18,3.52,50037
50,38,218,80,36.7,130,59.63,2,0.92,6,2.75,50038
50,39,400,144,36.0,242,60.5,7,1.75,7,1.75,50039
50,40,546,365,66.85,169,30.95,5,0.92,7,1.28,50040
