ward,precinct,total,M. FRANK AVILA,M. FRANK AVILA Percent,MEL (DEMETRIUS) JOHNSON,MEL (DEMETRIUS) JOHNSON Percent,ZDZISLAWA POPIELARCZYK,ZDZISLAWA POPIELARCZYK Percent,JOSEPH M. GLORIOSO,JOSEPH M. GLORIOSO Percent,ANTHONY J. WIORSKI,ANTHONY J. WIORSKI Percent,TERRENCE J. O'BRIEN,TERRENCE J. O'BRIEN Percent,"HARRY """"BUS"""" YOURELL","HARRY """"BUS"""" YOURELL Percent","JAMES """"JIM"""" HARRIS","JAMES """"JIM"""" HARRIS Percent",NADINE M. ZAPOLSKY,NADINE M. ZAPOLSKY Percent,LAWRENCE F. ANDOLINO,LAWRENCE F. ANDOLINO Percent,THOMAS FRANCIS COURTNEY,THOMAS FRANCIS COURTNEY Percent,JOHN J. MCNAMARA,JOHN J. MCNAMARA Percent,precinct_id
45,21,379,20,5.28,9,2.37,28,7.39,22,5.8,32,8.44,67,17.68,49,12.93,41,10.82,24,6.33,20,5.28,16,4.22,51,13.46,45021
45,22,350,29,8.29,8,2.29,34,9.71,11,3.14,33,9.43,68,19.43,41,11.71,36,10.29,26,7.43,12,3.43,16,4.57,36,10.29,45022
45,23,274,13,4.74,6,2.19,19,6.93,7,2.55,21,7.66,66,24.09,39,14.23,34,12.41,15,5.47,6,2.19,16,5.84,32,11.68,45023
45,24,383,28,7.31,7,1.83,17,4.44,17,4.44,16,4.18,80,20.89,55,14.36,42,10.97,25,6.53,12,3.13,26,6.79,58,15.14,45024
45,25,366,27,7.38,12,3.28,27,7.38,10,2.73,31,8.47,80,21.86,37,10.11,35,9.56,24,6.56,12,3.28,25,6.83,46,12.57,45025
45,26,458,33,7.21,14,3.06,21,4.59,19,4.15,33,7.21,90,19.65,72,15.72,66,14.41,28,6.11,13,2.84,23,5.02,46,10.04,45026
45,27,372,15,4.03,8,2.15,18,4.84,13,3.49,21,5.65,86,23.12,64,17.2,50,13.44,19,5.11,12,3.23,24,6.45,42,11.29,45027
45,28,594,38,6.4,12,2.02,16,2.69,10,1.68,19,3.2,148,24.92,140,23.57,130,21.89,19,3.2,14,2.36,17,2.86,31,5.22,45028
45,29,355,26,7.32,13,3.66,19,5.35,16,4.51,13,3.66,79,22.25,54,15.21,42,11.83,13,3.66,8,2.25,28,7.89,44,12.39,45029
45,30,368,30,8.15,15,4.08,19,5.16,8,2.17,29,7.88,76,20.65,55,14.95,33,8.97,21,5.71,11,2.99,19,5.16,52,14.13,45030
45,31,324,28,8.64,12,3.7,15,4.63,12,3.7,16,4.94,71,21.91,50,15.43,42,12.96,13,4.01,9,2.78,13,4.01,43,13.27,45031
45,32,282,26,9.22,10,3.55,12,4.26,6,2.13,16,5.67,61,21.63,41,14.54,38,13.48,9,3.19,9,3.19,13,4.61,41,14.54,45032
45,33,434,42,9.68,14,3.23,28,6.45,21,4.84,28,6.45,79,18.2,53,12.21,51,11.75,22,5.07,18,4.15,17,3.92,61,14.06,45033
45,34,290,22,7.59,6,2.07,22,7.59,9,3.1,24,8.28,58,20.0,50,17.24,37,12.76,20,6.9,9,3.1,10,3.45,23,7.93,45034
45,35,306,19,6.21,11,3.59,12,3.92,13,4.25,19,6.21,72,23.53,46,15.03,42,13.73,9,2.94,6,1.96,15,4.9,42,13.73,45035
45,36,374,40,10.7,9,2.41,14,3.74,12,3.21,15,4.01,89,23.8,49,13.1,35,9.36,18,4.81,16,4.28,22,5.88,55,14.71,45036
45,37,233,25,10.73,11,4.72,11,4.72,9,3.86,16,6.87,39,16.74,27,11.59,21,9.01,14,6.01,5,2.15,20,8.58,35,15.02,45037
45,38,586,40,6.83,15,2.56,27,4.61,16,2.73,31,5.29,146,24.91,105,17.92,89,15.19,37,6.31,12,2.05,17,2.9,51,8.7,45038
45,39,409,42,10.27,13,3.18,19,4.65,12,2.93,26,6.36,79,19.32,63,15.4,40,9.78,27,6.6,13,3.18,20,4.89,55,13.45,45039
45,40,535,32,5.98,7,1.31,32,5.98,19,3.55,26,4.86,127,23.74,95,17.76,84,15.7,34,6.36,12,2.24,16,2.99,51,9.53,45040
45,41,267,27,10.11,14,5.24,14,5.24,18,6.74,18,6.74,50,18.73,33,12.36,25,9.36,14,5.24,8,3.0,16,5.99,30,11.24,45041
45,42,430,29,6.74,13,3.02,22,5.12,19,4.42,28,6.51,87,20.23,73,16.98,53,12.33,20,4.65,20,4.65,19,4.42,47,10.93,45042
45,43,333,21,6.31,8,2.4,29,8.71,11,3.3,31,9.31,66,19.82,45,13.51,40,12.01,22,6.61,9,2.7,12,3.6,39,11.71,45043
45,44,375,27,7.2,10,2.67,21,5.6,15,4.0,26,6.93,92,24.53,40,10.67,40,10.67,25,6.67,13,3.47,15,4.0,51,13.6,45044
45,45,256,25,9.77,8,3.13,20,7.81,13,5.08,26,10.16,50,19.53,29,11.33,20,7.81,16,6.25,9,3.52,15,5.86,25,9.77,45045
45,46,491,41,8.35,17,3.46,44,8.96,27,5.5,39,7.94,95,19.35,56,11.41,48,9.78,45,9.16,5,1.02,19,3.87,55,11.2,45046
45,47,469,30,6.4,16,3.41,26,5.54,17,3.62,32,6.82,100,21.32,68,14.5,58,12.37,25,5.33,15,3.2,29,6.18,53,11.3,45047
45,48,276,22,7.97,3,1.09,13,4.71,10,3.62,13,4.71,66,23.91,47,17.03,38,13.77,13,4.71,8,2.9,11,3.99,32,11.59,45048
45,49,321,20,6.23,11,3.43,23,7.17,10,3.12,25,7.79,67,20.87,37,11.53,30,9.35,22,6.85,4,1.25,16,4.98,56,17.45,45049
45,50,322,25,7.76,10,3.11,26,8.07,9,2.8,22,6.83,69,21.43,41,12.73,39,12.11,22,6.83,8,2.48,17,5.28,34,10.56,45050
45,51,399,23,5.76,6,1.5,28,7.02,20,5.01,38,9.52,81,20.3,63,15.79,52,13.03,18,4.51,12,3.01,14,3.51,44,11.03,45051
45,52,288,17,5.9,4,1.39,13,4.51,9,3.13,33,11.46,67,23.26,47,16.32,34,11.81,10,3.47,4,1.39,15,5.21,35,12.15,45052
45,53,375,32,8.53,13,3.47,30,8.0,14,3.73,24,6.4,71,18.93,51,13.6,52,13.87,21,5.6,10,2.67,20,5.33,37,9.87,45053
45,54,372,27,7.26,6,1.61,27,7.26,14,3.76,27,7.26,76,20.43,59,15.86,34,9.14,22,5.91,15,4.03,25,6.72,40,10.75,45054
45,55,280,22,7.86,8,2.86,23,8.21,10,3.57,23,8.21,58,20.71,40,14.29,32,11.43,19,6.79,8,2.86,9,3.21,28,10.0,45055
45,56,256,23,8.98,11,4.3,20,7.81,6,2.34,13,5.08,43,16.8,33,12.89,27,10.55,11,4.3,13,5.08,18,7.03,38,14.84,45056
45,57,420,32,7.62,9,2.14,25,5.95,13,3.1,27,6.43,93,22.14,62,14.76,62,14.76,19,4.52,10,2.38,18,4.29,50,11.9,45057
45,58,211,23,10.9,7,3.32,10,4.74,11,5.21,8,3.79,50,23.7,34,16.11,23,10.9,7,3.32,9,4.27,8,3.79,21,9.95,45058
46,1,498,54,10.84,19,3.82,19,3.82,15,3.01,13,2.61,84,16.87,67,13.45,72,14.46,45,9.04,14,2.81,30,6.02,66,13.25,46001
46,2,211,21,9.95,10,4.74,7,3.32,8,3.79,7,3.32,37,17.54,18,8.53,37,17.54,15,7.11,3,1.42,9,4.27,39,18.48,46002
46,3,259,43,16.6,26,10.04,14,5.41,11,4.25,6,2.32,32,12.36,20,7.72,38,14.67,15,5.79,6,2.32,19,7.34,29,11.2,46003
46,4,204,25,12.25,13,6.37,8,3.92,7,3.43,8,3.92,40,19.61,13,6.37,29,14.22,17,8.33,3,1.47,15,7.35,26,12.75,46004
46,5,137,13,9.49,5,3.65,11,8.03,5,3.65,3,2.19,26,18.98,15,10.95,21,15.33,13,9.49,3,2.19,8,5.84,14,10.22,46005
46,6,169,25,14.79,12,7.1,7,4.14,9,5.33,7,4.14,23,13.61,14,8.28,33,19.53,9,5.33,9,5.33,7,4.14,14,8.28,46006
46,7,310,26,8.39,11,3.55,11,3.55,15,4.84,11,3.55,57,18.39,34,10.97,47,15.16,21,6.77,10,3.23,15,4.84,52,16.77,46007
46,8,185,28,15.14,17,9.19,7,3.78,10,5.41,11,5.95,19,10.27,16,8.65,22,11.89,10,5.41,9,4.86,15,8.11,21,11.35,46008
46,9,211,30,14.22,14,6.64,10,4.74,7,3.32,13,6.16,26,12.32,19,9.0,24,11.37,18,8.53,5,2.37,16,7.58,29,13.74,46009
46,10,191,19,9.95,15,7.85,13,6.81,6,3.14,4,2.09,32,16.75,23,12.04,28,14.66,16,8.38,4,2.09,4,2.09,27,14.14,46010
46,11,262,20,7.63,22,8.4,7,2.67,5,1.91,4,1.53,47,17.94,40,15.27,39,14.89,23,8.78,7,2.67,19,7.25,29,11.07,46011
46,12,244,32,13.11,17,6.97,21,8.61,9,3.69,5,2.05,44,18.03,15,6.15,29,11.89,19,7.79,7,2.87,18,7.38,28,11.48,46012
46,13,245,30,12.24,10,4.08,16,6.53,12,4.9,7,2.86,32,13.06,21,8.57,25,10.2,25,10.2,16,6.53,21,8.57,30,12.24,46013
46,14,151,16,10.6,8,5.3,8,5.3,3,1.99,3,1.99,31,20.53,9,5.96,21,13.91,17,11.26,4,2.65,5,3.31,26,17.22,46014
46,15,287,20,6.97,20,6.97,13,4.53,14,4.88,11,3.83,50,17.42,40,13.94,45,15.68,23,8.01,9,3.14,13,4.53,29,10.1,46015
46,16,396,53,13.38,25,6.31,29,7.32,18,4.55,23,5.81,46,11.62,30,7.58,39,9.85,33,8.33,19,4.8,35,8.84,46,11.62,46016
46,17,334,26,7.78,10,2.99,19,5.69,7,2.1,11,3.29,65,19.46,43,12.87,50,14.97,30,8.98,10,2.99,12,3.59,51,15.27,46017
46,18,308,26,8.44,25,8.12,7,2.27,13,4.22,10,3.25,56,18.18,40,12.99,45,14.61,31,10.06,8,2.6,17,5.52,30,9.74,46018
46,19,296,39,13.18,16,5.41,15,5.07,18,6.08,13,4.39,44,14.86,21,7.09,35,11.82,37,12.5,8,2.7,11,3.72,39,13.18,46019
46,20,176,27,15.34,16,9.09,7,3.98,8,4.55,8,4.55,15,8.52,21,11.93,23,13.07,15,8.52,5,2.84,17,9.66,14,7.95,46020
46,21,74,12,16.22,5,6.76,3,4.05,5,6.76,1,1.35,15,20.27,6,8.11,10,13.51,4,5.41,0,0.0,2,2.7,11,14.86,46021
46,22,179,21,11.73,14,7.82,15,8.38,5,2.79,10,5.59,26,14.53,16,8.94,21,11.73,17,9.5,3,1.68,9,5.03,22,12.29,46022
46,23,196,20,10.2,24,12.24,6,3.06,12,6.12,2,1.02,23,11.73,24,12.24,39,19.9,7,3.57,4,2.04,14,7.14,21,10.71,46023
46,24,190,15,7.89,7,3.68,7,3.68,8,4.21,5,2.63,39,20.53,15,7.89,32,16.84,14,7.37,3,1.58,8,4.21,37,19.47,46024
46,25,205,26,12.68,11,5.37,9,4.39,8,3.9,9,4.39,31,15.12,18,8.78,26,12.68,21,10.24,12,5.85,11,5.37,23,11.22,46025
46,26,322,54,16.77,36,11.18,13,4.04,7,2.17,10,3.11,43,13.35,31,9.63,48,14.91,16,4.97,7,2.17,21,6.52,36,11.18,46026
46,27,313,41,13.1,22,7.03,14,4.47,14,4.47,6,1.92,48,15.34,21,6.71,44,14.06,23,7.35,8,2.56,16,5.11,56,17.89,46027
46,28,307,29,9.45,20,6.51,13,4.23,12,3.91,10,3.26,44,14.33,32,10.42,37,12.05,34,11.07,8,2.61,19,6.19,49,15.96,46028
46,29,331,29,8.76,10,3.02,7,2.11,10,3.02,9,2.72,68,20.54,46,13.9,61,18.43,22,6.65,10,3.02,11,3.32,48,14.5,46029
46,30,329,39,11.85,21,6.38,12,3.65,14,4.26,10,3.04,51,15.5,35,10.64,47,14.29,36,10.94,6,1.82,17,5.17,41,12.46,46030
46,31,270,32,11.85,8,2.96,12,4.44,9,3.33,4,1.48,44,16.3,29,10.74,32,11.85,34,12.59,7,2.59,14,5.19,45,16.67,46031
46,32,292,37,12.67,28,9.59,17,5.82,5,1.71,11,3.77,38,13.01,31,10.62,49,16.78,18,6.16,6,2.05,24,8.22,28,9.59,46032
46,33,201,20,9.95,9,4.48,11,5.47,3,1.49,7,3.48,31,15.42,25,12.44,24,11.94,22,10.95,6,2.99,15,7.46,28,13.93,46033
46,34,259,33,12.74,27,10.42,14,5.41,11,4.25,6,2.32,28,10.81,24,9.27,35,13.51,25,9.65,10,3.86,23,8.88,23,8.88,46034
46,35,303,38,12.54,20,6.6,19,6.27,8,2.64,16,5.28,42,13.86,36,11.88,40,13.2,18,5.94,10,3.3,19,6.27,37,12.21,46035
46,36,325,32,9.85,17,5.23,14,4.31,16,4.92,6,1.85,51,15.69,36,11.08,48,14.77,33,10.15,12,3.69,16,4.92,44,13.54,46036
46,37,292,36,12.33,21,7.19,14,4.79,20,6.85,12,4.11,34,11.64,29,9.93,43,14.73,17,5.82,14,4.79,21,7.19,31,10.62,46037
46,38,233,31,13.3,15,6.44,8,3.43,6,2.58,3,1.29,37,15.88,30,12.88,43,18.45,8,3.43,8,3.43,12,5.15,32,13.73,46038
46,39,207,22,10.63,9,4.35,6,2.9,11,5.31,6,2.9,37,17.87,27,13.04,28,13.53,18,8.7,6,2.9,11,5.31,26,12.56,46039
47,1,187,20,10.7,17,9.09,6,3.21,12,6.42,4,2.14,38,20.32,17,9.09,19,10.16,15,8.02,9,4.81,3,1.6,27,14.44,47001
47,2,671,63,9.39,19,2.83,28,4.17,13,1.94,25,3.73,192,28.61,104,15.5,87,12.97,34,5.07,13,1.94,27,4.02,66,9.84,47002
47,3,423,42,9.93,26,6.15,19,4.49,8,1.89,12,2.84,91,21.51,58,13.71,55,13.0,24,5.67,3,0.71,20,4.73,65,15.37,47003
47,4,579,53,9.15,21,3.63,23,3.97,15,2.59,19,3.28,127,21.93,97,16.75,81,13.99,36,6.22,15,2.59,24,4.15,68,11.74,47004
47,5,198,20,10.1,12,6.06,11,5.56,12,6.06,1,0.51,35,17.68,24,12.12,17,8.59,19,9.6,8,4.04,11,5.56,28,14.14,47005
47,6,528,62,11.74,29,5.49,28,5.3,20,3.79,9,1.7,105,19.89,78,14.77,63,11.93,29,5.49,13,2.46,29,5.49,63,11.93,47006
47,7,419,45,10.74,13,3.1,21,5.01,20,4.77,16,3.82,82,19.57,51,12.17,44,10.5,32,7.64,10,2.39,14,3.34,71,16.95,47007
47,8,582,73,12.54,23,3.95,21,3.61,22,3.78,18,3.09,131,22.51,80,13.75,72,12.37,41,7.04,13,2.23,16,2.75,72,12.37,47008
47,9,497,53,10.66,32,6.44,19,3.82,11,2.21,12,2.41,106,21.33,69,13.88,62,12.47,28,5.63,19,3.82,22,4.43,64,12.88,47009
47,10,358,49,13.69,18,5.03,24,6.7,16,4.47,14,3.91,62,17.32,39,10.89,29,8.1,35,9.78,4,1.12,15,4.19,53,14.8,47010
47,11,618,94,15.21,44,7.12,31,5.02,32,5.18,38,6.15,106,17.15,42,6.8,43,6.96,43,6.96,21,3.4,37,5.99,87,14.08,47011
47,12,427,52,12.18,19,4.45,26,6.09,19,4.45,22,5.15,72,16.86,54,12.65,43,10.07,28,6.56,14,3.28,18,4.22,60,14.05,47012
47,13,562,48,8.54,29,5.16,28,4.98,12,2.14,13,2.31,116,20.64,75,13.35,75,13.35,30,5.34,16,2.85,33,5.87,87,15.48,47013
47,14,528,62,11.74,22,4.17,21,3.98,20,3.79,25,4.73,109,20.64,54,10.23,57,10.8,34,6.44,12,2.27,27,5.11,85,16.1,47014
47,15,240,27,11.25,8,3.33,13,5.42,11,4.58,10,4.17,47,19.58,25,10.42,28,11.67,16,6.67,6,2.5,17,7.08,32,13.33,47015
47,16,291,28,9.62,8,2.75,17,5.84,8,2.75,16,5.5,58,19.93,30,10.31,25,8.59,23,7.9,7,2.41,24,8.25,47,16.15,47016
47,17,493,52,10.55,20,4.06,19,3.85,17,3.45,14,2.84,104,21.1,61,12.37,60,12.17,32,6.49,12,2.43,34,6.9,68,13.79,47017
47,18,337,40,11.87,11,3.26,13,3.86,7,2.08,10,2.97,69,20.47,51,15.13,46,13.65,29,8.61,5,1.48,13,3.86,43,12.76,47018
47,19,412,52,12.62,15,3.64,15,3.64,14,3.4,19,4.61,88,21.36,45,10.92,50,12.14,29,7.04,10,2.43,23,5.58,52,12.62,47019
47,20,427,65,15.22,22,5.15,18,4.22,17,3.98,21,4.92,69,16.16,52,12.18,47,11.01,32,7.49,14,3.28,19,4.45,51,11.94,47020
47,21,250,31,12.4,16,6.4,20,8.0,10,4.0,7,2.8,40,16.0,28,11.2,28,11.2,25,10.0,5,2.0,10,4.0,30,12.0,47021
47,22,303,33,10.89,14,4.62,17,5.61,13,4.29,7,2.31,58,19.14,42,13.86,30,9.9,17,5.61,11,3.63,21,6.93,40,13.2,47022
47,23,134,13,9.7,12,8.96,5,3.73,7,5.22,2,1.49,23,17.16,14,10.45,18,13.43,7,5.22,3,2.24,6,4.48,24,17.91,47023
47,24,204,15,7.35,9,4.41,11,5.39,4,1.96,8,3.92,33,16.18,29,14.22,25,12.25,19,9.31,4,1.96,10,4.9,37,18.14,47024
47,25,343,43,12.54,11,3.21,14,4.08,15,4.37,10,2.92,64,18.66,42,12.24,44,12.83,29,8.45,10,2.92,17,4.96,44,12.83,47025
47,26,369,57,15.45,16,4.34,23,6.23,12,3.25,17,4.61,58,15.72,35,9.49,34,9.21,43,11.65,6,1.63,23,6.23,45,12.2,47026
47,27,361,31,8.59,8,2.22,23,6.37,14,3.88,16,4.43,69,19.11,55,15.24,46,12.74,20,5.54,11,3.05,18,4.99,50,13.85,47027
47,28,558,71,12.72,26,4.66,34,6.09,19,3.41,16,2.87,111,19.89,69,12.37,57,10.22,33,5.91,8,1.43,36,6.45,78,13.98,47028
47,29,363,46,12.67,15,4.13,19,5.23,12,3.31,12,3.31,72,19.83,51,14.05,34,9.37,23,6.34,8,2.2,22,6.06,49,13.5,47029
47,30,196,38,19.39,9,4.59,8,4.08,11,5.61,8,4.08,31,15.82,15,7.65,14,7.14,16,8.16,9,4.59,10,5.1,27,13.78,47030
47,31,341,49,14.37,14,4.11,18,5.28,18,5.28,12,3.52,66,19.35,28,8.21,43,12.61,23,6.74,13,3.81,15,4.4,42,12.32,47031
47,32,499,58,11.62,17,3.41,25,5.01,22,4.41,12,2.4,95,19.04,55,11.02,59,11.82,47,9.42,10,2.0,28,5.61,71,14.23,47032
47,33,348,39,11.21,14,4.02,14,4.02,12,3.45,8,2.3,72,20.69,48,13.79,35,10.06,28,8.05,10,2.87,19,5.46,49,14.08,47033
47,34,376,47,12.5,14,3.72,21,5.59,14,3.72,17,4.52,73,19.41,40,10.64,50,13.3,25,6.65,4,1.06,16,4.26,55,14.63,47034
47,35,526,46,8.75,17,3.23,25,4.75,21,3.99,15,2.85,112,21.29,74,14.07,76,14.45,33,6.27,11,2.09,31,5.89,65,12.36,47035
47,36,367,53,14.44,14,3.81,14,3.81,13,3.54,16,4.36,71,19.35,44,11.99,32,8.72,23,6.27,17,4.63,22,5.99,48,13.08,47036
47,37,366,48,13.11,10,2.73,20,5.46,14,3.83,15,4.1,70,19.13,39,10.66,37,10.11,31,8.47,13,3.55,19,5.19,50,13.66,47037
47,38,400,49,12.25,23,5.75,21,5.25,17,4.25,20,5.0,78,19.5,55,13.75,38,9.5,24,6.0,15,3.75,15,3.75,45,11.25,47038
47,39,283,39,13.78,11,3.89,13,4.59,10,3.53,4,1.41,51,18.02,35,12.37,35,12.37,23,8.13,4,1.41,17,6.01,41,14.49,47039
47,40,362,42,11.6,17,4.7,20,5.52,16,4.42,8,2.21,72,19.89,41,11.33,38,10.5,28,7.73,10,2.76,14,3.87,56,15.47,47040
47,41,204,21,10.29,11,5.39,12,5.88,8,3.92,8,3.92,31,15.2,28,13.73,22,10.78,20,9.8,7,3.43,12,5.88,24,11.76,47041
47,42,428,48,11.21,16,3.74,22,5.14,17,3.97,17,3.97,80,18.69,55,12.85,53,12.38,32,7.48,9,2.1,21,4.91,58,13.55,47042
47,43,474,40,8.44,23,4.85,32,6.75,19,4.01,23,4.85,90,18.99,52,10.97,41,8.65,48,10.13,10,2.11,24,5.06,72,15.19,47043
47,44,340,40,11.76,13,3.82,15,4.41,11,3.24,10,2.94,75,22.06,58,17.06,57,16.76,20,5.88,8,2.35,12,3.53,21,6.18,47044
47,45,405,48,11.85,16,3.95,21,5.19,21,5.19,11,2.72,82,20.25,50,12.35,41,10.12,29,7.16,10,2.47,22,5.43,54,13.33,47045
48,1,319,31,9.72,13,4.08,10,3.13,13,4.08,13,4.08,59,18.5,33,10.34,46,14.42,30,9.4,8,2.51,15,4.7,48,15.05,48001
48,2,302,42,13.91,19,6.29,12,3.97,9,2.98,5,1.66,50,16.56,37,12.25,33,10.93,27,8.94,9,2.98,23,7.62,36,11.92,48002
48,3,254,28,11.02,20,7.87,6,2.36,15,5.91,9,3.54,42,16.54,29,11.42,36,14.17,26,10.24,8,3.15,9,3.54,26,10.24,48003
48,4,242,35,14.46,13,5.37,12,4.96,8,3.31,6,2.48,41,16.94,29,11.98,32,13.22,13,5.37,5,2.07,17,7.02,31,12.81,48004
48,5,335,29,8.66,19,5.67,18,5.37,3,0.9,7,2.09,80,23.88,48,14.33,40,11.94,18,5.37,8,2.39,30,8.96,35,10.45,48005
48,6,332,29,8.73,31,9.34,12,3.61,12,3.61,12,3.61,60,18.07,38,11.45,64,19.28,25,7.53,7,2.11,14,4.22,28,8.43,48006
48,7,264,22,8.33,13,4.92,9,3.41,6,2.27,8,3.03,62,23.48,22,8.33,46,17.42,24,9.09,6,2.27,7,2.65,39,14.77,48007
48,8,220,19,8.64,12,5.45,8,3.64,5,2.27,6,2.73,45,20.45,25,11.36,40,18.18,26,11.82,6,2.73,4,1.82,24,10.91,48008
48,9,222,29,13.06,14,6.31,9,4.05,3,1.35,6,2.7,35,15.77,22,9.91,30,13.51,26,11.71,10,4.5,13,5.86,25,11.26,48009
48,10,150,14,9.33,6,4.0,8,5.33,9,6.0,3,2.0,35,23.33,15,10.0,20,13.33,17,11.33,2,1.33,6,4.0,15,10.0,48010
48,11,326,28,8.59,9,2.76,14,4.29,18,5.52,12,3.68,67,20.55,46,14.11,43,13.19,33,10.12,9,2.76,11,3.37,36,11.04,48011
48,12,169,18,10.65,12,7.1,5,2.96,8,4.73,3,1.78,23,13.61,14,8.28,31,18.34,16,9.47,5,2.96,9,5.33,25,14.79,48012
48,13,245,27,11.02,9,3.67,7,2.86,11,4.49,9,3.67,47,19.18,29,11.84,33,13.47,24,9.8,6,2.45,16,6.53,27,11.02,48013
48,14,340,35,10.29,32,9.41,12,3.53,72,21.18,10,2.94,29,8.53,35,10.29,37,10.88,29,8.53,4,1.18,23,6.76,22,6.47,48014
48,15,196,21,10.71,9,4.59,10,5.1,13,6.63,12,6.12,31,15.82,13,6.63,35,17.86,15,7.65,8,4.08,12,6.12,17,8.67,48015
48,16,256,19,7.42,12,4.69,7,2.73,10,3.91,8,3.13,55,21.48,42,16.41,60,23.44,16,6.25,2,0.78,6,2.34,19,7.42,48016
48,17,230,29,12.61,16,6.96,11,4.78,5,2.17,8,3.48,23,10.0,19,8.26,43,18.7,21,9.13,8,3.48,17,7.39,30,13.04,48017
48,18,183,16,8.74,21,11.48,8,4.37,6,3.28,5,2.73,26,14.21,14,7.65,30,16.39,15,8.2,3,1.64,13,7.1,26,14.21,48018
48,19,281,27,9.61,10,3.56,11,3.91,11,3.91,9,3.2,58,20.64,29,10.32,36,12.81,17,6.05,7,2.49,18,6.41,48,17.08,48019
48,20,213,14,6.57,6,2.82,10,4.69,10,4.69,9,4.23,43,20.19,24,11.27,37,17.37,16,7.51,5,2.35,9,4.23,30,14.08,48020
48,21,258,39,15.12,24,9.3,9,3.49,13,5.04,9,3.49,40,15.5,22,8.53,33,12.79,13,5.04,13,5.04,20,7.75,23,8.91,48021
48,22,484,58,11.98,29,5.99,19,3.93,15,3.1,20,4.13,77,15.91,68,14.05,69,14.26,39,8.06,17,3.51,20,4.13,53,10.95,48022
48,23,221,22,9.95,7,3.17,10,4.52,5,2.26,10,4.52,44,19.91,26,11.76,36,16.29,20,9.05,3,1.36,13,5.88,25,11.31,48023
48,24,202,18,8.91,18,8.91,10,4.95,9,4.46,14,6.93,27,13.37,22,10.89,36,17.82,10,4.95,5,2.48,10,4.95,23,11.39,48024
48,25,281,24,8.54,21,7.47,5,1.78,5,1.78,4,1.42,62,22.06,36,12.81,66,23.49,14,4.98,6,2.14,15,5.34,23,8.19,48025
48,26,280,26,9.29,14,5.0,8,2.86,14,5.0,8,2.86,55,19.64,36,12.86,48,17.14,22,7.86,7,2.5,14,5.0,28,10.0,48026
48,27,180,25,13.89,13,7.22,11,6.11,7,3.89,6,3.33,22,12.22,15,8.33,21,11.67,17,9.44,8,4.44,15,8.33,20,11.11,48027
48,28,288,27,9.38,11,3.82,10,3.47,6,2.08,6,2.08,52,18.06,25,8.68,49,17.01,28,9.72,5,1.74,15,5.21,54,18.75,48028
48,29,314,36,11.46,19,6.05,11,3.5,5,1.59,18,5.73,63,20.06,21,6.69,52,16.56,34,10.83,10,3.18,15,4.78,30,9.55,48029
48,30,193,17,8.81,8,4.15,7,3.63,3,1.55,6,3.11,46,23.83,20,10.36,34,17.62,20,10.36,3,1.55,10,5.18,19,9.84,48030
48,31,214,25,11.68,16,7.48,14,6.54,9,4.21,4,1.87,32,14.95,24,11.21,34,15.89,13,6.07,11,5.14,9,4.21,23,10.75,48031
48,32,212,36,16.98,22,10.38,13,6.13,9,4.25,9,4.25,23,10.85,16,7.55,24,11.32,23,10.85,9,4.25,11,5.19,17,8.02,48032
48,33,262,24,9.16,9,3.44,6,2.29,7,2.67,5,1.91,58,22.14,45,17.18,44,16.79,26,9.92,2,0.76,7,2.67,29,11.07,48033
48,34,236,17,7.2,19,8.05,13,5.51,5,2.12,11,4.66,40,16.95,27,11.44,33,13.98,23,9.75,9,3.81,15,6.36,24,10.17,48034
48,35,196,22,11.22,13,6.63,11,5.61,18,9.18,6,3.06,32,16.33,18,9.18,25,12.76,17,8.67,5,2.55,6,3.06,23,11.73,48035
48,36,242,24,9.92,11,4.55,6,2.48,7,2.89,6,2.48,46,19.01,31,12.81,38,15.7,17,7.02,6,2.48,14,5.79,36,14.88,48036
48,37,276,50,18.12,7,2.54,9,3.26,19,6.88,8,2.9,46,16.67,10,3.62,40,14.49,21,7.61,8,2.9,13,4.71,45,16.3,48037
48,38,360,23,6.39,8,2.22,9,2.5,10,2.78,10,2.78,101,28.06,38,10.56,65,18.06,17,4.72,3,0.83,19,5.28,57,15.83,48038
48,39,214,21,9.81,21,9.81,8,3.74,3,1.4,7,3.27,30,14.02,24,11.21,27,12.62,17,7.94,7,3.27,15,7.01,34,15.89,48039
48,40,223,29,13.0,8,3.59,11,4.93,15,6.73,13,5.83,31,13.9,21,9.42,25,11.21,17,7.62,8,3.59,8,3.59,37,16.59,48040
48,41,155,16,10.32,20,12.9,3,1.94,3,1.94,5,3.23,26,16.77,15,9.68,30,19.35,12,7.74,6,3.87,7,4.52,12,7.74,48041
48,42,311,34,10.93,20,6.43,15,4.82,14,4.5,7,2.25,58,18.65,21,6.75,47,15.11,28,9.0,3,0.96,15,4.82,49,15.76,48042
48,43,167,10,5.99,0,0.0,11,6.59,3,1.8,2,1.2,39,23.35,19,11.38,34,20.36,21,12.57,1,0.6,5,2.99,22,13.17,48043
48,44,171,26,15.2,7,4.09,7,4.09,3,1.75,5,2.92,30,17.54,14,8.19,21,12.28,12,7.02,4,2.34,12,7.02,30,17.54,48044
48,45,122,11,9.02,5,4.1,6,4.92,13,10.66,5,4.1,20,16.39,10,8.2,19,15.57,9,7.38,4,3.28,6,4.92,14,11.48,48045
