ward,precinct,total,JOANNE GUILLEMETTE,JOANNE GUILLEMETTE Percent,MICHAEL T. HEALY,MICHAEL T. HEALY Percent,MICHAEL L. MCGRATH,MICHAEL L. MCGRATH Percent,precinct_id
41,27,52,17,32.69,22,42.31,13,25.0,41027
41,28,54,19,35.19,24,44.44,11,20.37,41028
41,29,30,9,30.0,12,40.0,9,30.0,41029
41,30,83,21,25.3,38,45.78,24,28.92,41030
41,31,102,18,17.65,45,44.12,39,38.24,41031
41,32,69,24,34.78,28,40.58,17,24.64,41032
41,33,90,26,28.89,30,33.33,34,37.78,41033
41,34,64,16,25.0,27,42.19,21,32.81,41034
41,35,77,26,33.77,26,33.77,25,32.47,41035
41,36,97,23,23.71,52,53.61,22,22.68,41036
41,37,94,21,22.34,54,57.45,19,20.21,41037
41,38,45,16,35.56,17,37.78,12,26.67,41038
41,39,96,19,19.79,46,47.92,31,32.29,41039
41,40,65,18,27.69,31,47.69,16,24.62,41040
41,41,75,17,22.67,40,53.33,18,24.0,41041
41,42,94,17,18.09,42,44.68,35,37.23,41042
41,43,81,23,28.4,38,46.91,20,24.69,41043
41,44,94,23,24.47,51,54.26,20,21.28,41044
41,45,83,23,27.71,38,45.78,22,26.51,41045
41,46,65,20,30.77,25,38.46,20,30.77,41046
41,47,91,19,20.88,45,49.45,27,29.67,41047
41,48,48,21,43.75,15,31.25,12,25.0,41048
41,49,84,14,16.67,42,50.0,28,33.33,41049
41,50,96,28,29.17,40,41.67,28,29.17,41050
41,51,48,13,27.08,23,47.92,12,25.0,41051
41,52,94,25,26.6,47,50.0,22,23.4,41052
41,53,84,15,17.86,47,55.95,22,26.19,41053
41,54,84,18,21.43,53,63.1,13,15.48,41054
41,55,66,23,34.85,21,31.82,22,33.33,41055
41,56,100,24,24.0,49,49.0,27,27.0,41056
41,57,95,26,27.37,42,44.21,27,28.42,41057
41,58,58,12,20.69,29,50.0,17,29.31,41058
41,59,75,17,22.67,39,52.0,19,25.33,41059
41,60,63,15,23.81,29,46.03,19,30.16,41060
41,61,121,26,21.49,54,44.63,41,33.88,41061
41,62,81,25,30.86,25,30.86,31,38.27,41062
41,63,76,13,17.11,33,43.42,30,39.47,41063
41,64,106,25,23.58,55,51.89,26,24.53,41064
41,65,69,18,26.09,28,40.58,23,33.33,41065
41,66,98,23,23.47,46,46.94,29,29.59,41066
42,1,75,15,20.0,43,57.33,17,22.67,42001
42,2,49,16,32.65,21,42.86,12,24.49,42002
42,3,52,21,40.38,15,28.85,16,30.77,42003
42,4,76,19,25.0,40,52.63,17,22.37,42004
42,5,47,9,19.15,25,53.19,13,27.66,42005
42,6,157,50,31.85,73,46.5,34,21.66,42006
42,7,63,13,20.63,36,57.14,14,22.22,42007
42,8,73,15,20.55,45,61.64,13,17.81,42008
42,9,68,25,36.76,31,45.59,12,17.65,42009
42,10,52,11,21.15,32,61.54,9,17.31,42010
42,11,73,33,45.21,31,42.47,9,12.33,42011
42,12,69,16,23.19,43,62.32,10,14.49,42012
42,13,157,47,29.94,82,52.23,28,17.83,42013
42,14,73,29,39.73,31,42.47,13,17.81,42014
42,15,63,14,22.22,41,65.08,8,12.7,42015
42,16,80,27,33.75,40,50.0,13,16.25,42016
42,17,16,3,18.75,6,37.5,7,43.75,42017
42,18,119,48,40.34,50,42.02,21,17.65,42018
42,19,56,15,26.79,31,55.36,10,17.86,42019
42,20,33,11,33.33,12,36.36,10,30.3,42020
42,21,57,19,33.33,32,56.14,6,10.53,42021
42,22,50,19,38.0,23,46.0,8,16.0,42022
42,23,80,21,26.25,52,65.0,7,8.75,42023
42,24,95,28,29.47,50,52.63,17,17.89,42024
42,25,91,25,27.47,46,50.55,20,21.98,42025
42,26,39,13,33.33,17,43.59,9,23.08,42026
42,27,130,36,27.69,66,50.77,28,21.54,42027
42,28,85,28,32.94,39,45.88,18,21.18,42028
42,29,55,16,29.09,30,54.55,9,16.36,42029
42,30,53,16,30.19,26,49.06,11,20.75,42030
42,31,28,13,46.43,13,46.43,2,7.14,42031
42,32,94,18,19.15,67,71.28,9,9.57,42032
42,33,122,30,24.59,72,59.02,20,16.39,42033
42,34,60,16,26.67,34,56.67,10,16.67,42034
42,35,49,10,20.41,35,71.43,4,8.16,42035
42,36,83,30,36.14,40,48.19,13,15.66,42036
42,37,66,18,27.27,35,53.03,13,19.7,42037
42,38,70,23,32.86,38,54.29,9,12.86,42038
42,39,103,39,37.86,48,46.6,16,15.53,42039
42,40,48,21,43.75,22,45.83,5,10.42,42040
42,41,44,9,20.45,23,52.27,12,27.27,42041
42,42,59,14,23.73,28,47.46,17,28.81,42042
42,43,76,17,22.37,49,64.47,10,13.16,42043
42,44,62,16,25.81,35,56.45,11,17.74,42044
42,45,52,13,25.0,37,71.15,2,3.85,42045
42,46,54,16,29.63,23,42.59,15,27.78,42046
42,47,53,17,32.08,30,56.6,6,11.32,42047
42,48,37,14,37.84,16,43.24,7,18.92,42048
42,49,71,27,38.03,30,42.25,14,19.72,42049
42,50,54,21,38.89,25,46.3,8,14.81,42050
42,51,34,16,47.06,12,35.29,6,17.65,42051
42,52,56,25,44.64,27,48.21,4,7.14,42052
42,53,66,29,43.94,28,42.42,9,13.64,42053
42,54,52,21,40.38,20,38.46,11,21.15,42054
42,55,64,16,25.0,39,60.94,9,14.06,42055
42,56,55,15,27.27,32,58.18,8,14.55,42056
42,57,47,19,40.43,15,31.91,13,27.66,42057
42,58,109,41,37.61,45,41.28,23,21.1,42058
42,59,66,29,43.94,26,39.39,11,16.67,42059
42,60,32,11,34.38,13,40.63,8,25.0,42060
42,61,12,6,50.0,3,25.0,3,25.0,42061
42,62,38,13,34.21,20,52.63,5,13.16,42062
42,63,60,21,35.0,29,48.33,10,16.67,42063
42,64,38,19,50.0,11,28.95,8,21.05,42064
42,65,32,13,40.63,17,53.13,2,6.25,42065
42,66,47,24,51.06,16,34.04,7,14.89,42066
42,67,135,48,35.56,60,44.44,27,20.0,42067
43,1,34,10,29.41,19,55.88,5,14.71,43001
43,2,30,8,26.67,16,53.33,6,20.0,43002
43,3,36,12,33.33,17,47.22,7,19.44,43003
43,4,40,10,25.0,27,67.5,3,7.5,43004
43,5,51,12,23.53,35,68.63,4,7.84,43005
43,6,49,11,22.45,26,53.06,12,24.49,43006
43,7,53,10,18.87,33,62.26,10,18.87,43007
43,8,57,7,12.28,44,77.19,6,10.53,43008
43,9,31,5,16.13,19,61.29,7,22.58,43009
43,10,32,4,12.5,26,81.25,2,6.25,43010
43,11,46,9,19.57,29,63.04,8,17.39,43011
43,12,65,22,33.85,37,56.92,6,9.23,43012
43,13,30,9,30.0,17,56.67,4,13.33,43013
43,14,47,7,14.89,33,70.21,7,14.89,43014
43,15,48,15,31.25,20,41.67,13,27.08,43015
43,16,41,10,24.39,28,68.29,3,7.32,43016
43,17,60,10,16.67,37,61.67,13,21.67,43017
43,18,86,23,26.74,55,63.95,8,9.3,43018
43,19,65,18,27.69,36,55.38,11,16.92,43019
43,20,67,18,26.87,42,62.69,7,10.45,43020
43,21,25,6,24.0,12,48.0,7,28.0,43021
43,22,30,9,30.0,12,40.0,9,30.0,43022
43,23,51,17,33.33,31,60.78,3,5.88,43023
43,24,40,11,27.5,24,60.0,5,12.5,43024
43,25,50,19,38.0,21,42.0,10,20.0,43025
43,26,59,24,40.68,23,38.98,12,20.34,43026
43,27,50,13,26.0,28,56.0,9,18.0,43027
43,28,34,9,26.47,18,52.94,7,20.59,43028
43,29,37,6,16.22,25,67.57,6,16.22,43029
43,30,30,7,23.33,21,70.0,2,6.67,43030
43,31,70,20,28.57,40,57.14,10,14.29,43031
43,32,46,13,28.26,28,60.87,5,10.87,43032
43,33,25,6,24.0,8,32.0,11,44.0,43033
43,34,29,8,27.59,14,48.28,7,24.14,43034
43,35,45,6,13.33,36,80.0,3,6.67,43035
43,36,54,15,27.78,29,53.7,10,18.52,43036
43,37,46,13,28.26,18,39.13,15,32.61,43037
43,38,33,11,33.33,19,57.58,3,9.09,43038
43,39,28,5,17.86,18,64.29,5,17.86,43039
43,40,60,15,25.0,31,51.67,14,23.33,43040
43,41,35,4,11.43,23,65.71,8,22.86,43041
43,42,48,12,25.0,30,62.5,6,12.5,43042
43,43,50,15,30.0,28,56.0,7,14.0,43043
43,44,49,15,30.61,25,51.02,9,18.37,43044
43,45,27,8,29.63,17,62.96,2,7.41,43045
43,46,61,12,19.67,41,67.21,8,13.11,43046
43,47,72,29,40.28,32,44.44,11,15.28,43047
43,48,25,9,36.0,11,44.0,5,20.0,43048
43,49,32,8,25.0,21,65.63,3,9.38,43049
43,50,40,11,27.5,25,62.5,4,10.0,43050
43,51,25,8,32.0,13,52.0,4,16.0,43051
43,52,57,15,26.32,33,57.89,9,15.79,43052
43,53,72,23,31.94,32,44.44,17,23.61,43053
43,54,18,7,38.89,9,50.0,2,11.11,43054
43,55,68,29,42.65,22,32.35,17,25.0,43055
43,56,39,6,15.38,30,76.92,3,7.69,43056
43,57,20,7,35.0,9,45.0,4,20.0,43057
43,58,44,13,29.55,24,54.55,7,15.91,43058
43,59,87,21,24.14,53,60.92,13,14.94,43059
43,60,69,25,36.23,24,34.78,20,28.99,43060
44,1,97,32,32.99,45,46.39,20,20.62,44001
44,2,54,16,29.63,28,51.85,10,18.52,44002
44,3,84,25,29.76,50,59.52,9,10.71,44003
44,4,122,29,23.77,80,65.57,13,10.66,44004
44,5,59,16,27.12,35,59.32,8,13.56,44005
44,6,48,18,37.5,23,47.92,7,14.58,44006
44,7,91,25,27.47,49,53.85,17,18.68,44007
44,8,91,24,26.37,54,59.34,13,14.29,44008
44,9,83,26,31.33,43,51.81,14,16.87,44009
44,10,111,26,23.42,71,63.96,14,12.61,44010
44,11,66,14,21.21,40,60.61,12,18.18,44011
44,12,56,14,25.0,32,57.14,10,17.86,44012
44,13,87,29,33.33,50,57.47,8,9.2,44013
44,14,80,19,23.75,45,56.25,16,20.0,44014
44,15,65,21,32.31,35,53.85,9,13.85,44015
44,16,60,12,20.0,40,66.67,8,13.33,44016
44,17,75,21,28.0,43,57.33,11,14.67,44017
44,18,23,13,56.52,6,26.09,4,17.39,44018
44,19,41,11,26.83,22,53.66,8,19.51,44019
44,20,59,21,35.59,25,42.37,13,22.03,44020
44,21,60,15,25.0,35,58.33,10,16.67,44021
44,22,42,14,33.33,22,52.38,6,14.29,44022
44,23,50,20,40.0,26,52.0,4,8.0,44023
44,24,57,24,42.11,26,45.61,7,12.28,44024
44,25,52,17,32.69,31,59.62,4,7.69,44025
44,26,63,23,36.51,28,44.44,12,19.05,44026
44,27,71,19,26.76,41,57.75,11,15.49,44027
44,28,52,16,30.77,28,53.85,8,15.38,44028
44,29,47,11,23.4,30,63.83,6,12.77,44029
44,30,49,18,36.73,26,53.06,5,10.2,44030
44,31,65,18,27.69,34,52.31,13,20.0,44031
44,32,30,9,30.0,18,60.0,3,10.0,44032
44,33,82,24,29.27,41,50.0,17,20.73,44033
44,34,58,16,27.59,33,56.9,9,15.52,44034
44,35,86,20,23.26,49,56.98,17,19.77,44035
44,36,64,20,31.25,37,57.81,7,10.94,44036
44,37,106,32,30.19,65,61.32,9,8.49,44037
44,38,66,15,22.73,33,50.0,18,27.27,44038
44,39,62,18,29.03,31,50.0,13,20.97,44039
44,40,60,8,13.33,43,71.67,9,15.0,44040
44,41,84,25,29.76,44,52.38,15,17.86,44041
44,42,58,16,27.59,35,60.34,7,12.07,44042
44,43,74,20,27.03,39,52.7,15,20.27,44043
44,44,114,36,31.58,66,57.89,12,10.53,44044
44,45,80,30,37.5,35,43.75,15,18.75,44045
44,46,34,8,23.53,21,61.76,5,14.71,44046
44,47,55,19,34.55,26,47.27,10,18.18,44047
44,48,61,10,16.39,39,63.93,12,19.67,44048
44,49,63,14,22.22,39,61.9,10,15.87,44049
44,50,53,15,28.3,28,52.83,10,18.87,44050
45,1,65,14,21.54,33,50.77,18,27.69,45001
45,2,96,18,18.75,60,62.5,18,18.75,45002
45,3,231,22,9.52,172,74.46,37,16.02,45003
45,4,106,24,22.64,56,52.83,26,24.53,45004
45,5,60,13,21.67,28,46.67,19,31.67,45005
45,6,105,17,16.19,70,66.67,18,17.14,45006
45,7,117,20,17.09,58,49.57,39,33.33,45007
45,8,90,22,24.44,51,56.67,17,18.89,45008
45,9,138,26,18.84,75,54.35,37,26.81,45009
45,10,174,36,20.69,108,62.07,30,17.24,45010
45,11,107,20,18.69,57,53.27,30,28.04,45011
45,12,134,32,23.88,71,52.99,31,23.13,45012
45,13,176,30,17.05,122,69.32,24,13.64,45013
45,14,123,30,24.39,52,42.28,41,33.33,45014
45,15,166,39,23.49,104,62.65,23,13.86,45015
45,16,173,44,25.43,103,59.54,26,15.03,45016
45,17,133,40,30.08,63,47.37,30,22.56,45017
45,18,148,33,22.3,71,47.97,44,29.73,45018
45,19,193,24,12.44,149,77.2,20,10.36,45019
45,20,119,34,28.57,62,52.1,23,19.33,45020
45,21,126,35,27.78,67,53.17,24,19.05,45021
45,22,120,39,32.5,49,40.83,32,26.67,45022
45,23,95,24,25.26,52,54.74,19,20.0,45023
45,24,128,38,29.69,69,53.91,21,16.41,45024
45,25,123,33,26.83,55,44.72,35,28.46,45025
45,26,156,42,26.92,91,58.33,23,14.74,45026
45,27,125,22,17.6,77,61.6,26,20.8,45027
45,28,210,24,11.43,159,75.71,27,12.86,45028
45,29,128,28,21.88,63,49.22,37,28.91,45029
45,30,122,35,28.69,60,49.18,27,22.13,45030
45,31,107,23,21.5,57,53.27,27,25.23,45031
45,32,92,23,25.0,52,56.52,17,18.48,45032
45,33,140,31,22.14,74,52.86,35,25.0,45033
45,34,103,24,23.3,68,66.02,11,10.68,45034
45,35,107,9,8.41,60,56.07,38,35.51,45035
45,36,124,30,24.19,67,54.03,27,21.77,45036
45,37,81,21,25.93,33,40.74,27,33.33,45037
45,38,200,54,27.0,128,64.0,18,9.0,45038
45,39,136,36,26.47,74,54.41,26,19.12,45039
45,40,191,33,17.28,112,58.64,46,24.08,45040
45,41,93,27,29.03,47,50.54,19,20.43,45041
45,42,138,26,18.84,82,59.42,30,21.74,45042
45,43,115,33,28.7,58,50.43,24,20.87,45043
45,44,140,29,20.71,79,56.43,32,22.86,45044
45,45,83,21,25.3,41,49.4,21,25.3,45045
45,46,159,56,35.22,69,43.4,34,21.38,45046
45,47,167,39,23.35,86,51.5,42,25.15,45047
45,48,90,22,24.44,45,50.0,23,25.56,45048
45,49,121,33,27.27,63,52.07,25,20.66,45049
45,50,109,28,25.69,62,56.88,19,17.43,45050
45,51,128,27,21.09,73,57.03,28,21.88,45051
45,52,93,12,12.9,55,59.14,26,27.96,45052
45,53,126,25,19.84,77,61.11,24,19.05,45053
45,54,120,31,25.83,65,54.17,24,20.0,45054
45,55,97,25,25.77,49,50.52,23,23.71,45055
45,56,83,27,32.53,32,38.55,24,28.92,45056
45,57,135,26,19.26,74,54.81,35,25.93,45057
45,58,61,16,26.23,36,59.02,9,14.75,45058
46,1,170,56,32.94,80,47.06,34,20.0,46001
46,2,76,28,36.84,38,50.0,10,13.16,46002
46,3,88,42,47.73,30,34.09,16,18.18,46003
46,4,85,31,36.47,33,38.82,21,24.71,46004
46,5,44,19,43.18,22,50.0,3,6.82,46005
46,6,63,25,39.68,23,36.51,15,23.81,46006
46,7,104,38,36.54,52,50.0,14,13.46,46007
46,8,83,36,43.37,26,31.33,21,25.3,46008
46,9,83,33,39.76,26,31.33,24,28.92,46009
46,10,66,19,28.79,28,42.42,19,28.79,46010
46,11,95,28,29.47,50,52.63,17,17.89,46011
46,12,88,30,34.09,34,38.64,24,27.27,46012
46,13,86,30,34.88,35,40.7,21,24.42,46013
46,14,50,22,44.0,22,44.0,6,12.0,46014
46,15,102,29,28.43,56,54.9,17,16.67,46015
46,16,137,54,39.42,52,37.96,31,22.63,46016
46,17,110,36,32.73,55,50.0,19,17.27,46017
46,18,100,44,44.0,41,41.0,15,15.0,46018
46,19,107,45,42.06,48,44.86,14,13.08,46019
46,20,78,35,44.87,24,30.77,19,24.36,46020
46,21,23,12,52.17,10,43.48,1,4.35,46021
46,22,69,27,39.13,19,27.54,23,33.33,46022
46,23,78,26,33.33,28,35.9,24,30.77,46023
46,24,65,12,18.46,44,67.69,9,13.85,46024
46,25,79,26,32.91,35,44.3,18,22.78,46025
46,26,123,47,38.21,45,36.59,31,25.2,46026
46,27,103,41,39.81,36,34.95,26,25.24,46027
46,28,114,46,40.35,46,40.35,22,19.3,46028
46,29,105,24,22.86,62,59.05,19,18.1,46029
46,30,110,49,44.55,36,32.73,25,22.73,46030
46,31,94,33,35.11,42,44.68,19,20.21,46031
46,32,111,44,39.64,45,40.54,22,19.82,46032
46,33,78,26,33.33,40,51.28,12,15.38,46033
46,34,87,38,43.68,29,33.33,20,22.99,46034
46,35,111,36,32.43,42,37.84,33,29.73,46035
46,36,113,43,38.05,48,42.48,22,19.47,46036
46,37,97,35,36.08,36,37.11,26,26.8,46037
46,38,82,18,21.95,42,51.22,22,26.83,46038
46,39,69,22,31.88,38,55.07,9,13.04,46039
47,1,65,23,35.38,18,27.69,24,36.92,47001
47,2,194,60,30.93,91,46.91,43,22.16,47002
47,3,149,49,32.89,63,42.28,37,24.83,47003
47,4,192,61,31.77,92,47.92,39,20.31,47004
47,5,73,26,35.62,39,53.42,8,10.96,47005
47,6,169,51,30.18,79,46.75,39,23.08,47006
47,7,154,44,28.57,64,41.56,46,29.87,47007
47,8,194,59,30.41,88,45.36,47,24.23,47008
47,9,166,47,28.31,78,46.99,41,24.7,47009
47,10,117,49,41.88,45,38.46,23,19.66,47010
47,11,227,90,39.65,88,38.77,49,21.59,47011
47,12,142,48,33.8,57,40.14,37,26.06,47012
47,13,186,44,23.66,96,51.61,46,24.73,47013
47,14,171,72,42.11,56,32.75,43,25.15,47014
47,15,81,26,32.1,32,39.51,23,28.4,47015
47,16,104,25,24.04,56,53.85,23,22.12,47016
47,17,162,52,32.1,67,41.36,43,26.54,47017
47,18,113,44,38.94,50,44.25,19,16.81,47018
47,19,150,44,29.33,67,44.67,39,26.0,47019
47,20,149,56,37.58,55,36.91,38,25.5,47020
47,21,79,37,46.84,27,34.18,15,18.99,47021
47,22,103,34,33.01,43,41.75,26,25.24,47022
47,23,45,19,42.22,17,37.78,9,20.0,47023
47,24,67,20,29.85,34,50.75,13,19.4,47024
47,25,117,36,30.77,58,49.57,23,19.66,47025
47,26,125,59,47.2,41,32.8,25,20.0,47026
47,27,124,32,25.81,57,45.97,35,28.23,47027
47,28,184,64,34.78,75,40.76,45,24.46,47028
47,29,130,43,33.08,60,46.15,27,20.77,47029
47,30,69,29,42.03,25,36.23,15,21.74,47030
47,31,118,47,39.83,53,44.92,18,15.25,47031
47,32,170,65,38.24,78,45.88,27,15.88,47032
47,33,115,37,32.17,51,44.35,27,23.48,47033
47,34,126,41,32.54,57,45.24,28,22.22,47034
47,35,170,69,40.59,58,34.12,43,25.29,47035
47,36,123,43,34.96,54,43.9,26,21.14,47036
47,37,137,53,38.69,50,36.5,34,24.82,47037
47,38,128,42,32.81,51,39.84,35,27.34,47038
47,39,103,40,38.83,46,44.66,17,16.5,47039
47,40,119,49,41.18,47,39.5,23,19.33,47040
47,41,77,30,38.96,29,37.66,18,23.38,47041
47,42,155,34,21.94,90,58.06,31,20.0,47042
47,43,164,52,31.71,69,42.07,43,26.22,47043
47,44,112,24,21.43,64,57.14,24,21.43,47044
47,45,137,44,32.12,55,40.15,38,27.74,47045
48,1,111,42,37.84,52,46.85,17,15.32,48001
48,2,106,39,36.79,42,39.62,25,23.58,48002
48,3,89,36,40.45,31,34.83,22,24.72,48003
48,4,95,32,33.68,46,48.42,17,17.89,48004
48,5,117,30,25.64,66,56.41,21,17.95,48005
48,6,103,38,36.89,43,41.75,22,21.36,48006
48,7,93,29,31.18,47,50.54,17,18.28,48007
48,8,71,26,36.62,32,45.07,13,18.31,48008
48,9,80,30,37.5,31,38.75,19,23.75,48009
48,10,51,18,35.29,23,45.1,10,19.61,48010
48,11,121,34,28.1,66,54.55,21,17.36,48011
48,12,57,32,56.14,21,36.84,4,7.02,48012
48,13,81,29,35.8,40,49.38,12,14.81,48013
48,14,103,48,46.6,34,33.01,21,20.39,48014
48,15,65,26,40.0,26,40.0,13,20.0,48015
48,16,78,24,30.77,43,55.13,11,14.1,48016
48,17,84,41,48.81,31,36.9,12,14.29,48017
48,18,67,26,38.81,26,38.81,15,22.39,48018
48,19,99,26,26.26,56,56.57,17,17.17,48019
48,20,72,16,22.22,37,51.39,19,26.39,48020
48,21,96,43,44.79,34,35.42,19,19.79,48021
48,22,158,58,36.71,77,48.73,23,14.56,48022
48,23,77,22,28.57,46,59.74,9,11.69,48023
48,24,71,33,46.48,24,33.8,14,19.72,48024
48,25,67,26,38.81,26,38.81,15,22.39,48025
48,26,99,31,31.31,55,55.56,13,13.13,48026
48,27,69,27,39.13,26,37.68,16,23.19,48027
48,28,97,41,42.27,40,41.24,16,16.49,48028
48,29,91,33,36.26,41,45.05,17,18.68,48029
48,30,68,26,38.24,32,47.06,10,14.71,48030
48,31,74,29,39.19,23,31.08,22,29.73,48031
48,32,73,29,39.73,25,34.25,19,26.03,48032
48,33,84,26,30.95,43,51.19,15,17.86,48033
48,34,86,34,39.53,29,33.72,23,26.74,48034
48,35,65,22,33.85,28,43.08,15,23.08,48035
48,36,84,35,41.67,37,44.05,12,14.29,48036
48,37,100,38,38.0,43,43.0,19,19.0,48037
48,38,100,18,18.0,63,63.0,19,19.0,48038
48,39,73,24,32.88,32,43.84,17,23.29,48039
48,40,77,32,41.56,24,31.17,21,27.27,48040
48,41,49,24,48.98,18,36.73,7,14.29,48041
48,42,105,39,37.14,49,46.67,17,16.19,48042
48,43,61,31,50.82,24,39.34,6,9.84,48043
48,44,77,31,40.26,29,37.66,17,22.08,48044
48,45,46,16,34.78,24,52.17,6,13.04,48045
48,46,59,31,52.54,13,22.03,15,25.42,48046
48,47,58,29,50.0,21,36.21,8,13.79,48047
48,48,65,21,32.31,32,49.23,12,18.46,48048
49,1,115,40,34.78,52,45.22,23,20.0,49001
49,2,127,45,35.43,52,40.94,30,23.62,49002
49,3,113,38,33.63,57,50.44,18,15.93,49003
49,4,79,28,35.44,34,43.04,17,21.52,49004
49,5,70,26,37.14,29,41.43,15,21.43,49005
49,6,69,24,34.78,35,50.72,10,14.49,49006
49,7,71,23,32.39,34,47.89,14,19.72,49007
49,8,75,25,33.33,43,57.33,7,9.33,49008
49,9,72,29,40.28,27,37.5,16,22.22,49009
49,10,114,30,26.32,64,56.14,20,17.54,49010
49,11,119,44,36.97,53,44.54,22,18.49,49011
49,12,77,25,32.47,36,46.75,16,20.78,49012
49,13,100,27,27.0,55,55.0,18,18.0,49013
49,14,99,33,33.33,52,52.53,14,14.14,49014
49,15,63,27,42.86,22,34.92,14,22.22,49015
49,16,89,31,34.83,44,49.44,14,15.73,49016
49,17,29,11,37.93,11,37.93,7,24.14,49017
49,18,101,35,34.65,35,34.65,31,30.69,49018
49,19,64,18,28.13,36,56.25,10,15.63,49019
49,20,116,39,33.62,47,40.52,30,25.86,49020
49,21,59,27,45.76,25,42.37,7,11.86,49021
49,22,90,32,35.56,39,43.33,19,21.11,49022
49,23,78,26,33.33,36,46.15,16,20.51,49023
49,24,94,33,35.11,38,40.43,23,24.47,49024
49,25,67,20,29.85,34,50.75,13,19.4,49025
49,26,141,51,36.17,67,47.52,23,16.31,49026
49,27,101,42,41.58,41,40.59,18,17.82,49027
49,28,75,36,48.0,23,30.67,16,21.33,49028
49,29,44,20,45.45,16,36.36,8,18.18,49029
49,30,83,26,31.33,44,53.01,13,15.66,49030
49,31,70,34,48.57,26,37.14,10,14.29,49031
49,32,89,29,32.58,43,48.31,17,19.1,49032
49,33,64,20,31.25,41,64.06,3,4.69,49033
49,34,64,21,32.81,31,48.44,12,18.75,49034
49,35,87,34,39.08,35,40.23,18,20.69,49035
49,36,67,21,31.34,33,49.25,13,19.4,49036
49,37,66,19,28.79,29,43.94,18,27.27,49037
50,1,69,22,31.88,32,46.38,15,21.74,50001
50,2,94,35,37.23,48,51.06,11,11.7,50002
50,3,62,14,22.58,34,54.84,14,22.58,50003
50,4,93,28,30.11,45,48.39,20,21.51,50004
50,5,76,22,28.95,36,47.37,18,23.68,50005
50,6,58,24,41.38,20,34.48,14,24.14,50006
50,7,111,42,37.84,51,45.95,18,16.22,50007
50,8,79,31,39.24,28,35.44,20,25.32,50008
50,9,68,15,22.06,36,52.94,17,25.0,50009
50,10,69,24,34.78,34,49.28,11,15.94,50010
50,11,65,11,16.92,39,60.0,15,23.08,50011
50,12,71,27,38.03,29,40.85,15,21.13,50012
50,13,55,23,41.82,22,40.0,10,18.18,50013
50,14,85,28,32.94,49,57.65,8,9.41,50014
50,15,93,29,31.18,47,50.54,17,18.28,50015
50,16,73,24,32.88,38,52.05,11,15.07,50016
50,17,63,15,23.81,42,66.67,6,9.52,50017
50,18,58,19,32.76,22,37.93,17,29.31,50018
50,19,70,26,37.14,34,48.57,10,14.29,50019
50,20,75,23,30.67,39,52.0,13,17.33,50020
50,21,100,32,32.0,44,44.0,24,24.0,50021
50,22,62,23,37.1,21,33.87,18,29.03,50022
50,23,53,19,35.85,21,39.62,13,24.53,50023
50,24,43,19,44.19,18,41.86,6,13.95,50024
50,25,49,14,28.57,26,53.06,9,18.37,50025
50,26,36,12,33.33,16,44.44,8,22.22,50026
50,27,54,19,35.19,26,48.15,9,16.67,50027
50,28,66,21,31.82,35,53.03,10,15.15,50028
50,29,81,27,33.33,35,43.21,19,23.46,50029
50,30,63,21,33.33,27,42.86,15,23.81,50030
50,31,28,10,35.71,12,42.86,6,21.43,50031
50,32,48,18,37.5,17,35.42,13,27.08,50032
50,33,35,9,25.71,17,48.57,9,25.71,50033
50,34,63,21,33.33,26,41.27,16,25.4,50034
50,35,88,32,36.36,38,43.18,18,20.45,50035
50,36,81,26,32.1,37,45.68,18,22.22,50036
50,37,91,30,32.97,44,48.35,17,18.68,50037
50,38,73,27,36.99,35,47.95,11,15.07,50038
50,39,89,20,22.47,47,52.81,22,24.72,50039
50,40,64,24,37.5,36,56.25,4,6.25,50040
50,41,87,23,26.44,50,57.47,14,16.09,50041
50,42,111,31,27.93,57,51.35,23,20.72,50042
50,43,96,25,26.04,51,53.13,20,20.83,50043
50,44,61,18,29.51,32,52.46,11,18.03,50044
50,45,92,17,18.48,56,60.87,19,20.65,50045
50,46,43,20,46.51,17,39.53,6,13.95,50046
