ward,precinct,total,MARK MCGUIRE,MARK MCGUIRE Percent,MARTHA A. MILLS,MARTHA A. MILLS Percent,DENNIS J. BURKE,DENNIS J. BURKE Percent,MICHAEL THOMAS O'MALLEY,MICHAEL THOMAS O'MALLEY Percent,ROSEMARY GRANT HIGGINS,ROSEMARY GRANT HIGGINS Percent,precinct_id
21,9,118,23,19.49,28,23.73,9,7.63,9,7.63,33,27.97,21009
21,10,94,13,13.83,19,20.21,7,7.45,8,8.51,25,26.6,21010
21,11,158,19,12.03,28,17.72,13,8.23,18,11.39,34,21.52,21011
21,12,149,25,16.78,30,20.13,9,6.04,13,8.72,43,28.86,21012
21,13,86,18,20.93,25,29.07,7,8.14,8,9.3,17,19.77,21013
21,14,155,23,14.84,34,21.94,9,5.81,17,10.97,41,26.45,21014
21,15,89,13,14.61,8,8.99,9,10.11,12,13.48,31,34.83,21015
21,16,49,7,14.29,11,22.45,3,6.12,9,18.37,12,24.49,21016
21,17,78,9,11.54,16,20.51,5,6.41,7,8.97,21,26.92,21017
21,18,140,19,13.57,23,16.43,7,5.0,20,14.29,39,27.86,21018
21,19,109,21,19.27,21,19.27,4,3.67,7,6.42,30,27.52,21019
21,20,42,3,7.14,9,21.43,2,4.76,5,11.9,14,33.33,21020
21,21,141,15,10.64,16,11.35,6,4.26,25,17.73,32,22.7,21021
21,22,164,23,14.02,23,14.02,11,6.71,18,10.98,33,20.12,21022
21,23,107,16,14.95,23,21.5,14,13.08,9,8.41,36,33.64,21023
21,24,172,26,15.12,29,16.86,8,4.65,20,11.63,60,34.88,21024
21,25,125,17,13.6,37,29.6,13,10.4,7,5.6,35,28.0,21025
21,26,111,16,14.41,14,12.61,13,11.71,13,11.71,37,33.33,21026
21,27,182,22,12.09,55,30.22,21,11.54,17,9.34,40,21.98,21027
21,28,97,15,15.46,28,28.87,7,7.22,11,11.34,24,24.74,21028
21,29,92,13,14.13,17,18.48,5,5.43,7,7.61,33,35.87,21029
21,30,83,11,13.25,10,12.05,10,12.05,8,9.64,10,12.05,21030
21,31,184,26,14.13,39,21.2,17,9.24,17,9.24,44,23.91,21031
21,32,75,11,14.67,14,18.67,6,8.0,8,10.67,28,37.33,21032
21,33,155,20,12.9,33,21.29,19,12.26,12,7.74,43,27.74,21033
21,34,142,23,16.2,27,19.01,11,7.75,13,9.15,42,29.58,21034
21,35,100,17,17.0,18,18.0,11,11.0,11,11.0,22,22.0,21035
21,36,148,21,14.19,17,11.49,9,6.08,17,11.49,31,20.95,21036
21,37,87,12,13.79,16,18.39,8,9.2,19,21.84,17,19.54,21037
21,38,163,32,19.63,17,10.43,13,7.98,23,14.11,31,19.02,21038
21,39,108,13,12.04,17,15.74,11,10.19,11,10.19,28,25.93,21039
21,40,163,24,14.72,27,16.56,5,3.07,15,9.2,40,24.54,21040
21,41,91,14,15.38,16,17.58,6,6.59,19,20.88,27,29.67,21041
21,42,161,17,10.56,39,24.22,11,6.83,17,10.56,48,29.81,21042
21,43,107,18,16.82,18,16.82,8,7.48,16,14.95,39,36.45,21043
21,44,119,13,10.92,22,18.49,11,9.24,15,12.61,28,23.53,21044
21,45,122,18,14.75,18,14.75,4,3.28,9,7.38,39,31.97,21045
21,46,113,13,11.5,22,19.47,9,7.96,19,16.81,22,19.47,21046
21,47,213,35,16.43,47,22.07,13,6.1,17,7.98,64,30.05,21047
21,48,183,24,13.11,43,23.5,14,7.65,17,9.29,65,35.52,21048
21,49,185,24,12.97,38,20.54,14,7.57,28,15.14,62,33.51,21049
21,50,111,21,18.92,21,18.92,5,4.5,8,7.21,24,21.62,21050
21,51,154,30,19.48,30,19.48,9,5.84,16,10.39,37,24.03,21051
21,52,158,15,9.49,27,17.09,8,5.06,9,5.7,44,27.85,21052
21,53,140,24,17.14,19,13.57,14,10.0,20,14.29,30,21.43,21053
21,54,161,20,12.42,29,18.01,15,9.32,9,5.59,48,29.81,21054
21,55,151,17,11.26,30,19.87,10,6.62,9,5.96,43,28.48,21055
21,56,75,15,20.0,11,14.67,8,10.67,8,10.67,19,25.33,21056
21,57,75,12,16.0,7,9.33,11,14.67,6,8.0,27,36.0,21057
21,58,100,8,8.0,25,25.0,1,1.0,14,14.0,26,26.0,21058
21,59,186,23,12.37,39,20.97,13,6.99,23,12.37,52,27.96,21059
21,60,139,20,14.39,28,20.14,19,13.67,17,12.23,38,27.34,21060
21,61,173,29,16.76,37,21.39,18,10.4,24,13.87,24,13.87,21061
21,62,142,24,16.9,33,23.24,13,9.15,17,11.97,28,19.72,21062
21,63,137,22,16.06,21,15.33,12,8.76,15,10.95,35,25.55,21063
21,64,98,19,19.39,22,22.45,13,13.27,9,9.18,27,27.55,21064
21,65,144,17,11.81,30,20.83,12,8.33,12,8.33,46,31.94,21065
21,66,127,15,11.81,20,15.75,10,7.87,8,6.3,35,27.56,21066
21,67,104,14,13.46,17,16.35,4,3.85,5,4.81,30,28.85,21067
21,68,74,9,12.16,13,17.57,3,4.05,7,9.46,20,27.03,21068
21,69,95,9,9.47,18,18.95,13,13.68,7,7.37,24,25.26,21069
21,70,96,11,11.46,22,22.92,11,11.46,14,14.58,22,22.92,21070
22,1,61,8,13.11,7,11.48,10,16.39,15,24.59,15,24.59,22001
22,2,119,25,21.01,20,16.81,7,5.88,35,29.41,20,16.81,22002
22,3,131,28,21.37,28,21.37,13,9.92,27,20.61,18,13.74,22003
22,4,124,29,23.39,26,20.97,13,10.48,26,20.97,21,16.94,22004
22,5,193,39,20.21,41,21.24,26,13.47,41,21.24,30,15.54,22005
22,6,139,20,14.39,53,38.13,15,10.79,22,15.83,18,12.95,22006
22,7,111,14,12.61,48,43.24,8,7.21,14,12.61,20,18.02,22007
22,8,142,26,18.31,43,30.28,15,10.56,12,8.45,27,19.01,22008
22,9,163,28,17.18,53,32.52,18,11.04,35,21.47,9,5.52,22009
22,10,187,36,19.25,41,21.93,22,11.76,33,17.65,32,17.11,22010
22,11,130,20,15.38,33,25.38,7,5.38,29,22.31,16,12.31,22011
22,12,105,23,21.9,37,35.24,3,2.86,11,10.48,23,21.9,22012
22,13,112,19,16.96,24,21.43,10,8.93,27,24.11,27,24.11,22013
22,14,69,8,11.59,19,27.54,6,8.7,19,27.54,12,17.39,22014
22,15,120,28,23.33,25,20.83,14,11.67,14,11.67,31,25.83,22015
22,16,137,27,19.71,33,24.09,12,8.76,26,18.98,25,18.25,22016
22,17,148,32,21.62,50,33.78,14,9.46,21,14.19,20,13.51,22017
22,18,102,24,23.53,24,23.53,14,13.73,13,12.75,16,15.69,22018
22,19,74,16,21.62,13,17.57,11,14.86,12,16.22,20,27.03,22019
22,20,83,15,18.07,27,32.53,4,4.82,6,7.23,18,21.69,22020
22,21,169,24,14.2,62,36.69,15,8.88,29,17.16,25,14.79,22021
22,22,55,14,25.45,4,7.27,5,9.09,13,23.64,15,27.27,22022
22,23,126,17,13.49,35,27.78,17,13.49,34,26.98,11,8.73,22023
22,24,141,35,24.82,31,21.99,15,10.64,25,17.73,23,16.31,22024
22,25,142,27,19.01,40,28.17,12,8.45,35,24.65,18,12.68,22025
22,26,79,16,20.25,10,12.66,6,7.59,29,36.71,6,7.59,22026
22,27,172,26,15.12,43,25.0,26,15.12,44,25.58,16,9.3,22027
22,28,130,25,19.23,41,31.54,11,8.46,11,8.46,33,25.38,22028
22,29,57,7,12.28,15,26.32,4,7.02,16,28.07,12,21.05,22029
23,1,166,13,7.83,7,4.22,13,7.83,34,20.48,20,12.05,23001
23,2,243,16,6.58,10,4.12,17,7.0,11,4.53,22,9.05,23002
23,3,150,24,16.0,15,10.0,19,12.67,25,16.67,15,10.0,23003
23,4,143,13,9.09,10,6.99,12,8.39,25,17.48,15,10.49,23004
23,5,132,4,3.03,13,9.85,45,34.09,17,12.88,19,14.39,23005
23,6,187,15,8.02,11,5.88,25,13.37,29,15.51,17,9.09,23006
23,7,79,8,10.13,12,15.19,15,18.99,14,17.72,11,13.92,23007
23,8,137,28,20.44,6,4.38,16,11.68,30,21.9,15,10.95,23008
23,9,78,9,11.54,9,11.54,19,24.36,11,14.1,7,8.97,23009
23,10,197,27,13.71,11,5.58,18,9.14,28,14.21,13,6.6,23010
23,11,196,29,14.8,9,4.59,26,13.27,21,10.71,29,14.8,23011
23,12,104,10,9.62,8,7.69,11,10.58,15,14.42,11,10.58,23012
23,13,246,19,7.72,17,6.91,19,7.72,45,18.29,29,11.79,23013
23,14,164,13,7.93,12,7.32,10,6.1,21,12.8,16,9.76,23014
23,15,168,22,13.1,9,5.36,15,8.93,25,14.88,17,10.12,23015
23,16,171,17,9.94,12,7.02,22,12.87,28,16.37,16,9.36,23016
23,17,201,23,11.44,7,3.48,30,14.93,40,19.9,24,11.94,23017
23,18,150,11,7.33,8,5.33,16,10.67,22,14.67,16,10.67,23018
23,19,187,21,11.23,9,4.81,20,10.7,25,13.37,16,8.56,23019
23,20,153,14,9.15,11,7.19,17,11.11,24,15.69,21,13.73,23020
23,21,124,16,12.9,4,3.23,9,7.26,24,19.35,10,8.06,23021
23,22,97,15,15.46,5,5.15,16,16.49,26,26.8,14,14.43,23022
23,23,116,13,11.21,10,8.62,13,11.21,29,25.0,12,10.34,23023
23,24,88,11,12.5,9,10.23,26,29.55,13,14.77,13,14.77,23024
23,25,120,19,15.83,10,8.33,9,7.5,13,10.83,12,10.0,23025
23,26,169,22,13.02,12,7.1,17,10.06,37,21.89,18,10.65,23026
23,27,99,20,20.2,4,4.04,9,9.09,16,16.16,14,14.14,23027
23,28,158,27,17.09,11,6.96,20,12.66,37,23.42,20,12.66,23028
23,29,118,20,16.95,12,10.17,30,25.42,23,19.49,10,8.47,23029
23,30,182,17,9.34,7,3.85,18,9.89,34,18.68,18,9.89,23030
23,31,154,12,7.79,7,4.55,21,13.64,15,9.74,19,12.34,23031
23,32,180,26,14.44,16,8.89,16,8.89,36,20.0,33,18.33,23032
23,33,249,20,8.03,18,7.23,28,11.24,36,14.46,23,9.24,23033
23,34,120,18,15.0,11,9.17,18,15.0,20,16.67,20,16.67,23034
23,35,93,21,22.58,17,18.28,9,9.68,9,9.68,25,26.88,23035
23,36,172,19,11.05,8,4.65,21,12.21,24,13.95,18,10.47,23036
23,37,98,8,8.16,14,14.29,14,14.29,9,9.18,30,30.61,23037
23,38,165,17,10.3,12,7.27,15,9.09,23,13.94,21,12.73,23038
23,39,157,22,14.01,9,5.73,16,10.19,23,14.65,15,9.55,23039
23,40,171,14,8.19,3,1.75,23,13.45,25,14.62,18,10.53,23040
23,41,128,23,17.97,3,2.34,14,10.94,23,17.97,18,14.06,23041
23,42,140,10,7.14,8,5.71,13,9.29,28,20.0,20,14.29,23042
23,43,180,17,9.44,10,5.56,19,10.56,29,16.11,23,12.78,23043
23,44,196,19,9.69,16,8.16,22,11.22,40,20.41,21,10.71,23044
23,45,163,21,12.88,4,2.45,16,9.82,22,13.5,18,11.04,23045
23,46,141,23,16.31,12,8.51,21,14.89,20,14.18,16,11.35,23046
23,47,202,25,12.38,11,5.45,18,8.91,37,18.32,38,18.81,23047
23,48,145,20,13.79,12,8.28,12,8.28,27,18.62,18,12.41,23048
23,49,120,11,9.17,10,8.33,25,20.83,13,10.83,8,6.67,23049
23,50,115,8,6.96,7,6.09,20,17.39,13,11.3,13,11.3,23050
23,51,170,22,12.94,13,7.65,16,9.41,26,15.29,21,12.35,23051
23,52,190,13,6.84,14,7.37,16,8.42,23,12.11,12,6.32,23052
23,53,131,9,6.87,10,7.63,21,16.03,14,10.69,9,6.87,23053
23,54,195,17,8.72,9,4.62,24,12.31,39,20.0,18,9.23,23054
23,55,221,19,8.6,11,4.98,15,6.79,19,8.6,22,9.95,23055
23,56,138,14,10.14,10,7.25,23,16.67,21,15.22,19,13.77,23056
23,57,147,10,6.8,6,4.08,24,16.33,32,21.77,17,11.56,23057
23,58,255,30,11.76,19,7.45,29,11.37,28,10.98,33,12.94,23058
23,59,118,13,11.02,5,4.24,24,20.34,11,9.32,13,11.02,23059
23,60,163,21,12.88,6,3.68,22,13.5,23,14.11,31,19.02,23060
23,61,159,23,14.47,6,3.77,15,9.43,32,20.13,6,3.77,23061
23,62,165,16,9.7,6,3.64,14,8.48,26,15.76,25,15.15,23062
24,1,102,18,17.65,15,14.71,11,10.78,8,7.84,19,18.63,24001
24,2,94,10,10.64,12,12.77,8,8.51,12,12.77,10,10.64,24002
24,3,78,8,10.26,17,21.79,9,11.54,5,6.41,25,32.05,24003
24,4,90,12,13.33,15,16.67,5,5.56,22,24.44,13,14.44,24004
24,5,86,11,12.79,16,18.6,11,12.79,10,11.63,15,17.44,24005
24,6,110,18,16.36,22,20.0,11,10.0,18,16.36,20,18.18,24006
24,7,103,26,25.24,11,10.68,4,3.88,15,14.56,11,10.68,24007
24,8,112,15,13.39,20,17.86,10,8.93,12,10.71,19,16.96,24008
24,9,116,19,16.38,21,18.1,7,6.03,16,13.79,24,20.69,24009
24,10,100,13,13.0,12,12.0,7,7.0,14,14.0,24,24.0,24010
24,11,50,7,14.0,2,4.0,9,18.0,9,18.0,6,12.0,24011
24,12,60,7,11.67,5,8.33,2,3.33,14,23.33,18,30.0,24012
24,13,76,16,21.05,17,22.37,6,7.89,7,9.21,14,18.42,24013
24,14,124,12,9.68,9,7.26,8,6.45,13,10.48,17,13.71,24014
24,15,85,18,21.18,20,23.53,7,8.24,12,14.12,12,14.12,24015
24,16,88,17,19.32,10,11.36,5,5.68,6,6.82,13,14.77,24016
24,17,97,14,14.43,13,13.4,6,6.19,19,19.59,15,15.46,24017
24,18,61,14,22.95,7,11.48,2,3.28,6,9.84,17,27.87,24018
24,19,77,19,24.68,8,10.39,9,11.69,10,12.99,8,10.39,24019
24,20,100,13,13.0,23,23.0,6,6.0,12,12.0,14,14.0,24020
24,21,71,17,23.94,7,9.86,9,12.68,15,21.13,12,16.9,24021
24,22,104,16,15.38,14,13.46,9,8.65,11,10.58,23,22.12,24022
24,23,83,16,19.28,15,18.07,2,2.41,16,19.28,15,18.07,24023
24,24,66,6,9.09,11,16.67,6,9.09,17,25.76,11,16.67,24024
24,25,91,19,20.88,9,9.89,3,3.3,9,9.89,17,18.68,24025
24,26,104,17,16.35,17,16.35,8,7.69,18,17.31,18,17.31,24026
24,27,67,5,7.46,13,19.4,2,2.99,11,16.42,12,17.91,24027
24,28,106,12,11.32,12,11.32,7,6.6,10,9.43,12,11.32,24028
24,29,99,17,17.17,9,9.09,12,12.12,18,18.18,14,14.14,24029
24,30,89,17,19.1,9,10.11,8,8.99,17,19.1,14,15.73,24030
24,31,83,10,12.05,11,13.25,10,12.05,16,19.28,25,30.12,24031
24,32,93,11,11.83,14,15.05,12,12.9,11,11.83,17,18.28,24032
24,33,81,12,14.81,7,8.64,9,11.11,18,22.22,20,24.69,24033
24,34,87,20,22.99,9,10.34,10,11.49,12,13.79,19,21.84,24034
24,35,105,18,17.14,8,7.62,10,9.52,19,18.1,10,9.52,24035
24,36,90,16,17.78,14,15.56,6,6.67,12,13.33,12,13.33,24036
24,37,114,22,19.3,21,18.42,9,7.89,14,12.28,26,22.81,24037
24,38,109,14,12.84,17,15.6,10,9.17,15,13.76,19,17.43,24038
24,39,91,20,21.98,8,8.79,3,3.3,11,12.09,17,18.68,24039
24,40,149,25,16.78,26,17.45,15,10.07,24,16.11,34,22.82,24040
24,41,99,14,14.14,8,8.08,4,4.04,8,8.08,11,11.11,24041
24,42,80,8,10.0,8,10.0,7,8.75,11,13.75,12,15.0,24042
24,43,76,14,18.42,13,17.11,6,7.89,17,22.37,17,22.37,24043
24,44,34,7,20.59,8,23.53,2,5.88,5,14.71,4,11.76,24044
24,45,100,23,23.0,22,22.0,9,9.0,11,11.0,17,17.0,24045
24,46,103,8,7.77,15,14.56,7,6.8,11,10.68,17,16.5,24046
24,47,91,14,15.38,10,10.99,7,7.69,9,9.89,21,23.08,24047
24,48,23,4,17.39,5,21.74,3,13.04,2,8.7,5,21.74,24048
24,49,88,14,15.91,9,10.23,9,10.23,11,12.5,18,20.45,24049
24,50,118,17,14.41,18,15.25,12,10.17,18,15.25,18,15.25,24050
24,51,142,23,16.2,20,14.08,6,4.23,20,14.08,33,23.24,24051
24,52,89,14,15.73,10,11.24,11,12.36,10,11.24,20,22.47,24052
24,53,88,15,17.05,12,13.64,15,17.05,17,19.32,17,19.32,24053
25,1,95,31,32.63,7,7.37,8,8.42,9,9.47,10,10.53,25001
25,2,136,28,20.59,25,18.38,5,3.68,26,19.12,18,13.24,25002
25,3,125,5,4.0,3,2.4,3,2.4,8,6.4,7,5.6,25003
25,4,127,17,13.39,24,18.9,13,10.24,18,14.17,15,11.81,25004
25,5,125,21,16.8,16,12.8,10,8.0,24,19.2,11,8.8,25005
25,6,99,15,15.15,19,19.19,8,8.08,22,22.22,17,17.17,25006
25,7,82,9,10.98,12,14.63,7,8.54,20,24.39,12,14.63,25007
25,8,99,14,14.14,6,6.06,6,6.06,20,20.2,17,17.17,25008
25,9,173,25,14.45,36,20.81,22,12.72,28,16.18,22,12.72,25009
25,10,37,9,24.32,4,10.81,2,5.41,5,13.51,9,24.32,25010
25,11,166,24,14.46,24,14.46,24,14.46,27,16.27,34,20.48,25011
25,12,73,9,12.33,15,20.55,12,16.44,18,24.66,8,10.96,25012
25,13,92,17,18.48,17,18.48,12,13.04,23,25.0,10,10.87,25013
25,14,123,11,8.94,4,3.25,2,1.63,7,5.69,4,3.25,25014
25,15,91,12,13.19,18,19.78,7,7.69,20,21.98,11,12.09,25015
25,16,61,5,8.2,4,6.56,3,4.92,6,9.84,9,14.75,25016
25,17,97,13,13.4,20,20.62,9,9.28,16,16.49,22,22.68,25017
25,18,63,7,11.11,14,22.22,6,9.52,5,7.94,16,25.4,25018
25,19,103,22,21.36,15,14.56,10,9.71,15,14.56,19,18.45,25019
25,20,116,20,17.24,17,14.66,14,12.07,22,18.97,18,15.52,25020
25,21,86,3,3.49,2,2.33,4,4.65,3,3.49,6,6.98,25021
25,22,98,8,8.16,15,15.31,9,9.18,13,13.27,11,11.22,25022
25,23,91,9,9.89,18,19.78,7,7.69,16,17.58,23,25.27,25023
26,1,58,10,17.24,11,18.97,8,13.79,13,22.41,11,18.97,26001
26,2,77,11,14.29,12,15.58,9,11.69,17,22.08,16,20.78,26002
26,3,55,6,10.91,7,12.73,9,16.36,19,34.55,9,16.36,26003
26,4,126,32,25.4,24,19.05,17,13.49,24,19.05,17,13.49,26004
26,5,68,8,11.76,16,23.53,6,8.82,19,27.94,13,19.12,26005
26,6,105,16,15.24,23,21.9,10,9.52,19,18.1,31,29.52,26006
26,7,33,4,12.12,13,39.39,5,15.15,2,6.06,5,15.15,26007
26,8,108,15,13.89,24,22.22,23,21.3,22,20.37,15,13.89,26008
26,9,51,10,19.61,11,21.57,7,13.73,11,21.57,7,13.73,26009
26,10,54,14,25.93,5,9.26,4,7.41,14,25.93,11,20.37,26010
26,11,85,6,7.06,14,16.47,9,10.59,21,24.71,17,20.0,26011
26,12,63,9,14.29,13,20.63,7,11.11,15,23.81,12,19.05,26012
26,13,73,15,20.55,17,23.29,8,10.96,16,21.92,10,13.7,26013
26,14,80,12,15.0,17,21.25,7,8.75,23,28.75,9,11.25,26014
26,15,42,6,14.29,11,26.19,3,7.14,12,28.57,5,11.9,26015
26,16,57,13,22.81,6,10.53,6,10.53,11,19.3,13,22.81,26016
26,17,76,19,25.0,12,15.79,3,3.95,22,28.95,14,18.42,26017
26,18,78,13,16.67,15,19.23,10,12.82,17,21.79,10,12.82,26018
26,19,101,17,16.83,12,11.88,13,12.87,23,22.77,19,18.81,26019
26,20,77,16,20.78,17,22.08,9,11.69,20,25.97,9,11.69,26020
26,21,104,19,18.27,20,19.23,11,10.58,26,25.0,21,20.19,26021
26,22,76,22,28.95,14,18.42,4,5.26,5,6.58,22,28.95,26022
26,23,122,26,21.31,16,13.11,12,9.84,32,26.23,22,18.03,26023
26,24,126,27,21.43,26,20.63,10,7.94,27,21.43,19,15.08,26024
26,25,92,12,13.04,20,21.74,15,16.3,18,19.57,15,16.3,26025
26,26,64,18,28.13,14,21.88,10,15.63,10,15.63,8,12.5,26026
26,27,55,9,16.36,7,12.73,4,7.27,14,25.45,17,30.91,26027
26,28,115,24,20.87,15,13.04,15,13.04,27,23.48,22,19.13,26028
26,29,66,11,16.67,15,22.73,7,10.61,17,25.76,8,12.12,26029
26,30,83,10,12.05,16,19.28,6,7.23,22,26.51,15,18.07,26030
26,31,31,5,16.13,2,6.45,6,19.35,8,25.81,7,22.58,26031
26,32,58,9,15.52,7,12.07,8,13.79,11,18.97,12,20.69,26032
26,33,95,17,17.89,25,26.32,7,7.37,18,18.95,17,17.89,26033
26,34,76,8,10.53,12,15.79,13,17.11,20,26.32,17,22.37,26034
26,35,76,14,18.42,13,17.11,4,5.26,21,27.63,15,19.74,26035
26,36,104,18,17.31,28,26.92,6,5.77,28,26.92,16,15.38,26036
26,37,69,13,18.84,13,18.84,16,23.19,13,18.84,9,13.04,26037
27,1,127,10,7.87,26,20.47,38,29.92,11,8.66,25,19.69,27001
27,2,65,11,16.92,11,16.92,4,6.15,9,13.85,12,18.46,27002
27,3,83,6,7.23,14,16.87,7,8.43,16,19.28,15,18.07,27003
27,4,57,12,21.05,16,28.07,5,8.77,8,14.04,10,17.54,27004
27,5,61,9,14.75,13,21.31,5,8.2,5,8.2,13,21.31,27005
27,6,47,4,8.51,6,12.77,5,10.64,10,21.28,4,8.51,27006
27,7,76,22,28.95,10,13.16,5,6.58,9,11.84,14,18.42,27007
27,8,58,7,12.07,9,15.52,6,10.34,12,20.69,13,22.41,27008
27,9,113,16,14.16,18,15.93,8,7.08,13,11.5,24,21.24,27009
27,10,166,18,10.84,18,10.84,10,6.02,18,10.84,41,24.7,27010
27,11,54,9,16.67,6,11.11,4,7.41,6,11.11,10,18.52,27011
27,12,60,5,8.33,4,6.67,8,13.33,6,10.0,5,8.33,27012
27,13,206,25,12.14,41,19.9,21,10.19,27,13.11,40,19.42,27013
27,14,63,8,12.7,7,11.11,3,4.76,9,14.29,10,15.87,27014
27,15,81,12,14.81,14,17.28,7,8.64,14,17.28,10,12.35,27015
27,16,46,5,10.87,10,21.74,12,26.09,5,10.87,5,10.87,27016
27,17,119,16,13.45,28,23.53,20,16.81,18,15.13,22,18.49,27017
27,18,41,6,14.63,5,12.2,3,7.32,4,9.76,8,19.51,27018
27,19,82,13,15.85,9,10.98,11,13.41,9,10.98,18,21.95,27019
27,20,148,17,11.49,18,12.16,13,8.78,15,10.14,15,10.14,27020
27,21,39,6,15.38,4,10.26,3,7.69,8,20.51,1,2.56,27021
27,22,83,13,15.66,4,4.82,4,4.82,8,9.64,15,18.07,27022
27,23,30,8,26.67,0,0.0,6,20.0,4,13.33,7,23.33,27023
27,24,67,13,19.4,7,10.45,5,7.46,5,7.46,9,13.43,27024
27,25,54,7,12.96,5,9.26,5,9.26,12,22.22,8,14.81,27025
27,26,166,36,21.69,26,15.66,17,10.24,22,13.25,42,25.3,27026
27,27,53,11,20.75,11,20.75,10,18.87,9,16.98,5,9.43,27027
27,28,89,11,12.36,14,15.73,11,12.36,12,13.48,15,16.85,27028
27,29,67,9,13.43,10,14.93,6,8.96,10,14.93,9,13.43,27029
27,30,55,6,10.91,12,21.82,3,5.45,10,18.18,8,14.55,27030
27,31,97,13,13.4,12,12.37,8,8.25,10,10.31,18,18.56,27031
27,32,63,9,14.29,8,12.7,7,11.11,14,22.22,11,17.46,27032
27,33,113,16,14.16,24,21.24,9,7.96,15,13.27,14,12.39,27033
27,34,82,11,13.41,11,13.41,6,7.32,4,4.88,13,15.85,27034
27,35,96,13,13.54,14,14.58,13,13.54,18,18.75,18,18.75,27035
27,36,108,14,12.96,21,19.44,10,9.26,18,16.67,24,22.22,27036
27,37,82,18,21.95,10,12.2,8,9.76,14,17.07,20,24.39,27037
27,38,86,10,11.63,19,22.09,15,17.44,16,18.6,15,17.44,27038
27,39,53,7,13.21,1,1.89,7,13.21,6,11.32,9,16.98,27039
27,40,71,7,9.86,3,4.23,7,9.86,7,9.86,9,12.68,27040
27,41,57,12,21.05,12,21.05,5,8.77,8,14.04,6,10.53,27041
27,42,43,5,11.63,12,27.91,5,11.63,7,16.28,3,6.98,27042
27,43,58,8,13.79,3,5.17,6,10.34,10,17.24,12,20.69,27043
27,44,130,21,16.15,22,16.92,14,10.77,21,16.15,23,17.69,27044
27,45,117,16,13.68,16,13.68,10,8.55,18,15.38,19,16.24,27045
27,46,112,9,8.04,6,5.36,5,4.46,8,7.14,7,6.25,27046
27,47,62,8,12.9,4,6.45,7,11.29,10,16.13,11,17.74,27047
27,48,103,22,21.36,16,15.53,4,3.88,19,18.45,26,25.24,27048
27,49,65,12,18.46,10,15.38,11,16.92,10,15.38,17,26.15,27049
27,50,83,6,7.23,19,22.89,14,16.87,18,21.69,11,13.25,27050
27,51,58,2,3.45,10,17.24,5,8.62,6,10.34,9,15.52,27051
27,52,19,2,10.53,2,10.53,3,15.79,0,0.0,3,15.79,27052
27,53,108,19,17.59,25,23.15,17,15.74,10,9.26,30,27.78,27053
27,54,40,4,10.0,10,25.0,6,15.0,9,22.5,3,7.5,27054
27,55,33,5,15.15,2,6.06,1,3.03,6,18.18,1,3.03,27055
28,1,106,12,11.32,19,17.92,10,9.43,14,13.21,25,23.58,28001
28,2,50,6,12.0,9,18.0,12,24.0,4,8.0,12,24.0,28002
28,3,85,18,21.18,19,22.35,5,5.88,14,16.47,18,21.18,28003
28,4,121,29,23.97,18,14.88,5,4.13,18,14.88,24,19.83,28004
28,5,91,14,15.38,19,20.88,5,5.49,10,10.99,24,26.37,28005
28,6,106,13,12.26,11,10.38,10,9.43,15,14.15,22,20.75,28006
28,7,103,25,24.27,13,12.62,9,8.74,21,20.39,17,16.5,28007
28,8,46,10,21.74,9,19.57,2,4.35,4,8.7,8,17.39,28008
28,9,82,14,17.07,10,12.2,6,7.32,11,13.41,24,29.27,28009
28,10,111,20,18.02,12,10.81,6,5.41,13,11.71,12,10.81,28010
28,11,67,12,17.91,13,19.4,5,7.46,13,19.4,11,16.42,28011
28,12,92,26,28.26,14,15.22,4,4.35,9,9.78,9,9.78,28012
28,13,68,11,16.18,10,14.71,4,5.88,3,4.41,22,32.35,28013
28,14,29,5,17.24,8,27.59,5,17.24,6,20.69,4,13.79,28014
28,15,46,15,32.61,7,15.22,2,4.35,5,10.87,4,8.7,28015
28,16,75,16,21.33,15,20.0,3,4.0,11,14.67,16,21.33,28016
28,17,57,13,22.81,11,19.3,9,15.79,7,12.28,9,15.79,28017
28,18,120,14,11.67,10,8.33,10,8.33,16,13.33,26,21.67,28018
28,19,82,6,7.32,18,21.95,5,6.1,11,13.41,24,29.27,28019
28,20,93,21,22.58,12,12.9,7,7.53,10,10.75,30,32.26,28020
28,21,67,9,13.43,16,23.88,5,7.46,11,16.42,20,29.85,28021
28,22,72,15,20.83,13,18.06,5,6.94,8,11.11,13,18.06,28022
28,23,104,19,18.27,17,16.35,11,10.58,16,15.38,19,18.27,28023
28,24,38,3,7.89,5,13.16,2,5.26,5,13.16,12,31.58,28024
28,25,62,9,14.52,7,11.29,1,1.61,6,9.68,13,20.97,28025
28,26,82,14,17.07,8,9.76,7,8.54,15,18.29,22,26.83,28026
28,27,53,11,20.75,12,22.64,5,9.43,10,18.87,4,7.55,28027
28,28,87,15,17.24,18,20.69,10,11.49,15,17.24,18,20.69,28028
28,29,94,11,11.7,17,18.09,6,6.38,20,21.28,28,29.79,28029
28,30,46,9,19.57,3,6.52,7,15.22,13,28.26,8,17.39,28030
28,31,85,20,23.53,11,12.94,11,12.94,15,17.65,18,21.18,28031
28,32,84,10,11.9,19,22.62,12,14.29,18,21.43,19,22.62,28032
28,33,58,11,18.97,11,18.97,2,3.45,5,8.62,8,13.79,28033
