ward,precinct,total,Pamela M. Leeming,Pamela M. Leeming Percent,Terrence M Jordan,Terrence M Jordan Percent,Mary Margaret Burke,Mary Margaret Burke Percent,Sammy W. Lacey Jr.,Sammy W. Lacey Jr. Percent,Rhonda Salle̩,Rhonda Salle̩ Percent,Steve Demitro,Steve Demitro Percent,precinct_id
33,9,72,22,30.56,6,8.33,19,26.39,1,1.39,6,8.33,3,4.17,33009
33,10,92,42,45.65,5,5.43,27,29.35,2,2.17,3,3.26,6,6.52,33010
33,11,71,22,30.99,6,8.45,20,28.17,2,2.82,5,7.04,6,8.45,33011
33,12,72,26,36.11,13,18.06,18,25.0,3,4.17,5,6.94,6,8.33,33012
33,13,71,23,32.39,9,12.68,18,25.35,2,2.82,6,8.45,7,9.86,33013
33,14,52,24,46.15,6,11.54,10,19.23,0,0.0,6,11.54,1,1.92,33014
33,15,68,19,27.94,9,13.24,18,26.47,3,4.41,2,2.94,12,17.65,33015
33,16,49,21,42.86,9,18.37,9,18.37,0,0.0,2,4.08,4,8.16,33016
33,17,75,32,42.67,7,9.33,23,30.67,0,0.0,4,5.33,8,10.67,33017
33,18,13,5,38.46,0,0.0,4,30.77,1,7.69,0,0.0,1,7.69,33018
33,19,66,29,43.94,3,4.55,19,28.79,1,1.52,1,1.52,6,9.09,33019
33,20,79,28,35.44,10,12.66,14,17.72,6,7.59,2,2.53,10,12.66,33020
33,21,82,26,31.71,8,9.76,26,31.71,3,3.66,3,3.66,9,10.98,33021
33,22,125,40,32.0,11,8.8,37,29.6,2,1.6,6,4.8,16,12.8,33022
33,23,75,37,49.33,5,6.67,11,14.67,1,1.33,2,2.67,8,10.67,33023
33,24,119,65,54.62,2,1.68,28,23.53,1,0.84,1,0.84,9,7.56,33024
33,25,82,34,41.46,10,12.2,16,19.51,4,4.88,4,4.88,6,7.32,33025
33,26,75,37,49.33,4,5.33,14,18.67,3,4.0,6,8.0,7,9.33,33026
33,27,59,29,49.15,7,11.86,14,23.73,0,0.0,2,3.39,5,8.47,33027
34,1,248,90,36.29,51,20.56,16,6.45,20,8.06,61,24.6,1,0.4,34001
34,2,128,50,39.06,28,21.88,16,12.5,17,13.28,8,6.25,3,2.34,34002
34,3,125,66,52.8,26,20.8,8,6.4,13,10.4,4,3.2,1,0.8,34003
34,4,151,59,39.07,26,17.22,22,14.57,21,13.91,12,7.95,3,1.99,34004
34,5,102,39,38.24,27,26.47,12,11.76,10,9.8,7,6.86,0,0.0,34005
34,6,296,138,46.62,75,25.34,22,7.43,35,11.82,10,3.38,0,0.0,34006
34,7,181,48,26.52,46,25.41,26,14.36,22,12.15,28,15.47,2,1.1,34007
34,8,216,91,42.13,45,20.83,16,7.41,31,14.35,16,7.41,7,3.24,34008
34,9,67,26,38.81,17,25.37,8,11.94,6,8.96,5,7.46,0,0.0,34009
34,10,140,55,39.29,33,23.57,15,10.71,16,11.43,12,8.57,3,2.14,34010
34,11,75,26,34.67,17,22.67,10,13.33,11,14.67,4,5.33,4,5.33,34011
34,12,150,44,29.33,35,23.33,16,10.67,35,23.33,10,6.67,2,1.33,34012
34,13,162,42,25.93,40,24.69,18,11.11,22,13.58,27,16.67,4,2.47,34013
34,14,77,21,27.27,26,33.77,12,15.58,7,9.09,7,9.09,1,1.3,34014
34,15,95,39,41.05,18,18.95,13,13.68,7,7.37,7,7.37,3,3.16,34015
34,16,66,21,31.82,19,28.79,5,7.58,9,13.64,7,10.61,1,1.52,34016
34,17,105,34,32.38,27,25.71,11,10.48,14,13.33,9,8.57,1,0.95,34017
34,18,140,76,54.29,22,15.71,14,10.0,9,6.43,12,8.57,0,0.0,34018
34,19,142,71,50.0,29,20.42,9,6.34,18,12.68,4,2.82,3,2.11,34019
34,20,207,82,39.61,50,24.15,17,8.21,36,17.39,18,8.7,2,0.97,34020
34,21,136,59,43.38,19,13.97,16,11.76,25,18.38,6,4.41,3,2.21,34021
34,22,169,59,34.91,42,24.85,20,11.83,35,20.71,8,4.73,1,0.59,34022
34,23,112,43,38.39,27,24.11,17,15.18,9,8.04,9,8.04,1,0.89,34023
34,24,128,57,44.53,20,15.63,15,11.72,19,14.84,11,8.59,0,0.0,34024
34,25,155,51,32.9,31,20.0,26,16.77,30,19.35,7,4.52,3,1.94,34025
34,26,141,55,39.01,31,21.99,15,10.64,22,15.6,12,8.51,2,1.42,34026
34,27,104,44,42.31,21,20.19,18,17.31,11,10.58,3,2.88,4,3.85,34027
34,28,84,49,58.33,14,16.67,5,5.95,7,8.33,3,3.57,2,2.38,34028
34,29,133,42,31.58,35,26.32,9,6.77,31,23.31,6,4.51,2,1.5,34029
34,30,185,45,24.32,56,30.27,15,8.11,39,21.08,9,4.86,5,2.7,34030
34,31,68,22,32.35,15,22.06,9,13.24,12,17.65,5,7.35,1,1.47,34031
34,32,302,117,38.74,82,27.15,27,8.94,48,15.89,19,6.29,4,1.32,34032
34,33,144,64,44.44,33,22.92,15,10.42,20,13.89,6,4.17,1,0.69,34033
34,34,180,81,45.0,33,18.33,15,8.33,38,21.11,4,2.22,3,1.67,34034
34,35,113,40,35.4,35,30.97,8,7.08,19,16.81,7,6.19,2,1.77,34035
34,36,159,75,47.17,35,22.01,15,9.43,12,7.55,12,7.55,2,1.26,34036
34,37,128,58,45.31,24,18.75,14,10.94,14,10.94,11,8.59,1,0.78,34037
34,38,84,39,46.43,15,17.86,12,14.29,8,9.52,6,7.14,1,1.19,34038
34,39,85,42,49.41,18,21.18,9,10.59,9,10.59,3,3.53,2,2.35,34039
34,40,137,44,32.12,41,29.93,10,7.3,27,19.71,7,5.11,0,0.0,34040
34,41,73,26,35.62,26,35.62,4,5.48,6,8.22,4,5.48,2,2.74,34041
34,42,177,76,42.94,33,18.64,17,9.6,31,17.51,12,6.78,1,0.56,34042
34,43,209,70,33.49,59,28.23,22,10.53,34,16.27,14,6.7,3,1.44,34043
34,44,146,70,47.95,23,15.75,11,7.53,22,15.07,14,9.59,2,1.37,34044
34,45,123,35,28.46,34,27.64,23,18.7,11,8.94,10,8.13,3,2.44,34045
34,46,122,44,36.07,35,28.69,16,13.11,15,12.3,7,5.74,2,1.64,34046
34,47,100,37,37.0,26,26.0,14,14.0,8,8.0,13,13.0,0,0.0,34047
34,48,173,74,42.77,38,21.97,13,7.51,30,17.34,9,5.2,2,1.16,34048
34,49,216,76,35.19,47,21.76,21,9.72,29,13.43,22,10.19,1,0.46,34049
34,50,140,46,32.86,35,25.0,17,12.14,23,16.43,6,4.29,1,0.71,34050
34,51,191,65,34.03,48,25.13,13,6.81,50,26.18,9,4.71,1,0.52,34051
34,52,85,41,48.24,23,27.06,9,10.59,5,5.88,3,3.53,0,0.0,34052
34,53,71,35,49.3,13,18.31,2,2.82,9,12.68,5,7.04,1,1.41,34053
34,54,82,37,45.12,20,24.39,6,7.32,10,12.2,4,4.88,0,0.0,34054
34,55,137,55,40.15,25,18.25,12,8.76,24,17.52,10,7.3,2,1.46,34055
35,1,63,19,30.16,6,9.52,13,20.63,6,9.52,6,9.52,8,12.7,35001
35,2,50,20,40.0,6,12.0,11,22.0,2,4.0,2,4.0,6,12.0,35002
35,3,48,20,41.67,5,10.42,11,22.92,2,4.17,1,2.08,6,12.5,35003
35,4,60,24,40.0,7,11.67,17,28.33,1,1.67,2,3.33,4,6.67,35004
35,5,54,18,33.33,2,3.7,17,31.48,5,9.26,4,7.41,5,9.26,35005
35,6,61,23,37.7,5,8.2,13,21.31,2,3.28,6,9.84,6,9.84,35006
35,7,101,36,35.64,1,0.99,24,23.76,3,2.97,10,9.9,10,9.9,35007
35,8,90,41,45.56,6,6.67,20,22.22,2,2.22,5,5.56,5,5.56,35008
35,9,55,20,36.36,6,10.91,12,21.82,4,7.27,7,12.73,3,5.45,35009
35,10,93,24,25.81,8,8.6,25,26.88,2,2.15,6,6.45,11,11.83,35010
35,11,72,24,33.33,8,11.11,15,20.83,3,4.17,7,9.72,8,11.11,35011
35,12,116,53,45.69,9,7.76,30,25.86,0,0.0,5,4.31,9,7.76,35012
35,13,10,5,50.0,0,0.0,1,10.0,0,0.0,1,10.0,2,20.0,35013
35,14,82,19,23.17,4,4.88,17,20.73,2,2.44,12,14.63,14,17.07,35014
35,15,88,33,37.5,6,6.82,18,20.45,6,6.82,7,7.95,7,7.95,35015
35,16,86,40,46.51,7,8.14,15,17.44,2,2.33,7,8.14,6,6.98,35016
35,17,71,22,30.99,11,15.49,15,21.13,3,4.23,6,8.45,8,11.27,35017
35,18,62,23,37.1,7,11.29,13,20.97,2,3.23,2,3.23,9,14.52,35018
35,19,80,32,40.0,4,5.0,24,30.0,3,3.75,2,2.5,9,11.25,35019
35,20,46,22,47.83,2,4.35,5,10.87,3,6.52,3,6.52,4,8.7,35020
35,21,76,25,32.89,8,10.53,15,19.74,1,1.32,7,9.21,9,11.84,35021
35,22,13,5,38.46,1,7.69,3,23.08,1,7.69,1,7.69,2,15.38,35022
35,23,35,11,31.43,3,8.57,11,31.43,3,8.57,2,5.71,1,2.86,35023
35,24,28,11,39.29,2,7.14,8,28.57,0,0.0,0,0.0,4,14.29,35024
35,25,104,37,35.58,8,7.69,17,16.35,4,3.85,15,14.42,6,5.77,35025
35,26,63,18,28.57,5,7.94,19,30.16,2,3.17,4,6.35,9,14.29,35026
35,27,113,49,43.36,7,6.19,25,22.12,3,2.65,4,3.54,9,7.96,35027
35,28,88,41,46.59,2,2.27,24,27.27,1,1.14,3,3.41,10,11.36,35028
35,29,103,37,35.92,8,7.77,28,27.18,3,2.91,6,5.83,9,8.74,35029
35,30,156,71,45.51,12,7.69,27,17.31,5,3.21,7,4.49,13,8.33,35030
35,31,44,16,36.36,2,4.55,7,15.91,1,2.27,7,15.91,7,15.91,35031
35,32,36,10,27.78,5,13.89,6,16.67,2,5.56,4,11.11,6,16.67,35032
35,33,47,20,42.55,3,6.38,9,19.15,2,4.26,2,4.26,7,14.89,35033
35,34,93,34,36.56,7,7.53,15,16.13,7,7.53,7,7.53,12,12.9,35034
35,35,71,17,23.94,5,7.04,16,22.54,6,8.45,9,12.68,8,11.27,35035
35,36,69,23,33.33,7,10.14,14,20.29,2,2.9,7,10.14,5,7.25,35036
36,1,64,21,32.81,7,10.94,14,21.88,2,3.13,4,6.25,10,15.63,36001
36,2,83,24,28.92,10,12.05,19,22.89,4,4.82,7,8.43,14,16.87,36002
36,3,196,86,43.88,35,17.86,35,17.86,13,6.63,5,2.55,12,6.12,36003
36,4,34,13,38.24,2,5.88,7,20.59,1,2.94,3,8.82,4,11.76,36004
36,5,140,35,25.0,8,5.71,43,30.71,4,2.86,1,0.71,47,33.57,36005
36,6,74,35,47.3,4,5.41,18,24.32,1,1.35,1,1.35,15,20.27,36006
36,7,73,25,34.25,4,5.48,20,27.4,4,5.48,2,2.74,17,23.29,36007
36,8,85,29,34.12,7,8.24,27,31.76,1,1.18,0,0.0,19,22.35,36008
36,9,135,37,27.41,5,3.7,47,34.81,1,0.74,3,2.22,32,23.7,36009
36,10,75,21,28.0,4,5.33,30,40.0,1,1.33,3,4.0,12,16.0,36010
36,11,100,32,32.0,5,5.0,33,33.0,4,4.0,0,0.0,21,21.0,36011
36,12,68,27,39.71,2,2.94,21,30.88,0,0.0,3,4.41,14,20.59,36012
36,13,140,48,34.29,7,5.0,42,30.0,3,2.14,5,3.57,29,20.71,36013
36,14,113,47,41.59,5,4.42,31,27.43,5,4.42,2,1.77,18,15.93,36014
36,15,84,13,15.48,10,11.9,24,28.57,1,1.19,4,4.76,30,35.71,36015
36,16,178,64,35.96,22,12.36,38,21.35,9,5.06,6,3.37,28,15.73,36016
36,17,51,18,35.29,3,5.88,10,19.61,2,3.92,7,13.73,4,7.84,36017
36,18,95,24,25.26,5,5.26,23,24.21,0,0.0,1,1.05,37,38.95,36018
36,19,93,40,43.01,11,11.83,18,19.35,2,2.15,3,3.23,17,18.28,36019
36,20,115,32,27.83,8,6.96,44,38.26,2,1.74,4,3.48,18,15.65,36020
36,21,134,46,34.33,4,2.99,39,29.1,2,1.49,2,1.49,36,26.87,36021
36,22,139,50,35.97,12,8.63,33,23.74,6,4.32,4,2.88,26,18.71,36022
36,23,209,101,48.33,27,12.92,27,12.92,18,8.61,8,3.83,16,7.66,36023
36,24,105,45,42.86,21,20.0,20,19.05,4,3.81,3,2.86,8,7.62,36024
36,25,129,35,27.13,14,10.85,47,36.43,4,3.1,3,2.33,15,11.63,36025
36,26,68,19,27.94,5,7.35,25,36.76,1,1.47,1,1.47,13,19.12,36026
36,27,57,17,29.82,2,3.51,19,33.33,2,3.51,1,1.75,14,24.56,36027
36,28,59,22,37.29,3,5.08,15,25.42,2,3.39,1,1.69,12,20.34,36028
36,29,79,30,37.97,5,6.33,14,17.72,2,2.53,3,3.8,21,26.58,36029
36,30,93,30,32.26,3,3.23,36,38.71,0,0.0,0,0.0,17,18.28,36030
36,31,91,42,46.15,5,5.49,24,26.37,0,0.0,4,4.4,10,10.99,36031
36,32,63,17,26.98,2,3.17,22,34.92,0,0.0,3,4.76,16,25.4,36032
36,33,94,39,41.49,8,8.51,21,22.34,6,6.38,5,5.32,8,8.51,36033
36,34,43,14,32.56,2,4.65,9,20.93,1,2.33,1,2.33,13,30.23,36034
36,35,95,25,26.32,12,12.63,20,21.05,2,2.11,3,3.16,23,24.21,36035
36,36,64,27,42.19,2,3.13,23,35.94,1,1.56,1,1.56,9,14.06,36036
36,37,81,29,35.8,7,8.64,18,22.22,5,6.17,1,1.23,18,22.22,36037
36,38,43,12,27.91,3,6.98,18,41.86,1,2.33,0,0.0,8,18.6,36038
36,39,63,20,31.75,7,11.11,22,34.92,3,4.76,1,1.59,8,12.7,36039
36,40,86,26,30.23,4,4.65,26,30.23,2,2.33,3,3.49,19,22.09,36040
36,41,58,24,41.38,1,1.72,17,29.31,3,5.17,0,0.0,10,17.24,36041
36,42,57,19,33.33,5,8.77,15,26.32,1,1.75,1,1.75,13,22.81,36042
36,43,73,20,27.4,5,6.85,18,24.66,0,0.0,4,5.48,19,26.03,36043
36,44,130,40,30.77,22,16.92,29,22.31,11,8.46,7,5.38,13,10.0,36044
36,45,132,46,34.85,14,10.61,23,17.42,8,6.06,4,3.03,31,23.48,36045
36,46,76,23,30.26,5,6.58,22,28.95,3,3.95,2,2.63,14,18.42,36046
36,47,183,55,30.05,25,13.66,42,22.95,10,5.46,9,4.92,32,17.49,36047
36,48,67,19,28.36,4,5.97,22,32.84,0,0.0,2,2.99,16,23.88,36048
36,49,120,30,25.0,2,1.67,57,47.5,1,0.83,3,2.5,18,15.0,36049
36,50,88,37,42.05,6,6.82,18,20.45,3,3.41,3,3.41,20,22.73,36050
36,51,100,41,41.0,7,7.0,25,25.0,2,2.0,5,5.0,12,12.0,36051
37,1,28,12,42.86,5,17.86,2,7.14,1,3.57,3,10.71,4,14.29,37001
37,2,82,25,30.49,21,25.61,15,18.29,12,14.63,3,3.66,3,3.66,37002
37,3,39,12,30.77,9,23.08,6,15.38,4,10.26,0,0.0,3,7.69,37003
37,4,91,38,41.76,17,18.68,13,14.29,11,12.09,5,5.49,1,1.1,37004
37,5,113,51,45.13,25,22.12,13,11.5,14,12.39,4,3.54,2,1.77,37005
37,6,129,69,53.49,28,21.71,13,10.08,12,9.3,1,0.78,0,0.0,37006
37,7,114,44,38.6,30,26.32,15,13.16,10,8.77,5,4.39,4,3.51,37007
37,8,42,18,42.86,15,35.71,5,11.9,2,4.76,1,2.38,0,0.0,37008
37,9,83,28,33.73,17,20.48,11,13.25,15,18.07,2,2.41,2,2.41,37009
37,10,121,81,66.94,14,11.57,13,10.74,6,4.96,3,2.48,1,0.83,37010
37,11,19,5,26.32,1,5.26,3,15.79,2,10.53,0,0.0,4,21.05,37011
37,12,55,14,25.45,16,29.09,7,12.73,8,14.55,2,3.64,5,9.09,37012
37,13,84,36,42.86,15,17.86,15,17.86,12,14.29,2,2.38,0,0.0,37013
37,14,136,47,34.56,31,22.79,22,16.18,23,16.91,3,2.21,1,0.74,37014
37,15,92,33,35.87,23,25.0,11,11.96,15,16.3,1,1.09,3,3.26,37015
37,16,93,39,41.94,20,21.51,13,13.98,10,10.75,5,5.38,3,3.23,37016
37,17,72,23,31.94,26,36.11,7,9.72,7,9.72,2,2.78,3,4.17,37017
37,18,127,51,40.16,32,25.2,16,12.6,14,11.02,4,3.15,3,2.36,37018
37,19,39,14,35.9,6,15.38,10,25.64,2,5.13,1,2.56,4,10.26,37019
37,20,82,31,37.8,17,20.73,15,18.29,10,12.2,3,3.66,2,2.44,37020
37,21,101,36,35.64,26,25.74,16,15.84,12,11.88,3,2.97,2,1.98,37021
37,22,76,50,65.79,11,14.47,2,2.63,6,7.89,1,1.32,2,2.63,37022
37,23,83,30,36.14,17,20.48,12,14.46,15,18.07,3,3.61,1,1.2,37023
37,24,65,29,44.62,14,21.54,2,3.08,5,7.69,2,3.08,1,1.54,37024
37,25,101,39,38.61,22,21.78,18,17.82,12,11.88,4,3.96,0,0.0,37025
37,26,110,24,21.82,40,36.36,16,14.55,18,16.36,3,2.73,3,2.73,37026
37,27,113,36,31.86,24,21.24,27,23.89,10,8.85,2,1.77,1,0.88,37027
37,28,99,46,46.46,16,16.16,15,15.15,12,12.12,4,4.04,1,1.01,37028
37,29,84,29,34.52,19,22.62,19,22.62,9,10.71,3,3.57,0,0.0,37029
37,30,59,22,37.29,11,18.64,13,22.03,4,6.78,1,1.69,1,1.69,37030
37,31,101,45,44.55,16,15.84,15,14.85,11,10.89,3,2.97,3,2.97,37031
37,32,90,42,46.67,13,14.44,11,12.22,17,18.89,3,3.33,0,0.0,37032
37,33,59,23,38.98,17,28.81,8,13.56,6,10.17,0,0.0,1,1.69,37033
37,34,87,29,33.33,16,18.39,16,18.39,9,10.34,4,4.6,6,6.9,37034
37,35,119,43,36.13,25,21.01,21,17.65,17,14.29,4,3.36,1,0.84,37035
37,36,81,34,41.98,14,17.28,16,19.75,10,12.35,2,2.47,1,1.23,37036
37,37,88,29,32.95,26,29.55,12,13.64,10,11.36,3,3.41,2,2.27,37037
37,38,93,31,33.33,26,27.96,9,9.68,13,13.98,7,7.53,1,1.08,37038
37,39,51,23,45.1,6,11.76,7,13.73,7,13.73,2,3.92,4,7.84,37039
37,40,88,33,37.5,22,25.0,13,14.77,13,14.77,5,5.68,0,0.0,37040
37,41,101,49,48.51,18,17.82,14,13.86,12,11.88,4,3.96,0,0.0,37041
37,42,37,15,40.54,9,24.32,6,16.22,3,8.11,1,2.7,1,2.7,37042
37,43,85,30,35.29,21,24.71,12,14.12,9,10.59,4,4.71,3,3.53,37043
38,1,69,23,33.33,5,7.25,25,36.23,0,0.0,5,7.25,10,14.49,38001
38,2,87,29,33.33,13,14.94,25,28.74,4,4.6,2,2.3,9,10.34,38002
38,3,40,12,30.0,3,7.5,14,35.0,0,0.0,3,7.5,6,15.0,38003
38,4,101,30,29.7,10,9.9,34,33.66,5,4.95,3,2.97,16,15.84,38004
38,5,77,37,48.05,4,5.19,20,25.97,0,0.0,1,1.3,4,5.19,38005
38,6,81,24,29.63,7,8.64,26,32.1,2,2.47,4,4.94,13,16.05,38006
38,7,53,23,43.4,3,5.66,16,30.19,0,0.0,3,5.66,2,3.77,38007
38,8,31,7,22.58,3,9.68,9,29.03,1,3.23,1,3.23,8,25.81,38008
38,9,64,32,50.0,2,3.13,13,20.31,3,4.69,4,6.25,4,6.25,38009
38,10,75,37,49.33,2,2.67,19,25.33,0,0.0,5,6.67,6,8.0,38010
38,11,110,37,33.64,6,5.45,31,28.18,0,0.0,5,4.55,17,15.45,38011
38,12,53,17,32.08,6,11.32,19,35.85,2,3.77,0,0.0,8,15.09,38012
38,13,116,37,31.9,9,7.76,38,32.76,6,5.17,2,1.72,15,12.93,38013
38,14,62,17,27.42,2,3.23,24,38.71,3,4.84,3,4.84,5,8.06,38014
38,15,76,21,27.63,10,13.16,21,27.63,2,2.63,6,7.89,13,17.11,38015
38,16,93,28,30.11,11,11.83,20,21.51,7,7.53,5,5.38,17,18.28,38016
38,17,72,21,29.17,7,9.72,21,29.17,3,4.17,4,5.56,13,18.06,38017
38,18,71,16,22.54,6,8.45,23,32.39,1,1.41,1,1.41,16,22.54,38018
38,19,83,21,25.3,8,9.64,35,42.17,3,3.61,2,2.41,10,12.05,38019
38,20,87,31,35.63,10,11.49,20,22.99,2,2.3,9,10.34,6,6.9,38020
38,21,47,12,25.53,6,12.77,19,40.43,0,0.0,1,2.13,8,17.02,38021
38,22,69,23,33.33,5,7.25,25,36.23,2,2.9,2,2.9,7,10.14,38022
38,23,138,40,28.99,15,10.87,50,36.23,3,2.17,7,5.07,16,11.59,38023
38,24,119,40,33.61,8,6.72,40,33.61,6,5.04,9,7.56,14,11.76,38024
38,25,47,14,29.79,2,4.26,16,34.04,0,0.0,0,0.0,12,25.53,38025
38,26,53,18,33.96,7,13.21,17,32.08,0,0.0,3,5.66,5,9.43,38026
38,27,69,22,31.88,2,2.9,19,27.54,2,2.9,5,7.25,10,14.49,38027
38,28,86,22,25.58,11,12.79,35,40.7,0,0.0,4,4.65,12,13.95,38028
38,29,75,30,40.0,4,5.33,20,26.67,2,2.67,3,4.0,7,9.33,38029
38,30,59,18,30.51,5,8.47,17,28.81,8,13.56,2,3.39,6,10.17,38030
38,31,95,32,33.68,11,11.58,24,25.26,2,2.11,5,5.26,14,14.74,38031
38,32,77,22,28.57,7,9.09,24,31.17,0,0.0,4,5.19,16,20.78,38032
38,33,57,11,19.3,4,7.02,24,42.11,3,5.26,5,8.77,7,12.28,38033
38,34,93,31,33.33,7,7.53,31,33.33,0,0.0,3,3.23,11,11.83,38034
38,35,102,36,35.29,5,4.9,28,27.45,3,2.94,4,3.92,16,15.69,38035
38,36,71,25,35.21,6,8.45,18,25.35,2,2.82,2,2.82,12,16.9,38036
38,37,81,21,25.93,8,9.88,27,33.33,4,4.94,3,3.7,12,14.81,38037
38,38,58,17,29.31,5,8.62,20,34.48,1,1.72,3,5.17,9,15.52,38038
38,39,77,29,37.66,7,9.09,23,29.87,0,0.0,7,9.09,7,9.09,38039
38,40,47,15,31.91,2,4.26,23,48.94,0,0.0,1,2.13,1,2.13,38040
38,41,104,47,45.19,4,3.85,24,23.08,2,1.92,3,2.88,13,12.5,38041
38,42,68,29,42.65,3,4.41,23,33.82,0,0.0,3,4.41,6,8.82,38042
38,43,53,18,33.96,5,9.43,10,18.87,1,1.89,3,5.66,9,16.98,38043
38,44,52,16,30.77,2,3.85,19,36.54,3,5.77,3,5.77,8,15.38,38044
38,45,64,18,28.13,10,15.63,24,37.5,2,3.13,2,3.13,3,4.69,38045
39,1,59,30,50.85,1,1.69,18,30.51,1,1.69,0,0.0,8,13.56,39001
39,2,101,33,32.67,6,5.94,41,40.59,2,1.98,2,1.98,7,6.93,39002
39,3,65,16,24.62,7,10.77,28,43.08,1,1.54,5,7.69,4,6.15,39003
39,4,45,19,42.22,3,6.67,16,35.56,0,0.0,1,2.22,5,11.11,39004
39,5,41,18,43.9,4,9.76,12,29.27,0,0.0,2,4.88,3,7.32,39005
39,6,42,11,26.19,2,4.76,16,38.1,2,4.76,1,2.38,5,11.9,39006
39,7,44,17,38.64,0,0.0,18,40.91,0,0.0,1,2.27,4,9.09,39007
39,8,73,33,45.21,3,4.11,20,27.4,3,4.11,2,2.74,11,15.07,39008
39,9,63,16,25.4,5,7.94,22,34.92,3,4.76,3,4.76,7,11.11,39009
39,10,51,15,29.41,6,11.76,16,31.37,0,0.0,4,7.84,2,3.92,39010
39,11,63,16,25.4,6,9.52,20,31.75,1,1.59,2,3.17,12,19.05,39011
39,12,80,31,38.75,8,10.0,22,27.5,2,2.5,5,6.25,6,7.5,39012
39,13,28,10,35.71,1,3.57,8,28.57,1,3.57,3,10.71,2,7.14,39013
39,14,56,17,30.36,5,8.93,13,23.21,3,5.36,1,1.79,9,16.07,39014
39,15,47,17,36.17,2,4.26,17,36.17,0,0.0,0,0.0,8,17.02,39015
39,16,45,18,40.0,5,11.11,7,15.56,4,8.89,5,11.11,2,4.44,39016
39,17,69,26,37.68,5,7.25,18,26.09,2,2.9,5,7.25,4,5.8,39017
39,18,64,28,43.75,2,3.13,13,20.31,4,6.25,2,3.13,6,9.38,39018
39,19,38,20,52.63,3,7.89,7,18.42,0,0.0,1,2.63,6,15.79,39019
39,20,54,23,42.59,5,9.26,16,29.63,0,0.0,0,0.0,7,12.96,39020
39,21,41,11,26.83,3,7.32,21,51.22,0,0.0,1,2.44,2,4.88,39021
39,22,46,15,32.61,3,6.52,14,30.43,0,0.0,4,8.7,6,13.04,39022
39,23,50,23,46.0,2,4.0,9,18.0,1,2.0,2,4.0,3,6.0,39023
39,24,48,17,35.42,3,6.25,13,27.08,2,4.17,3,6.25,4,8.33,39024
39,25,70,21,30.0,8,11.43,25,35.71,3,4.29,4,5.71,7,10.0,39025
39,26,53,15,28.3,6,11.32,19,35.85,3,5.66,2,3.77,3,5.66,39026
39,27,56,18,32.14,2,3.57,23,41.07,2,3.57,2,3.57,2,3.57,39027
39,28,122,55,45.08,7,5.74,31,25.41,7,5.74,7,5.74,10,8.2,39028
39,29,37,11,29.73,4,10.81,11,29.73,2,5.41,0,0.0,3,8.11,39029
39,30,50,20,40.0,4,8.0,16,32.0,1,2.0,0,0.0,3,6.0,39030
39,31,41,14,34.15,5,12.2,12,29.27,1,2.44,3,7.32,3,7.32,39031
39,32,37,16,43.24,7,18.92,8,21.62,0,0.0,2,5.41,3,8.11,39032
39,33,52,20,38.46,3,5.77,11,21.15,2,3.85,2,3.85,5,9.62,39033
39,34,77,19,24.68,9,11.69,24,31.17,3,3.9,5,6.49,10,12.99,39034
39,35,58,30,51.72,3,5.17,9,15.52,1,1.72,3,5.17,2,3.45,39035
39,36,73,24,32.88,5,6.85,24,32.88,3,4.11,2,2.74,6,8.22,39036
39,37,110,41,37.27,12,10.91,28,25.45,1,0.91,1,0.91,20,18.18,39037
39,38,72,32,44.44,7,9.72,21,29.17,0,0.0,3,4.17,3,4.17,39038
39,39,23,8,34.78,1,4.35,8,34.78,1,4.35,1,4.35,2,8.7,39039
39,40,39,13,33.33,5,12.82,11,28.21,1,2.56,2,5.13,6,15.38,39040
39,41,38,8,21.05,3,7.89,14,36.84,0,0.0,3,7.89,5,13.16,39041
39,42,33,10,30.3,7,21.21,13,39.39,0,0.0,0,0.0,2,6.06,39042
39,43,55,31,56.36,2,3.64,11,20.0,0,0.0,2,3.64,5,9.09,39043
40,1,53,26,49.06,4,7.55,10,18.87,0,0.0,1,1.89,7,13.21,40001
40,2,32,18,56.25,2,6.25,9,28.13,0,0.0,1,3.13,1,3.13,40002
40,3,65,32,49.23,1,1.54,10,15.38,2,3.08,5,7.69,4,6.15,40003
40,4,84,57,67.86,9,10.71,7,8.33,1,1.19,2,2.38,0,0.0,40004
40,5,108,66,61.11,6,5.56,18,16.67,0,0.0,6,5.56,4,3.7,40005
40,6,41,22,53.66,1,2.44,7,17.07,0,0.0,2,4.88,4,9.76,40006
40,7,69,36,52.17,3,4.35,10,14.49,1,1.45,6,8.7,6,8.7,40007
40,8,13,4,30.77,0,0.0,1,7.69,1,7.69,0,0.0,0,0.0,40008
40,9,68,18,26.47,17,25.0,19,27.94,2,2.94,4,5.88,6,8.82,40009
40,10,87,59,67.82,5,5.75,12,13.79,0,0.0,0,0.0,3,3.45,40010
40,11,57,24,42.11,2,3.51,20,35.09,2,3.51,1,1.75,3,5.26,40011
40,12,76,47,61.84,5,6.58,10,13.16,2,2.63,2,2.63,4,5.26,40012
40,13,164,94,57.32,8,4.88,31,18.9,1,0.61,9,5.49,2,1.22,40013
40,14,62,20,32.26,8,12.9,17,27.42,1,1.61,3,4.84,4,6.45,40014
40,15,58,27,46.55,4,6.9,14,24.14,1,1.72,1,1.72,6,10.34,40015
