ward,precinct,total,KRIS O'ROURKE COHN,KRIS O'ROURKE COHN Percent,JESSE WHITE,JESSE WHITE Percent,MATT BEAUCHAMP,MATT BEAUCHAMP Percent,precinct_id
38,47,265,58,21.89,200,75.47,7,2.64,38047
38,48,284,52,18.31,224,78.87,8,2.82,38048
38,49,265,73,27.55,184,69.43,8,3.02,38049
38,50,307,74,24.1,226,73.62,7,2.28,38050
38,51,241,56,23.24,177,73.44,8,3.32,38051
38,52,277,57,20.58,216,77.98,4,1.44,38052
38,53,54,14,25.93,39,72.22,1,1.85,38053
39,1,274,64,23.36,203,74.09,7,2.55,39001
39,2,416,69,16.59,341,81.97,6,1.44,39002
39,3,292,73,25.0,212,72.6,7,2.4,39003
39,4,210,50,23.81,154,73.33,6,2.86,39004
39,5,222,46,20.72,169,76.13,7,3.15,39005
39,6,312,72,23.08,232,74.36,8,2.56,39006
39,7,197,29,14.72,162,82.23,6,3.05,39007
39,8,348,54,15.52,289,83.05,5,1.44,39008
39,9,350,74,21.14,262,74.86,14,4.0,39009
39,10,259,28,10.81,222,85.71,9,3.47,39010
39,11,344,76,22.09,262,76.16,6,1.74,39011
39,12,226,24,10.62,194,85.84,8,3.54,39012
39,13,171,31,18.13,134,78.36,6,3.51,39013
39,14,277,35,12.64,234,84.48,8,2.89,39014
39,15,261,85,32.57,173,66.28,3,1.15,39015
39,16,211,38,18.01,169,80.09,4,1.9,39016
39,17,232,35,15.09,192,82.76,5,2.16,39017
39,18,339,61,17.99,268,79.06,10,2.95,39018
39,19,221,40,18.1,175,79.19,6,2.71,39019
39,20,261,90,34.48,164,62.84,7,2.68,39020
39,21,188,30,15.96,154,81.91,4,2.13,39021
39,22,226,23,10.18,197,87.17,6,2.65,39022
39,23,162,26,16.05,130,80.25,6,3.7,39023
39,24,159,19,11.95,136,85.53,4,2.52,39024
39,25,307,83,27.04,213,69.38,11,3.58,39025
39,26,300,75,25.0,217,72.33,8,2.67,39026
39,27,288,63,21.88,210,72.92,15,5.21,39027
39,28,301,48,15.95,233,77.41,20,6.64,39028
39,29,289,42,14.53,239,82.7,8,2.77,39029
39,30,194,28,14.43,159,81.96,7,3.61,39030
39,31,222,27,12.16,190,85.59,5,2.25,39031
39,32,292,26,8.9,264,90.41,2,0.68,39032
39,33,330,59,17.88,261,79.09,10,3.03,39033
39,34,353,66,18.7,278,78.75,9,2.55,39034
39,35,328,66,20.12,250,76.22,12,3.66,39035
39,36,349,33,9.46,310,88.83,6,1.72,39036
39,37,394,104,26.4,277,70.3,13,3.3,39037
39,38,309,77,24.92,223,72.17,9,2.91,39038
39,39,143,24,16.78,116,81.12,3,2.1,39039
39,40,195,55,28.21,136,69.74,4,2.05,39040
39,41,133,23,17.29,109,81.95,1,0.75,39041
39,42,266,81,30.45,178,66.92,7,2.63,39042
39,43,306,60,19.61,242,79.08,4,1.31,39043
39,44,326,52,15.95,263,80.67,11,3.37,39044
39,45,167,40,23.95,121,72.46,6,3.59,39045
39,46,225,30,13.33,188,83.56,7,3.11,39046
39,47,200,55,27.5,142,71.0,3,1.5,39047
40,1,206,36,17.48,165,80.1,5,2.43,40001
40,2,203,30,14.78,168,82.76,5,2.46,40002
40,3,219,28,12.79,188,85.84,3,1.37,40003
40,4,234,24,10.26,203,86.75,7,2.99,40004
40,5,130,20,15.38,104,80.0,6,4.62,40005
40,6,238,37,15.55,193,81.09,8,3.36,40006
40,7,231,27,11.69,199,86.15,5,2.16,40007
40,8,87,23,26.44,64,73.56,0,0.0,40008
40,9,148,19,12.84,122,82.43,7,4.73,40009
40,10,304,54,17.76,239,78.62,11,3.62,40010
40,11,213,22,10.33,187,87.79,4,1.88,40011
40,12,201,24,11.94,170,84.58,7,3.48,40012
40,13,274,29,10.58,236,86.13,9,3.28,40013
40,14,244,44,18.03,192,78.69,8,3.28,40014
40,15,275,43,15.64,228,82.91,4,1.45,40015
40,16,325,39,12.0,276,84.92,10,3.08,40016
40,17,150,27,18.0,119,79.33,4,2.67,40017
40,18,255,34,13.33,217,85.1,4,1.57,40018
40,19,242,48,19.83,192,79.34,2,0.83,40019
40,20,231,43,18.61,183,79.22,5,2.16,40020
40,21,259,39,15.06,214,82.63,6,2.32,40021
40,22,91,10,10.99,79,86.81,2,2.2,40022
40,23,292,36,12.33,244,83.56,12,4.11,40023
40,24,172,35,20.35,132,76.74,5,2.91,40024
40,25,196,39,19.9,149,76.02,8,4.08,40025
40,26,255,25,9.8,220,86.27,10,3.92,40026
40,27,223,31,13.9,185,82.96,7,3.14,40027
40,28,261,33,12.64,222,85.06,6,2.3,40028
40,29,317,53,16.72,257,81.07,7,2.21,40029
40,30,310,42,13.55,259,83.55,9,2.9,40030
40,31,258,58,22.48,192,74.42,8,3.1,40031
40,32,169,42,24.85,121,71.6,6,3.55,40032
40,33,260,35,13.46,221,85.0,4,1.54,40033
40,34,189,30,15.87,154,81.48,5,2.65,40034
40,35,276,49,17.75,219,79.35,8,2.9,40035
40,36,277,39,14.08,232,83.75,6,2.17,40036
40,37,214,24,11.21,174,81.31,16,7.48,40037
40,38,153,30,19.61,121,79.08,2,1.31,40038
40,39,210,29,13.81,178,84.76,3,1.43,40039
40,40,146,30,20.55,114,78.08,2,1.37,40040
40,41,308,37,12.01,260,84.42,11,3.57,40041
40,42,320,44,13.75,271,84.69,5,1.56,40042
40,43,267,24,8.99,234,87.64,9,3.37,40043
40,44,199,31,15.58,167,83.92,1,0.5,40044
40,45,373,69,18.5,294,78.82,10,2.68,40045
40,46,306,35,11.44,260,84.97,11,3.59,40046
40,47,251,27,10.76,216,86.06,8,3.19,40047
40,48,202,36,17.82,160,79.21,6,2.97,40048
40,49,166,34,20.48,129,77.71,3,1.81,40049
41,1,289,94,32.53,185,64.01,10,3.46,41001
41,2,420,146,34.76,267,63.57,7,1.67,41002
41,3,233,70,30.04,157,67.38,6,2.58,41003
41,4,329,100,30.4,218,66.26,11,3.34,41004
41,5,460,134,29.13,315,68.48,11,2.39,41005
41,6,316,87,27.53,224,70.89,5,1.58,41006
41,7,482,135,28.01,338,70.12,9,1.87,41007
41,8,310,100,32.26,204,65.81,6,1.94,41008
41,9,295,82,27.8,200,67.8,13,4.41,41009
41,10,337,116,34.42,211,62.61,10,2.97,41010
41,11,273,98,35.9,168,61.54,7,2.56,41011
41,12,430,112,26.05,311,72.33,7,1.63,41012
41,13,282,75,26.6,206,73.05,1,0.35,41013
41,14,395,120,30.38,265,67.09,10,2.53,41014
41,15,243,65,26.75,168,69.14,10,4.12,41015
41,16,356,94,26.4,251,70.51,11,3.09,41016
41,17,351,112,31.91,233,66.38,6,1.71,41017
41,18,263,69,26.24,184,69.96,10,3.8,41018
41,19,308,92,29.87,210,68.18,6,1.95,41019
41,20,383,101,26.37,278,72.58,4,1.04,41020
41,21,394,132,33.5,246,62.44,16,4.06,41021
41,22,272,91,33.46,173,63.6,8,2.94,41022
41,23,314,88,28.03,214,68.15,12,3.82,41023
41,24,258,87,33.72,166,64.34,5,1.94,41024
41,25,182,51,28.02,126,69.23,5,2.75,41025
41,26,220,68,30.91,146,66.36,6,2.73,41026
41,27,163,37,22.7,117,71.78,9,5.52,41027
41,28,201,48,23.88,150,74.63,3,1.49,41028
41,29,151,41,27.15,104,68.87,6,3.97,41029
41,30,299,82,27.42,208,69.57,9,3.01,41030
41,31,363,123,33.88,233,64.19,7,1.93,41031
41,32,300,111,37.0,185,61.67,4,1.33,41032
41,33,325,104,32.0,216,66.46,5,1.54,41033
41,34,312,114,36.54,193,61.86,5,1.6,41034
41,35,313,97,30.99,207,66.13,9,2.88,41035
41,36,352,98,27.84,244,69.32,10,2.84,41036
41,37,389,135,34.7,247,63.5,7,1.8,41037
41,38,279,61,21.86,212,75.99,6,2.15,41038
41,39,256,81,31.64,169,66.02,6,2.34,41039
41,40,280,93,33.21,178,63.57,9,3.21,41040
41,41,333,105,31.53,217,65.17,11,3.3,41041
41,42,314,109,34.71,200,63.69,5,1.59,41042
41,43,279,85,30.47,188,67.38,6,2.15,41043
41,44,291,97,33.33,192,65.98,2,0.69,41044
41,45,280,71,25.36,206,73.57,3,1.07,41045
41,46,278,93,33.45,176,63.31,9,3.24,41046
41,47,322,113,35.09,205,63.66,4,1.24,41047
41,48,244,75,30.74,162,66.39,7,2.87,41048
41,49,261,93,35.63,163,62.45,5,1.92,41049
41,50,327,99,30.28,222,67.89,6,1.83,41050
41,51,274,88,32.12,181,66.06,5,1.82,41051
41,52,345,122,35.36,208,60.29,15,4.35,41052
41,53,398,143,35.93,243,61.06,12,3.02,41053
41,54,274,76,27.74,192,70.07,6,2.19,41054
41,55,333,119,35.74,208,62.46,6,1.8,41055
41,56,389,135,34.7,247,63.5,7,1.8,41056
41,57,332,122,36.75,205,61.75,5,1.51,41057
41,58,256,92,35.94,160,62.5,4,1.56,41058
41,59,292,94,32.19,189,64.73,9,3.08,41059
41,60,275,84,30.55,188,68.36,3,1.09,41060
41,61,408,119,29.17,275,67.4,14,3.43,41061
41,62,311,87,27.97,219,70.42,5,1.61,41062
41,63,297,105,35.35,185,62.29,7,2.36,41063
41,64,334,124,37.13,201,60.18,9,2.69,41064
41,65,415,114,27.47,294,70.84,7,1.69,41065
41,66,340,112,32.94,220,64.71,8,2.35,41066
41,67,255,87,34.12,167,65.49,1,0.39,41067
41,68,221,47,21.27,169,76.47,5,2.26,41068
41,69,375,114,30.4,257,68.53,4,1.07,41069
41,70,254,73,28.74,176,69.29,5,1.97,41070
41,71,193,65,33.68,122,63.21,6,3.11,41071
42,1,404,107,26.49,292,72.28,5,1.24,42001
42,2,250,69,27.6,173,69.2,8,3.2,42002
42,3,243,61,25.1,176,72.43,6,2.47,42003
42,4,322,109,33.85,204,63.35,9,2.8,42004
42,5,294,76,25.85,212,72.11,6,2.04,42005
42,6,551,133,24.14,405,73.5,13,2.36,42006
42,7,329,99,30.09,226,68.69,4,1.22,42007
42,8,424,105,24.76,311,73.35,8,1.89,42008
42,9,255,66,25.88,181,70.98,8,3.14,42009
42,10,284,63,22.18,211,74.3,10,3.52,42010
42,11,375,114,30.4,258,68.8,3,0.8,42011
42,12,213,57,26.76,153,71.83,3,1.41,42012
42,13,523,136,26.0,378,72.28,9,1.72,42013
42,14,352,105,29.83,245,69.6,2,0.57,42014
42,15,362,94,25.97,260,71.82,8,2.21,42015
42,16,233,64,27.47,162,69.53,7,3.0,42016
42,17,270,75,27.78,190,70.37,5,1.85,42017
42,18,310,86,27.74,216,69.68,8,2.58,42018
42,19,152,47,30.92,101,66.45,4,2.63,42019
42,20,195,60,30.77,123,63.08,12,6.15,42020
42,21,190,56,29.47,132,69.47,2,1.05,42021
42,22,220,56,25.45,158,71.82,6,2.73,42022
42,23,402,121,30.1,272,67.66,9,2.24,42023
42,24,378,114,30.16,256,67.72,8,2.12,42024
42,25,315,91,28.89,214,67.94,10,3.17,42025
42,26,290,56,19.31,230,79.31,4,1.38,42026
42,27,363,97,26.72,252,69.42,14,3.86,42027
42,28,349,90,25.79,249,71.35,10,2.87,42028
42,29,363,127,34.99,234,64.46,2,0.55,42029
42,30,220,64,29.09,150,68.18,6,2.73,42030
42,31,193,74,38.34,114,59.07,5,2.59,42031
42,32,344,77,22.38,258,75.0,9,2.62,42032
42,33,394,103,26.14,282,71.57,9,2.28,42033
42,34,287,74,25.78,209,72.82,4,1.39,42034
42,35,233,52,22.32,179,76.82,2,0.86,42035
42,36,274,87,31.75,182,66.42,5,1.82,42036
42,37,310,88,28.39,221,71.29,1,0.32,42037
42,38,368,118,32.07,243,66.03,7,1.9,42038
42,39,250,20,8.0,226,90.4,4,1.6,42039
42,40,182,43,23.63,133,73.08,6,3.3,42040
42,41,312,93,29.81,215,68.91,4,1.28,42041
42,42,236,52,22.03,180,76.27,4,1.69,42042
42,43,369,125,33.88,237,64.23,7,1.9,42043
42,44,242,75,30.99,163,67.36,4,1.65,42044
42,45,268,69,25.75,195,72.76,4,1.49,42045
42,46,162,25,15.43,133,82.1,4,2.47,42046
42,47,190,51,26.84,134,70.53,5,2.63,42047
42,48,245,89,36.33,153,62.45,3,1.22,42048
42,49,152,30,19.74,119,78.29,3,1.97,42049
42,50,199,59,29.65,133,66.83,7,3.52,42050
42,51,266,77,28.95,186,69.92,3,1.13,42051
42,52,180,43,23.89,135,75.0,2,1.11,42052
42,53,205,65,31.71,136,66.34,4,1.95,42053
42,54,240,72,30.0,157,65.42,11,4.58,42054
42,55,318,95,29.87,216,67.92,7,2.2,42055
42,56,226,70,30.97,149,65.93,7,3.1,42056
42,57,229,51,22.27,170,74.24,8,3.49,42057
42,58,105,17,16.19,84,80.0,4,3.81,42058
42,59,102,35,34.31,65,63.73,2,1.96,42059
42,60,172,38,22.09,128,74.42,6,3.49,42060
42,61,224,70,31.25,153,68.3,1,0.45,42061
42,62,212,59,27.83,148,69.81,5,2.36,42062
42,63,316,99,31.33,213,67.41,4,1.27,42063
42,64,138,32,23.19,105,76.09,1,0.72,42064
42,65,293,93,31.74,196,66.89,4,1.37,42065
42,66,219,44,20.09,172,78.54,3,1.37,42066
42,67,184,51,27.72,126,68.48,7,3.8,42067
42,68,348,102,29.31,238,68.39,8,2.3,42068
42,69,374,93,24.87,264,70.59,17,4.55,42069
43,1,199,35,17.59,158,79.4,6,3.02,43001
43,2,322,84,26.09,234,72.67,4,1.24,43002
43,3,287,79,27.53,205,71.43,3,1.05,43003
43,4,351,86,24.5,260,74.07,5,1.42,43004
43,5,345,93,26.96,243,70.43,9,2.61,43005
43,6,258,55,21.32,192,74.42,11,4.26,43006
43,7,202,29,14.36,170,84.16,3,1.49,43007
43,8,305,67,21.97,231,75.74,7,2.3,43008
43,9,256,86,33.59,166,64.84,4,1.56,43009
43,10,157,32,20.38,119,75.8,6,3.82,43010
43,11,247,70,28.34,169,68.42,8,3.24,43011
43,12,366,105,28.69,251,68.58,10,2.73,43012
43,13,165,36,21.82,125,75.76,4,2.42,43013
43,14,279,59,21.15,218,78.14,2,0.72,43014
43,15,281,79,28.11,198,70.46,4,1.42,43015
43,16,319,73,22.88,242,75.86,4,1.25,43016
43,17,202,51,25.25,141,69.8,10,4.95,43017
43,18,437,126,28.83,301,68.88,10,2.29,43018
43,19,239,45,18.83,188,78.66,6,2.51,43019
43,20,328,76,23.17,241,73.48,11,3.35,43020
43,21,198,56,28.28,133,67.17,9,4.55,43021
43,22,203,51,25.12,144,70.94,8,3.94,43022
43,23,253,54,21.34,195,77.08,4,1.58,43023
43,24,270,80,29.63,177,65.56,13,4.81,43024
43,25,279,42,15.05,236,84.59,1,0.36,43025
43,26,228,69,30.26,153,67.11,6,2.63,43026
43,27,284,84,29.58,191,67.25,9,3.17,43027
43,28,261,77,29.5,175,67.05,9,3.45,43028
43,29,287,80,27.87,197,68.64,10,3.48,43029
43,30,158,50,31.65,103,65.19,5,3.16,43030
43,31,262,62,23.66,191,72.9,9,3.44,43031
43,32,241,48,19.92,187,77.59,6,2.49,43032
43,33,193,64,33.16,125,64.77,4,2.07,43033
43,34,188,51,27.13,129,68.62,8,4.26,43034
43,35,327,84,25.69,235,71.87,8,2.45,43035
43,36,291,91,31.27,191,65.64,9,3.09,43036
43,37,260,75,28.85,181,69.62,4,1.54,43037
43,38,272,71,26.1,194,71.32,7,2.57,43038
43,39,226,56,24.78,162,71.68,8,3.54,43039
43,40,171,35,20.47,129,75.44,7,4.09,43040
43,41,208,55,26.44,151,72.6,2,0.96,43041
43,42,311,83,26.69,221,71.06,7,2.25,43042
43,43,281,76,27.05,199,70.82,6,2.14,43043
43,44,356,91,25.56,256,71.91,9,2.53,43044
43,45,56,8,14.29,46,82.14,2,3.57,43045
43,46,436,154,35.32,277,63.53,5,1.15,43046
43,47,306,76,24.84,222,72.55,8,2.61,43047
43,48,333,91,27.33,231,69.37,11,3.3,43048
43,49,223,71,31.84,143,64.13,9,4.04,43049
43,50,239,61,25.52,172,71.97,6,2.51,43050
43,51,337,64,18.99,265,78.64,8,2.37,43051
43,52,367,103,28.07,258,70.3,6,1.63,43052
43,53,336,83,24.7,246,73.21,7,2.08,43053
43,54,231,47,20.35,178,77.06,6,2.6,43054
43,55,218,19,8.72,197,90.37,2,0.92,43055
43,56,196,42,21.43,144,73.47,10,5.1,43056
43,57,271,85,31.37,173,63.84,13,4.8,43057
43,58,308,68,22.08,234,75.97,6,1.95,43058
43,59,303,75,24.75,223,73.6,5,1.65,43059
43,60,211,51,24.17,155,73.46,5,2.37,43060
43,61,170,38,22.35,130,76.47,2,1.18,43061
43,62,360,120,33.33,233,64.72,7,1.94,43062
43,63,176,40,22.73,135,76.7,1,0.57,43063
43,64,201,53,26.37,144,71.64,4,1.99,43064
43,65,195,71,36.41,123,63.08,1,0.51,43065
43,66,110,28,25.45,79,71.82,3,2.73,43066
43,67,214,73,34.11,138,64.49,3,1.4,43067
44,1,320,69,21.56,245,76.56,6,1.88,44001
44,2,256,57,22.27,191,74.61,8,3.13,44002
44,3,353,71,20.11,278,78.75,4,1.13,44003
44,4,362,58,16.02,292,80.66,12,3.31,44004
44,5,376,70,18.62,293,77.93,13,3.46,44005
44,6,301,68,22.59,229,76.08,4,1.33,44006
44,7,388,86,22.16,300,77.32,2,0.52,44007
44,8,196,56,28.57,135,68.88,5,2.55,44008
44,9,539,132,24.49,390,72.36,17,3.15,44009
44,10,256,57,22.27,194,75.78,5,1.95,44010
44,11,408,84,20.59,306,75.0,18,4.41,44011
44,12,224,56,25.0,162,72.32,6,2.68,44012
44,13,234,39,16.67,189,80.77,6,2.56,44013
44,14,324,79,24.38,230,70.99,15,4.63,44014
44,15,394,62,15.74,322,81.73,10,2.54,44015
44,16,341,59,17.3,270,79.18,12,3.52,44016
44,17,372,65,17.47,297,79.84,10,2.69,44017
44,18,253,52,20.55,195,77.08,6,2.37,44018
44,19,205,42,20.49,155,75.61,8,3.9,44019
44,20,292,66,22.6,213,72.95,13,4.45,44020
44,21,381,80,21.0,283,74.28,18,4.72,44021
44,22,399,71,17.79,316,79.2,12,3.01,44022
44,23,336,47,13.99,277,82.44,12,3.57,44023
44,24,262,58,22.14,196,74.81,8,3.05,44024
44,25,347,68,19.6,266,76.66,13,3.75,44025
44,26,266,35,13.16,216,81.2,15,5.64,44026
44,27,403,93,23.08,301,74.69,9,2.23,44027
44,28,261,62,23.75,184,70.5,15,5.75,44028
44,29,366,101,27.6,251,68.58,14,3.83,44029
44,30,289,41,14.19,230,79.58,18,6.23,44030
44,31,400,91,22.75,288,72.0,21,5.25,44031
44,32,208,34,16.35,166,79.81,8,3.85,44032
44,33,412,50,12.14,342,83.01,20,4.85,44033
44,34,238,45,18.91,187,78.57,6,2.52,44034
44,35,287,64,22.3,215,74.91,8,2.79,44035
44,36,332,47,14.16,266,80.12,19,5.72,44036
44,37,393,66,16.79,313,79.64,14,3.56,44037
44,38,348,77,22.13,264,75.86,7,2.01,44038
44,39,389,96,24.68,277,71.21,16,4.11,44039
44,40,342,82,23.98,251,73.39,9,2.63,44040
44,41,355,65,18.31,281,79.15,9,2.54,44041
44,42,367,62,16.89,289,78.75,16,4.36,44042
44,43,335,76,22.69,251,74.93,8,2.39,44043
44,44,390,57,14.62,322,82.56,11,2.82,44044
44,45,355,77,21.69,262,73.8,16,4.51,44045
44,46,249,33,13.25,213,85.54,3,1.2,44046
44,47,464,131,28.23,315,67.89,18,3.88,44047
44,48,274,54,19.71,206,75.18,14,5.11,44048
44,49,542,115,21.22,416,76.75,11,2.03,44049
44,50,363,95,26.17,245,67.49,23,6.34,44050
45,1,249,46,18.47,197,79.12,6,2.41,45001
45,2,366,99,27.05,261,71.31,6,1.64,45002
45,3,415,83,20.0,322,77.59,10,2.41,45003
45,4,363,108,29.75,249,68.6,6,1.65,45004
45,5,403,136,33.75,262,65.01,5,1.24,45005
45,6,319,74,23.2,236,73.98,9,2.82,45006
45,7,297,71,23.91,215,72.39,11,3.7,45007
45,8,290,71,24.48,209,72.07,10,3.45,45008
45,9,371,84,22.64,278,74.93,9,2.43,45009
45,10,395,85,21.52,295,74.68,15,3.8,45010
45,11,291,77,26.46,207,71.13,7,2.41,45011
45,12,330,76,23.03,246,74.55,8,2.42,45012
45,13,376,87,23.14,283,75.27,6,1.6,45013
45,14,367,74,20.16,281,76.57,12,3.27,45014
45,15,373,100,26.81,266,71.31,7,1.88,45015
45,16,322,56,17.39,259,80.43,7,2.17,45016
45,17,316,79,25.0,229,72.47,8,2.53,45017
45,18,312,57,18.27,249,79.81,6,1.92,45018
45,19,356,78,21.91,272,76.4,6,1.69,45019
45,20,306,66,21.57,235,76.8,5,1.63,45020
45,21,324,85,26.23,233,71.91,6,1.85,45021
45,22,294,101,34.35,184,62.59,9,3.06,45022
45,23,352,91,25.85,249,70.74,12,3.41,45023
45,24,397,123,30.98,266,67.0,8,2.02,45024
45,25,344,83,24.13,250,72.67,11,3.2,45025
45,26,346,95,27.46,240,69.36,11,3.18,45026
45,27,311,79,25.4,226,72.67,6,1.93,45027
45,28,308,57,18.51,243,78.9,8,2.6,45028
45,29,316,73,23.1,230,72.78,13,4.11,45029
45,30,333,89,26.73,235,70.57,9,2.7,45030
45,31,308,71,23.05,227,73.7,10,3.25,45031
45,32,238,70,29.41,160,67.23,8,3.36,45032
45,33,303,84,27.72,211,69.64,8,2.64,45033
45,34,273,69,25.27,195,71.43,9,3.3,45034
45,35,322,89,27.64,228,70.81,5,1.55,45035
45,36,298,82,27.52,212,71.14,4,1.34,45036
45,37,280,55,19.64,215,76.79,10,3.57,45037
45,38,372,71,19.09,291,78.23,10,2.69,45038
45,39,354,74,20.9,263,74.29,17,4.8,45039
45,40,358,67,18.72,280,78.21,11,3.07,45040
45,41,233,60,25.75,166,71.24,7,3.0,45041
45,42,279,61,21.86,208,74.55,10,3.58,45042
45,43,301,57,18.94,238,79.07,6,1.99,45043
45,44,360,94,26.11,253,70.28,13,3.61,45044
45,45,285,81,28.42,194,68.07,10,3.51,45045
45,46,346,74,21.39,262,75.72,10,2.89,45046
45,47,336,85,25.3,246,73.21,5,1.49,45047
45,48,263,56,21.29,198,75.29,9,3.42,45048
45,49,315,95,30.16,213,67.62,7,2.22,45049
45,50,313,76,24.28,233,74.44,4,1.28,45050
45,51,335,83,24.78,240,71.64,12,3.58,45051
45,52,311,87,27.97,220,70.74,4,1.29,45052
45,53,307,88,28.66,210,68.4,9,2.93,45053
46,1,530,93,17.55,422,79.62,15,2.83,46001
46,2,275,31,11.27,238,86.55,6,2.18,46002
46,3,409,48,11.74,344,84.11,17,4.16,46003
46,4,273,38,13.92,221,80.95,14,5.13,46004
46,5,304,37,12.17,256,84.21,11,3.62,46005
46,6,283,27,9.54,245,86.57,11,3.89,46006
46,7,423,64,15.13,345,81.56,14,3.31,46007
46,8,398,29,7.29,365,91.71,4,1.01,46008
46,9,372,65,17.47,290,77.96,17,4.57,46009
46,10,170,24,14.12,138,81.18,8,4.71,46010
46,11,339,48,14.16,286,84.37,5,1.47,46011
46,12,301,41,13.62,246,81.73,14,4.65,46012
46,13,463,96,20.73,351,75.81,16,3.46,46013
46,14,273,19,6.96,247,90.48,7,2.56,46014
46,15,334,48,14.37,270,80.84,16,4.79,46015
46,16,320,39,12.19,269,84.06,12,3.75,46016
46,17,523,92,17.59,419,80.11,12,2.29,46017
46,18,365,80,21.92,275,75.34,10,2.74,46018
46,19,356,33,9.27,307,86.24,16,4.49,46019
46,20,326,23,7.06,298,91.41,5,1.53,46020
46,21,80,12,15.0,63,78.75,5,6.25,46021
46,22,271,54,19.93,206,76.01,11,4.06,46022
46,23,234,12,5.13,218,93.16,4,1.71,46023
46,24,307,38,12.38,256,83.39,13,4.23,46024
46,25,281,41,14.59,230,81.85,10,3.56,46025
46,26,277,24,8.66,241,87.0,12,4.33,46026
46,27,339,61,17.99,266,78.47,12,3.54,46027
46,28,351,64,18.23,275,78.35,12,3.42,46028
46,29,299,41,13.71,249,83.28,9,3.01,46029
46,30,361,66,18.28,286,79.22,9,2.49,46030
46,31,376,73,19.41,281,74.73,22,5.85,46031
46,32,313,46,14.7,258,82.43,9,2.88,46032
46,33,339,60,17.7,269,79.35,10,2.95,46033
46,34,411,37,9.0,367,89.29,7,1.7,46034
46,35,224,32,14.29,177,79.02,15,6.7,46035
46,36,366,76,20.77,282,77.05,8,2.19,46036
46,37,231,33,14.29,189,81.82,9,3.9,46037
46,38,166,26,15.66,137,82.53,3,1.81,46038
46,39,350,69,19.71,274,78.29,7,2.0,46039
46,40,223,21,9.42,198,88.79,4,1.79,46040
46,41,252,31,12.3,212,84.13,9,3.57,46041
46,42,372,50,13.44,308,82.8,14,3.76,46042
46,43,225,38,16.89,180,80.0,7,3.11,46043
47,1,342,48,14.04,273,79.82,21,6.14,47001
47,2,307,51,16.61,246,80.13,10,3.26,47002
47,3,287,34,11.85,237,82.58,16,5.57,47003
47,4,383,67,17.49,307,80.16,9,2.35,47004
47,5,306,56,18.3,234,76.47,16,5.23,47005
47,6,405,67,16.54,326,80.49,12,2.96,47006
47,7,337,56,16.62,268,79.53,13,3.86,47007
47,8,455,60,13.19,386,84.84,9,1.98,47008
47,9,221,23,10.41,196,88.69,2,0.9,47009
47,10,278,21,7.55,250,89.93,7,2.52,47010
47,11,544,46,8.46,485,89.15,13,2.39,47011
47,12,326,49,15.03,262,80.37,15,4.6,47012
47,13,505,63,12.48,422,83.56,20,3.96,47013
47,14,235,33,14.04,193,82.13,9,3.83,47014
47,15,378,35,9.26,331,87.57,12,3.17,47015
47,16,327,40,12.23,273,83.49,14,4.28,47016
47,17,305,46,15.08,254,83.28,5,1.64,47017
47,18,386,45,11.66,324,83.94,17,4.4,47018
47,19,368,42,11.41,317,86.14,9,2.45,47019
47,20,348,46,13.22,286,82.18,16,4.6,47020
47,21,375,59,15.73,305,81.33,11,2.93,47021
47,22,331,41,12.39,280,84.59,10,3.02,47022
47,23,154,14,9.09,134,87.01,6,3.9,47023
47,24,347,68,19.6,265,76.37,14,4.03,47024
47,25,399,78,19.55,304,76.19,17,4.26,47025
47,26,474,47,9.92,408,86.08,19,4.01,47026
47,27,319,60,18.81,238,74.61,21,6.58,47027
47,28,445,64,14.38,362,81.35,19,4.27,47028
47,29,352,69,19.6,272,77.27,11,3.13,47029
47,30,369,46,12.47,310,84.01,13,3.52,47030
47,31,337,41,12.17,281,83.38,15,4.45,47031
47,32,377,44,11.67,330,87.53,3,0.8,47032
47,33,320,38,11.88,269,84.06,13,4.06,47033
47,34,408,39,9.56,352,86.27,17,4.17,47034
47,35,476,66,13.87,395,82.98,15,3.15,47035
47,36,463,58,12.53,384,82.94,21,4.54,47036
47,37,444,59,13.29,366,82.43,19,4.28,47037
47,38,359,55,15.32,293,81.62,11,3.06,47038
47,39,361,53,14.68,292,80.89,16,4.43,47039
47,40,283,30,10.6,235,83.04,18,6.36,47040
47,41,477,66,13.84,391,81.97,20,4.19,47041
47,42,263,34,12.93,215,81.75,14,5.32,47042
47,43,244,39,15.98,197,80.74,8,3.28,47043
47,44,425,82,19.29,326,76.71,17,4.0,47044
47,45,339,53,15.63,266,78.47,20,5.9,47045
47,46,263,48,18.25,209,79.47,6,2.28,47046
47,47,345,67,19.42,267,77.39,11,3.19,47047
47,48,66,6,9.09,59,89.39,1,1.52,47048
47,49,280,35,12.5,237,84.64,8,2.86,47049
47,50,240,37,15.42,196,81.67,7,2.92,47050
47,51,240,47,19.58,181,75.42,12,5.0,47051
48,1,336,38,11.31,293,87.2,5,1.49,48001
48,2,274,44,16.06,220,80.29,10,3.65,48002
48,3,396,60,15.15,321,81.06,15,3.79,48003
48,4,411,83,20.19,320,77.86,8,1.95,48004
48,5,276,61,22.1,201,72.83,14,5.07,48005
48,6,389,36,9.25,345,88.69,8,2.06,48006
48,7,291,26,8.93,252,86.6,13,4.47,48007
