ward,precinct,total,Mary Katherine Rochford,Mary Katherine Rochford Percent,Sebastian T. Patti,Sebastian T. Patti Percent,Kevin Rogers,Kevin Rogers Percent,William D. O'Neal,William D. O'Neal Percent,Anthony Lynn Burrell,Anthony Lynn Burrell Percent,precinct_id
42,26,127,46,36.22,24,18.9,14,11.02,25,19.69,18,14.17,42026
42,27,141,71,50.35,22,15.6,23,16.31,21,14.89,4,2.84,42027
42,28,129,85,65.89,18,13.95,8,6.2,14,10.85,4,3.1,42028
42,29,108,73,67.59,20,18.52,7,6.48,6,5.56,2,1.85,42029
42,30,63,38,60.32,10,15.87,3,4.76,10,15.87,2,3.17,42030
42,31,78,56,71.79,8,10.26,3,3.85,5,6.41,6,7.69,42031
42,32,76,51,67.11,13,17.11,5,6.58,6,7.89,1,1.32,42032
42,33,184,114,61.96,33,17.93,11,5.98,16,8.7,10,5.43,42033
42,34,107,59,55.14,25,23.36,4,3.74,12,11.21,7,6.54,42034
42,35,99,69,69.7,15,15.15,7,7.07,5,5.05,3,3.03,42035
42,36,62,40,64.52,7,11.29,8,12.9,5,8.06,2,3.23,42036
42,37,76,49,64.47,13,17.11,7,9.21,5,6.58,2,2.63,42037
42,38,82,52,63.41,12,14.63,5,6.1,10,12.2,3,3.66,42038
42,39,63,20,31.75,11,17.46,14,22.22,7,11.11,11,17.46,42039
42,40,116,80,68.97,18,15.52,6,5.17,11,9.48,1,0.86,42040
42,41,121,69,57.02,22,18.18,9,7.44,15,12.4,6,4.96,42041
42,42,60,35,58.33,11,18.33,7,11.67,6,10.0,1,1.67,42042
42,43,117,70,59.83,17,14.53,10,8.55,12,10.26,8,6.84,42043
42,44,86,54,62.79,8,9.3,12,13.95,7,8.14,5,5.81,42044
42,45,112,75,66.96,18,16.07,8,7.14,8,7.14,3,2.68,42045
42,46,57,30,52.63,8,14.04,8,14.04,8,14.04,3,5.26,42046
42,47,69,45,65.22,12,17.39,3,4.35,5,7.25,4,5.8,42047
42,48,83,57,68.67,6,7.23,4,4.82,12,14.46,4,4.82,42048
42,49,33,10,30.3,7,21.21,8,24.24,6,18.18,2,6.06,42049
42,50,141,91,64.54,23,16.31,7,4.96,17,12.06,3,2.13,42050
42,51,184,99,53.8,31,16.85,18,9.78,18,9.78,18,9.78,42051
42,52,52,24,46.15,11,21.15,5,9.62,10,19.23,2,3.85,42052
42,53,135,71,52.59,30,22.22,8,5.93,15,11.11,11,8.15,42053
42,54,78,43,55.13,11,14.1,8,10.26,11,14.1,5,6.41,42054
42,55,97,46,47.42,18,18.56,11,11.34,14,14.43,8,8.25,42055
42,56,105,71,67.62,14,13.33,8,7.62,9,8.57,3,2.86,42056
42,57,57,24,42.11,15,26.32,7,12.28,8,14.04,3,5.26,42057
42,58,44,22,50.0,12,27.27,3,6.82,7,15.91,0,0.0,42058
42,59,105,56,53.33,21,20.0,13,12.38,12,11.43,3,2.86,42059
42,60,35,14,40.0,6,17.14,6,17.14,6,17.14,3,8.57,42060
42,61,57,35,61.4,12,21.05,6,10.53,4,7.02,0,0.0,42061
42,62,61,40,65.57,10,16.39,2,3.28,5,8.2,4,6.56,42062
42,63,117,67,57.26,34,29.06,4,3.42,8,6.84,4,3.42,42063
42,64,37,16,43.24,6,16.22,4,10.81,4,10.81,7,18.92,42064
42,65,91,66,72.53,10,10.99,4,4.4,9,9.89,2,2.2,42065
42,66,79,37,46.84,9,11.39,10,12.66,11,13.92,12,15.19,42066
42,67,145,85,58.62,24,16.55,12,8.28,13,8.97,11,7.59,42067
42,68,81,49,60.49,10,12.35,9,11.11,8,9.88,5,6.17,42068
42,69,64,32,50.0,11,17.19,11,17.19,5,7.81,5,7.81,42069
43,1,136,66,48.53,31,22.79,17,12.5,13,9.56,9,6.62,43001
43,2,96,62,64.58,20,20.83,3,3.13,8,8.33,3,3.13,43002
43,3,124,71,57.26,33,26.61,9,7.26,7,5.65,4,3.23,43003
43,4,136,80,58.82,25,18.38,5,3.68,17,12.5,9,6.62,43004
43,5,114,59,51.75,31,27.19,5,4.39,14,12.28,5,4.39,43005
43,6,62,34,54.84,16,25.81,2,3.23,4,6.45,6,9.68,43006
43,7,106,44,41.51,27,25.47,12,11.32,13,12.26,10,9.43,43007
43,8,151,96,63.58,25,16.56,10,6.62,14,9.27,6,3.97,43008
43,9,77,47,61.04,15,19.48,7,9.09,5,6.49,3,3.9,43009
43,10,90,50,55.56,21,23.33,6,6.67,12,13.33,1,1.11,43010
43,11,77,47,61.04,18,23.38,3,3.9,7,9.09,2,2.6,43011
43,12,124,65,52.42,40,32.26,7,5.65,9,7.26,3,2.42,43012
43,13,55,23,41.82,9,16.36,8,14.55,10,18.18,5,9.09,43013
43,14,107,66,61.68,27,25.23,7,6.54,6,5.61,1,0.93,43014
43,15,98,53,54.08,33,33.67,2,2.04,8,8.16,2,2.04,43015
43,16,96,66,68.75,14,14.58,5,5.21,9,9.38,2,2.08,43016
43,17,121,71,58.68,38,31.4,4,3.31,7,5.79,1,0.83,43017
43,18,130,74,56.92,27,20.77,9,6.92,12,9.23,8,6.15,43018
43,19,71,46,64.79,11,15.49,4,5.63,3,4.23,7,9.86,43019
43,20,123,62,50.41,46,37.4,4,3.25,6,4.88,5,4.07,43020
43,21,137,92,67.15,28,20.44,6,4.38,5,3.65,6,4.38,43021
43,22,66,37,56.06,15,22.73,5,7.58,4,6.06,5,7.58,43022
43,23,87,55,63.22,22,25.29,4,4.6,6,6.9,0,0.0,43023
43,24,95,57,60.0,12,12.63,10,10.53,13,13.68,3,3.16,43024
43,25,109,55,50.46,24,22.02,7,6.42,13,11.93,10,9.17,43025
43,26,88,51,57.95,24,27.27,7,7.95,5,5.68,1,1.14,43026
43,27,72,32,44.44,28,38.89,4,5.56,6,8.33,2,2.78,43027
43,28,140,79,56.43,29,20.71,11,7.86,15,10.71,6,4.29,43028
43,29,74,51,68.92,15,20.27,1,1.35,5,6.76,2,2.7,43029
43,30,55,29,52.73,15,27.27,4,7.27,6,10.91,1,1.82,43030
43,31,115,57,49.57,41,35.65,8,6.96,3,2.61,6,5.22,43031
43,32,116,82,70.69,19,16.38,1,0.86,10,8.62,4,3.45,43032
43,33,44,18,40.91,15,34.09,3,6.82,4,9.09,4,9.09,43033
43,34,37,21,56.76,6,16.22,7,18.92,1,2.7,2,5.41,43034
43,35,137,92,67.15,30,21.9,7,5.11,7,5.11,1,0.73,43035
43,36,83,52,62.65,12,14.46,7,8.43,5,6.02,7,8.43,43036
43,37,81,40,49.38,11,13.58,12,14.81,10,12.35,8,9.88,43037
43,38,61,33,54.1,16,26.23,2,3.28,7,11.48,3,4.92,43038
43,39,80,48,60.0,20,25.0,3,3.75,7,8.75,2,2.5,43039
43,40,47,28,59.57,6,12.77,5,10.64,4,8.51,4,8.51,43040
43,41,62,41,66.13,16,25.81,0,0.0,4,6.45,1,1.61,43041
43,42,95,59,62.11,18,18.95,4,4.21,9,9.47,5,5.26,43042
43,43,64,32,50.0,14,21.88,8,12.5,8,12.5,2,3.13,43043
43,44,95,45,47.37,28,29.47,8,8.42,8,8.42,6,6.32,43044
43,45,30,16,53.33,5,16.67,2,6.67,5,16.67,2,6.67,43045
43,46,116,64,55.17,37,31.9,2,1.72,10,8.62,3,2.59,43046
43,47,104,57,54.81,16,15.38,7,6.73,13,12.5,11,10.58,43047
43,48,89,53,59.55,15,16.85,4,4.49,9,10.11,8,8.99,43048
43,49,102,63,61.76,21,20.59,4,3.92,11,10.78,3,2.94,43049
43,50,69,28,40.58,24,34.78,7,10.14,9,13.04,1,1.45,43050
43,51,128,54,42.19,20,15.63,22,17.19,18,14.06,14,10.94,43051
43,52,60,35,58.33,13,21.67,4,6.67,4,6.67,4,6.67,43052
43,53,94,41,43.62,17,18.09,10,10.64,18,19.15,8,8.51,43053
43,54,77,45,58.44,9,11.69,9,11.69,11,14.29,3,3.9,43054
43,55,104,41,39.42,19,18.27,11,10.58,12,11.54,21,20.19,43055
43,56,57,33,57.89,13,22.81,3,5.26,8,14.04,0,0.0,43056
43,57,63,35,55.56,17,26.98,3,4.76,4,6.35,4,6.35,43057
43,58,83,52,62.65,25,30.12,1,1.2,3,3.61,2,2.41,43058
43,59,139,79,56.83,36,25.9,9,6.47,8,5.76,7,5.04,43059
44,1,107,62,57.94,25,23.36,6,5.61,11,10.28,3,2.8,44001
44,2,76,46,60.53,17,22.37,4,5.26,6,7.89,3,3.95,44002
44,3,144,91,63.19,37,25.69,6,4.17,7,4.86,3,2.08,44003
44,4,120,71,59.17,32,26.67,10,8.33,6,5.0,1,0.83,44004
44,5,108,62,57.41,26,24.07,4,3.7,12,11.11,4,3.7,44005
44,6,87,52,59.77,23,26.44,5,5.75,5,5.75,2,2.3,44006
44,7,118,69,58.47,29,24.58,7,5.93,9,7.63,4,3.39,44007
44,8,38,24,63.16,2,5.26,6,15.79,4,10.53,2,5.26,44008
44,9,57,35,61.4,13,22.81,2,3.51,2,3.51,5,8.77,44009
44,10,47,34,72.34,8,17.02,3,6.38,1,2.13,1,2.13,44010
44,11,96,45,46.88,26,27.08,11,11.46,11,11.46,3,3.13,44011
44,12,82,48,58.54,16,19.51,8,9.76,5,6.1,5,6.1,44012
44,13,70,48,68.57,16,22.86,0,0.0,5,7.14,1,1.43,44013
44,14,90,42,46.67,27,30.0,9,10.0,8,8.89,4,4.44,44014
44,15,118,60,50.85,27,22.88,7,5.93,19,16.1,5,4.24,44015
44,16,94,52,55.32,24,25.53,5,5.32,9,9.57,4,4.26,44016
44,17,142,76,53.52,39,27.46,9,6.34,14,9.86,4,2.82,44017
44,18,66,38,57.58,14,21.21,4,6.06,7,10.61,3,4.55,44018
44,19,53,31,58.49,13,24.53,3,5.66,5,9.43,1,1.89,44019
44,20,80,37,46.25,32,40.0,3,3.75,7,8.75,1,1.25,44020
44,21,85,38,44.71,31,36.47,5,5.88,7,8.24,4,4.71,44021
44,22,128,65,50.78,38,29.69,9,7.03,13,10.16,3,2.34,44022
44,23,68,44,64.71,12,17.65,3,4.41,4,5.88,5,7.35,44023
44,24,64,38,59.38,20,31.25,1,1.56,0,0.0,5,7.81,44024
44,25,83,47,56.63,12,14.46,14,16.87,9,10.84,1,1.2,44025
44,26,83,43,51.81,25,30.12,4,4.82,8,9.64,3,3.61,44026
44,27,112,64,57.14,34,30.36,6,5.36,4,3.57,4,3.57,44027
44,28,55,30,54.55,11,20.0,8,14.55,5,9.09,1,1.82,44028
44,29,91,46,50.55,26,28.57,5,5.49,9,9.89,5,5.49,44029
44,30,84,47,55.95,20,23.81,4,4.76,8,9.52,5,5.95,44030
44,31,88,50,56.82,20,22.73,7,7.95,6,6.82,5,5.68,44031
44,32,82,43,52.44,32,39.02,1,1.22,5,6.1,1,1.22,44032
44,33,116,48,41.38,47,40.52,12,10.34,4,3.45,5,4.31,44033
44,34,56,32,57.14,12,21.43,3,5.36,7,12.5,2,3.57,44034
44,35,87,45,51.72,20,22.99,5,5.75,8,9.2,9,10.34,44035
44,36,70,37,52.86,13,18.57,5,7.14,11,15.71,4,5.71,44036
44,37,128,67,52.34,36,28.13,5,3.91,11,8.59,9,7.03,44037
44,38,65,35,53.85,14,21.54,7,10.77,5,7.69,4,6.15,44038
44,39,81,45,55.56,23,28.4,7,8.64,3,3.7,3,3.7,44039
44,40,90,51,56.67,21,23.33,1,1.11,13,14.44,4,4.44,44040
44,41,108,53,49.07,26,24.07,9,8.33,13,12.04,7,6.48,44041
44,42,151,60,39.74,61,40.4,12,7.95,13,8.61,5,3.31,44042
44,43,119,76,63.87,24,20.17,6,5.04,7,5.88,6,5.04,44043
44,44,139,63,45.32,39,28.06,11,7.91,17,12.23,9,6.47,44044
44,45,96,41,42.71,21,21.88,10,10.42,16,16.67,8,8.33,44045
44,46,95,63,66.32,23,24.21,2,2.11,5,5.26,2,2.11,44046
44,47,117,64,54.7,22,18.8,13,11.11,12,10.26,6,5.13,44047
44,48,82,47,57.32,21,25.61,3,3.66,9,10.98,2,2.44,44048
44,49,190,112,58.95,38,20.0,11,5.79,21,11.05,8,4.21,44049
44,50,71,36,50.7,18,25.35,4,5.63,11,15.49,2,2.82,44050
44,51,60,33,55.0,15,25.0,4,6.67,7,11.67,1,1.67,44051
45,1,89,37,41.57,15,16.85,14,15.73,16,17.98,7,7.87,45001
45,2,144,72,50.0,19,13.19,13,9.03,33,22.92,7,4.86,45002
45,3,149,46,30.87,63,42.28,15,10.07,21,14.09,4,2.68,45003
45,4,185,108,58.38,25,13.51,13,7.03,26,14.05,13,7.03,45004
45,5,173,108,62.43,23,13.29,12,6.94,19,10.98,11,6.36,45005
45,6,118,48,40.68,11,9.32,13,11.02,35,29.66,11,9.32,45006
45,7,103,45,43.69,17,16.5,10,9.71,22,21.36,9,8.74,45007
45,8,93,41,44.09,13,13.98,15,16.13,19,20.43,5,5.38,45008
45,9,121,57,47.11,22,18.18,11,9.09,23,19.01,8,6.61,45009
45,10,134,60,44.78,22,16.42,13,9.7,29,21.64,10,7.46,45010
45,11,100,47,47.0,14,14.0,12,12.0,21,21.0,6,6.0,45011
45,12,115,59,51.3,16,13.91,8,6.96,24,20.87,8,6.96,45012
45,13,131,69,52.67,17,12.98,14,10.69,24,18.32,7,5.34,45013
45,14,112,51,45.54,17,15.18,14,12.5,18,16.07,12,10.71,45014
45,15,116,41,35.34,21,18.1,13,11.21,33,28.45,8,6.9,45015
45,16,130,38,29.23,52,40.0,16,12.31,15,11.54,9,6.92,45016
45,17,101,52,51.49,22,21.78,9,8.91,12,11.88,6,5.94,45017
45,18,138,55,39.86,34,24.64,14,10.14,25,18.12,10,7.25,45018
45,19,134,71,52.99,15,11.19,13,9.7,28,20.9,7,5.22,45019
45,20,120,61,50.83,14,11.67,9,7.5,30,25.0,6,5.0,45020
45,21,118,48,40.68,17,14.41,13,11.02,32,27.12,8,6.78,45021
45,22,98,46,46.94,14,14.29,15,15.31,21,21.43,2,2.04,45022
45,23,148,64,43.24,23,15.54,17,11.49,37,25.0,7,4.73,45023
45,24,136,82,60.29,16,11.76,14,10.29,19,13.97,5,3.68,45024
45,25,127,53,41.73,37,29.13,7,5.51,25,19.69,5,3.94,45025
45,26,146,88,60.27,28,19.18,3,2.05,19,13.01,8,5.48,45026
45,27,98,42,42.86,16,16.33,9,9.18,24,24.49,7,7.14,45027
45,28,111,30,27.03,37,33.33,14,12.61,23,20.72,7,6.31,45028
45,29,122,56,45.9,22,18.03,16,13.11,21,17.21,7,5.74,45029
45,30,146,68,46.58,38,26.03,7,4.79,23,15.75,10,6.85,45030
45,31,107,49,45.79,16,14.95,16,14.95,20,18.69,6,5.61,45031
45,32,84,41,48.81,14,16.67,4,4.76,17,20.24,8,9.52,45032
45,33,103,43,41.75,26,25.24,9,8.74,19,18.45,6,5.83,45033
45,34,88,44,50.0,15,17.05,7,7.95,15,17.05,7,7.95,45034
45,35,140,68,48.57,36,25.71,12,8.57,18,12.86,6,4.29,45035
45,36,102,60,58.82,13,12.75,8,7.84,18,17.65,3,2.94,45036
45,37,111,64,57.66,11,9.91,10,9.01,15,13.51,11,9.91,45037
45,38,127,57,44.88,20,15.75,19,14.96,22,17.32,9,7.09,45038
45,39,153,78,50.98,25,16.34,13,8.5,24,15.69,13,8.5,45039
45,40,151,76,50.33,39,25.83,7,4.64,27,17.88,2,1.32,45040
45,41,79,29,36.71,14,17.72,11,13.92,20,25.32,5,6.33,45041
45,42,151,63,41.72,37,24.5,15,9.93,27,17.88,9,5.96,45042
45,43,118,64,54.24,19,16.1,7,5.93,23,19.49,5,4.24,45043
45,44,155,88,56.77,25,16.13,12,7.74,26,16.77,4,2.58,45044
45,45,85,38,44.71,14,16.47,5,5.88,23,27.06,5,5.88,45045
45,46,126,53,42.06,27,21.43,18,14.29,20,15.87,8,6.35,45046
45,47,109,56,51.38,20,18.35,9,8.26,23,21.1,1,0.92,45047
45,48,129,68,52.71,26,20.16,12,9.3,20,15.5,3,2.33,45048
45,49,120,62,51.67,22,18.33,12,10.0,15,12.5,9,7.5,45049
45,50,93,49,52.69,13,13.98,9,9.68,18,19.35,4,4.3,45050
45,51,124,50,40.32,17,13.71,13,10.48,38,30.65,6,4.84,45051
45,52,130,59,45.38,30,23.08,10,7.69,27,20.77,4,3.08,45052
45,53,85,33,38.82,19,22.35,4,4.71,23,27.06,6,7.06,45053
46,1,211,104,49.29,42,19.91,22,10.43,28,13.27,15,7.11,46001
46,2,108,51,47.22,29,26.85,12,11.11,9,8.33,7,6.48,46002
46,3,121,55,45.45,29,23.97,15,12.4,15,12.4,7,5.79,46003
46,4,118,38,32.2,38,32.2,13,11.02,18,15.25,11,9.32,46004
46,5,56,30,53.57,9,16.07,5,8.93,6,10.71,6,10.71,46005
46,6,118,55,46.61,24,20.34,12,10.17,18,15.25,9,7.63,46006
46,7,76,40,52.63,24,31.58,4,5.26,6,7.89,2,2.63,46007
46,8,112,35,31.25,29,25.89,12,10.71,22,19.64,14,12.5,46008
46,9,92,49,53.26,23,25.0,4,4.35,14,15.22,2,2.17,46009
46,10,86,39,45.35,23,26.74,8,9.3,11,12.79,5,5.81,46010
46,11,140,67,47.86,34,24.29,19,13.57,13,9.29,7,5.0,46011
46,12,104,48,46.15,28,26.92,12,11.54,7,6.73,9,8.65,46012
46,13,96,52,54.17,17,17.71,9,9.38,10,10.42,8,8.33,46013
46,14,77,41,53.25,28,36.36,3,3.9,3,3.9,2,2.6,46014
46,15,129,51,39.53,45,34.88,10,7.75,16,12.4,7,5.43,46015
46,16,107,60,56.07,21,19.63,9,8.41,11,10.28,6,5.61,46016
46,17,166,82,49.4,46,27.71,10,6.02,19,11.45,9,5.42,46017
46,18,159,89,55.97,42,26.42,9,5.66,14,8.81,5,3.14,46018
46,19,102,51,50.0,31,30.39,5,4.9,9,8.82,6,5.88,46019
46,20,72,23,31.94,22,30.56,8,11.11,14,19.44,5,6.94,46020
46,21,52,30,57.69,10,19.23,4,7.69,3,5.77,5,9.62,46021
46,22,70,26,37.14,8,11.43,14,20.0,11,15.71,11,15.71,46022
46,23,81,26,32.1,5,6.17,16,19.75,23,28.4,11,13.58,46023
46,24,60,29,48.33,19,31.67,6,10.0,5,8.33,1,1.67,46024
46,25,110,46,41.82,28,25.45,19,17.27,12,10.91,5,4.55,46025
46,26,140,60,42.86,19,13.57,21,15.0,26,18.57,14,10.0,46026
46,27,96,43,44.79,22,22.92,14,14.58,10,10.42,7,7.29,46027
46,28,122,52,42.62,26,21.31,19,15.57,15,12.3,10,8.2,46028
46,29,113,53,46.9,23,20.35,9,7.96,16,14.16,12,10.62,46029
46,30,140,68,48.57,19,13.57,13,9.29,24,17.14,16,11.43,46030
46,31,120,77,64.17,27,22.5,3,2.5,9,7.5,4,3.33,46031
46,32,100,25,25.0,20,20.0,11,11.0,24,24.0,20,20.0,46032
46,33,151,75,49.67,36,23.84,10,6.62,19,12.58,11,7.28,46033
46,34,111,36,32.43,23,20.72,21,18.92,16,14.41,15,13.51,46034
46,35,123,56,45.53,31,25.2,8,6.5,17,13.82,11,8.94,46035
46,36,129,67,51.94,26,20.16,9,6.98,18,13.95,9,6.98,46036
46,37,70,40,57.14,15,21.43,8,11.43,6,8.57,1,1.43,46037
46,38,83,32,38.55,10,12.05,9,10.84,20,24.1,12,14.46,46038
46,39,146,73,50.0,39,26.71,15,10.27,13,8.9,6,4.11,46039
46,40,80,24,30.0,10,12.5,19,23.75,16,20.0,11,13.75,46040
46,41,92,40,43.48,23,25.0,6,6.52,12,13.04,11,11.96,46041
46,42,120,61,50.83,27,22.5,7,5.83,20,16.67,5,4.17,46042
46,43,156,85,54.49,49,31.41,9,5.77,8,5.13,5,3.21,46043
46,44,89,35,39.33,17,19.1,15,16.85,14,15.73,8,8.99,46044
46,45,122,55,45.08,36,29.51,11,9.02,14,11.48,6,4.92,46045
46,46,107,42,39.25,24,22.43,7,6.54,13,12.15,21,19.63,46046
46,47,40,10,25.0,13,32.5,4,10.0,12,30.0,1,2.5,46047
47,1,118,53,44.92,39,33.05,6,5.08,11,9.32,9,7.63,47001
47,2,137,77,56.2,28,20.44,9,6.57,17,12.41,6,4.38,47002
47,3,113,42,37.17,37,32.74,9,7.96,20,17.7,5,4.42,47003
47,4,163,91,55.83,21,12.88,13,7.98,32,19.63,6,3.68,47004
47,5,127,58,45.67,43,33.86,9,7.09,13,10.24,4,3.15,47005
47,6,155,84,54.19,30,19.35,12,7.74,23,14.84,6,3.87,47006
47,7,142,71,50.0,52,36.62,5,3.52,10,7.04,4,2.82,47007
47,8,158,77,48.73,46,29.11,4,2.53,24,15.19,7,4.43,47008
47,9,123,51,41.46,36,29.27,9,7.32,21,17.07,6,4.88,47009
47,10,71,48,67.61,11,15.49,2,2.82,8,11.27,2,2.82,47010
47,11,196,65,33.16,88,44.9,11,5.61,24,12.24,8,4.08,47011
47,12,122,55,45.08,29,23.77,10,8.2,20,16.39,8,6.56,47012
47,13,188,111,59.04,43,22.87,13,6.91,16,8.51,5,2.66,47013
47,14,99,43,43.43,27,27.27,7,7.07,17,17.17,5,5.05,47014
47,15,117,59,50.43,20,17.09,14,11.97,12,10.26,12,10.26,47015
47,16,141,72,51.06,41,29.08,11,7.8,12,8.51,5,3.55,47016
47,17,131,65,49.62,25,19.08,14,10.69,22,16.79,5,3.82,47017
47,18,130,71,54.62,42,32.31,2,1.54,11,8.46,4,3.08,47018
47,19,161,66,40.99,70,43.48,3,1.86,19,11.8,3,1.86,47019
47,20,153,66,43.14,58,37.91,10,6.54,15,9.8,4,2.61,47020
47,21,169,103,60.95,41,24.26,6,3.55,14,8.28,5,2.96,47021
47,22,141,72,51.06,35,24.82,18,12.77,12,8.51,4,2.84,47022
47,23,64,27,42.19,29,45.31,1,1.56,6,9.38,1,1.56,47023
47,24,117,68,58.12,30,25.64,4,3.42,13,11.11,2,1.71,47024
47,25,141,72,51.06,23,16.31,16,11.35,22,15.6,8,5.67,47025
47,26,192,111,57.81,43,22.4,7,3.65,22,11.46,9,4.69,47026
47,27,125,52,41.6,36,28.8,10,8.0,16,12.8,11,8.8,47027
47,28,190,99,52.11,55,28.95,7,3.68,23,12.11,6,3.16,47028
47,29,123,67,54.47,26,21.14,7,5.69,15,12.2,8,6.5,47029
47,30,131,74,56.49,29,22.14,10,7.63,13,9.92,5,3.82,47030
47,31,145,72,49.66,43,29.66,11,7.59,13,8.97,6,4.14,47031
47,32,138,76,55.07,40,28.99,5,3.62,14,10.14,3,2.17,47032
47,33,117,62,52.99,25,21.37,7,5.98,17,14.53,6,5.13,47033
47,34,161,99,61.49,35,21.74,5,3.11,15,9.32,7,4.35,47034
47,35,189,101,53.44,49,25.93,10,5.29,25,13.23,4,2.12,47035
47,36,164,85,51.83,49,29.88,11,6.71,16,9.76,3,1.83,47036
47,37,135,70,51.85,42,31.11,8,5.93,11,8.15,4,2.96,47037
47,38,126,71,56.35,29,23.02,8,6.35,14,11.11,4,3.17,47038
47,39,125,59,47.2,38,30.4,7,5.6,19,15.2,2,1.6,47039
47,40,122,65,53.28,36,29.51,6,4.92,8,6.56,7,5.74,47040
47,41,200,83,41.5,83,41.5,5,2.5,23,11.5,6,3.0,47041
47,42,105,57,54.29,29,27.62,4,3.81,11,10.48,4,3.81,47042
47,43,86,46,53.49,24,27.91,5,5.81,10,11.63,1,1.16,47043
47,44,104,52,50.0,17,16.35,13,12.5,19,18.27,3,2.88,47044
47,45,149,73,48.99,58,38.93,7,4.7,7,4.7,4,2.68,47045
47,46,89,47,52.81,16,17.98,6,6.74,18,20.22,2,2.25,47046
47,47,127,60,47.24,38,29.92,11,8.66,11,8.66,7,5.51,47047
47,48,38,11,28.95,14,36.84,5,13.16,4,10.53,4,10.53,47048
47,49,80,39,48.75,24,30.0,3,3.75,12,15.0,2,2.5,47049
47,50,111,60,54.05,23,20.72,3,2.7,22,19.82,3,2.7,47050
47,51,81,39,48.15,15,18.52,6,7.41,13,16.05,8,9.88,47051
47,52,114,57,50.0,18,15.79,8,7.02,23,20.18,8,7.02,47052
48,1,92,44,47.83,24,26.09,4,4.35,13,14.13,7,7.61,48001
48,2,106,45,42.45,24,22.64,13,12.26,16,15.09,8,7.55,48002
48,3,128,44,34.38,34,26.56,17,13.28,17,13.28,16,12.5,48003
48,4,137,71,51.82,40,29.2,10,7.3,7,5.11,9,6.57,48004
48,5,135,81,60.0,34,25.19,7,5.19,10,7.41,3,2.22,48005
48,6,132,60,45.45,36,27.27,11,8.33,16,12.12,9,6.82,48006
48,7,88,47,53.41,21,23.86,4,4.55,10,11.36,6,6.82,48007
48,8,95,46,48.42,25,26.32,8,8.42,10,10.53,6,6.32,48008
48,9,127,48,37.8,30,23.62,20,15.75,15,11.81,14,11.02,48009
48,10,75,35,46.67,33,44.0,2,2.67,3,4.0,2,2.67,48010
48,11,156,84,53.85,49,31.41,6,3.85,7,4.49,10,6.41,48011
48,12,105,43,40.95,26,24.76,12,11.43,14,13.33,10,9.52,48012
48,13,127,57,44.88,34,26.77,12,9.45,18,14.17,6,4.72,48013
48,14,91,35,38.46,20,21.98,14,15.38,15,16.48,7,7.69,48014
48,15,69,30,43.48,13,18.84,12,17.39,9,13.04,5,7.25,48015
48,16,94,38,40.43,22,23.4,14,14.89,15,15.96,5,5.32,48016
48,17,152,73,48.03,34,22.37,15,9.87,15,9.87,15,9.87,48017
48,18,73,19,26.03,20,27.4,9,12.33,16,21.92,9,12.33,48018
48,19,114,63,55.26,29,25.44,4,3.51,12,10.53,6,5.26,48019
48,20,97,47,48.45,41,42.27,2,2.06,5,5.15,2,2.06,48020
48,21,120,45,37.5,12,10.0,21,17.5,26,21.67,16,13.33,48021
48,22,186,94,50.54,27,14.52,18,9.68,34,18.28,13,6.99,48022
48,23,104,39,37.5,26,25.0,17,16.35,15,14.42,7,6.73,48023
48,24,86,30,34.88,21,24.42,7,8.14,17,19.77,11,12.79,48024
48,25,140,60,42.86,42,30.0,15,10.71,18,12.86,5,3.57,48025
48,26,131,71,54.2,28,21.37,11,8.4,15,11.45,6,4.58,48026
48,27,65,31,47.69,9,13.85,9,13.85,8,12.31,8,12.31,48027
48,28,127,71,55.91,35,27.56,9,7.09,5,3.94,7,5.51,48028
48,29,111,53,47.75,27,24.32,14,12.61,9,8.11,8,7.21,48029
48,30,119,47,39.5,52,43.7,4,3.36,9,7.56,7,5.88,48030
48,31,86,28,32.56,25,29.07,14,16.28,10,11.63,9,10.47,48031
48,32,74,31,41.89,20,27.03,9,12.16,9,12.16,5,6.76,48032
48,33,142,69,48.59,33,23.24,15,10.56,17,11.97,8,5.63,48033
48,34,134,71,52.99,24,17.91,13,9.7,18,13.43,8,5.97,48034
48,35,53,18,33.96,5,9.43,5,9.43,12,22.64,13,24.53,48035
48,36,120,66,55.0,20,16.67,14,11.67,14,11.67,6,5.0,48036
48,37,72,37,51.39,22,30.56,3,4.17,8,11.11,2,2.78,48037
48,38,161,85,52.8,44,27.33,12,7.45,18,11.18,2,1.24,48038
48,39,104,52,50.0,16,15.38,14,13.46,12,11.54,10,9.62,48039
48,40,66,36,54.55,14,21.21,5,7.58,10,15.15,1,1.52,48040
48,41,42,16,38.1,13,30.95,6,14.29,3,7.14,4,9.52,48041
48,42,103,49,47.57,35,33.98,7,6.8,10,9.71,2,1.94,48042
48,43,125,77,61.6,32,25.6,5,4.0,8,6.4,3,2.4,48043
48,44,129,64,49.61,41,31.78,8,6.2,9,6.98,7,5.43,48044
48,45,93,48,51.61,22,23.66,7,7.53,8,8.6,8,8.6,48045
48,46,79,38,48.1,11,13.92,7,8.86,17,21.52,6,7.59,48046
48,47,81,30,37.04,15,18.52,8,9.88,15,18.52,13,16.05,48047
48,48,102,46,45.1,33,32.35,8,7.84,6,5.88,9,8.82,48048
48,49,42,24,57.14,8,19.05,2,4.76,6,14.29,2,4.76,48049
