ward,precinct,total,Stella B. Black,Stella B. Black Percent,Barbara McGowan,Barbara McGowan Percent,Michael A. Alvarez,Michael A. Alvarez Percent,Mariyana T. Spyropoulos,Mariyana T. Spyropoulos Percent,Kathleen Mary O'Reilley,Kathleen Mary O'Reilley Percent,"Wallace Davis, III","Wallace Davis, III Percent",Maureen Kelly,Maureen Kelly Percent,Todd Connor,Todd Connor Percent,Kari K. Steele,Kari K. Steele Percent,precinct_id
5,7,408,64,15.69,70,17.16,41,10.05,29,7.11,13,3.19,75,18.38,20,4.9,17,4.17,79,19.36,05007
5,8,554,20,3.61,92,16.61,38,6.86,143,25.81,24,4.33,14,2.53,26,4.69,125,22.56,72,13.0,05008
5,9,348,50,14.37,69,19.83,46,13.22,23,6.61,16,4.6,42,12.07,20,5.75,19,5.46,63,18.1,05009
5,10,248,31,12.5,40,16.13,24,9.68,14,5.65,18,7.26,44,17.74,15,6.05,15,6.05,47,18.95,05010
5,11,343,19,5.54,58,16.91,38,11.08,69,20.12,7,2.04,23,6.71,13,3.79,60,17.49,56,16.33,05011
5,12,171,25,14.62,24,14.04,15,8.77,9,5.26,8,4.68,36,21.05,7,4.09,12,7.02,35,20.47,05012
5,13,320,50,15.63,45,14.06,34,10.63,23,7.19,12,3.75,57,17.81,16,5.0,23,7.19,60,18.75,05013
5,14,530,42,7.92,75,14.15,45,8.49,99,18.68,18,3.4,45,8.49,16,3.02,88,16.6,102,19.25,05014
5,15,270,31,11.48,46,17.04,25,9.26,37,13.7,18,6.67,39,14.44,11,4.07,24,8.89,39,14.44,05015
5,16,239,43,17.99,37,15.48,34,14.23,11,4.6,14,5.86,34,14.23,14,5.86,11,4.6,41,17.15,05016
5,17,273,46,16.85,54,19.78,29,10.62,24,8.79,11,4.03,43,15.75,16,5.86,9,3.3,41,15.02,05017
5,18,306,42,13.73,47,15.36,55,17.97,20,6.54,13,4.25,42,13.73,16,5.23,19,6.21,52,16.99,05018
5,19,164,28,17.07,29,17.68,14,8.54,7,4.27,4,2.44,41,25.0,4,2.44,6,3.66,31,18.9,05019
5,20,130,28,21.54,16,12.31,16,12.31,8,6.15,5,3.85,24,18.46,6,4.62,4,3.08,23,17.69,05020
5,21,298,52,17.45,50,16.78,32,10.74,20,6.71,12,4.03,46,15.44,11,3.69,15,5.03,60,20.13,05021
5,22,331,58,17.52,63,19.03,41,12.39,23,6.95,19,5.74,45,13.6,23,6.95,22,6.65,37,11.18,05022
5,23,202,32,15.84,32,15.84,23,11.39,15,7.43,10,4.95,40,19.8,9,4.46,14,6.93,27,13.37,05023
5,24,458,31,6.77,78,17.03,40,8.73,83,18.12,17,3.71,42,9.17,23,5.02,62,13.54,82,17.9,05024
5,25,254,39,15.35,45,17.72,37,14.57,14,5.51,15,5.91,40,15.75,10,3.94,14,5.51,40,15.75,05025
5,26,326,51,15.64,60,18.4,31,9.51,22,6.75,18,5.52,69,21.17,12,3.68,13,3.99,50,15.34,05026
5,27,430,19,4.42,61,14.19,32,7.44,108,25.12,15,3.49,18,4.19,18,4.19,92,21.4,67,15.58,05027
5,28,438,66,15.07,79,18.04,49,11.19,33,7.53,11,2.51,73,16.67,8,1.83,26,5.94,93,21.23,05028
5,29,377,54,14.32,72,19.1,40,10.61,29,7.69,12,3.18,70,18.57,16,4.24,19,5.04,65,17.24,05029
5,30,328,17,5.18,48,14.63,17,5.18,86,26.22,7,2.13,14,4.27,12,3.66,80,24.39,47,14.33,05030
5,31,294,43,14.63,48,16.33,31,10.54,26,8.84,12,4.08,49,16.67,14,4.76,11,3.74,60,20.41,05031
5,32,703,110,15.65,130,18.49,66,9.39,55,7.82,19,2.7,125,17.78,32,4.55,36,5.12,130,18.49,05032
5,33,237,38,16.03,58,24.47,22,9.28,14,5.91,12,5.06,37,15.61,13,5.49,12,5.06,31,13.08,05033
5,34,357,53,14.85,53,14.85,39,10.92,18,5.04,16,4.48,66,18.49,21,5.88,18,5.04,73,20.45,05034
5,35,282,21,7.45,41,14.54,41,14.54,44,15.6,15,5.32,23,8.16,17,6.03,37,13.12,43,15.25,05035
5,36,130,24,18.46,21,16.15,12,9.23,4,3.08,9,6.92,18,13.85,10,7.69,12,9.23,20,15.38,05036
5,37,324,21,6.48,57,17.59,32,9.88,56,17.28,16,4.94,31,9.57,19,5.86,42,12.96,50,15.43,05037
5,38,529,32,6.05,96,18.15,37,6.99,114,21.55,19,3.59,35,6.62,28,5.29,101,19.09,67,12.67,05038
5,39,500,16,3.2,85,17.0,29,5.8,132,26.4,9,1.8,15,3.0,22,4.4,118,23.6,74,14.8,05039
5,40,269,50,18.59,41,15.24,34,12.64,18,6.69,8,2.97,46,17.1,12,4.46,12,4.46,48,17.84,05040
5,41,314,13,4.14,46,14.65,21,6.69,86,27.39,15,4.78,2,0.64,13,4.14,73,23.25,45,14.33,05041
5,42,336,60,17.86,53,15.77,33,9.82,19,5.65,11,3.27,67,19.94,15,4.46,21,6.25,57,16.96,05042
5,43,446,53,11.88,77,17.26,34,7.62,46,10.31,14,3.14,89,19.96,13,2.91,20,4.48,100,22.42,05043
5,44,329,48,14.59,61,18.54,39,11.85,23,6.99,8,2.43,49,14.89,18,5.47,15,4.56,68,20.67,05044
5,45,176,28,15.91,37,21.02,29,16.48,10,5.68,5,2.84,21,11.93,8,4.55,4,2.27,34,19.32,05045
5,46,351,19,5.41,62,17.66,40,11.4,67,19.09,13,3.7,20,5.7,15,4.27,52,14.81,63,17.95,05046
5,47,281,42,14.95,45,16.01,27,9.61,22,7.83,13,4.63,56,19.93,14,4.98,13,4.63,49,17.44,05047
5,48,234,27,11.54,35,14.96,28,11.97,39,16.67,10,4.27,17,7.26,12,5.13,29,12.39,37,15.81,05048
5,49,76,12,15.79,15,19.74,10,13.16,1,1.32,5,6.58,13,17.11,3,3.95,3,3.95,14,18.42,05049
5,50,220,38,17.27,36,16.36,24,10.91,9,4.09,10,4.55,39,17.73,11,5.0,8,3.64,45,20.45,05050
5,51,189,27,14.29,41,21.69,29,15.34,10,5.29,6,3.17,28,14.81,11,5.82,9,4.76,28,14.81,05051
5,52,20,1,5.0,3,15.0,1,5.0,4,20.0,0,0.0,1,5.0,0,0.0,5,25.0,5,25.0,05052
5,53,428,45,10.51,68,15.89,40,9.35,56,13.08,18,4.21,63,14.72,22,5.14,39,9.11,77,17.99,05053
5,54,563,72,12.79,117,20.78,61,10.83,26,4.62,16,2.84,104,18.47,22,3.91,30,5.33,115,20.43,05054
5,55,274,36,13.14,57,20.8,23,8.39,18,6.57,17,6.2,47,17.15,10,3.65,13,4.74,53,19.34,05055
6,1,583,68,11.66,119,20.41,53,9.09,35,6.0,9,1.54,107,18.35,24,4.12,11,1.89,157,26.93,06001
6,2,488,53,10.86,91,18.65,47,9.63,30,6.15,13,2.66,92,18.85,18,3.69,20,4.1,124,25.41,06002
6,3,464,61,13.15,82,17.67,48,10.34,25,5.39,13,2.8,81,17.46,20,4.31,16,3.45,118,25.43,06003
6,4,312,48,15.38,50,16.03,42,13.46,24,7.69,17,5.45,43,13.78,22,7.05,16,5.13,50,16.03,06004
6,5,148,17,11.49,33,22.3,20,13.51,3,2.03,8,5.41,29,19.59,10,6.76,4,2.7,24,16.22,06005
6,6,308,43,13.96,48,15.58,36,11.69,8,2.6,10,3.25,50,16.23,14,4.55,16,5.19,83,26.95,06006
6,7,328,57,17.38,48,14.63,26,7.93,23,7.01,19,5.79,56,17.07,19,5.79,20,6.1,60,18.29,06007
6,8,526,58,11.03,89,16.92,50,9.51,27,5.13,16,3.04,104,19.77,19,3.61,16,3.04,147,27.95,06008
6,9,405,58,14.32,70,17.28,28,6.91,18,4.44,11,2.72,69,17.04,19,4.69,13,3.21,119,29.38,06009
6,10,690,99,14.35,114,16.52,76,11.01,29,4.2,22,3.19,132,19.13,18,2.61,24,3.48,176,25.51,06010
6,11,405,55,13.58,71,17.53,46,11.36,25,6.17,9,2.22,79,19.51,14,3.46,10,2.47,96,23.7,06011
6,12,283,43,15.19,42,14.84,34,12.01,18,6.36,21,7.42,35,12.37,16,5.65,20,7.07,54,19.08,06012
6,13,342,53,15.5,51,14.91,45,13.16,10,2.92,12,3.51,52,15.2,11,3.22,12,3.51,96,28.07,06013
6,14,314,45,14.33,51,16.24,43,13.69,21,6.69,9,2.87,47,14.97,13,4.14,11,3.5,74,23.57,06014
6,15,171,26,15.2,25,14.62,21,12.28,8,4.68,9,5.26,27,15.79,13,7.6,6,3.51,36,21.05,06015
6,16,482,56,11.62,98,20.33,50,10.37,36,7.47,11,2.28,75,15.56,20,4.15,18,3.73,118,24.48,06016
6,17,501,70,13.97,86,17.17,41,8.18,25,4.99,7,1.4,95,18.96,16,3.19,13,2.59,148,29.54,06017
6,18,164,24,14.63,25,15.24,16,9.76,7,4.27,19,11.59,25,15.24,8,4.88,11,6.71,29,17.68,06018
6,19,474,74,15.61,70,14.77,51,10.76,27,5.7,26,5.49,93,19.62,21,4.43,14,2.95,98,20.68,06019
6,20,374,48,12.83,80,21.39,51,13.64,20,5.35,20,5.35,64,17.11,17,4.55,13,3.48,61,16.31,06020
6,21,435,51,11.72,84,19.31,51,11.72,24,5.52,13,2.99,81,18.62,20,4.6,15,3.45,96,22.07,06021
6,22,346,61,17.63,60,17.34,28,8.09,18,5.2,8,2.31,57,16.47,12,3.47,11,3.18,91,26.3,06022
6,23,284,54,19.01,46,16.2,30,10.56,15,5.28,7,2.46,46,16.2,14,4.93,16,5.63,56,19.72,06023
6,24,379,59,15.57,68,17.94,33,8.71,23,6.07,8,2.11,69,18.21,15,3.96,12,3.17,92,24.27,06024
6,25,200,26,13.0,33,16.5,22,11.0,16,8.0,4,2.0,29,14.5,4,2.0,14,7.0,52,26.0,06025
6,26,430,50,11.63,85,19.77,34,7.91,27,6.28,10,2.33,70,16.28,14,3.26,16,3.72,124,28.84,06026
6,27,516,61,11.82,98,18.99,51,9.88,28,5.43,17,3.29,87,16.86,20,3.88,16,3.1,138,26.74,06027
6,28,799,100,12.52,139,17.4,77,9.64,36,4.51,18,2.25,133,16.65,37,4.63,22,2.75,237,29.66,06028
6,29,556,65,11.69,98,17.63,57,10.25,34,6.12,8,1.44,102,18.35,19,3.42,15,2.7,158,28.42,06029
6,30,243,37,15.23,32,13.17,28,11.52,9,3.7,11,4.53,39,16.05,13,5.35,7,2.88,67,27.57,06030
6,31,453,54,11.92,80,17.66,51,11.26,16,3.53,6,1.32,78,17.22,12,2.65,14,3.09,142,31.35,06031
6,32,351,50,14.25,60,17.09,36,10.26,18,5.13,9,2.56,65,18.52,21,5.98,12,3.42,80,22.79,06032
6,33,445,79,17.75,61,13.71,51,11.46,18,4.04,11,2.47,86,19.33,20,4.49,20,4.49,99,22.25,06033
6,34,331,48,14.5,53,16.01,38,11.48,14,4.23,16,4.83,54,16.31,14,4.23,12,3.63,82,24.77,06034
6,35,344,45,13.08,60,17.44,30,8.72,18,5.23,12,3.49,64,18.6,13,3.78,14,4.07,88,25.58,06035
6,36,206,33,16.02,36,17.48,17,8.25,9,4.37,11,5.34,42,20.39,15,7.28,10,4.85,33,16.02,06036
6,37,529,52,9.83,106,20.04,53,10.02,18,3.4,10,1.89,93,17.58,14,2.65,16,3.02,167,31.57,06037
6,38,393,61,15.52,65,16.54,40,10.18,22,5.6,15,3.82,66,16.79,28,7.12,17,4.33,79,20.1,06038
6,39,239,35,14.64,35,14.64,33,13.81,6,2.51,9,3.77,39,16.32,12,5.02,10,4.18,60,25.1,06039
6,40,154,26,16.88,24,15.58,15,9.74,4,2.6,10,6.49,32,20.78,11,7.14,6,3.9,26,16.88,06040
6,41,502,63,12.55,98,19.52,52,10.36,32,6.37,7,1.39,92,18.33,12,2.39,17,3.39,129,25.7,06041
6,42,124,15,12.1,19,15.32,15,12.1,5,4.03,12,9.68,21,16.94,4,3.23,5,4.03,28,22.58,06042
6,43,403,58,14.39,68,16.87,39,9.68,26,6.45,14,3.47,74,18.36,14,3.47,12,2.98,98,24.32,06043
6,44,401,65,16.21,53,13.22,38,9.48,21,5.24,18,4.49,65,16.21,22,5.49,21,5.24,98,24.44,06044
6,45,321,48,14.95,54,16.82,36,11.21,19,5.92,13,4.05,52,16.2,11,3.43,7,2.18,81,25.23,06045
6,46,380,52,13.68,55,14.47,42,11.05,18,4.74,7,1.84,69,18.16,12,3.16,7,1.84,118,31.05,06046
6,47,441,58,13.15,68,15.42,39,8.84,20,4.54,11,2.49,64,14.51,17,3.85,19,4.31,145,32.88,06047
6,48,306,48,15.69,51,16.67,32,10.46,15,4.9,17,5.56,43,14.05,7,2.29,12,3.92,81,26.47,06048
6,49,309,46,14.89,49,15.86,35,11.33,16,5.18,19,6.15,44,14.24,18,5.83,14,4.53,68,22.01,06049
6,50,444,63,14.19,76,17.12,48,10.81,27,6.08,8,1.8,85,19.14,16,3.6,16,3.6,105,23.65,06050
6,51,225,37,16.44,33,14.67,18,8.0,8,3.56,8,3.56,43,19.11,12,5.33,9,4.0,57,25.33,06051
6,52,250,43,17.2,36,14.4,18,7.2,12,4.8,3,1.2,46,18.4,9,3.6,10,4.0,73,29.2,06052
6,53,299,46,15.38,47,15.72,30,10.03,16,5.35,10,3.34,51,17.06,23,7.69,14,4.68,62,20.74,06053
6,54,303,47,15.51,48,15.84,30,9.9,13,4.29,12,3.96,46,15.18,21,6.93,13,4.29,73,24.09,06054
6,55,287,38,13.24,48,16.72,29,10.1,9,3.14,12,4.18,49,17.07,16,5.57,8,2.79,78,27.18,06055
6,56,299,46,15.38,42,14.05,33,11.04,11,3.68,16,5.35,53,17.73,19,6.35,14,4.68,65,21.74,06056
6,57,172,32,18.6,26,15.12,19,11.05,6,3.49,8,4.65,22,12.79,6,3.49,7,4.07,46,26.74,06057
6,58,480,54,11.25,81,16.88,63,13.13,24,5.0,18,3.75,71,14.79,9,1.88,13,2.71,147,30.63,06058
6,59,401,62,15.46,63,15.71,38,9.48,15,3.74,9,2.24,75,18.7,17,4.24,14,3.49,108,26.93,06059
6,60,259,42,16.22,38,14.67,21,8.11,10,3.86,13,5.02,48,18.53,11,4.25,11,4.25,65,25.1,06060
6,61,187,28,14.97,28,14.97,23,12.3,8,4.28,9,4.81,34,18.18,5,2.67,6,3.21,46,24.6,06061
6,62,296,48,16.22,49,16.55,36,12.16,11,3.72,13,4.39,49,16.55,13,4.39,12,4.05,65,21.96,06062
6,63,391,55,14.07,66,16.88,37,9.46,20,5.12,12,3.07,66,16.88,19,4.86,12,3.07,104,26.6,06063
6,64,483,63,13.04,87,18.01,57,11.8,26,5.38,10,2.07,79,16.36,25,5.18,12,2.48,124,25.67,06064
7,1,746,124,16.62,125,16.76,90,12.06,49,6.57,26,3.49,132,17.69,28,3.75,37,4.96,135,18.1,07001
7,2,395,47,11.9,83,21.01,27,6.84,36,9.11,17,4.3,72,18.23,14,3.54,16,4.05,83,21.01,07002
7,3,192,33,17.19,33,17.19,23,11.98,13,6.77,8,4.17,37,19.27,7,3.65,6,3.13,32,16.67,07003
7,4,230,26,11.3,37,16.09,38,16.52,12,5.22,21,9.13,27,11.74,21,9.13,15,6.52,33,14.35,07004
7,5,184,25,13.59,27,14.67,26,14.13,11,5.98,8,4.35,27,14.67,15,8.15,12,6.52,33,17.93,07005
7,6,233,39,16.74,38,16.31,21,9.01,12,5.15,15,6.44,41,17.6,11,4.72,12,5.15,44,18.88,07006
7,7,178,32,17.98,30,16.85,22,12.36,10,5.62,6,3.37,33,18.54,8,4.49,8,4.49,29,16.29,07007
7,8,99,16,16.16,15,15.15,17,17.17,6,6.06,4,4.04,14,14.14,7,7.07,4,4.04,16,16.16,07008
7,9,337,50,14.84,63,18.69,18,5.34,12,3.56,13,3.86,69,20.47,16,4.75,22,6.53,74,21.96,07009
7,10,168,31,18.45,21,12.5,11,6.55,13,7.74,7,4.17,31,18.45,10,5.95,10,5.95,34,20.24,07010
7,11,355,53,14.93,68,19.15,33,9.3,25,7.04,5,1.41,73,20.56,11,3.1,11,3.1,76,21.41,07011
7,12,232,37,15.95,33,14.22,24,10.34,9,3.88,12,5.17,48,20.69,15,6.47,11,4.74,43,18.53,07012
7,13,220,34,15.45,39,17.73,20,9.09,11,5.0,14,6.36,39,17.73,7,3.18,8,3.64,48,21.82,07013
7,14,345,53,15.36,59,17.1,35,10.14,23,6.67,24,6.96,68,19.71,16,4.64,13,3.77,54,15.65,07014
7,15,141,25,17.73,17,12.06,15,10.64,7,4.96,9,6.38,30,21.28,9,6.38,7,4.96,22,15.6,07015
7,16,149,19,12.75,24,16.11,16,10.74,8,5.37,12,8.05,27,18.12,6,4.03,6,4.03,31,20.81,07016
7,17,133,25,18.8,23,17.29,14,10.53,1,0.75,4,3.01,33,24.81,6,4.51,4,3.01,23,17.29,07017
7,18,220,40,18.18,34,15.45,28,12.73,13,5.91,20,9.09,21,9.55,19,8.64,9,4.09,36,16.36,07018
7,19,462,80,17.32,72,15.58,54,11.69,26,5.63,25,5.41,78,16.88,29,6.28,18,3.9,80,17.32,07019
7,20,98,16,16.33,15,15.31,11,11.22,5,5.1,6,6.12,16,16.33,7,7.14,6,6.12,16,16.33,07020
7,21,271,53,19.56,40,14.76,29,10.7,13,4.8,16,5.9,56,20.66,14,5.17,17,6.27,33,12.18,07021
7,22,243,38,15.64,52,21.4,27,11.11,20,8.23,9,3.7,35,14.4,9,3.7,5,2.06,48,19.75,07022
7,23,264,42,15.91,51,19.32,24,9.09,16,6.06,9,3.41,57,21.59,8,3.03,13,4.92,44,16.67,07023
7,24,311,63,20.26,46,14.79,27,8.68,18,5.79,10,3.22,65,20.9,18,5.79,16,5.14,48,15.43,07024
7,25,453,65,14.35,88,19.43,41,9.05,27,5.96,19,4.19,80,17.66,25,5.52,13,2.87,95,20.97,07025
7,26,410,63,15.37,78,19.02,25,6.1,38,9.27,19,4.63,67,16.34,14,3.41,19,4.63,87,21.22,07026
7,27,515,76,14.76,101,19.61,52,10.1,30,5.83,16,3.11,99,19.22,21,4.08,22,4.27,98,19.03,07027
7,28,266,45,16.92,49,18.42,25,9.4,15,5.64,10,3.76,41,15.41,14,5.26,17,6.39,50,18.8,07028
7,29,288,65,22.57,48,16.67,27,9.38,11,3.82,16,5.56,48,16.67,13,4.51,10,3.47,50,17.36,07029
7,30,419,77,18.38,86,20.53,31,7.4,26,6.21,14,3.34,75,17.9,10,2.39,20,4.77,80,19.09,07030
7,31,369,61,16.53,69,18.7,38,10.3,25,6.78,9,2.44,61,16.53,20,5.42,22,5.96,64,17.34,07031
7,32,181,25,13.81,32,17.68,31,17.13,14,7.73,16,8.84,21,11.6,12,6.63,11,6.08,19,10.5,07032
7,33,289,42,14.53,55,19.03,33,11.42,10,3.46,14,4.84,56,19.38,16,5.54,11,3.81,52,17.99,07033
7,34,326,47,14.42,64,19.63,32,9.82,27,8.28,10,3.07,57,17.48,15,4.6,9,2.76,65,19.94,07034
7,35,374,66,17.65,55,14.71,39,10.43,28,7.49,17,4.55,58,15.51,17,4.55,19,5.08,75,20.05,07035
7,36,356,64,17.98,64,17.98,36,10.11,15,4.21,16,4.49,70,19.66,14,3.93,22,6.18,55,15.45,07036
7,37,180,28,15.56,36,20.0,16,8.89,11,6.11,7,3.89,34,18.89,9,5.0,12,6.67,27,15.0,07037
7,38,236,44,18.64,40,16.95,29,12.29,11,4.66,13,5.51,41,17.37,13,5.51,8,3.39,37,15.68,07038
7,39,213,22,10.33,43,20.19,21,9.86,13,6.1,6,2.82,45,21.13,8,3.76,7,3.29,48,22.54,07039
7,40,267,41,15.36,40,14.98,28,10.49,8,3.0,9,3.37,52,19.48,18,6.74,16,5.99,55,20.6,07040
7,41,300,44,14.67,49,16.33,24,8.0,19,6.33,15,5.0,58,19.33,19,6.33,14,4.67,58,19.33,07041
7,42,434,83,19.12,70,16.13,50,11.52,20,4.61,15,3.46,86,19.82,29,6.68,15,3.46,66,15.21,07042
7,43,345,55,15.94,54,15.65,39,11.3,28,8.12,16,4.64,62,17.97,10,2.9,16,4.64,65,18.84,07043
7,44,465,63,13.55,81,17.42,48,10.32,35,7.53,25,5.38,82,17.63,17,3.66,24,5.16,90,19.35,07044
7,45,553,75,13.56,109,19.71,54,9.76,46,8.32,14,2.53,95,17.18,26,4.7,34,6.15,100,18.08,07045
7,46,162,30,18.52,24,14.81,19,11.73,13,8.02,10,6.17,29,17.9,11,6.79,8,4.94,18,11.11,07046
7,47,279,48,17.2,59,21.15,23,8.24,14,5.02,13,4.66,54,19.35,10,3.58,9,3.23,49,17.56,07047
7,48,283,56,19.79,50,17.67,24,8.48,9,3.18,17,6.01,54,19.08,23,8.13,12,4.24,38,13.43,07048
7,49,194,28,14.43,41,21.13,22,11.34,13,6.7,3,1.55,36,18.56,10,5.15,7,3.61,34,17.53,07049
7,50,254,40,15.75,42,16.54,18,7.09,6,2.36,4,1.57,64,25.2,8,3.15,6,2.36,66,25.98,07050
7,51,554,70,12.64,113,20.4,44,7.94,43,7.76,18,3.25,114,20.58,21,3.79,14,2.53,117,21.12,07051
7,52,263,47,17.87,46,17.49,24,9.13,22,8.37,11,4.18,51,19.39,9,3.42,9,3.42,44,16.73,07052
7,53,242,44,18.18,42,17.36,20,8.26,9,3.72,11,4.55,53,21.9,13,5.37,13,5.37,37,15.29,07053
7,54,152,23,15.13,20,13.16,20,13.16,14,9.21,12,7.89,18,11.84,11,7.24,8,5.26,26,17.11,07054
7,55,295,42,14.24,51,17.29,23,7.8,14,4.75,7,2.37,59,20.0,17,5.76,12,4.07,70,23.73,07055
7,56,266,33,12.41,45,16.92,26,9.77,17,6.39,14,5.26,48,18.05,11,4.14,13,4.89,59,22.18,07056
7,57,235,43,18.3,45,19.15,19,8.09,9,3.83,11,4.68,44,18.72,21,8.94,8,3.4,35,14.89,07057
7,58,479,62,12.94,102,21.29,54,11.27,42,8.77,18,3.76,78,16.28,23,4.8,15,3.13,85,17.75,07058
7,59,174,21,12.07,34,19.54,22,12.64,12,6.9,11,6.32,32,18.39,4,2.3,7,4.02,31,17.82,07059
7,60,205,28,13.66,42,20.49,21,10.24,14,6.83,10,4.88,39,19.02,9,4.39,13,6.34,29,14.15,07060
7,61,323,50,15.48,58,17.96,35,10.84,29,8.98,8,2.48,46,14.24,15,4.64,16,4.95,66,20.43,07061
8,1,486,57,11.73,87,17.9,51,10.49,39,8.02,11,2.26,94,19.34,30,6.17,21,4.32,96,19.75,08001
8,2,221,27,12.22,37,16.74,24,10.86,15,6.79,9,4.07,42,19.0,13,5.88,18,8.14,36,16.29,08002
8,3,615,79,12.85,112,18.21,56,9.11,55,8.94,9,1.46,115,18.7,19,3.09,25,4.07,145,23.58,08003
8,4,411,66,16.06,59,14.36,41,9.98,40,9.73,10,2.43,77,18.73,19,4.62,16,3.89,83,20.19,08004
8,5,603,84,13.93,112,18.57,57,9.45,44,7.3,13,2.16,120,19.9,25,4.15,26,4.31,122,20.23,08005
8,6,421,53,12.59,66,15.68,41,9.74,44,10.45,10,2.38,86,20.43,9,2.14,16,3.8,96,22.8,08006
8,7,298,40,13.42,45,15.1,36,12.08,24,8.05,11,3.69,57,19.13,15,5.03,12,4.03,58,19.46,08007
8,8,590,77,13.05,96,16.27,64,10.85,49,8.31,16,2.71,129,21.86,17,2.88,30,5.08,112,18.98,08008
8,9,567,83,14.64,102,17.99,49,8.64,44,7.76,10,1.76,116,20.46,28,4.94,27,4.76,108,19.05,08009
8,10,676,79,11.69,125,18.49,48,7.1,55,8.14,19,2.81,134,19.82,25,3.7,27,3.99,164,24.26,08010
8,11,354,47,13.28,48,13.56,41,11.58,38,10.73,13,3.67,71,20.06,14,3.95,13,3.67,69,19.49,08011
8,12,314,54,17.2,39,12.42,36,11.46,31,9.87,11,3.5,57,18.15,18,5.73,14,4.46,54,17.2,08012
8,13,257,34,13.23,36,14.01,25,9.73,28,10.89,10,3.89,55,21.4,6,2.33,8,3.11,55,21.4,08013
8,14,191,23,12.04,31,16.23,20,10.47,21,10.99,6,3.14,31,16.23,11,5.76,9,4.71,39,20.42,08014
8,15,295,42,14.24,44,14.92,25,8.47,25,8.47,15,5.08,60,20.34,15,5.08,12,4.07,57,19.32,08015
8,16,490,68,13.88,86,17.55,31,6.33,42,8.57,8,1.63,99,20.2,21,4.29,19,3.88,116,23.67,08016
8,17,385,51,13.25,68,17.66,47,12.21,33,8.57,9,2.34,77,20.0,17,4.42,12,3.12,71,18.44,08017
8,18,194,39,20.1,30,15.46,17,8.76,15,7.73,5,2.58,31,15.98,12,6.19,11,5.67,34,17.53,08018
8,19,596,97,16.28,110,18.46,57,9.56,41,6.88,17,2.85,100,16.78,28,4.7,26,4.36,120,20.13,08019
8,20,312,38,12.18,48,15.38,31,9.94,26,8.33,5,1.6,71,22.76,17,5.45,11,3.53,65,20.83,08020
8,21,324,39,12.04,60,18.52,32,9.88,26,8.02,10,3.09,62,19.14,10,3.09,12,3.7,73,22.53,08021
8,22,323,49,15.17,45,13.93,25,7.74,35,10.84,17,5.26,71,21.98,10,3.1,9,2.79,62,19.2,08022
8,23,313,48,15.34,56,17.89,29,9.27,21,6.71,8,2.56,62,19.81,15,4.79,11,3.51,63,20.13,08023
8,24,431,53,12.3,82,19.03,38,8.82,43,9.98,13,3.02,70,16.24,22,5.1,10,2.32,100,23.2,08024
8,25,329,49,14.89,63,19.15,21,6.38,18,5.47,10,3.04,63,19.15,14,4.26,16,4.86,75,22.8,08025
8,26,235,31,13.19,34,14.47,19,8.09,21,8.94,13,5.53,51,21.7,8,3.4,5,2.13,53,22.55,08026
8,27,463,70,15.12,57,12.31,37,7.99,54,11.66,16,3.46,98,21.17,18,3.89,18,3.89,95,20.52,08027
8,28,317,49,15.46,49,15.46,27,8.52,27,8.52,9,2.84,49,15.46,17,5.36,4,1.26,86,27.13,08028
8,29,434,51,11.75,62,14.29,36,8.29,52,11.98,12,2.76,94,21.66,20,4.61,6,1.38,101,23.27,08029
8,30,369,44,11.92,65,17.62,30,8.13,53,14.36,10,2.71,74,20.05,12,3.25,12,3.25,69,18.7,08030
8,31,264,33,12.5,42,15.91,34,12.88,18,6.82,9,3.41,51,19.32,8,3.03,8,3.03,61,23.11,08031
8,32,611,107,17.51,95,15.55,54,8.84,36,5.89,21,3.44,125,20.46,27,4.42,20,3.27,126,20.62,08032
8,33,436,52,11.93,96,22.02,39,8.94,54,12.39,17,3.9,65,14.91,23,5.28,16,3.67,74,16.97,08033
8,34,517,69,13.35,86,16.63,62,11.99,37,7.16,22,4.26,90,17.41,33,6.38,28,5.42,90,17.41,08034
8,35,480,76,15.83,68,14.17,56,11.67,46,9.58,20,4.17,83,17.29,24,5.0,19,3.96,88,18.33,08035
8,36,340,47,13.82,67,19.71,37,10.88,28,8.24,10,2.94,61,17.94,16,4.71,12,3.53,62,18.24,08036
8,37,392,46,11.73,75,19.13,32,8.16,41,10.46,23,5.87,55,14.03,19,4.85,19,4.85,82,20.92,08037
8,38,335,52,15.52,57,17.01,48,14.33,24,7.16,20,5.97,47,14.03,10,2.99,19,5.67,58,17.31,08038
8,39,422,59,13.98,66,15.64,42,9.95,30,7.11,13,3.08,82,19.43,19,4.5,18,4.27,93,22.04,08039
8,40,292,44,15.07,39,13.36,19,6.51,26,8.9,13,4.45,58,19.86,14,4.79,8,2.74,71,24.32,08040
8,41,315,47,14.92,51,16.19,31,9.84,16,5.08,14,4.44,61,19.37,10,3.17,12,3.81,73,23.17,08041
8,42,393,61,15.52,58,14.76,38,9.67,28,7.12,14,3.56,79,20.1,16,4.07,19,4.83,80,20.36,08042
8,43,203,23,11.33,31,15.27,13,6.4,19,9.36,11,5.42,41,20.2,9,4.43,9,4.43,47,23.15,08043
8,44,307,61,19.87,51,16.61,29,9.45,23,7.49,8,2.61,54,17.59,17,5.54,8,2.61,56,18.24,08044
