ward,precinct,total,Sandra G. Ramos,Sandra G. Ramos Percent,Russell William Hartigan,Russell William Hartigan Percent,James Michael Bailey,James Michael Bailey Percent,John Patrick Nyhan,John Patrick Nyhan Percent,Edmund Paul Michalowski,Edmund Paul Michalowski Percent,Marvin W. Gray,Marvin W. Gray Percent,Tracey J. Stokes,Tracey J. Stokes Percent,precinct_id
31,48,47,28,59.57,2,4.26,6,12.77,1,2.13,6,12.77,2,4.26,2,4.26,31048
31,49,25,8,32.0,3,12.0,0,0.0,2,8.0,9,36.0,1,4.0,2,8.0,31049
31,50,56,28,50.0,8,14.29,3,5.36,1,1.79,9,16.07,1,1.79,6,10.71,31050
31,51,44,34,77.27,3,6.82,4,9.09,1,2.27,2,4.55,0,0.0,0,0.0,31051
32,1,106,28,26.42,33,31.13,4,3.77,6,5.66,24,22.64,0,0.0,11,10.38,32001
32,2,119,31,26.05,49,41.18,9,7.56,4,3.36,6,5.04,2,1.68,18,15.13,32002
32,3,72,21,29.17,23,31.94,5,6.94,2,2.78,6,8.33,1,1.39,14,19.44,32003
32,4,93,25,26.88,44,47.31,4,4.3,4,4.3,6,6.45,0,0.0,10,10.75,32004
32,5,61,14,22.95,21,34.43,7,11.48,2,3.28,6,9.84,2,3.28,9,14.75,32005
32,6,90,22,24.44,26,28.89,5,5.56,1,1.11,26,28.89,2,2.22,8,8.89,32006
32,7,56,15,26.79,23,41.07,2,3.57,3,5.36,2,3.57,3,5.36,8,14.29,32007
32,8,115,33,28.7,51,44.35,4,3.48,2,1.74,8,6.96,3,2.61,14,12.17,32008
32,9,143,28,19.58,74,51.75,10,6.99,8,5.59,3,2.1,1,0.7,19,13.29,32009
32,10,89,27,30.34,34,38.2,6,6.74,5,5.62,3,3.37,0,0.0,14,15.73,32010
32,11,89,19,21.35,19,21.35,8,8.99,4,4.49,13,14.61,0,0.0,26,29.21,32011
32,12,69,29,42.03,21,30.43,3,4.35,1,1.45,3,4.35,1,1.45,11,15.94,32012
32,13,40,7,17.5,13,32.5,6,15.0,5,12.5,1,2.5,1,2.5,7,17.5,32013
32,14,81,27,33.33,24,29.63,4,4.94,5,6.17,8,9.88,0,0.0,13,16.05,32014
32,15,62,10,16.13,35,56.45,10,16.13,4,6.45,1,1.61,0,0.0,2,3.23,32015
32,16,93,18,19.35,25,26.88,11,11.83,2,2.15,17,18.28,3,3.23,17,18.28,32016
32,17,91,16,17.58,36,39.56,7,7.69,4,4.4,21,23.08,0,0.0,7,7.69,32017
32,18,63,12,19.05,24,38.1,7,11.11,6,9.52,2,3.17,2,3.17,10,15.87,32018
32,19,102,33,32.35,30,29.41,7,6.86,7,6.86,13,12.75,1,0.98,11,10.78,32019
32,20,84,31,36.9,29,34.52,6,7.14,4,4.76,7,8.33,1,1.19,6,7.14,32020
32,21,71,18,25.35,24,33.8,7,9.86,7,9.86,3,4.23,0,0.0,12,16.9,32021
32,22,117,27,23.08,54,46.15,8,6.84,7,5.98,6,5.13,4,3.42,11,9.4,32022
32,23,102,29,28.43,41,40.2,9,8.82,1,0.98,5,4.9,7,6.86,10,9.8,32023
32,24,84,26,30.95,32,38.1,5,5.95,4,4.76,8,9.52,2,2.38,7,8.33,32024
32,25,80,23,28.75,33,41.25,9,11.25,3,3.75,4,5.0,1,1.25,7,8.75,32025
32,26,79,18,22.78,24,30.38,6,7.59,2,2.53,18,22.78,1,1.27,10,12.66,32026
32,27,85,31,36.47,28,32.94,7,8.24,1,1.18,10,11.76,1,1.18,7,8.24,32027
32,28,57,14,24.56,19,33.33,3,5.26,1,1.75,10,17.54,2,3.51,8,14.04,32028
32,29,94,22,23.4,43,45.74,3,3.19,1,1.06,15,15.96,0,0.0,10,10.64,32029
32,30,76,15,19.74,34,44.74,7,9.21,4,5.26,4,5.26,1,1.32,11,14.47,32030
32,31,119,35,29.41,44,36.97,10,8.4,2,1.68,11,9.24,1,0.84,16,13.45,32031
32,32,97,19,19.59,47,48.45,3,3.09,0,0.0,6,6.19,3,3.09,19,19.59,32032
32,33,71,19,26.76,20,28.17,3,4.23,2,2.82,15,21.13,1,1.41,11,15.49,32033
32,34,102,31,30.39,40,39.22,4,3.92,2,1.96,13,12.75,3,2.94,9,8.82,32034
32,35,113,28,24.78,35,30.97,5,4.42,4,3.54,24,21.24,4,3.54,13,11.5,32035
32,36,72,16,22.22,28,38.89,4,5.56,4,5.56,3,4.17,3,4.17,14,19.44,32036
32,37,83,26,31.33,22,26.51,5,6.02,1,1.2,8,9.64,3,3.61,18,21.69,32037
32,38,94,24,25.53,45,47.87,4,4.26,2,2.13,2,2.13,2,2.13,15,15.96,32038
32,39,84,18,21.43,41,48.81,6,7.14,4,4.76,2,2.38,3,3.57,10,11.9,32039
32,40,93,14,15.05,39,41.94,8,8.6,5,5.38,6,6.45,2,2.15,19,20.43,32040
32,41,99,25,25.25,31,31.31,11,11.11,7,7.07,10,10.1,4,4.04,11,11.11,32041
32,42,107,25,23.36,37,34.58,7,6.54,4,3.74,10,9.35,5,4.67,19,17.76,32042
32,43,99,29,29.29,53,53.54,3,3.03,2,2.02,3,3.03,1,1.01,8,8.08,32043
32,44,87,29,33.33,24,27.59,8,9.2,4,4.6,7,8.05,5,5.75,10,11.49,32044
32,45,91,25,27.47,31,34.07,9,9.89,6,6.59,7,7.69,1,1.1,12,13.19,32045
32,46,28,14,50.0,3,10.71,1,3.57,0,0.0,6,21.43,1,3.57,3,10.71,32046
32,47,93,17,18.28,44,47.31,6,6.45,3,3.23,5,5.38,1,1.08,17,18.28,32047
32,48,140,30,21.43,49,35.0,15,10.71,5,3.57,12,8.57,5,3.57,24,17.14,32048
32,49,53,10,18.87,29,54.72,3,5.66,2,3.77,3,5.66,1,1.89,5,9.43,32049
32,50,123,18,14.63,70,56.91,12,9.76,4,3.25,4,3.25,2,1.63,13,10.57,32050
32,51,99,14,14.14,60,60.61,8,8.08,0,0.0,4,4.04,3,3.03,10,10.1,32051
32,52,40,12,30.0,14,35.0,1,2.5,2,5.0,4,10.0,1,2.5,6,15.0,32052
33,1,120,63,52.5,35,29.17,9,7.5,1,0.83,2,1.67,2,1.67,8,6.67,33001
33,2,122,57,46.72,30,24.59,8,6.56,8,6.56,9,7.38,4,3.28,6,4.92,33002
33,3,116,51,43.97,26,22.41,13,11.21,5,4.31,7,6.03,2,1.72,12,10.34,33003
33,4,147,68,46.26,28,19.05,15,10.2,5,3.4,17,11.56,3,2.04,11,7.48,33004
33,5,104,41,39.42,27,25.96,9,8.65,5,4.81,7,6.73,6,5.77,9,8.65,33005
33,6,142,81,57.04,18,12.68,12,8.45,7,4.93,13,9.15,4,2.82,7,4.93,33006
33,7,196,40,20.41,93,47.45,11,5.61,6,3.06,16,8.16,0,0.0,30,15.31,33007
33,8,121,29,23.97,48,39.67,9,7.44,4,3.31,11,9.09,5,4.13,15,12.4,33008
33,9,126,40,31.75,36,28.57,17,13.49,4,3.17,13,10.32,2,1.59,14,11.11,33009
33,10,136,55,40.44,28,20.59,17,12.5,10,7.35,11,8.09,6,4.41,9,6.62,33010
33,11,111,45,40.54,26,23.42,20,18.02,5,4.5,4,3.6,3,2.7,8,7.21,33011
33,12,132,77,58.33,22,16.67,16,12.12,1,0.76,9,6.82,2,1.52,5,3.79,33012
33,13,135,66,48.89,16,11.85,21,15.56,9,6.67,12,8.89,3,2.22,8,5.93,33013
33,14,97,41,42.27,22,22.68,7,7.22,2,2.06,9,9.28,4,4.12,12,12.37,33014
33,15,126,51,40.48,36,28.57,8,6.35,6,4.76,13,10.32,1,0.79,11,8.73,33015
33,16,94,47,50.0,19,20.21,12,12.77,1,1.06,3,3.19,4,4.26,8,8.51,33016
33,17,157,64,40.76,41,26.11,17,10.83,9,5.73,11,7.01,5,3.18,10,6.37,33017
33,18,34,15,44.12,6,17.65,4,11.76,2,5.88,1,2.94,2,5.88,4,11.76,33018
33,19,114,47,41.23,22,19.3,16,14.04,2,1.75,6,5.26,5,4.39,16,14.04,33019
33,20,124,41,33.06,46,37.1,11,8.87,3,2.42,6,4.84,3,2.42,14,11.29,33020
33,21,144,61,42.36,43,29.86,15,10.42,4,2.78,9,6.25,3,2.08,9,6.25,33021
33,22,172,81,47.09,42,24.42,15,8.72,8,4.65,7,4.07,2,1.16,17,9.88,33022
33,23,113,39,34.51,35,30.97,7,6.19,7,6.19,10,8.85,1,0.88,14,12.39,33023
33,24,179,39,21.79,88,49.16,7,3.91,5,2.79,11,6.15,7,3.91,22,12.29,33024
33,25,164,74,45.12,33,20.12,12,7.32,5,3.05,8,4.88,7,4.27,25,15.24,33025
33,26,129,49,37.98,31,24.03,9,6.98,10,7.75,7,5.43,4,3.1,19,14.73,33026
33,27,96,41,42.71,27,28.13,6,6.25,7,7.29,4,4.17,5,5.21,6,6.25,33027
34,1,210,39,18.57,10,4.76,20,9.52,6,2.86,21,10.0,47,22.38,67,31.9,34001
34,2,149,26,17.45,7,4.7,21,14.09,3,2.01,10,6.71,27,18.12,55,36.91,34002
34,3,149,28,18.79,11,7.38,17,11.41,2,1.34,14,9.4,27,18.12,50,33.56,34003
34,4,147,21,14.29,12,8.16,16,10.88,2,1.36,26,17.69,31,21.09,39,26.53,34004
34,5,110,15,13.64,11,10.0,13,11.82,3,2.73,15,13.64,22,20.0,31,28.18,34005
34,6,105,19,18.1,8,7.62,9,8.57,2,1.9,19,18.1,17,16.19,31,29.52,34006
34,7,208,46,22.12,12,5.77,21,10.1,1,0.48,22,10.58,53,25.48,53,25.48,34007
34,8,135,36,26.67,8,5.93,14,10.37,4,2.96,8,5.93,27,20.0,38,28.15,34008
34,9,91,13,14.29,5,5.49,14,15.38,0,0.0,16,17.58,15,16.48,28,30.77,34009
34,10,147,34,23.13,8,5.44,16,10.88,1,0.68,18,12.24,20,13.61,50,34.01,34010
34,11,83,15,18.07,9,10.84,12,14.46,3,3.61,8,9.64,12,14.46,24,28.92,34011
34,12,170,37,21.76,10,5.88,18,10.59,1,0.59,24,14.12,32,18.82,48,28.24,34012
34,13,178,35,19.66,9,5.06,12,6.74,4,2.25,11,6.18,36,20.22,71,39.89,34013
34,14,110,22,20.0,8,7.27,10,9.09,4,3.64,10,9.09,10,9.09,46,41.82,34014
34,15,109,23,21.1,7,6.42,10,9.17,2,1.83,25,22.94,8,7.34,34,31.19,34015
34,16,74,10,13.51,8,10.81,9,12.16,0,0.0,6,8.11,11,14.86,30,40.54,34016
34,17,97,26,26.8,3,3.09,9,9.28,1,1.03,8,8.25,17,17.53,33,34.02,34017
34,18,85,19,22.35,4,4.71,10,11.76,1,1.18,21,24.71,13,15.29,17,20.0,34018
34,19,25,5,20.0,1,4.0,6,24.0,0,0.0,3,12.0,5,20.0,5,20.0,34019
34,20,239,41,17.15,7,2.93,23,9.62,3,1.26,62,25.94,34,14.23,69,28.87,34020
34,21,142,28,19.72,5,3.52,13,9.15,1,0.7,34,23.94,18,12.68,43,30.28,34021
34,22,180,36,20.0,7,3.89,17,9.44,1,0.56,32,17.78,30,16.67,57,31.67,34022
34,23,140,27,19.29,8,5.71,18,12.86,6,4.29,9,6.43,38,27.14,34,24.29,34023
34,24,134,21,15.67,13,9.7,13,9.7,3,2.24,29,21.64,25,18.66,30,22.39,34024
34,25,161,30,18.63,13,8.07,23,14.29,4,2.48,15,9.32,19,11.8,57,35.4,34025
34,26,76,14,18.42,9,11.84,5,6.58,1,1.32,16,21.05,10,13.16,21,27.63,34026
34,27,111,22,19.82,6,5.41,13,11.71,3,2.7,18,16.22,10,9.01,39,35.14,34027
34,28,91,15,16.48,3,3.3,6,6.59,2,2.2,40,43.96,8,8.79,17,18.68,34028
34,29,148,32,21.62,11,7.43,14,9.46,4,2.7,9,6.08,33,22.3,45,30.41,34029
34,30,195,29,14.87,9,4.62,20,10.26,3,1.54,17,8.72,37,18.97,80,41.03,34030
34,31,79,19,24.05,3,3.8,10,12.66,2,2.53,8,10.13,7,8.86,30,37.97,34031
34,32,108,20,18.52,7,6.48,15,13.89,0,0.0,15,13.89,27,25.0,24,22.22,34032
34,33,70,15,21.43,1,1.43,3,4.29,2,2.86,19,27.14,13,18.57,17,24.29,34033
34,34,192,35,18.23,12,6.25,27,14.06,4,2.08,21,10.94,34,17.71,59,30.73,34034
34,35,191,32,16.75,12,6.28,15,7.85,5,2.62,47,24.61,31,16.23,49,25.65,34035
34,36,178,18,10.11,8,4.49,18,10.11,3,1.69,37,20.79,32,17.98,62,34.83,34036
34,37,127,20,15.75,6,4.72,13,10.24,2,1.57,31,24.41,17,13.39,38,29.92,34037
34,38,103,26,25.24,8,7.77,11,10.68,2,1.94,20,19.42,10,9.71,26,25.24,34038
34,39,85,11,12.94,2,2.35,9,10.59,2,2.35,23,27.06,18,21.18,20,23.53,34039
34,40,171,38,22.22,14,8.19,20,11.7,4,2.34,16,9.36,26,15.2,53,30.99,34040
34,41,82,16,19.51,3,3.66,11,13.41,2,2.44,8,9.76,18,21.95,24,29.27,34041
34,42,188,32,17.02,4,2.13,14,7.45,4,2.13,25,13.3,59,31.38,50,26.6,34042
34,43,221,27,12.22,7,3.17,34,15.38,4,1.81,13,5.88,64,28.96,72,32.58,34043
34,44,207,31,14.98,10,4.83,13,6.28,1,0.48,38,18.36,43,20.77,71,34.3,34044
34,45,125,28,22.4,8,6.4,18,14.4,2,1.6,13,10.4,20,16.0,36,28.8,34045
34,46,129,16,12.4,5,3.88,11,8.53,1,0.78,25,19.38,26,20.16,45,34.88,34046
34,47,69,12,17.39,6,8.7,7,10.14,0,0.0,10,14.49,15,21.74,19,27.54,34047
34,48,205,42,20.49,12,5.85,25,12.2,3,1.46,27,13.17,28,13.66,68,33.17,34048
34,49,225,52,23.11,17,7.56,27,12.0,3,1.33,24,10.67,34,15.11,68,30.22,34049
34,50,147,36,24.49,9,6.12,17,11.56,2,1.36,18,12.24,19,12.93,46,31.29,34050
34,51,227,46,20.26,16,7.05,21,9.25,1,0.44,32,14.1,51,22.47,60,26.43,34051
34,52,102,14,13.73,6,5.88,12,11.76,1,0.98,28,27.45,9,8.82,32,31.37,34052
34,53,81,22,27.16,2,2.47,10,12.35,0,0.0,13,16.05,11,13.58,23,28.4,34053
34,54,101,16,15.84,5,4.95,14,13.86,3,2.97,22,21.78,16,15.84,25,24.75,34054
34,55,159,38,23.9,5,3.14,18,11.32,3,1.89,15,9.43,28,17.61,52,32.7,34055
34,56,66,16,24.24,5,7.58,7,10.61,0,0.0,5,7.58,14,21.21,19,28.79,34056
34,57,90,19,21.11,8,8.89,14,15.56,1,1.11,15,16.67,15,16.67,18,20.0,34057
34,58,182,42,23.08,7,3.85,20,10.99,4,2.2,22,12.09,25,13.74,62,34.07,34058
34,59,129,21,16.28,7,5.43,16,12.4,1,0.78,24,18.6,22,17.05,38,29.46,34059
34,60,169,50,29.59,12,7.1,16,9.47,5,2.96,12,7.1,25,14.79,49,28.99,34060
34,61,122,20,16.39,5,4.1,12,9.84,4,3.28,10,8.2,28,22.95,43,35.25,34061
35,1,105,55,52.38,20,19.05,4,3.81,2,1.9,5,4.76,5,4.76,14,13.33,35001
35,2,74,46,62.16,11,14.86,3,4.05,2,2.7,7,9.46,0,0.0,5,6.76,35002
35,3,57,30,52.63,10,17.54,2,3.51,2,3.51,5,8.77,0,0.0,8,14.04,35003
35,4,118,56,47.46,26,22.03,10,8.47,3,2.54,19,16.1,2,1.69,2,1.69,35004
35,5,90,49,54.44,19,21.11,2,2.22,2,2.22,6,6.67,2,2.22,10,11.11,35005
35,6,80,41,51.25,11,13.75,5,6.25,5,6.25,10,12.5,1,1.25,7,8.75,35006
35,7,92,39,42.39,38,41.3,3,3.26,0,0.0,3,3.26,0,0.0,9,9.78,35007
35,8,84,38,45.24,25,29.76,7,8.33,2,2.38,6,7.14,2,2.38,4,4.76,35008
35,9,77,38,49.35,15,19.48,4,5.19,3,3.9,2,2.6,2,2.6,13,16.88,35009
35,10,101,45,44.55,24,23.76,10,9.9,3,2.97,8,7.92,2,1.98,9,8.91,35010
35,11,74,38,51.35,11,14.86,7,9.46,0,0.0,8,10.81,2,2.7,8,10.81,35011
35,12,118,47,39.83,29,24.58,10,8.47,4,3.39,17,14.41,2,1.69,9,7.63,35012
35,13,25,12,48.0,2,8.0,3,12.0,2,8.0,2,8.0,1,4.0,3,12.0,35013
35,14,100,57,57.0,8,8.0,12,12.0,2,2.0,6,6.0,5,5.0,10,10.0,35014
35,15,89,46,51.69,13,14.61,11,12.36,2,2.25,6,6.74,2,2.25,9,10.11,35015
35,16,107,40,37.38,29,27.1,5,4.67,5,4.67,9,8.41,4,3.74,15,14.02,35016
35,17,87,45,51.72,14,16.09,7,8.05,2,2.3,4,4.6,4,4.6,11,12.64,35017
35,18,107,52,48.6,24,22.43,6,5.61,4,3.74,9,8.41,1,0.93,11,10.28,35018
35,19,79,23,29.11,28,35.44,4,5.06,3,3.8,5,6.33,2,2.53,14,17.72,35019
35,20,66,38,57.58,6,9.09,8,12.12,3,4.55,1,1.52,5,7.58,5,7.58,35020
35,21,79,37,46.84,20,25.32,6,7.59,3,3.8,7,8.86,3,3.8,3,3.8,35021
35,22,46,20,43.48,15,32.61,2,4.35,4,8.7,3,6.52,0,0.0,2,4.35,35022
35,23,61,37,60.66,11,18.03,5,8.2,1,1.64,2,3.28,0,0.0,5,8.2,35023
35,24,61,30,49.18,12,19.67,3,4.92,2,3.28,11,18.03,0,0.0,3,4.92,35024
35,25,95,31,32.63,25,26.32,4,4.21,2,2.11,15,15.79,1,1.05,17,17.89,35025
35,26,116,47,40.52,26,22.41,11,9.48,5,4.31,13,11.21,4,3.45,10,8.62,35026
35,27,116,36,31.03,31,26.72,16,13.79,3,2.59,11,9.48,8,6.9,11,9.48,35027
35,28,84,34,40.48,20,23.81,2,2.38,2,2.38,8,9.52,1,1.19,17,20.24,35028
35,29,107,40,37.38,33,30.84,10,9.35,3,2.8,9,8.41,3,2.8,9,8.41,35029
35,30,145,63,43.45,43,29.66,9,6.21,4,2.76,7,4.83,4,2.76,15,10.34,35030
35,31,40,16,40.0,11,27.5,3,7.5,1,2.5,5,12.5,2,5.0,2,5.0,35031
35,32,64,42,65.63,5,7.81,3,4.69,1,1.56,1,1.56,2,3.13,10,15.63,35032
35,33,82,35,42.68,21,25.61,4,4.88,2,2.44,14,17.07,1,1.22,5,6.1,35033
35,34,89,27,30.34,28,31.46,2,2.25,1,1.12,7,7.87,5,5.62,19,21.35,35034
35,35,109,59,54.13,17,15.6,11,10.09,3,2.75,6,5.5,4,3.67,9,8.26,35035
35,36,54,25,46.3,13,24.07,3,5.56,2,3.7,1,1.85,2,3.7,8,14.81,35036
36,1,102,41,40.2,11,10.78,6,5.88,29,28.43,11,10.78,1,0.98,3,2.94,36001
36,2,82,35,42.68,7,8.54,5,6.1,13,15.85,10,12.2,4,4.88,8,9.76,36002
36,3,214,58,27.1,19,8.88,19,8.88,62,28.97,11,5.14,20,9.35,25,11.68,36003
36,4,63,29,46.03,13,20.63,4,6.35,8,12.7,3,4.76,3,4.76,3,4.76,36004
36,5,85,18,21.18,22,25.88,7,8.24,22,25.88,10,11.76,4,4.71,2,2.35,36005
36,6,103,41,39.81,11,10.68,11,10.68,14,13.59,16,15.53,3,2.91,7,6.8,36006
36,7,85,24,28.24,11,12.94,12,14.12,8,9.41,26,30.59,2,2.35,2,2.35,36007
36,8,90,17,18.89,16,17.78,6,6.67,18,20.0,25,27.78,2,2.22,6,6.67,36008
36,9,95,26,27.37,25,26.32,10,10.53,9,9.47,18,18.95,0,0.0,7,7.37,36009
36,10,94,23,24.47,16,17.02,9,9.57,22,23.4,17,18.09,0,0.0,7,7.45,36010
36,11,152,35,23.03,34,22.37,22,14.47,28,18.42,19,12.5,1,0.66,13,8.55,36011
36,12,75,19,25.33,21,28.0,5,6.67,15,20.0,10,13.33,1,1.33,4,5.33,36012
36,13,175,51,29.14,27,15.43,13,7.43,30,17.14,34,19.43,3,1.71,17,9.71,36013
36,14,123,34,27.64,12,9.76,9,7.32,45,36.59,19,15.45,2,1.63,2,1.63,36014
36,15,99,35,35.35,15,15.15,9,9.09,15,15.15,18,18.18,2,2.02,5,5.05,36015
36,16,181,61,33.7,36,19.89,10,5.52,19,10.5,11,6.08,6,3.31,38,20.99,36016
36,17,87,14,16.09,29,33.33,13,14.94,12,13.79,14,16.09,1,1.15,4,4.6,36017
36,18,119,22,18.49,39,32.77,16,13.45,12,10.08,27,22.69,1,0.84,2,1.68,36018
36,19,121,56,46.28,12,9.92,13,10.74,25,20.66,6,4.96,2,1.65,7,5.79,36019
36,20,147,47,31.97,24,16.33,7,4.76,41,27.89,22,14.97,3,2.04,3,2.04,36020
36,21,192,50,26.04,36,18.75,27,14.06,28,14.58,36,18.75,5,2.6,10,5.21,36021
36,22,141,34,24.11,29,20.57,6,4.26,22,15.6,20,14.18,10,7.09,20,14.18,36022
36,23,78,13,16.67,11,14.1,11,14.1,16,20.51,5,6.41,10,12.82,12,15.38,36023
36,24,128,34,26.56,16,12.5,12,9.38,26,20.31,2,1.56,11,8.59,27,21.09,36024
36,25,82,15,18.29,25,30.49,12,14.63,12,14.63,13,15.85,2,2.44,3,3.66,36025
36,26,95,32,33.68,17,17.89,8,8.42,2,2.11,25,26.32,3,3.16,8,8.42,36026
36,27,66,12,18.18,14,21.21,7,10.61,13,19.7,13,19.7,0,0.0,7,10.61,36027
36,28,99,29,29.29,9,9.09,10,10.1,19,19.19,29,29.29,1,1.01,2,2.02,36028
36,29,76,18,23.68,13,17.11,13,17.11,14,18.42,15,19.74,0,0.0,3,3.95,36029
36,30,131,23,17.56,39,29.77,19,14.5,18,13.74,22,16.79,8,6.11,2,1.53,36030
36,31,131,29,22.14,18,13.74,10,7.63,36,27.48,29,22.14,3,2.29,6,4.58,36031
36,32,94,23,24.47,28,29.79,11,11.7,9,9.57,15,15.96,2,2.13,6,6.38,36032
36,33,98,30,30.61,15,15.31,6,6.12,15,15.31,13,13.27,4,4.08,15,15.31,36033
36,34,76,17,22.37,17,22.37,11,14.47,9,11.84,14,18.42,2,2.63,6,7.89,36034
36,35,116,22,18.97,20,17.24,12,10.34,34,29.31,15,12.93,3,2.59,10,8.62,36035
36,36,105,50,47.62,15,14.29,6,5.71,10,9.52,17,16.19,3,2.86,4,3.81,36036
36,37,72,11,15.28,12,16.67,9,12.5,12,16.67,18,25.0,4,5.56,6,8.33,36037
36,38,75,26,34.67,11,14.67,9,12.0,10,13.33,12,16.0,2,2.67,5,6.67,36038
36,39,90,24,26.67,19,21.11,3,3.33,19,21.11,10,11.11,3,3.33,12,13.33,36039
36,40,111,29,26.13,20,18.02,14,12.61,7,6.31,27,24.32,3,2.7,11,9.91,36040
36,41,81,31,38.27,13,16.05,5,6.17,2,2.47,26,32.1,1,1.23,3,3.7,36041
36,42,92,24,26.09,15,16.3,9,9.78,19,20.65,17,18.48,5,5.43,3,3.26,36042
36,43,82,38,46.34,14,17.07,9,10.98,6,7.32,8,9.76,4,4.88,3,3.66,36043
36,44,140,44,31.43,30,21.43,11,7.86,12,8.57,5,3.57,13,9.29,25,17.86,36044
36,45,122,37,30.33,24,19.67,8,6.56,21,17.21,11,9.02,9,7.38,12,9.84,36045
36,46,90,21,23.33,17,18.89,11,12.22,6,6.67,24,26.67,2,2.22,9,10.0,36046
36,47,90,19,21.11,9,10.0,11,12.22,26,28.89,11,12.22,3,3.33,11,12.22,36047
36,48,94,18,19.15,14,14.89,21,22.34,9,9.57,22,23.4,2,2.13,8,8.51,36048
36,49,132,31,23.48,21,15.91,23,17.42,25,18.94,29,21.97,1,0.76,2,1.52,36049
36,50,99,26,26.26,12,12.12,6,6.06,25,25.25,22,22.22,0,0.0,8,8.08,36050
36,51,101,34,33.66,19,18.81,9,8.91,21,20.79,12,11.88,4,3.96,2,1.98,36051
36,52,95,42,44.21,18,18.95,7,7.37,6,6.32,15,15.79,1,1.05,6,6.32,36052
36,53,76,26,34.21,7,9.21,5,6.58,8,10.53,22,28.95,3,3.95,5,6.58,36053
36,54,170,42,24.71,27,15.88,15,8.82,29,17.06,7,4.12,18,10.59,32,18.82,36054
36,55,163,48,29.45,34,20.86,14,8.59,16,9.82,20,12.27,9,5.52,22,13.5,36055
37,1,51,35,68.63,3,5.88,2,3.92,0,0.0,5,9.8,2,3.92,4,7.84,37001
37,2,91,26,28.57,8,8.79,15,16.48,2,2.2,4,4.4,8,8.79,28,30.77,37002
37,3,45,16,35.56,2,4.44,6,13.33,3,6.67,2,4.44,3,6.67,13,28.89,37003
37,4,110,32,29.09,9,8.18,15,13.64,2,1.82,7,6.36,12,10.91,33,30.0,37004
37,5,113,30,26.55,9,7.96,16,14.16,0,0.0,2,1.77,19,16.81,37,32.74,37005
37,6,108,33,30.56,12,11.11,18,16.67,1,0.93,1,0.93,14,12.96,29,26.85,37006
37,7,105,29,27.62,6,5.71,24,22.86,3,2.86,1,0.95,11,10.48,31,29.52,37007
37,8,70,25,35.71,5,7.14,12,17.14,3,4.29,2,2.86,6,8.57,17,24.29,37008
37,9,93,28,30.11,8,8.6,17,18.28,4,4.3,1,1.08,14,15.05,21,22.58,37009
37,10,107,36,33.64,7,6.54,13,12.15,2,1.87,3,2.8,18,16.82,28,26.17,37010
37,11,31,23,74.19,2,6.45,0,0.0,0,0.0,3,9.68,1,3.23,2,6.45,37011
37,12,58,25,43.1,5,8.62,10,17.24,1,1.72,5,8.62,3,5.17,9,15.52,37012
37,13,89,21,23.6,10,11.24,16,17.98,6,6.74,6,6.74,8,8.99,22,24.72,37013
37,14,142,22,15.49,13,9.15,24,16.9,2,1.41,1,0.7,35,24.65,45,31.69,37014
37,15,102,21,20.59,10,9.8,20,19.61,3,2.94,0,0.0,15,14.71,33,32.35,37015
37,16,100,25,25.0,8,8.0,11,11.0,3,3.0,3,3.0,15,15.0,35,35.0,37016
37,17,100,25,25.0,8,8.0,15,15.0,1,1.0,3,3.0,14,14.0,34,34.0,37017
37,18,123,23,18.7,9,7.32,20,16.26,6,4.88,3,2.44,16,13.01,46,37.4,37018
37,19,71,50,70.42,2,2.82,4,5.63,3,4.23,5,7.04,2,2.82,5,7.04,37019
37,20,75,18,24.0,4,5.33,11,14.67,4,5.33,0,0.0,11,14.67,27,36.0,37020
37,21,101,25,24.75,8,7.92,16,15.84,2,1.98,2,1.98,16,15.84,32,31.68,37021
37,22,63,15,23.81,2,3.17,9,14.29,5,7.94,0,0.0,9,14.29,23,36.51,37022
37,23,84,15,17.86,3,3.57,22,26.19,2,2.38,4,4.76,15,17.86,23,27.38,37023
37,24,104,27,25.96,4,3.85,11,10.58,7,6.73,3,2.88,14,13.46,38,36.54,37024
37,25,119,34,28.57,7,5.88,20,16.81,2,1.68,0,0.0,19,15.97,37,31.09,37025
37,26,129,43,33.33,6,4.65,14,10.85,3,2.33,4,3.1,17,13.18,42,32.56,37026
37,27,98,24,24.49,6,6.12,13,13.27,3,3.06,3,3.06,11,11.22,38,38.78,37027
37,28,93,28,30.11,7,7.53,14,15.05,2,2.15,3,3.23,13,13.98,26,27.96,37028
37,29,105,32,30.48,9,8.57,15,14.29,1,0.95,0,0.0,22,20.95,26,24.76,37029
37,30,55,20,36.36,3,5.45,6,10.91,0,0.0,8,14.55,5,9.09,13,23.64,37030
37,31,128,32,25.0,10,7.81,16,12.5,1,0.78,4,3.13,24,18.75,41,32.03,37031
37,32,100,22,22.0,6,6.0,19,19.0,6,6.0,1,1.0,21,21.0,25,25.0,37032
37,33,89,24,26.97,5,5.62,17,19.1,5,5.62,2,2.25,16,17.98,20,22.47,37033
37,34,99,34,34.34,7,7.07,6,6.06,1,1.01,0,0.0,12,12.12,39,39.39,37034
37,35,124,36,29.03,12,9.68,23,18.55,4,3.23,1,0.81,21,16.94,27,21.77,37035
