ward,precinct,total,Paul Chialdikas,Paul Chialdikas Percent,Jimmy Lee Tillman II,Jimmy Lee Tillman II Percent,Mariyana T. Spyropoulos,Mariyana T. Spyropoulos Percent,Barbara McGowan,Barbara McGowan Percent,Michael A. Alvarez,Michael A. Alvarez Percent,Diana Horton,Diana Horton Percent,John ''Jack'' Ailey,John ''Jack'' Ailey Percent,Nadine Bopp,Nadine Bopp Percent,precinct_id
44,13,503,82,16.3,40,7.95,115,22.86,96,19.09,112,22.27,21,4.17,16,3.18,21,4.17,44013
44,14,650,90,13.85,37,5.69,135,20.77,124,19.08,134,20.62,45,6.92,48,7.38,37,5.69,44014
44,15,960,112,11.67,65,6.77,233,24.27,201,20.94,214,22.29,54,5.63,34,3.54,47,4.9,44015
44,16,715,112,15.66,55,7.69,173,24.2,148,20.7,168,23.5,25,3.5,18,2.52,16,2.24,44016
44,17,886,88,9.93,42,4.74,217,24.49,194,21.9,220,24.83,52,5.87,29,3.27,44,4.97,44017
44,18,546,84,15.38,45,8.24,116,21.25,100,18.32,108,19.78,38,6.96,31,5.68,24,4.4,44018
44,19,466,50,10.73,26,5.58,125,26.82,101,21.67,113,24.25,16,3.43,21,4.51,14,3.0,44019
44,20,729,93,12.76,52,7.13,167,22.91,156,21.4,163,22.36,36,4.94,31,4.25,31,4.25,44020
44,21,912,96,10.53,57,6.25,201,22.04,191,20.94,183,20.07,75,8.22,54,5.92,55,6.03,44021
44,22,841,104,12.37,62,7.37,198,23.54,187,22.24,183,21.76,44,5.23,27,3.21,36,4.28,44022
44,23,628,68,10.83,36,5.73,153,24.36,142,22.61,139,22.13,39,6.21,23,3.66,28,4.46,44023
44,24,538,54,10.04,36,6.69,129,23.98,120,22.3,119,22.12,30,5.58,21,3.9,29,5.39,44024
44,25,788,124,15.74,69,8.76,175,22.21,143,18.15,178,22.59,36,4.57,39,4.95,24,3.05,44025
44,26,637,48,7.54,27,4.24,157,24.65,158,24.8,150,23.55,40,6.28,24,3.77,33,5.18,44026
44,27,884,150,16.97,71,8.03,196,22.17,148,16.74,193,21.83,48,5.43,45,5.09,33,3.73,44027
44,28,480,96,20.0,57,11.88,90,18.75,84,17.5,91,18.96,22,4.58,19,3.96,21,4.38,44028
44,29,883,133,15.06,83,9.4,188,21.29,171,19.37,185,20.95,43,4.87,38,4.3,42,4.76,44029
44,30,663,56,8.45,34,5.13,157,23.68,139,20.97,144,21.72,47,7.09,43,6.49,43,6.49,44030
44,31,855,142,16.61,76,8.89,184,21.52,154,18.01,170,19.88,47,5.5,43,5.03,39,4.56,44031
44,32,558,59,10.57,31,5.56,143,25.63,125,22.4,125,22.4,28,5.02,21,3.76,26,4.66,44032
44,33,861,53,6.16,28,3.25,220,25.55,217,25.2,219,25.44,43,4.99,39,4.53,42,4.88,44033
44,34,474,58,12.24,29,6.12,114,24.05,98,20.68,105,22.15,30,6.33,20,4.22,20,4.22,44034
44,35,565,76,13.45,37,6.55,148,26.19,122,21.59,138,24.42,22,3.89,7,1.24,15,2.65,44035
44,36,724,105,14.5,68,9.39,144,19.89,140,19.34,147,20.3,47,6.49,39,5.39,34,4.7,44036
44,37,1023,101,9.87,51,4.99,255,24.93,222,21.7,235,22.97,62,6.06,44,4.3,53,5.18,44037
44,38,739,128,17.32,74,10.01,143,19.35,121,16.37,143,19.35,52,7.04,45,6.09,33,4.47,44038
44,39,792,158,19.95,103,13.01,159,20.08,138,17.42,145,18.31,46,5.81,25,3.16,18,2.27,44039
44,40,789,134,16.98,80,10.14,172,21.8,130,16.48,152,19.26,47,5.96,36,4.56,38,4.82,44040
44,41,785,82,10.45,61,7.77,166,21.15,165,21.02,180,22.93,40,5.1,45,5.73,46,5.86,44041
44,42,1023,109,10.65,57,5.57,259,25.32,219,21.41,252,24.63,49,4.79,43,4.2,35,3.42,44042
44,43,888,134,15.09,71,8.0,199,22.41,167,18.81,182,20.5,49,5.52,38,4.28,48,5.41,44043
44,44,866,85,9.82,51,5.89,213,24.6,201,23.21,193,22.29,48,5.54,37,4.27,38,4.39,44044
44,45,873,116,13.29,70,8.02,188,21.53,179,20.5,182,20.85,56,6.41,45,5.15,37,4.24,44045
44,46,579,66,11.4,36,6.22,141,24.35,121,20.9,127,21.93,33,5.7,21,3.63,34,5.87,44046
44,47,1061,169,15.93,113,10.65,216,20.36,196,18.47,214,20.17,71,6.69,44,4.15,38,3.58,44047
44,48,617,90,14.59,44,7.13,150,24.31,117,18.96,142,23.01,27,4.38,23,3.73,24,3.89,44048
44,49,1181,157,13.29,67,5.67,300,25.4,238,20.15,276,23.37,61,5.17,33,2.79,49,4.15,44049
44,50,750,126,16.8,80,10.67,145,19.33,123,16.4,155,20.67,47,6.27,39,5.2,35,4.67,44050
44,51,537,106,19.74,51,9.5,115,21.42,98,18.25,110,20.48,21,3.91,16,2.98,20,3.72,44051
45,1,509,59,11.59,36,7.07,105,20.63,106,20.83,107,21.02,42,8.25,28,5.5,26,5.11,45001
45,2,752,128,17.02,63,8.38,160,21.28,148,19.68,168,22.34,43,5.72,25,3.32,17,2.26,45002
45,3,717,85,11.85,62,8.65,173,24.13,159,22.18,152,21.2,33,4.6,34,4.74,19,2.65,45003
45,4,909,181,19.91,100,11.0,189,20.79,158,17.38,179,19.69,38,4.18,38,4.18,26,2.86,45004
45,5,857,180,21.0,98,11.44,163,19.02,119,13.89,153,17.85,57,6.65,46,5.37,41,4.78,45005
45,6,655,102,15.57,67,10.23,136,20.76,128,19.54,139,21.22,40,6.11,23,3.51,20,3.05,45006
45,7,671,91,13.56,45,6.71,145,21.61,129,19.23,152,22.65,45,6.71,34,5.07,30,4.47,45007
45,8,545,73,13.39,44,8.07,114,20.92,109,20.0,112,20.55,41,7.52,29,5.32,23,4.22,45008
45,9,679,118,17.38,64,9.43,144,21.21,142,20.91,137,20.18,36,5.3,24,3.53,14,2.06,45009
45,10,720,112,15.56,64,8.89,159,22.08,139,19.31,160,22.22,38,5.28,24,3.33,24,3.33,45010
45,11,647,96,14.84,53,8.19,146,22.57,148,22.87,125,19.32,33,5.1,20,3.09,26,4.02,45011
45,12,772,112,14.51,67,8.68,159,20.6,150,19.43,153,19.82,50,6.48,36,4.66,45,5.83,45012
45,13,725,103,14.21,56,7.72,172,23.72,151,20.83,147,20.28,33,4.55,36,4.97,27,3.72,45013
45,14,773,99,12.81,51,6.6,193,24.97,172,22.25,181,23.42,29,3.75,21,2.72,27,3.49,45014
45,15,718,115,16.02,78,10.86,153,21.31,137,19.08,149,20.75,38,5.29,27,3.76,21,2.92,45015
45,16,649,63,9.71,40,6.16,160,24.65,145,22.34,161,24.81,38,5.86,20,3.08,22,3.39,45016
45,17,604,103,17.05,48,7.95,118,19.54,106,17.55,114,18.87,49,8.11,35,5.79,31,5.13,45017
45,18,649,80,12.33,28,4.31,155,23.88,136,20.96,155,23.88,39,6.01,30,4.62,26,4.01,45018
45,19,758,117,15.44,76,10.03,162,21.37,136,17.94,155,20.45,50,6.6,35,4.62,27,3.56,45019
45,20,637,108,16.95,54,8.48,142,22.29,128,20.09,133,20.88,30,4.71,23,3.61,19,2.98,45020
45,21,592,124,20.95,62,10.47,121,20.44,107,18.07,117,19.76,30,5.07,17,2.87,14,2.36,45021
45,22,577,112,19.41,58,10.05,115,19.93,99,17.16,104,18.02,45,7.8,24,4.16,20,3.47,45022
45,23,753,125,16.6,69,9.16,158,20.98,157,20.85,153,20.32,37,4.91,25,3.32,29,3.85,45023
45,24,865,153,17.69,85,9.83,180,20.81,146,16.88,172,19.88,52,6.01,37,4.28,40,4.62,45024
45,25,651,77,11.83,36,5.53,157,24.12,140,21.51,150,23.04,37,5.68,30,4.61,24,3.69,45025
45,26,742,79,10.65,46,6.2,176,23.72,163,21.97,167,22.51,47,6.33,33,4.45,31,4.18,45026
45,27,564,77,13.65,50,8.87,133,23.58,125,22.16,119,21.1,30,5.32,16,2.84,14,2.48,45027
45,28,525,64,12.19,26,4.95,121,23.05,112,21.33,136,25.9,28,5.33,21,4.0,17,3.24,45028
45,29,652,91,13.96,51,7.82,134,20.55,134,20.55,136,20.86,47,7.21,29,4.45,30,4.6,45029
45,30,702,115,16.38,59,8.4,150,21.37,142,20.23,137,19.52,38,5.41,34,4.84,27,3.85,45030
45,31,698,87,12.46,52,7.45,167,23.93,137,19.63,166,23.78,34,4.87,25,3.58,30,4.3,45031
45,32,492,72,14.63,44,8.94,104,21.14,102,20.73,108,21.95,24,4.88,18,3.66,20,4.07,45032
45,33,620,108,17.42,64,10.32,124,20.0,116,18.71,114,18.39,36,5.81,31,5.0,27,4.35,45033
45,34,502,79,15.74,45,8.96,111,22.11,94,18.73,105,20.92,32,6.37,19,3.78,17,3.39,45034
45,35,712,103,14.47,57,8.01,149,20.93,150,21.07,150,21.07,45,6.32,29,4.07,29,4.07,45035
45,36,701,139,19.83,65,9.27,152,21.68,110,15.69,127,18.12,46,6.56,29,4.14,33,4.71,45036
45,37,682,93,13.64,52,7.62,149,21.85,130,19.06,146,21.41,48,7.04,34,4.99,30,4.4,45037
45,38,767,86,11.21,45,5.87,199,25.95,170,22.16,180,23.47,36,4.69,24,3.13,27,3.52,45038
45,39,723,101,13.97,58,8.02,147,20.33,143,19.78,145,20.06,50,6.92,44,6.09,35,4.84,45039
45,40,751,73,9.72,44,5.86,185,24.63,164,21.84,183,24.37,43,5.73,31,4.13,28,3.73,45040
45,41,465,59,12.69,23,4.95,112,24.09,100,21.51,113,24.3,23,4.95,19,4.09,16,3.44,45041
45,42,633,88,13.9,49,7.74,140,22.12,149,23.54,137,21.64,31,4.9,18,2.84,21,3.32,45042
45,43,528,66,12.5,36,6.82,119,22.54,112,21.21,116,21.97,37,7.01,18,3.41,24,4.55,45043
45,44,732,124,16.94,62,8.47,167,22.81,153,20.9,145,19.81,37,5.05,26,3.55,18,2.46,45044
45,45,508,78,15.35,42,8.27,118,23.23,93,18.31,111,21.85,28,5.51,20,3.94,18,3.54,45045
45,46,725,97,13.38,41,5.66,172,23.72,145,20.0,157,21.66,44,6.07,31,4.28,38,5.24,45046
45,47,666,93,13.96,49,7.36,155,23.27,139,20.87,140,21.02,38,5.71,30,4.5,22,3.3,45047
45,48,668,83,12.43,42,6.29,166,24.85,130,19.46,154,23.05,37,5.54,26,3.89,30,4.49,45048
45,49,642,79,12.31,51,7.94,145,22.59,137,21.34,141,21.96,37,5.76,24,3.74,28,4.36,45049
45,50,574,90,15.68,47,8.19,128,22.3,121,21.08,117,20.38,33,5.75,17,2.96,21,3.66,45050
45,51,650,111,17.08,70,10.77,125,19.23,117,18.0,121,18.62,39,6.0,38,5.85,29,4.46,45051
45,52,692,107,15.46,66,9.54,156,22.54,131,18.93,139,20.09,41,5.92,28,4.05,24,3.47,45052
45,53,509,84,16.5,50,9.82,97,19.06,100,19.65,98,19.25,34,6.68,27,5.3,19,3.73,45053
46,1,1150,126,10.96,59,5.13,291,25.3,263,22.87,289,25.13,50,4.35,34,2.96,38,3.3,46001
46,2,799,53,6.63,32,4.01,183,22.9,174,21.78,176,22.03,71,8.89,51,6.38,59,7.38,46002
46,3,769,50,6.5,34,4.42,186,24.19,199,25.88,195,25.36,43,5.59,31,4.03,31,4.03,46003
46,4,643,45,7.0,19,2.95,164,25.51,156,24.26,160,24.88,37,5.75,32,4.98,30,4.67,46004
46,5,507,47,9.27,25,4.93,124,24.46,112,22.09,126,24.85,29,5.72,22,4.34,22,4.34,46005
46,6,788,57,7.23,34,4.31,201,25.51,196,24.87,195,24.75,45,5.71,28,3.55,32,4.06,46006
46,7,576,50,8.68,23,3.99,151,26.22,124,21.53,144,25.0,32,5.56,18,3.13,34,5.9,46007
46,8,715,56,7.83,35,4.9,173,24.2,185,25.87,186,26.01,25,3.5,23,3.22,32,4.48,46008
46,9,663,48,7.24,33,4.98,141,21.27,151,22.78,144,21.72,50,7.54,37,5.58,59,8.9,46009
46,10,651,63,9.68,31,4.76,147,22.58,142,21.81,138,21.2,45,6.91,43,6.61,42,6.45,46010
46,11,733,69,9.41,39,5.32,170,23.19,178,24.28,175,23.87,41,5.59,28,3.82,33,4.5,46011
46,12,784,58,7.4,32,4.08,172,21.94,170,21.68,182,23.21,60,7.65,52,6.63,58,7.4,46012
46,13,726,88,12.12,51,7.02,168,23.14,158,21.76,171,23.55,41,5.65,26,3.58,23,3.17,46013
46,14,635,35,5.51,12,1.89,170,26.77,153,24.09,146,22.99,42,6.61,32,5.04,45,7.09,46014
46,15,872,103,11.81,57,6.54,217,24.89,183,20.99,201,23.05,42,4.82,30,3.44,39,4.47,46015
46,16,620,56,9.03,33,5.32,136,21.94,135,21.77,141,22.74,44,7.1,37,5.97,38,6.13,46016
46,17,1033,136,13.17,57,5.52,257,24.88,218,21.1,258,24.98,46,4.45,28,2.71,33,3.19,46017
46,18,867,97,11.19,59,6.81,213,24.57,183,21.11,198,22.84,47,5.42,26,3.0,44,5.07,46018
46,19,924,51,5.52,20,2.16,214,23.16,208,22.51,215,23.27,83,8.98,61,6.6,72,7.79,46019
46,20,480,42,8.75,23,4.79,113,23.54,119,24.79,115,23.96,26,5.42,19,3.96,23,4.79,46020
46,21,365,27,7.4,13,3.56,82,22.47,73,20.0,82,22.47,34,9.32,22,6.03,32,8.77,46021
46,22,536,50,9.33,37,6.9,124,23.13,120,22.39,126,23.51,32,5.97,26,4.85,21,3.92,46022
46,23,529,32,6.05,20,3.78,145,27.41,154,29.11,155,29.3,11,2.08,5,0.95,7,1.32,46023
46,24,665,56,8.42,40,6.02,155,23.31,145,21.8,155,23.31,48,7.22,33,4.96,33,4.96,46024
46,25,892,116,13.0,68,7.62,188,21.08,178,19.96,177,19.84,59,6.61,49,5.49,57,6.39,46025
46,26,733,44,6.0,21,2.86,180,24.56,188,25.65,192,26.19,42,5.73,29,3.96,37,5.05,46026
46,27,739,88,11.91,53,7.17,160,21.65,152,20.57,171,23.14,46,6.22,34,4.6,35,4.74,46027
46,28,863,116,13.44,76,8.81,188,21.78,184,21.32,192,22.25,43,4.98,34,3.94,30,3.48,46028
46,29,665,76,11.43,32,4.81,164,24.66,149,22.41,159,23.91,31,4.66,24,3.61,30,4.51,46029
46,30,792,86,10.86,56,7.07,180,22.73,180,22.73,187,23.61,42,5.3,27,3.41,34,4.29,46030
46,31,918,90,9.8,53,5.77,223,24.29,201,21.9,189,20.59,62,6.75,41,4.47,59,6.43,46031
46,32,522,45,8.62,27,5.17,123,23.56,117,22.41,125,23.95,36,6.9,18,3.45,31,5.94,46032
46,33,856,89,10.4,47,5.49,206,24.07,175,20.44,202,23.6,49,5.72,37,4.32,51,5.96,46033
46,34,716,36,5.03,23,3.21,184,25.7,193,26.96,183,25.56,32,4.47,32,4.47,33,4.61,46034
46,35,872,79,9.06,45,5.16,188,21.56,193,22.13,211,24.2,55,6.31,44,5.05,57,6.54,46035
46,36,783,92,11.75,51,6.51,192,24.52,171,21.84,185,23.63,41,5.24,22,2.81,29,3.7,46036
46,37,596,58,9.73,26,4.36,141,23.66,123,20.64,143,23.99,44,7.38,33,5.54,28,4.7,46037
46,38,577,47,8.15,35,6.07,145,25.13,137,23.74,139,24.09,33,5.72,18,3.12,23,3.99,46038
46,39,921,122,13.25,65,7.06,210,22.8,178,19.33,220,23.89,50,5.43,34,3.69,42,4.56,46039
46,40,485,51,10.52,40,8.25,109,22.47,112,23.09,107,22.06,31,6.39,18,3.71,17,3.51,46040
46,41,615,72,11.71,43,6.99,133,21.63,137,22.28,140,22.76,32,5.2,28,4.55,30,4.88,46041
46,42,695,38,5.47,18,2.59,178,25.61,162,23.31,166,23.88,53,7.63,37,5.32,43,6.19,46042
46,43,1009,89,8.82,44,4.36,257,25.47,243,24.08,231,22.89,55,5.45,33,3.27,57,5.65,46043
46,44,603,45,7.46,31,5.14,147,24.38,166,27.53,159,26.37,25,4.15,15,2.49,15,2.49,46044
46,45,876,81,9.25,42,4.79,223,25.46,203,23.17,203,23.17,43,4.91,34,3.88,47,5.37,46045
46,46,613,41,6.69,21,3.43,153,24.96,146,23.82,149,24.31,43,7.01,33,5.38,27,4.4,46046
46,47,286,20,6.99,11,3.85,74,25.87,63,22.03,67,23.43,17,5.94,12,4.2,22,7.69,46047
47,1,931,88,9.45,40,4.3,235,25.24,180,19.33,198,21.27,69,7.41,59,6.34,62,6.66,47001
47,2,643,81,12.6,38,5.91,155,24.11,124,19.28,146,22.71,39,6.07,31,4.82,29,4.51,47002
47,3,613,95,15.5,44,7.18,138,22.51,104,16.97,137,22.35,35,5.71,29,4.73,31,5.06,47003
47,4,796,110,13.82,47,5.9,187,23.49,167,20.98,169,21.23,53,6.66,27,3.39,36,4.52,47004
47,5,908,89,9.8,56,6.17,213,23.46,186,20.48,193,21.26,63,6.94,47,5.18,61,6.72,47005
47,6,929,113,12.16,47,5.06,225,24.22,180,19.38,210,22.6,55,5.92,46,4.95,53,5.71,47006
47,7,723,91,12.59,43,5.95,167,23.1,156,21.58,161,22.27,40,5.53,30,4.15,35,4.84,47007
47,8,966,100,10.35,56,5.8,238,24.64,202,20.91,220,22.77,64,6.63,39,4.04,47,4.87,47008
47,9,644,71,11.02,39,6.06,158,24.53,132,20.5,152,23.6,36,5.59,34,5.28,22,3.42,47009
47,10,555,47,8.47,24,4.32,128,23.06,117,21.08,116,20.9,50,9.01,35,6.31,38,6.85,47010
47,11,1362,78,5.73,46,3.38,337,24.74,315,23.13,310,22.76,118,8.66,82,6.02,76,5.58,47011
47,12,827,84,10.16,45,5.44,211,25.51,180,21.77,196,23.7,45,5.44,30,3.63,36,4.35,47012
47,13,1130,89,7.88,40,3.54,263,23.27,225,19.91,248,21.95,98,8.67,75,6.64,92,8.14,47013
47,14,552,50,9.06,17,3.08,128,23.19,106,19.2,133,24.09,45,8.15,34,6.16,39,7.07,47014
47,15,920,63,6.85,30,3.26,230,25.0,213,23.15,216,23.48,67,7.28,47,5.11,54,5.87,47015
47,16,782,75,9.59,29,3.71,195,24.94,169,21.61,165,21.1,54,6.91,45,5.75,50,6.39,47016
47,17,758,84,11.08,43,5.67,177,23.35,156,20.58,164,21.64,47,6.2,41,5.41,46,6.07,47017
47,18,908,121,13.33,72,7.93,207,22.8,163,17.95,183,20.15,59,6.5,49,5.4,54,5.95,47018
47,19,883,59,6.68,30,3.4,229,25.93,197,22.31,206,23.33,58,6.57,48,5.44,56,6.34,47019
47,20,957,90,9.4,47,4.91,241,25.18,192,20.06,218,22.78,62,6.48,48,5.02,59,6.17,47020
47,21,897,89,9.92,32,3.57,206,22.97,173,19.29,192,21.4,76,8.47,56,6.24,73,8.14,47021
47,22,733,79,10.78,42,5.73,168,22.92,155,21.15,152,20.74,55,7.5,31,4.23,51,6.96,47022
47,23,436,31,7.11,15,3.44,108,24.77,102,23.39,99,22.71,26,5.96,22,5.05,33,7.57,47023
47,24,885,130,14.69,66,7.46,212,23.95,166,18.76,198,22.37,36,4.07,36,4.07,41,4.63,47024
47,25,953,107,11.23,56,5.88,223,23.4,203,21.3,202,21.2,67,7.03,50,5.25,45,4.72,47025
47,26,1365,112,8.21,55,4.03,328,24.03,292,21.39,300,21.98,113,8.28,76,5.57,89,6.52,47026
47,27,730,88,12.05,47,6.44,180,24.66,142,19.45,162,22.19,41,5.62,34,4.66,36,4.93,47027
47,28,1055,104,9.86,48,4.55,254,24.08,211,20.0,235,22.27,74,7.01,57,5.4,72,6.82,47028
47,29,943,123,13.04,73,7.74,212,22.48,194,20.57,199,21.1,49,5.2,47,4.98,46,4.88,47029
47,30,916,64,6.99,31,3.38,231,25.22,202,22.05,200,21.83,70,7.64,51,5.57,67,7.31,47030
47,31,950,72,7.58,30,3.16,241,25.37,226,23.79,246,25.89,52,5.47,40,4.21,43,4.53,47031
47,32,947,84,8.87,41,4.33,220,23.23,186,19.64,205,21.65,73,7.71,63,6.65,75,7.92,47032
47,33,795,50,6.29,16,2.01,206,25.91,169,21.26,175,22.01,71,8.93,53,6.67,55,6.92,47033
47,34,988,90,9.11,28,2.83,240,24.29,198,20.04,246,24.9,66,6.68,51,5.16,69,6.98,47034
47,35,1135,138,12.16,59,5.2,265,23.35,221,19.47,234,20.62,86,7.58,66,5.81,66,5.81,47035
47,36,1174,92,7.84,44,3.75,292,24.87,252,21.47,264,22.49,88,7.5,74,6.3,68,5.79,47036
47,37,1051,120,11.42,64,6.09,248,23.6,190,18.08,220,20.93,75,7.14,60,5.71,74,7.04,47037
47,38,904,80,8.85,48,5.31,207,22.9,200,22.12,211,23.34,59,6.53,44,4.87,55,6.08,47038
47,39,820,77,9.39,28,3.41,205,25.0,181,22.07,184,22.44,54,6.59,36,4.39,55,6.71,47039
47,40,825,67,8.12,35,4.24,207,25.09,174,21.09,174,21.09,68,8.24,47,5.7,53,6.42,47040
47,41,1399,110,7.86,55,3.93,359,25.66,321,22.94,335,23.95,93,6.65,58,4.15,68,4.86,47041
47,42,663,59,8.9,29,4.37,156,23.53,131,19.76,151,22.78,47,7.09,37,5.58,53,7.99,47042
47,43,547,60,10.97,37,6.76,135,24.68,112,20.48,117,21.39,33,6.03,24,4.39,29,5.3,47043
47,44,831,111,13.36,71,8.54,187,22.5,175,21.06,185,22.26,43,5.17,34,4.09,25,3.01,47044
47,45,865,75,8.67,41,4.74,201,23.24,146,16.88,166,19.19,83,9.6,68,7.86,85,9.83,47045
47,46,635,73,11.5,43,6.77,160,25.2,135,21.26,132,20.79,37,5.83,25,3.94,30,4.72,47046
47,47,690,94,13.62,43,6.23,155,22.46,128,18.55,144,20.87,48,6.96,39,5.65,39,5.65,47047
47,48,130,9,6.92,2,1.54,36,27.69,38,29.23,34,26.15,4,3.08,3,2.31,4,3.08,47048
47,49,558,56,10.04,34,6.09,132,23.66,114,20.43,135,24.19,25,4.48,31,5.56,31,5.56,47049
47,50,818,106,12.96,68,8.31,193,23.59,169,20.66,175,21.39,41,5.01,31,3.79,35,4.28,47050
47,51,467,47,10.06,20,4.28,113,24.2,100,21.41,103,22.06,30,6.42,30,6.42,24,5.14,47051
47,52,476,55,11.55,32,6.72,126,26.47,102,21.43,126,26.47,16,3.36,12,2.52,7,1.47,47052
48,1,796,61,7.66,29,3.64,201,25.25,181,22.74,182,22.86,46,5.78,39,4.9,57,7.16,48001
48,2,633,58,9.16,34,5.37,156,24.64,153,24.17,143,22.59,38,6.0,23,3.63,28,4.42,48002
48,3,952,62,6.51,31,3.26,235,24.68,229,24.05,229,24.05,66,6.93,49,5.15,51,5.36,48003
48,4,944,92,9.75,58,6.14,226,23.94,219,23.2,239,25.32,48,5.08,26,2.75,36,3.81,48004
48,5,721,96,13.31,41,5.69,176,24.41,147,20.39,169,23.44,37,5.13,26,3.61,29,4.02,48005
48,6,865,73,8.44,50,5.78,218,25.2,209,24.16,211,24.39,41,4.74,22,2.54,41,4.74,48006
48,7,678,45,6.64,17,2.51,164,24.19,135,19.91,149,21.98,59,8.7,44,6.49,65,9.59,48007
48,8,543,78,14.36,33,6.08,132,24.31,107,19.71,119,21.92,23,4.24,21,3.87,30,5.52,48008
48,9,737,78,10.58,50,6.78,161,21.85,166,22.52,158,21.44,50,6.78,34,4.61,40,5.43,48009
48,10,521,31,5.95,17,3.26,117,22.46,120,23.03,113,21.69,51,9.79,32,6.14,40,7.68,48010
48,11,844,56,6.64,26,3.08,218,25.83,182,21.56,196,23.22,61,7.23,39,4.62,66,7.82,48011
48,12,746,61,8.18,33,4.42,177,23.73,187,25.07,185,24.8,42,5.63,27,3.62,34,4.56,48012
48,13,733,72,9.82,36,4.91,180,24.56,152,20.74,174,23.74,49,6.68,32,4.37,38,5.18,48013
48,14,851,139,16.33,106,12.46,174,20.45,161,18.92,172,20.21,46,5.41,22,2.59,31,3.64,48014
48,15,398,40,10.05,25,6.28,99,24.87,98,24.62,95,23.87,15,3.77,15,3.77,11,2.76,48015
48,16,605,46,7.6,28,4.63,143,23.64,141,23.31,143,23.64,46,7.6,25,4.13,33,5.45,48016
48,17,859,82,9.55,37,4.31,219,25.49,192,22.35,207,24.1,48,5.59,28,3.26,46,5.36,48017
48,18,480,25,5.21,19,3.96,131,27.29,127,26.46,127,26.46,22,4.58,14,2.92,15,3.13,48018
48,19,633,55,8.69,24,3.79,157,24.8,131,20.7,147,23.22,48,7.58,29,4.58,42,6.64,48019
48,20,489,57,11.66,22,4.5,133,27.2,92,18.81,105,21.47,30,6.13,20,4.09,30,6.13,48020
48,21,700,44,6.29,34,4.86,172,24.57,190,27.14,178,25.43,33,4.71,23,3.29,26,3.71,48021
48,22,955,106,11.1,53,5.55,250,26.18,218,22.83,237,24.82,50,5.24,19,1.99,22,2.3,48022
48,23,622,43,6.91,30,4.82,155,24.92,153,24.6,160,25.72,35,5.63,24,3.86,22,3.54,48023
48,24,392,16,4.08,7,1.79,105,26.79,109,27.81,109,27.81,21,5.36,9,2.3,16,4.08,48024
48,25,719,55,7.65,28,3.89,184,25.59,182,25.31,195,27.12,27,3.76,21,2.92,27,3.76,48025
48,26,838,81,9.67,45,5.37,197,23.51,192,22.91,180,21.48,52,6.21,42,5.01,49,5.85,48026
48,27,483,40,8.28,23,4.76,122,25.26,119,24.64,124,25.67,21,4.35,17,3.52,17,3.52,48027
48,28,656,66,10.06,30,4.57,176,26.83,142,21.65,159,24.24,30,4.57,21,3.2,32,4.88,48028
48,29,596,56,9.4,31,5.2,163,27.35,148,24.83,154,25.84,15,2.52,10,1.68,19,3.19,48029
48,30,735,60,8.16,26,3.54,188,25.58,159,21.63,149,20.27,52,7.07,41,5.58,60,8.16,48030
48,31,606,26,4.29,21,3.47,148,24.42,156,25.74,158,26.07,37,6.11,32,5.28,28,4.62,48031
48,32,576,30,5.21,19,3.3,150,26.04,138,23.96,136,23.61,43,7.47,28,4.86,32,5.56,48032
48,33,656,68,10.37,29,4.42,177,26.98,145,22.1,161,24.54,28,4.27,22,3.35,26,3.96,48033
48,34,739,63,8.53,29,3.92,196,26.52,183,24.76,178,24.09,33,4.47,26,3.52,31,4.19,48034
48,35,275,24,8.73,13,4.73,71,25.82,62,22.55,68,24.73,14,5.09,12,4.36,11,4.0,48035
48,36,641,69,10.76,31,4.84,165,25.74,153,23.87,156,24.34,30,4.68,21,3.28,16,2.5,48036
48,37,668,50,7.49,25,3.74,162,24.25,139,20.81,145,21.71,55,8.23,41,6.14,51,7.63,48037
48,38,876,86,9.82,36,4.11,232,26.48,171,19.52,196,22.37,51,5.82,39,4.45,65,7.42,48038
48,39,649,64,9.86,30,4.62,163,25.12,142,21.88,162,24.96,33,5.08,26,4.01,29,4.47,48039
48,40,494,27,5.47,20,4.05,118,23.89,118,23.89,111,22.47,37,7.49,31,6.28,32,6.48,48040
48,41,442,35,7.92,26,5.88,101,22.85,103,23.3,105,23.76,25,5.66,24,5.43,23,5.2,48041
48,42,687,26,3.78,16,2.33,178,25.91,164,23.87,151,21.98,54,7.86,39,5.68,59,8.59,48042
48,43,877,47,5.36,16,1.82,229,26.11,201,22.92,220,25.09,62,7.07,39,4.45,63,7.18,48043
48,44,919,57,6.2,25,2.72,223,24.27,220,23.94,225,24.48,65,7.07,49,5.33,55,5.98,48044
48,45,567,40,7.05,25,4.41,140,24.69,135,23.81,146,25.75,31,5.47,24,4.23,26,4.59,48045
48,46,453,35,7.73,18,3.97,118,26.05,106,23.4,110,24.28,28,6.18,17,3.75,21,4.64,48046
48,47,578,30,5.19,17,2.94,145,25.09,127,21.97,141,24.39,45,7.79,32,5.54,41,7.09,48047
48,48,756,72,9.52,33,4.37,177,23.41,157,20.77,172,22.75,48,6.35,42,5.56,55,7.28,48048
48,49,327,27,8.26,17,5.2,75,22.94,77,23.55,75,22.94,26,7.95,14,4.28,16,4.89,48049
48,50,816,57,6.99,23,2.82,200,24.51,193,23.65,185,22.67,55,6.74,48,5.88,55,6.74,48050
