ward,precinct,total,Kathryn Maloney Vahey,Kathryn Maloney Vahey Percent,precinct_id
45,44,309,309,100.0,45044
45,45,201,201,100.0,45045
45,46,223,223,100.0,45046
45,47,211,211,100.0,45047
45,48,256,256,100.0,45048
46,1,352,352,100.0,46001
46,2,446,446,100.0,46002
46,3,563,563,100.0,46003
46,4,459,459,100.0,46004
46,5,649,649,100.0,46005
46,6,418,418,100.0,46006
46,7,478,478,100.0,46007
46,8,327,327,100.0,46008
46,9,547,547,100.0,46009
46,10,791,791,100.0,46010
46,11,441,441,100.0,46011
46,12,546,546,100.0,46012
46,13,482,482,100.0,46013
46,14,431,431,100.0,46014
46,15,473,473,100.0,46015
46,16,581,581,100.0,46016
46,17,541,541,100.0,46017
46,18,550,550,100.0,46018
46,19,337,337,100.0,46019
46,20,378,378,100.0,46020
46,21,314,314,100.0,46021
46,22,354,354,100.0,46022
46,23,402,402,100.0,46023
46,24,578,578,100.0,46024
46,25,467,467,100.0,46025
46,26,559,559,100.0,46026
46,27,625,625,100.0,46027
46,28,458,458,100.0,46028
46,29,393,393,100.0,46029
46,30,517,517,100.0,46030
46,31,505,505,100.0,46031
46,32,475,475,100.0,46032
46,33,583,583,100.0,46033
46,34,582,582,100.0,46034
46,35,545,545,100.0,46035
46,36,467,467,100.0,46036
46,37,425,425,100.0,46037
46,38,522,522,100.0,46038
46,39,477,477,100.0,46039
46,40,404,404,100.0,46040
47,1,338,338,100.0,47001
47,2,461,461,100.0,47002
47,3,436,436,100.0,47003
47,4,522,522,100.0,47004
47,5,542,542,100.0,47005
47,6,604,604,100.0,47006
47,7,438,438,100.0,47007
47,8,472,472,100.0,47008
47,9,459,459,100.0,47009
47,10,650,650,100.0,47010
47,11,471,471,100.0,47011
47,12,519,519,100.0,47012
47,13,504,504,100.0,47013
47,14,442,442,100.0,47014
47,15,620,620,100.0,47015
47,16,476,476,100.0,47016
47,17,491,491,100.0,47017
47,18,463,463,100.0,47018
47,19,638,638,100.0,47019
47,20,484,484,100.0,47020
47,21,481,481,100.0,47021
47,22,491,491,100.0,47022
47,23,570,570,100.0,47023
47,24,519,519,100.0,47024
47,25,585,585,100.0,47025
47,26,677,677,100.0,47026
47,27,467,467,100.0,47027
47,28,461,461,100.0,47028
47,29,546,546,100.0,47029
47,30,619,619,100.0,47030
47,31,503,503,100.0,47031
47,32,637,637,100.0,47032
47,33,466,466,100.0,47033
47,34,519,519,100.0,47034
47,35,477,477,100.0,47035
47,36,594,594,100.0,47036
47,37,490,490,100.0,47037
47,38,481,481,100.0,47038
47,39,494,494,100.0,47039
47,40,496,496,100.0,47040
47,41,563,563,100.0,47041
47,42,530,530,100.0,47042
47,43,451,451,100.0,47043
47,44,471,471,100.0,47044
47,45,476,476,100.0,47045
47,46,461,461,100.0,47046
47,47,560,560,100.0,47047
47,48,40,40,100.0,47048
48,1,452,452,100.0,48001
48,2,218,218,100.0,48002
48,3,531,531,100.0,48003
48,4,463,463,100.0,48004
48,5,277,277,100.0,48005
48,6,594,594,100.0,48006
48,7,487,487,100.0,48007
48,8,243,243,100.0,48008
48,9,280,280,100.0,48009
48,10,702,702,100.0,48010
48,11,428,428,100.0,48011
48,12,596,596,100.0,48012
48,13,560,560,100.0,48013
48,14,223,223,100.0,48014
48,15,329,329,100.0,48015
48,16,497,497,100.0,48016
48,17,430,430,100.0,48017
48,18,323,323,100.0,48018
48,19,332,332,100.0,48019
48,20,571,571,100.0,48020
48,21,599,599,100.0,48021
48,22,410,410,100.0,48022
48,23,481,481,100.0,48023
48,24,510,510,100.0,48024
48,25,438,438,100.0,48025
48,26,220,220,100.0,48026
48,27,717,717,100.0,48027
48,28,463,463,100.0,48028
48,29,235,235,100.0,48029
48,30,424,424,100.0,48030
48,31,607,607,100.0,48031
48,32,519,519,100.0,48032
48,33,247,247,100.0,48033
48,34,421,421,100.0,48034
48,35,298,298,100.0,48035
48,36,257,257,100.0,48036
48,37,498,498,100.0,48037
48,38,469,469,100.0,48038
48,39,353,353,100.0,48039
48,40,435,435,100.0,48040
48,41,622,622,100.0,48041
48,42,586,586,100.0,48042
48,43,517,517,100.0,48043
48,44,627,627,100.0,48044
48,45,363,363,100.0,48045
48,46,316,316,100.0,48046
49,1,311,311,100.0,49001
49,2,329,329,100.0,49002
49,3,533,533,100.0,49003
49,4,577,577,100.0,49004
49,5,487,487,100.0,49005
49,6,452,452,100.0,49006
49,7,497,497,100.0,49007
49,8,369,369,100.0,49008
49,9,520,520,100.0,49009
49,10,466,466,100.0,49010
49,11,549,549,100.0,49011
49,12,669,669,100.0,49012
49,13,546,546,100.0,49013
49,14,398,398,100.0,49014
49,15,352,352,100.0,49015
49,16,469,469,100.0,49016
49,17,333,333,100.0,49017
49,18,652,652,100.0,49018
49,19,445,445,100.0,49019
49,20,716,716,100.0,49020
49,21,273,273,100.0,49021
49,22,456,456,100.0,49022
49,23,656,656,100.0,49023
49,24,411,411,100.0,49024
49,25,632,632,100.0,49025
49,26,525,525,100.0,49026
49,27,549,549,100.0,49027
49,28,654,654,100.0,49028
49,29,578,578,100.0,49029
49,30,552,552,100.0,49030
49,31,361,361,100.0,49031
49,32,491,491,100.0,49032
49,33,387,387,100.0,49033
50,1,243,243,100.0,50001
50,2,184,184,100.0,50002
50,3,231,231,100.0,50003
50,4,332,332,100.0,50004
50,5,173,173,100.0,50005
50,6,366,366,100.0,50006
50,7,387,387,100.0,50007
50,8,337,337,100.0,50008
50,9,286,286,100.0,50009
50,10,261,261,100.0,50010
50,11,139,139,100.0,50011
50,12,126,126,100.0,50012
50,13,387,387,100.0,50013
50,14,87,87,100.0,50014
50,15,384,384,100.0,50015
50,16,89,89,100.0,50016
50,17,290,290,100.0,50017
50,18,59,59,100.0,50018
50,19,205,205,100.0,50019
50,20,303,303,100.0,50020
50,21,284,284,100.0,50021
50,22,229,229,100.0,50022
50,23,186,186,100.0,50023
50,24,174,174,100.0,50024
50,25,234,234,100.0,50025
50,26,280,280,100.0,50026
50,27,78,78,100.0,50027
50,28,349,349,100.0,50028
50,29,297,297,100.0,50029
50,30,227,227,100.0,50030
50,31,439,439,100.0,50031
50,32,378,378,100.0,50032
50,33,192,192,100.0,50033
50,34,429,429,100.0,50034
50,35,435,435,100.0,50035
50,36,310,310,100.0,50036
50,37,360,360,100.0,50037
50,38,129,129,100.0,50038
50,39,172,172,100.0,50039
50,40,214,214,100.0,50040
