ward,precinct,total,M. Cameron ''Cam'' Davis,M. Cameron ''Cam'' Davis Percent,Geoffrey Cubbage,Geoffrey Cubbage Percent,precinct_id
48,34,463,328,70.84,135,29.16,48034
48,35,342,263,76.9,79,23.1,48035
48,36,304,239,78.62,65,21.38,48036
48,37,556,415,74.64,141,25.36,48037
48,38,536,406,75.75,130,24.25,48038
48,39,406,331,81.53,75,18.47,48039
48,40,478,349,73.01,129,26.99,48040
48,41,666,517,77.63,149,22.37,48041
48,42,619,462,74.64,157,25.36,48042
48,43,582,441,75.77,141,24.23,48043
48,44,671,509,75.86,162,24.14,48044
48,45,410,304,74.15,106,25.85,48045
48,46,346,267,77.17,79,22.83,48046
49,1,327,281,85.93,46,14.07,49001
49,2,366,282,77.05,84,22.95,49002
49,3,583,457,78.39,126,21.61,49003
49,4,649,461,71.03,188,28.97,49004
49,5,529,422,79.77,107,20.23,49005
49,6,494,390,78.95,104,21.05,49006
49,7,567,439,77.43,128,22.57,49007
49,8,422,341,80.81,81,19.19,49008
49,9,573,445,77.66,128,22.34,49009
49,10,517,398,76.98,119,23.02,49010
49,11,617,479,77.63,138,22.37,49011
49,12,726,553,76.17,173,23.83,49012
49,13,613,465,75.86,148,24.14,49013
49,14,446,325,72.87,121,27.13,49014
49,15,384,304,79.17,80,20.83,49015
49,16,515,378,73.4,137,26.6,49016
49,17,362,271,74.86,91,25.14,49017
49,18,717,520,72.52,197,27.48,49018
49,19,483,396,81.99,87,18.01,49019
49,20,790,591,74.81,199,25.19,49020
49,21,307,263,85.67,44,14.33,49021
49,22,505,406,80.4,99,19.6,49022
49,23,708,544,76.84,164,23.16,49023
49,24,442,360,81.45,82,18.55,49024
49,25,708,530,74.86,178,25.14,49025
49,26,588,431,73.3,157,26.7,49026
49,27,601,473,78.7,128,21.3,49027
49,28,728,533,73.21,195,26.79,49028
49,29,662,462,69.79,200,30.21,49029
49,30,600,440,73.33,160,26.67,49030
49,31,414,347,83.82,67,16.18,49031
49,32,513,425,82.85,88,17.15,49032
49,33,435,358,82.3,77,17.7,49033
50,1,304,226,74.34,78,25.66,50001
50,2,217,169,77.88,48,22.12,50002
50,3,291,231,79.38,60,20.62,50003
50,4,386,325,84.2,61,15.8,50004
50,5,219,145,66.21,74,33.79,50005
50,6,417,325,77.94,92,22.06,50006
50,7,438,355,81.05,83,18.95,50007
50,8,390,333,85.38,57,14.62,50008
50,9,319,258,80.88,61,19.12,50009
50,10,291,246,84.54,45,15.46,50010
50,11,178,130,73.03,48,26.97,50011
50,12,153,124,81.05,29,18.95,50012
50,13,430,337,78.37,93,21.63,50013
50,14,105,85,80.95,20,19.05,50014
50,15,444,332,74.77,112,25.23,50015
50,16,120,87,72.5,33,27.5,50016
50,17,324,265,81.79,59,18.21,50017
50,18,73,59,80.82,14,19.18,50018
50,19,237,195,82.28,42,17.72,50019
50,20,354,263,74.29,91,25.71,50020
50,21,323,248,76.78,75,23.22,50021
50,22,261,212,81.23,49,18.77,50022
50,23,224,186,83.04,38,16.96,50023
50,24,218,166,76.15,52,23.85,50024
50,25,282,221,78.37,61,21.63,50025
50,26,338,279,82.54,59,17.46,50026
50,27,94,73,77.66,21,22.34,50027
50,28,383,328,85.64,55,14.36,50028
50,29,326,263,80.67,63,19.33,50029
50,30,252,211,83.73,41,16.27,50030
50,31,473,385,81.4,88,18.6,50031
50,32,413,348,84.26,65,15.74,50032
50,33,245,187,76.33,58,23.67,50033
50,34,494,383,77.53,111,22.47,50034
50,35,491,386,78.62,105,21.38,50035
50,36,348,284,81.61,64,18.39,50036
50,37,414,320,77.29,94,22.71,50037
50,38,156,122,78.21,34,21.79,50038
50,39,193,159,82.38,34,17.62,50039
50,40,262,196,74.81,66,25.19,50040
