ward,precinct,total,"F. MICHAEL KELLEHER, JR.","F. MICHAEL KELLEHER, JR. Percent",PAT QUINN,PAT QUINN Percent,JOYCE W. WASHINGTON,JOYCE W. WASHINGTON Percent,precinct_id
30,32,199,39,19.6,121,60.8,39,19.6,30032
30,33,105,35,33.33,50,47.62,20,19.05,30033
30,34,274,74,27.01,154,56.2,46,16.79,30034
30,35,116,33,28.45,64,55.17,19,16.38,30035
30,36,118,28,23.73,66,55.93,24,20.34,30036
30,37,119,23,19.33,79,66.39,17,14.29,30037
30,38,174,39,22.41,114,65.52,21,12.07,30038
30,39,139,28,20.14,90,64.75,21,15.11,30039
30,40,135,26,19.26,95,70.37,14,10.37,30040
30,41,54,11,20.37,28,51.85,15,27.78,30041
30,42,160,38,23.75,95,59.38,27,16.88,30042
30,43,127,38,29.92,69,54.33,20,15.75,30043
30,44,195,42,21.54,119,61.03,34,17.44,30044
30,45,115,25,21.74,65,56.52,25,21.74,30045
31,1,84,13,15.48,40,47.62,31,36.9,31001
31,2,110,22,20.0,68,61.82,20,18.18,31002
31,3,126,20,15.87,70,55.56,36,28.57,31003
31,4,169,30,17.75,94,55.62,45,26.63,31004
31,5,98,19,19.39,56,57.14,23,23.47,31005
31,6,37,9,24.32,21,56.76,7,18.92,31006
31,7,84,14,16.67,47,55.95,23,27.38,31007
31,8,62,14,22.58,30,48.39,18,29.03,31008
31,9,80,19,23.75,42,52.5,19,23.75,31009
31,10,89,24,26.97,45,50.56,20,22.47,31010
31,11,89,16,17.98,47,52.81,26,29.21,31011
31,12,140,17,12.14,90,64.29,33,23.57,31012
31,13,93,20,21.51,50,53.76,23,24.73,31013
31,14,124,32,25.81,55,44.35,37,29.84,31014
31,15,111,26,23.42,45,40.54,40,36.04,31015
31,16,77,16,20.78,39,50.65,22,28.57,31016
31,17,146,35,23.97,70,47.95,41,28.08,31017
31,18,28,9,32.14,16,57.14,3,10.71,31018
31,19,22,7,31.82,8,36.36,7,31.82,31019
31,20,81,17,20.99,34,41.98,30,37.04,31020
31,21,79,17,21.52,42,53.16,20,25.32,31021
31,22,98,22,22.45,49,50.0,27,27.55,31022
31,23,119,25,21.01,71,59.66,23,19.33,31023
31,24,152,34,22.37,83,54.61,35,23.03,31024
31,25,111,21,18.92,64,57.66,26,23.42,31025
31,26,76,13,17.11,41,53.95,22,28.95,31026
31,27,85,20,23.53,51,60.0,14,16.47,31027
31,28,105,14,13.33,58,55.24,33,31.43,31028
31,29,69,17,24.64,39,56.52,13,18.84,31029
31,30,107,17,15.89,68,63.55,22,20.56,31030
31,31,168,41,24.4,92,54.76,35,20.83,31031
31,32,80,15,18.75,55,68.75,10,12.5,31032
31,33,160,36,22.5,86,53.75,38,23.75,31033
31,34,125,27,21.6,64,51.2,34,27.2,31034
31,35,80,25,31.25,28,35.0,27,33.75,31035
31,36,160,20,12.5,111,69.38,29,18.13,31036
31,37,118,21,17.8,75,63.56,22,18.64,31037
31,38,99,25,25.25,43,43.43,31,31.31,31038
31,39,72,18,25.0,34,47.22,20,27.78,31039
31,40,114,24,21.05,60,52.63,30,26.32,31040
31,41,80,26,32.5,38,47.5,16,20.0,31041
31,42,72,15,20.83,35,48.61,22,30.56,31042
31,43,78,14,17.95,42,53.85,22,28.21,31043
31,44,93,23,24.73,44,47.31,26,27.96,31044
31,45,75,10,13.33,43,57.33,22,29.33,31045
32,1,151,44,29.14,73,48.34,34,22.52,32001
32,2,103,23,22.33,40,38.83,40,38.83,32002
32,3,119,33,27.73,49,41.18,37,31.09,32003
32,4,224,61,27.23,116,51.79,47,20.98,32004
32,5,101,27,26.73,53,52.48,21,20.79,32005
32,6,148,33,22.3,81,54.73,34,22.97,32006
32,7,102,27,26.47,51,50.0,24,23.53,32007
32,8,161,52,32.3,69,42.86,40,24.84,32008
32,9,253,83,32.81,115,45.45,55,21.74,32009
32,10,112,29,25.89,67,59.82,16,14.29,32010
32,11,155,46,29.68,70,45.16,39,25.16,32011
32,12,93,18,19.35,50,53.76,25,26.88,32012
32,13,106,36,33.96,47,44.34,23,21.7,32013
32,14,78,16,20.51,43,55.13,19,24.36,32014
32,15,157,43,27.39,71,45.22,43,27.39,32015
32,16,175,59,33.71,83,47.43,33,18.86,32016
32,17,132,41,31.06,58,43.94,33,25.0,32017
32,18,118,33,27.97,63,53.39,22,18.64,32018
32,19,259,98,37.84,112,43.24,49,18.92,32019
32,20,129,47,36.43,56,43.41,26,20.16,32020
32,21,201,49,24.38,109,54.23,43,21.39,32021
32,22,167,53,31.74,82,49.1,32,19.16,32022
32,23,135,38,28.15,62,45.93,35,25.93,32023
32,24,127,32,25.2,59,46.46,36,28.35,32024
32,25,162,48,29.63,74,45.68,40,24.69,32025
32,26,152,38,25.0,82,53.95,32,21.05,32026
32,27,124,45,36.29,49,39.52,30,24.19,32027
32,28,96,23,23.96,52,54.17,21,21.88,32028
32,29,148,43,29.05,65,43.92,40,27.03,32029
32,30,125,30,24.0,61,48.8,34,27.2,32030
32,31,165,46,27.88,82,49.7,37,22.42,32031
32,32,145,49,33.79,71,48.97,25,17.24,32032
32,33,118,36,30.51,54,45.76,28,23.73,32033
32,34,181,53,29.28,87,48.07,41,22.65,32034
32,35,187,51,27.27,97,51.87,39,20.86,32035
32,36,217,69,31.8,92,42.4,56,25.81,32036
32,37,132,38,28.79,67,50.76,27,20.45,32037
32,38,185,63,34.05,75,40.54,47,25.41,32038
32,39,149,45,30.2,67,44.97,37,24.83,32039
32,40,165,47,28.48,80,48.48,38,23.03,32040
32,41,214,60,28.04,105,49.07,49,22.9,32041
32,42,193,64,33.16,89,46.11,40,20.73,32042
32,43,179,61,34.08,79,44.13,39,21.79,32043
32,44,143,28,19.58,84,58.74,31,21.68,32044
32,45,177,62,35.03,84,47.46,31,17.51,32045
32,46,36,11,30.56,15,41.67,10,27.78,32046
32,47,66,19,28.79,25,37.88,22,33.33,32047
32,48,154,46,29.87,73,47.4,35,22.73,32048
33,1,170,45,26.47,104,61.18,21,12.35,33001
33,2,243,57,23.46,141,58.02,45,18.52,33002
33,3,156,32,20.51,78,50.0,46,29.49,33003
33,4,198,48,24.24,110,55.56,40,20.2,33004
33,5,137,34,24.82,76,55.47,27,19.71,33005
33,6,203,50,24.63,123,60.59,30,14.78,33006
33,7,269,81,30.11,139,51.67,49,18.22,33007
33,8,173,44,25.43,90,52.02,39,22.54,33008
33,9,184,35,19.02,98,53.26,51,27.72,33009
33,10,202,52,25.74,107,52.97,43,21.29,33010
33,11,182,46,25.27,93,51.1,43,23.63,33011
33,12,236,50,21.19,137,58.05,49,20.76,33012
33,13,210,45,21.43,110,52.38,55,26.19,33013
33,14,145,34,23.45,62,42.76,49,33.79,33014
33,15,48,15,31.25,26,54.17,7,14.58,33015
33,16,192,40,20.83,116,60.42,36,18.75,33016
33,17,192,54,28.13,113,58.85,25,13.02,33017
33,18,61,8,13.11,23,37.7,30,49.18,33018
33,19,147,37,25.17,70,47.62,40,27.21,33019
33,20,166,28,16.87,100,60.24,38,22.89,33020
33,21,152,50,32.89,75,49.34,27,17.76,33021
33,22,274,64,23.36,148,54.01,62,22.63,33022
33,23,208,40,19.23,115,55.29,53,25.48,33023
33,24,240,52,21.67,124,51.67,64,26.67,33024
33,25,267,58,21.72,143,53.56,66,24.72,33025
33,26,147,37,25.17,72,48.98,38,25.85,33026
33,27,287,159,55.4,79,27.53,49,17.07,33027
33,28,218,51,23.39,122,55.96,45,20.64,33028
33,29,180,36,20.0,98,54.44,46,25.56,33029
33,30,158,31,19.62,90,56.96,37,23.42,33030
33,31,136,30,22.06,61,44.85,45,33.09,33031
33,32,46,11,23.91,24,52.17,11,23.91,33032
33,33,175,43,24.57,87,49.71,45,25.71,33033
33,34,153,40,26.14,85,55.56,28,18.3,33034
33,35,197,36,18.27,110,55.84,51,25.89,33035
33,36,202,51,25.25,113,55.94,38,18.81,33036
33,37,151,38,25.17,77,50.99,36,23.84,33037
33,38,62,19,30.65,37,59.68,6,9.68,33038
34,1,333,5,1.5,58,17.42,270,81.08,34001
34,2,219,9,4.11,25,11.42,185,84.47,34002
34,3,168,8,4.76,34,20.24,126,75.0,34003
34,4,205,6,2.93,39,19.02,160,78.05,34004
34,5,125,11,8.8,29,23.2,85,68.0,34005
34,6,252,7,2.78,48,19.05,197,78.17,34006
34,7,306,6,1.96,49,16.01,251,82.03,34007
34,8,244,10,4.1,43,17.62,191,78.28,34008
34,9,171,7,4.09,31,18.13,133,77.78,34009
34,10,301,10,3.32,58,19.27,233,77.41,34010
34,11,140,5,3.57,29,20.71,106,75.71,34011
34,12,218,5,2.29,32,14.68,181,83.03,34012
34,13,121,8,6.61,24,19.83,89,73.55,34013
34,14,132,4,3.03,24,18.18,104,78.79,34014
34,15,123,5,4.07,18,14.63,100,81.3,34015
34,16,163,9,5.52,34,20.86,120,73.62,34016
34,17,228,7,3.07,46,20.18,175,76.75,34017
34,18,154,7,4.55,28,18.18,119,77.27,34018
34,19,173,5,2.89,27,15.61,141,81.5,34019
34,20,264,3,1.14,51,19.32,210,79.55,34020
34,21,303,6,1.98,50,16.5,247,81.52,34021
34,22,290,6,2.07,42,14.48,242,83.45,34022
34,23,213,9,4.23,24,11.27,180,84.51,34023
34,24,219,10,4.57,37,16.89,172,78.54,34024
34,25,138,6,4.35,22,15.94,110,79.71,34025
34,26,176,8,4.55,22,12.5,146,82.95,34026
34,27,141,5,3.55,23,16.31,113,80.14,34027
34,28,134,8,5.97,14,10.45,112,83.58,34028
34,29,295,5,1.69,31,10.51,259,87.8,34029
34,30,316,3,0.95,39,12.34,274,86.71,34030
34,31,205,6,2.93,40,19.51,159,77.56,34031
34,32,247,8,3.24,39,15.79,200,80.97,34032
34,33,171,8,4.68,30,17.54,133,77.78,34033
34,34,237,7,2.95,43,18.14,187,78.9,34034
34,35,288,7,2.43,48,16.67,233,80.9,34035
34,36,287,13,4.53,47,16.38,227,79.09,34036
34,37,133,3,2.26,9,6.77,121,90.98,34037
34,38,152,6,3.95,32,21.05,114,75.0,34038
34,39,142,5,3.52,28,19.72,109,76.76,34039
34,40,254,11,4.33,35,13.78,208,81.89,34040
34,41,189,5,2.65,41,21.69,143,75.66,34041
34,42,267,10,3.75,35,13.11,222,83.15,34042
34,43,259,6,2.32,34,13.13,219,84.56,34043
34,44,276,6,2.17,29,10.51,241,87.32,34044
34,45,294,6,2.04,55,18.71,233,79.25,34045
34,46,160,1,0.63,32,20.0,127,79.38,34046
34,47,115,6,5.22,24,20.87,85,73.91,34047
34,48,235,3,1.28,41,17.45,191,81.28,34048
34,49,280,4,1.43,43,15.36,233,83.21,34049
34,50,177,7,3.95,32,18.08,138,77.97,34050
34,51,322,10,3.11,61,18.94,251,77.95,34051
34,52,185,7,3.78,17,9.19,161,87.03,34052
34,53,181,4,2.21,41,22.65,136,75.14,34053
34,54,208,7,3.37,20,9.62,181,87.02,34054
34,55,150,7,4.67,26,17.33,117,78.0,34055
34,56,157,9,5.73,36,22.93,112,71.34,34056
34,57,136,10,7.35,28,20.59,98,72.06,34057
34,58,193,5,2.59,25,12.95,163,84.46,34058
34,59,179,4,2.23,29,16.2,146,81.56,34059
34,60,196,11,5.61,44,22.45,141,71.94,34060
34,61,201,4,1.99,40,19.9,157,78.11,34061
35,1,96,21,21.88,52,54.17,23,23.96,35001
35,2,166,36,21.69,85,51.2,45,27.11,35002
35,3,88,16,18.18,43,48.86,29,32.95,35003
35,4,75,16,21.33,41,54.67,18,24.0,35004
35,5,154,29,18.83,91,59.09,34,22.08,35005
35,6,134,36,26.87,74,55.22,24,17.91,35006
35,7,156,31,19.87,81,51.92,44,28.21,35007
35,8,50,12,24.0,24,48.0,14,28.0,35008
35,9,124,29,23.39,57,45.97,38,30.65,35009
35,10,104,30,28.85,47,45.19,27,25.96,35010
35,11,89,23,25.84,45,50.56,21,23.6,35011
35,12,130,25,19.23,46,35.38,59,45.38,35012
35,13,219,50,22.83,121,55.25,48,21.92,35013
35,14,134,31,23.13,63,47.01,40,29.85,35014
35,15,163,43,26.38,88,53.99,32,19.63,35015
35,16,133,22,16.54,62,46.62,49,36.84,35016
35,17,131,33,25.19,53,40.46,45,34.35,35017
35,18,155,31,20.0,84,54.19,40,25.81,35018
35,19,136,29,21.32,67,49.26,40,29.41,35019
35,20,71,10,14.08,45,63.38,16,22.54,35020
35,21,207,44,21.26,113,54.59,50,24.15,35021
35,22,98,24,24.49,43,43.88,31,31.63,35022
35,23,126,26,20.63,62,49.21,38,30.16,35023
35,24,121,32,26.45,50,41.32,39,32.23,35024
35,25,142,28,19.72,72,50.7,42,29.58,35025
35,26,86,21,24.42,33,38.37,32,37.21,35026
35,27,212,45,21.23,109,51.42,58,27.36,35027
35,28,121,22,18.18,53,43.8,46,38.02,35028
35,29,138,30,21.74,56,40.58,52,37.68,35029
35,30,212,58,27.36,81,38.21,73,34.43,35030
35,31,151,33,21.85,65,43.05,53,35.1,35031
35,32,79,15,18.99,32,40.51,32,40.51,35032
35,33,86,20,23.26,43,50.0,23,26.74,35033
35,34,165,33,20.0,71,43.03,61,36.97,35034
35,35,70,15,21.43,34,48.57,21,30.0,35035
36,1,163,15,9.2,109,66.87,39,23.93,36001
36,2,151,13,8.61,111,73.51,27,17.88,36002
36,3,202,16,7.92,158,78.22,28,13.86,36003
36,4,64,12,18.75,43,67.19,9,14.06,36004
36,5,154,28,18.18,116,75.32,10,6.49,36005
36,6,163,19,11.66,128,78.53,16,9.82,36006
36,7,193,40,20.73,141,73.06,12,6.22,36007
36,8,226,45,19.91,149,65.93,32,14.16,36008
36,9,208,35,16.83,163,78.37,10,4.81,36009
36,10,179,27,15.08,125,69.83,27,15.08,36010
36,11,281,48,17.08,202,71.89,31,11.03,36011
36,12,204,38,18.63,144,70.59,22,10.78,36012
36,13,329,33,10.03,281,85.41,15,4.56,36013
36,14,251,38,15.14,192,76.49,21,8.37,36014
36,15,168,28,16.67,125,74.4,15,8.93,36015
36,16,211,34,16.11,122,57.82,55,26.07,36016
36,17,171,40,23.39,123,71.93,8,4.68,36017
36,18,214,60,28.04,139,64.95,15,7.01,36018
36,19,358,15,4.19,334,93.3,9,2.51,36019
36,20,277,23,8.3,240,86.64,14,5.05,36020
36,21,206,33,16.02,158,76.7,15,7.28,36021
36,22,262,35,13.36,171,65.27,56,21.37,36022
36,23,127,13,10.24,93,73.23,21,16.54,36023
36,24,208,11,5.29,85,40.87,112,53.85,36024
36,25,144,29,20.14,96,66.67,19,13.19,36025
36,26,305,12,3.93,121,39.67,172,56.39,36026
36,27,169,35,20.71,119,70.41,15,8.88,36027
36,28,165,25,15.15,122,73.94,18,10.91,36028
36,29,210,38,18.1,153,72.86,19,9.05,36029
36,30,254,45,17.72,192,75.59,17,6.69,36030
36,31,213,35,16.43,161,75.59,17,7.98,36031
36,32,217,37,17.05,159,73.27,21,9.68,36032
36,33,185,28,15.14,111,60.0,46,24.86,36033
36,34,141,26,18.44,105,74.47,10,7.09,36034
36,35,243,28,11.52,202,83.13,13,5.35,36035
36,36,171,31,18.13,124,72.51,16,9.36,36036
36,37,142,24,16.9,99,69.72,19,13.38,36037
36,38,137,28,20.44,101,73.72,8,5.84,36038
36,39,201,30,14.93,155,77.11,16,7.96,36039
36,40,216,28,12.96,172,79.63,16,7.41,36040
36,41,144,21,14.58,88,61.11,35,24.31,36041
36,42,157,32,20.38,114,72.61,11,7.01,36042
36,43,215,2,0.93,91,42.33,122,56.74,36043
36,44,201,28,13.93,95,47.26,78,38.81,36044
36,45,178,18,10.11,121,67.98,39,21.91,36045
36,46,191,38,19.9,134,70.16,19,9.95,36046
36,47,163,34,20.86,119,73.01,10,6.13,36047
36,48,199,28,14.07,148,74.37,23,11.56,36048
36,49,189,23,12.17,152,80.42,14,7.41,36049
36,50,182,29,15.93,134,73.63,19,10.44,36050
36,51,204,33,16.18,145,71.08,26,12.75,36051
36,52,164,26,15.85,106,64.63,32,19.51,36052
36,53,205,35,17.07,146,71.22,24,11.71,36053
36,54,279,19,6.81,165,59.14,95,34.05,36054
36,55,255,39,15.29,160,62.75,56,21.96,36055
36,56,141,29,20.57,93,65.96,19,13.48,36056
37,1,136,4,2.94,25,18.38,107,78.68,37001
37,2,85,6,7.06,37,43.53,42,49.41,37002
37,3,69,17,24.64,20,28.99,32,46.38,37003
37,4,157,6,3.82,32,20.38,119,75.8,37004
37,5,159,6,3.77,29,18.24,124,77.99,37005
37,6,283,73,25.8,43,15.19,167,59.01,37006
37,7,210,6,2.86,41,19.52,163,77.62,37007
37,8,124,19,15.32,37,29.84,68,54.84,37008
37,9,156,5,3.21,35,22.44,116,74.36,37009
37,10,234,11,4.7,42,17.95,181,77.35,37010
37,11,30,5,16.67,9,30.0,16,53.33,37011
37,12,154,21,13.64,30,19.48,103,66.88,37012
37,13,147,22,14.97,31,21.09,94,63.95,37013
37,14,180,6,3.33,39,21.67,135,75.0,37014
37,15,136,23,16.91,17,12.5,96,70.59,37015
37,16,243,9,3.7,40,16.46,194,79.84,37016
37,17,156,20,12.82,36,23.08,100,64.1,37017
37,18,173,46,26.59,24,13.87,103,59.54,37018
37,19,151,17,11.26,23,15.23,111,73.51,37019
37,20,174,38,21.84,25,14.37,111,63.79,37020
37,21,187,4,2.14,32,17.11,151,80.75,37021
37,22,128,2,1.56,25,19.53,101,78.91,37022
37,23,121,25,20.66,18,14.88,78,64.46,37023
37,24,150,2,1.33,29,19.33,119,79.33,37024
37,25,201,52,25.87,26,12.94,123,61.19,37025
37,26,182,7,3.85,27,14.84,148,81.32,37026
37,27,97,4,4.12,23,23.71,70,72.16,37027
37,28,133,4,3.01,30,22.56,99,74.44,37028
37,29,191,31,16.23,41,21.47,119,62.3,37029
37,30,130,16,12.31,27,20.77,87,66.92,37030
37,31,290,9,3.1,59,20.34,222,76.55,37031
37,32,160,3,1.88,25,15.63,132,82.5,37032
37,33,173,5,2.89,30,17.34,138,79.77,37033
37,34,204,6,2.94,37,18.14,161,78.92,37034
37,35,20,1,5.0,9,45.0,10,50.0,37035
37,36,134,5,3.73,17,12.69,112,83.58,37036
37,37,188,9,4.79,27,14.36,152,80.85,37037
37,38,172,36,20.93,26,15.12,110,63.95,37038
37,39,123,4,3.25,26,21.14,93,75.61,37039
37,40,171,50,29.24,19,11.11,102,59.65,37040
37,41,250,82,32.8,30,12.0,138,55.2,37041
37,42,38,11,28.95,11,28.95,16,42.11,37042
37,43,223,48,21.52,28,12.56,147,65.92,37043
37,44,197,10,5.08,34,17.26,153,77.66,37044
37,45,138,1,0.72,29,21.01,108,78.26,37045
37,46,148,6,4.05,38,25.68,104,70.27,37046
37,47,20,5,25.0,4,20.0,11,55.0,37047
37,48,151,8,5.3,25,16.56,118,78.15,37048
37,49,140,5,3.57,32,22.86,103,73.57,37049
37,50,51,4,7.84,9,17.65,38,74.51,37050
37,51,126,22,17.46,20,15.87,84,66.67,37051
38,1,132,42,31.82,80,60.61,10,7.58,38001
38,2,176,48,27.27,110,62.5,18,10.23,38002
38,3,181,63,34.81,95,52.49,23,12.71,38003
38,4,67,21,31.34,38,56.72,8,11.94,38004
38,5,262,104,39.69,120,45.8,38,14.5,38005
38,6,180,60,33.33,93,51.67,27,15.0,38006
38,7,210,75,35.71,110,52.38,25,11.9,38007
38,8,248,78,31.45,142,57.26,28,11.29,38008
38,9,187,50,26.74,96,51.34,41,21.93,38009
38,10,154,60,38.96,77,50.0,17,11.04,38010
38,11,145,37,25.52,91,62.76,17,11.72,38011
38,12,128,44,34.38,66,51.56,18,14.06,38012
38,13,147,48,32.65,77,52.38,22,14.97,38013
38,14,181,72,39.78,90,49.72,19,10.5,38014
38,15,141,48,34.04,78,55.32,15,10.64,38015
38,16,197,92,46.7,90,45.69,15,7.61,38016
38,17,158,67,42.41,74,46.84,17,10.76,38017
38,18,163,50,30.67,90,55.21,23,14.11,38018
38,19,144,54,37.5,74,51.39,16,11.11,38019
38,20,168,50,29.76,82,48.81,36,21.43,38020
38,21,152,42,27.63,88,57.89,22,14.47,38021
38,22,199,73,36.68,112,56.28,14,7.04,38022
38,23,139,43,30.94,85,61.15,11,7.91,38023
38,24,93,26,27.96,52,55.91,15,16.13,38024
38,25,150,54,36.0,76,50.67,20,13.33,38025
38,26,141,45,31.91,79,56.03,17,12.06,38026
38,27,118,36,30.51,75,63.56,7,5.93,38027
38,28,126,35,27.78,74,58.73,17,13.49,38028
38,29,139,46,33.09,75,53.96,18,12.95,38029
38,30,145,45,31.03,84,57.93,16,11.03,38030
38,31,189,72,38.1,92,48.68,25,13.23,38031
38,32,194,61,31.44,118,60.82,15,7.73,38032
38,33,136,54,39.71,67,49.26,15,11.03,38033
38,34,132,44,33.33,71,53.79,17,12.88,38034
38,35,185,55,29.73,91,49.19,39,21.08,38035
38,36,177,73,41.24,92,51.98,12,6.78,38036
38,37,191,52,27.23,110,57.59,29,15.18,38037
38,38,199,61,30.65,118,59.3,20,10.05,38038
38,39,148,53,35.81,72,48.65,23,15.54,38039
38,40,124,41,33.06,72,58.06,11,8.87,38040
38,41,240,81,33.75,119,49.58,40,16.67,38041
38,42,196,86,43.88,89,45.41,21,10.71,38042
38,43,164,52,31.71,91,55.49,21,12.8,38043
38,44,161,49,30.43,94,58.39,18,11.18,38044
38,45,193,65,33.68,104,53.89,24,12.44,38045
38,46,161,46,28.57,91,56.52,24,14.91,38046
38,47,159,52,32.7,84,52.83,23,14.47,38047
38,48,166,38,22.89,103,62.05,25,15.06,38048
38,49,157,51,32.48,89,56.69,17,10.83,38049
38,50,192,54,28.13,110,57.29,28,14.58,38050
38,51,131,46,35.11,70,53.44,15,11.45,38051
38,52,172,45,26.16,101,58.72,26,15.12,38052
38,53,171,43,25.15,99,57.89,29,16.96,38053
38,54,183,61,33.33,95,51.91,27,14.75,38054
38,55,253,112,44.27,115,45.45,26,10.28,38055
38,56,164,45,27.44,105,64.02,14,8.54,38056
39,1,167,69,41.32,73,43.71,25,14.97,39001
39,2,251,110,43.82,117,46.61,24,9.56,39002
39,3,185,81,43.78,84,45.41,20,10.81,39003
39,4,127,38,29.92,75,59.06,14,11.02,39004
39,5,162,46,28.4,95,58.64,21,12.96,39005
39,6,176,61,34.66,90,51.14,25,14.2,39006
39,7,187,73,39.04,91,48.66,23,12.3,39007
39,8,162,79,48.77,73,45.06,10,6.17,39008
39,9,244,94,38.52,114,46.72,36,14.75,39009
39,10,141,61,43.26,57,40.43,23,16.31,39010
39,11,200,68,34.0,105,52.5,27,13.5,39011
39,12,90,21,23.33,46,51.11,23,25.56,39012
39,13,67,29,43.28,28,41.79,10,14.93,39013
39,14,153,36,23.53,73,47.71,44,28.76,39014
39,15,133,53,39.85,69,51.88,11,8.27,39015
39,16,103,27,26.21,54,52.43,22,21.36,39016
39,17,115,34,29.57,60,52.17,21,18.26,39017
39,18,188,59,31.38,94,50.0,35,18.62,39018
39,19,112,36,32.14,57,50.89,19,16.96,39019
39,20,155,56,36.13,80,51.61,19,12.26,39020
39,21,120,31,25.83,70,58.33,19,15.83,39021
39,22,79,27,34.18,23,29.11,29,36.71,39022
39,23,111,38,34.23,52,46.85,21,18.92,39023
39,24,132,50,37.88,65,49.24,17,12.88,39024
39,25,57,15,26.32,21,36.84,21,36.84,39025
39,26,188,74,39.36,90,47.87,24,12.77,39026
39,27,86,25,29.07,45,52.33,16,18.6,39027
39,28,94,37,39.36,49,52.13,8,8.51,39028
39,29,88,39,44.32,31,35.23,18,20.45,39029
39,30,149,41,27.52,70,46.98,38,25.5,39030
39,31,121,24,19.83,74,61.16,23,19.01,39031
39,32,261,158,60.54,85,32.57,18,6.9,39032
39,33,197,72,36.55,92,46.7,33,16.75,39033
39,34,188,60,31.91,103,54.79,25,13.3,39034
39,35,164,50,30.49,84,51.22,30,18.29,39035
39,36,322,180,55.9,105,32.61,37,11.49,39036
39,37,232,88,37.93,116,50.0,28,12.07,39037
39,38,289,101,34.95,159,55.02,29,10.03,39038
39,39,93,26,27.96,52,55.91,15,16.13,39039
39,40,121,39,32.23,74,61.16,8,6.61,39040
39,41,39,14,35.9,18,46.15,7,17.95,39041
39,42,151,68,45.03,70,46.36,13,8.61,39042
39,43,143,49,34.27,56,39.16,38,26.57,39043
39,44,186,55,29.57,84,45.16,47,25.27,39044
39,45,168,54,32.14,82,48.81,32,19.05,39045
39,46,145,55,37.93,66,45.52,24,16.55,39046
39,47,125,53,42.4,60,48.0,12,9.6,39047
39,48,141,40,28.37,61,43.26,40,28.37,39048
39,49,99,26,26.26,43,43.43,30,30.3,39049
39,50,177,58,32.77,83,46.89,36,20.34,39050
40,1,112,43,38.39,56,50.0,13,11.61,40001
40,2,111,42,37.84,51,45.95,18,16.22,40002
40,3,106,20,18.87,43,40.57,43,40.57,40003
40,4,172,53,30.81,85,49.42,34,19.77,40004
40,5,148,51,34.46,68,45.95,29,19.59,40005
40,6,121,35,28.93,64,52.89,22,18.18,40006
40,7,117,37,31.62,42,35.9,38,32.48,40007
40,8,172,49,28.49,76,44.19,47,27.33,40008
40,9,85,22,25.88,41,48.24,22,25.88,40009
40,10,174,60,34.48,95,54.6,19,10.92,40010
40,11,118,37,31.36,44,37.29,37,31.36,40011
40,12,118,43,36.44,39,33.05,36,30.51,40012
40,13,122,38,31.15,53,43.44,31,25.41,40013
40,14,103,34,33.01,45,43.69,24,23.3,40014
40,15,154,52,33.77,66,42.86,36,23.38,40015
40,16,166,102,61.45,39,23.49,25,15.06,40016
40,17,85,34,40.0,31,36.47,20,23.53,40017
40,18,125,39,31.2,50,40.0,36,28.8,40018
40,19,117,36,30.77,51,43.59,30,25.64,40019
40,20,106,31,29.25,59,55.66,16,15.09,40020
40,21,134,44,32.84,72,53.73,18,13.43,40021
40,22,82,19,23.17,38,46.34,25,30.49,40022
40,23,139,34,24.46,71,51.08,34,24.46,40023
40,24,107,41,38.32,56,52.34,10,9.35,40024
40,25,122,48,39.34,54,44.26,20,16.39,40025
40,26,164,66,40.24,62,37.8,36,21.95,40026
40,27,230,68,29.57,112,48.7,50,21.74,40027
40,28,143,56,39.16,58,40.56,29,20.28,40028
40,29,202,83,41.09,96,47.52,23,11.39,40029
40,30,227,120,52.86,87,38.33,20,8.81,40030
40,31,155,64,41.29,67,43.23,24,15.48,40031
40,32,99,28,28.28,50,50.51,21,21.21,40032
40,33,118,35,29.66,54,45.76,29,24.58,40033
40,34,115,34,29.57,62,53.91,19,16.52,40034
40,35,188,71,37.77,75,39.89,42,22.34,40035
40,36,155,78,50.32,58,37.42,19,12.26,40036
40,37,175,36,20.57,77,44.0,62,35.43,40037
40,38,85,38,44.71,35,41.18,12,14.12,40038
40,39,101,26,25.74,48,47.52,27,26.73,40039
40,40,97,26,26.8,53,54.64,18,18.56,40040
40,41,153,62,40.52,65,42.48,26,16.99,40041
40,42,189,64,33.86,83,43.92,42,22.22,40042
40,43,139,35,25.18,68,48.92,36,25.9,40043
40,44,118,34,28.81,66,55.93,18,15.25,40044
40,45,228,76,33.33,102,44.74,50,21.93,40045
40,46,158,47,29.75,78,49.37,33,20.89,40046
40,47,132,35,26.52,62,46.97,35,26.52,40047
41,1,149,45,30.2,91,61.07,13,8.72,41001
41,2,231,58,25.11,150,64.94,23,9.96,41002
41,3,195,43,22.05,132,67.69,20,10.26,41003
41,4,202,61,30.2,117,57.92,24,11.88,41004
41,5,146,41,28.08,87,59.59,18,12.33,41005
41,6,158,43,27.22,96,60.76,19,12.03,41006
41,7,256,70,27.34,158,61.72,28,10.94,41007
41,8,180,44,24.44,117,65.0,19,10.56,41008
41,9,165,43,26.06,109,66.06,13,7.88,41009
41,10,197,56,28.43,123,62.44,18,9.14,41010
41,11,138,36,26.09,83,60.14,19,13.77,41011
41,12,189,59,31.22,112,59.26,18,9.52,41012
41,13,164,40,24.39,109,66.46,15,9.15,41013
