ward,precinct,total,LAURA MARIE SULLIVAN,LAURA MARIE SULLIVAN Percent,MICHAEL R. CLANCY,MICHAEL R. CLANCY Percent,SHELDON A. HARRIS,SHELDON A. HARRIS Percent,MOIRA SUSAN JOHNSON,MOIRA SUSAN JOHNSON Percent,precinct_id
41,53,136,58,42.65,42,30.88,13,9.56,23,16.91,41053
41,54,131,63,48.09,31,23.66,17,12.98,20,15.27,41054
41,55,119,59,49.58,31,26.05,8,6.72,21,17.65,41055
41,56,166,81,48.8,40,24.1,15,9.04,30,18.07,41056
41,57,143,79,55.24,30,20.98,20,13.99,14,9.79,41057
41,58,103,52,50.49,28,27.18,10,9.71,13,12.62,41058
41,59,145,62,42.76,44,30.34,13,8.97,26,17.93,41059
41,60,118,63,53.39,27,22.88,15,12.71,13,11.02,41060
41,61,206,95,46.12,59,28.64,18,8.74,34,16.5,41061
41,62,150,77,51.33,37,24.67,19,12.67,17,11.33,41062
41,63,136,50,36.76,52,38.24,18,13.24,16,11.76,41063
41,64,134,60,44.78,33,24.63,16,11.94,25,18.66,41064
41,65,123,67,54.47,29,23.58,14,11.38,13,10.57,41065
41,66,149,69,46.31,28,18.79,22,14.77,30,20.13,41066
42,1,124,49,39.52,9,7.26,42,33.87,24,19.35,42001
42,2,70,25,35.71,7,10.0,21,30.0,17,24.29,42002
42,3,68,27,39.71,8,11.76,13,19.12,20,29.41,42003
42,4,91,38,41.76,11,12.09,15,16.48,27,29.67,42004
42,5,95,45,47.37,12,12.63,20,21.05,18,18.95,42005
42,6,229,89,38.86,45,19.65,49,21.4,46,20.09,42006
42,7,96,40,41.67,15,15.63,24,25.0,17,17.71,42007
42,8,129,50,38.76,16,12.4,28,21.71,35,27.13,42008
42,9,108,32,29.63,18,16.67,22,20.37,36,33.33,42009
42,10,91,51,56.04,10,10.99,16,17.58,14,15.38,42010
42,11,88,40,45.45,10,11.36,19,21.59,19,21.59,42011
42,12,87,47,54.02,16,18.39,12,13.79,12,13.79,42012
42,13,219,108,49.32,24,10.96,37,16.89,50,22.83,42013
42,14,92,36,39.13,12,13.04,23,25.0,21,22.83,42014
42,15,122,60,49.18,16,13.11,21,17.21,25,20.49,42015
42,16,160,72,45.0,15,9.38,33,20.63,40,25.0,42016
42,17,78,28,35.9,7,8.97,18,23.08,25,32.05,42017
42,18,213,84,39.44,31,14.55,38,17.84,60,28.17,42018
42,19,95,44,46.32,11,11.58,17,17.89,23,24.21,42019
42,20,59,27,45.76,8,13.56,11,18.64,13,22.03,42020
42,21,82,33,40.24,14,17.07,19,23.17,16,19.51,42021
42,22,56,19,33.93,8,14.29,15,26.79,14,25.0,42022
42,23,118,64,54.24,11,9.32,22,18.64,21,17.8,42023
42,24,104,39,37.5,19,18.27,29,27.88,17,16.35,42024
42,25,101,35,34.65,14,13.86,25,24.75,27,26.73,42025
42,26,97,50,51.55,10,10.31,8,8.25,29,29.9,42026
42,27,144,63,43.75,27,18.75,27,18.75,27,18.75,42027
42,28,123,54,43.9,18,14.63,23,18.7,28,22.76,42028
42,29,113,45,39.82,17,15.04,23,20.35,28,24.78,42029
42,30,119,51,42.86,18,15.13,21,17.65,29,24.37,42030
42,31,44,23,52.27,6,13.64,8,18.18,7,15.91,42031
42,32,102,49,48.04,15,14.71,21,20.59,17,16.67,42032
42,33,169,75,44.38,17,10.06,45,26.63,32,18.93,42033
42,34,94,38,40.43,14,14.89,18,19.15,24,25.53,42034
42,35,75,35,46.67,7,9.33,18,24.0,15,20.0,42035
42,36,128,53,41.41,19,14.84,30,23.44,26,20.31,42036
42,37,95,38,40.0,8,8.42,34,35.79,15,15.79,42037
42,38,97,45,46.39,11,11.34,21,21.65,20,20.62,42038
42,39,142,70,49.3,33,23.24,14,9.86,25,17.61,42039
42,40,67,28,41.79,5,7.46,19,28.36,15,22.39,42040
42,41,87,33,37.93,12,13.79,15,17.24,27,31.03,42041
42,42,89,42,47.19,12,13.48,22,24.72,13,14.61,42042
42,43,110,51,46.36,10,9.09,25,22.73,24,21.82,42043
42,44,112,57,50.89,8,7.14,22,19.64,25,22.32,42044
42,45,77,42,54.55,11,14.29,12,15.58,12,15.58,42045
42,46,71,29,40.85,12,16.9,11,15.49,19,26.76,42046
42,47,67,38,56.72,6,8.96,10,14.93,13,19.4,42047
42,48,59,29,49.15,13,22.03,7,11.86,10,16.95,42048
42,49,124,57,45.97,17,13.71,27,21.77,23,18.55,42049
42,50,99,50,50.51,8,8.08,26,26.26,15,15.15,42050
42,51,88,39,44.32,14,15.91,12,13.64,23,26.14,42051
42,52,71,23,32.39,12,16.9,17,23.94,19,26.76,42052
42,53,78,36,46.15,11,14.1,16,20.51,15,19.23,42053
42,54,62,24,38.71,6,9.68,10,16.13,22,35.48,42054
42,55,98,56,57.14,10,10.2,15,15.31,17,17.35,42055
42,56,67,28,41.79,9,13.43,17,25.37,13,19.4,42056
42,57,75,32,42.67,9,12.0,15,20.0,19,25.33,42057
42,58,170,67,39.41,28,16.47,38,22.35,37,21.76,42058
42,59,83,23,27.71,16,19.28,25,30.12,19,22.89,42059
42,60,48,21,43.75,12,25.0,9,18.75,6,12.5,42060
42,61,38,15,39.47,4,10.53,7,18.42,12,31.58,42061
42,62,68,31,45.59,10,14.71,17,25.0,10,14.71,42062
42,63,80,38,47.5,4,5.0,18,22.5,20,25.0,42063
42,64,39,14,35.9,6,15.38,11,28.21,8,20.51,42064
42,65,67,32,47.76,10,14.93,13,19.4,12,17.91,42065
42,66,60,23,38.33,11,18.33,10,16.67,16,26.67,42066
42,67,173,46,26.59,18,10.4,53,30.64,56,32.37,42067
42,68,83,36,43.37,12,14.46,12,14.46,23,27.71,42068
43,1,72,34,47.22,9,12.5,10,13.89,19,26.39,43001
43,2,56,26,46.43,10,17.86,8,14.29,12,21.43,43002
43,3,91,47,51.65,9,9.89,11,12.09,24,26.37,43003
43,4,92,47,51.09,15,16.3,17,18.48,13,14.13,43004
43,5,92,40,43.48,14,15.22,14,15.22,24,26.09,43005
43,6,93,32,34.41,10,10.75,24,25.81,27,29.03,43006
43,7,76,33,43.42,11,14.47,18,23.68,14,18.42,43007
43,8,100,57,57.0,5,5.0,25,25.0,13,13.0,43008
43,9,59,19,32.2,10,16.95,12,20.34,18,30.51,43009
43,10,68,28,41.18,8,11.76,17,25.0,15,22.06,43010
43,11,59,27,45.76,7,11.86,4,6.78,21,35.59,43011
43,12,116,58,50.0,15,12.93,19,16.38,24,20.69,43012
43,13,63,28,44.44,6,9.52,16,25.4,13,20.63,43013
43,14,82,40,48.78,3,3.66,24,29.27,15,18.29,43014
43,15,101,55,54.46,11,10.89,19,18.81,16,15.84,43015
43,16,90,47,52.22,10,11.11,14,15.56,19,21.11,43016
43,17,107,51,47.66,23,21.5,15,14.02,18,16.82,43017
43,18,138,69,50.0,13,9.42,29,21.01,27,19.57,43018
43,19,103,56,54.37,11,10.68,13,12.62,23,22.33,43019
43,20,132,56,42.42,12,9.09,29,21.97,35,26.52,43020
43,21,54,25,46.3,9,16.67,9,16.67,11,20.37,43021
43,22,65,26,40.0,12,18.46,14,21.54,13,20.0,43022
43,23,102,46,45.1,12,11.76,22,21.57,22,21.57,43023
43,24,77,40,51.95,9,11.69,17,22.08,11,14.29,43024
43,25,113,44,38.94,16,14.16,32,28.32,21,18.58,43025
43,26,91,36,39.56,15,16.48,16,17.58,24,26.37,43026
43,27,73,32,43.84,8,10.96,14,19.18,19,26.03,43027
43,28,62,31,50.0,14,22.58,2,3.23,15,24.19,43028
43,29,59,28,47.46,8,13.56,13,22.03,10,16.95,43029
43,30,68,36,52.94,10,14.71,5,7.35,17,25.0,43030
43,31,101,40,39.6,18,17.82,15,14.85,28,27.72,43031
43,32,72,36,50.0,8,11.11,8,11.11,20,27.78,43032
43,33,50,24,48.0,6,12.0,8,16.0,12,24.0,43033
43,34,58,24,41.38,10,17.24,9,15.52,15,25.86,43034
43,35,108,50,46.3,12,11.11,25,23.15,21,19.44,43035
43,36,85,39,45.88,11,12.94,16,18.82,19,22.35,43036
43,37,74,35,47.3,11,14.86,7,9.46,21,28.38,43037
43,38,76,39,51.32,12,15.79,8,10.53,17,22.37,43038
43,39,65,28,43.08,5,7.69,15,23.08,17,26.15,43039
43,40,128,41,32.03,20,15.63,28,21.88,39,30.47,43040
43,41,77,40,51.95,10,12.99,14,18.18,13,16.88,43041
43,42,102,35,34.31,21,20.59,27,26.47,19,18.63,43042
43,43,81,37,45.68,12,14.81,19,23.46,13,16.05,43043
43,44,101,53,52.48,13,12.87,14,13.86,21,20.79,43044
43,45,82,35,42.68,11,13.41,24,29.27,12,14.63,43045
43,46,128,50,39.06,13,10.16,43,33.59,22,17.19,43046
43,47,110,47,42.73,19,17.27,22,20.0,22,20.0,43047
43,48,83,37,44.58,14,16.87,17,20.48,15,18.07,43048
43,49,78,37,47.44,9,11.54,12,15.38,20,25.64,43049
43,50,77,40,51.95,7,9.09,15,19.48,15,19.48,43050
43,51,65,29,44.62,7,10.77,6,9.23,23,35.38,43051
43,52,121,55,45.45,12,9.92,24,19.83,30,24.79,43052
43,53,102,45,44.12,16,15.69,22,21.57,19,18.63,43053
43,54,39,14,35.9,4,10.26,8,20.51,13,33.33,43054
43,55,96,30,31.25,12,12.5,30,31.25,24,25.0,43055
43,56,81,29,35.8,13,16.05,6,7.41,33,40.74,43056
43,57,48,17,35.42,9,18.75,9,18.75,13,27.08,43057
43,58,76,43,56.58,7,9.21,12,15.79,14,18.42,43058
43,59,118,51,43.22,19,16.1,32,27.12,16,13.56,43059
43,60,76,31,40.79,12,15.79,19,25.0,14,18.42,43060
44,1,127,50,39.37,15,11.81,40,31.5,22,17.32,44001
44,2,74,27,36.49,10,13.51,15,20.27,22,29.73,44002
44,3,149,58,38.93,11,7.38,53,35.57,27,18.12,44003
44,4,134,40,29.85,17,12.69,52,38.81,25,18.66,44004
44,5,99,39,39.39,17,17.17,25,25.25,18,18.18,44005
44,6,98,46,46.94,11,11.22,13,13.27,28,28.57,44006
44,7,119,52,43.7,16,13.45,32,26.89,19,15.97,44007
44,8,116,53,45.69,15,12.93,25,21.55,23,19.83,44008
44,9,123,51,41.46,16,13.01,28,22.76,28,22.76,44009
44,10,107,47,43.93,8,7.48,21,19.63,31,28.97,44010
44,11,106,50,47.17,12,11.32,19,17.92,25,23.58,44011
44,12,88,28,31.82,9,10.23,23,26.14,28,31.82,44012
44,13,118,54,45.76,14,11.86,17,14.41,33,27.97,44013
44,14,127,51,40.16,19,14.96,22,17.32,35,27.56,44014
44,15,119,70,58.82,8,6.72,16,13.45,25,21.01,44015
44,16,93,40,43.01,16,17.2,12,12.9,25,26.88,44016
44,17,136,55,40.44,16,11.76,30,22.06,35,25.74,44017
44,18,43,23,53.49,11,25.58,3,6.98,6,13.95,44018
44,19,65,19,29.23,8,12.31,18,27.69,20,30.77,44019
44,20,119,57,47.9,19,15.97,14,11.76,29,24.37,44020
44,21,106,44,41.51,11,10.38,18,16.98,33,31.13,44021
44,22,108,56,51.85,10,9.26,31,28.7,11,10.19,44022
44,23,90,44,48.89,13,14.44,12,13.33,21,23.33,44023
44,24,70,25,35.71,10,14.29,11,15.71,24,34.29,44024
44,25,118,59,50.0,17,14.41,17,14.41,25,21.19,44025
44,26,64,31,48.44,5,7.81,12,18.75,16,25.0,44026
44,27,112,50,44.64,14,12.5,20,17.86,28,25.0,44027
44,28,78,40,51.28,10,12.82,8,10.26,20,25.64,44028
44,29,101,42,41.58,19,18.81,14,13.86,26,25.74,44029
44,30,79,32,40.51,8,10.13,20,25.32,19,24.05,44030
44,31,122,54,44.26,21,17.21,19,15.57,28,22.95,44031
44,32,67,33,49.25,8,11.94,10,14.93,16,23.88,44032
44,33,128,50,39.06,13,10.16,27,21.09,38,29.69,44033
44,34,76,38,50.0,9,11.84,14,18.42,15,19.74,44034
44,35,120,53,44.17,13,10.83,24,20.0,30,25.0,44035
44,36,116,50,43.1,20,17.24,23,19.83,23,19.83,44036
44,37,158,72,45.57,22,13.92,30,18.99,34,21.52,44037
44,38,122,44,36.07,18,14.75,38,31.15,22,18.03,44038
44,39,113,56,49.56,13,11.5,25,22.12,19,16.81,44039
44,40,111,44,39.64,15,13.51,20,18.02,32,28.83,44040
44,41,119,46,38.66,10,8.4,39,32.77,24,20.17,44041
44,42,107,41,38.32,13,12.15,29,27.1,24,22.43,44042
44,43,112,44,39.29,14,12.5,23,20.54,31,27.68,44043
44,44,163,67,41.1,28,17.18,32,19.63,36,22.09,44044
44,45,52,20,38.46,14,26.92,9,17.31,9,17.31,44045
44,46,76,40,52.63,3,3.95,14,18.42,19,25.0,44046
44,47,102,42,41.18,19,18.63,17,16.67,24,23.53,44047
44,48,95,43,45.26,6,6.32,27,28.42,19,20.0,44048
44,49,92,39,42.39,10,10.87,25,27.17,18,19.57,44049
44,50,97,41,42.27,21,21.65,9,9.28,26,26.8,44050
45,1,119,55,46.22,22,18.49,31,26.05,11,9.24,45001
45,2,160,63,39.38,30,18.75,45,28.13,22,13.75,45002
45,3,287,85,29.62,50,17.42,135,47.04,17,5.92,45003
45,4,144,65,45.14,32,22.22,23,15.97,24,16.67,45004
45,5,95,32,33.68,25,26.32,15,15.79,23,24.21,45005
45,6,145,56,38.62,19,13.1,49,33.79,21,14.48,45006
45,7,158,76,48.1,38,24.05,27,17.09,17,10.76,45007
45,8,148,68,45.95,24,16.22,35,23.65,21,14.19,45008
45,9,196,103,52.55,37,18.88,29,14.8,27,13.78,45009
45,10,203,86,42.36,53,26.11,34,16.75,30,14.78,45010
45,11,160,63,39.38,33,20.63,47,29.38,17,10.63,45011
45,12,163,67,41.1,31,19.02,22,13.5,43,26.38,45012
45,13,194,75,38.66,29,14.95,67,34.54,23,11.86,45013
45,14,196,95,48.47,48,24.49,18,9.18,35,17.86,45014
45,15,199,77,38.69,44,22.11,64,32.16,14,7.04,45015
45,16,189,88,46.56,26,13.76,49,25.93,26,13.76,45016
45,17,146,74,50.68,21,14.38,32,21.92,19,13.01,45017
45,18,160,60,37.5,29,18.13,51,31.88,20,12.5,45018
45,19,231,84,36.36,36,15.58,80,34.63,31,13.42,45019
45,20,170,80,47.06,23,13.53,38,22.35,29,17.06,45020
45,21,157,73,46.5,27,17.2,31,19.75,26,16.56,45021
45,22,127,76,59.84,18,14.17,14,11.02,19,14.96,45022
45,23,165,60,36.36,42,25.45,43,26.06,20,12.12,45023
45,24,210,90,42.86,51,24.29,25,11.9,44,20.95,45024
45,25,146,58,39.73,28,19.18,38,26.03,22,15.07,45025
45,26,174,78,44.83,27,15.52,51,29.31,18,10.34,45026
45,27,153,63,41.18,41,26.8,35,22.88,14,9.15,45027
45,28,195,69,35.38,31,15.9,83,42.56,12,6.15,45028
45,29,171,72,42.11,33,19.3,41,23.98,25,14.62,45029
45,30,188,83,44.15,44,23.4,40,21.28,21,11.17,45030
45,31,159,73,45.91,32,20.13,36,22.64,18,11.32,45031
45,32,137,58,42.34,32,23.36,30,21.9,17,12.41,45032
45,33,199,104,52.26,36,18.09,38,19.1,21,10.55,45033
45,34,141,74,52.48,30,21.28,23,16.31,14,9.93,45034
45,35,150,47,31.33,47,31.33,38,25.33,18,12.0,45035
45,36,200,92,46.0,42,21.0,29,14.5,37,18.5,45036
45,37,141,69,48.94,24,17.02,26,18.44,22,15.6,45037
45,38,242,94,38.84,39,16.12,83,34.3,26,10.74,45038
45,39,202,91,45.05,36,17.82,47,23.27,28,13.86,45039
45,40,197,72,36.55,31,15.74,76,38.58,18,9.14,45040
45,41,138,60,43.48,32,23.19,34,24.64,12,8.7,45041
45,42,177,75,42.37,36,20.34,46,25.99,20,11.3,45042
45,43,145,71,48.97,28,19.31,34,23.45,12,8.28,45043
45,44,193,79,40.93,40,20.73,48,24.87,26,13.47,45044
45,45,128,59,46.09,33,25.78,17,13.28,19,14.84,45045
45,46,177,74,41.81,33,18.64,42,23.73,28,15.82,45046
45,47,177,79,44.63,41,23.16,38,21.47,19,10.73,45047
45,48,131,59,45.04,30,22.9,24,18.32,18,13.74,45048
45,49,165,73,44.24,31,18.79,35,21.21,26,15.76,45049
45,50,145,65,44.83,34,23.45,26,17.93,20,13.79,45050
45,51,172,85,49.42,30,17.44,37,21.51,20,11.63,45051
45,52,147,69,46.94,34,23.13,29,19.73,15,10.2,45052
45,53,160,68,42.5,31,19.38,45,28.13,16,10.0,45053
45,54,182,82,45.05,33,18.13,39,21.43,28,15.38,45054
45,55,132,60,45.45,24,18.18,26,19.7,22,16.67,45055
45,56,126,47,37.3,26,20.63,34,26.98,19,15.08,45056
45,57,164,70,42.68,36,21.95,39,23.78,19,11.59,45057
45,58,83,39,46.99,16,19.28,16,19.28,12,14.46,45058
46,1,233,81,34.76,21,9.01,93,39.91,38,16.31,46001
46,2,83,24,28.92,15,18.07,16,19.28,28,33.73,46002
46,3,157,60,38.22,25,15.92,35,22.29,37,23.57,46003
46,4,103,40,38.83,17,16.5,21,20.39,25,24.27,46004
46,5,86,45,52.33,9,10.47,11,12.79,21,24.42,46005
46,6,106,33,31.13,11,10.38,34,32.08,28,26.42,46006
46,7,175,76,43.43,17,9.71,40,22.86,42,24.0,46007
46,8,143,43,30.07,18,12.59,50,34.97,32,22.38,46008
46,9,112,41,36.61,24,21.43,28,25.0,19,16.96,46009
46,10,119,54,45.38,19,15.97,16,13.45,30,25.21,46010
46,11,132,52,39.39,21,15.91,36,27.27,23,17.42,46011
46,12,112,43,38.39,23,20.54,24,21.43,22,19.64,46012
46,13,145,72,49.66,19,13.1,21,14.48,33,22.76,46013
46,14,73,32,43.84,9,12.33,12,16.44,20,27.4,46014
46,15,107,41,38.32,12,11.21,23,21.5,31,28.97,46015
46,16,185,66,35.68,33,17.84,43,23.24,43,23.24,46016
46,17,171,67,39.18,24,14.04,34,19.88,46,26.9,46017
46,18,169,73,43.2,16,9.47,45,26.63,35,20.71,46018
46,19,127,63,49.61,14,11.02,19,14.96,31,24.41,46019
46,20,130,43,33.08,17,13.08,47,36.15,23,17.69,46020
46,21,36,15,41.67,7,19.44,9,25.0,5,13.89,46021
46,22,85,37,43.53,17,20.0,15,17.65,16,18.82,46022
46,23,97,30,30.93,12,12.37,35,36.08,20,20.62,46023
46,24,102,37,36.27,7,6.86,17,16.67,41,40.2,46024
46,25,94,32,34.04,18,19.15,18,19.15,26,27.66,46025
46,26,106,48,45.28,9,8.49,27,25.47,22,20.75,46026
46,27,146,70,47.95,22,15.07,25,17.12,29,19.86,46027
46,28,109,45,41.28,17,15.6,30,27.52,17,15.6,46028
46,29,133,44,33.08,21,15.79,39,29.32,29,21.8,46029
46,30,159,70,44.03,22,13.84,34,21.38,33,20.75,46030
46,31,142,67,47.18,12,8.45,32,22.54,31,21.83,46031
46,32,185,50,27.03,27,14.59,66,35.68,42,22.7,46032
46,33,141,46,32.62,24,17.02,33,23.4,38,26.95,46033
46,34,155,62,40.0,26,16.77,39,25.16,28,18.06,46034
46,35,146,56,38.36,20,13.7,35,23.97,35,23.97,46035
46,36,163,71,43.56,29,17.79,32,19.63,31,19.02,46036
46,37,152,63,41.45,23,15.13,23,15.13,43,28.29,46037
46,38,96,27,28.13,16,16.67,34,35.42,19,19.79,46038
46,39,136,59,43.38,17,12.5,30,22.06,30,22.06,46039
47,1,91,34,37.36,22,24.18,14,15.38,21,23.08,47001
47,2,225,76,33.78,53,23.56,64,28.44,32,14.22,47002
47,3,155,66,42.58,26,16.77,33,21.29,30,19.35,47003
47,4,199,94,47.24,39,19.6,21,10.55,45,22.61,47004
47,5,127,60,47.24,16,12.6,19,14.96,32,25.2,47005
47,6,189,74,39.15,52,27.51,19,10.05,44,23.28,47006
47,7,143,71,49.65,24,16.78,20,13.99,28,19.58,47007
47,8,182,90,49.45,31,17.03,21,11.54,40,21.98,47008
47,9,171,70,40.94,28,16.37,48,28.07,25,14.62,47009
47,10,148,69,46.62,26,17.57,18,12.16,35,23.65,47010
47,11,236,97,41.1,48,20.34,45,19.07,46,19.49,47011
47,12,161,81,50.31,36,22.36,17,10.56,27,16.77,47012
47,13,259,111,42.86,41,15.83,38,14.67,69,26.64,47013
47,14,215,84,39.07,27,12.56,70,32.56,34,15.81,47014
47,15,118,50,42.37,14,11.86,21,17.8,33,27.97,47015
47,16,103,39,37.86,20,19.42,10,9.71,34,33.01,47016
47,17,181,72,39.78,32,17.68,43,23.76,34,18.78,47017
47,18,149,78,52.35,13,8.72,18,12.08,40,26.85,47018
47,19,192,90,46.88,32,16.67,23,11.98,47,24.48,47019
47,20,137,63,45.99,17,12.41,24,17.52,33,24.09,47020
47,21,99,46,46.46,10,10.1,12,12.12,31,31.31,47021
47,22,112,50,44.64,23,20.54,17,15.18,22,19.64,47022
47,23,66,26,39.39,7,10.61,9,13.64,24,36.36,47023
47,24,100,47,47.0,10,10.0,17,17.0,26,26.0,47024
47,25,137,57,41.61,20,14.6,22,16.06,38,27.74,47025
47,26,206,90,43.69,37,17.96,22,10.68,57,27.67,47026
47,27,134,56,41.79,26,19.4,18,13.43,34,25.37,47027
47,28,203,62,30.54,33,16.26,62,30.54,46,22.66,47028
47,29,154,80,51.95,35,22.73,13,8.44,26,16.88,47029
47,30,89,45,50.56,13,14.61,10,11.24,21,23.6,47030
47,31,147,72,48.98,13,8.84,18,12.24,44,29.93,47031
47,32,187,77,41.18,32,17.11,17,9.09,61,32.62,47032
47,33,143,61,42.66,29,20.28,12,8.39,41,28.67,47033
47,34,159,65,40.88,21,13.21,36,22.64,37,23.27,47034
47,35,192,77,40.1,24,12.5,40,20.83,51,26.56,47035
47,36,174,79,45.4,36,20.69,21,12.07,38,21.84,47036
47,37,157,71,45.22,31,19.75,14,8.92,41,26.11,47037
47,38,173,81,46.82,42,24.28,16,9.25,34,19.65,47038
47,39,148,67,45.27,23,15.54,18,12.16,40,27.03,47039
47,40,120,55,45.83,13,10.83,17,14.17,35,29.17,47040
47,41,86,38,44.19,15,17.44,14,16.28,19,22.09,47041
47,42,169,64,37.87,29,17.16,22,13.02,54,31.95,47042
47,43,180,63,35.0,24,13.33,52,28.89,41,22.78,47043
47,44,103,48,46.6,17,16.5,16,15.53,22,21.36,47044
47,45,156,75,48.08,23,14.74,20,12.82,38,24.36,47045
48,1,147,56,38.1,18,12.24,31,21.09,42,28.57,48001
48,2,109,37,33.94,13,11.93,33,30.28,26,23.85,48002
48,3,147,44,29.93,22,14.97,45,30.61,36,24.49,48003
48,4,132,46,34.85,20,15.15,33,25.0,33,25.0,48004
48,5,128,59,46.09,18,14.06,29,22.66,22,17.19,48005
48,6,169,55,32.54,23,13.61,55,32.54,36,21.3,48006
48,7,141,45,31.91,35,24.82,27,19.15,34,24.11,48007
48,8,105,40,38.1,18,17.14,28,26.67,19,18.1,48008
48,9,115,51,44.35,10,8.7,28,24.35,26,22.61,48009
48,10,72,29,40.28,7,9.72,11,15.28,25,34.72,48010
48,11,158,53,33.54,19,12.03,37,23.42,49,31.01,48011
48,12,93,25,26.88,9,9.68,32,34.41,27,29.03,48012
48,13,112,37,33.04,19,16.96,35,31.25,21,18.75,48013
48,14,197,51,25.89,26,13.2,94,47.72,26,13.2,48014
48,15,90,33,36.67,13,14.44,33,36.67,11,12.22,48015
48,16,88,34,38.64,14,15.91,22,25.0,18,20.45,48016
48,17,92,34,36.96,9,9.78,24,26.09,25,27.17,48017
48,18,79,23,29.11,15,18.99,20,25.32,21,26.58,48018
48,19,137,51,37.23,26,18.98,18,13.14,42,30.66,48019
48,20,124,46,37.1,15,12.1,27,21.77,36,29.03,48020
48,21,176,52,29.55,30,17.05,57,32.39,37,21.02,48021
48,22,192,76,39.58,24,12.5,42,21.88,50,26.04,48022
48,23,126,52,41.27,14,11.11,34,26.98,26,20.63,48023
48,24,116,43,37.07,19,16.38,27,23.28,27,23.28,48024
48,25,107,50,46.73,7,6.54,25,23.36,25,23.36,48025
48,26,131,41,31.3,11,8.4,42,32.06,37,28.24,48026
48,27,77,37,48.05,10,12.99,15,19.48,15,19.48,48027
48,28,110,40,36.36,15,13.64,32,29.09,23,20.91,48028
48,29,126,33,26.19,4,3.17,65,51.59,24,19.05,48029
48,30,84,38,45.24,6,7.14,20,23.81,20,23.81,48030
48,31,124,38,30.65,16,12.9,47,37.9,23,18.55,48031
48,32,108,43,39.81,14,12.96,21,19.44,30,27.78,48032
48,33,108,45,41.67,11,10.19,26,24.07,26,24.07,48033
48,34,137,51,37.23,17,12.41,44,32.12,25,18.25,48034
48,35,126,39,30.95,22,17.46,32,25.4,33,26.19,48035
48,36,114,37,32.46,12,10.53,39,34.21,26,22.81,48036
48,37,119,53,44.54,15,12.61,15,12.61,36,30.25,48037
48,38,151,44,29.14,18,11.92,54,35.76,35,23.18,48038
48,39,105,39,37.14,16,15.24,34,32.38,16,15.24,48039
48,40,122,43,35.25,21,17.21,33,27.05,25,20.49,48040
48,41,60,15,25.0,8,13.33,21,35.0,16,26.67,48041
48,42,143,52,36.36,19,13.29,35,24.48,37,25.87,48042
48,43,84,35,41.67,16,19.05,14,16.67,19,22.62,48043
48,44,111,46,41.44,17,15.32,23,20.72,25,22.52,48044
48,45,97,25,25.77,15,15.46,39,40.21,18,18.56,48045
48,46,67,26,38.81,10,14.93,16,23.88,15,22.39,48046
48,47,91,34,37.36,19,20.88,21,23.08,17,18.68,48047
48,48,84,34,40.48,7,8.33,19,22.62,24,28.57,48048
49,1,122,38,31.15,15,12.3,47,38.52,22,18.03,49001
49,2,153,60,39.22,17,11.11,41,26.8,35,22.88,49002
49,3,124,41,33.06,21,16.94,47,37.9,15,12.1,49003
49,4,91,36,39.56,12,13.19,19,20.88,24,26.37,49004
49,5,123,32,26.02,16,13.01,40,32.52,35,28.46,49005
49,6,104,33,31.73,12,11.54,28,26.92,31,29.81,49006
49,7,84,19,22.62,13,15.48,23,27.38,29,34.52,49007
49,8,117,44,37.61,16,13.68,18,15.38,39,33.33,49008
49,9,98,40,40.82,12,12.24,30,30.61,16,16.33,49009
49,10,168,59,35.12,13,7.74,61,36.31,35,20.83,49010
49,11,121,34,28.1,17,14.05,41,33.88,29,23.97,49011
49,12,86,25,29.07,15,17.44,27,31.4,19,22.09,49012
49,13,130,42,32.31,26,20.0,31,23.85,31,23.85,49013
49,14,97,35,36.08,7,7.22,27,27.84,28,28.87,49014
49,15,113,41,36.28,18,15.93,23,20.35,31,27.43,49015
49,16,115,36,31.3,16,13.91,45,39.13,18,15.65,49016
49,17,30,6,20.0,3,10.0,12,40.0,9,30.0,49017
49,18,100,40,40.0,18,18.0,29,29.0,13,13.0,49018
49,19,98,31,31.63,17,17.35,33,33.67,17,17.35,49019
49,20,134,42,31.34,17,12.69,40,29.85,35,26.12,49020
49,21,68,20,29.41,12,17.65,16,23.53,20,29.41,49021
49,22,135,54,40.0,13,9.63,37,27.41,31,22.96,49022
49,23,108,36,33.33,8,7.41,32,29.63,32,29.63,49023
49,24,146,52,35.62,19,13.01,39,26.71,36,24.66,49024
49,25,94,35,37.23,9,9.57,24,25.53,26,27.66,49025
49,26,164,54,32.93,22,13.41,44,26.83,44,26.83,49026
49,27,130,33,25.38,16,12.31,39,30.0,42,32.31,49027
49,28,120,34,28.33,15,12.5,41,34.17,30,25.0,49028
49,29,58,19,32.76,4,6.9,23,39.66,12,20.69,49029
49,30,89,35,39.33,14,15.73,22,24.72,18,20.22,49030
49,31,111,32,28.83,11,9.91,40,36.04,28,25.23,49031
49,32,112,36,32.14,9,8.04,28,25.0,39,34.82,49032
49,33,85,26,30.59,11,12.94,20,23.53,28,32.94,49033
49,34,69,25,36.23,10,14.49,16,23.19,18,26.09,49034
49,35,98,30,30.61,11,11.22,25,25.51,32,32.65,49035
49,36,79,20,25.32,6,7.59,29,36.71,24,30.38,49036
49,37,86,35,40.7,11,12.79,17,19.77,23,26.74,49037
