ward,precinct,total,KATHLEEN THERESE MEANY,KATHLEEN THERESE MEANY Percent,CYNTHIA M. SANTOS,CYNTHIA M. SANTOS Percent,EDWARD J. SCHMIT III,EDWARD J. SCHMIT III Percent,"LEWIS W. POWELL, III","LEWIS W. POWELL, III Percent",JESSE J. EVANS,JESSE J. EVANS Percent,"TURHERAN """"TC"""" CRAWFORD","TURHERAN """"TC"""" CRAWFORD Percent",JAMES P. SHEEHAN,JAMES P. SHEEHAN Percent,FRANK AVILA,FRANK AVILA Percent,precinct_id
43,1,211,58,27.49,28,13.27,9,4.27,5,2.37,11,5.21,5,2.37,23,10.9,45,21.33,43001
43,2,168,44,26.19,22,13.1,11,6.55,4,2.38,6,3.57,5,2.98,30,17.86,31,18.45,43002
43,3,247,69,27.94,34,13.77,9,3.64,7,2.83,12,4.86,9,3.64,28,11.34,53,21.46,43003
43,4,234,60,25.64,40,17.09,15,6.41,3,1.28,10,4.27,5,2.14,30,12.82,48,20.51,43004
43,5,253,60,23.72,42,16.6,16,6.32,4,1.58,10,3.95,3,1.19,39,15.42,51,20.16,43005
43,6,256,62,24.22,41,16.02,14,5.47,9,3.52,10,3.91,8,3.13,35,13.67,44,17.19,43006
43,7,219,47,21.46,50,22.83,10,4.57,8,3.65,16,7.31,6,2.74,30,13.7,33,15.07,43007
43,8,260,74,28.46,50,19.23,9,3.46,6,2.31,12,4.62,3,1.15,28,10.77,44,16.92,43008
43,9,174,47,27.01,33,18.97,4,2.3,4,2.3,10,5.75,4,2.3,21,12.07,37,21.26,43009
43,10,194,52,26.8,39,20.1,8,4.12,5,2.58,11,5.67,5,2.58,15,7.73,38,19.59,43010
43,11,172,39,22.67,29,16.86,14,8.14,5,2.91,8,4.65,3,1.74,24,13.95,36,20.93,43011
43,12,335,99,29.55,75,22.39,17,5.07,6,1.79,12,3.58,7,2.09,40,11.94,52,15.52,43012
43,13,148,32,21.62,23,15.54,11,7.43,4,2.7,11,7.43,8,5.41,16,10.81,29,19.59,43013
43,14,217,62,28.57,43,19.82,6,2.76,5,2.3,9,4.15,2,0.92,21,9.68,41,18.89,43014
43,15,262,75,28.63,40,15.27,9,3.44,11,4.2,15,5.73,6,2.29,29,11.07,47,17.94,43015
43,16,254,64,25.2,35,13.78,18,7.09,11,4.33,9,3.54,4,1.57,30,11.81,51,20.08,43016
43,17,305,79,25.9,64,20.98,12,3.93,9,2.95,15,4.92,2,0.66,47,15.41,51,16.72,43017
43,18,387,92,23.77,66,17.05,20,5.17,13,3.36,29,7.49,14,3.62,41,10.59,68,17.57,43018
43,19,285,79,27.72,52,18.25,15,5.26,6,2.11,19,6.67,7,2.46,25,8.77,53,18.6,43019
43,20,341,88,25.81,68,19.94,13,3.81,7,2.05,20,5.87,7,2.05,33,9.68,70,20.53,43020
43,21,162,38,23.46,35,21.6,10,6.17,7,4.32,4,2.47,5,3.09,22,13.58,32,19.75,43021
43,22,193,46,23.83,46,23.83,7,3.63,9,4.66,11,5.7,2,1.04,35,18.13,28,14.51,43022
43,23,311,86,27.65,58,18.65,19,6.11,7,2.25,12,3.86,8,2.57,36,11.58,56,18.01,43023
43,24,238,67,28.15,40,16.81,13,5.46,8,3.36,6,2.52,5,2.1,37,15.55,33,13.87,43024
43,25,302,63,20.86,53,17.55,16,5.3,9,2.98,35,11.59,10,3.31,35,11.59,51,16.89,43025
43,26,257,73,28.4,44,17.12,16,6.23,4,1.56,12,4.67,2,0.78,45,17.51,40,15.56,43026
43,27,201,55,27.36,47,23.38,4,1.99,5,2.49,13,6.47,3,1.49,19,9.45,40,19.9,43027
43,28,191,45,23.56,40,20.94,11,5.76,8,4.19,8,4.19,3,1.57,28,14.66,32,16.75,43028
43,29,159,41,25.79,37,23.27,8,5.03,6,3.77,9,5.66,3,1.89,22,13.84,21,13.21,43029
43,30,184,50,27.17,24,13.04,7,3.8,7,3.8,11,5.98,2,1.09,20,10.87,39,21.2,43030
43,31,265,68,25.66,50,18.87,19,7.17,12,4.53,15,5.66,1,0.38,41,15.47,36,13.58,43031
43,32,175,45,25.71,39,22.29,10,5.71,5,2.86,7,4.0,1,0.57,21,12.0,32,18.29,43032
43,33,137,28,20.44,29,21.17,7,5.11,5,3.65,7,5.11,4,2.92,16,11.68,28,20.44,43033
43,34,141,38,26.95,30,21.28,8,5.67,4,2.84,7,4.96,2,1.42,17,12.06,24,17.02,43034
43,35,303,75,24.75,57,18.81,14,4.62,8,2.64,13,4.29,8,2.64,45,14.85,46,15.18,43035
43,36,245,66,26.94,39,15.92,11,4.49,14,5.71,13,5.31,3,1.22,29,11.84,48,19.59,43036
43,37,211,56,26.54,36,17.06,12,5.69,7,3.32,11,5.21,4,1.9,31,14.69,36,17.06,43037
43,38,212,50,23.58,41,19.34,9,4.25,5,2.36,13,6.13,3,1.42,31,14.62,38,17.92,43038
43,39,190,53,27.89,42,22.11,13,6.84,3,1.58,9,4.74,1,0.53,22,11.58,31,16.32,43039
43,40,347,80,23.05,69,19.88,23,6.63,21,6.05,29,8.36,14,4.03,41,11.82,47,13.54,43040
43,41,220,68,30.91,35,15.91,13,5.91,7,3.18,5,2.27,3,1.36,21,9.55,44,20.0,43041
43,42,269,72,26.77,48,17.84,22,8.18,5,1.86,9,3.35,5,1.86,40,14.87,42,15.61,43042
43,43,209,55,26.32,37,17.7,12,5.74,4,1.91,14,6.7,0,0.0,26,12.44,34,16.27,43043
43,44,286,72,25.17,61,21.33,11,3.85,8,2.8,14,4.9,8,2.8,30,10.49,56,19.58,43044
43,45,202,57,28.22,36,17.82,9,4.46,6,2.97,10,4.95,3,1.49,25,12.38,30,14.85,43045
43,46,378,97,25.66,66,17.46,26,6.88,14,3.7,6,1.59,3,0.79,48,12.7,72,19.05,43046
43,47,316,73,23.1,55,17.41,16,5.06,15,4.75,32,10.13,7,2.22,35,11.08,52,16.46,43047
43,48,237,50,21.1,49,20.68,12,5.06,12,5.06,15,6.33,10,4.22,32,13.5,37,15.61,43048
43,49,203,52,25.62,28,13.79,12,5.91,3,1.48,11,5.42,9,4.43,32,15.76,38,18.72,43049
43,50,225,58,25.78,50,22.22,14,6.22,4,1.78,13,5.78,3,1.33,29,12.89,39,17.33,43050
43,51,182,50,27.47,28,15.38,12,6.59,5,2.75,7,3.85,6,3.3,19,10.44,35,19.23,43051
43,52,322,82,25.47,47,14.6,19,5.9,13,4.04,14,4.35,10,3.11,39,12.11,56,17.39,43052
43,53,287,63,21.95,58,20.21,26,9.06,15,5.23,21,7.32,3,1.05,38,13.24,38,13.24,43053
43,54,113,33,29.2,20,17.7,3,2.65,5,4.42,4,3.54,5,4.42,15,13.27,22,19.47,43054
43,55,237,47,19.83,41,17.3,5,2.11,23,9.7,44,18.57,10,4.22,14,5.91,33,13.92,43055
43,56,215,51,23.72,29,13.49,8,3.72,9,4.19,13,6.05,7,3.26,24,11.16,41,19.07,43056
43,57,119,33,27.73,16,13.45,5,4.2,4,3.36,7,5.88,1,0.84,19,15.97,24,20.17,43057
43,58,217,63,29.03,41,18.89,6,2.76,6,2.76,11,5.07,4,1.84,32,14.75,33,15.21,43058
43,59,341,87,25.51,65,19.06,21,6.16,12,3.52,13,3.81,2,0.59,47,13.78,57,16.72,43059
43,60,202,41,20.3,47,23.27,14,6.93,15,7.43,24,11.88,8,3.96,16,7.92,28,13.86,43060
44,1,378,92,24.34,91,24.07,16,4.23,14,3.7,21,5.56,7,1.85,39,10.32,64,16.93,44001
44,2,223,61,27.35,40,17.94,10,4.48,5,2.24,8,3.59,5,2.24,30,13.45,40,17.94,44002
44,3,420,100,23.81,74,17.62,24,5.71,16,3.81,26,6.19,3,0.71,35,8.33,90,21.43,44003
44,4,386,97,25.13,91,23.58,17,4.4,22,5.7,26,6.74,8,2.07,45,11.66,57,14.77,44004
44,5,313,74,23.64,65,20.77,14,4.47,11,3.51,20,6.39,7,2.24,32,10.22,57,18.21,44005
44,6,256,63,24.61,49,19.14,24,9.38,15,5.86,11,4.3,11,4.3,24,9.38,40,15.63,44006
44,7,372,91,24.46,46,12.37,21,5.65,10,2.69,19,5.11,8,2.15,49,13.17,78,20.97,44007
44,8,348,91,26.15,59,16.95,20,5.75,11,3.16,14,4.02,5,1.44,32,9.2,75,21.55,44008
44,9,353,91,25.78,72,20.4,12,3.4,8,2.27,26,7.37,9,2.55,55,15.58,52,14.73,44009
44,10,295,65,22.03,68,23.05,21,7.12,6,2.03,16,5.42,10,3.39,28,9.49,55,18.64,44010
44,11,298,79,26.51,66,22.15,12,4.03,9,3.02,8,2.68,5,1.68,46,15.44,53,17.79,44011
44,12,238,60,25.21,47,19.75,9,3.78,4,1.68,16,6.72,5,2.1,30,12.61,48,20.17,44012
44,13,331,78,23.56,78,23.56,15,4.53,10,3.02,25,7.55,8,2.42,39,11.78,50,15.11,44013
44,14,321,87,27.1,57,17.76,22,6.85,8,2.49,21,6.54,6,1.87,44,13.71,49,15.26,44014
44,15,364,90,24.73,70,19.23,10,2.75,8,2.2,22,6.04,6,1.65,49,13.46,63,17.31,44015
44,16,231,58,25.11,47,20.35,9,3.9,8,3.46,7,3.03,2,0.87,30,12.99,43,18.61,44016
44,17,404,100,24.75,77,19.06,20,4.95,10,2.48,27,6.68,12,2.97,46,11.39,67,16.58,44017
44,18,107,25,23.36,24,22.43,3,2.8,3,2.8,8,7.48,3,2.8,23,21.5,13,12.15,44018
44,19,181,43,23.76,46,25.41,9,4.97,7,3.87,16,8.84,2,1.1,17,9.39,30,16.57,44019
44,20,289,77,26.64,62,21.45,10,3.46,8,2.77,18,6.23,9,3.11,39,13.49,47,16.26,44020
44,21,294,72,24.49,54,18.37,18,6.12,14,4.76,17,5.78,5,1.7,36,12.24,50,17.01,44021
44,22,285,67,23.51,64,22.46,20,7.02,6,2.11,19,6.67,4,1.4,35,12.28,46,16.14,44022
44,23,257,67,26.07,55,21.4,11,4.28,11,4.28,11,4.28,10,3.89,32,12.45,38,14.79,44023
44,24,206,51,24.76,40,19.42,10,4.85,6,2.91,15,7.28,5,2.43,26,12.62,33,16.02,44024
44,25,321,85,26.48,67,20.87,17,5.3,6,1.87,23,7.17,9,2.8,39,12.15,50,15.58,44025
44,26,182,47,25.82,44,24.18,14,7.69,5,2.75,11,6.04,5,2.75,20,10.99,27,14.84,44026
44,27,288,75,26.04,64,22.22,10,3.47,9,3.13,22,7.64,7,2.43,45,15.63,40,13.89,44027
44,28,205,52,25.37,54,26.34,15,7.32,1,0.49,12,5.85,3,1.46,28,13.66,27,13.17,44028
44,29,263,70,26.62,55,20.91,15,5.7,8,3.04,12,4.56,8,3.04,29,11.03,43,16.35,44029
44,30,228,57,25.0,43,18.86,11,4.82,7,3.07,15,6.58,6,2.63,30,13.16,38,16.67,44030
44,31,339,88,25.96,73,21.53,17,5.01,16,4.72,18,5.31,4,1.18,46,13.57,55,16.22,44031
44,32,170,36,21.18,37,21.76,8,4.71,7,4.12,18,10.59,3,1.76,15,8.82,32,18.82,44032
44,33,335,88,26.27,73,21.79,15,4.48,8,2.39,21,6.27,13,3.88,40,11.94,57,17.01,44033
44,34,214,54,25.23,40,18.69,10,4.67,9,4.21,20,9.35,6,2.8,20,9.35,35,16.36,44034
44,35,340,81,23.82,58,17.06,18,5.29,19,5.59,16,4.71,11,3.24,40,11.76,64,18.82,44035
44,36,289,70,24.22,67,23.18,12,4.15,9,3.11,18,6.23,10,3.46,45,15.57,34,11.76,44036
44,37,406,106,26.11,88,21.67,13,3.2,10,2.46,25,6.16,8,1.97,53,13.05,64,15.76,44037
44,38,344,83,24.13,79,22.97,14,4.07,13,3.78,20,5.81,12,3.49,60,17.44,41,11.92,44038
44,39,311,82,26.37,71,22.83,13,4.18,11,3.54,14,4.5,11,3.54,39,12.54,46,14.79,44039
44,40,279,68,24.37,65,23.3,16,5.73,5,1.79,14,5.02,8,2.87,46,16.49,46,16.49,44040
44,41,295,76,25.76,67,22.71,18,6.1,13,4.41,23,7.8,5,1.69,31,10.51,36,12.2,44041
44,42,287,77,26.83,61,21.25,15,5.23,10,3.48,18,6.27,9,3.14,34,11.85,42,14.63,44042
44,43,328,83,25.3,79,24.09,14,4.27,9,2.74,17,5.18,6,1.83,44,13.41,53,16.16,44043
44,44,391,92,23.53,100,25.58,22,5.63,13,3.32,31,7.93,12,3.07,45,11.51,59,15.09,44044
44,45,125,30,24.0,28,22.4,7,5.6,4,3.2,12,9.6,2,1.6,16,12.8,18,14.4,44045
44,46,206,50,24.27,43,20.87,9,4.37,6,2.91,12,5.83,2,0.97,23,11.17,36,17.48,44046
44,47,260,64,24.62,59,22.69,14,5.38,8,3.08,15,5.77,6,2.31,38,14.62,40,15.38,44047
44,48,265,76,28.68,49,18.49,4,1.51,5,1.89,7,2.64,4,1.51,27,10.19,55,20.75,44048
44,49,283,64,22.61,52,18.37,24,8.48,7,2.47,22,7.77,6,2.12,22,7.77,55,19.43,44049
44,50,286,67,23.43,65,22.73,13,4.55,11,3.85,18,6.29,11,3.85,44,15.38,41,14.34,44050
45,1,350,74,21.14,88,25.14,28,8.0,9,2.57,11,3.14,6,1.71,56,16.0,60,17.14,45001
45,2,436,112,25.69,107,24.54,33,7.57,9,2.06,17,3.9,3,0.69,74,16.97,63,14.45,45002
45,3,744,223,29.97,225,30.24,42,5.65,16,2.15,20,2.69,12,1.61,118,15.86,64,8.6,45003
45,4,417,102,24.46,75,17.99,25,6.0,12,2.88,16,3.84,9,2.16,75,17.99,77,18.47,45004
45,5,289,75,25.95,58,20.07,21,7.27,5,1.73,7,2.42,2,0.69,58,20.07,54,18.69,45005
45,6,391,111,28.39,106,27.11,23,5.88,8,2.05,11,2.81,5,1.28,60,15.35,52,13.3,45006
45,7,434,97,22.35,101,23.27,22,5.07,14,3.23,18,4.15,6,1.38,85,19.59,67,15.44,45007
45,8,415,102,24.58,97,23.37,35,8.43,13,3.13,21,5.06,9,2.17,77,18.55,46,11.08,45008
45,9,564,124,21.99,135,23.94,44,7.8,23,4.08,22,3.9,11,1.95,117,20.74,64,11.35,45009
45,10,553,122,22.06,130,23.51,44,7.96,11,1.99,36,6.51,10,1.81,101,18.26,77,13.92,45010
45,11,441,110,24.94,113,25.62,32,7.26,14,3.17,13,2.95,9,2.04,82,18.59,45,10.2,45011
45,12,460,98,21.3,109,23.7,38,8.26,16,3.48,28,6.09,14,3.04,77,16.74,61,13.26,45012
45,13,523,123,23.52,143,27.34,34,6.5,24,4.59,23,4.4,13,2.49,71,13.58,69,13.19,45013
45,14,600,134,22.33,136,22.67,45,7.5,20,3.33,25,4.17,15,2.5,120,20.0,81,13.5,45014
45,15,555,131,23.6,149,26.85,42,7.57,20,3.6,15,2.7,12,2.16,89,16.04,73,13.15,45015
45,16,520,132,25.38,150,28.85,29,5.58,16,3.08,25,4.81,16,3.08,56,10.77,75,14.42,45016
45,17,394,104,26.4,95,24.11,25,6.35,11,2.79,10,2.54,11,2.79,63,15.99,54,13.71,45017
45,18,439,110,25.06,118,26.88,24,5.47,12,2.73,17,3.87,5,1.14,87,19.82,50,11.39,45018
45,19,672,169,25.15,171,25.45,40,5.95,22,3.27,18,2.68,13,1.93,111,16.52,88,13.1,45019
45,20,464,102,21.98,106,22.84,33,7.11,15,3.23,18,3.88,7,1.51,81,17.46,70,15.09,45020
45,21,461,101,21.91,117,25.38,38,8.24,12,2.6,24,5.21,8,1.74,86,18.66,65,14.1,45021
45,22,369,83,22.49,88,23.85,24,6.5,12,3.25,16,4.34,8,2.17,64,17.34,56,15.18,45022
45,23,455,121,26.59,111,24.4,39,8.57,10,2.2,17,3.74,6,1.32,85,18.68,49,10.77,45023
45,24,578,131,22.66,114,19.72,37,6.4,19,3.29,22,3.81,10,1.73,111,19.2,92,15.92,45024
45,25,394,101,25.63,98,24.87,33,8.38,12,3.05,9,2.28,6,1.52,78,19.8,41,10.41,45025
45,26,491,134,27.29,124,25.25,32,6.52,13,2.65,15,3.05,7,1.43,87,17.72,61,12.42,45026
45,27,455,116,25.49,112,24.62,26,5.71,12,2.64,12,2.64,15,3.3,96,21.1,46,10.11,45027
45,28,523,138,26.39,153,29.25,39,7.46,14,2.68,18,3.44,10,1.91,78,14.91,57,10.9,45028
45,29,471,123,26.11,100,21.23,39,8.28,9,1.91,21,4.46,9,1.91,89,18.9,53,11.25,45029
45,30,567,121,21.34,141,24.87,44,7.76,19,3.35,20,3.53,13,2.29,113,19.93,63,11.11,45030
45,31,426,96,22.54,112,26.29,27,6.34,12,2.82,11,2.58,12,2.82,78,18.31,53,12.44,45031
45,32,399,86,21.55,96,24.06,26,6.52,9,2.26,19,4.76,13,3.26,72,18.05,59,14.79,45032
45,33,569,131,23.02,127,22.32,37,6.5,22,3.87,22,3.87,9,1.58,105,18.45,85,14.94,45033
45,34,391,85,21.74,94,24.04,41,10.49,11,2.81,10,2.56,4,1.02,74,18.93,53,13.55,45034
45,35,417,100,23.98,93,22.3,29,6.95,12,2.88,13,3.12,7,1.68,88,21.1,51,12.23,45035
45,36,575,120,20.87,119,20.7,47,8.17,20,3.48,21,3.65,11,1.91,100,17.39,100,17.39,45036
45,37,383,85,22.19,90,23.5,29,7.57,10,2.61,20,5.22,8,2.09,66,17.23,58,15.14,45037
45,38,636,167,26.26,180,28.3,35,5.5,27,4.25,24,3.77,11,1.73,91,14.31,69,10.85,45038
45,39,543,112,20.63,149,27.44,34,6.26,14,2.58,21,3.87,10,1.84,100,18.42,79,14.55,45039
45,40,515,143,27.77,149,28.93,32,6.21,15,2.91,20,3.88,10,1.94,79,15.34,50,9.71,45040
45,41,385,85,22.08,89,23.12,34,8.83,16,4.16,18,4.68,6,1.56,67,17.4,55,14.29,45041
45,42,496,124,25.0,139,28.02,30,6.05,16,3.23,18,3.63,10,2.02,89,17.94,53,10.69,45042
45,43,404,88,21.78,90,22.28,34,8.42,14,3.47,14,3.47,10,2.48,84,20.79,53,13.12,45043
45,44,543,130,23.94,149,27.44,37,6.81,9,1.66,21,3.87,13,2.39,107,19.71,64,11.79,45044
45,45,364,83,22.8,82,22.53,33,9.07,8,2.2,12,3.3,7,1.92,72,19.78,51,14.01,45045
45,46,485,108,22.27,118,24.33,35,7.22,15,3.09,20,4.12,12,2.47,87,17.94,63,12.99,45046
45,47,499,121,24.25,113,22.65,35,7.01,12,2.4,22,4.41,11,2.2,96,19.24,63,12.63,45047
45,48,396,89,22.47,103,26.01,29,7.32,10,2.53,17,4.29,9,2.27,62,15.66,59,14.9,45048
45,49,456,100,21.93,98,21.49,32,7.02,11,2.41,21,4.61,14,3.07,82,17.98,72,15.79,45049
45,50,394,93,23.6,92,23.35,30,7.61,16,4.06,16,4.06,6,1.52,66,16.75,56,14.21,45050
45,51,481,117,24.32,115,23.91,30,6.24,17,3.53,17,3.53,8,1.66,99,20.58,61,12.68,45051
45,52,435,95,21.84,92,21.15,33,7.59,8,1.84,13,2.99,15,3.45,90,20.69,68,15.63,45052
45,53,457,116,25.38,113,24.73,32,7.0,16,3.5,11,2.41,8,1.75,80,17.51,58,12.69,45053
45,54,516,101,19.57,129,25.0,40,7.75,14,2.71,22,4.26,10,1.94,99,19.19,82,15.89,45054
45,55,380,80,21.05,90,23.68,36,9.47,15,3.95,16,4.21,9,2.37,63,16.58,56,14.74,45055
45,56,362,71,19.61,82,22.65,30,8.29,12,3.31,17,4.7,8,2.21,67,18.51,55,15.19,45056
45,57,451,116,25.72,105,23.28,38,8.43,12,2.66,8,1.77,7,1.55,82,18.18,60,13.3,45057
45,58,265,68,25.66,64,24.15,11,4.15,5,1.89,8,3.02,2,0.75,36,13.58,57,21.51,45058
46,1,680,144,21.18,144,21.18,29,4.26,43,6.32,58,8.53,14,2.06,86,12.65,100,14.71,46001
46,2,225,48,21.33,42,18.67,16,7.11,10,4.44,27,12.0,11,4.89,16,7.11,35,15.56,46002
46,3,405,79,19.51,101,24.94,14,3.46,17,4.2,47,11.6,16,3.95,45,11.11,58,14.32,46003
46,4,285,57,20.0,47,16.49,24,8.42,13,4.56,25,8.77,11,3.86,44,15.44,41,14.39,46004
46,5,234,65,27.78,45,19.23,5,2.14,4,1.71,15,6.41,5,2.14,28,11.97,40,17.09,46005
46,6,272,58,21.32,54,19.85,18,6.62,16,5.88,36,13.24,13,4.78,19,6.99,30,11.03,46006
46,7,492,114,23.17,94,19.11,24,4.88,28,5.69,31,6.3,14,2.85,51,10.37,83,16.87,46007
46,8,324,54,16.67,74,22.84,25,7.72,21,6.48,47,14.51,14,4.32,29,8.95,38,11.73,46008
46,9,303,73,24.09,55,18.15,20,6.6,19,6.27,23,7.59,17,5.61,41,13.53,28,9.24,46009
46,10,351,81,23.08,68,19.37,14,3.99,12,3.42,27,7.69,12,3.42,44,12.54,59,16.81,46010
46,11,379,77,20.32,72,19.0,22,5.8,18,4.75,30,7.92,11,2.9,49,12.93,68,17.94,46011
46,12,313,67,21.41,69,22.04,18,5.75,17,5.43,30,9.58,15,4.79,41,13.1,34,10.86,46012
46,13,377,87,23.08,80,21.22,21,5.57,14,3.71,34,9.02,7,1.86,39,10.34,59,15.65,46013
46,14,198,48,24.24,35,17.68,5,2.53,7,3.54,22,11.11,8,4.04,18,9.09,37,18.69,46014
46,15,328,81,24.7,62,18.9,18,5.49,11,3.35,33,10.06,5,1.52,32,9.76,59,17.99,46015
46,16,486,94,19.34,101,20.78,25,5.14,27,5.56,56,11.52,26,5.35,49,10.08,70,14.4,46016
46,17,485,103,21.24,108,22.27,25,5.15,15,3.09,30,6.19,12,2.47,73,15.05,81,16.7,46017
46,18,473,112,23.68,90,19.03,26,5.5,13,2.75,37,7.82,11,2.33,50,10.57,79,16.7,46018
46,19,330,86,26.06,63,19.09,23,6.97,10,3.03,25,7.58,8,2.42,29,8.79,57,17.27,46019
46,20,348,67,19.25,71,20.4,18,5.17,32,9.2,57,16.38,13,3.74,22,6.32,28,8.05,46020
46,21,99,12,12.12,17,17.17,6,6.06,7,7.07,11,11.11,6,6.06,12,12.12,18,18.18,46021
46,22,245,34,13.88,39,15.92,16,6.53,14,5.71,41,16.73,17,6.94,33,13.47,29,11.84,46022
46,23,256,46,17.97,46,17.97,14,5.47,24,9.38,55,21.48,10,3.91,19,7.42,21,8.2,46023
46,24,269,70,26.02,57,21.19,7,2.6,10,3.72,14,5.2,6,2.23,21,7.81,55,20.45,46024
46,25,262,51,19.47,83,31.68,13,4.96,16,6.11,8,3.05,4,1.53,22,8.4,34,12.98,46025
46,26,298,62,20.81,68,22.82,14,4.7,14,4.7,44,14.77,15,5.03,27,9.06,31,10.4,46026
46,27,378,77,20.37,81,21.43,17,4.5,12,3.17,39,10.32,17,4.5,44,11.64,58,15.34,46027
46,28,290,63,21.72,57,19.66,14,4.83,10,3.45,29,10.0,12,4.14,37,12.76,41,14.14,46028
46,29,392,82,20.92,89,22.7,20,5.1,14,3.57,33,8.42,6,1.53,53,13.52,61,15.56,46029
46,30,485,99,20.41,107,22.06,29,5.98,21,4.33,53,10.93,16,3.3,52,10.72,67,13.81,46030
46,31,403,112,27.79,76,18.86,21,5.21,15,3.72,22,5.46,6,1.49,39,9.68,68,16.87,46031
46,32,463,84,18.14,92,19.87,19,4.1,28,6.05,65,14.04,27,5.83,41,8.86,62,13.39,46032
46,33,362,77,21.27,70,19.34,28,7.73,15,4.14,31,8.56,11,3.04,39,10.77,64,17.68,46033
46,34,418,82,19.62,83,19.86,21,5.02,30,7.18,66,15.79,18,4.31,32,7.66,53,12.68,46034
46,35,376,70,18.62,57,15.16,20,5.32,26,6.91,35,9.31,20,5.32,51,13.56,57,15.16,46035
46,36,449,90,20.04,90,20.04,27,6.01,15,3.34,36,8.02,7,1.56,61,13.59,81,18.04,46036
46,37,431,89,20.65,111,25.75,28,6.5,20,4.64,52,12.06,13,3.02,48,11.14,45,10.44,46037
46,38,260,51,19.62,60,23.08,10,3.85,17,6.54,35,13.46,6,2.31,26,10.0,25,9.62,46038
46,39,390,86,22.05,71,18.21,19,4.87,10,2.56,40,10.26,6,1.54,54,13.85,65,16.67,46039
47,1,262,61,23.28,61,23.28,17,6.49,8,3.05,19,7.25,4,1.53,49,18.7,31,11.83,47001
47,2,642,158,24.61,155,24.14,39,6.07,11,1.71,28,4.36,17,2.65,139,21.65,65,10.12,47002
47,3,442,116,26.24,106,23.98,19,4.3,14,3.17,16,3.62,8,1.81,100,22.62,42,9.5,47003
47,4,552,132,23.91,130,23.55,39,7.07,18,3.26,19,3.44,9,1.63,108,19.57,68,12.32,47004
47,5,372,90,24.19,92,24.73,15,4.03,7,1.88,20,5.38,16,4.3,51,13.71,56,15.05,47005
47,6,602,145,24.09,132,21.93,28,4.65,13,2.16,29,4.82,16,2.66,121,20.1,77,12.79,47006
47,7,414,105,25.36,94,22.71,25,6.04,12,2.9,19,4.59,7,1.69,75,18.12,57,13.77,47007
47,8,551,132,23.96,135,24.5,23,4.17,22,3.99,22,3.99,13,2.36,98,17.79,73,13.25,47008
47,9,531,130,24.48,132,24.86,28,5.27,15,2.82,16,3.01,8,1.51,120,22.6,56,10.55,47009
47,10,407,92,22.6,83,20.39,13,3.19,17,4.18,31,7.62,11,2.7,73,17.94,65,15.97,47010
47,11,743,190,25.57,205,27.59,38,5.11,19,2.56,27,3.63,17,2.29,147,19.78,72,9.69,47011
47,12,483,111,22.98,112,23.19,33,6.83,13,2.69,26,5.38,12,2.48,80,16.56,66,13.66,47012
47,13,773,196,25.36,175,22.64,32,4.14,18,2.33,40,5.17,14,1.81,135,17.46,108,13.97,47013
47,14,635,164,25.83,167,26.3,28,4.41,12,1.89,26,4.09,10,1.57,126,19.84,65,10.24,47014
47,15,317,75,23.66,74,23.34,15,4.73,7,2.21,19,5.99,5,1.58,53,16.72,49,15.46,47015
47,16,289,65,22.49,60,20.76,21,7.27,7,2.42,14,4.84,5,1.73,52,17.99,45,15.57,47016
47,17,538,133,24.72,116,21.56,32,5.95,13,2.42,29,5.39,14,2.6,115,21.38,62,11.52,47017
47,18,432,119,27.55,95,21.99,18,4.17,4,0.93,29,6.71,9,2.08,45,10.42,80,18.52,47018
47,19,593,158,26.64,152,25.63,25,4.22,9,1.52,25,4.22,8,1.35,121,20.4,58,9.78,47019
47,20,460,113,24.57,123,26.74,18,3.91,6,1.3,24,5.22,10,2.17,91,19.78,55,11.96,47020
47,21,290,72,24.83,80,27.59,13,4.48,6,2.07,23,7.93,8,2.76,38,13.1,37,12.76,47021
47,22,332,86,25.9,69,20.78,20,6.02,11,3.31,16,4.82,7,2.11,49,14.76,47,14.16,47022
47,23,198,45,22.73,36,18.18,12,6.06,11,5.56,16,8.08,5,2.53,20,10.1,34,17.17,47023
47,24,265,73,27.55,70,26.42,10,3.77,8,3.02,16,6.04,5,1.89,34,12.83,30,11.32,47024
47,25,354,86,24.29,80,22.6,15,4.24,17,4.8,15,4.24,14,3.95,49,13.84,59,16.67,47025
47,26,575,138,24.0,134,23.3,27,4.7,16,2.78,47,8.17,12,2.09,62,10.78,96,16.7,47026
47,27,380,89,23.42,86,22.63,16,4.21,9,2.37,25,6.58,5,1.32,68,17.89,59,15.53,47027
47,28,607,151,24.88,154,25.37,18,2.97,15,2.47,29,4.78,8,1.32,125,20.59,74,12.19,47028
47,29,440,108,24.55,93,21.14,29,6.59,10,2.27,27,6.14,9,2.05,75,17.05,59,13.41,47029
47,30,251,52,20.72,66,26.29,10,3.98,3,1.2,18,7.17,7,2.79,34,13.55,46,18.33,47030
47,31,444,113,25.45,109,24.55,25,5.63,14,3.15,31,6.98,9,2.03,59,13.29,60,13.51,47031
47,32,536,133,24.81,123,22.95,18,3.36,17,3.17,26,4.85,23,4.29,82,15.3,88,16.42,47032
47,33,390,92,23.59,84,21.54,26,6.67,11,2.82,19,4.87,13,3.33,67,17.18,55,14.1,47033
