ward,precinct,total,Deval Patrick,Deval Patrick Percent,Bernie Sanders,Bernie Sanders Percent,Michael R. Bloomberg,Michael R. Bloomberg Percent,Elizabeth Warren,Elizabeth Warren Percent,Pete Buttigieg,Pete Buttigieg Percent,Tom Steyer,Tom Steyer Percent,Andrew Yang,Andrew Yang Percent,Michael Bennet,Michael Bennet Percent,John K. Delaney,John K. Delaney Percent,Tulsi Gabbard,Tulsi Gabbard Percent,Cory Booker,Cory Booker Percent,precinct_id
39,4,248,0,0.0,73,29.44,4,1.61,4,1.61,3,1.21,0,0.0,1,0.4,0,0.0,0,0.0,3,1.21,1,0.4,39004
39,5,274,0,0.0,133,48.54,3,1.09,4,1.46,2,0.73,1,0.36,2,0.73,0,0.0,0,0.0,3,1.09,1,0.36,39005
39,6,255,0,0.0,135,52.94,4,1.57,0,0.0,1,0.39,0,0.0,2,0.78,0,0.0,0,0.0,4,1.57,0,0.0,39006
39,7,246,0,0.0,110,44.72,1,0.41,7,2.85,2,0.81,1,0.41,2,0.81,0,0.0,0,0.0,2,0.81,0,0.0,39007
39,8,253,1,0.4,121,47.83,1,0.4,6,2.37,3,1.19,0,0.0,2,0.79,1,0.4,1,0.4,0,0.0,0,0.0,39008
39,9,205,1,0.49,93,45.37,6,2.93,1,0.49,0,0.0,1,0.49,0,0.0,0,0.0,0,0.0,1,0.49,0,0.0,39009
39,10,150,0,0.0,92,61.33,1,0.67,1,0.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39010
39,11,222,1,0.45,94,42.34,7,3.15,1,0.45,0,0.0,0,0.0,2,0.9,0,0.0,0,0.0,1,0.45,0,0.0,39011
39,12,343,0,0.0,219,63.85,2,0.58,11,3.21,0,0.0,0,0.0,0,0.0,1,0.29,1,0.29,4,1.17,0,0.0,39012
39,13,218,1,0.46,100,45.87,2,0.92,5,2.29,0,0.0,0,0.0,1,0.46,0,0.0,0,0.0,0,0.0,0,0.0,39013
39,14,266,0,0.0,140,52.63,3,1.13,4,1.5,2,0.75,0,0.0,0,0.0,0,0.0,0,0.0,3,1.13,0,0.0,39014
39,15,280,0,0.0,79,28.21,5,1.79,3,1.07,2,0.71,1,0.36,2,0.71,0,0.0,0,0.0,6,2.14,0,0.0,39015
39,16,178,0,0.0,84,47.19,1,0.56,4,2.25,0,0.0,1,0.56,1,0.56,0,0.0,0,0.0,2,1.12,0,0.0,39016
39,17,294,1,0.34,143,48.64,3,1.02,5,1.7,6,2.04,0,0.0,1,0.34,1,0.34,0,0.0,6,2.04,0,0.0,39017
39,18,286,0,0.0,130,45.45,3,1.05,3,1.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.05,0,0.0,39018
39,19,281,0,0.0,140,49.82,5,1.78,5,1.78,1,0.36,0,0.0,1,0.36,1,0.36,0,0.0,4,1.42,1,0.36,39019
39,20,314,0,0.0,111,35.35,12,3.82,4,1.27,3,0.96,0,0.0,1,0.32,0,0.0,0,0.0,9,2.87,0,0.0,39020
39,21,233,1,0.43,77,33.05,2,0.86,1,0.43,1,0.43,0,0.0,1,0.43,2,0.86,1,0.43,8,3.43,0,0.0,39021
39,22,187,0,0.0,99,52.94,2,1.07,3,1.6,1,0.53,0,0.0,2,1.07,0,0.0,1,0.53,1,0.53,0,0.0,39022
39,23,292,0,0.0,90,30.82,10,3.42,4,1.37,2,0.68,0,0.0,1,0.34,0,0.0,1,0.34,8,2.74,1,0.34,39023
39,24,301,0,0.0,112,37.21,6,1.99,5,1.66,1,0.33,0,0.0,1,0.33,0,0.0,0,0.0,10,3.32,0,0.0,39024
39,25,197,0,0.0,112,56.85,3,1.52,3,1.52,0,0.0,1,0.51,1,0.51,0,0.0,0,0.0,0,0.0,0,0.0,39025
39,26,233,0,0.0,83,35.62,6,2.58,3,1.29,1,0.43,0,0.0,4,1.72,0,0.0,0,0.0,4,1.72,0,0.0,39026
39,27,56,0,0.0,17,30.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,3.57,0,0.0,39027
39,28,414,0,0.0,220,53.14,3,0.72,8,1.93,1,0.24,0,0.0,1,0.24,0,0.0,0,0.0,4,0.97,0,0.0,39028
39,29,180,0,0.0,108,60.0,3,1.67,2,1.11,0,0.0,0,0.0,0,0.0,0,0.0,2,1.11,1,0.56,0,0.0,39029
39,30,309,0,0.0,168,54.37,4,1.29,7,2.27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.32,0,0.0,39030
39,31,239,0,0.0,132,55.23,6,2.51,1,0.42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.26,0,0.0,39031
39,32,206,0,0.0,92,44.66,9,4.37,1,0.49,3,1.46,1,0.49,2,0.97,0,0.0,0,0.0,4,1.94,0,0.0,39032
39,33,272,0,0.0,155,56.99,2,0.74,8,2.94,2,0.74,1,0.37,0,0.0,0,0.0,0,0.0,5,1.84,1,0.37,39033
39,34,285,1,0.35,178,62.46,5,1.75,3,1.05,1,0.35,0,0.0,2,0.7,0,0.0,0,0.0,2,0.7,0,0.0,39034
39,35,283,1,0.35,150,53.0,3,1.06,7,2.47,0,0.0,0,0.0,1,0.35,0,0.0,0,0.0,1,0.35,0,0.0,39035
39,36,82,0,0.0,13,15.85,2,2.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.22,0,0.0,0,0.0,39036
39,37,273,0,0.0,86,31.5,6,2.2,3,1.1,1,0.37,1,0.37,0,0.0,0,0.0,0,0.0,8,2.93,0,0.0,39037
39,38,177,0,0.0,30,16.95,5,2.82,3,1.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.56,0,0.0,39038
39,39,211,0,0.0,87,41.23,4,1.9,5,2.37,0,0.0,0,0.0,1,0.47,0,0.0,1,0.47,1,0.47,0,0.0,39039
39,40,255,0,0.0,84,32.94,8,3.14,9,3.53,1,0.39,0,0.0,2,0.78,0,0.0,0,0.0,1,0.39,1,0.39,39040
39,41,301,0,0.0,110,36.54,3,1.0,4,1.33,7,2.33,0,0.0,1,0.33,0,0.0,0,0.0,2,0.66,0,0.0,39041
39,42,304,0,0.0,77,25.33,6,1.97,4,1.32,2,0.66,0,0.0,1,0.33,0,0.0,0,0.0,3,0.99,0,0.0,39042
39,43,261,0,0.0,85,32.57,3,1.15,4,1.53,2,0.77,0,0.0,1,0.38,0,0.0,0,0.0,3,1.15,0,0.0,39043
39,44,208,0,0.0,66,31.73,4,1.92,1,0.48,1,0.48,0,0.0,1,0.48,0,0.0,1,0.48,4,1.92,0,0.0,39044
39,45,257,0,0.0,69,26.85,8,3.11,5,1.95,4,1.56,0,0.0,0,0.0,0,0.0,0,0.0,5,1.95,0,0.0,39045
40,1,254,2,0.79,140,55.12,2,0.79,6,2.36,0,0.0,0,0.0,2,0.79,0,0.0,0,0.0,2,0.79,1,0.39,40001
40,2,264,0,0.0,118,44.7,3,1.14,6,2.27,2,0.76,0,0.0,1,0.38,0,0.0,1,0.38,1,0.38,1,0.38,40002
40,3,433,0,0.0,232,53.58,3,0.69,11,2.54,4,0.92,0,0.0,2,0.46,0,0.0,0,0.0,2,0.46,0,0.0,40003
40,4,163,0,0.0,87,53.37,0,0.0,3,1.84,1,0.61,0,0.0,1,0.61,0,0.0,0,0.0,1,0.61,0,0.0,40004
40,5,347,1,0.29,180,51.87,6,1.73,5,1.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,40005
40,6,479,0,0.0,305,63.67,4,0.84,22,4.59,0,0.0,0,0.0,1,0.21,0,0.0,0,0.0,4,0.84,0,0.0,40006
40,7,348,0,0.0,151,43.39,1,0.29,7,2.01,1,0.29,0,0.0,1,0.29,0,0.0,0,0.0,5,1.44,0,0.0,40007
40,8,486,0,0.0,253,52.06,3,0.62,18,3.7,2,0.41,0,0.0,0,0.0,0,0.0,0,0.0,1,0.21,1,0.21,40008
40,9,227,0,0.0,103,45.37,5,2.2,2,0.88,2,0.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,40009
40,10,285,0,0.0,163,57.19,2,0.7,7,2.46,3,1.05,0,0.0,1,0.35,0,0.0,0,0.0,0,0.0,0,0.0,40010
40,11,393,1,0.25,198,50.38,0,0.0,16,4.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.51,0,0.0,40011
40,12,312,0,0.0,147,47.12,2,0.64,6,1.92,2,0.64,0,0.0,1,0.32,0,0.0,0,0.0,3,0.96,0,0.0,40012
40,13,595,0,0.0,393,66.05,0,0.0,23,3.87,2,0.34,0,0.0,3,0.5,0,0.0,0,0.0,3,0.5,0,0.0,40013
40,14,228,0,0.0,116,50.88,3,1.32,7,3.07,0,0.0,0,0.0,1,0.44,0,0.0,0,0.0,0,0.0,0,0.0,40014
40,15,262,1,0.38,127,48.47,1,0.38,4,1.53,1,0.38,0,0.0,3,1.15,1,0.38,0,0.0,0,0.0,0,0.0,40015
40,16,502,0,0.0,283,56.37,3,0.6,17,3.39,3,0.6,0,0.0,2,0.4,0,0.0,0,0.0,3,0.6,1,0.2,40016
40,17,283,0,0.0,124,43.82,2,0.71,11,3.89,3,1.06,0,0.0,1,0.35,0,0.0,0,0.0,0,0.0,0,0.0,40017
40,18,293,7,2.39,109,37.2,10,3.41,17,5.8,5,1.71,7,2.39,9,3.07,6,2.05,7,2.39,10,3.41,7,2.39,40018
40,19,369,0,0.0,206,55.83,2,0.54,10,2.71,0,0.0,1,0.27,0,0.0,0,0.0,0,0.0,3,0.81,1,0.27,40019
40,20,258,0,0.0,153,59.3,1,0.39,5,1.94,0,0.0,0,0.0,1,0.39,0,0.0,0,0.0,1,0.39,0,0.0,40020
40,21,414,0,0.0,194,46.86,4,0.97,7,1.69,1,0.24,0,0.0,0,0.0,1,0.24,0,0.0,0,0.0,0,0.0,40021
40,22,397,0,0.0,182,45.84,1,0.25,22,5.54,5,1.26,0,0.0,1,0.25,0,0.0,0,0.0,1,0.25,0,0.0,40022
40,23,476,0,0.0,255,53.57,2,0.42,15,3.15,0,0.0,0,0.0,0,0.0,0,0.0,3,0.63,3,0.63,1,0.21,40023
40,24,228,2,0.88,107,46.93,2,0.88,2,0.88,2,0.88,0,0.0,2,0.88,0,0.0,0,0.0,3,1.32,0,0.0,40024
40,25,454,0,0.0,235,51.76,2,0.44,15,3.3,2,0.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,40025
40,26,459,1,0.22,241,52.51,7,1.53,10,2.18,4,0.87,0,0.0,1,0.22,0,0.0,0,0.0,1,0.22,0,0.0,40026
40,27,447,6,1.34,243,54.36,7,1.57,17,3.8,1,0.22,0,0.0,4,0.89,2,0.45,0,0.0,2,0.45,1,0.22,40027
40,28,387,0,0.0,224,57.88,1,0.26,9,2.33,2,0.52,0,0.0,1,0.26,0,0.0,0,0.0,1,0.26,0,0.0,40028
40,29,325,0,0.0,132,40.62,0,0.0,9,2.77,1,0.31,0,0.0,1,0.31,0,0.0,0,0.0,2,0.62,0,0.0,40029
40,30,287,0,0.0,115,40.07,2,0.7,1,0.35,3,1.05,0,0.0,0,0.0,0,0.0,0,0.0,2,0.7,0,0.0,40030
40,31,432,0,0.0,217,50.23,0,0.0,17,3.94,3,0.69,0,0.0,2,0.46,0,0.0,0,0.0,0,0.0,0,0.0,40031
40,32,426,0,0.0,197,46.24,0,0.0,15,3.52,1,0.23,0,0.0,0,0.0,1,0.23,0,0.0,5,1.17,0,0.0,40032
40,33,388,0,0.0,186,47.94,1,0.26,11,2.84,2,0.52,0,0.0,1,0.26,0,0.0,0,0.0,0,0.0,0,0.0,40033
40,34,262,0,0.0,126,48.09,2,0.76,4,1.53,0,0.0,0,0.0,1,0.38,0,0.0,0,0.0,0,0.0,0,0.0,40034
40,35,141,1,0.71,78,55.32,2,1.42,1,0.71,2,1.42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,40035
40,36,322,0,0.0,125,38.82,2,0.62,9,2.8,0,0.0,1,0.31,1,0.31,0,0.0,0,0.0,1,0.31,0,0.0,40036
40,37,332,0,0.0,179,53.92,3,0.9,5,1.51,2,0.6,1,0.3,0,0.0,1,0.3,0,0.0,1,0.3,0,0.0,40037
40,38,478,0,0.0,273,57.11,3,0.63,20,4.18,4,0.84,0,0.0,2,0.42,0,0.0,0,0.0,4,0.84,1,0.21,40038
40,39,84,0,0.0,53,63.1,2,2.38,0,0.0,0,0.0,0,0.0,0,0.0,1,1.19,0,0.0,0,0.0,0,0.0,40039
41,1,225,0,0.0,78,34.67,9,4.0,4,1.78,0,0.0,0,0.0,1,0.44,0,0.0,1,0.44,7,3.11,1,0.44,41001
41,2,240,0,0.0,76,31.67,10,4.17,2,0.83,3,1.25,1,0.42,3,1.25,2,0.83,0,0.0,7,2.92,0,0.0,41002
41,3,242,0,0.0,100,41.32,5,2.07,2,0.83,1,0.41,0,0.0,0,0.0,0,0.0,0,0.0,2,0.83,1,0.41,41003
41,4,273,1,0.37,64,23.44,10,3.66,9,3.3,1,0.37,0,0.0,2,0.73,0,0.0,1,0.37,8,2.93,1,0.37,41004
41,5,301,0,0.0,98,32.56,6,1.99,5,1.66,3,1.0,0,0.0,1,0.33,0,0.0,0,0.0,6,1.99,0,0.0,41005
41,6,380,0,0.0,103,27.11,9,2.37,4,1.05,3,0.79,0,0.0,2,0.53,0,0.0,0,0.0,16,4.21,1,0.26,41006
41,7,270,1,0.37,80,29.63,4,1.48,3,1.11,3,1.11,0,0.0,2,0.74,0,0.0,1,0.37,4,1.48,0,0.0,41007
41,8,261,0,0.0,92,35.25,4,1.53,9,3.45,3,1.15,1,0.38,1,0.38,0,0.0,1,0.38,6,2.3,1,0.38,41008
41,9,233,0,0.0,71,30.47,8,3.43,4,1.72,2,0.86,0,0.0,0,0.0,0,0.0,0,0.0,7,3.0,0,0.0,41009
41,10,320,0,0.0,85,26.56,12,3.75,6,1.88,1,0.31,0,0.0,0,0.0,0,0.0,0,0.0,8,2.5,3,0.94,41010
41,11,270,0,0.0,101,37.41,8,2.96,6,2.22,2,0.74,0,0.0,1,0.37,0,0.0,5,1.85,8,2.96,0,0.0,41011
41,12,222,0,0.0,67,30.18,4,1.8,4,1.8,6,2.7,0,0.0,1,0.45,1,0.45,1,0.45,7,3.15,1,0.45,41012
41,13,259,0,0.0,97,37.45,7,2.7,1,0.39,2,0.77,1,0.39,0,0.0,0,0.0,0,0.0,10,3.86,0,0.0,41013
41,14,351,0,0.0,98,27.92,4,1.14,6,1.71,0,0.0,1,0.28,0,0.0,0,0.0,0,0.0,6,1.71,1,0.28,41014
41,15,321,0,0.0,103,32.09,7,2.18,4,1.25,4,1.25,0,0.0,1,0.31,0,0.0,0,0.0,8,2.49,1,0.31,41015
41,16,249,0,0.0,97,38.96,4,1.61,3,1.2,4,1.61,0,0.0,0,0.0,0,0.0,1,0.4,4,1.61,2,0.8,41016
41,17,265,1,0.38,88,33.21,6,2.26,8,3.02,1,0.38,1,0.38,2,0.75,0,0.0,1,0.38,6,2.26,2,0.75,41017
41,18,236,0,0.0,68,28.81,6,2.54,4,1.69,1,0.42,1,0.42,0,0.0,0,0.0,2,0.85,7,2.97,0,0.0,41018
41,19,332,0,0.0,121,36.45,12,3.61,6,1.81,2,0.6,1,0.3,1,0.3,0,0.0,0,0.0,15,4.52,0,0.0,41019
41,20,192,0,0.0,63,32.81,6,3.13,5,2.6,3,1.56,0,0.0,0,0.0,1,0.52,0,0.0,1,0.52,1,0.52,41020
41,21,261,0,0.0,88,33.72,10,3.83,6,2.3,3,1.15,0,0.0,3,1.15,0,0.0,0,0.0,5,1.92,1,0.38,41021
41,22,313,0,0.0,111,35.46,6,1.92,5,1.6,3,0.96,0,0.0,3,0.96,0,0.0,1,0.32,11,3.51,1,0.32,41022
41,23,227,1,0.44,87,38.33,8,3.52,1,0.44,4,1.76,0,0.0,4,1.76,0,0.0,0,0.0,3,1.32,0,0.0,41023
41,24,207,0,0.0,71,34.3,5,2.42,5,2.42,2,0.97,0,0.0,3,1.45,0,0.0,0,0.0,5,2.42,0,0.0,41024
41,25,133,0,0.0,75,56.39,1,0.75,1,0.75,1,0.75,2,1.5,1,0.75,0,0.0,0,0.0,0,0.0,0,0.0,41025
41,26,250,0,0.0,77,30.8,2,0.8,5,2.0,6,2.4,0,0.0,1,0.4,0,0.0,0,0.0,6,2.4,2,0.8,41026
41,27,141,0,0.0,56,39.72,7,4.96,2,1.42,2,1.42,1,0.71,2,1.42,0,0.0,1,0.71,0,0.0,0,0.0,41027
41,28,199,1,0.5,83,41.71,1,0.5,3,1.51,1,0.5,0,0.0,1,0.5,1,0.5,1,0.5,2,1.01,0,0.0,41028
41,29,131,0,0.0,62,47.33,5,3.82,2,1.53,1,0.76,1,0.76,1,0.76,0,0.0,1,0.76,2,1.53,0,0.0,41029
41,30,222,1,0.45,85,38.29,6,2.7,4,1.8,2,0.9,1,0.45,0,0.0,0,0.0,0,0.0,1,0.45,0,0.0,41030
41,31,257,0,0.0,65,25.29,8,3.11,6,2.33,1,0.39,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,41031
41,32,222,0,0.0,78,35.14,3,1.35,3,1.35,4,1.8,0,0.0,1,0.45,1,0.45,0,0.0,6,2.7,0,0.0,41032
41,33,231,0,0.0,80,34.63,8,3.46,5,2.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.3,0,0.0,41033
41,34,244,0,0.0,92,37.7,2,0.82,3,1.23,4,1.64,0,0.0,0,0.0,0,0.0,0,0.0,7,2.87,1,0.41,41034
41,35,330,0,0.0,115,34.85,4,1.21,5,1.52,3,0.91,0,0.0,4,1.21,0,0.0,0,0.0,7,2.12,0,0.0,41035
41,36,250,0,0.0,98,39.2,0,0.0,5,2.0,3,1.2,2,0.8,2,0.8,0,0.0,0,0.0,7,2.8,0,0.0,41036
41,37,284,0,0.0,100,35.21,8,2.82,3,1.06,7,2.46,0,0.0,0,0.0,0,0.0,0,0.0,3,1.06,0,0.0,41037
41,38,222,1,0.45,78,35.14,5,2.25,5,2.25,1,0.45,1,0.45,0,0.0,0,0.0,0,0.0,3,1.35,0,0.0,41038
41,39,315,0,0.0,101,32.06,5,1.59,4,1.27,6,1.9,1,0.32,1,0.32,0,0.0,0,0.0,8,2.54,0,0.0,41039
41,40,252,0,0.0,76,30.16,12,4.76,3,1.19,4,1.59,0,0.0,2,0.79,0,0.0,0,0.0,9,3.57,0,0.0,41040
41,41,231,1,0.43,83,35.93,4,1.73,2,0.87,3,1.3,0,0.0,3,1.3,1,0.43,0,0.0,9,3.9,0,0.0,41041
41,42,248,1,0.4,65,26.21,12,4.84,1,0.4,1,0.4,0,0.0,2,0.81,1,0.4,2,0.81,6,2.42,0,0.0,41042
41,43,226,1,0.44,82,36.28,3,1.33,2,0.88,1,0.44,0,0.0,0,0.0,0,0.0,0,0.0,1,0.44,0,0.0,41043
41,44,272,0,0.0,92,33.82,8,2.94,4,1.47,0,0.0,0,0.0,1,0.37,1,0.37,0,0.0,13,4.78,0,0.0,41044
41,45,243,0,0.0,109,44.86,6,2.47,4,1.65,1,0.41,0,0.0,2,0.82,0,0.0,0,0.0,6,2.47,0,0.0,41045
41,46,328,0,0.0,122,37.2,15,4.57,5,1.52,3,0.91,0,0.0,0,0.0,1,0.3,0,0.0,11,3.35,1,0.3,41046
41,47,329,0,0.0,118,35.87,5,1.52,4,1.22,5,1.52,1,0.3,1,0.3,0,0.0,0,0.0,6,1.82,1,0.3,41047
42,1,287,0,0.0,36,12.54,11,3.83,1,0.35,2,0.7,0,0.0,0,0.0,1,0.35,0,0.0,3,1.05,0,0.0,42001
42,2,306,0,0.0,105,34.31,1,0.33,2,0.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.65,0,0.0,42002
42,3,293,0,0.0,111,37.88,2,0.68,7,2.39,2,0.68,0,0.0,0,0.0,0,0.0,0,0.0,1,0.34,0,0.0,42003
42,4,585,1,0.17,170,29.06,5,0.85,7,1.2,5,0.85,0,0.0,3,0.51,0,0.0,0,0.0,2,0.34,0,0.0,42004
42,5,255,0,0.0,48,18.82,5,1.96,0,0.0,3,1.18,1,0.39,1,0.39,0,0.0,0,0.0,1,0.39,0,0.0,42005
42,6,341,0,0.0,85,24.93,5,1.47,2,0.59,2,0.59,0,0.0,0,0.0,0,0.0,0,0.0,5,1.47,0,0.0,42006
42,7,346,0,0.0,69,19.94,10,2.89,2,0.58,3,0.87,1,0.29,2,0.58,0,0.0,0,0.0,1,0.29,1,0.29,42007
42,8,344,1,0.29,80,23.26,0,0.0,4,1.16,3,0.87,0,0.0,1,0.29,0,0.0,0,0.0,2,0.58,0,0.0,42008
42,9,369,0,0.0,149,40.38,5,1.36,9,2.44,4,1.08,0,0.0,0,0.0,0,0.0,0,0.0,4,1.08,0,0.0,42009
42,10,440,0,0.0,150,34.09,12,2.73,16,3.64,4,0.91,1,0.23,2,0.45,0,0.0,0,0.0,1,0.23,1,0.23,42010
42,11,119,0,0.0,16,13.45,4,3.36,3,2.52,1,0.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,42011
42,12,317,1,0.32,56,17.67,4,1.26,7,2.21,4,1.26,0,0.0,1,0.32,0,0.0,0,0.0,4,1.26,0,0.0,42012
42,13,351,0,0.0,70,19.94,4,1.14,9,2.56,2,0.57,0,0.0,1,0.28,0,0.0,0,0.0,4,1.14,0,0.0,42013
42,14,346,0,0.0,88,25.43,2,0.58,6,1.73,2,0.58,0,0.0,0,0.0,0,0.0,0,0.0,3,0.87,0,0.0,42014
42,15,345,0,0.0,72,20.87,4,1.16,4,1.16,2,0.58,0,0.0,0,0.0,0,0.0,0,0.0,1,0.29,0,0.0,42015
42,16,308,0,0.0,96,31.17,1,0.32,6,1.95,1,0.32,0,0.0,0,0.0,0,0.0,0,0.0,5,1.62,0,0.0,42016
42,17,297,0,0.0,59,19.87,5,1.68,5,1.68,2,0.67,0,0.0,0,0.0,0,0.0,0,0.0,1,0.34,0,0.0,42017
42,18,252,0,0.0,84,33.33,2,0.79,6,2.38,2,0.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,42018
42,19,384,0,0.0,63,16.41,7,1.82,3,0.78,3,0.78,0,0.0,2,0.52,0,0.0,0,0.0,1,0.26,0,0.0,42019
42,20,307,0,0.0,70,22.8,2,0.65,2,0.65,3,0.98,0,0.0,1,0.33,0,0.0,0,0.0,3,0.98,0,0.0,42020
42,21,260,0,0.0,87,33.46,1,0.38,5,1.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.38,0,0.0,42021
42,22,122,0,0.0,37,30.33,0,0.0,1,0.82,4,3.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,42022
42,23,345,0,0.0,70,20.29,8,2.32,3,0.87,6,1.74,0,0.0,0,0.0,0,0.0,0,0.0,2,0.58,0,0.0,42023
42,24,216,0,0.0,52,24.07,3,1.39,1,0.46,1,0.46,0,0.0,1,0.46,0,0.0,0,0.0,0,0.0,0,0.0,42024
42,25,339,0,0.0,103,30.38,5,1.47,3,0.88,0,0.0,0,0.0,1,0.29,1,0.29,0,0.0,3,0.88,0,0.0,42025
42,26,360,0,0.0,88,24.44,2,0.56,8,2.22,2,0.56,0,0.0,0,0.0,0,0.0,0,0.0,1,0.28,0,0.0,42026
42,27,272,0,0.0,107,39.34,3,1.1,3,1.1,3,1.1,0,0.0,0,0.0,0,0.0,0,0.0,3,1.1,0,0.0,42027
42,28,277,0,0.0,46,16.61,5,1.81,6,2.17,1,0.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,42028
42,29,258,0,0.0,67,25.97,1,0.39,6,2.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.78,0,0.0,42029
42,30,241,0,0.0,26,10.79,4,1.66,3,1.24,4,1.66,0,0.0,1,0.41,0,0.0,0,0.0,0,0.0,0,0.0,42030
42,31,340,1,0.29,76,22.35,5,1.47,9,2.65,2,0.59,0,0.0,4,1.18,0,0.0,0,0.0,2,0.59,1,0.29,42031
42,32,296,0,0.0,89,30.07,6,2.03,6,2.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.01,0,0.0,42032
42,33,366,0,0.0,147,40.16,12,3.28,8,2.19,10,2.73,0,0.0,2,0.55,0,0.0,0,0.0,1,0.27,0,0.0,42033
42,34,264,0,0.0,33,12.5,6,2.27,0,0.0,1,0.38,1,0.38,0,0.0,0,0.0,0,0.0,3,1.14,0,0.0,42034
42,35,391,1,0.26,137,35.04,4,1.02,4,1.02,5,1.28,0,0.0,1,0.26,0,0.0,0,0.0,3,0.77,0,0.0,42035
42,36,351,0,0.0,111,31.62,4,1.14,7,1.99,0,0.0,0,0.0,2,0.57,0,0.0,1,0.28,6,1.71,0,0.0,42036
42,37,217,0,0.0,44,20.28,0,0.0,2,0.92,0,0.0,0,0.0,1,0.46,0,0.0,0,0.0,7,3.23,0,0.0,42037
42,38,271,0,0.0,54,19.93,4,1.48,3,1.11,3,1.11,0,0.0,1,0.37,0,0.0,0,0.0,1,0.37,1,0.37,42038
42,39,416,1,0.24,124,29.81,6,1.44,8,1.92,1,0.24,0,0.0,2,0.48,0,0.0,0,0.0,4,0.96,0,0.0,42039
42,40,338,0,0.0,119,35.21,4,1.18,6,1.78,6,1.78,0,0.0,3,0.89,0,0.0,0,0.0,1,0.3,0,0.0,42040
42,41,292,0,0.0,86,29.45,1,0.34,6,2.05,1,0.34,0,0.0,1,0.34,0,0.0,0,0.0,0,0.0,0,0.0,42041
42,42,553,0,0.0,148,26.76,7,1.27,19,3.44,1,0.18,1,0.18,3,0.54,0,0.0,0,0.0,0,0.0,0,0.0,42042
43,1,178,0,0.0,42,23.6,4,2.25,6,3.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,43001
43,2,351,0,0.0,105,29.91,5,1.42,5,1.42,0,0.0,0,0.0,1,0.28,0,0.0,0,0.0,4,1.14,0,0.0,43002
43,3,351,0,0.0,89,25.36,6,1.71,5,1.42,3,0.85,0,0.0,1,0.28,0,0.0,0,0.0,2,0.57,0,0.0,43003
43,4,343,0,0.0,92,26.82,5,1.46,6,1.75,1,0.29,0,0.0,2,0.58,0,0.0,0,0.0,0,0.0,0,0.0,43004
43,5,304,0,0.0,76,25.0,2,0.66,9,2.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.66,0,0.0,43005
43,6,245,0,0.0,96,39.18,1,0.41,4,1.63,2,0.82,0,0.0,0,0.0,0,0.0,1,0.41,1,0.41,0,0.0,43006
43,7,238,1,0.42,75,31.51,4,1.68,3,1.26,2,0.84,0,0.0,0,0.0,0,0.0,0,0.0,1,0.42,1,0.42,43007
43,8,251,0,0.0,59,23.51,1,0.4,2,0.8,0,0.0,0,0.0,1,0.4,0,0.0,0,0.0,0,0.0,0,0.0,43008
43,9,329,1,0.3,91,27.66,5,1.52,3,0.91,1,0.3,0,0.0,1,0.3,0,0.0,0,0.0,0,0.0,3,0.91,43009
43,10,452,0,0.0,110,24.34,2,0.44,5,1.11,1,0.22,0,0.0,0,0.0,0,0.0,0,0.0,7,1.55,1,0.22,43010
43,11,266,0,0.0,83,31.2,2,0.75,8,3.01,1,0.38,0,0.0,1,0.38,0,0.0,0,0.0,3,1.13,1,0.38,43011
43,12,211,0,0.0,66,31.28,1,0.47,2,0.95,2,0.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,43012
43,13,289,1,0.35,118,40.83,3,1.04,3,1.04,3,1.04,0,0.0,1,0.35,0,0.0,0,0.0,0,0.0,0,0.0,43013
