ward,precinct,total,Michael G. Grace,Michael G. Grace Percent,Mike Cashman,Mike Cashman Percent,Frank Avila,Frank Avila Percent,Heather Boyle,Heather Boyle Percent,M Cameron ''Cam'' Davis,M Cameron ''Cam'' Davis Percent,Kimberly Neely Dubuclet,Kimberly Neely Dubuclet Percent,Eira L. Corral Sep̼lveda,Eira L. Corral Sep̼lveda Percent,Patricia Theresa Flynn,Patricia Theresa Flynn Percent,Shundar Lin,Shundar Lin Percent,Deyon Dean,Deyon Dean Percent,precinct_id
44,35,631,33,5.23,18,2.85,35,5.55,66,10.46,131,20.76,152,24.09,100,15.85,61,9.67,28,4.44,7,1.11,44035
44,36,603,34,5.64,22,3.65,44,7.3,76,12.6,112,18.57,122,20.23,98,16.25,48,7.96,39,6.47,8,1.33,44036
44,37,902,40,4.43,27,2.99,65,7.21,121,13.41,161,17.85,206,22.84,152,16.85,76,8.43,42,4.66,12,1.33,44037
44,38,586,31,5.29,32,5.46,53,9.04,79,13.48,82,13.99,130,22.18,85,14.51,55,9.39,23,3.92,16,2.73,44038
44,39,641,33,5.15,34,5.3,73,11.39,92,14.35,95,14.82,144,22.46,89,13.88,44,6.86,30,4.68,7,1.09,44039
44,40,666,34,5.11,20,3.0,51,7.66,89,13.36,112,16.82,141,21.17,118,17.72,54,8.11,37,5.56,10,1.5,44040
44,41,887,51,5.75,30,3.38,71,8.0,124,13.98,133,14.99,191,21.53,141,15.9,94,10.6,37,4.17,15,1.69,44041
45,1,560,33,5.89,16,2.86,63,11.25,56,10.0,93,16.61,114,20.36,89,15.89,56,10.0,28,5.0,12,2.14,45001
45,2,610,32,5.25,18,2.95,64,10.49,64,10.49,116,19.02,128,20.98,97,15.9,52,8.52,24,3.93,15,2.46,45002
45,3,632,46,7.28,18,2.85,68,10.76,80,12.66,100,15.82,116,18.35,91,14.4,52,8.23,42,6.65,19,3.01,45003
45,4,828,44,5.31,36,4.35,98,11.84,114,13.77,120,14.49,157,18.96,115,13.89,89,10.75,39,4.71,16,1.93,45004
45,5,725,54,7.45,36,4.97,78,10.76,81,11.17,104,14.34,147,20.28,109,15.03,76,10.48,24,3.31,16,2.21,45005
45,6,944,53,5.61,31,3.28,102,10.81,102,10.81,157,16.63,195,20.66,154,16.31,84,8.9,48,5.08,18,1.91,45006
45,7,923,58,6.28,41,4.44,106,11.48,110,11.92,132,14.3,182,19.72,149,16.14,95,10.29,39,4.23,11,1.19,45007
45,8,547,44,8.04,20,3.66,70,12.8,63,11.52,79,14.44,92,16.82,80,14.63,63,11.52,25,4.57,11,2.01,45008
45,9,477,44,9.22,21,4.4,71,14.88,53,11.11,63,13.21,69,14.47,65,13.63,65,13.63,16,3.35,10,2.1,45009
45,10,534,35,6.55,21,3.93,71,13.3,62,11.61,79,14.79,97,18.16,79,14.79,57,10.67,25,4.68,8,1.5,45010
45,11,400,25,6.25,13,3.25,57,14.25,54,13.5,48,12.0,65,16.25,53,13.25,58,14.5,19,4.75,8,2.0,45011
45,12,520,33,6.35,31,5.96,65,12.5,66,12.69,66,12.69,86,16.54,81,15.58,55,10.58,19,3.65,18,3.46,45012
45,13,609,38,6.24,20,3.28,59,9.69,78,12.81,92,15.11,116,19.05,96,15.76,72,11.82,23,3.78,15,2.46,45013
45,14,830,64,7.71,41,4.94,107,12.89,134,16.14,86,10.36,132,15.9,92,11.08,119,14.34,33,3.98,22,2.65,45014
45,15,908,58,6.39,43,4.74,124,13.66,110,12.11,120,13.22,164,18.06,103,11.34,121,13.33,49,5.4,16,1.76,45015
45,16,553,29,5.24,16,2.89,73,13.2,67,12.12,80,14.47,109,19.71,83,15.01,66,11.93,19,3.44,11,1.99,45016
45,17,624,46,7.37,32,5.13,74,11.86,86,13.78,77,12.34,105,16.83,69,11.06,79,12.66,41,6.57,15,2.4,45017
45,18,583,58,9.95,40,6.86,79,13.55,77,13.21,66,11.32,92,15.78,66,11.32,74,12.69,19,3.26,12,2.06,45018
45,19,273,20,7.33,13,4.76,38,13.92,38,13.92,32,11.72,34,12.45,35,12.82,32,11.72,18,6.59,13,4.76,45019
45,20,367,30,8.17,12,3.27,49,13.35,43,11.72,48,13.08,59,16.08,55,14.99,36,9.81,20,5.45,15,4.09,45020
45,21,502,34,6.77,18,3.59,76,15.14,74,14.74,54,10.76,80,15.94,70,13.94,63,12.55,24,4.78,9,1.79,45021
45,22,395,36,9.11,26,6.58,56,14.18,56,14.18,45,11.39,67,16.96,41,10.38,50,12.66,10,2.53,8,2.03,45022
45,23,428,40,9.35,24,5.61,61,14.25,61,14.25,53,12.38,65,15.19,48,11.21,50,11.68,17,3.97,9,2.1,45023
45,24,390,45,11.54,21,5.38,72,18.46,51,13.08,40,10.26,47,12.05,45,11.54,49,12.56,11,2.82,9,2.31,45024
45,25,348,34,9.77,20,5.75,57,16.38,58,16.67,29,8.33,54,15.52,28,8.05,54,15.52,10,2.87,4,1.15,45025
45,26,253,19,7.51,10,3.95,51,20.16,32,12.65,28,11.07,38,15.02,29,11.46,29,11.46,12,4.74,5,1.98,45026
45,27,508,37,7.28,30,5.91,69,13.58,75,14.76,57,11.22,86,16.93,57,11.22,75,14.76,15,2.95,7,1.38,45027
45,28,338,25,7.4,9,2.66,34,10.06,47,13.91,45,13.31,63,18.64,51,15.09,46,13.61,12,3.55,6,1.78,45028
45,29,298,21,7.05,18,6.04,42,14.09,42,14.09,35,11.74,49,16.44,29,9.73,39,13.09,16,5.37,7,2.35,45029
45,30,471,37,7.86,14,2.97,62,13.16,67,14.23,54,11.46,71,15.07,60,12.74,65,13.8,34,7.22,7,1.49,45030
45,31,509,34,6.68,21,4.13,62,12.18,68,13.36,66,12.97,95,18.66,72,14.15,60,11.79,24,4.72,7,1.38,45031
45,32,513,34,6.63,28,5.46,81,15.79,70,13.65,66,12.87,87,16.96,61,11.89,66,12.87,16,3.12,4,0.78,45032
45,33,422,32,7.58,20,4.74,50,11.85,48,11.37,53,12.56,78,18.48,65,15.4,46,10.9,21,4.98,9,2.13,45033
45,34,661,44,6.66,35,5.3,90,13.62,78,11.8,87,13.16,115,17.4,84,12.71,77,11.65,31,4.69,20,3.03,45034
45,35,667,59,8.85,28,4.2,79,11.84,111,16.64,78,11.69,109,16.34,69,10.34,94,14.09,26,3.9,14,2.1,45035
45,36,655,57,8.7,42,6.41,87,13.28,97,14.81,60,9.16,106,16.18,80,12.21,78,11.91,32,4.89,16,2.44,45036
45,37,526,38,7.22,26,4.94,62,11.79,65,12.36,72,13.69,91,17.3,74,14.07,70,13.31,17,3.23,11,2.09,45037
45,38,520,38,7.31,32,6.15,79,15.19,67,12.88,55,10.58,72,13.85,61,11.73,75,14.42,28,5.38,13,2.5,45038
45,39,485,45,9.28,30,6.19,78,16.08,58,11.96,51,10.52,67,13.81,56,11.55,59,12.16,31,6.39,10,2.06,45039
45,40,451,33,7.32,37,8.2,67,14.86,75,16.63,36,7.98,71,15.74,24,5.32,84,18.63,10,2.22,14,3.1,45040
45,41,509,64,12.57,24,4.72,81,15.91,81,15.91,40,7.86,60,11.79,44,8.64,80,15.72,25,4.91,10,1.96,45041
45,42,582,54,9.28,33,5.67,93,15.98,91,15.64,58,9.97,72,12.37,52,8.93,104,17.87,15,2.58,10,1.72,45042
45,43,486,51,10.49,22,4.53,87,17.9,80,16.46,41,8.44,49,10.08,38,7.82,82,16.87,20,4.12,16,3.29,45043
45,44,588,60,10.2,31,5.27,84,14.29,94,15.99,61,10.37,86,14.63,48,8.16,99,16.84,14,2.38,11,1.87,45044
45,45,321,30,9.35,16,4.98,61,19.0,53,16.51,34,10.59,39,12.15,27,8.41,48,14.95,10,3.12,3,0.93,45045
45,46,334,34,10.18,17,5.09,50,14.97,53,15.87,38,11.38,48,14.37,28,8.38,50,14.97,12,3.59,4,1.2,45046
45,47,344,30,8.72,22,6.4,58,16.86,41,11.92,30,8.72,50,14.53,36,10.47,61,17.73,11,3.2,5,1.45,45047
45,48,364,34,9.34,18,4.95,53,14.56,65,17.86,36,9.89,57,15.66,36,9.89,50,13.74,8,2.2,7,1.92,45048
46,1,618,41,6.63,30,4.85,44,7.12,63,10.19,107,17.31,133,21.52,98,15.86,42,6.8,37,5.99,23,3.72,46001
46,2,755,36,4.77,23,3.05,48,6.36,77,10.2,162,21.46,166,21.99,132,17.48,56,7.42,37,4.9,18,2.38,46002
46,3,915,47,5.14,38,4.15,67,7.32,119,13.01,165,18.03,199,21.75,146,15.96,84,9.18,38,4.15,12,1.31,46003
46,4,748,45,6.02,23,3.07,67,8.96,97,12.97,118,15.78,160,21.39,121,16.18,64,8.56,36,4.81,17,2.27,46004
46,5,852,34,3.99,37,4.34,69,8.1,105,12.32,156,18.31,181,21.24,146,17.14,67,7.86,40,4.69,17,2.0,46005
46,6,671,50,7.45,33,4.92,47,7.0,89,13.26,102,15.2,136,20.27,91,13.56,56,8.35,42,6.26,25,3.73,46006
46,7,791,51,6.45,32,4.05,66,8.34,89,11.25,137,17.32,170,21.49,125,15.8,72,9.1,34,4.3,15,1.9,46007
46,8,495,30,6.06,24,4.85,37,7.47,60,12.12,71,14.34,107,21.62,69,13.94,49,9.9,30,6.06,18,3.64,46008
46,9,918,47,5.12,41,4.47,76,8.28,114,12.42,150,16.34,190,20.7,135,14.71,86,9.37,54,5.88,25,2.72,46009
46,10,1153,58,5.03,62,5.38,100,8.67,141,12.23,197,17.09,227,19.69,189,16.39,102,8.85,52,4.51,25,2.17,46010
46,11,626,27,4.31,21,3.35,60,9.58,61,9.74,120,19.17,127,20.29,109,17.41,60,9.58,24,3.83,17,2.72,46011
46,12,993,38,3.83,33,3.32,93,9.37,110,11.08,162,16.31,224,22.56,162,16.31,87,8.76,59,5.94,25,2.52,46012
46,13,721,32,4.44,21,2.91,56,7.77,80,11.1,134,18.59,163,22.61,127,17.61,61,8.46,36,4.99,11,1.53,46013
46,14,495,63,12.73,37,7.47,39,7.88,52,10.51,70,14.14,87,17.58,49,9.9,53,10.71,22,4.44,23,4.65,46014
46,15,740,42,5.68,39,5.27,58,7.84,97,13.11,126,17.03,150,20.27,99,13.38,77,10.41,33,4.46,19,2.57,46015
46,16,1032,32,3.1,36,3.49,68,6.59,112,10.85,195,18.9,237,22.97,187,18.12,83,8.04,50,4.84,32,3.1,46016
46,17,900,45,5.0,31,3.44,76,8.44,117,13.0,143,15.89,191,21.22,138,15.33,96,10.67,43,4.78,20,2.22,46017
46,18,769,51,6.63,29,3.77,60,7.8,113,14.69,111,14.43,161,20.94,108,14.04,81,10.53,32,4.16,23,2.99,46018
46,19,589,46,7.81,28,4.75,57,9.68,70,11.88,99,16.81,118,20.03,93,15.79,50,8.49,20,3.4,8,1.36,46019
46,20,579,43,7.43,26,4.49,56,9.67,69,11.92,93,16.06,107,18.48,82,14.16,62,10.71,28,4.84,13,2.25,46020
46,21,386,22,5.7,19,4.92,32,8.29,40,10.36,62,16.06,80,20.73,66,17.1,36,9.33,20,5.18,9,2.33,46021
46,22,575,28,4.87,22,3.83,46,8.0,55,9.57,105,18.26,132,22.96,96,16.7,43,7.48,37,6.43,11,1.91,46022
46,23,647,49,7.57,21,3.25,45,6.96,86,13.29,95,14.68,135,20.87,90,13.91,62,9.58,37,5.72,27,4.17,46023
46,24,868,45,5.18,31,3.57,71,8.18,111,12.79,151,17.4,194,22.35,130,14.98,77,8.87,35,4.03,23,2.65,46024
46,25,729,38,5.21,25,3.43,58,7.96,72,9.88,133,18.24,165,22.63,123,16.87,61,8.37,38,5.21,16,2.19,46025
46,26,928,39,4.2,39,4.2,71,7.65,106,11.42,170,18.32,205,22.09,153,16.49,73,7.87,45,4.85,27,2.91,46026
46,27,901,52,5.77,37,4.11,71,7.88,109,12.1,150,16.65,185,20.53,141,15.65,74,8.21,64,7.1,18,2.0,46027
46,28,547,30,5.48,25,4.57,40,7.31,53,9.69,108,19.74,126,23.03,94,17.18,43,7.86,17,3.11,11,2.01,46028
46,29,541,22,4.07,24,4.44,37,6.84,45,8.32,107,19.78,120,22.18,99,18.3,44,8.13,29,5.36,14,2.59,46029
46,30,830,73,8.8,35,4.22,79,9.52,117,14.1,117,14.1,157,18.92,104,12.53,91,10.96,33,3.98,24,2.89,46030
46,31,835,39,4.67,23,2.75,70,8.38,95,11.38,153,18.32,194,23.23,128,15.33,73,8.74,47,5.63,13,1.56,46031
46,32,673,46,6.84,28,4.16,63,9.36,69,10.25,108,16.05,141,20.95,98,14.56,57,8.47,37,5.5,26,3.86,46032
46,33,798,35,4.39,22,2.76,69,8.65,94,11.78,146,18.3,175,21.93,145,18.17,61,7.64,34,4.26,17,2.13,46033
46,34,810,32,3.95,26,3.21,68,8.4,109,13.46,139,17.16,191,23.58,129,15.93,60,7.41,40,4.94,16,1.98,46034
46,35,606,34,5.61,24,3.96,57,9.41,70,11.55,99,16.34,129,21.29,88,14.52,59,9.74,26,4.29,20,3.3,46035
46,36,758,57,7.52,42,5.54,78,10.29,84,11.08,138,18.21,142,18.73,118,15.57,60,7.92,29,3.83,10,1.32,46036
46,37,499,30,6.01,18,3.61,36,7.21,48,9.62,95,19.04,107,21.44,96,19.24,31,6.21,28,5.61,10,2.0,46037
46,38,716,57,7.96,29,4.05,64,8.94,92,12.85,109,15.22,132,18.44,114,15.92,61,8.52,29,4.05,29,4.05,46038
46,39,606,40,6.6,24,3.96,46,7.59,87,14.36,103,17.0,119,19.64,85,14.03,57,9.41,30,4.95,15,2.48,46039
46,40,721,31,4.3,25,3.47,61,8.46,71,9.85,129,17.89,156,21.64,120,16.64,68,9.43,39,5.41,21,2.91,46040
47,1,502,22,4.38,26,5.18,36,7.17,57,11.35,98,19.52,112,22.31,82,16.33,34,6.77,25,4.98,10,1.99,47001
47,2,886,35,3.95,30,3.39,63,7.11,78,8.8,195,22.01,202,22.8,170,19.19,62,7.0,39,4.4,12,1.35,47002
47,3,653,40,6.13,27,4.13,61,9.34,85,13.02,105,16.08,126,19.3,105,16.08,71,10.87,25,3.83,8,1.23,47003
47,4,946,39,4.12,31,3.28,58,6.13,94,9.94,211,22.3,213,22.52,185,19.56,66,6.98,36,3.81,13,1.37,47004
47,5,819,44,5.37,32,3.91,69,8.42,97,11.84,148,18.07,173,21.12,136,16.61,60,7.33,42,5.13,18,2.2,47005
47,6,856,36,4.21,31,3.62,55,6.43,88,10.28,171,19.98,208,24.3,148,17.29,74,8.64,33,3.86,12,1.4,47006
47,7,762,39,5.12,25,3.28,62,8.14,86,11.29,133,17.45,168,22.05,139,18.24,61,8.01,31,4.07,18,2.36,47007
47,8,795,34,4.28,22,2.77,62,7.8,88,11.07,151,18.99,183,23.02,147,18.49,75,9.43,23,2.89,10,1.26,47008
47,9,664,28,4.22,29,4.37,58,8.73,85,12.8,118,17.77,144,21.69,102,15.36,54,8.13,30,4.52,16,2.41,47009
47,10,1113,36,3.23,32,2.88,86,7.73,105,9.43,219,19.68,271,24.35,204,18.33,76,6.83,63,5.66,21,1.89,47010
47,11,681,43,6.31,27,3.96,50,7.34,72,10.57,125,18.36,154,22.61,113,16.59,61,8.96,25,3.67,11,1.62,47011
47,12,842,43,5.11,19,2.26,54,6.41,93,11.05,173,20.55,193,22.92,155,18.41,60,7.13,35,4.16,17,2.02,47012
47,13,907,30,3.31,33,3.64,76,8.38,84,9.26,185,20.4,214,23.59,170,18.74,57,6.28,38,4.19,20,2.21,47013
47,14,787,29,3.68,21,2.67,47,5.97,65,8.26,175,22.24,184,23.38,155,19.7,57,7.24,40,5.08,14,1.78,47014
47,15,1200,36,3.0,24,2.0,80,6.67,106,8.83,244,20.33,308,25.67,251,20.92,74,6.17,58,4.83,19,1.58,47015
47,16,882,33,3.74,34,3.85,64,7.26,86,9.75,182,20.63,202,22.9,171,19.39,61,6.92,38,4.31,11,1.25,47016
47,17,776,40,5.15,36,4.64,64,8.25,95,12.24,140,18.04,155,19.97,130,16.75,73,9.41,28,3.61,15,1.93,47017
47,18,726,31,4.27,24,3.31,40,5.51,84,11.57,148,20.39,168,23.14,136,18.73,58,7.99,28,3.86,9,1.24,47018
47,19,1236,36,2.91,34,2.75,96,7.77,121,9.79,250,20.23,295,23.87,227,18.37,85,6.88,70,5.66,22,1.78,47019
47,20,835,35,4.19,24,2.87,42,5.03,83,9.94,167,20.0,209,25.03,163,19.52,59,7.07,38,4.55,15,1.8,47020
47,21,836,40,4.78,17,2.03,60,7.18,85,10.17,165,19.74,199,23.8,159,19.02,61,7.3,40,4.78,10,1.2,47021
47,22,979,51,5.21,33,3.37,73,7.46,107,10.93,195,19.92,214,21.86,172,17.57,81,8.27,36,3.68,17,1.74,47022
47,23,1108,33,2.98,27,2.44,79,7.13,120,10.83,225,20.31,266,24.01,216,19.49,74,6.68,47,4.24,21,1.9,47023
47,24,854,45,5.27,30,3.51,56,6.56,99,11.59,171,20.02,206,24.12,145,16.98,71,8.31,24,2.81,7,0.82,47024
47,25,844,41,4.86,24,2.84,50,5.92,76,9.0,181,21.45,207,24.53,156,18.48,60,7.11,33,3.91,16,1.9,47025
47,26,1048,40,3.82,18,1.72,75,7.16,112,10.69,214,20.42,246,23.47,195,18.61,69,6.58,56,5.34,23,2.19,47026
47,27,726,31,4.27,14,1.93,51,7.02,67,9.23,155,21.35,181,24.93,140,19.28,50,6.89,30,4.13,7,0.96,47027
47,28,800,34,4.25,25,3.13,59,7.38,83,10.38,158,19.75,189,23.63,148,18.5,62,7.75,28,3.5,14,1.75,47028
47,29,862,47,5.45,36,4.18,75,8.7,81,9.4,146,16.94,187,21.69,156,18.1,64,7.42,47,5.45,23,2.67,47029
47,30,1006,42,4.17,42,4.17,89,8.85,110,10.93,188,18.69,241,23.96,156,15.51,79,7.85,40,3.98,19,1.89,47030
47,31,848,30,3.54,22,2.59,67,7.9,103,12.15,164,19.34,186,21.93,148,17.45,67,7.9,45,5.31,16,1.89,47031
47,32,1071,29,2.71,30,2.8,72,6.72,101,9.43,211,19.7,261,24.37,225,21.01,77,7.19,49,4.58,16,1.49,47032
47,33,688,39,5.67,21,3.05,42,6.1,92,13.37,123,17.88,152,22.09,115,16.72,60,8.72,29,4.22,15,2.18,47033
47,34,990,40,4.04,29,2.93,62,6.26,98,9.9,207,20.91,238,24.04,191,19.29,68,6.87,43,4.34,14,1.41,47034
47,35,799,34,4.26,28,3.5,59,7.38,76,9.51,158,19.77,189,23.65,148,18.52,64,8.01,33,4.13,10,1.25,47035
47,36,1006,35,3.48,19,1.89,66,6.56,105,10.44,205,20.38,261,25.94,191,18.99,70,6.96,36,3.58,18,1.79,47036
47,37,804,29,3.61,27,3.36,66,8.21,79,9.83,170,21.14,184,22.89,148,18.41,55,6.84,28,3.48,18,2.24,47037
47,38,787,24,3.05,26,3.3,61,7.75,81,10.29,156,19.82,186,23.63,139,17.66,64,8.13,29,3.68,21,2.67,47038
47,39,898,33,3.67,27,3.01,55,6.12,95,10.58,175,19.49,215,23.94,173,19.27,67,7.46,42,4.68,16,1.78,47039
47,40,963,28,2.91,30,3.12,57,5.92,84,8.72,212,22.01,249,25.86,169,17.55,77,8.0,39,4.05,18,1.87,47040
47,41,995,40,4.02,36,3.62,77,7.74,112,11.26,180,18.09,228,22.91,180,18.09,72,7.24,50,5.03,20,2.01,47041
47,42,878,33,3.76,19,2.16,65,7.4,82,9.34,182,20.73,217,24.72,163,18.56,68,7.74,35,3.99,14,1.59,47042
47,43,653,32,4.9,29,4.44,55,8.42,62,9.49,134,20.52,144,22.05,111,17.0,56,8.58,24,3.68,6,0.92,47043
47,44,590,31,5.25,21,3.56,55,9.32,64,10.85,117,19.83,127,21.53,90,15.25,51,8.64,25,4.24,9,1.53,47044
47,45,858,27,3.15,20,2.33,54,6.29,76,8.86,198,23.08,222,25.87,167,19.46,55,6.41,25,2.91,14,1.63,47045
47,46,713,53,7.43,40,5.61,66,9.26,89,12.48,120,16.83,134,18.79,99,13.88,67,9.4,33,4.63,12,1.68,47046
47,47,872,32,3.67,29,3.33,56,6.42,106,12.16,170,19.5,206,23.62,153,17.55,73,8.37,37,4.24,10,1.15,47047
47,48,77,13,16.88,8,10.39,10,12.99,10,12.99,5,6.49,13,16.88,4,5.19,8,10.39,5,6.49,1,1.3,47048
48,1,902,32,3.55,22,2.44,68,7.54,112,12.42,163,18.07,214,23.73,155,17.18,77,8.54,36,3.99,23,2.55,48001
48,2,405,14,3.46,13,3.21,31,7.65,35,8.64,87,21.48,95,23.46,75,18.52,35,8.64,14,3.46,6,1.48,48002
48,3,910,50,5.49,43,4.73,82,9.01,120,13.19,152,16.7,183,20.11,134,14.73,80,8.79,37,4.07,29,3.19,48003
48,4,731,29,3.97,14,1.92,58,7.93,82,11.22,141,19.29,172,23.53,140,19.15,60,8.21,29,3.97,6,0.82,48004
48,5,549,33,6.01,20,3.64,50,9.11,43,7.83,112,20.4,126,22.95,93,16.94,53,9.65,17,3.1,2,0.36,48005
48,6,989,65,6.57,38,3.84,87,8.8,114,11.53,166,16.78,198,20.02,163,16.48,86,8.7,42,4.25,30,3.03,48006
48,7,901,30,3.33,29,3.22,61,6.77,92,10.21,171,18.98,208,23.09,180,19.98,70,7.77,45,4.99,15,1.66,48007
48,8,415,16,3.86,18,4.34,31,7.47,53,12.77,69,16.63,92,22.17,74,17.83,43,10.36,17,4.1,2,0.48,48008
48,9,534,23,4.31,25,4.68,54,10.11,60,11.24,88,16.48,107,20.04,86,16.1,48,8.99,24,4.49,19,3.56,48009
48,10,1291,43,3.33,33,2.56,90,6.97,137,10.61,272,21.07,304,23.55,233,18.05,93,7.2,61,4.73,25,1.94,48010
48,11,792,25,3.16,24,3.03,59,7.45,79,9.97,162,20.45,193,24.37,150,18.94,49,6.19,33,4.17,18,2.27,48011
48,12,1068,36,3.37,39,3.65,68,6.37,118,11.05,216,20.22,261,24.44,190,17.79,85,7.96,38,3.56,17,1.59,48012
48,13,979,55,5.62,35,3.58,102,10.42,127,12.97,162,16.55,190,19.41,135,13.79,103,10.52,38,3.88,32,3.27,48013
48,14,330,17,5.15,13,3.94,21,6.36,44,13.33,58,17.58,69,20.91,55,16.67,30,9.09,11,3.33,12,3.64,48014
48,15,490,28,5.71,23,4.69,39,7.96,62,12.65,86,17.55,98,20.0,69,14.08,48,9.8,21,4.29,16,3.27,48015
48,16,787,34,4.32,41,5.21,74,9.4,92,11.69,124,15.76,169,21.47,122,15.5,60,7.62,44,5.59,27,3.43,48016
48,17,715,45,6.29,21,2.94,46,6.43,84,11.75,129,18.04,161,22.52,114,15.94,69,9.65,24,3.36,22,3.08,48017
48,18,462,36,7.79,28,6.06,49,10.61,48,10.39,69,14.94,82,17.75,51,11.04,55,11.9,25,5.41,19,4.11,48018
48,19,701,41,5.85,34,4.85,45,6.42,80,11.41,136,19.4,142,20.26,114,16.26,69,9.84,24,3.42,16,2.28,48019
48,20,987,44,4.46,33,3.34,87,8.81,119,12.06,189,19.15,222,22.49,154,15.6,88,8.92,31,3.14,20,2.03,48020
48,21,922,68,7.38,45,4.88,86,9.33,113,12.26,141,15.29,174,18.87,116,12.58,97,10.52,56,6.07,26,2.82,48021
48,22,710,47,6.62,31,4.37,72,10.14,85,11.97,126,17.75,137,19.3,96,13.52,67,9.44,24,3.38,25,3.52,48022
48,23,898,49,5.46,30,3.34,65,7.24,82,9.13,186,20.71,203,22.61,163,18.15,80,8.91,22,2.45,18,2.0,48023
48,24,742,43,5.8,27,3.64,65,8.76,106,14.29,116,15.63,146,19.68,113,15.23,71,9.57,38,5.12,17,2.29,48024
48,25,737,23,3.12,23,3.12,49,6.65,85,11.53,143,19.4,167,22.66,147,19.95,66,8.96,26,3.53,8,1.09,48025
48,26,309,13,4.21,9,2.91,29,9.39,33,10.68,56,18.12,66,21.36,57,18.45,26,8.41,9,2.91,11,3.56,48026
48,27,740,39,5.27,31,4.19,64,8.65,85,11.49,123,16.62,142,19.19,117,15.81,63,8.51,51,6.89,25,3.38,48027
48,28,708,54,7.63,22,3.11,65,9.18,105,14.83,120,16.95,133,18.79,93,13.14,70,9.89,28,3.95,18,2.54,48028
48,29,202,10,4.95,4,1.98,12,5.94,21,10.4,42,20.79,48,23.76,34,16.83,19,9.41,9,4.46,3,1.49,48029
48,30,851,34,4.0,25,2.94,58,6.82,85,9.99,184,21.62,217,25.5,149,17.51,51,5.99,33,3.88,15,1.76,48030
48,31,901,62,6.88,29,3.22,80,8.88,116,12.87,134,14.87,184,20.42,133,14.76,86,9.54,48,5.33,29,3.22,48031
48,32,843,53,6.29,41,4.86,80,9.49,93,11.03,130,15.42,178,21.12,132,15.66,69,8.19,41,4.86,26,3.08,48032
48,33,464,31,6.68,21,4.53,39,8.41,57,12.28,85,18.32,101,21.77,68,14.66,44,9.48,10,2.16,8,1.72,48033
48,34,696,20,2.87,21,3.02,59,8.48,61,8.76,142,20.4,165,23.71,115,16.52,55,7.9,45,6.47,13,1.87,48034
48,35,454,40,8.81,24,5.29,53,11.67,45,9.91,74,16.3,85,18.72,53,11.67,43,9.47,19,4.19,18,3.96,48035
48,36,488,16,3.28,13,2.66,36,7.38,66,13.52,94,19.26,102,20.9,81,16.6,54,11.07,17,3.48,9,1.84,48036
48,37,837,23,2.75,18,2.15,73,8.72,85,10.16,151,18.04,198,23.66,172,20.55,62,7.41,32,3.82,23,2.75,48037
48,38,982,32,3.26,28,2.85,61,6.21,99,10.08,214,21.79,248,25.25,184,18.74,66,6.72,33,3.36,17,1.73,48038
48,39,543,21,3.87,17,3.13,51,9.39,54,9.94,111,20.44,122,22.47,112,20.63,39,7.18,11,2.03,5,0.92,48039
48,40,799,26,3.25,33,4.13,64,8.01,88,11.01,143,17.9,187,23.4,140,17.52,57,7.13,41,5.13,20,2.5,48040
48,41,930,46,4.95,29,3.12,78,8.39,106,11.4,157,16.88,198,21.29,169,18.17,86,9.25,39,4.19,22,2.37,48041
48,42,999,35,3.5,30,3.0,78,7.81,102,10.21,195,19.52,236,23.62,175,17.52,78,7.81,46,4.6,24,2.4,48042
48,43,896,38,4.24,33,3.68,65,7.25,95,10.6,167,18.64,199,22.21,148,16.52,84,9.38,46,5.13,21,2.34,48043
48,44,1074,30,2.79,30,2.79,72,6.7,105,9.78,206,19.18,258,24.02,205,19.09,87,8.1,52,4.84,29,2.7,48044
48,45,642,23,3.58,19,2.96,40,6.23,68,10.59,125,19.47,144,22.43,125,19.47,47,7.32,34,5.3,17,2.65,48045
48,46,517,29,5.61,12,2.32,49,9.48,55,10.64,93,17.99,123,23.79,79,15.28,48,9.28,20,3.87,9,1.74,48046
49,1,445,34,7.64,26,5.84,52,11.69,51,11.46,65,14.61,86,19.33,44,9.89,37,8.31,20,4.49,30,6.74,49001
49,2,525,21,4.0,24,4.57,37,7.05,77,14.67,86,16.38,97,18.48,92,17.52,46,8.76,34,6.48,11,2.1,49002
49,3,869,26,2.99,23,2.65,64,7.36,80,9.21,196,22.55,207,23.82,156,17.95,59,6.79,34,3.91,24,2.76,49003
49,4,1133,47,4.15,28,2.47,104,9.18,123,10.86,217,19.15,251,22.15,192,16.95,80,7.06,52,4.59,39,3.44,49004
49,5,771,36,4.67,35,4.54,81,10.51,80,10.38,144,18.68,157,20.36,106,13.75,79,10.25,22,2.85,31,4.02,49005
49,6,723,29,4.01,17,2.35,62,8.58,75,10.37,144,19.92,173,23.93,113,15.63,53,7.33,34,4.7,23,3.18,49006
49,7,695,35,5.04,27,3.88,47,6.76,75,10.79,128,18.42,155,22.3,122,17.55,55,7.91,33,4.75,18,2.59,49007
49,8,570,33,5.79,21,3.68,58,10.18,64,11.23,118,20.7,112,19.65,79,13.86,48,8.42,25,4.39,12,2.11,49008
49,9,814,31,3.81,22,2.7,61,7.49,82,10.07,173,21.25,191,23.46,135,16.58,62,7.62,42,5.16,15,1.84,49009
