ward,precinct,total,Dean T. Maragos,Dean T. Maragos Percent,Debra Shore,Debra Shore Percent,Patricia Horton,Patricia Horton Percent,Terrence J. O'Brien,Terrence J. O'Brien Percent,James ''Jim'' Harris,James ''Jim'' Harris Percent,Barrett F. Pedersen,Barrett F. Pedersen Percent,Boguslaw ''Bogie'' Stefanski,Boguslaw ''Bogie'' Stefanski Percent,"Lewis W. Powell, III","Lewis W. Powell, III Percent",Frank Avila,Frank Avila Percent,precinct_id
9,1,602,78,12.96,85,14.12,83,13.79,86,14.29,124,20.6,9,1.5,7,1.16,89,14.78,41,6.81,09001
9,2,472,44,9.32,78,16.53,85,18.01,40,8.47,78,16.53,23,4.87,6,1.27,67,14.19,51,10.81,09002
9,3,173,19,10.98,34,19.65,27,15.61,11,6.36,31,17.92,9,5.2,5,2.89,28,16.18,9,5.2,09003
9,4,518,43,8.3,86,16.6,85,16.41,42,8.11,118,22.78,29,5.6,8,1.54,73,14.09,34,6.56,09004
9,5,398,46,11.56,66,16.58,53,13.32,57,14.32,79,19.85,12,3.02,2,0.5,55,13.82,28,7.04,09005
9,6,440,31,7.05,88,20.0,62,14.09,57,12.95,77,17.5,11,2.5,4,0.91,79,17.95,31,7.05,09006
9,7,499,38,7.62,110,22.04,96,19.24,34,6.81,85,17.03,10,2.0,10,2.0,87,17.43,29,5.81,09007
9,8,474,50,10.55,66,13.92,94,19.83,47,9.92,93,19.62,18,3.8,11,2.32,65,13.71,30,6.33,09008
9,9,509,41,8.06,87,17.09,79,15.52,54,10.61,107,21.02,16,3.14,3,0.59,78,15.32,44,8.64,09009
9,10,419,42,10.02,66,15.75,73,17.42,34,8.11,89,21.24,15,3.58,3,0.72,67,15.99,30,7.16,09010
9,11,258,27,10.47,60,23.26,49,18.99,15,5.81,43,16.67,4,1.55,2,0.78,37,14.34,21,8.14,09011
9,12,435,49,11.26,63,14.48,72,16.55,49,11.26,82,18.85,12,2.76,12,2.76,59,13.56,37,8.51,09012
9,13,658,57,8.66,116,17.63,120,18.24,63,9.57,117,17.78,17,2.58,8,1.22,92,13.98,68,10.33,09013
9,14,585,47,8.03,109,18.63,91,15.56,62,10.6,110,18.8,21,3.59,4,0.68,76,12.99,65,11.11,09014
9,15,362,39,10.77,82,22.65,53,14.64,26,7.18,56,15.47,24,6.63,4,1.1,51,14.09,27,7.46,09015
9,16,269,30,11.15,49,18.22,37,13.75,29,10.78,59,21.93,15,5.58,4,1.49,31,11.52,15,5.58,09016
9,17,401,40,9.98,73,18.2,69,17.21,44,10.97,69,17.21,14,3.49,4,1.0,56,13.97,32,7.98,09017
9,18,496,50,10.08,99,19.96,92,18.55,38,7.66,89,17.94,6,1.21,10,2.02,67,13.51,45,9.07,09018
9,19,496,37,7.46,83,16.73,86,17.34,41,8.27,95,19.15,11,2.22,15,3.02,83,16.73,45,9.07,09019
9,20,565,59,10.44,94,16.64,85,15.04,61,10.8,116,20.53,21,3.72,6,1.06,84,14.87,39,6.9,09020
9,21,421,40,9.5,69,16.39,74,17.58,54,12.83,70,16.63,16,3.8,3,0.71,56,13.3,39,9.26,09021
9,22,595,77,,88,,100,,79,,112,,12,,0,,79,,48,,09022
9,23,326,36,11.04,60,18.4,53,16.26,41,12.58,55,16.87,12,3.68,5,1.53,50,15.34,14,4.29,09023
9,24,187,26,13.9,36,19.25,29,15.51,18,9.63,35,18.72,14,7.49,4,2.14,19,10.16,6,3.21,09024
9,25,257,33,12.84,36,14.01,32,12.45,38,14.79,45,17.51,10,3.89,10,3.89,22,8.56,31,12.06,09025
9,26,239,29,12.13,45,18.83,40,16.74,17,7.11,42,17.57,14,5.86,2,0.84,34,14.23,16,6.69,09026
9,27,340,34,10.0,51,15.0,61,17.94,34,10.0,65,19.12,11,3.24,4,1.18,57,16.76,23,6.76,09027
9,28,233,21,9.01,37,15.88,29,12.45,22,9.44,43,18.45,23,9.87,5,2.15,25,10.73,28,12.02,09028
9,29,336,47,13.99,63,18.75,38,11.31,46,13.69,65,19.35,5,1.49,5,1.49,45,13.39,22,6.55,09029
9,30,395,24,6.08,69,17.47,62,15.7,43,10.89,90,22.78,8,2.03,1,0.25,68,17.22,30,7.59,09030
