ward,precinct,total,Nancy Carlson,Nancy Carlson Percent,precinct_id
36,32,246,51,20.73,36032
36,33,197,26,13.2,36033
36,34,216,59,27.31,36034
36,35,298,52,17.45,36035
36,36,214,25,11.68,36036
36,37,240,60,25.0,36037
36,38,175,32,18.29,36038
36,39,263,61,23.19,36039
36,40,323,81,25.08,36040
36,41,203,41,20.2,36041
36,42,225,54,24.0,36042
36,43,209,45,21.53,36043
36,44,293,34,11.6,36044
36,45,249,26,10.44,36045
36,46,236,51,21.61,36046
36,47,203,44,21.67,36047
36,48,218,57,26.15,36048
36,49,305,78,25.57,36049
36,50,222,38,17.12,36050
36,51,293,42,14.33,36051
36,52,218,51,23.39,36052
36,53,179,35,19.55,36053
36,54,357,28,7.84,36054
36,55,362,58,16.02,36055
37,1,193,20,10.36,37001
37,2,241,10,4.15,37002
37,3,187,13,6.95,37003
37,4,290,9,3.1,37004
37,5,304,4,1.32,37005
37,6,294,2,0.68,37006
37,7,323,6,1.86,37007
37,8,223,10,4.48,37008
37,9,260,5,1.92,37009
37,10,258,6,2.33,37010
37,11,101,11,10.89,37011
37,12,188,13,6.91,37012
37,13,249,8,3.21,37013
37,14,320,2,0.63,37014
37,15,287,3,1.05,37015
37,16,247,6,2.43,37016
37,17,232,2,0.86,37017
37,18,279,4,1.43,37018
37,19,194,24,12.37,37019
37,20,254,3,1.18,37020
37,21,298,2,0.67,37021
37,22,169,4,2.37,37022
37,23,220,2,0.91,37023
37,24,266,6,2.26,37024
37,25,312,8,2.56,37025
37,26,284,4,1.41,37026
37,27,281,7,2.49,37027
37,28,269,7,2.6,37028
37,29,295,5,1.69,37029
37,30,198,4,2.02,37030
37,31,276,4,1.45,37031
37,32,258,2,0.78,37032
37,33,235,9,3.83,37033
37,34,284,9,3.17,37034
37,35,269,9,3.35,37035
37,36,245,2,0.82,37036
37,37,290,8,2.76,37037
37,38,312,7,2.24,37038
37,39,241,26,10.79,37039
37,40,272,2,0.74,37040
37,41,311,16,5.14,37041
37,42,165,12,7.27,37042
37,43,225,12,5.33,37043
38,1,272,51,18.75,38001
38,2,200,39,19.5,38002
38,3,193,52,26.94,38003
38,4,107,25,23.36,38004
38,5,368,64,17.39,38005
38,6,253,46,18.18,38006
38,7,283,63,22.26,38007
38,8,169,50,29.59,38008
38,9,197,37,18.78,38009
38,10,316,57,18.04,38010
38,11,174,46,26.44,38011
38,12,284,62,21.83,38012
38,13,225,43,19.11,38013
38,14,202,33,16.34,38014
38,15,169,31,18.34,38015
38,16,237,36,15.19,38016
38,17,186,17,9.14,38017
38,18,244,62,25.41,38018
38,19,291,72,24.74,38019
38,20,317,68,21.45,38020
38,21,232,55,23.71,38021
38,22,250,61,24.4,38022
38,23,179,39,21.79,38023
38,24,156,25,16.03,38024
38,25,197,27,13.71,38025
38,26,194,38,19.59,38026
38,27,153,32,20.92,38027
38,28,186,33,17.74,38028
38,29,222,34,15.32,38029
38,30,236,49,20.76,38030
38,31,283,59,20.85,38031
38,32,293,76,25.94,38032
38,33,190,30,15.79,38033
38,34,163,26,15.95,38034
38,35,279,69,24.73,38035
38,36,215,35,16.28,38036
38,37,238,47,19.75,38037
38,38,288,80,27.78,38038
38,39,216,40,18.52,38039
38,40,172,27,15.7,38040
38,41,303,54,17.82,38041
38,42,286,53,18.53,38042
38,43,251,43,17.13,38043
38,44,248,62,25.0,38044
38,45,276,54,19.57,38045
38,46,231,52,22.51,38046
38,47,238,54,22.69,38047
38,48,229,29,12.66,38048
38,49,208,55,26.44,38049
38,50,242,51,21.07,38050
38,51,191,46,24.08,38051
38,52,234,43,18.38,38052
38,53,55,6,10.91,38053
39,1,262,72,27.48,39001
39,2,441,98,22.22,39002
39,3,270,73,27.04,39003
39,4,212,50,23.58,39004
39,5,186,45,24.19,39005
39,6,267,65,24.34,39006
39,7,195,33,16.92,39007
39,8,302,33,10.93,39008
39,9,328,55,16.77,39009
39,10,218,22,10.09,39010
39,11,332,51,15.36,39011
39,12,240,32,13.33,39012
39,13,155,28,18.06,39013
39,14,278,36,12.95,39014
39,15,225,51,22.67,39015
39,16,203,32,15.76,39016
39,17,227,40,17.62,39017
39,18,277,47,16.97,39018
39,19,185,24,12.97,39019
39,20,239,71,29.71,39020
39,21,187,24,12.83,39021
39,22,242,32,13.22,39022
39,23,151,22,14.57,39023
39,24,260,31,11.92,39024
39,25,282,55,19.5,39025
39,26,296,80,27.03,39026
39,27,267,50,18.73,39027
39,28,280,35,12.5,39028
39,29,257,42,16.34,39029
39,30,168,18,10.71,39030
39,31,183,28,15.3,39031
39,32,239,28,11.72,39032
39,33,314,48,15.29,39033
39,34,324,57,17.59,39034
39,35,296,53,17.91,39035
39,36,298,38,12.75,39036
39,37,378,94,24.87,39037
39,38,310,69,22.26,39038
39,39,112,22,19.64,39039
39,40,186,62,33.33,39040
39,41,134,32,23.88,39041
39,42,254,61,24.02,39042
39,43,250,40,16.0,39043
39,44,347,50,14.41,39044
39,45,171,29,16.96,39045
39,46,213,26,12.21,39046
39,47,179,39,21.79,39047
40,1,164,26,15.85,40001
40,2,173,24,13.87,40002
40,3,273,21,7.69,40003
40,4,245,23,9.39,40004
40,5,264,38,14.39,40005
40,6,248,31,12.5,40006
40,7,250,22,8.8,40007
40,8,69,16,23.19,40008
40,9,163,31,19.02,40009
40,10,265,47,17.74,40010
40,11,218,21,9.63,40011
40,12,211,32,15.17,40012
40,13,272,27,9.93,40013
40,14,216,26,12.04,40014
40,15,237,37,15.61,40015
40,16,267,41,15.36,40016
40,17,124,26,20.97,40017
40,18,238,25,10.5,40018
40,19,212,29,13.68,40019
40,20,230,39,16.96,40020
40,21,241,28,11.62,40021
40,22,127,16,12.6,40022
40,23,304,32,10.53,40023
40,24,157,27,17.2,40024
40,25,192,39,20.31,40025
40,26,272,21,7.72,40026
40,27,209,21,10.05,40027
40,28,275,29,10.55,40028
40,29,271,47,17.34,40029
40,30,305,45,14.75,40030
40,31,229,44,19.21,40031
40,32,139,31,22.3,40032
40,33,235,30,12.77,40033
40,34,173,30,17.34,40034
40,35,232,39,16.81,40035
40,36,300,43,14.33,40036
40,37,197,28,14.21,40037
40,38,126,24,19.05,40038
40,39,213,38,17.84,40039
40,40,166,30,18.07,40040
40,41,315,32,10.16,40041
40,42,277,41,14.8,40042
40,43,273,36,13.19,40043
40,44,212,44,20.75,40044
40,45,384,85,22.14,40045
40,46,331,41,12.39,40046
40,47,254,29,11.42,40047
40,48,179,36,20.11,40048
40,49,154,35,22.73,40049
41,1,378,139,36.77,41001
41,2,403,121,30.02,41002
41,3,373,100,26.81,41003
41,4,389,114,29.31,41004
41,5,396,125,31.57,41005
41,6,307,79,25.73,41006
41,7,431,115,26.68,41007
41,8,368,110,29.89,41008
41,9,377,96,25.46,41009
41,10,296,89,30.07,41010
41,11,394,111,28.17,41011
41,12,357,90,25.21,41012
41,13,202,60,29.7,41013
41,14,363,103,28.37,41014
41,15,362,96,26.52,41015
41,16,393,97,24.68,41016
41,17,372,107,28.76,41017
41,18,342,116,33.92,41018
41,19,389,98,25.19,41019
41,20,423,116,27.42,41020
41,21,377,113,29.97,41021
41,22,330,106,32.12,41022
41,23,302,76,25.17,41023
41,24,337,112,33.23,41024
41,25,165,41,24.85,41025
41,26,183,57,31.15,41026
41,27,123,35,28.46,41027
41,28,287,85,29.62,41028
41,29,167,54,32.34,41029
41,30,397,115,28.97,41030
41,31,374,103,27.54,41031
41,32,254,86,33.86,41032
41,33,287,93,32.4,41033
41,34,281,95,33.81,41034
41,35,399,108,27.07,41035
41,36,420,117,27.86,41036
41,37,381,115,30.18,41037
41,38,363,95,26.17,41038
41,39,265,67,25.28,41039
41,40,399,116,29.07,41040
41,41,384,101,26.3,41041
41,42,420,117,27.86,41042
41,43,370,99,26.76,41043
41,44,341,106,31.09,41044
41,45,308,75,24.35,41045
41,46,279,77,27.6,41046
41,47,321,107,33.33,41047
41,48,220,58,26.36,41048
41,49,419,143,34.13,41049
41,50,354,87,24.58,41050
41,51,238,60,25.21,41051
41,52,457,139,30.42,41052
41,53,344,68,19.77,41053
41,54,283,62,21.91,41054
41,55,330,110,33.33,41055
41,56,426,127,29.81,41056
41,57,293,74,25.26,41057
42,1,422,97,22.99,42001
42,2,195,38,19.49,42002
42,3,304,77,25.33,42003
42,4,275,87,31.64,42004
42,5,295,76,25.76,42005
42,6,503,113,22.47,42006
42,7,308,79,25.65,42007
42,8,373,95,25.47,42008
42,9,524,143,27.29,42009
42,10,256,70,27.34,42010
42,11,352,124,35.23,42011
42,12,202,40,19.8,42012
42,13,493,147,29.82,42013
42,14,330,99,30.0,42014
42,15,333,83,24.92,42015
42,16,201,56,27.86,42016
42,17,357,96,26.89,42017
42,18,422,117,27.73,42018
42,19,136,39,28.68,42019
42,20,205,57,27.8,42020
42,21,196,51,26.02,42021
42,22,289,81,28.03,42022
42,23,388,112,28.87,42023
42,24,354,79,22.32,42024
42,25,290,78,26.9,42025
42,26,311,45,14.47,42026
42,27,349,69,19.77,42027
42,28,336,83,24.7,42028
42,29,393,137,34.86,42029
42,30,221,55,24.89,42030
42,31,220,73,33.18,42031
42,32,302,68,22.52,42032
42,33,379,75,19.79,42033
42,34,267,44,16.48,42034
42,35,236,59,25.0,42035
42,36,251,70,27.89,42036
42,37,297,74,24.92,42037
42,38,300,102,34.0,42038
42,39,182,36,19.78,42039
42,40,281,84,29.89,42040
42,41,272,85,31.25,42041
42,42,219,71,32.42,42042
42,43,312,79,25.32,42043
42,44,359,107,29.81,42044
42,45,294,58,19.73,42045
42,46,216,45,20.83,42046
42,47,202,45,22.28,42047
42,48,260,87,33.46,42048
42,49,124,49,39.52,42049
42,50,215,55,25.58,42050
42,51,274,65,23.72,42051
42,52,163,36,22.09,42052
42,53,276,68,24.64,42053
42,54,220,63,28.64,42054
42,55,341,102,29.91,42055
42,56,399,122,30.58,42056
42,57,235,55,23.4,42057
42,58,189,57,30.16,42058
42,59,392,108,27.55,42059
42,60,154,22,14.29,42060
42,61,221,71,32.13,42061
42,62,220,67,30.45,42062
42,63,304,81,26.64,42063
42,64,128,31,24.22,42064
42,65,296,70,23.65,42065
42,66,275,73,26.55,42066
42,67,402,105,26.12,42067
42,68,266,74,27.82,42068
42,69,293,61,20.82,42069
43,1,344,73,21.22,43001
43,2,314,84,26.75,43002
43,3,318,68,21.38,43003
43,4,367,92,25.07,43004
43,5,284,67,23.59,43005
43,6,251,53,21.12,43006
43,7,309,75,24.27,43007
43,8,383,77,20.1,43008
43,9,246,67,27.24,43009
43,10,300,79,26.33,43010
43,11,211,55,26.07,43011
43,12,349,70,20.06,43012
43,13,166,40,24.1,43013
43,14,275,67,24.36,43014
43,15,281,71,25.27,43015
43,16,287,68,23.69,43016
43,17,356,84,23.6,43017
43,18,370,102,27.57,43018
43,19,227,61,26.87,43019
43,20,306,67,21.9,43020
43,21,292,78,26.71,43021
43,22,234,63,26.92,43022
43,23,238,47,19.75,43023
43,24,335,105,31.34,43024
43,25,295,42,14.24,43025
43,26,250,72,28.8,43026
43,27,241,55,22.82,43027
43,28,393,117,29.77,43028
43,29,243,64,26.34,43029
43,30,212,59,27.83,43030
43,31,330,82,24.85,43031
43,32,309,62,20.06,43032
43,33,143,34,23.78,43033
43,34,155,31,20.0,43034
43,35,361,108,29.92,43035
43,36,262,71,27.1,43036
43,37,247,61,24.7,43037
43,38,229,49,21.4,43038
43,39,224,75,33.48,43039
43,40,124,41,33.06,43040
43,41,160,40,25.0,43041
43,42,291,77,26.46,43042
43,43,229,60,26.2,43043
43,44,329,80,24.32,43044
43,45,99,29,29.29,43045
43,46,416,152,36.54,43046
43,47,251,56,22.31,43047
43,48,308,66,21.43,43048
43,49,272,57,20.96,43049
43,50,208,40,19.23,43050
43,51,303,65,21.45,43051
43,52,283,81,28.62,43052
43,53,327,79,24.16,43053
43,54,229,47,20.52,43054
43,55,247,26,10.53,43055
43,56,163,40,24.54,43056
43,57,253,65,25.69,43057
43,58,239,51,21.34,43058
43,59,280,63,22.5,43059
44,1,258,48,18.6,44001
44,2,235,36,15.32,44002
44,3,341,49,14.37,44003
44,4,332,66,19.88,44004
44,5,344,49,14.24,44005
44,6,314,47,14.97,44006
44,7,326,61,18.71,44007
44,8,143,28,19.58,44008
44,9,240,68,28.33,44009
44,10,230,55,23.91,44010
44,11,285,62,21.75,44011
44,12,244,43,17.62,44012
44,13,220,51,23.18,44013
44,14,270,59,21.85,44014
44,15,376,60,15.96,44015
44,16,314,59,18.79,44016
44,17,331,45,13.6,44017
44,18,226,50,22.12,44018
44,19,182,26,14.29,44019
44,20,288,45,15.63,44020
44,21,331,54,16.31,44021
44,22,381,61,16.01,44022
44,23,259,36,13.9,44023
44,24,206,35,16.99,44024
44,25,328,61,18.6,44025
44,26,236,33,13.98,44026
44,27,343,66,19.24,44027
44,28,231,53,22.94,44028
44,29,316,67,21.2,44029
44,30,247,24,9.72,44030
44,31,322,72,22.36,44031
44,32,232,38,16.38,44032
44,33,343,32,9.33,44033
44,34,210,37,17.62,44034
44,35,254,46,18.11,44035
44,36,307,71,23.13,44036
44,37,388,54,13.92,44037
44,38,290,63,21.72,44038
44,39,341,82,24.05,44039
44,40,339,84,24.78,44040
44,41,258,50,19.38,44041
44,42,382,57,14.92,44042
44,43,354,68,19.21,44043
44,44,332,61,18.37,44044
44,45,344,57,16.57,44045
44,46,227,34,14.98,44046
44,47,393,91,23.16,44047
44,48,248,43,17.34,44048
44,49,470,72,15.32,44049
44,50,286,69,24.13,44050
44,51,249,62,24.9,44051
45,1,233,35,15.02,45001
45,2,310,62,20.0,45002
45,3,339,67,19.76,45003
45,4,370,119,32.16,45004
45,5,338,107,31.66,45005
45,6,292,62,21.23,45006
45,7,239,52,21.76,45007
45,8,233,46,19.74,45008
45,9,319,77,24.14,45009
45,10,349,70,20.06,45010
45,11,281,65,23.13,45011
45,12,323,59,18.27,45012
45,13,311,57,18.33,45013
45,14,329,61,18.54,45014
45,15,296,77,26.01,45015
45,16,295,45,15.25,45016
45,17,257,56,21.79,45017
45,18,275,47,17.09,45018
45,19,310,61,19.68,45019
45,20,271,49,18.08,45020
45,21,283,68,24.03,45021
45,22,265,61,23.02,45022
45,23,297,68,22.9,45023
45,24,377,89,23.61,45024
45,25,283,46,16.25,45025
45,26,306,54,17.65,45026
45,27,265,54,20.38,45027
45,28,247,32,12.96,45028
45,29,282,58,20.57,45029
45,30,295,87,29.49,45030
45,31,270,51,18.89,45031
45,32,183,37,20.22,45032
45,33,273,61,22.34,45033
45,34,211,40,18.96,45034
45,35,290,70,24.14,45035
45,36,278,76,27.34,45036
45,37,284,50,17.61,45037
45,38,312,67,21.47,45038
45,39,320,67,20.94,45039
45,40,306,69,22.55,45040
45,41,192,44,22.92,45041
45,42,267,37,13.86,45042
45,43,250,45,18.0,45043
45,44,301,72,23.92,45044
45,45,237,53,22.36,45045
45,46,278,54,19.42,45046
45,47,300,75,25.0,45047
45,48,276,49,17.75,45048
45,49,302,64,21.19,45049
45,50,266,73,27.44,45050
45,51,271,70,25.83,45051
45,52,302,59,19.54,45052
45,53,212,50,23.58,45053
46,1,492,75,15.24,46001
46,2,359,31,8.64,46002
46,3,333,26,7.81,46003
46,4,288,40,13.89,46004
46,5,219,37,16.89,46005
46,6,314,30,9.55,46006
46,7,219,32,14.61,46007
46,8,329,44,13.37,46008
46,9,310,47,15.16,46009
46,10,255,42,16.47,46010
46,11,358,59,16.48,46011
46,12,279,35,12.54,46012
46,13,291,76,26.12,46013
46,14,254,22,8.66,46014
46,15,337,52,15.43,46015
46,16,288,45,15.63,46016
46,17,423,72,17.02,46017
46,18,350,73,20.86,46018
46,19,337,32,9.5,46019
46,20,224,20,8.93,46020
46,21,122,19,15.57,46021
46,22,234,54,23.08,46022
46,23,192,10,5.21,46023
46,24,272,50,18.38,46024
46,25,351,85,24.22,46025
46,26,300,36,12.0,46026
46,27,310,65,20.97,46027
46,28,363,76,20.94,46028
46,29,300,49,16.33,46029
46,30,336,60,17.86,46030
46,31,352,54,15.34,46031
46,32,240,61,25.42,46032
46,33,383,72,18.8,46033
46,34,330,37,11.21,46034
46,35,334,49,14.67,46035
46,36,323,46,14.24,46036
46,37,230,33,14.35,46037
46,38,234,32,13.68,46038
46,39,339,59,17.4,46039
46,40,218,33,15.14,46040
46,41,255,26,10.2,46041
46,42,299,32,10.7,46042
46,43,379,55,14.51,46043
46,44,204,19,9.31,46044
46,45,339,54,15.93,46045
46,46,255,34,13.33,46046
46,47,123,14,11.38,46047
47,1,358,43,12.01,47001
47,2,248,45,18.15,47002
47,3,243,40,16.46,47003
47,4,333,52,15.62,47004
47,5,328,59,17.99,47005
47,6,356,50,14.04,47006
47,7,308,65,21.1,47007
47,8,383,46,12.01,47008
47,9,225,33,14.67,47009
47,10,240,30,12.5,47010
47,11,492,35,7.11,47011
47,12,290,37,12.76,47012
47,13,434,48,11.06,47013
47,14,234,33,14.1,47014
47,15,338,30,8.88,47015
47,16,297,40,13.47,47016
47,17,287,40,13.94,47017
47,18,334,43,12.87,47018
47,19,341,40,11.73,47019
47,20,302,47,15.56,47020
47,21,346,57,16.47,47021
47,22,307,37,12.05,47022
47,23,169,13,7.69,47023
47,24,341,74,21.7,47024
47,25,333,52,15.62,47025
47,26,439,53,12.07,47026
47,27,299,54,18.06,47027
47,28,376,41,10.9,47028
47,29,304,64,21.05,47029
47,30,353,46,13.03,47030
47,31,297,27,9.09,47031
47,32,339,20,5.9,47032
47,33,321,28,8.72,47033
47,34,370,34,9.19,47034
47,35,466,71,15.24,47035
47,36,431,58,13.46,47036
47,37,410,70,17.07,47037
47,38,348,61,17.53,47038
47,39,315,37,11.75,47039
47,40,319,50,15.67,47040
47,41,476,40,8.4,47041
47,42,263,27,10.27,47042
47,43,216,42,19.44,47043
47,44,405,96,23.7,47044
47,45,308,33,10.71,47045
47,46,246,39,15.85,47046
47,47,277,48,17.33,47047
47,48,47,8,17.02,47048
47,49,206,32,15.53,47049
47,50,251,48,19.12,47050
47,51,194,35,18.04,47051
47,52,92,10,10.87,47052
48,1,318,46,14.47,48001
48,2,271,42,15.5,48002
48,3,374,51,13.64,48003
48,4,388,80,20.62,48004
48,5,285,56,19.65,48005
48,6,320,54,16.88,48006
48,7,246,23,9.35,48007
48,8,221,40,18.1,48008
48,9,301,48,15.95,48009
48,10,186,19,10.22,48010
48,11,385,42,10.91,48011
48,12,283,31,10.95,48012
48,13,260,44,16.92,48013
48,14,340,81,23.82,48014
48,15,149,13,8.72,48015
48,16,273,41,15.02,48016
48,17,273,38,13.92,48017
48,18,247,24,9.72,48018
48,19,252,23,9.13,48019
48,20,147,20,13.61,48020
48,21,141,16,11.35,48021
48,22,396,53,13.38,48022
48,23,323,50,15.48,48023
48,24,369,42,11.38,48024
48,25,283,33,11.66,48025
48,26,326,48,14.72,48026
48,27,194,32,16.49,48027
48,28,258,28,10.85,48028
48,29,214,33,15.42,48029
48,30,273,34,12.45,48030
48,31,248,24,9.68,48031
48,32,265,25,9.43,48032
48,33,256,29,11.33,48033
48,34,174,24,13.79,48034
48,35,221,33,14.93,48035
48,36,263,33,12.55,48036
48,37,224,26,11.61,48037
48,38,355,46,12.96,48038
48,39,229,37,16.16,48039
48,40,205,18,8.78,48040
48,41,193,28,14.51,48041
48,42,231,13,5.63,48042
48,43,377,36,9.55,48043
48,44,298,31,10.4,48044
48,45,213,27,12.68,48045
48,46,217,34,15.67,48046
48,47,230,16,6.96,48047
48,48,248,29,11.69,48048
48,49,151,20,13.25,48049
48,50,333,22,6.61,48050
48,51,395,62,15.7,48051
48,52,216,30,13.89,48052
48,53,207,32,15.46,48053
48,54,196,14,7.14,48054
48,55,168,40,23.81,48055
48,56,166,14,8.43,48056
49,1,224,8,3.57,49001
49,2,383,51,13.32,49002
49,3,187,19,10.16,49003
49,4,145,10,6.9,49004
49,5,267,16,5.99,49005
49,6,266,25,9.4,49006
49,7,239,21,8.79,49007
49,8,270,23,8.52,49008
49,9,217,19,8.76,49009
49,10,222,35,15.77,49010
49,11,225,30,13.33,49011
49,12,285,31,10.88,49012
49,13,337,42,12.46,49013
49,14,264,41,15.53,49014
49,15,176,24,13.64,49015
49,16,232,43,18.53,49016
49,17,34,3,8.82,49017
49,18,185,30,16.22,49018
49,19,187,17,9.09,49019
49,20,306,33,10.78,49020
49,21,114,19,16.67,49021
49,22,249,28,11.24,49022
49,23,219,16,7.31,49023
49,24,294,26,8.84,49024
49,25,295,32,10.85,49025
49,26,262,57,21.76,49026
49,27,299,19,6.35,49027
49,28,223,18,8.07,49028
49,29,283,32,11.31,49029
49,30,272,32,11.76,49030
49,31,193,15,7.77,49031
49,32,199,24,12.06,49032
49,33,211,14,6.64,49033
49,34,264,30,11.36,49034
49,35,349,39,11.17,49035
49,36,350,39,11.14,49036
49,37,315,24,7.62,49037
49,38,197,10,5.08,49038
49,39,211,19,9.0,49039
49,40,215,20,9.3,49040
49,41,238,23,9.66,49041
49,42,265,19,7.17,49042
50,1,305,61,20.0,50001
50,2,315,61,19.37,50002
50,3,278,37,13.31,50003
50,4,285,40,14.04,50004
50,5,302,42,13.91,50005
50,6,245,26,10.61,50006
50,7,311,50,16.08,50007
50,8,191,25,13.09,50008
50,9,227,24,10.57,50009
50,10,168,26,15.48,50010
50,11,274,56,20.44,50011
50,12,193,27,13.99,50012
50,13,294,25,8.5,50013
50,14,144,20,13.89,50014
50,15,309,50,16.18,50015
50,16,166,23,13.86,50016
50,17,218,29,13.3,50017
50,18,263,28,10.65,50018
50,19,227,37,16.3,50019
50,20,253,44,17.39,50020
50,21,309,46,14.89,50021
50,22,259,37,14.29,50022
50,23,186,41,22.04,50023
50,24,267,47,17.6,50024
50,25,248,44,17.74,50025
50,26,191,21,10.99,50026
50,27,107,18,16.82,50027
50,28,292,60,20.55,50028
50,29,295,41,13.9,50029
50,30,258,42,16.28,50030
50,31,105,17,16.19,50031
50,32,238,32,13.45,50032
50,33,205,45,21.95,50033
50,34,213,28,13.15,50034
50,35,350,47,13.43,50035
50,36,303,49,16.17,50036
50,37,312,40,12.82,50037
50,38,194,18,9.28,50038
50,39,226,34,15.04,50039
50,40,295,61,20.68,50040
50,41,334,61,18.26,50041
50,42,259,37,14.29,50042
50,43,239,29,12.13,50043
50,44,199,38,19.1,50044
50,45,130,26,20.0,50045
