ward,precinct,total,Daniel W. Hynes,Daniel W. Hynes Percent,Carole Pankau,Carole Pankau Percent,Alicia Snyder,Alicia Snyder Percent,precinct_id
40,33,236,197,83.47,18,7.63,21,8.9,40033
40,34,175,148,84.57,23,13.14,4,2.29,40034
40,35,254,211,83.07,30,11.81,13,5.12,40035
40,36,303,247,81.52,39,12.87,17,5.61,40036
40,37,199,166,83.42,20,10.05,13,6.53,40037
40,38,125,103,82.4,20,16.0,2,1.6,40038
40,39,212,169,79.72,26,12.26,17,8.02,40039
40,40,164,130,79.27,21,12.8,13,7.93,40040
40,41,312,248,79.49,27,8.65,37,11.86,40041
40,42,274,218,79.56,31,11.31,25,9.12,40042
40,43,274,223,81.39,31,11.31,20,7.3,40043
40,44,218,176,80.73,32,14.68,10,4.59,40044
40,45,397,308,77.58,57,14.36,32,8.06,40045
40,46,325,277,85.23,34,10.46,14,4.31,40046
40,47,257,199,77.43,22,8.56,36,14.01,40047
40,48,186,148,79.57,27,14.52,11,5.91,40048
40,49,151,112,74.17,29,19.21,10,6.62,40049
41,1,382,256,67.02,114,29.84,12,3.14,41001
41,2,413,312,75.54,92,22.28,9,2.18,41002
41,3,375,275,73.33,88,23.47,12,3.2,41003
41,4,390,278,71.28,101,25.9,11,2.82,41004
41,5,404,295,73.02,97,24.01,12,2.97,41005
41,6,314,223,71.02,84,26.75,7,2.23,41006
41,7,438,329,75.11,95,21.69,14,3.2,41007
41,8,366,268,73.22,88,24.04,10,2.73,41008
41,9,385,278,72.21,92,23.9,15,3.9,41009
41,10,298,204,68.46,89,29.87,5,1.68,41010
41,11,401,275,68.58,107,26.68,19,4.74,41011
41,12,356,276,77.53,74,20.79,6,1.69,41012
41,13,203,146,71.92,51,25.12,6,2.96,41013
41,14,366,274,74.86,79,21.58,13,3.55,41014
41,15,363,263,72.45,92,25.34,8,2.2,41015
41,16,397,299,75.31,86,21.66,12,3.02,41016
41,17,381,278,72.97,86,22.57,17,4.46,41017
41,18,352,244,69.32,86,24.43,22,6.25,41018
41,19,388,303,78.09,78,20.1,7,1.8,41019
41,20,432,321,74.31,102,23.61,9,2.08,41020
41,21,386,271,70.21,100,25.91,15,3.89,41021
41,22,332,221,66.57,93,28.01,18,5.42,41022
41,23,305,237,77.7,63,20.66,5,1.64,41023
41,24,353,258,73.09,87,24.65,8,2.27,41024
41,25,175,126,72.0,42,24.0,7,4.0,41025
41,26,183,127,69.4,54,29.51,2,1.09,41026
41,27,125,89,71.2,34,27.2,2,1.6,41027
41,28,284,191,67.25,81,28.52,12,4.23,41028
41,29,170,115,67.65,45,26.47,10,5.88,41029
41,30,402,302,75.12,90,22.39,10,2.49,41030
41,31,380,293,77.11,76,20.0,11,2.89,41031
41,32,259,176,67.95,73,28.19,10,3.86,41032
41,33,289,206,71.28,77,26.64,6,2.08,41033
41,34,281,193,68.68,74,26.33,14,4.98,41034
41,35,404,294,72.77,93,23.02,17,4.21,41035
41,36,420,312,74.29,96,22.86,12,2.86,41036
41,37,383,277,72.32,96,25.07,10,2.61,41037
41,38,369,274,74.25,88,23.85,7,1.9,41038
41,39,267,203,76.03,61,22.85,3,1.12,41039
41,40,403,294,72.95,97,24.07,12,2.98,41040
41,41,388,288,74.23,88,22.68,12,3.09,41041
41,42,424,305,71.93,105,24.76,14,3.3,41042
41,43,377,274,72.68,92,24.4,11,2.92,41043
41,44,341,239,70.09,90,26.39,12,3.52,41044
41,45,315,252,80.0,53,16.83,10,3.17,41045
41,46,281,203,72.24,62,22.06,16,5.69,41046
41,47,319,223,69.91,89,27.9,7,2.19,41047
41,48,223,168,75.34,50,22.42,5,2.24,41048
41,49,423,297,70.21,117,27.66,9,2.13,41049
41,50,358,265,74.02,82,22.91,11,3.07,41050
41,51,236,173,73.31,55,23.31,8,3.39,41051
41,52,459,310,67.54,132,28.76,17,3.7,41052
41,53,348,279,80.17,55,15.8,14,4.02,41053
41,54,285,215,75.44,61,21.4,9,3.16,41054
41,55,329,228,69.3,89,27.05,12,3.65,41055
41,56,439,314,71.53,102,23.23,23,5.24,41056
41,57,297,223,75.08,68,22.9,6,2.02,41057
42,1,428,332,77.57,85,19.86,11,2.57,42001
42,2,200,150,75.0,39,19.5,11,5.5,42002
42,3,311,216,69.45,79,25.4,16,5.14,42003
42,4,284,195,68.66,83,29.23,6,2.11,42004
42,5,299,220,73.58,62,20.74,17,5.69,42005
42,6,513,372,72.51,111,21.64,30,5.85,42006
42,7,313,233,74.44,71,22.68,9,2.88,42007
42,8,385,290,75.32,79,20.52,16,4.16,42008
42,9,533,367,68.86,131,24.58,35,6.57,42009
42,10,257,199,77.43,50,19.46,8,3.11,42010
42,11,364,252,69.23,101,27.75,11,3.02,42011
42,12,205,163,79.51,35,17.07,7,3.41,42012
42,13,498,347,69.68,128,25.7,23,4.62,42013
42,14,337,236,70.03,95,28.19,6,1.78,42014
42,15,334,256,76.65,69,20.66,9,2.69,42015
42,16,204,151,74.02,49,24.02,4,1.96,42016
42,17,355,260,73.24,78,21.97,17,4.79,42017
42,18,423,289,68.32,111,26.24,23,5.44,42018
42,19,143,92,64.34,41,28.67,10,6.99,42019
42,20,206,132,64.08,60,29.13,14,6.8,42020
42,21,196,143,72.96,41,20.92,12,6.12,42021
42,22,297,203,68.35,77,25.93,17,5.72,42022
42,23,390,285,73.08,98,25.13,7,1.79,42023
42,24,360,278,77.22,73,20.28,9,2.5,42024
42,25,296,217,73.31,67,22.64,12,4.05,42025
42,26,312,259,83.01,37,11.86,16,5.13,42026
42,27,348,260,74.71,66,18.97,22,6.32,42027
42,28,340,262,77.06,70,20.59,8,2.35,42028
42,29,395,273,69.11,115,29.11,7,1.77,42029
42,30,218,157,72.02,50,22.94,11,5.05,42030
42,31,221,142,64.25,69,31.22,10,4.52,42031
42,32,306,236,77.12,58,18.95,12,3.92,42032
42,33,383,305,79.63,65,16.97,13,3.39,42033
42,34,273,227,83.15,38,13.92,8,2.93,42034
42,35,240,177,73.75,60,25.0,3,1.25,42035
42,36,252,184,73.02,62,24.6,6,2.38,42036
42,37,293,221,75.43,68,23.21,4,1.37,42037
42,38,301,202,67.11,90,29.9,9,2.99,42038
42,39,186,146,78.49,35,18.82,5,2.69,42039
42,40,288,199,69.1,79,27.43,10,3.47,42040
42,41,281,190,67.62,79,28.11,12,4.27,42041
42,42,217,151,69.59,58,26.73,8,3.69,42042
42,43,308,221,71.75,75,24.35,12,3.9,42043
42,44,368,250,67.93,98,26.63,20,5.43,42044
42,45,302,238,78.81,54,17.88,10,3.31,42045
42,46,217,164,75.58,43,19.82,10,4.61,42046
42,47,200,154,77.0,37,18.5,9,4.5,42047
42,48,269,178,66.17,80,29.74,11,4.09,42048
42,49,126,76,60.32,47,37.3,3,2.38,42049
42,50,216,152,70.37,52,24.07,12,5.56,42050
42,51,278,202,72.66,69,24.82,7,2.52,42051
42,52,165,119,72.12,37,22.42,9,5.45,42052
42,53,278,197,70.86,61,21.94,20,7.19,42053
42,54,225,160,71.11,54,24.0,11,4.89,42054
42,55,343,230,67.06,95,27.7,18,5.25,42055
42,56,400,274,68.5,117,29.25,9,2.25,42056
42,57,239,176,73.64,45,18.83,18,7.53,42057
42,58,194,131,67.53,59,30.41,4,2.06,42058
42,59,398,276,69.35,104,26.13,18,4.52,42059
42,60,158,134,84.81,18,11.39,6,3.8,42060
42,61,222,161,72.52,58,26.13,3,1.35,42061
42,62,217,154,70.97,56,25.81,7,3.23,42062
42,63,311,224,72.03,81,26.05,6,1.93,42063
42,64,138,102,73.91,31,22.46,5,3.62,42064
42,65,303,230,75.91,59,19.47,14,4.62,42065
42,66,273,210,76.92,56,20.51,7,2.56,42066
42,67,406,295,72.66,96,23.65,15,3.69,42067
42,68,266,191,71.8,65,24.44,10,3.76,42068
42,69,293,217,74.06,55,18.77,21,7.17,42069
43,1,351,274,78.06,69,19.66,8,2.28,43001
43,2,324,240,74.07,64,19.75,20,6.17,43002
43,3,326,254,77.91,55,16.87,17,5.21,43003
43,4,370,279,75.41,75,20.27,16,4.32,43004
43,5,287,214,74.56,55,19.16,18,6.27,43005
43,6,254,195,76.77,46,18.11,13,5.12,43006
43,7,315,241,76.51,59,18.73,15,4.76,43007
43,8,379,307,81.0,53,13.98,19,5.01,43008
43,9,251,186,74.1,60,23.9,5,1.99,43009
43,10,304,225,74.01,67,22.04,12,3.95,43010
43,11,212,158,74.53,49,23.11,5,2.36,43011
43,12,357,271,75.91,70,19.61,16,4.48,43012
43,13,169,129,76.33,36,21.3,4,2.37,43013
43,14,275,213,77.45,54,19.64,8,2.91,43014
43,15,282,211,74.82,64,22.7,7,2.48,43015
43,16,293,215,73.38,61,20.82,17,5.8,43016
43,17,360,264,73.33,76,21.11,20,5.56,43017
43,18,374,267,71.39,94,25.13,13,3.48,43018
43,19,231,165,71.43,55,23.81,11,4.76,43019
43,20,314,233,74.2,59,18.79,22,7.01,43020
43,21,297,215,72.39,65,21.89,17,5.72,43021
43,22,236,164,69.49,60,25.42,12,5.08,43022
43,23,241,195,80.91,35,14.52,11,4.56,43023
43,24,339,238,70.21,87,25.66,14,4.13,43024
43,25,299,252,84.28,39,13.04,8,2.68,43025
43,26,256,191,74.61,59,23.05,6,2.34,43026
43,27,247,190,76.92,44,17.81,13,5.26,43027
43,28,399,276,69.17,115,28.82,8,2.01,43028
43,29,246,178,72.36,47,19.11,21,8.54,43029
43,30,219,164,74.89,54,24.66,1,0.46,43030
43,31,341,261,76.54,66,19.35,14,4.11,43031
43,32,308,239,77.6,55,17.86,14,4.55,43032
43,33,153,114,74.51,30,19.61,9,5.88,43033
43,34,159,120,75.47,28,17.61,11,6.92,43034
43,35,369,259,70.19,93,25.2,17,4.61,43035
43,36,266,195,73.31,64,24.06,7,2.63,43036
43,37,255,192,75.29,47,18.43,16,6.27,43037
43,38,234,177,75.64,47,20.09,10,4.27,43038
43,39,225,156,69.33,67,29.78,2,0.89,43039
43,40,124,84,67.74,35,28.23,5,4.03,43040
43,41,159,120,75.47,31,19.5,8,5.03,43041
43,42,297,231,77.78,64,21.55,2,0.67,43042
43,43,238,172,72.27,58,24.37,8,3.36,43043
43,44,331,243,73.41,69,20.85,19,5.74,43044
43,45,100,70,70.0,26,26.0,4,4.0,43045
43,46,418,286,68.42,126,30.14,6,1.44,43046
43,47,255,190,74.51,58,22.75,7,2.75,43047
43,48,325,241,74.15,61,18.77,23,7.08,43048
43,49,281,218,77.58,48,17.08,15,5.34,43049
43,50,213,165,77.46,36,16.9,12,5.63,43050
43,51,303,234,77.23,49,16.17,20,6.6,43051
43,52,288,198,68.75,72,25.0,18,6.25,43052
43,53,333,239,71.77,65,19.52,29,8.71,43053
43,54,238,181,76.05,47,19.75,10,4.2,43054
43,55,255,225,88.24,22,8.63,8,3.14,43055
43,56,164,113,68.9,42,25.61,9,5.49,43056
43,57,256,184,71.88,58,22.66,14,5.47,43057
43,58,249,190,76.31,50,20.08,9,3.61,43058
43,59,283,223,78.8,52,18.37,8,2.83,43059
44,1,255,205,80.39,36,14.12,14,5.49,44001
44,2,240,202,84.17,28,11.67,10,4.17,44002
44,3,344,300,87.21,37,10.76,7,2.03,44003
44,4,335,263,78.51,55,16.42,17,5.07,44004
44,5,341,278,81.52,44,12.9,19,5.57,44005
44,6,321,262,81.62,36,11.21,23,7.17,44006
44,7,334,265,79.34,51,15.27,18,5.39,44007
44,8,144,109,75.69,27,18.75,8,5.56,44008
44,9,241,166,68.88,57,23.65,18,7.47,44009
44,10,233,171,73.39,44,18.88,18,7.73,44010
44,11,287,216,75.26,46,16.03,25,8.71,44011
44,12,246,199,80.89,39,15.85,8,3.25,44012
44,13,224,168,75.0,45,20.09,11,4.91,44013
44,14,272,202,74.26,47,17.28,23,8.46,44014
44,15,377,306,81.17,49,13.0,22,5.84,44015
44,16,325,265,81.54,46,14.15,14,4.31,44016
44,17,333,271,81.38,35,10.51,27,8.11,44017
44,18,231,183,79.22,37,16.02,11,4.76,44018
44,19,188,148,78.72,27,14.36,13,6.91,44019
44,20,291,230,79.04,40,13.75,21,7.22,44020
44,21,337,278,82.49,46,13.65,13,3.86,44021
44,22,384,309,80.47,53,13.8,22,5.73,44022
44,23,269,224,83.27,34,12.64,11,4.09,44023
44,24,207,163,78.74,31,14.98,13,6.28,44024
44,25,332,253,76.2,56,16.87,23,6.93,44025
44,26,241,192,79.67,32,13.28,17,7.05,44026
44,27,346,271,78.32,53,15.32,22,6.36,44027
44,28,235,182,77.45,41,17.45,12,5.11,44028
44,29,326,247,75.77,62,19.02,17,5.21,44029
44,30,248,207,83.47,21,8.47,20,8.06,44030
44,31,328,250,76.22,60,18.29,18,5.49,44031
44,32,236,196,83.05,30,12.71,10,4.24,44032
44,33,352,300,85.23,25,7.1,27,7.67,44033
44,34,223,170,76.23,39,17.49,14,6.28,44034
44,35,250,194,77.6,41,16.4,15,6.0,44035
44,36,313,229,73.16,60,19.17,24,7.67,44036
44,37,390,325,83.33,49,12.56,16,4.1,44037
44,38,293,215,73.38,58,19.8,20,6.83,44038
44,39,356,259,72.75,79,22.19,18,5.06,44039
44,40,347,247,71.18,79,22.77,21,6.05,44040
44,41,264,209,79.17,41,15.53,14,5.3,44041
44,42,390,320,82.05,53,13.59,17,4.36,44042
44,43,364,288,79.12,59,16.21,17,4.67,44043
44,44,337,263,78.04,55,16.32,19,5.64,44044
44,45,353,297,84.14,34,9.63,22,6.23,44045
44,46,229,187,81.66,27,11.79,15,6.55,44046
44,47,398,302,75.88,81,20.35,15,3.77,44047
44,48,252,200,79.37,37,14.68,15,5.95,44048
44,49,482,386,80.08,78,16.18,18,3.73,44049
44,50,291,215,73.88,56,19.24,20,6.87,44050
44,51,254,194,76.38,47,18.5,13,5.12,44051
45,1,229,186,81.22,32,13.97,11,4.8,45001
45,2,318,255,80.19,46,14.47,17,5.35,45002
45,3,341,283,82.99,49,14.37,9,2.64,45003
45,4,376,266,70.74,99,26.33,11,2.93,45004
45,5,336,240,71.43,87,25.89,9,2.68,45005
45,6,299,239,79.93,52,17.39,8,2.68,45006
45,7,240,173,72.08,48,20.0,19,7.92,45007
45,8,235,190,80.85,40,17.02,5,2.13,45008
45,9,325,243,74.77,73,22.46,9,2.77,45009
45,10,351,271,77.21,56,15.95,24,6.84,45010
45,11,284,207,72.89,66,23.24,11,3.87,45011
45,12,320,252,78.75,54,16.88,14,4.38,45012
45,13,316,259,81.96,43,13.61,14,4.43,45013
45,14,337,266,78.93,48,14.24,23,6.82,45014
45,15,299,229,76.59,65,21.74,5,1.67,45015
45,16,301,249,82.72,35,11.63,17,5.65,45016
45,17,259,200,77.22,41,15.83,18,6.95,45017
45,18,279,222,79.57,37,13.26,20,7.17,45018
45,19,314,249,79.3,55,17.52,10,3.18,45019
45,20,273,207,75.82,56,20.51,10,3.66,45020
45,21,287,221,77.0,56,19.51,10,3.48,45021
45,22,277,206,74.37,58,20.94,13,4.69,45022
45,23,300,226,75.33,66,22.0,8,2.67,45023
45,24,386,288,74.61,83,21.5,15,3.89,45024
45,25,288,236,81.94,42,14.58,10,3.47,45025
45,26,305,244,80.0,41,13.44,20,6.56,45026
45,27,267,207,77.53,50,18.73,10,3.75,45027
45,28,248,207,83.47,26,10.48,15,6.05,45028
45,29,279,220,78.85,43,15.41,16,5.73,45029
45,30,296,207,69.93,74,25.0,15,5.07,45030
45,31,273,209,76.56,47,17.22,17,6.23,45031
45,32,184,149,80.98,30,16.3,5,2.72,45032
45,33,279,215,77.06,51,18.28,13,4.66,45033
45,34,222,167,75.23,46,20.72,9,4.05,45034
45,35,293,216,73.72,57,19.45,20,6.83,45035
45,36,284,210,73.94,61,21.48,13,4.58,45036
45,37,288,227,78.82,47,16.32,14,4.86,45037
45,38,317,250,78.86,46,14.51,21,6.62,45038
45,39,327,250,76.45,54,16.51,23,7.03,45039
45,40,314,252,80.25,45,14.33,17,5.41,45040
45,41,192,137,71.35,33,17.19,22,11.46,45041
45,42,264,226,85.61,31,11.74,7,2.65,45042
45,43,252,205,81.35,32,12.7,15,5.95,45043
45,44,299,230,76.92,58,19.4,11,3.68,45044
45,45,244,189,77.46,45,18.44,10,4.1,45045
45,46,279,227,81.36,40,14.34,12,4.3,45046
45,47,306,226,73.86,64,20.92,16,5.23,45047
45,48,277,224,80.87,38,13.72,15,5.42,45048
45,49,307,244,79.48,51,16.61,12,3.91,45049
45,50,268,195,72.76,62,23.13,11,4.1,45050
45,51,280,214,76.43,59,21.07,7,2.5,45051
45,52,305,243,79.67,56,18.36,6,1.97,45052
45,53,216,164,75.93,42,19.44,10,4.63,45053
46,1,495,409,82.63,67,13.54,19,3.84,46001
46,2,363,292,80.44,26,7.16,45,12.4,46002
46,3,337,294,87.24,18,5.34,25,7.42,46003
46,4,294,235,79.93,35,11.9,24,8.16,46004
46,5,222,183,82.43,31,13.96,8,3.6,46005
46,6,322,276,85.71,28,8.7,18,5.59,46006
46,7,218,177,81.19,26,11.93,15,6.88,46007
46,8,337,276,81.9,42,12.46,19,5.64,46008
46,9,308,237,76.95,40,12.99,31,10.06,46009
46,10,258,208,80.62,31,12.02,19,7.36,46010
46,11,362,303,83.7,42,11.6,17,4.7,46011
46,12,282,229,81.21,23,8.16,30,10.64,46012
46,13,293,206,70.31,65,22.18,22,7.51,46013
46,14,257,209,81.32,15,5.84,33,12.84,46014
46,15,334,277,82.93,40,11.98,17,5.09,46015
46,16,298,228,76.51,43,14.43,27,9.06,46016
46,17,428,340,79.44,70,16.36,18,4.21,46017
46,18,355,280,78.87,60,16.9,15,4.23,46018
46,19,338,271,80.18,24,7.1,43,12.72,46019
46,20,254,215,84.65,26,10.24,13,5.12,46020
46,21,124,97,78.23,17,13.71,10,8.06,46021
46,22,242,171,70.66,52,21.49,19,7.85,46022
46,23,190,174,91.58,8,4.21,8,4.21,46023
46,24,273,203,74.36,49,17.95,21,7.69,46024
46,25,360,265,73.61,77,21.39,18,5.0,46025
46,26,305,254,83.28,23,7.54,28,9.18,46026
46,27,303,224,73.93,50,16.5,29,9.57,46027
46,28,367,281,76.57,68,18.53,18,4.9,46028
46,29,301,249,82.72,39,12.96,13,4.32,46029
46,30,335,266,79.4,57,17.01,12,3.58,46030
46,31,355,277,78.03,47,13.24,31,8.73,46031
46,32,243,177,72.84,46,18.93,20,8.23,46032
46,33,385,318,82.6,52,13.51,15,3.9,46033
46,34,341,287,84.16,34,9.97,20,5.87,46034
46,35,338,270,79.88,48,14.2,20,5.92,46035
46,36,327,255,77.98,51,15.6,21,6.42,46036
46,37,232,187,80.6,31,13.36,14,6.03,46037
46,38,239,193,80.75,29,12.13,17,7.11,46038
46,39,350,277,79.14,55,15.71,18,5.14,46039
46,40,230,187,81.3,28,12.17,15,6.52,46040
46,41,267,221,82.77,28,10.49,18,6.74,46041
46,42,300,233,77.67,34,11.33,33,11.0,46042
46,43,375,313,83.47,39,10.4,23,6.13,46043
46,44,213,189,88.73,15,7.04,9,4.23,46044
46,45,339,288,84.96,39,11.5,12,3.54,46045
46,46,257,206,80.16,36,14.01,15,5.84,46046
46,47,121,99,81.82,13,10.74,9,7.44,46047
47,1,367,298,81.2,25,6.81,44,11.99,47001
47,2,252,206,81.75,36,14.29,10,3.97,47002
47,3,250,204,81.6,28,11.2,18,7.2,47003
47,4,342,311,90.94,24,7.02,7,2.05,47004
47,5,336,264,78.57,48,14.29,24,7.14,47005
47,6,361,304,84.21,37,10.25,20,5.54,47006
47,7,320,259,80.94,43,13.44,18,5.63,47007
47,8,383,322,84.07,37,9.66,24,6.27,47008
47,9,232,201,86.64,21,9.05,10,4.31,47009
47,10,243,187,76.95,24,9.88,32,13.17,47010
47,11,498,435,87.35,24,4.82,39,7.83,47011
47,12,298,251,84.23,28,9.4,19,6.38,47012
47,13,436,365,83.72,40,9.17,31,7.11,47013
47,14,243,188,77.37,28,11.52,27,11.11,47014
47,15,340,283,83.24,23,6.76,34,10.0,47015
47,16,295,240,81.36,27,9.15,28,9.49,47016
47,17,291,245,84.19,27,9.28,19,6.53,47017
47,18,340,278,81.76,35,10.29,27,7.94,47018
47,19,350,300,85.71,25,7.14,25,7.14,47019
47,20,301,245,81.4,34,11.3,22,7.31,47020
47,21,349,281,80.52,46,13.18,22,6.3,47021
47,22,313,259,82.75,30,9.58,24,7.67,47022
47,23,174,141,81.03,15,8.62,18,10.34,47023
47,24,338,266,78.7,53,15.68,19,5.62,47024
47,25,338,278,82.25,36,10.65,24,7.1,47025
47,26,453,378,83.44,36,7.95,39,8.61,47026
47,27,292,225,77.05,43,14.73,24,8.22,47027
47,28,386,336,87.05,24,6.22,26,6.74,47028
47,29,307,253,82.41,31,10.1,23,7.49,47029
47,30,358,292,81.56,37,10.34,29,8.1,47030
47,31,301,247,82.06,27,8.97,27,8.97,47031
47,32,335,286,85.37,20,5.97,29,8.66,47032
47,33,323,264,81.73,24,7.43,35,10.84,47033
47,34,373,319,85.52,22,5.9,32,8.58,47034
47,35,472,392,83.05,52,11.02,28,5.93,47035
47,36,436,346,79.36,45,10.32,45,10.32,47036
47,37,414,330,79.71,58,14.01,26,6.28,47037
47,38,346,283,81.79,39,11.27,24,6.94,47038
47,39,318,262,82.39,34,10.69,22,6.92,47039
47,40,323,257,79.57,38,11.76,28,8.67,47040
47,41,479,411,85.8,40,8.35,28,5.85,47041
47,42,270,216,80.0,26,9.63,28,10.37,47042
47,43,222,174,78.38,35,15.77,13,5.86,47043
47,44,405,310,76.54,70,17.28,25,6.17,47044
47,45,322,240,74.53,31,9.63,51,15.84,47045
47,46,245,195,79.59,35,14.29,15,6.12,47046
47,47,282,219,77.66,35,12.41,28,9.93,47047
47,48,58,51,87.93,4,6.9,3,5.17,47048
47,49,209,166,79.43,28,13.4,15,7.18,47049
47,50,257,202,78.6,43,16.73,12,4.67,47050
47,51,203,169,83.25,23,11.33,11,5.42,47051
47,52,96,84,87.5,11,11.46,1,1.04,47052
48,1,321,262,81.62,35,10.9,24,7.48,48001
48,2,274,209,76.28,40,14.6,25,9.12,48002
48,3,374,302,80.75,44,11.76,28,7.49,48003
48,4,391,296,75.7,67,17.14,28,7.16,48004
48,5,293,226,77.13,45,15.36,22,7.51,48005
48,6,326,262,80.37,44,13.5,20,6.13,48006
48,7,241,201,83.4,15,6.22,25,10.37,48007
48,8,219,177,80.82,31,14.16,11,5.02,48008
48,9,301,242,80.4,39,12.96,20,6.64,48009
48,10,191,164,85.86,15,7.85,12,6.28,48010
48,11,388,325,83.76,29,7.47,34,8.76,48011
48,12,281,237,84.34,29,10.32,15,5.34,48012
48,13,261,200,76.63,40,15.33,21,8.05,48013
48,14,343,241,70.26,83,24.2,19,5.54,48014
48,15,151,126,83.44,10,6.62,15,9.93,48015
48,16,273,225,82.42,32,11.72,16,5.86,48016
48,17,279,224,80.29,33,11.83,22,7.89,48017
48,18,245,210,85.71,21,8.57,14,5.71,48018
48,19,246,203,82.52,26,10.57,17,6.91,48019
48,20,148,123,83.11,16,10.81,9,6.08,48020
48,21,142,116,81.69,16,11.27,10,7.04,48021
48,22,393,325,82.7,56,14.25,12,3.05,48022
48,23,331,259,78.25,53,16.01,19,5.74,48023
48,24,369,316,85.64,30,8.13,23,6.23,48024
48,25,284,237,83.45,27,9.51,20,7.04,48025
48,26,334,264,79.04,47,14.07,23,6.89,48026
48,27,193,159,82.38,27,13.99,7,3.63,48027
48,28,265,217,81.89,27,10.19,21,7.92,48028
48,29,215,185,86.05,20,9.3,10,4.65,48029
48,30,278,223,80.22,28,10.07,27,9.71,48030
48,31,246,210,85.37,21,8.54,15,6.1,48031
48,32,263,214,81.37,17,6.46,32,12.17,48032
48,33,253,215,84.98,28,11.07,10,3.95,48033
48,34,190,164,86.32,22,11.58,4,2.11,48034
48,35,225,176,78.22,32,14.22,17,7.56,48035
48,36,260,216,83.08,29,11.15,15,5.77,48036
48,37,221,177,80.09,23,10.41,21,9.5,48037
48,38,359,307,85.52,27,7.52,25,6.96,48038
48,39,234,188,80.34,26,11.11,20,8.55,48039
48,40,203,168,82.76,13,6.4,22,10.84,48040
48,41,191,156,81.68,24,12.57,11,5.76,48041
48,42,232,197,84.91,10,4.31,25,10.78,48042
48,43,378,315,83.33,34,8.99,29,7.67,48043
48,44,301,253,84.05,23,7.64,25,8.31,48044
48,45,214,181,84.58,19,8.88,14,6.54,48045
48,46,224,174,77.68,23,10.27,27,12.05,48046
48,47,228,197,86.4,10,4.39,21,9.21,48047
48,48,251,207,82.47,31,12.35,13,5.18,48048
48,49,148,123,83.11,10,6.76,15,10.14,48049
48,50,332,283,85.24,18,5.42,31,9.34,48050
48,51,391,300,76.73,46,11.76,45,11.51,48051
48,52,214,164,76.64,24,11.21,26,12.15,48052
48,53,210,163,77.62,31,14.76,16,7.62,48053
48,54,193,168,87.05,17,8.81,8,4.15,48054
48,55,168,122,72.62,25,14.88,21,12.5,48055
48,56,168,148,88.1,13,7.74,7,4.17,48056
49,1,229,218,95.2,7,3.06,4,1.75,49001
49,2,385,312,81.04,49,12.73,24,6.23,49002
49,3,187,153,81.82,14,7.49,20,10.7,49003
49,4,146,132,90.41,7,4.79,7,4.79,49004
49,5,267,234,87.64,14,5.24,19,7.12,49005
49,6,266,228,85.71,17,6.39,21,7.89,49006
49,7,237,195,82.28,20,8.44,22,9.28,49007
49,8,269,225,83.64,19,7.06,25,9.29,49008
49,9,222,176,79.28,18,8.11,28,12.61,49009
49,10,222,181,81.53,28,12.61,13,5.86,49010
49,11,220,181,82.27,23,10.45,16,7.27,49011
49,12,283,246,86.93,16,5.65,21,7.42,49012
49,13,336,277,82.44,38,11.31,21,6.25,49013
49,14,273,209,76.56,33,12.09,31,11.36,49014
49,15,178,146,82.02,14,7.87,18,10.11,49015
49,16,236,177,75.0,34,14.41,25,10.59,49016
49,17,35,29,82.86,3,8.57,3,8.57,49017
49,18,180,147,81.67,21,11.67,12,6.67,49018
49,19,183,166,90.71,9,4.92,8,4.37,49019
49,20,298,255,85.57,22,7.38,21,7.05,49020
49,21,115,79,68.7,20,17.39,16,13.91,49021
49,22,251,210,83.67,20,7.97,21,8.37,49022
49,23,221,187,84.62,9,4.07,25,11.31,49023
49,24,295,256,86.78,20,6.78,19,6.44,49024
49,25,290,228,78.62,23,7.93,39,13.45,49025
49,26,270,193,71.48,54,20.0,23,8.52,49026
49,27,297,247,83.16,15,5.05,35,11.78,49027
49,28,223,193,86.55,19,8.52,11,4.93,49028
49,29,289,228,78.89,27,9.34,34,11.76,49029
49,30,267,222,83.15,23,8.61,22,8.24,49030
49,31,191,155,81.15,13,6.81,23,12.04,49031
49,32,208,160,76.92,21,10.1,27,12.98,49032
49,33,212,180,84.91,15,7.08,17,8.02,49033
49,34,260,224,86.15,20,7.69,16,6.15,49034
49,35,347,279,80.4,36,10.37,32,9.22,49035
49,36,348,277,79.6,29,8.33,42,12.07,49036
49,37,315,271,86.03,17,5.4,27,8.57,49037
49,38,196,178,90.82,7,3.57,11,5.61,49038
49,39,209,177,84.69,14,6.7,18,8.61,49039
49,40,217,186,85.71,19,8.76,12,5.53,49040
49,41,240,211,87.92,17,7.08,12,5.0,49041
49,42,262,227,86.64,17,6.49,18,6.87,49042
50,1,310,251,80.97,43,13.87,16,5.16,50001
50,2,318,251,78.93,54,16.98,13,4.09,50002
50,3,273,230,84.25,32,11.72,11,4.03,50003
50,4,288,241,83.68,38,13.19,9,3.13,50004
50,5,307,254,82.74,37,12.05,16,5.21,50005
50,6,252,204,80.95,25,9.92,23,9.13,50006
50,7,314,261,83.12,30,9.55,23,7.32,50007
50,8,199,168,84.42,19,9.55,12,6.03,50008
50,9,229,193,84.28,27,11.79,9,3.93,50009
50,10,175,147,84.0,23,13.14,5,2.86,50010
50,11,283,225,79.51,46,16.25,12,4.24,50011
50,12,194,159,81.96,27,13.92,8,4.12,50012
