ward,precinct,total,Maria Pappas,Maria Pappas Percent,Erik Peck,Erik Peck Percent,precinct_id
26,2,155,142,91.61,13,8.39,26002
26,3,146,136,93.15,10,6.85,26003
26,4,116,106,91.38,10,8.62,26004
26,5,196,180,91.84,16,8.16,26005
26,6,116,112,96.55,4,3.45,26006
26,7,103,95,92.23,8,7.77,26007
26,8,128,110,85.94,18,14.06,26008
26,9,112,105,93.75,7,6.25,26009
26,10,102,99,97.06,3,2.94,26010
26,11,146,135,92.47,11,7.53,26011
26,12,99,93,93.94,6,6.06,26012
26,13,168,150,89.29,18,10.71,26013
26,14,133,123,92.48,10,7.52,26014
26,15,135,127,94.07,8,5.93,26015
26,16,108,101,93.52,7,6.48,26016
26,17,126,107,84.92,19,15.08,26017
26,18,91,83,91.21,8,8.79,26018
26,19,205,175,85.37,30,14.63,26019
26,20,176,166,94.32,10,5.68,26020
26,21,176,160,90.91,16,9.09,26021
26,22,106,99,93.4,7,6.6,26022
26,23,132,115,87.12,17,12.88,26023
26,24,108,92,85.19,16,14.81,26024
26,25,59,56,94.92,3,5.08,26025
26,26,100,92,92.0,8,8.0,26026
26,27,137,131,95.62,6,4.38,26027
26,28,129,123,95.35,6,4.65,26028
26,29,142,132,92.96,10,7.04,26029
26,30,120,109,90.83,11,9.17,26030
26,31,119,110,92.44,9,7.56,26031
26,32,183,149,81.42,34,18.58,26032
26,33,88,72,81.82,16,18.18,26033
26,34,153,142,92.81,11,7.19,26034
26,35,165,141,85.45,24,14.55,26035
26,36,134,123,91.79,11,8.21,26036
26,37,85,74,87.06,11,12.94,26037
26,38,116,110,94.83,6,5.17,26038
26,39,103,103,100.0,0,0.0,26039
26,40,81,74,91.36,7,8.64,26040
26,41,129,122,94.57,7,5.43,26041
26,42,104,100,96.15,4,3.85,26042
26,43,105,96,91.43,9,8.57,26043
26,44,83,78,93.98,5,6.02,26044
26,45,162,150,92.59,12,7.41,26045
26,46,218,189,86.7,29,13.3,26046
26,47,91,82,90.11,9,9.89,26047
26,48,162,150,92.59,12,7.41,26048
26,49,106,102,96.23,4,3.77,26049
26,50,76,68,89.47,8,10.53,26050
26,51,149,131,87.92,18,12.08,26051
26,52,49,44,89.8,5,10.2,26052
26,53,87,82,94.25,5,5.75,26053
26,54,110,103,93.64,7,6.36,26054
26,55,102,96,94.12,6,5.88,26055
26,56,137,129,94.16,8,5.84,26056
26,57,108,101,93.52,7,6.48,26057
26,58,108,101,93.52,7,6.48,26058
26,59,167,154,92.22,13,7.78,26059
26,60,137,118,86.13,19,13.87,26060
26,61,62,58,93.55,4,6.45,26061
26,62,181,165,91.16,16,8.84,26062
26,63,66,63,95.45,3,4.55,26063
27,1,257,201,78.21,56,21.79,27001
27,2,175,168,96.0,7,4.0,27002
27,3,204,199,97.55,5,2.45,27003
27,4,170,157,92.35,13,7.65,27004
27,5,93,71,76.34,22,23.66,27005
27,6,131,126,96.18,5,3.82,27006
27,7,230,171,74.35,59,25.65,27007
27,8,200,199,99.5,1,0.5,27008
27,9,258,238,92.25,20,7.75,27009
27,10,284,280,98.59,4,1.41,27010
27,11,271,240,88.56,31,11.44,27011
27,12,221,176,79.64,45,20.36,27012
27,13,205,186,90.73,19,9.27,27013
27,14,276,271,98.19,5,1.81,27014
27,15,155,151,97.42,4,2.58,27015
27,16,110,82,74.55,28,25.45,27016
27,17,225,181,80.44,44,19.56,27017
27,18,225,177,78.67,48,21.33,27018
27,19,196,188,95.92,8,4.08,27019
27,20,329,322,97.87,7,2.13,27020
27,21,153,152,99.35,1,0.65,27021
27,22,209,204,97.61,5,2.39,27022
27,23,39,39,100.0,0,0.0,27023
27,24,190,189,99.47,1,0.53,27024
27,25,150,147,98.0,3,2.0,27025
27,26,174,172,98.85,2,1.15,27026
27,27,151,147,97.35,4,2.65,27027
27,28,196,162,82.65,34,17.35,27028
27,29,172,169,98.26,3,1.74,27029
27,30,107,105,98.13,2,1.87,27030
27,31,141,141,100.0,0,0.0,27031
27,32,192,181,94.27,11,5.73,27032
27,33,195,181,92.82,14,7.18,27033
27,34,188,185,98.4,3,1.6,27034
27,35,214,184,85.98,30,14.02,27035
27,36,187,177,94.65,10,5.35,27036
27,37,152,139,91.45,13,8.55,27037
27,38,172,156,90.7,16,9.3,27038
27,39,117,117,100.0,0,0.0,27039
27,40,150,149,99.33,1,0.67,27040
27,41,259,214,82.63,45,17.37,27041
27,42,188,151,80.32,37,19.68,27042
27,43,103,103,100.0,0,0.0,27043
27,44,154,152,98.7,2,1.3,27044
27,45,149,146,97.99,3,2.01,27045
27,46,219,213,97.26,6,2.74,27046
27,47,161,157,97.52,4,2.48,27047
27,48,231,228,98.7,3,1.3,27048
27,49,213,210,98.59,3,1.41,27049
27,50,256,205,80.08,51,19.92,27050
27,51,125,120,96.0,5,4.0,27051
27,52,179,174,97.21,5,2.79,27052
27,53,158,137,86.71,21,13.29,27053
27,54,256,215,83.98,41,16.02,27054
27,55,169,165,97.63,4,2.37,27055
27,56,142,130,91.55,12,8.45,27056
27,57,184,162,88.04,22,11.96,27057
27,58,106,87,82.08,19,17.92,27058
27,59,230,213,92.61,17,7.39,27059
28,1,173,169,97.69,4,2.31,28001
28,2,252,250,99.21,2,0.79,28002
28,3,147,145,98.64,2,1.36,28003
28,4,251,245,97.61,6,2.39,28004
28,5,185,178,96.22,7,3.78,28005
28,6,163,159,97.55,4,2.45,28006
28,7,210,204,97.14,6,2.86,28007
28,8,168,163,97.02,5,2.98,28008
28,9,160,159,99.38,1,0.63,28009
28,10,51,50,98.04,1,1.96,28010
28,11,166,162,97.59,4,2.41,28011
28,12,159,156,98.11,3,1.89,28012
28,13,124,121,97.58,3,2.42,28013
28,14,140,137,97.86,3,2.14,28014
28,15,200,196,98.0,4,2.0,28015
28,16,182,180,98.9,2,1.1,28016
28,17,167,162,97.01,5,2.99,28017
28,18,261,248,95.02,13,4.98,28018
28,19,204,203,99.51,1,0.49,28019
28,20,237,231,97.47,6,2.53,28020
28,21,247,244,98.79,3,1.21,28021
28,22,185,174,94.05,11,5.95,28022
28,23,199,195,97.99,4,2.01,28023
28,24,128,120,93.75,8,6.25,28024
28,25,157,153,97.45,4,2.55,28025
28,26,191,185,96.86,6,3.14,28026
28,27,249,247,99.2,2,0.8,28027
28,28,135,134,99.26,1,0.74,28028
28,29,195,189,96.92,6,3.08,28029
28,30,141,139,98.58,2,1.42,28030
28,31,178,177,99.44,1,0.56,28031
28,32,186,179,96.24,7,3.76,28032
28,33,220,214,97.27,6,2.73,28033
28,34,30,28,93.33,2,6.67,28034
28,35,164,160,97.56,4,2.44,28035
28,36,149,145,97.32,4,2.68,28036
28,37,306,304,99.35,2,0.65,28037
28,38,91,85,93.41,6,6.59,28038
28,39,171,167,97.66,4,2.34,28039
28,40,252,250,99.21,2,0.79,28040
28,41,184,180,97.83,4,2.17,28041
28,42,173,168,97.11,5,2.89,28042
28,43,246,240,97.56,6,2.44,28043
28,44,220,218,99.09,2,0.91,28044
28,45,220,216,98.18,4,1.82,28045
28,46,209,204,97.61,5,2.39,28046
28,47,216,203,93.98,13,6.02,28047
28,48,105,98,93.33,7,6.67,28048
28,49,103,99,96.12,4,3.88,28049
28,50,120,119,99.17,1,0.83,28050
28,51,178,171,96.07,7,3.93,28051
28,52,143,138,96.5,5,3.5,28052
28,53,90,87,96.67,3,3.33,28053
28,54,148,147,99.32,1,0.68,28054
28,55,182,178,97.8,4,2.2,28055
28,56,201,195,97.01,6,2.99,28056
28,57,207,202,97.58,5,2.42,28057
28,58,182,179,98.35,3,1.65,28058
28,59,126,124,98.41,2,1.59,28059
28,60,130,127,97.69,3,2.31,28060
28,61,129,126,97.67,3,2.33,28061
29,1,256,256,100.0,0,0.0,29001
29,2,212,190,89.62,22,10.38,29002
29,3,342,337,98.54,5,1.46,29003
29,4,258,253,98.06,5,1.94,29004
29,5,222,216,97.3,6,2.7,29005
29,6,145,134,92.41,11,7.59,29006
29,7,175,166,94.86,9,5.14,29007
29,8,193,191,98.96,2,1.04,29008
29,9,190,159,83.68,31,16.32,29009
29,10,178,178,100.0,0,0.0,29010
29,11,255,251,98.43,4,1.57,29011
29,12,313,306,97.76,7,2.24,29012
29,13,276,273,98.91,3,1.09,29013
29,14,330,327,99.09,3,0.91,29014
29,15,290,284,97.93,6,2.07,29015
29,16,324,319,98.46,5,1.54,29016
29,17,207,206,99.52,1,0.48,29017
29,18,302,293,97.02,9,2.98,29018
29,19,220,214,97.27,6,2.73,29019
29,20,266,251,94.36,15,5.64,29020
29,21,231,222,96.1,9,3.9,29021
29,22,263,230,87.45,33,12.55,29022
29,23,284,277,97.54,7,2.46,29023
29,24,197,184,93.4,13,6.6,29024
29,25,254,252,99.21,2,0.79,29025
29,26,298,294,98.66,4,1.34,29026
29,27,216,214,99.07,2,0.93,29027
29,28,328,321,97.87,7,2.13,29028
29,29,329,320,97.26,9,2.74,29029
29,30,164,147,89.63,17,10.37,29030
29,31,241,240,99.59,1,0.41,29031
29,32,203,177,87.19,26,12.81,29032
29,33,262,256,97.71,6,2.29,29033
29,34,180,164,91.11,16,8.89,29034
29,35,225,219,97.33,6,2.67,29035
29,36,270,269,99.63,1,0.37,29036
29,37,267,266,99.63,1,0.37,29037
29,38,248,242,97.58,6,2.42,29038
29,39,180,164,91.11,16,8.89,29039
29,40,355,353,99.44,2,0.56,29040
29,41,321,319,99.38,2,0.62,29041
29,42,303,301,99.34,2,0.66,29042
29,43,350,345,98.57,5,1.43,29043
29,44,311,307,98.71,4,1.29,29044
29,45,241,236,97.93,5,2.07,29045
29,46,245,242,98.78,3,1.22,29046
29,47,342,328,95.91,14,4.09,29047
29,48,211,208,98.58,3,1.42,29048
29,49,289,287,99.31,2,0.69,29049
29,50,242,238,98.35,4,1.65,29050
29,51,256,252,98.44,4,1.56,29051
29,52,132,118,89.39,14,10.61,29052
30,1,215,183,85.12,32,14.88,30001
30,2,148,132,89.19,16,10.81,30002
30,3,286,258,90.21,28,9.79,30003
30,4,187,170,90.91,17,9.09,30004
30,5,115,100,86.96,15,13.04,30005
30,6,132,122,92.42,10,7.58,30006
30,7,162,156,96.3,6,3.7,30007
30,8,235,204,86.81,31,13.19,30008
30,9,189,169,89.42,20,10.58,30009
30,10,147,139,94.56,8,5.44,30010
30,11,139,128,92.09,11,7.91,30011
30,12,156,142,91.03,14,8.97,30012
30,13,186,156,83.87,30,16.13,30013
30,14,77,67,87.01,10,12.99,30014
30,15,221,183,82.81,38,17.19,30015
30,16,213,180,84.51,33,15.49,30016
30,17,133,121,90.98,12,9.02,30017
30,18,157,140,89.17,17,10.83,30018
30,19,120,113,94.17,7,5.83,30019
30,20,163,157,96.32,6,3.68,30020
30,21,181,167,92.27,14,7.73,30021
30,22,178,164,92.13,14,7.87,30022
30,23,147,136,92.52,11,7.48,30023
30,24,160,153,95.63,7,4.38,30024
30,25,123,107,86.99,16,13.01,30025
30,26,126,121,96.03,5,3.97,30026
30,27,229,209,91.27,20,8.73,30027
30,28,153,134,87.58,19,12.42,30028
30,29,102,97,95.1,5,4.9,30029
30,30,211,176,83.41,35,16.59,30030
30,31,128,124,96.88,4,3.13,30031
30,32,72,67,93.06,5,6.94,30032
30,33,190,180,94.74,10,5.26,30033
30,34,220,191,86.82,29,13.18,30034
30,35,197,179,90.86,18,9.14,30035
30,36,164,144,87.8,20,12.2,30036
30,37,157,131,83.44,26,16.56,30037
30,38,253,222,87.75,31,12.25,30038
30,39,197,177,89.85,20,10.15,30039
30,40,158,145,91.77,13,8.23,30040
30,41,170,163,95.88,7,4.12,30041
31,1,93,85,91.4,8,8.6,31001
31,2,116,100,86.21,16,13.79,31002
31,3,161,141,87.58,20,12.42,31003
31,4,146,132,90.41,14,9.59,31004
31,5,172,150,87.21,22,12.79,31005
31,6,177,157,88.7,20,11.3,31006
31,7,144,133,92.36,11,7.64,31007
31,8,156,142,91.03,14,8.97,31008
31,9,146,132,90.41,14,9.59,31009
31,10,95,88,92.63,7,7.37,31010
31,11,119,108,90.76,11,9.24,31011
31,12,143,133,93.01,10,6.99,31012
31,13,132,119,90.15,13,9.85,31013
31,14,127,114,89.76,13,10.24,31014
31,15,90,84,93.33,6,6.67,31015
31,16,100,90,90.0,10,10.0,31016
31,17,148,137,92.57,11,7.43,31017
31,18,143,130,90.91,13,9.09,31018
31,19,138,125,90.58,13,9.42,31019
31,20,136,127,93.38,9,6.62,31020
31,21,185,178,96.22,7,3.78,31021
31,22,112,102,91.07,10,8.93,31022
31,23,103,93,90.29,10,9.71,31023
31,24,120,111,92.5,9,7.5,31024
31,25,171,161,94.15,10,5.85,31025
31,26,103,89,86.41,14,13.59,31026
31,27,135,126,93.33,9,6.67,31027
31,28,163,147,90.18,16,9.82,31028
31,29,153,140,91.5,13,8.5,31029
31,30,181,167,92.27,14,7.73,31030
31,31,212,197,92.92,15,7.08,31031
31,32,186,174,93.55,12,6.45,31032
31,33,167,143,85.63,24,14.37,31033
31,34,121,116,95.87,5,4.13,31034
31,35,105,100,95.24,5,4.76,31035
31,36,182,172,94.51,10,5.49,31036
31,37,154,147,95.45,7,4.55,31037
31,38,90,81,90.0,9,10.0,31038
31,39,107,101,94.39,6,5.61,31039
31,40,121,108,89.26,13,10.74,31040
31,41,153,141,92.16,12,7.84,31041
31,42,185,168,90.81,17,9.19,31042
31,43,188,168,89.36,20,10.64,31043
31,44,136,122,89.71,14,10.29,31044
31,45,154,140,90.91,14,9.09,31045
31,46,148,137,92.57,11,7.43,31046
31,47,197,182,92.39,15,7.61,31047
31,48,145,131,90.34,14,9.66,31048
31,49,74,69,93.24,5,6.76,31049
31,50,183,157,85.79,26,14.21,31050
31,51,114,105,92.11,9,7.89,31051
32,1,310,274,88.39,36,11.61,32001
32,2,265,217,81.89,48,18.11,32002
32,3,220,192,87.27,28,12.73,32003
32,4,328,277,84.45,51,15.55,32004
32,5,208,178,85.58,30,14.42,32005
32,6,288,251,87.15,37,12.85,32006
32,7,209,162,77.51,47,22.49,32007
32,8,366,282,77.05,84,22.95,32008
32,9,424,377,88.92,47,11.08,32009
32,10,287,225,78.4,62,21.6,32010
32,11,231,203,87.88,28,12.12,32011
32,12,187,173,92.51,14,7.49,32012
32,13,124,98,79.03,26,20.97,32013
32,14,232,206,88.79,26,11.21,32014
32,15,223,189,84.75,34,15.25,32015
32,16,292,259,88.7,33,11.3,32016
32,17,289,256,88.58,33,11.42,32017
32,18,257,196,76.26,61,23.74,32018
32,19,273,247,90.48,26,9.52,32019
32,20,263,213,80.99,50,19.01,32020
32,21,232,192,82.76,40,17.24,32021
32,22,334,278,83.23,56,16.77,32022
32,23,285,237,83.16,48,16.84,32023
32,24,291,222,76.29,69,23.71,32024
32,25,235,199,84.68,36,15.32,32025
32,26,234,205,87.61,29,12.39,32026
32,27,266,218,81.95,48,18.05,32027
32,28,214,190,88.79,24,11.21,32028
32,29,275,235,85.45,40,14.55,32029
32,30,293,218,74.4,75,25.6,32030
32,31,345,289,83.77,56,16.23,32031
32,32,311,238,76.53,73,23.47,32032
32,33,185,160,86.49,25,13.51,32033
32,34,319,276,86.52,43,13.48,32034
32,35,341,295,86.51,46,13.49,32035
32,36,351,288,82.05,63,17.95,32036
32,37,240,204,85.0,36,15.0,32037
32,38,313,274,87.54,39,12.46,32038
32,39,332,257,77.41,75,22.59,32039
32,40,329,281,85.41,48,14.59,32040
32,41,327,263,80.43,64,19.57,32041
32,42,371,306,82.48,65,17.52,32042
32,43,344,262,76.16,82,23.84,32043
32,44,201,169,84.08,32,15.92,32044
32,45,254,216,85.04,38,14.96,32045
32,46,106,94,88.68,12,11.32,32046
32,47,403,313,77.67,90,22.33,32047
32,48,397,293,73.8,104,26.2,32048
32,49,193,151,78.24,42,21.76,32049
32,50,368,281,76.36,87,23.64,32050
32,51,328,249,75.91,79,24.09,32051
32,52,167,142,85.03,25,14.97,32052
33,1,344,314,91.28,30,8.72,33001
33,2,328,283,86.28,45,13.72,33002
33,3,336,305,90.77,31,9.23,33003
33,4,368,342,92.93,26,7.07,33004
33,5,265,241,90.94,24,9.06,33005
33,6,363,333,91.74,30,8.26,33006
33,7,425,372,87.53,53,12.47,33007
33,8,322,292,90.68,30,9.32,33008
33,9,322,292,90.68,30,9.32,33009
33,10,373,326,87.4,47,12.6,33010
33,11,323,294,91.02,29,8.98,33011
33,12,368,325,88.32,43,11.68,33012
33,13,318,293,92.14,25,7.86,33013
33,14,266,242,90.98,24,9.02,33014
33,15,326,292,89.57,34,10.43,33015
33,16,284,259,91.2,25,8.8,33016
33,17,367,335,91.28,32,8.72,33017
33,18,124,104,83.87,20,16.13,33018
33,19,371,329,88.68,42,11.32,33019
33,20,330,302,91.52,28,8.48,33020
33,21,334,305,91.32,29,8.68,33021
33,22,386,358,92.75,28,7.25,33022
33,23,362,326,90.06,36,9.94,33023
33,24,440,393,89.32,47,10.68,33024
33,25,411,375,91.24,36,8.76,33025
33,26,307,272,88.6,35,11.4,33026
33,27,291,250,85.91,41,14.09,33027
34,1,451,445,98.67,6,1.33,34001
34,2,313,301,96.17,12,3.83,34002
34,3,331,328,99.09,3,0.91,34003
34,4,361,357,98.89,4,1.11,34004
34,5,277,273,98.56,4,1.44,34005
34,6,186,183,98.39,3,1.61,34006
34,7,386,383,99.22,3,0.78,34007
34,8,313,310,99.04,3,0.96,34008
34,9,245,238,97.14,7,2.86,34009
34,10,290,286,98.62,4,1.38,34010
34,11,247,246,99.6,1,0.4,34011
34,12,379,371,97.89,8,2.11,34012
34,13,359,352,98.05,7,1.95,34013
34,14,264,260,98.48,4,1.52,34014
34,15,244,240,98.36,4,1.64,34015
34,16,255,250,98.04,5,1.96,34016
34,17,247,242,97.98,5,2.02,34017
34,18,192,190,98.96,2,1.04,34018
34,19,71,70,98.59,1,1.41,34019
34,20,418,410,98.09,8,1.91,34020
34,21,280,276,98.57,4,1.43,34021
34,22,350,342,97.71,8,2.29,34022
34,23,263,255,96.96,8,3.04,34023
34,24,254,251,98.82,3,1.18,34024
34,25,342,336,98.25,6,1.75,34025
34,26,205,199,97.07,6,2.93,34026
34,27,257,249,96.89,8,3.11,34027
34,28,186,184,98.92,2,1.08,34028
34,29,307,305,99.35,2,0.65,34029
34,30,364,357,98.08,7,1.92,34030
34,31,169,165,97.63,4,2.37,34031
34,32,202,201,99.5,1,0.5,34032
34,33,150,149,99.33,1,0.67,34033
34,34,386,381,98.7,5,1.3,34034
34,35,361,354,98.06,7,1.94,34035
34,36,324,317,97.84,7,2.16,34036
34,37,284,280,98.59,4,1.41,34037
34,38,237,235,99.16,2,0.84,34038
34,39,236,235,99.58,1,0.42,34039
34,40,328,326,99.39,2,0.61,34040
34,41,173,169,97.69,4,2.31,34041
34,42,374,365,97.59,9,2.41,34042
34,43,419,416,99.28,3,0.72,34043
34,44,367,361,98.37,6,1.63,34044
34,45,291,284,97.59,7,2.41,34045
34,46,291,286,98.28,5,1.72,34046
34,47,168,165,98.21,3,1.79,34047
34,48,373,365,97.86,8,2.14,34048
34,49,409,405,99.02,4,0.98,34049
34,50,285,283,99.3,2,0.7,34050
34,51,437,422,96.57,15,3.43,34051
34,52,220,218,99.09,2,0.91,34052
34,53,240,234,97.5,6,2.5,34053
34,54,235,232,98.72,3,1.28,34054
34,55,338,329,97.34,9,2.66,34055
34,56,148,148,100.0,0,0.0,34056
34,57,278,274,98.56,4,1.44,34057
34,58,305,300,98.36,5,1.64,34058
34,59,299,293,97.99,6,2.01,34059
34,60,307,302,98.37,5,1.63,34060
34,61,277,274,98.92,3,1.08,34061
35,1,294,264,89.8,30,10.2,35001
35,2,237,215,90.72,22,9.28,35002
35,3,175,158,90.29,17,9.71,35003
35,4,307,269,87.62,38,12.38,35004
35,5,223,200,89.69,23,10.31,35005
35,6,246,217,88.21,29,11.79,35006
35,7,339,305,89.97,34,10.03,35007
35,8,264,240,90.91,24,9.09,35008
35,9,249,229,91.97,20,8.03,35009
35,10,276,247,89.49,29,10.51,35010
35,11,245,223,91.02,22,8.98,35011
35,12,290,260,89.66,30,10.34,35012
35,13,83,76,91.57,7,8.43,35013
35,14,282,266,94.33,16,5.67,35014
35,15,231,211,91.34,20,8.66,35015
35,16,259,239,92.28,20,7.72,35016
35,17,255,220,86.27,35,13.73,35017
35,18,296,260,87.84,36,12.16,35018
35,19,225,212,94.22,13,5.78,35019
35,20,217,196,90.32,21,9.68,35020
35,21,226,197,87.17,29,12.83,35021
35,22,105,92,87.62,13,12.38,35022
35,23,147,132,89.8,15,10.2,35023
35,24,176,155,88.07,21,11.93,35024
35,25,253,222,87.75,31,12.25,35025
35,26,291,256,87.97,35,12.03,35026
35,27,296,270,91.22,26,8.78,35027
35,28,281,262,93.24,19,6.76,35028
35,29,314,284,90.45,30,9.55,35029
35,30,345,309,89.57,36,10.43,35030
35,31,132,120,90.91,12,9.09,35031
35,32,152,140,92.11,12,7.89,35032
35,33,246,219,89.02,27,10.98,35033
35,34,245,228,93.06,17,6.94,35034
35,35,244,223,91.39,21,8.61,35035
35,36,176,157,89.2,19,10.8,35036
36,1,251,223,88.84,28,11.16,36001
36,2,216,183,84.72,33,15.28,36002
36,3,363,339,93.39,24,6.61,36003
36,4,160,147,91.88,13,8.13,36004
36,5,223,190,85.2,33,14.8,36005
36,6,260,221,85.0,39,15.0,36006
36,7,231,185,80.09,46,19.91,36007
36,8,274,236,86.13,38,13.87,36008
36,9,270,225,83.33,45,16.67,36009
36,10,181,154,85.08,27,14.92,36010
36,11,340,298,87.65,42,12.35,36011
36,12,201,173,86.07,28,13.93,36012
36,13,395,356,90.13,39,9.87,36013
36,14,289,253,87.54,36,12.46,36014
36,15,252,223,88.49,29,11.51,36015
36,16,397,368,92.7,29,7.3,36016
36,17,246,208,84.55,38,15.45,36017
36,18,322,271,84.16,51,15.84,36018
36,19,294,250,85.03,44,14.97,36019
36,20,325,271,83.38,54,16.62,36020
36,21,458,379,82.75,79,17.25,36021
36,22,346,303,87.57,43,12.43,36022
36,23,136,131,96.32,5,3.68,36023
36,24,273,263,96.34,10,3.66,36024
36,25,190,152,80.0,38,20.0,36025
36,26,296,233,78.72,63,21.28,36026
36,27,164,131,79.88,33,20.12,36027
36,28,237,209,88.19,28,11.81,36028
36,29,233,200,85.84,33,14.16,36029
36,30,310,260,83.87,50,16.13,36030
36,31,296,260,87.84,36,12.16,36031
36,32,254,214,84.25,40,15.75,36032
36,33,199,173,86.93,26,13.07,36033
36,34,219,171,78.08,48,21.92,36034
36,35,303,267,88.12,36,11.88,36035
36,36,222,202,90.99,20,9.01,36036
36,37,237,193,81.43,44,18.57,36037
36,38,177,157,88.7,20,11.3,36038
36,39,261,220,84.29,41,15.71,36039
36,40,328,275,83.84,53,16.16,36040
36,41,213,176,82.63,37,17.37,36041
36,42,231,188,81.39,43,18.61,36042
36,43,207,177,85.51,30,14.49,36043
36,44,293,263,89.76,30,10.24,36044
36,45,258,240,93.02,18,6.98,36045
36,46,236,204,86.44,32,13.56,36046
36,47,206,168,81.55,38,18.45,36047
36,48,225,187,83.11,38,16.89,36048
36,49,316,262,82.91,54,17.09,36049
36,50,227,199,87.67,28,12.33,36050
36,51,294,261,88.78,33,11.22,36051
36,52,221,188,85.07,33,14.93,36052
36,53,185,166,89.73,19,10.27,36053
36,54,361,337,93.35,24,6.65,36054
36,55,367,324,88.28,43,11.72,36055
37,1,194,184,94.85,10,5.15,37001
37,2,240,227,94.58,13,5.42,37002
37,3,182,171,93.96,11,6.04,37003
37,4,285,273,95.79,12,4.21,37004
37,5,300,297,99.0,3,1.0,37005
37,6,289,286,98.96,3,1.04,37006
37,7,319,312,97.81,7,2.19,37007
37,8,220,212,96.36,8,3.64,37008
37,9,254,247,97.24,7,2.76,37009
37,10,261,256,98.08,5,1.92,37010
37,11,103,97,94.17,6,5.83,37011
37,12,186,177,95.16,9,4.84,37012
37,13,250,239,95.6,11,4.4,37013
37,14,312,309,99.04,3,0.96,37014
37,15,282,280,99.29,2,0.71,37015
37,16,244,238,97.54,6,2.46,37016
37,17,229,226,98.69,3,1.31,37017
37,18,276,269,97.46,7,2.54,37018
37,19,202,191,94.55,11,5.45,37019
37,20,252,247,98.02,5,1.98,37020
37,21,295,292,98.98,3,1.02,37021
37,22,170,165,97.06,5,2.94,37022
37,23,218,214,98.17,4,1.83,37023
37,24,260,255,98.08,5,1.92,37024
37,25,309,299,96.76,10,3.24,37025
37,26,281,280,99.64,1,0.36,37026
37,27,283,274,96.82,9,3.18,37027
37,28,268,261,97.39,7,2.61,37028
37,29,291,286,98.28,5,1.72,37029
37,30,197,189,95.94,8,4.06,37030
37,31,276,269,97.46,7,2.54,37031
37,32,253,245,96.84,8,3.16,37032
37,33,229,224,97.82,5,2.18,37033
37,34,284,280,98.59,4,1.41,37034
37,35,269,257,95.54,12,4.46,37035
37,36,246,240,97.56,6,2.44,37036
37,37,288,280,97.22,8,2.78,37037
37,38,311,306,98.39,5,1.61,37038
37,39,242,218,90.08,24,9.92,37039
37,40,267,265,99.25,2,0.75,37040
37,41,307,297,96.74,10,3.26,37041
37,42,172,165,95.93,7,4.07,37042
37,43,223,212,95.07,11,4.93,37043
38,1,268,228,85.07,40,14.93,38001
38,2,207,174,84.06,33,15.94,38002
38,3,198,156,78.79,42,21.21,38003
38,4,111,94,84.68,17,15.32,38004
38,5,370,312,84.32,58,15.68,38005
38,6,262,225,85.88,37,14.12,38006
38,7,281,241,85.77,40,14.23,38007
38,8,175,136,77.71,39,22.29,38008
38,9,201,168,83.58,33,16.42,38009
38,10,319,270,84.64,49,15.36,38010
38,11,177,147,83.05,30,16.95,38011
38,12,292,247,84.59,45,15.41,38012
38,13,228,199,87.28,29,12.72,38013
38,14,204,175,85.78,29,14.22,38014
38,15,171,137,80.12,34,19.88,38015
38,16,247,224,90.69,23,9.31,38016
38,17,187,174,93.05,13,6.95,38017
38,18,251,212,84.46,39,15.54,38018
38,19,294,254,86.39,40,13.61,38019
38,20,315,260,82.54,55,17.46,38020
38,21,242,204,84.3,38,15.7,38021
38,22,251,211,84.06,40,15.94,38022
38,23,183,151,82.51,32,17.49,38023
38,24,158,143,90.51,15,9.49,38024
38,25,200,176,88.0,24,12.0,38025
38,26,195,173,88.72,22,11.28,38026
38,27,156,136,87.18,20,12.82,38027
38,28,189,164,86.77,25,13.23,38028
38,29,223,195,87.44,28,12.56,38029
38,30,236,205,86.86,31,13.14,38030
38,31,285,243,85.26,42,14.74,38031
38,32,297,247,83.16,50,16.84,38032
38,33,195,176,90.26,19,9.74,38033
38,34,164,141,85.98,23,14.02,38034
38,35,291,246,84.54,45,15.46,38035
38,36,214,188,87.85,26,12.15,38036
38,37,239,213,89.12,26,10.88,38037
38,38,289,236,81.66,53,18.34,38038
38,39,224,198,88.39,26,11.61,38039
38,40,177,157,88.7,20,11.3,38040
38,41,304,259,85.2,45,14.8,38041
38,42,293,252,86.01,41,13.99,38042
38,43,257,232,90.27,25,9.73,38043
38,44,249,198,79.52,51,20.48,38044
38,45,281,241,85.77,40,14.23,38045
38,46,232,189,81.47,43,18.53,38046
38,47,237,208,87.76,29,12.24,38047
38,48,230,205,89.13,25,10.87,38048
38,49,218,187,85.78,31,14.22,38049
38,50,245,200,81.63,45,18.37,38050
38,51,193,165,85.49,28,14.51,38051
38,52,241,215,89.21,26,10.79,38052
38,53,57,54,94.74,3,5.26,38053
39,1,260,211,81.15,49,18.85,39001
39,2,439,355,80.87,84,19.13,39002
39,3,271,217,80.07,54,19.93,39003
39,4,213,178,83.57,35,16.43,39004
39,5,187,158,84.49,29,15.51,39005
39,6,268,213,79.48,55,20.52,39006
39,7,193,171,88.6,22,11.4,39007
39,8,307,281,91.53,26,8.47,39008
39,9,332,293,88.25,39,11.75,39009
39,10,222,201,90.54,21,9.46,39010
39,11,338,301,89.05,37,10.95,39011
