ward,precinct,total,Cynthia Ramirez,Cynthia Ramirez Percent,precinct_id
46,32,361,361,100.0,46032
46,33,484,484,100.0,46033
46,34,422,422,100.0,46034
46,35,496,496,100.0,46035
46,36,331,331,100.0,46036
46,37,302,302,100.0,46037
46,38,411,411,100.0,46038
46,39,354,354,100.0,46039
46,40,335,335,100.0,46040
47,1,266,266,100.0,47001
47,2,373,373,100.0,47002
47,3,375,375,100.0,47003
47,4,419,419,100.0,47004
47,5,411,411,100.0,47005
47,6,422,422,100.0,47006
47,7,342,342,100.0,47007
47,8,394,394,100.0,47008
47,9,344,344,100.0,47009
47,10,485,485,100.0,47010
47,11,368,368,100.0,47011
47,12,374,374,100.0,47012
47,13,399,399,100.0,47013
47,14,332,332,100.0,47014
47,15,461,461,100.0,47015
47,16,369,369,100.0,47016
47,17,346,346,100.0,47017
47,18,345,345,100.0,47018
47,19,461,461,100.0,47019
47,20,390,390,100.0,47020
47,21,363,363,100.0,47021
47,22,398,398,100.0,47022
47,23,418,418,100.0,47023
47,24,368,368,100.0,47024
47,25,351,351,100.0,47025
47,26,422,422,100.0,47026
47,27,346,346,100.0,47027
47,28,358,358,100.0,47028
47,29,381,381,100.0,47029
47,30,425,425,100.0,47030
47,31,384,384,100.0,47031
47,32,428,428,100.0,47032
47,33,360,360,100.0,47033
47,34,390,390,100.0,47034
47,35,343,343,100.0,47035
47,36,432,432,100.0,47036
47,37,402,402,100.0,47037
47,38,366,366,100.0,47038
47,39,392,392,100.0,47039
47,40,391,391,100.0,47040
47,41,421,421,100.0,47041
47,42,375,375,100.0,47042
47,43,366,366,100.0,47043
47,44,324,324,100.0,47044
47,45,394,394,100.0,47045
47,46,351,351,100.0,47046
47,47,351,351,100.0,47047
47,48,27,27,100.0,47048
48,1,349,349,100.0,48001
48,2,161,161,100.0,48002
48,3,442,442,100.0,48003
48,4,323,323,100.0,48004
48,5,214,214,100.0,48005
48,6,445,445,100.0,48006
48,7,393,393,100.0,48007
48,8,186,186,100.0,48008
48,9,260,260,100.0,48009
48,10,483,483,100.0,48010
48,11,316,316,100.0,48011
48,12,452,452,100.0,48012
48,13,462,462,100.0,48013
48,14,212,212,100.0,48014
48,15,244,244,100.0,48015
48,16,384,384,100.0,48016
48,17,343,343,100.0,48017
48,18,308,308,100.0,48018
48,19,240,240,100.0,48019
48,20,423,423,100.0,48020
48,21,453,453,100.0,48021
48,22,317,317,100.0,48022
48,23,297,297,100.0,48023
48,24,364,364,100.0,48024
48,25,330,330,100.0,48025
48,26,209,209,100.0,48026
48,27,317,317,100.0,48027
48,28,504,504,100.0,48028
48,29,172,172,100.0,48029
48,30,335,335,100.0,48030
48,31,504,504,100.0,48031
48,32,363,363,100.0,48032
48,33,197,197,100.0,48033
48,34,331,331,100.0,48034
48,35,297,297,100.0,48035
48,36,229,229,100.0,48036
48,37,359,359,100.0,48037
48,38,371,371,100.0,48038
48,39,293,293,100.0,48039
48,40,322,322,100.0,48040
48,41,454,454,100.0,48041
48,42,443,443,100.0,48042
48,43,433,433,100.0,48043
48,44,459,459,100.0,48044
48,45,289,289,100.0,48045
48,46,249,249,100.0,48046
49,1,334,334,100.0,49001
49,2,264,264,100.0,49002
49,3,425,425,100.0,49003
49,4,476,476,100.0,49004
49,5,372,372,100.0,49005
49,6,390,390,100.0,49006
49,7,309,309,100.0,49007
49,8,300,300,100.0,49008
49,9,389,389,100.0,49009
49,10,375,375,100.0,49010
49,11,475,475,100.0,49011
49,12,465,465,100.0,49012
49,13,431,431,100.0,49013
49,14,337,337,100.0,49014
49,15,310,310,100.0,49015
49,16,310,310,100.0,49016
49,17,343,343,100.0,49017
49,18,488,488,100.0,49018
49,19,344,344,100.0,49019
49,20,547,547,100.0,49020
49,21,252,252,100.0,49021
49,22,398,398,100.0,49022
49,23,439,439,100.0,49023
49,24,365,365,100.0,49024
49,25,493,493,100.0,49025
49,26,405,405,100.0,49026
49,27,476,476,100.0,49027
49,28,449,449,100.0,49028
49,29,426,426,100.0,49029
49,30,405,405,100.0,49030
49,31,293,293,100.0,49031
49,32,392,392,100.0,49032
49,33,352,352,100.0,49033
50,1,228,228,100.0,50001
50,2,180,180,100.0,50002
50,3,235,235,100.0,50003
50,4,303,303,100.0,50004
50,5,180,180,100.0,50005
50,6,305,305,100.0,50006
50,7,329,329,100.0,50007
50,8,285,285,100.0,50008
50,9,228,228,100.0,50009
50,10,210,210,100.0,50010
50,11,128,128,100.0,50011
50,12,115,115,100.0,50012
50,13,322,322,100.0,50013
50,14,76,76,100.0,50014
50,15,337,337,100.0,50015
50,16,88,88,100.0,50016
50,17,234,234,100.0,50017
50,18,41,41,100.0,50018
50,19,181,181,100.0,50019
50,20,292,292,100.0,50020
50,21,243,243,100.0,50021
50,22,212,212,100.0,50022
50,23,191,191,100.0,50023
50,24,200,200,100.0,50024
50,25,210,210,100.0,50025
50,26,257,257,100.0,50026
50,27,74,74,100.0,50027
50,28,360,360,100.0,50028
50,29,248,248,100.0,50029
50,30,197,197,100.0,50030
50,31,302,302,100.0,50031
50,32,345,345,100.0,50032
50,33,179,179,100.0,50033
50,34,337,337,100.0,50034
50,35,352,352,100.0,50035
50,36,239,239,100.0,50036
50,37,288,288,100.0,50037
50,38,135,135,100.0,50038
50,39,197,197,100.0,50039
50,40,206,206,100.0,50040
