ward,precinct,total,Michael Tully Mullen,Michael Tully Mullen Percent,precinct_id
46,32,346,346,100.0,46032
46,33,483,483,100.0,46033
46,34,424,424,100.0,46034
46,35,487,487,100.0,46035
46,36,328,328,100.0,46036
46,37,295,295,100.0,46037
46,38,409,409,100.0,46038
46,39,351,351,100.0,46039
46,40,333,333,100.0,46040
47,1,273,273,100.0,47001
47,2,366,366,100.0,47002
47,3,366,366,100.0,47003
47,4,415,415,100.0,47004
47,5,414,414,100.0,47005
47,6,418,418,100.0,47006
47,7,335,335,100.0,47007
47,8,393,393,100.0,47008
47,9,340,340,100.0,47009
47,10,471,471,100.0,47010
47,11,364,364,100.0,47011
47,12,368,368,100.0,47012
47,13,392,392,100.0,47013
47,14,329,329,100.0,47014
47,15,457,457,100.0,47015
47,16,365,365,100.0,47016
47,17,338,338,100.0,47017
47,18,339,339,100.0,47018
47,19,446,446,100.0,47019
47,20,387,387,100.0,47020
47,21,359,359,100.0,47021
47,22,395,395,100.0,47022
47,23,413,413,100.0,47023
47,24,371,371,100.0,47024
47,25,355,355,100.0,47025
47,26,415,415,100.0,47026
47,27,343,343,100.0,47027
47,28,351,351,100.0,47028
47,29,376,376,100.0,47029
47,30,419,419,100.0,47030
47,31,376,376,100.0,47031
47,32,424,424,100.0,47032
47,33,361,361,100.0,47033
47,34,388,388,100.0,47034
47,35,342,342,100.0,47035
47,36,422,422,100.0,47036
47,37,392,392,100.0,47037
47,38,364,364,100.0,47038
47,39,387,387,100.0,47039
47,40,396,396,100.0,47040
47,41,415,415,100.0,47041
47,42,367,367,100.0,47042
47,43,367,367,100.0,47043
47,44,323,323,100.0,47044
47,45,395,395,100.0,47045
47,46,346,346,100.0,47046
47,47,346,346,100.0,47047
47,48,26,26,100.0,47048
48,1,343,343,100.0,48001
48,2,161,161,100.0,48002
48,3,441,441,100.0,48003
48,4,314,314,100.0,48004
48,5,216,216,100.0,48005
48,6,435,435,100.0,48006
48,7,388,388,100.0,48007
48,8,186,186,100.0,48008
48,9,257,257,100.0,48009
48,10,483,483,100.0,48010
48,11,314,314,100.0,48011
48,12,454,454,100.0,48012
48,13,449,449,100.0,48013
48,14,203,203,100.0,48014
48,15,234,234,100.0,48015
48,16,378,378,100.0,48016
48,17,334,334,100.0,48017
48,18,305,305,100.0,48018
48,19,232,232,100.0,48019
48,20,413,413,100.0,48020
48,21,445,445,100.0,48021
48,22,317,317,100.0,48022
48,23,283,283,100.0,48023
48,24,352,352,100.0,48024
48,25,328,328,100.0,48025
48,26,204,204,100.0,48026
48,27,319,319,100.0,48027
48,28,497,497,100.0,48028
48,29,179,179,100.0,48029
48,30,335,335,100.0,48030
48,31,497,497,100.0,48031
48,32,353,353,100.0,48032
48,33,193,193,100.0,48033
48,34,329,329,100.0,48034
48,35,295,295,100.0,48035
48,36,227,227,100.0,48036
48,37,350,350,100.0,48037
48,38,368,368,100.0,48038
48,39,288,288,100.0,48039
48,40,320,320,100.0,48040
48,41,441,441,100.0,48041
48,42,436,436,100.0,48042
48,43,434,434,100.0,48043
48,44,452,452,100.0,48044
48,45,288,288,100.0,48045
48,46,244,244,100.0,48046
49,1,338,338,100.0,49001
49,2,257,257,100.0,49002
49,3,415,415,100.0,49003
49,4,460,460,100.0,49004
49,5,362,362,100.0,49005
49,6,375,375,100.0,49006
49,7,306,306,100.0,49007
49,8,286,286,100.0,49008
49,9,382,382,100.0,49009
49,10,375,375,100.0,49010
49,11,461,461,100.0,49011
49,12,458,458,100.0,49012
49,13,421,421,100.0,49013
49,14,326,326,100.0,49014
49,15,300,300,100.0,49015
49,16,302,302,100.0,49016
49,17,340,340,100.0,49017
49,18,485,485,100.0,49018
49,19,336,336,100.0,49019
49,20,534,534,100.0,49020
49,21,238,238,100.0,49021
49,22,399,399,100.0,49022
49,23,426,426,100.0,49023
49,24,353,353,100.0,49024
49,25,488,488,100.0,49025
49,26,395,395,100.0,49026
49,27,452,452,100.0,49027
49,28,440,440,100.0,49028
49,29,411,411,100.0,49029
49,30,393,393,100.0,49030
49,31,291,291,100.0,49031
49,32,387,387,100.0,49032
49,33,333,333,100.0,49033
50,1,231,231,100.0,50001
50,2,174,174,100.0,50002
50,3,236,236,100.0,50003
50,4,299,299,100.0,50004
50,5,177,177,100.0,50005
50,6,300,300,100.0,50006
50,7,334,334,100.0,50007
50,8,284,284,100.0,50008
50,9,220,220,100.0,50009
50,10,211,211,100.0,50010
50,11,123,123,100.0,50011
50,12,112,112,100.0,50012
50,13,310,310,100.0,50013
50,14,79,79,100.0,50014
50,15,325,325,100.0,50015
50,16,91,91,100.0,50016
50,17,233,233,100.0,50017
50,18,43,43,100.0,50018
50,19,173,173,100.0,50019
50,20,283,283,100.0,50020
50,21,237,237,100.0,50021
50,22,208,208,100.0,50022
50,23,179,179,100.0,50023
50,24,200,200,100.0,50024
50,25,207,207,100.0,50025
50,26,254,254,100.0,50026
50,27,75,75,100.0,50027
50,28,351,351,100.0,50028
50,29,237,237,100.0,50029
50,30,189,189,100.0,50030
50,31,302,302,100.0,50031
50,32,337,337,100.0,50032
50,33,176,176,100.0,50033
50,34,327,327,100.0,50034
50,35,348,348,100.0,50035
50,36,233,233,100.0,50036
50,37,277,277,100.0,50037
50,38,135,135,100.0,50038
50,39,201,201,100.0,50039
50,40,207,207,100.0,50040
