ward,precinct,total,RAHM EMANUEL,RAHM EMANUEL Percent,MIGUEL DEL VALLE,MIGUEL DEL VALLE Percent,CAROL MOSELEY BRAUN,CAROL MOSELEY BRAUN Percent,GERY J. CHICO,GERY J. CHICO Percent,PATRICIA VAN PELT WATKINS,PATRICIA VAN PELT WATKINS Percent,"WILLIAM WALLS, III","WILLIAM WALLS, III Percent",precinct_id
36,39,253,111,43.87,23,9.09,3,1.19,114,45.06,0,0.0,2,0.79,36039
36,40,333,151,45.35,23,6.91,4,1.2,154,46.25,0,0.0,1,0.3,36040
36,41,226,119,52.65,28,12.39,0,0.0,78,34.51,1,0.44,0,0.0,36041
36,42,222,112,50.45,14,6.31,3,1.35,91,40.99,2,0.9,0,0.0,36042
36,43,224,130,58.04,22,9.82,0,0.0,71,31.7,0,0.0,1,0.45,36043
36,44,280,145,51.79,28,10.0,35,12.5,65,23.21,5,1.79,2,0.71,36044
36,45,251,131,52.19,24,9.56,7,2.79,87,34.66,0,0.0,2,0.8,36045
36,46,226,109,48.23,12,5.31,1,0.44,103,45.58,1,0.44,0,0.0,36046
36,47,205,108,52.68,7,3.41,2,0.98,86,41.95,0,0.0,2,0.98,36047
36,48,234,99,42.31,19,8.12,3,1.28,112,47.86,1,0.43,0,0.0,36048
36,49,369,176,47.7,24,6.5,3,0.81,166,44.99,0,0.0,0,0.0,36049
36,50,222,115,51.8,27,12.16,2,0.9,76,34.23,1,0.45,1,0.45,36050
36,51,233,103,44.21,32,13.73,8,3.43,88,37.77,2,0.86,0,0.0,36051
36,52,254,117,46.06,45,17.72,6,2.36,85,33.46,1,0.39,0,0.0,36052
36,53,168,94,55.95,27,16.07,2,1.19,44,26.19,1,0.6,0,0.0,36053
36,54,328,183,55.79,29,8.84,44,13.41,61,18.6,7,2.13,4,1.22,36054
36,55,355,169,47.61,34,9.58,13,3.66,128,36.06,4,1.13,7,1.97,36055
37,1,157,38,24.2,37,23.57,7,4.46,74,47.13,1,0.64,0,0.0,37001
37,2,203,117,57.64,15,7.39,28,13.79,36,17.73,4,1.97,3,1.48,37002
37,3,128,77,60.16,18,14.06,13,10.16,20,15.63,0,0.0,0,0.0,37003
37,4,229,146,63.76,13,5.68,52,22.71,12,5.24,4,1.75,2,0.87,37004
37,5,265,168,63.4,3,1.13,52,19.62,29,10.94,9,3.4,4,1.51,37005
37,6,282,189,67.02,8,2.84,49,17.38,21,7.45,10,3.55,5,1.77,37006
37,7,260,167,64.23,7,2.69,46,17.69,27,10.38,10,3.85,3,1.15,37007
37,8,173,94,54.34,22,12.72,25,14.45,24,13.87,6,3.47,2,1.16,37008
37,9,193,122,63.21,4,2.07,47,24.35,12,6.22,6,3.11,2,1.04,37009
37,10,219,122,55.71,20,9.13,43,19.63,24,10.96,6,2.74,4,1.83,37010
37,11,110,34,30.91,29,26.36,3,2.73,43,39.09,1,0.91,0,0.0,37011
37,12,148,81,54.73,15,10.14,26,17.57,23,15.54,0,0.0,3,2.03,37012
37,13,200,122,61.0,14,7.0,30,15.0,26,13.0,7,3.5,1,0.5,37013
37,14,287,184,64.11,4,1.39,73,25.44,19,6.62,5,1.74,2,0.7,37014
37,15,199,135,67.84,6,3.02,33,16.58,17,8.54,6,3.02,2,1.01,37015
37,16,254,146,57.48,14,5.51,55,21.65,33,12.99,4,1.57,2,0.79,37016
37,17,195,134,68.72,2,1.03,34,17.44,13,6.67,11,5.64,1,0.51,37017
37,18,237,146,61.6,8,3.38,62,26.16,15,6.33,6,2.53,0,0.0,37018
37,19,159,55,34.59,47,29.56,10,6.29,46,28.93,0,0.0,1,0.63,37019
37,20,194,139,71.65,5,2.58,34,17.53,10,5.15,3,1.55,3,1.55,37020
37,21,212,134,63.21,3,1.42,44,20.75,18,8.49,10,4.72,3,1.42,37021
37,22,140,91,65.0,6,4.29,21,15.0,13,9.29,5,3.57,4,2.86,37022
37,23,170,113,66.47,2,1.18,37,21.76,15,8.82,3,1.76,0,0.0,37023
37,24,209,136,65.07,2,0.96,43,20.57,15,7.18,10,4.78,3,1.44,37024
37,25,244,143,58.61,3,1.23,60,24.59,24,9.84,12,4.92,2,0.82,37025
37,26,269,176,65.43,7,2.6,52,19.33,22,8.18,7,2.6,5,1.86,37026
37,27,237,161,67.93,4,1.69,53,22.36,13,5.49,4,1.69,2,0.84,37027
37,28,215,130,60.47,7,3.26,50,23.26,17,7.91,9,4.19,2,0.93,37028
37,29,222,128,57.66,21,9.46,45,20.27,21,9.46,4,1.8,3,1.35,37029
37,30,137,81,59.12,12,8.76,23,16.79,15,10.95,5,3.65,1,0.73,37030
37,31,232,132,56.9,6,2.59,60,25.86,25,10.78,7,3.02,2,0.86,37031
37,32,238,148,62.18,9,3.78,48,20.17,24,10.08,4,1.68,5,2.1,37032
37,33,178,121,67.98,10,5.62,29,16.29,13,7.3,4,2.25,1,0.56,37033
37,34,224,143,63.84,8,3.57,44,19.64,23,10.27,5,2.23,1,0.45,37034
37,35,232,157,67.67,1,0.43,48,20.69,18,7.76,4,1.72,4,1.72,37035
37,36,197,131,66.5,8,4.06,36,18.27,13,6.6,7,3.55,2,1.02,37036
37,37,202,126,62.38,5,2.48,44,21.78,14,6.93,7,3.47,6,2.97,37037
37,38,225,133,59.11,12,5.33,46,20.44,25,11.11,7,3.11,2,0.89,37038
37,39,199,76,38.19,52,26.13,8,4.02,61,30.65,2,1.01,0,0.0,37039
37,40,228,144,63.16,6,2.63,53,23.25,14,6.14,7,3.07,4,1.75,37040
37,41,257,160,62.26,9,3.5,50,19.46,22,8.56,9,3.5,7,2.72,37041
37,42,152,74,48.68,31,20.39,8,5.26,38,25.0,0,0.0,1,0.66,37042
37,43,177,129,72.88,7,3.95,24,13.56,14,7.91,3,1.69,0,0.0,37043
38,1,292,145,49.66,43,14.73,1,0.34,100,34.25,0,0.0,3,1.03,38001
38,2,191,108,56.54,21,10.99,0,0.0,60,31.41,1,0.52,1,0.52,38002
38,3,205,123,60.0,15,7.32,2,0.98,64,31.22,1,0.49,0,0.0,38003
38,4,141,84,59.57,12,8.51,2,1.42,43,30.5,0,0.0,0,0.0,38004
38,5,429,249,58.04,52,12.12,2,0.47,115,26.81,3,0.7,8,1.86,38005
38,6,233,108,46.35,46,19.74,0,0.0,76,32.62,1,0.43,2,0.86,38006
38,7,291,187,64.26,31,10.65,3,1.03,66,22.68,2,0.69,2,0.69,38007
38,8,176,77,43.75,16,9.09,2,1.14,80,45.45,0,0.0,1,0.57,38008
38,9,269,156,57.99,43,15.99,2,0.74,67,24.91,1,0.37,0,0.0,38009
38,10,305,173,56.72,49,16.07,1,0.33,79,25.9,2,0.66,1,0.33,38010
38,11,203,104,51.23,15,7.39,3,1.48,78,38.42,1,0.49,2,0.99,38011
38,12,241,143,59.34,15,6.22,0,0.0,83,34.44,0,0.0,0,0.0,38012
38,13,230,130,56.52,14,6.09,0,0.0,85,36.96,1,0.43,0,0.0,38013
38,14,212,113,53.3,15,7.08,3,1.42,80,37.74,0,0.0,1,0.47,38014
38,15,164,82,50.0,11,6.71,0,0.0,71,43.29,0,0.0,0,0.0,38015
38,16,234,123,52.56,38,16.24,1,0.43,70,29.91,1,0.43,1,0.43,38016
38,17,196,97,49.49,32,16.33,1,0.51,64,32.65,2,1.02,0,0.0,38017
38,18,261,146,55.94,21,8.05,4,1.53,86,32.95,1,0.38,3,1.15,38018
38,19,305,180,59.02,17,5.57,4,1.31,100,32.79,3,0.98,1,0.33,38019
38,20,336,203,60.42,35,10.42,2,0.6,94,27.98,2,0.6,0,0.0,38020
38,21,248,137,55.24,15,6.05,1,0.4,90,36.29,3,1.21,2,0.81,38021
38,22,249,135,54.22,24,9.64,2,0.8,85,34.14,1,0.4,2,0.8,38022
38,23,190,91,47.89,19,10.0,2,1.05,73,38.42,3,1.58,2,1.05,38023
38,24,152,73,48.03,25,16.45,3,1.97,46,30.26,3,1.97,2,1.32,38024
38,25,220,98,44.55,42,19.09,1,0.45,78,35.45,0,0.0,1,0.45,38025
38,26,189,91,48.15,8,4.23,7,3.7,82,43.39,1,0.53,0,0.0,38026
38,27,161,79,49.07,18,11.18,2,1.24,61,37.89,0,0.0,1,0.62,38027
38,28,191,101,52.88,19,9.95,0,0.0,70,36.65,1,0.52,0,0.0,38028
38,29,198,103,52.02,19,9.6,2,1.01,74,37.37,0,0.0,0,0.0,38029
38,30,196,107,54.59,11,5.61,0,0.0,78,39.8,0,0.0,0,0.0,38030
38,31,273,126,46.15,47,17.22,1,0.37,99,36.26,0,0.0,0,0.0,38031
38,32,307,163,53.09,18,5.86,1,0.33,123,40.07,0,0.0,2,0.65,38032
38,33,228,121,53.07,29,12.72,1,0.44,75,32.89,2,0.88,0,0.0,38033
38,34,178,70,39.33,40,22.47,2,1.12,65,36.52,1,0.56,0,0.0,38034
38,35,283,128,45.23,57,20.14,2,0.71,87,30.74,8,2.83,1,0.35,38035
38,36,232,112,48.28,36,15.52,2,0.86,80,34.48,1,0.43,1,0.43,38036
38,37,242,124,51.24,34,14.05,0,0.0,83,34.3,1,0.41,0,0.0,38037
38,38,283,144,50.88,27,9.54,4,1.41,106,37.46,1,0.35,1,0.35,38038
38,39,217,126,58.06,24,11.06,1,0.46,65,29.95,1,0.46,0,0.0,38039
38,40,178,101,56.74,18,10.11,2,1.12,57,32.02,0,0.0,0,0.0,38040
38,41,366,217,59.29,45,12.3,4,1.09,97,26.5,3,0.82,0,0.0,38041
38,42,289,151,52.25,19,6.57,0,0.0,114,39.45,4,1.38,1,0.35,38042
38,43,263,131,49.81,30,11.41,1,0.38,100,38.02,0,0.0,1,0.38,38043
38,44,249,142,57.03,24,9.64,1,0.4,81,32.53,1,0.4,0,0.0,38044
38,45,290,183,63.1,21,7.24,0,0.0,86,29.66,0,0.0,0,0.0,38045
38,46,207,105,50.72,14,6.76,5,2.42,83,40.1,0,0.0,0,0.0,38046
38,47,247,128,51.82,28,11.34,3,1.21,88,35.63,0,0.0,0,0.0,38047
38,48,233,122,52.36,28,12.02,4,1.72,77,33.05,0,0.0,2,0.86,38048
38,49,239,139,58.16,18,7.53,1,0.42,79,33.05,2,0.84,0,0.0,38049
38,50,252,126,50.0,26,10.32,2,0.79,95,37.7,1,0.4,2,0.79,38050
38,51,173,91,52.6,17,9.83,1,0.58,64,36.99,0,0.0,0,0.0,38051
38,52,227,136,59.91,28,12.33,0,0.0,62,27.31,1,0.44,0,0.0,38052
38,53,62,38,61.29,12,19.35,1,1.61,11,17.74,0,0.0,0,0.0,38053
39,1,268,141,52.61,19,7.09,1,0.37,105,39.18,1,0.37,1,0.37,39001
39,2,426,340,79.81,13,3.05,1,0.23,70,16.43,1,0.23,1,0.23,39002
39,3,266,146,54.89,13,4.89,3,1.13,101,37.97,2,0.75,1,0.38,39003
39,4,215,115,53.49,21,9.77,0,0.0,76,35.35,2,0.93,1,0.47,39004
39,5,195,101,51.79,19,9.74,1,0.51,72,36.92,0,0.0,2,1.03,39005
39,6,278,140,50.36,24,8.63,3,1.08,111,39.93,0,0.0,0,0.0,39006
39,7,197,125,63.45,23,11.68,2,1.02,47,23.86,0,0.0,0,0.0,39007
39,8,277,141,50.9,38,13.72,0,0.0,98,35.38,0,0.0,0,0.0,39008
39,9,313,192,61.34,31,9.9,3,0.96,85,27.16,0,0.0,2,0.64,39009
39,10,198,132,66.67,24,12.12,1,0.51,40,20.2,1,0.51,0,0.0,39010
39,11,285,179,62.81,20,7.02,5,1.75,79,27.72,0,0.0,2,0.7,39011
39,12,198,101,51.01,37,18.69,6,3.03,51,25.76,2,1.01,1,0.51,39012
39,13,135,79,58.52,22,16.3,1,0.74,32,23.7,0,0.0,1,0.74,39013
39,14,240,125,52.08,44,18.33,8,3.33,58,24.17,4,1.67,1,0.42,39014
39,15,238,132,55.46,19,7.98,1,0.42,86,36.13,0,0.0,0,0.0,39015
39,16,172,99,57.56,23,13.37,2,1.16,47,27.33,1,0.58,0,0.0,39016
39,17,178,123,69.1,15,8.43,3,1.69,35,19.66,0,0.0,2,1.12,39017
39,18,277,151,54.51,39,14.08,4,1.44,80,28.88,0,0.0,3,1.08,39018
39,19,171,96,56.14,25,14.62,3,1.75,47,27.49,0,0.0,0,0.0,39019
39,20,253,129,50.99,25,9.88,2,0.79,97,38.34,0,0.0,0,0.0,39020
39,21,178,90,50.56,31,17.42,0,0.0,56,31.46,1,0.56,0,0.0,39021
39,22,258,176,68.22,22,8.53,6,2.33,52,20.16,2,0.78,0,0.0,39022
39,23,152,102,67.11,13,8.55,0,0.0,37,24.34,0,0.0,0,0.0,39023
39,24,220,114,51.82,36,16.36,3,1.36,65,29.55,2,0.91,0,0.0,39024
39,25,258,147,56.98,35,13.57,2,0.78,71,27.52,3,1.16,0,0.0,39025
39,26,247,141,57.09,15,6.07,1,0.4,87,35.22,2,0.81,1,0.4,39026
39,27,258,153,59.3,38,14.73,7,2.71,59,22.87,1,0.39,0,0.0,39027
39,28,282,142,50.35,54,19.15,2,0.71,82,29.08,1,0.35,1,0.35,39028
39,29,266,162,60.9,35,13.16,10,3.76,59,22.18,0,0.0,0,0.0,39029
39,30,143,82,57.34,24,16.78,6,4.2,30,20.98,1,0.7,0,0.0,39030
39,31,186,102,54.84,15,8.06,5,2.69,64,34.41,0,0.0,0,0.0,39031
39,32,176,118,67.05,20,11.36,3,1.7,34,19.32,0,0.0,1,0.57,39032
39,33,292,190,65.07,33,11.3,2,0.68,61,20.89,3,1.03,3,1.03,39033
39,34,286,172,60.14,30,10.49,5,1.75,75,26.22,3,1.05,1,0.35,39034
39,35,288,181,62.85,40,13.89,2,0.69,63,21.88,0,0.0,2,0.69,39035
39,36,205,127,61.95,23,11.22,4,1.95,48,23.41,1,0.49,2,0.98,39036
39,37,365,218,59.73,29,7.95,0,0.0,112,30.68,3,0.82,3,0.82,39037
39,38,270,164,60.74,21,7.78,1,0.37,83,30.74,1,0.37,0,0.0,39038
39,39,114,62,54.39,10,8.77,0,0.0,41,35.96,1,0.88,0,0.0,39039
39,40,168,105,62.5,9,5.36,2,1.19,52,30.95,0,0.0,0,0.0,39040
39,41,99,64,64.65,4,4.04,2,2.02,29,29.29,0,0.0,0,0.0,39041
39,42,225,122,54.22,19,8.44,1,0.44,83,36.89,0,0.0,0,0.0,39042
39,43,220,133,60.45,32,14.55,5,2.27,48,21.82,2,0.91,0,0.0,39043
39,44,312,169,54.17,59,18.91,4,1.28,74,23.72,3,0.96,3,0.96,39044
39,45,152,83,54.61,25,16.45,4,2.63,37,24.34,2,1.32,1,0.66,39045
39,46,204,101,49.51,31,15.2,8,3.92,61,29.9,0,0.0,3,1.47,39046
39,47,174,90,51.72,21,12.07,2,1.15,61,35.06,0,0.0,0,0.0,39047
40,1,161,103,63.98,19,11.8,2,1.24,34,21.12,2,1.24,1,0.62,40001
40,2,144,86,59.72,15,10.42,1,0.69,36,25.0,2,1.39,4,2.78,40002
40,3,249,144,57.83,59,23.69,4,1.61,36,14.46,4,1.61,2,0.8,40003
40,4,231,122,52.81,68,29.44,3,1.3,37,16.02,1,0.43,0,0.0,40004
40,5,249,144,57.83,41,16.47,2,0.8,56,22.49,4,1.61,2,0.8,40005
40,6,235,132,56.17,58,24.68,2,0.85,41,17.45,1,0.43,1,0.43,40006
40,7,215,132,61.4,50,23.26,3,1.4,29,13.49,1,0.47,0,0.0,40007
40,8,62,39,62.9,9,14.52,0,0.0,14,22.58,0,0.0,0,0.0,40008
40,9,228,146,64.04,20,8.77,11,4.82,48,21.05,1,0.44,2,0.88,40009
40,10,273,185,67.77,30,10.99,1,0.37,47,17.22,4,1.47,6,2.2,40010
40,11,180,112,62.22,34,18.89,3,1.67,27,15.0,2,1.11,2,1.11,40011
40,12,171,98,57.31,40,23.39,3,1.75,29,16.96,1,0.58,0,0.0,40012
40,13,287,169,58.89,68,23.69,8,2.79,40,13.94,0,0.0,2,0.7,40013
40,14,243,156,64.2,20,8.23,0,0.0,66,27.16,1,0.41,0,0.0,40014
40,15,227,163,71.81,24,10.57,3,1.32,34,14.98,2,0.88,1,0.44,40015
40,16,258,167,64.73,22,8.53,10,3.88,56,21.71,3,1.16,0,0.0,40016
40,17,112,74,66.07,11,9.82,0,0.0,25,22.32,1,0.89,1,0.89,40017
40,18,218,126,57.8,33,15.14,18,8.26,38,17.43,3,1.38,0,0.0,40018
40,19,217,126,58.06,19,8.76,5,2.3,66,30.41,1,0.46,0,0.0,40019
40,20,208,118,56.73,36,17.31,2,0.96,50,24.04,0,0.0,2,0.96,40020
40,21,212,136,64.15,26,12.26,2,0.94,46,21.7,2,0.94,0,0.0,40021
40,22,152,108,71.05,18,11.84,1,0.66,24,15.79,1,0.66,0,0.0,40022
40,23,307,209,68.08,52,16.94,0,0.0,44,14.33,1,0.33,1,0.33,40023
40,24,143,92,64.34,11,7.69,3,2.1,37,25.87,0,0.0,0,0.0,40024
40,25,174,105,60.34,22,12.64,5,2.87,42,24.14,0,0.0,0,0.0,40025
40,26,253,140,55.34,79,31.23,2,0.79,30,11.86,1,0.4,1,0.4,40026
40,27,185,108,58.38,29,15.68,7,3.78,40,21.62,1,0.54,0,0.0,40027
40,28,263,153,58.17,44,16.73,9,3.42,52,19.77,2,0.76,3,1.14,40028
40,29,267,165,61.8,31,11.61,4,1.5,66,24.72,1,0.37,0,0.0,40029
40,30,282,204,72.34,23,8.16,1,0.35,54,19.15,0,0.0,0,0.0,40030
40,31,194,126,64.95,19,9.79,0,0.0,47,24.23,2,1.03,0,0.0,40031
40,32,135,81,60.0,14,10.37,3,2.22,36,26.67,0,0.0,1,0.74,40032
40,33,260,154,59.23,52,20.0,5,1.92,46,17.69,2,0.77,1,0.38,40033
40,34,156,108,69.23,15,9.62,3,1.92,30,19.23,0,0.0,0,0.0,40034
40,35,248,147,59.27,33,13.31,7,2.82,59,23.79,2,0.81,0,0.0,40035
40,36,262,160,61.07,26,9.92,0,0.0,76,29.01,0,0.0,0,0.0,40036
40,37,181,110,60.77,27,14.92,8,4.42,35,19.34,1,0.55,0,0.0,40037
40,38,116,79,68.1,12,10.34,0,0.0,25,21.55,0,0.0,0,0.0,40038
40,39,181,109,60.22,26,14.36,6,3.31,38,20.99,2,1.1,0,0.0,40039
40,40,162,107,66.05,15,9.26,1,0.62,38,23.46,1,0.62,0,0.0,40040
40,41,348,211,60.63,76,21.84,1,0.29,59,16.95,1,0.29,0,0.0,40041
40,42,287,180,62.72,58,20.21,4,1.39,39,13.59,1,0.35,5,1.74,40042
40,43,256,151,58.98,46,17.97,5,1.95,51,19.92,1,0.39,2,0.78,40043
40,44,150,105,70.0,17,11.33,2,1.33,25,16.67,1,0.67,0,0.0,40044
40,45,392,222,56.63,71,18.11,21,5.36,74,18.88,4,1.02,0,0.0,40045
40,46,326,211,64.72,43,13.19,5,1.53,64,19.63,3,0.92,0,0.0,40046
40,47,228,128,56.14,57,25.0,4,1.75,33,14.47,5,2.19,1,0.44,40047
40,48,156,83,53.21,25,16.03,3,1.92,44,28.21,1,0.64,0,0.0,40048
40,49,135,84,62.22,21,15.56,2,1.48,27,20.0,1,0.74,0,0.0,40049
41,1,388,152,39.18,24,6.19,2,0.52,206,53.09,4,1.03,0,0.0,41001
41,2,442,187,42.31,25,5.66,3,0.68,227,51.36,0,0.0,0,0.0,41002
41,3,350,163,46.57,30,8.57,4,1.14,149,42.57,1,0.29,3,0.86,41003
41,4,409,161,39.36,30,7.33,5,1.22,212,51.83,0,0.0,1,0.24,41004
41,5,433,185,42.73,37,8.55,3,0.69,205,47.34,2,0.46,1,0.23,41005
41,6,349,184,52.72,17,4.87,1,0.29,141,40.4,1,0.29,5,1.43,41006
41,7,461,199,43.17,28,6.07,2,0.43,229,49.67,3,0.65,0,0.0,41007
41,8,400,161,40.25,23,5.75,0,0.0,216,54.0,0,0.0,0,0.0,41008
41,9,391,167,42.71,32,8.18,4,1.02,183,46.8,3,0.77,2,0.51,41009
41,10,320,118,36.88,28,8.75,0,0.0,172,53.75,0,0.0,2,0.63,41010
41,11,436,152,34.86,32,7.34,3,0.69,247,56.65,1,0.23,1,0.23,41011
41,12,328,182,55.49,25,7.62,0,0.0,121,36.89,0,0.0,0,0.0,41012
41,13,225,86,38.22,16,7.11,4,1.78,114,50.67,5,2.22,0,0.0,41013
41,14,385,212,55.06,25,6.49,3,0.78,143,37.14,1,0.26,1,0.26,41014
41,15,419,169,40.33,23,5.49,2,0.48,224,53.46,0,0.0,1,0.24,41015
41,16,401,143,35.66,35,8.73,4,1.0,217,54.11,2,0.5,0,0.0,41016
41,17,420,183,43.57,23,5.48,7,1.67,206,49.05,1,0.24,0,0.0,41017
41,18,357,157,43.98,14,3.92,5,1.4,173,48.46,6,1.68,2,0.56,41018
41,19,410,200,48.78,23,5.61,2,0.49,183,44.63,0,0.0,2,0.49,41019
41,20,402,211,52.49,27,6.72,5,1.24,154,38.31,3,0.75,2,0.5,41020
41,21,396,143,36.11,30,7.58,3,0.76,219,55.3,0,0.0,1,0.25,41021
41,22,308,125,40.58,20,6.49,0,0.0,163,52.92,0,0.0,0,0.0,41022
41,23,317,150,47.32,19,5.99,1,0.32,146,46.06,1,0.32,0,0.0,41023
41,24,373,154,41.29,26,6.97,2,0.54,191,51.21,0,0.0,0,0.0,41024
41,25,130,66,50.77,3,2.31,2,1.54,56,43.08,0,0.0,3,2.31,41025
41,26,158,59,37.34,7,4.43,2,1.27,88,55.7,1,0.63,1,0.63,41026
41,27,112,50,44.64,7,6.25,4,3.57,49,43.75,0,0.0,2,1.79,41027
41,28,273,157,57.51,15,5.49,9,3.3,88,32.23,4,1.47,0,0.0,41028
41,29,164,92,56.1,10,6.1,4,2.44,57,34.76,1,0.61,0,0.0,41029
41,30,431,167,38.75,34,7.89,0,0.0,229,53.13,1,0.23,0,0.0,41030
41,31,413,156,37.77,23,5.57,2,0.48,232,56.17,0,0.0,0,0.0,41031
41,32,269,97,36.06,5,1.86,1,0.37,166,61.71,0,0.0,0,0.0,41032
41,33,283,106,37.46,15,5.3,0,0.0,161,56.89,1,0.35,0,0.0,41033
41,34,311,126,40.51,13,4.18,3,0.96,168,54.02,1,0.32,0,0.0,41034
41,35,428,170,39.72,31,7.24,1,0.23,224,52.34,0,0.0,2,0.47,41035
41,36,418,176,42.11,37,8.85,0,0.0,204,48.8,1,0.24,0,0.0,41036
41,37,426,153,35.92,20,4.69,3,0.7,246,57.75,1,0.23,3,0.7,41037
41,38,388,161,41.49,45,11.6,1,0.26,175,45.1,3,0.77,3,0.77,41038
41,39,259,105,40.54,19,7.34,1,0.39,134,51.74,0,0.0,0,0.0,41039
41,40,439,143,32.57,28,6.38,5,1.14,259,59.0,1,0.23,3,0.68,41040
41,41,427,171,40.05,20,4.68,0,0.0,233,54.57,2,0.47,1,0.23,41041
41,42,477,195,40.88,33,6.92,1,0.21,245,51.36,1,0.21,2,0.42,41042
41,43,389,165,42.42,21,5.4,1,0.26,198,50.9,2,0.51,2,0.51,41043
41,44,360,181,50.28,17,4.72,3,0.83,158,43.89,1,0.28,0,0.0,41044
41,45,369,155,42.01,36,9.76,2,0.54,174,47.15,0,0.0,2,0.54,41045
41,46,294,114,38.78,11,3.74,5,1.7,158,53.74,4,1.36,2,0.68,41046
41,47,315,171,54.29,12,3.81,1,0.32,127,40.32,2,0.63,2,0.63,41047
41,48,192,97,50.52,8,4.17,5,2.6,79,41.15,1,0.52,2,1.04,41048
41,49,456,145,31.8,32,7.02,1,0.22,278,60.96,0,0.0,0,0.0,41049
41,50,406,179,44.09,27,6.65,2,0.49,197,48.52,0,0.0,1,0.25,41050
41,51,269,111,41.26,11,4.09,3,1.12,143,53.16,0,0.0,1,0.37,41051
41,52,497,218,43.86,29,5.84,1,0.2,245,49.3,4,0.8,0,0.0,41052
41,53,389,162,41.65,40,10.28,2,0.51,183,47.04,1,0.26,1,0.26,41053
41,54,275,145,52.73,18,6.55,1,0.36,106,38.55,3,1.09,2,0.73,41054
41,55,352,129,36.65,19,5.4,4,1.14,196,55.68,2,0.57,2,0.57,41055
41,56,476,210,44.12,36,7.56,2,0.42,227,47.69,1,0.21,0,0.0,41056
41,57,325,107,32.92,12,3.69,1,0.31,205,63.08,0,0.0,0,0.0,41057
42,1,360,301,83.61,6,1.67,1,0.28,50,13.89,1,0.28,1,0.28,42001
42,2,187,138,73.8,12,6.42,8,4.28,27,14.44,2,1.07,0,0.0,42002
42,3,254,204,80.31,12,4.72,6,2.36,29,11.42,1,0.39,2,0.79,42003
42,4,297,230,77.44,9,3.03,2,0.67,56,18.86,0,0.0,0,0.0,42004
42,5,257,203,78.99,9,3.5,2,0.78,43,16.73,0,0.0,0,0.0,42005
42,6,476,341,71.64,19,3.99,16,3.36,97,20.38,2,0.42,1,0.21,42006
42,7,228,165,72.37,9,3.95,4,1.75,49,21.49,1,0.44,0,0.0,42007
42,8,350,254,72.57,23,6.57,5,1.43,65,18.57,2,0.57,1,0.29,42008
42,9,599,408,68.11,37,6.18,18,3.01,131,21.87,2,0.33,3,0.5,42009
42,10,219,175,79.91,6,2.74,1,0.46,37,16.89,0,0.0,0,0.0,42010
42,11,325,240,73.85,11,3.38,7,2.15,65,20.0,1,0.31,1,0.31,42011
42,12,208,152,73.08,10,4.81,3,1.44,43,20.67,0,0.0,0,0.0,42012
42,13,416,280,67.31,22,5.29,13,3.13,97,23.32,3,0.72,1,0.24,42013
42,14,254,202,79.53,5,1.97,2,0.79,44,17.32,1,0.39,0,0.0,42014
42,15,297,222,74.75,16,5.39,3,1.01,52,17.51,2,0.67,2,0.67,42015
42,16,206,175,84.95,8,3.88,2,0.97,21,10.19,0,0.0,0,0.0,42016
42,17,405,262,64.69,35,8.64,34,8.4,61,15.06,7,1.73,6,1.48,42017
42,18,527,407,77.23,32,6.07,1,0.19,81,15.37,3,0.57,3,0.57,42018
42,19,101,70,69.31,5,4.95,2,1.98,24,23.76,0,0.0,0,0.0,42019
42,20,152,100,65.79,8,5.26,5,3.29,36,23.68,1,0.66,2,1.32,42020
42,21,205,159,77.56,10,4.88,1,0.49,35,17.07,0,0.0,0,0.0,42021
42,22,189,142,75.13,8,4.23,3,1.59,36,19.05,0,0.0,0,0.0,42022
42,23,354,297,83.9,15,4.24,0,0.0,42,11.86,0,0.0,0,0.0,42023
42,24,330,256,77.58,13,3.94,6,1.82,54,16.36,0,0.0,1,0.3,42024
42,25,243,181,74.49,12,4.94,2,0.82,48,19.75,0,0.0,0,0.0,42025
42,26,292,199,68.15,18,6.16,25,8.56,41,14.04,5,1.71,4,1.37,42026
42,27,326,200,61.35,26,7.98,8,2.45,90,27.61,0,0.0,2,0.61,42027
42,28,255,186,72.94,14,5.49,6,2.35,48,18.82,1,0.39,0,0.0,42028
42,29,317,269,84.86,5,1.58,2,0.63,40,12.62,0,0.0,1,0.32,42029
42,30,195,140,71.79,9,4.62,6,3.08,38,19.49,1,0.51,1,0.51,42030
42,31,276,209,75.72,6,2.17,1,0.36,57,20.65,0,0.0,3,1.09,42031
42,32,254,190,74.8,11,4.33,3,1.18,49,19.29,1,0.39,0,0.0,42032
42,33,343,246,71.72,15,4.37,5,1.46,76,22.16,0,0.0,1,0.29,42033
42,34,245,176,71.84,9,3.67,1,0.41,58,23.67,1,0.41,0,0.0,42034
42,35,234,184,78.63,9,3.85,0,0.0,38,16.24,1,0.43,2,0.85,42035
42,36,185,142,76.76,8,4.32,0,0.0,35,18.92,0,0.0,0,0.0,42036
42,37,250,213,85.2,4,1.6,1,0.4,32,12.8,0,0.0,0,0.0,42037
42,38,208,183,87.98,4,1.92,1,0.48,20,9.62,0,0.0,0,0.0,42038
42,39,137,107,78.1,5,3.65,9,6.57,14,10.22,0,0.0,2,1.46,42039
42,40,298,251,84.23,7,2.35,2,0.67,37,12.42,0,0.0,1,0.34,42040
