ward,precinct,total,Barack Obama,Barack Obama Percent,Alan Keyes,Alan Keyes Percent,Jerry Kohn,Jerry Kohn Percent,Albert J. Franzen,Albert J. Franzen Percent,precinct_id
39,39,178,148,83.15,25,14.04,3,1.69,2,1.12,39039
39,40,287,199,69.34,73,25.44,10,3.48,5,1.74,39040
39,41,168,126,75.0,39,23.21,3,1.79,0,0.0,39041
39,42,330,220,66.67,99,30.0,4,1.21,7,2.12,39042
39,43,592,453,76.52,125,21.11,5,0.84,9,1.52,39043
39,44,539,459,85.16,67,12.43,8,1.48,5,0.93,39044
39,45,225,177,78.67,40,17.78,4,1.78,4,1.78,39045
39,46,328,276,84.15,47,14.33,3,0.91,2,0.61,39046
39,47,277,207,74.73,67,24.19,1,0.36,2,0.72,39047
40,1,312,246,78.85,56,17.95,7,2.24,3,0.96,40001
40,2,308,269,87.34,34,11.04,2,0.65,3,0.97,40002
40,3,435,400,91.95,26,5.98,5,1.15,4,0.92,40003
40,4,350,306,87.43,41,11.71,3,0.86,0,0.0,40004
40,5,446,400,89.69,40,8.97,3,0.67,3,0.67,40005
40,6,393,345,87.79,40,10.18,3,0.76,5,1.27,40006
40,7,430,392,91.16,30,6.98,5,1.16,3,0.7,40007
40,8,130,97,74.62,27,20.77,3,2.31,3,2.31,40008
40,9,270,225,83.33,37,13.7,3,1.11,5,1.85,40009
40,10,421,326,77.43,75,17.81,10,2.38,10,2.38,40010
40,11,371,339,91.37,30,8.09,2,0.54,0,0.0,40011
40,12,283,248,87.63,35,12.37,0,0.0,0,0.0,40012
40,13,500,460,92.0,33,6.6,3,0.6,4,0.8,40013
40,14,377,327,86.74,44,11.67,3,0.8,3,0.8,40014
40,15,416,358,86.06,48,11.54,8,1.92,2,0.48,40015
40,16,387,348,89.92,30,7.75,3,0.78,6,1.55,40016
40,17,192,150,78.13,35,18.23,5,2.6,2,1.04,40017
40,18,419,357,85.2,50,11.93,10,2.39,2,0.48,40018
40,19,319,263,82.45,51,15.99,2,0.63,3,0.94,40019
40,20,337,274,81.31,53,15.73,7,2.08,3,0.89,40020
40,21,370,316,85.41,44,11.89,6,1.62,4,1.08,40021
40,22,186,164,88.17,16,8.6,3,1.61,3,1.61,40022
40,23,511,456,89.24,42,8.22,7,1.37,6,1.17,40023
40,24,278,228,82.01,40,14.39,6,2.16,4,1.44,40024
40,25,309,255,82.52,49,15.86,3,0.97,2,0.65,40025
40,26,411,383,93.19,21,5.11,4,0.97,3,0.73,40026
40,27,340,299,87.94,40,11.76,1,0.29,0,0.0,40027
40,28,448,396,88.39,41,9.15,7,1.56,4,0.89,40028
40,29,370,302,81.62,58,15.68,7,1.89,3,0.81,40029
40,30,399,326,81.7,70,17.54,1,0.25,2,0.5,40030
40,31,331,245,74.02,72,21.75,5,1.51,9,2.72,40031
40,32,274,205,74.82,62,22.63,5,1.82,2,0.73,40032
40,33,378,321,84.92,54,14.29,0,0.0,3,0.79,40033
40,34,282,230,81.56,45,15.96,5,1.77,2,0.71,40034
40,35,392,309,78.83,66,16.84,13,3.32,4,1.02,40035
40,36,436,367,84.17,60,13.76,6,1.38,3,0.69,40036
40,37,326,289,88.65,30,9.2,6,1.84,1,0.31,40037
40,38,221,178,80.54,36,16.29,5,2.26,2,0.9,40038
40,39,327,282,86.24,42,12.84,2,0.61,1,0.31,40039
40,40,236,205,86.86,29,12.29,0,0.0,2,0.85,40040
40,41,519,468,90.17,43,8.29,5,0.96,3,0.58,40041
40,42,484,406,83.88,69,14.26,6,1.24,3,0.62,40042
40,43,463,412,88.98,39,8.42,9,1.94,3,0.65,40043
40,44,316,265,83.86,44,13.92,4,1.27,3,0.95,40044
40,45,542,460,84.87,64,11.81,13,2.4,5,0.92,40045
40,46,480,417,86.88,50,10.42,8,1.67,5,1.04,40046
40,47,443,400,90.29,34,7.67,7,1.58,2,0.45,40047
40,48,330,264,80.0,57,17.27,8,2.42,1,0.3,40048
40,49,268,216,80.6,41,15.3,5,1.87,6,2.24,40049
41,1,339,239,70.5,91,26.84,2,0.59,7,2.06,41001
41,2,472,318,67.37,145,30.72,4,0.85,5,1.06,41002
41,3,309,218,70.55,84,27.18,5,1.62,2,0.65,41003
41,4,378,260,68.78,111,29.37,4,1.06,3,0.79,41004
41,5,576,410,71.18,140,24.31,14,2.43,12,2.08,41005
41,6,386,276,71.5,96,24.87,8,2.07,6,1.55,41006
41,7,578,411,71.11,150,25.95,8,1.38,9,1.56,41007
41,8,396,263,66.41,117,29.55,8,2.02,8,2.02,41008
41,9,410,295,71.95,100,24.39,7,1.71,8,1.95,41009
41,10,381,239,62.73,137,35.96,0,0.0,5,1.31,41010
41,11,352,241,68.47,103,29.26,4,1.14,4,1.14,41011
41,12,481,369,76.72,100,20.79,7,1.46,5,1.04,41012
41,13,328,226,68.9,92,28.05,3,0.91,7,2.13,41013
41,14,457,334,73.09,104,22.76,6,1.31,13,2.84,41014
41,15,326,230,70.55,83,25.46,8,2.45,5,1.53,41015
41,16,443,331,74.72,95,21.44,12,2.71,5,1.13,41016
41,17,414,301,72.71,100,24.15,5,1.21,8,1.93,41017
41,18,342,214,62.57,115,33.63,7,2.05,6,1.75,41018
41,19,397,283,71.28,98,24.69,10,2.52,6,1.51,41019
41,20,468,318,67.95,140,29.91,6,1.28,4,0.85,41020
41,21,485,324,66.8,146,30.1,4,0.82,11,2.27,41021
41,22,332,223,67.17,102,30.72,2,0.6,5,1.51,41022
41,23,437,319,73.0,98,22.43,10,2.29,10,2.29,41023
41,24,309,199,64.4,93,30.1,7,2.27,10,3.24,41024
41,25,244,178,72.95,58,23.77,6,2.46,2,0.82,41025
41,26,268,170,63.43,86,32.09,3,1.12,9,3.36,41026
41,27,204,146,71.57,51,25.0,5,2.45,2,0.98,41027
41,28,375,288,76.8,75,20.0,6,1.6,6,1.6,41028
41,29,257,192,74.71,56,21.79,4,1.56,5,1.95,41029
41,30,367,272,74.11,82,22.34,4,1.09,9,2.45,41030
41,31,404,283,70.05,108,26.73,3,0.74,10,2.48,41031
41,32,385,242,62.86,128,33.25,9,2.34,6,1.56,41032
41,33,376,252,67.02,115,30.59,4,1.06,5,1.33,41033
41,34,387,264,68.22,113,29.2,7,1.81,3,0.78,41034
41,35,394,280,71.07,108,27.41,2,0.51,4,1.02,41035
41,36,406,297,73.15,96,23.65,6,1.48,7,1.72,41036
41,37,455,317,69.67,124,27.25,4,0.88,10,2.2,41037
41,38,399,308,77.19,79,19.8,7,1.75,5,1.25,41038
41,39,307,212,69.06,86,28.01,4,1.3,5,1.63,41039
41,40,341,223,65.4,104,30.5,6,1.76,8,2.35,41040
41,41,412,291,70.63,107,25.97,7,1.7,7,1.7,41041
41,42,371,237,63.88,123,33.15,4,1.08,7,1.89,41042
41,43,362,252,69.61,98,27.07,5,1.38,7,1.93,41043
41,44,344,249,72.38,89,25.87,4,1.16,2,0.58,41044
41,45,326,256,78.53,62,19.02,5,1.53,3,0.92,41045
41,46,361,240,66.48,105,29.09,10,2.77,6,1.66,41046
41,47,392,273,69.64,111,28.32,1,0.26,7,1.79,41047
41,48,314,242,77.07,67,21.34,3,0.96,2,0.64,41048
41,49,317,202,63.72,102,32.18,3,0.95,10,3.15,41049
41,50,404,286,70.79,109,26.98,1,0.25,8,1.98,41050
41,51,374,270,72.19,89,23.8,6,1.6,9,2.41,41051
41,52,378,246,65.08,118,31.22,12,3.17,2,0.53,41052
41,53,483,350,72.46,124,25.67,3,0.62,6,1.24,41053
41,54,349,267,76.5,75,21.49,4,1.15,3,0.86,41054
41,55,409,286,69.93,115,28.12,4,0.98,4,0.98,41055
41,56,439,316,71.98,108,24.6,7,1.59,8,1.82,41056
41,57,406,267,65.76,122,30.05,6,1.48,11,2.71,41057
41,58,284,193,67.96,83,29.23,6,2.11,2,0.7,41058
41,59,374,268,71.66,101,27.01,2,0.53,3,0.8,41059
41,60,333,238,71.47,88,26.43,2,0.6,5,1.5,41060
41,61,477,337,70.65,119,24.95,13,2.73,8,1.68,41061
41,62,402,293,72.89,97,24.13,6,1.49,6,1.49,41062
41,63,348,244,70.11,97,27.87,4,1.15,3,0.86,41063
41,64,403,266,66.0,121,30.02,4,0.99,12,2.98,41064
41,65,501,355,70.86,130,25.95,6,1.2,10,2.0,41065
41,66,419,291,69.45,113,26.97,5,1.19,10,2.39,41066
41,67,324,250,77.16,61,18.83,7,2.16,6,1.85,41067
41,68,335,250,74.63,73,21.79,4,1.19,8,2.39,41068
41,69,498,376,75.5,111,22.29,3,0.6,8,1.61,41069
41,70,298,198,66.44,88,29.53,5,1.68,7,2.35,41070
41,71,252,175,69.44,68,26.98,4,1.59,5,1.98,41071
42,1,577,475,82.32,90,15.6,7,1.21,5,0.87,42001
42,2,433,359,82.91,64,14.78,6,1.39,4,0.92,42002
42,3,392,320,81.63,65,16.58,5,1.28,2,0.51,42003
42,4,389,314,80.72,65,16.71,6,1.54,4,1.03,42004
42,5,364,301,82.69,54,14.84,6,1.65,3,0.82,42005
42,6,647,511,78.98,118,18.24,10,1.55,8,1.24,42006
42,7,540,430,79.63,92,17.04,9,1.67,9,1.67,42007
42,8,601,505,84.03,83,13.81,9,1.5,4,0.67,42008
42,9,862,697,80.86,127,14.73,25,2.9,13,1.51,42009
42,10,358,301,84.08,51,14.25,3,0.84,3,0.84,42010
42,11,475,362,76.21,104,21.89,5,1.05,4,0.84,42011
42,12,302,252,83.44,44,14.57,5,1.66,1,0.33,42012
42,13,599,459,76.63,120,20.03,9,1.5,11,1.84,42013
42,14,657,545,82.95,93,14.16,17,2.59,2,0.3,42014
42,15,513,409,79.73,95,18.52,6,1.17,3,0.58,42015
42,16,309,249,80.58,55,17.8,2,0.65,3,0.97,42016
42,17,535,433,80.93,100,18.69,2,0.37,0,0.0,42017
42,18,722,596,82.55,106,14.68,10,1.39,10,1.39,42018
42,19,264,216,81.82,42,15.91,4,1.52,2,0.76,42019
42,20,385,306,79.48,65,16.88,10,2.6,4,1.04,42020
42,21,322,270,83.85,42,13.04,4,1.24,6,1.86,42021
42,22,920,702,76.3,188,20.43,20,2.17,10,1.09,42022
42,23,523,412,78.78,93,17.78,13,2.49,5,0.96,42023
42,24,586,473,80.72,99,16.89,5,0.85,9,1.54,42024
42,25,425,346,81.41,65,15.29,8,1.88,6,1.41,42025
42,26,453,384,84.77,57,12.58,6,1.32,6,1.32,42026
42,27,538,414,76.95,104,19.33,12,2.23,8,1.49,42027
42,28,428,353,82.48,66,15.42,3,0.7,6,1.4,42028
42,29,500,384,76.8,94,18.8,8,1.6,14,2.8,42029
42,30,370,291,78.65,62,16.76,12,3.24,5,1.35,42030
42,31,372,288,77.42,73,19.62,5,1.34,6,1.61,42031
42,32,602,496,82.39,92,15.28,8,1.33,6,1.0,42032
42,33,525,445,84.76,72,13.71,4,0.76,4,0.76,42033
42,34,418,343,82.06,66,15.79,6,1.44,3,0.72,42034
42,35,305,253,82.95,45,14.75,4,1.31,3,0.98,42035
42,36,503,418,83.1,72,14.31,6,1.19,7,1.39,42036
42,37,438,355,81.05,77,17.58,5,1.14,1,0.23,42037
42,38,481,373,77.55,102,21.21,3,0.62,3,0.62,42038
42,39,260,188,72.31,62,23.85,6,2.31,4,1.54,42039
42,40,379,322,84.96,53,13.98,2,0.53,2,0.53,42040
42,41,755,609,80.66,129,17.09,9,1.19,8,1.06,42041
42,42,310,240,77.42,60,19.35,5,1.61,5,1.61,42042
42,43,415,319,76.87,89,21.45,6,1.45,1,0.24,42043
42,44,591,461,78.0,107,18.1,11,1.86,12,2.03,42044
42,45,459,404,88.02,47,10.24,4,0.87,4,0.87,42045
42,46,466,373,80.04,83,17.81,5,1.07,5,1.07,42046
42,47,261,213,81.61,41,15.71,3,1.15,4,1.53,42047
42,48,426,311,73.0,102,23.94,8,1.88,5,1.17,42048
42,49,369,123,33.33,240,65.04,2,0.54,4,1.08,42049
42,50,263,206,78.33,50,19.01,2,0.76,5,1.9,42050
42,51,404,312,77.23,76,18.81,10,2.48,6,1.49,42051
42,52,252,207,82.14,34,13.49,7,2.78,4,1.59,42052
42,53,293,232,79.18,51,17.41,6,2.05,4,1.37,42053
42,54,415,324,78.07,84,20.24,3,0.72,4,0.96,42054
42,55,574,466,81.18,94,16.38,5,0.87,9,1.57,42055
42,56,667,528,79.16,123,18.44,12,1.8,4,0.6,42056
42,57,478,414,86.61,56,11.72,5,1.05,3,0.63,42057
42,58,151,129,85.43,19,12.58,3,1.99,0,0.0,42058
42,59,181,145,80.11,33,18.23,2,1.1,1,0.55,42059
42,60,345,285,82.61,51,14.78,7,2.03,2,0.58,42060
42,61,317,239,75.39,75,23.66,1,0.32,2,0.63,42061
42,62,301,241,80.07,57,18.94,1,0.33,2,0.66,42062
42,63,372,303,81.45,61,16.4,5,1.34,3,0.81,42063
42,64,266,219,82.33,39,14.66,4,1.5,4,1.5,42064
42,65,502,420,83.67,75,14.94,2,0.4,5,1.0,42065
42,66,435,336,77.24,75,17.24,18,4.14,6,1.38,42066
42,67,660,538,81.52,111,16.82,7,1.06,4,0.61,42067
42,68,939,777,82.75,144,15.34,8,0.85,10,1.06,42068
42,69,679,539,79.38,121,17.82,12,1.77,7,1.03,42069
43,1,304,262,86.18,39,12.83,2,0.66,1,0.33,43001
43,2,595,479,80.5,102,17.14,13,2.18,1,0.17,43002
43,3,552,455,82.43,82,14.86,8,1.45,7,1.27,43003
43,4,541,466,86.14,62,11.46,6,1.11,7,1.29,43004
43,5,533,442,82.93,72,13.51,9,1.69,10,1.88,43005
43,6,477,397,83.23,60,12.58,11,2.31,9,1.89,43006
43,7,306,257,83.99,38,12.42,7,2.29,4,1.31,43007
43,8,452,390,86.28,52,11.5,6,1.33,4,0.88,43008
43,9,500,416,83.2,70,14.0,8,1.6,6,1.2,43009
43,10,225,189,84.0,31,13.78,3,1.33,2,0.89,43010
43,11,380,326,85.79,43,11.32,8,2.11,3,0.79,43011
43,12,659,551,83.61,94,14.26,8,1.21,6,0.91,43012
43,13,283,226,79.86,47,16.61,6,2.12,4,1.41,43013
43,14,366,317,86.61,42,11.48,3,0.82,4,1.09,43014
43,15,427,365,85.48,50,11.71,6,1.41,6,1.41,43015
43,16,493,421,85.4,58,11.76,8,1.62,6,1.22,43016
43,17,363,296,81.54,54,14.88,7,1.93,6,1.65,43017
43,18,604,492,81.46,96,15.89,11,1.82,5,0.83,43018
43,19,371,307,82.75,55,14.82,8,2.16,1,0.27,43019
43,20,535,463,86.54,64,11.96,6,1.12,2,0.37,43020
43,21,349,294,84.24,48,13.75,5,1.43,2,0.57,43021
43,22,375,309,82.4,61,16.27,2,0.53,3,0.8,43022
43,23,371,320,86.25,44,11.86,3,0.81,4,1.08,43023
43,24,418,329,78.71,77,18.42,10,2.39,2,0.48,43024
43,25,435,381,87.59,44,10.11,8,1.84,2,0.46,43025
43,26,378,307,81.22,57,15.08,8,2.12,6,1.59,43026
43,27,430,380,88.37,43,10.0,6,1.4,1,0.23,43027
43,28,461,379,82.21,75,16.27,7,1.52,0,0.0,43028
43,29,450,381,84.67,56,12.44,8,1.78,5,1.11,43029
43,30,435,362,83.22,63,14.48,6,1.38,4,0.92,43030
43,31,400,343,85.75,44,11.0,10,2.5,3,0.75,43031
43,32,365,305,83.56,50,13.7,4,1.1,6,1.64,43032
43,33,478,400,83.68,61,12.76,10,2.09,7,1.46,43033
43,34,399,329,82.46,56,14.04,12,3.01,2,0.5,43034
43,35,575,464,80.7,96,16.7,10,1.74,5,0.87,43035
43,36,493,376,76.27,108,21.91,8,1.62,1,0.2,43036
43,37,433,363,83.83,59,13.63,8,1.85,3,0.69,43037
43,38,503,423,84.1,66,13.12,12,2.39,2,0.4,43038
43,39,480,400,83.33,68,14.17,11,2.29,1,0.21,43039
43,40,255,208,81.57,40,15.69,5,1.96,2,0.78,43040
43,41,397,335,84.38,54,13.6,2,0.5,6,1.51,43041
43,42,385,303,78.7,75,19.48,6,1.56,1,0.26,43042
43,43,527,427,81.02,85,16.13,7,1.33,8,1.52,43043
43,44,639,532,83.26,91,14.24,8,1.25,8,1.25,43044
43,45,167,140,83.83,23,13.77,2,1.2,2,1.2,43045
43,46,526,400,76.05,110,20.91,12,2.28,4,0.76,43046
43,47,434,360,82.95,64,14.75,9,2.07,1,0.23,43047
43,48,623,518,83.15,88,14.13,10,1.61,7,1.12,43048
43,49,359,293,81.62,55,15.32,4,1.11,7,1.95,43049
43,50,427,356,83.37,51,11.94,14,3.28,6,1.41,43050
43,51,572,471,82.34,88,15.38,8,1.4,5,0.87,43051
43,52,695,575,82.73,102,14.68,13,1.87,5,0.72,43052
43,53,588,500,85.03,70,11.9,10,1.7,8,1.36,43053
43,54,401,328,81.8,66,16.46,4,1.0,3,0.75,43054
43,55,312,291,93.27,16,5.13,3,0.96,2,0.64,43055
43,56,387,326,84.24,55,14.21,4,1.03,2,0.52,43056
43,57,577,478,82.84,86,14.9,7,1.21,6,1.04,43057
43,58,588,503,85.54,67,11.39,13,2.21,5,0.85,43058
43,59,416,350,84.13,60,14.42,5,1.2,1,0.24,43059
43,60,440,354,80.45,73,16.59,5,1.14,8,1.82,43060
43,61,323,277,85.76,42,13.0,1,0.31,3,0.93,43061
43,62,543,433,79.74,93,17.13,10,1.84,7,1.29,43062
43,63,406,342,84.24,56,13.79,3,0.74,5,1.23,43063
43,64,281,226,80.43,50,17.79,4,1.42,1,0.36,43064
43,65,279,210,75.27,64,22.94,3,1.08,2,0.72,43065
43,66,230,185,80.43,36,15.65,5,2.17,4,1.74,43066
43,67,335,274,81.79,54,16.12,2,0.6,5,1.49,43067
44,1,398,344,86.43,41,10.3,10,2.51,3,0.75,44001
44,2,415,365,87.95,46,11.08,3,0.72,1,0.24,44002
44,3,406,353,86.95,46,11.33,6,1.48,1,0.25,44003
44,4,476,423,88.87,43,9.03,4,0.84,6,1.26,44004
44,5,713,623,87.38,68,9.54,14,1.96,8,1.12,44005
44,6,698,626,89.68,60,8.6,8,1.15,4,0.57,44006
44,7,514,435,84.63,65,12.65,7,1.36,7,1.36,44007
44,8,362,314,86.74,42,11.6,3,0.83,3,0.83,44008
44,9,1000,830,83.0,130,13.0,26,2.6,14,1.4,44009
44,10,561,487,86.81,62,11.05,4,0.71,8,1.43,44010
44,11,744,653,87.77,77,10.35,9,1.21,5,0.67,44011
44,12,339,282,83.19,48,14.16,6,1.77,3,0.88,44012
44,13,451,390,86.47,49,10.86,9,2.0,3,0.67,44013
44,14,655,561,85.65,73,11.15,14,2.14,7,1.07,44014
44,15,623,529,84.91,75,12.04,12,1.93,7,1.12,44015
44,16,672,585,87.05,75,11.16,9,1.34,3,0.45,44016
44,17,553,490,88.61,55,9.95,4,0.72,4,0.72,44017
44,18,458,385,84.06,64,13.97,5,1.09,4,0.87,44018
44,19,396,340,85.86,46,11.62,10,2.53,0,0.0,44019
44,20,717,642,89.54,60,8.37,13,1.81,2,0.28,44020
44,21,766,677,88.38,74,9.66,8,1.04,7,0.91,44021
44,22,585,498,85.13,76,12.99,5,0.85,6,1.03,44022
44,23,621,553,89.05,45,7.25,13,2.09,10,1.61,44023
44,24,526,444,84.41,71,13.5,8,1.52,3,0.57,44024
44,25,687,600,87.34,72,10.48,14,2.04,1,0.15,44025
44,26,570,516,90.53,43,7.54,9,1.58,2,0.35,44026
44,27,728,617,84.75,82,11.26,13,1.79,16,2.2,44027
44,28,584,490,83.9,78,13.36,10,1.71,6,1.03,44028
44,29,776,670,86.34,88,11.34,10,1.29,8,1.03,44029
44,30,576,520,90.28,43,7.47,10,1.74,3,0.52,44030
44,31,803,675,84.06,108,13.45,14,1.74,6,0.75,44031
44,32,400,347,86.75,45,11.25,6,1.5,2,0.5,44032
44,33,795,741,93.21,44,5.53,8,1.01,2,0.25,44033
44,34,451,394,87.36,49,10.86,3,0.67,5,1.11,44034
44,35,413,349,84.5,52,12.59,5,1.21,7,1.69,44035
44,36,735,646,87.89,75,10.2,10,1.36,4,0.54,44036
44,37,679,623,91.75,45,6.63,8,1.18,3,0.44,44037
44,38,722,619,85.73,87,12.05,8,1.11,8,1.11,44038
44,39,743,631,84.93,92,12.38,11,1.48,9,1.21,44039
44,40,699,584,83.55,91,13.02,12,1.72,12,1.72,44040
44,41,609,510,83.74,78,12.81,12,1.97,9,1.48,44041
44,42,733,646,88.13,63,8.59,14,1.91,10,1.36,44042
44,43,754,660,87.53,81,10.74,7,0.93,6,0.8,44043
44,44,644,562,87.27,67,10.4,7,1.09,8,1.24,44044
44,45,806,702,87.1,86,10.67,16,1.99,2,0.25,44045
44,46,366,332,90.71,29,7.92,4,1.09,1,0.27,44046
44,47,803,680,84.68,100,12.45,15,1.87,8,1.0,44047
44,48,374,323,86.36,40,10.7,6,1.6,5,1.34,44048
44,49,775,668,86.19,92,11.87,7,0.9,8,1.03,44049
44,50,759,641,84.45,93,12.25,12,1.58,13,1.71,44050
45,1,358,282,78.77,63,17.6,7,1.96,6,1.68,45001
45,2,449,339,75.5,99,22.05,4,0.89,7,1.56,45002
45,3,463,364,78.62,84,18.14,4,0.86,11,2.38,45003
45,4,512,370,72.27,131,25.59,7,1.37,4,0.78,45004
45,5,464,321,69.18,126,27.16,7,1.51,10,2.16,45005
45,6,401,297,74.06,94,23.44,5,1.25,5,1.25,45006
45,7,412,307,74.51,92,22.33,6,1.46,7,1.7,45007
45,8,372,291,78.23,71,19.09,6,1.61,4,1.08,45008
45,9,445,321,72.13,115,25.84,6,1.35,3,0.67,45009
45,10,526,394,74.9,115,21.86,11,2.09,6,1.14,45010
45,11,427,311,72.83,99,23.19,11,2.58,6,1.41,45011
45,12,454,349,76.87,87,19.16,8,1.76,10,2.2,45012
45,13,479,369,77.04,98,20.46,7,1.46,5,1.04,45013
45,14,513,394,76.8,103,20.08,7,1.36,9,1.75,45014
45,15,435,318,73.1,106,24.37,9,2.07,2,0.46,45015
45,16,434,365,84.1,63,14.52,4,0.92,2,0.46,45016
45,17,354,274,77.4,70,19.77,5,1.41,5,1.41,45017
45,18,384,304,79.17,69,17.97,9,2.34,2,0.52,45018
45,19,414,319,77.05,85,20.53,5,1.21,5,1.21,45019
45,20,380,282,74.21,89,23.42,5,1.32,4,1.05,45020
45,21,426,305,71.6,104,24.41,8,1.88,9,2.11,45021
45,22,390,271,69.49,107,27.44,7,1.79,5,1.28,45022
45,23,394,295,74.87,93,23.6,3,0.76,3,0.76,45023
45,24,545,402,73.76,127,23.3,13,2.39,3,0.55,45024
45,25,431,323,74.94,98,22.74,5,1.16,5,1.16,45025
45,26,434,351,80.88,69,15.9,10,2.3,4,0.92,45026
45,27,363,273,75.21,83,22.87,2,0.55,5,1.38,45027
45,28,383,315,82.25,51,13.32,9,2.35,8,2.09,45028
45,29,435,347,79.77,78,17.93,3,0.69,7,1.61,45029
45,30,413,300,72.64,101,24.46,6,1.45,6,1.45,45030
45,31,412,320,77.67,81,19.66,5,1.21,6,1.46,45031
45,32,293,230,78.5,57,19.45,2,0.68,4,1.37,45032
45,33,388,296,76.29,87,22.42,4,1.03,1,0.26,45033
45,34,324,235,72.53,83,25.62,5,1.54,1,0.31,45034
45,35,435,314,72.18,104,23.91,8,1.84,9,2.07,45035
45,36,390,293,75.13,92,23.59,2,0.51,3,0.77,45036
45,37,403,323,80.15,71,17.62,7,1.74,2,0.5,45037
45,38,447,351,78.52,83,18.57,10,2.24,3,0.67,45038
45,39,467,352,75.37,100,21.41,6,1.28,9,1.93,45039
45,40,443,334,75.4,94,21.22,6,1.35,9,2.03,45040
45,41,295,222,75.25,55,18.64,7,2.37,11,3.73,45041
45,42,370,295,79.73,65,17.57,6,1.62,4,1.08,45042
45,43,365,281,76.99,77,21.1,3,0.82,4,1.1,45043
45,44,409,304,74.33,90,22.0,5,1.22,10,2.44,45044
45,45,354,268,75.71,78,22.03,3,0.85,5,1.41,45045
45,46,444,348,78.38,78,17.57,7,1.58,11,2.48,45046
45,47,447,339,75.84,95,21.25,4,0.89,9,2.01,45047
45,48,383,321,83.81,55,14.36,2,0.52,5,1.31,45048
45,49,400,303,75.75,91,22.75,4,1.0,2,0.5,45049
45,50,403,304,75.43,84,20.84,10,2.48,5,1.24,45050
45,51,413,290,70.22,107,25.91,3,0.73,13,3.15,45051
45,52,378,272,71.96,93,24.6,6,1.59,7,1.85,45052
45,53,340,249,73.24,82,24.12,3,0.88,6,1.76,45053
46,1,678,601,88.64,69,10.18,4,0.59,4,0.59,46001
46,2,549,504,91.8,34,6.19,5,0.91,6,1.09,46002
46,3,658,602,91.49,49,7.45,3,0.46,4,0.61,46003
46,4,404,349,86.39,40,9.9,11,2.72,4,0.99,46004
46,5,665,607,91.28,41,6.17,12,1.8,5,0.75,46005
46,6,470,427,90.85,33,7.02,7,1.49,3,0.64,46006
46,7,801,714,89.14,72,8.99,13,1.62,2,0.25,46007
46,8,522,459,87.93,55,10.54,4,0.77,4,0.77,46008
46,9,756,651,86.11,84,11.11,17,2.25,4,0.53,46009
46,10,460,418,90.87,36,7.83,4,0.87,2,0.43,46010
46,11,586,537,91.64,39,6.66,5,0.85,5,0.85,46011
46,12,483,439,90.89,36,7.45,6,1.24,2,0.41,46012
46,13,801,685,85.52,89,11.11,17,2.12,10,1.25,46013
46,14,396,372,93.94,18,4.55,6,1.52,0,0.0,46014
46,15,603,542,89.88,50,8.29,8,1.33,3,0.5,46015
46,16,624,559,89.58,49,7.85,7,1.12,9,1.44,46016
46,17,800,700,87.5,88,11.0,12,1.5,0,0.0,46017
46,18,517,450,87.04,54,10.44,5,0.97,8,1.55,46018
46,19,627,580,92.5,37,5.9,7,1.12,3,0.48,46019
46,20,613,530,86.46,70,11.42,10,1.63,3,0.49,46020
46,21,174,150,86.21,20,11.49,3,1.72,1,0.57,46021
46,22,421,303,71.97,105,24.94,8,1.9,5,1.19,46022
46,23,397,354,89.17,34,8.56,5,1.26,4,1.01,46023
46,24,592,513,86.66,70,11.82,6,1.01,3,0.51,46024
46,25,398,325,81.66,57,14.32,8,2.01,8,2.01,46025
46,26,476,429,90.13,33,6.93,9,1.89,5,1.05,46026
46,27,660,593,89.85,51,7.73,11,1.67,5,0.76,46027
46,28,643,565,87.87,69,10.73,3,0.47,6,0.93,46028
46,29,419,363,86.63,43,10.26,7,1.67,6,1.43,46029
46,30,580,496,85.52,68,11.72,8,1.38,8,1.38,46030
46,31,542,491,90.59,41,7.56,3,0.55,7,1.29,46031
46,32,483,419,86.75,52,10.77,8,1.66,4,0.83,46032
46,33,542,474,87.45,58,10.7,4,0.74,6,1.11,46033
46,34,745,664,89.13,66,8.86,12,1.61,3,0.4,46034
46,35,625,552,88.32,54,8.64,10,1.6,9,1.44,46035
46,36,494,437,88.46,48,9.72,3,0.61,6,1.21,46036
46,37,493,432,87.63,44,8.92,14,2.84,3,0.61,46037
46,38,469,392,83.58,55,11.73,16,3.41,6,1.28,46038
46,39,603,527,87.4,65,10.78,6,1.0,5,0.83,46039
46,40,354,302,85.31,37,10.45,11,3.11,4,1.13,46040
46,41,501,431,86.03,53,10.58,12,2.4,5,1.0,46041
46,42,555,501,90.27,40,7.21,9,1.62,5,0.9,46042
46,43,350,316,90.29,23,6.57,9,2.57,2,0.57,46043
47,1,595,529,88.91,53,8.91,8,1.34,5,0.84,47001
47,2,398,343,86.18,47,11.81,3,0.75,5,1.26,47002
47,3,420,363,86.43,43,10.24,11,2.62,3,0.71,47003
47,4,479,414,86.43,53,11.06,8,1.67,4,0.84,47004
47,5,519,450,86.71,53,10.21,9,1.73,7,1.35,47005
47,6,601,547,91.01,49,8.15,3,0.5,2,0.33,47006
47,7,542,484,89.3,45,8.3,9,1.66,4,0.74,47007
47,8,642,564,87.85,62,9.66,12,1.87,4,0.62,47008
47,9,325,275,84.62,39,12.0,6,1.85,5,1.54,47009
47,10,426,388,91.08,29,6.81,6,1.41,3,0.7,47010
